load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
33057_sd763_sl11_pd200_pl12_sv9_bp11_ba700_bp66,182.94,16.32,55.44,241.15,175.84,194.06
33058_sd743_sl10_pd184_pl11_sv6_bp12_ba710_bp70,191.05,15.51,52.69,220.48,191.33,185.04
33059_sd753_sl11_pd268_pl9_sv6_bp13_ba840_bp58,197.29,16.05,57.97,254.04,189.71,198.09
33060_sd721_sl9_pd233_pl11_sv7_bp13_ba860_bp51,205.26,18.16,61.91,303.75,192.37,261.27
33061_sd760_sl9_pd182_pl8_sv12_bp14_ba670_bp47,243.86,19.08,53.84,243.06,282.95,366.02
33062_sd737_sl10_pd205_pl11_sv10_bp11_ba650_bp51,166.07,14.9,49.66,203.99,167.71,204.75
33063_sd770_sl9_pd150_pl12_sv5_bp14_ba730_bp61,170.37,14.92,52.36,221.83,158.0,164.37
33064_sd702_sl11_pd172_pl6_sv9_bp13_ba610_bp67,163.45,14.9,47.46,196.08,157.67,189.36
33065_sd797_sl10_pd240_pl9_sv9_bp12_ba710_bp48,171.76,16.07,53.28,219.24,197.61,226.09
33066_sd609_sl14_pd120_pl14_sv6_bp12_ba690_bp43,167.3,14.67,49.01,210.9,157.04,160.76
33067_sd804_sl10_pd201_pl9_sv9_bp13_ba500_bp67,141.39,13.93,39.75,166.34,144.29,201.78
33068_sd662_sl10_pd162_pl9_sv7_bp9_ba900_bp74,211.01,16.96,59.27,276.17,192.95,244.66
33069_sd838_sl9_pd210_pl9_sv8_bp12_ba690_bp58,184.06,14.95,51.08,207.82,192.66,213.09
33070_sd774_sl10_pd295_pl9_sv6_bp13_ba890_bp47,210.77,16.52,58.42,243.71,198.83,202.4
33071_sd798_sl10_pd238_pl10_sv4_bp11_ba690_bp72,158.78,13.97,49.64,200.97,142.25,138.02
33072_sd688_sl7_pd132_pl11_sv8_bp11_ba810_bp74,250.06,17.1,56.76,307.39,296.7,302.53
33073_sd699_sl11_pd211_pl13_sv7_bp11_ba860_bp51,229.25,17.71,56.34,268.87,218.65,221.73
33074_sd763_sl14_pd186_pl5_sv10_bp13_ba710_bp47,191.57,16.5,60.05,233.91,198.06,275.64
33075_sd588_sl8_pd159_pl10_sv8_bp11_ba830_bp51,225.19,17.35,55.01,271.21,234.04,237.75
33076_sd588_sl9_pd320_pl13_sv7_bp13_ba760_bp61,172.79,14.33,50.72,211.49,158.6,149.05
33077_sd886_sl6_pd185_pl8_sv6_bp13_ba680_bp57,178.71,14.68,51.3,206.81,187.3,163.41
33078_sd764_sl8_pd233_pl9_sv9_bp13_ba710_bp74,186.08,15.64,51.93,202.36,176.92,195.49
33079_sd819_sl9_pd305_pl10_sv7_bp10_ba620_bp46,161.82,15.64,54.76,237.29,161.08,232.14
33080_sd766_sl11_pd198_pl12_sv8_bp13_ba810_bp77,193.97,16.26,59.16,273.96,185.28,253.84
33081_sd801_sl12_pd146_pl9_sv7_bp10_ba790_bp66,188.82,15.56,57.27,251.97,179.02,219.41
33082_sd856_sl9_pd290_pl12_sv9_bp11_ba620_bp50,195.71,15.48,51.36,251.4,231.39,207.61
33083_sd679_sl11_pd196_pl10_sv9_bp12_ba860_bp60,210.93,17.23,61.88,258.34,207.78,275.03
33084_sd689_sl10_pd206_pl12_sv7_bp13_ba580_bp54,144.01,13.63,45.43,190.49,149.6,158.31
33085_sd827_sl10_pd277_pl9_sv8_bp13_ba620_bp53,149.69,14.49,44.39,177.65,152.24,185.76
33086_sd583_sl8_pd119_pl12_sv6_bp11_ba530_bp59,130.75,12.22,36.55,158.99,128.46,132.98
33087_sd723_sl9_pd230_pl10_sv8_bp12_ba710_bp61,183.44,15.14,51.64,219.32,192.04,193.79
33088_sd723_sl11_pd176_pl5_sv10_bp14_ba660_bp41,183.11,17.43,52.04,240.88,203.19,233.92
33089_sd912_sl8_pd150_pl9_sv8_bp12_ba610_bp67,179.38,14.49,46.31,188.03,168.06,175.26
33090_sd678_sl9_pd282_pl14_sv12_bp11_ba660_bp63,171.32,16.38,57.26,254.69,190.8,246.69
33091_sd788_sl10_pd191_pl6_sv8_bp11_ba810_bp49,213.64,19.71,68.1,321.03,207.5,308.38
33092_sd742_sl14_pd192_pl10_sv9_bp10_ba600_bp52,151.49,14.81,50.49,211.45,153.27,185.15
33093_sd748_sl9_pd176_pl11_sv10_bp11_ba870_bp63,207.99,17.56,60.14,276.74,219.83,288.28
33094_sd712_sl9_pd289_pl8_sv13_bp13_ba790_bp66,332.58,23.43,57.83,306.45,421.1,410.18
33095_sd717_sl10_pd202_pl11_sv7_bp11_ba690_bp62,167.45,14.38,52.49,218.68,167.28,185.14
33096_sd788_sl9_pd144_pl9_sv8_bp12_ba650_bp62,164.38,14.29,46.09,190.19,163.02,208.02
33097_sd652_sl11_pd161_pl10_sv9_bp15_ba770_bp36,221.3,16.43,57.84,257.89,216.87,250.67
33098_sd894_sl10_pd207_pl7_sv9_bp12_ba660_bp57,174.02,16.22,52.08,211.25,189.76,215.46
33099_sd744_sl12_pd161_pl6_sv5_bp12_ba540_bp70,126.79,13.1,41.55,169.71,113.73,132.7
33100_sd676_sl12_pd194_pl10_sv10_bp12_ba900_bp64,214.19,19.15,63.58,302.46,208.0,267.98
33101_sd853_sl7_pd262_pl9_sv4_bp14_ba870_bp63,200.49,15.58,55.6,256.6,183.48,202.16
33102_sd769_sl13_pd174_pl12_sv6_bp12_ba590_bp57,140.02,12.43,36.17,170.79,143.32,132.86
33103_sd781_sl8_pd132_pl11_sv8_bp12_ba610_bp69,205.46,14.5,46.65,224.91,243.49,235.15
33104_sd925_sl11_pd116_pl10_sv6_bp12_ba790_bp43,197.04,16.24,58.59,270.94,192.08,235.29
33105_sd862_sl13_pd249_pl13_sv10_bp12_ba730_bp73,192.35,17.5,60.59,249.96,203.08,264.66
33106_sd803_sl8_pd254_pl9_sv6_bp12_ba720_bp46,171.51,17.31,61.36,285.57,164.53,247.63
33107_sd689_sl10_pd183_pl11_sv8_bp13_ba560_bp64,149.74,16.94,57.41,286.8,147.22,269.25
33108_sd602_sl7_pd196_pl10_sv8_bp12_ba610_bp70,154.26,13.46,42.48,180.22,156.63,151.16
33109_sd741_sl12_pd223_pl10_sv6_bp13_ba830_bp73,222.65,16.63,57.68,280.13,227.01,268.92
33110_sd600_sl11_pd215_pl10_sv10_bp11_ba840_bp67,193.89,16.45,57.96,255.65,184.71,214.06
33111_sd566_sl11_pd139_pl12_sv10_bp12_ba690_bp64,167.66,14.97,49.38,210.77,172.62,216.19
33112_sd687_sl10_pd231_pl13_sv6_bp11_ba830_bp47,200.42,16.88,57.32,268.59,184.65,224.14
33113_sd753_sl7_pd215_pl12_sv8_bp12_ba640_bp55,192.59,14.61,46.1,218.9,222.37,203.51
33114_sd787_sl9_pd195_pl9_sv11_bp11_ba630_bp56,186.9,15.71,55.37,230.18,208.85,246.23
33115_sd788_sl11_pd172_pl10_sv7_bp14_ba670_bp42,165.22,15.7,58.42,251.03,179.36,241.61
33116_sd762_sl6_pd283_pl8_sv8_bp14_ba610_bp74,158.07,16.12,47.13,213.12,163.65,194.45
33117_sd812_sl9_pd168_pl11_sv5_bp11_ba640_bp71,152.66,12.92,46.07,182.47,139.72,157.09
33118_sd715_sl10_pd155_pl7_sv7_bp13_ba700_bp67,188.0,14.96,50.49,227.34,208.74,181.78
33119_sd839_sl10_pd131_pl7_sv12_bp11_ba780_bp66,271.98,22.5,55.85,283.44,314.0,373.9
33120_sd784_sl12_pd178_pl10_sv7_bp13_ba880_bp67,204.94,17.78,62.01,282.49,195.31,214.21
33121_sd747_sl11_pd217_pl7_sv7_bp10_ba540_bp76,141.28,13.36,37.38,161.91,144.28,150.38
33122_sd894_sl12_pd145_pl9_sv5_bp12_ba670_bp77,163.78,14.95,51.73,202.53,154.35,166.7
33123_sd800_sl8_pd207_pl10_sv7_bp12_ba750_bp52,176.2,14.49,52.53,207.54,166.4,164.22
33124_sd722_sl8_pd211_pl11_sv9_bp12_ba780_bp60,193.39,16.61,55.53,228.97,191.65,206.02
33125_sd756_sl10_pd247_pl12_sv6_bp12_ba810_bp50,202.93,16.56,57.44,244.31,198.03,211.83
33126_sd878_sl12_pd211_pl10_sv6_bp11_ba590_bp71,162.02,14.82,48.99,208.48,163.79,174.61
33127_sd780_sl11_pd281_pl9_sv11_bp11_ba610_bp53,154.67,15.86,50.19,209.11,187.18,281.95
33128_sd676_sl9_pd157_pl9_sv5_bp11_ba600_bp70,162.66,13.09,43.89,192.67,169.71,140.2
33129_sd707_sl8_pd309_pl8_sv10_bp11_ba660_bp38,211.72,16.08,53.3,239.22,209.88,250.92
33130_sd937_sl9_pd72_pl10_sv7_bp11_ba790_bp54,199.61,16.97,56.11,238.77,186.08,228.51
33131_sd866_sl9_pd177_pl10_sv8_bp13_ba760_bp57,193.15,16.81,56.76,247.36,222.21,217.36
33132_sd623_sl10_pd164_pl10_sv10_bp13_ba670_bp71,173.45,15.46,49.94,197.43,163.78,182.73
33133_sd718_sl10_pd197_pl9_sv10_bp11_ba910_bp58,218.73,17.65,61.39,276.64,225.62,270.53
33134_sd799_sl10_pd179_pl12_sv7_bp11_ba670_bp66,159.26,15.01,52.37,221.52,156.96,196.37
33135_sd782_sl8_pd148_pl12_sv9_bp13_ba700_bp52,213.74,15.91,51.87,244.37,238.84,269.84
33136_sd775_sl8_pd222_pl10_sv5_bp13_ba600_bp52,143.13,13.24,38.79,169.08,134.02,130.31
33137_sd708_sl6_pd142_pl10_sv7_bp13_ba530_bp54,165.14,13.31,39.28,182.14,188.56,141.4
33138_sd667_sl10_pd323_pl8_sv5_bp11_ba650_bp57,159.68,13.7,46.5,180.48,152.57,139.45
33139_sd707_sl9_pd140_pl11_sv8_bp11_ba820_bp70,222.26,16.12,56.6,284.39,230.77,252.51
33140_sd722_sl13_pd228_pl10_sv8_bp13_ba430_bp54,109.83,12.31,36.12,153.16,134.22,153.54
33141_sd658_sl11_pd164_pl12_sv6_bp13_ba720_bp69,178.96,14.46,50.68,211.22,167.83,169.65
33142_sd771_sl8_pd198_pl10_sv7_bp11_ba680_bp55,184.99,14.92,50.22,208.71,202.46,186.81
33143_sd736_sl11_pd250_pl12_sv9_bp13_ba880_bp68,210.65,17.89,61.97,290.07,187.95,248.65
33144_sd860_sl8_pd197_pl8_sv8_bp12_ba730_bp71,202.32,15.44,52.69,226.05,200.55,211.41
33145_sd549_sl10_pd169_pl6_sv6_bp12_ba700_bp80,170.1,14.14,50.76,213.11,157.42,166.46
33146_sd695_sl9_pd131_pl6_sv8_bp13_ba560_bp41,158.21,15.37,54.18,263.62,170.43,254.17
33147_sd701_sl7_pd139_pl13_sv6_bp10_ba780_bp65,185.23,15.08,53.25,238.63,166.95,200.56
33148_sd806_sl8_pd238_pl7_sv9_bp12_ba670_bp52,196.51,16.46,52.02,226.13,209.76,233.13
33149_sd825_sl9_pd265_pl10_sv10_bp13_ba680_bp46,192.44,15.53,55.69,218.87,193.07,244.19
33150_sd806_sl9_pd140_pl9_sv10_bp12_ba680_bp62,178.78,14.76,52.43,199.15,193.57,226.81
33151_sd732_sl10_pd256_pl9_sv8_bp12_ba850_bp57,202.73,16.38,56.24,263.73,200.94,225.33
33152_sd839_sl8_pd160_pl8_sv7_bp11_ba660_bp58,169.83,15.33,46.08,194.65,173.23,176.09
33153_sd669_sl9_pd195_pl11_sv6_bp13_ba770_bp51,176.24,14.72,51.78,210.32,165.93,162.68
33154_sd688_sl10_pd224_pl11_sv8_bp12_ba620_bp75,149.89,16.64,57.63,277.83,150.24,257.55
33155_sd627_sl11_pd220_pl14_sv8_bp12_ba520_bp44,124.44,13.01,37.16,169.68,133.8,159.14
33156_sd836_sl7_pd199_pl10_sv7_bp13_ba630_bp63,154.26,13.91,43.24,188.34,160.44,156.66
33157_sd718_sl10_pd257_pl9_sv5_bp12_ba800_bp62,205.32,15.9,56.97,264.36,204.64,202.33
33158_sd847_sl9_pd181_pl7_sv9_bp11_ba760_bp68,213.42,18.16,61.91,299.9,216.95,280.83
33159_sd827_sl10_pd151_pl12_sv9_bp12_ba650_bp66,176.71,16.12,54.47,245.16,190.16,217.01
33160_sd840_sl11_pd133_pl11_sv6_bp13_ba650_bp63,153.65,14.66,49.18,197.84,144.16,160.76
33161_sd787_sl8_pd286_pl13_sv5_bp10_ba680_bp59,164.71,13.9,49.64,203.08,147.57,157.57
33162_sd810_sl12_pd239_pl10_sv10_bp12_ba650_bp45,169.81,16.39,50.57,205.77,179.72,243.48
33163_sd686_sl12_pd127_pl10_sv7_bp12_ba630_bp71,153.44,14.95,46.28,203.05,150.77,175.53
33164_sd767_sl13_pd223_pl11_sv6_bp12_ba550_bp46,133.59,13.1,38.5,168.97,139.4,135.16
33165_sd668_sl16_pd281_pl13_sv10_bp10_ba580_bp69,146.85,14.47,43.47,174.95,156.81,184.59
33166_sd722_sl10_pd120_pl14_sv7_bp13_ba910_bp41,212.85,17.53,57.82,274.47,195.84,227.74
33167_sd716_sl11_pd217_pl10_sv9_bp12_ba850_bp61,200.68,16.44,59.31,257.57,216.17,251.63
33168_sd792_sl8_pd125_pl10_sv9_bp13_ba790_bp46,213.28,16.42,55.14,241.98,219.63,264.81
33169_sd783_sl9_pd149_pl8_sv7_bp12_ba580_bp62,147.8,13.75,42.28,176.23,159.32,164.89
33170_sd738_sl10_pd176_pl13_sv10_bp11_ba720_bp59,214.83,16.56,51.77,237.33,246.89,221.3
33171_sd722_sl9_pd202_pl8_sv5_bp12_ba610_bp56,155.52,13.72,44.72,190.48,145.76,146.63
33172_sd678_sl7_pd298_pl13_sv9_bp13_ba700_bp56,198.64,15.48,52.3,214.49,216.03,201.62
33173_sd679_sl10_pd162_pl5_sv7_bp12_ba740_bp68,174.21,17.2,58.74,240.72,169.18,211.78
33174_sd849_sl7_pd156_pl9_sv6_bp12_ba460_bp70,121.91,12.4,38.03,167.33,119.54,155.61
33175_sd1012_sl8_pd105_pl10_sv5_bp13_ba840_bp62,203.03,16.02,57.09,260.73,193.35,204.9
33176_sd719_sl7_pd202_pl6_sv6_bp11_ba480_bp66,112.3,12.01,34.06,138.3,110.55,119.57
33177_sd669_sl10_pd163_pl10_sv9_bp12_ba680_bp62,157.74,15.09,52.13,198.26,167.65,181.46
33178_sd615_sl11_pd145_pl14_sv2_bp10_ba780_bp51,173.32,14.76,49.7,224.89,154.92,162.21
33179_sd861_sl11_pd204_pl12_sv8_bp13_ba570_bp50,142.92,15.94,56.78,265.69,156.15,263.55
33180_sd750_sl8_pd268_pl7_sv7_bp12_ba610_bp56,150.68,13.45,39.97,162.34,139.79,128.66
33181_sd809_sl8_pd184_pl11_sv9_bp13_ba660_bp52,187.75,14.96,49.67,212.36,205.46,245.96
33182_sd921_sl10_pd242_pl13_sv8_bp12_ba720_bp49,173.97,17.61,61.49,312.69,182.24,272.97
33183_sd767_sl12_pd341_pl11_sv8_bp12_ba910_bp54,217.32,19.14,66.56,329.42,202.79,281.07
33184_sd585_sl7_pd236_pl13_sv8_bp12_ba600_bp50,172.13,12.64,43.42,199.24,210.84,214.4
33185_sd815_sl12_pd206_pl9_sv12_bp10_ba550_bp64,161.64,20.38,67.31,310.18,220.69,418.58
33186_sd738_sl10_pd227_pl10_sv3_bp14_ba830_bp67,189.81,15.28,54.34,248.49,162.35,178.85
33187_sd822_sl13_pd187_pl6_sv6_bp14_ba470_bp56,120.28,12.14,34.7,131.57,122.5,111.01
33188_sd681_sl12_pd173_pl10_sv5_bp11_ba710_bp52,167.15,14.81,51.54,212.65,150.41,162.99
33189_sd766_sl11_pd140_pl9_sv6_bp12_ba720_bp44,175.99,14.36,53.52,233.48,167.55,192.17
33190_sd736_sl8_pd174_pl10_sv10_bp13_ba1010_bp83,249.43,19.26,62.73,328.06,232.16,275.56
33191_sd592_sl11_pd111_pl7_sv9_bp12_ba710_bp49,176.66,15.64,51.87,208.8,185.64,221.27
33192_sd773_sl7_pd146_pl11_sv8_bp11_ba580_bp61,202.96,15.32,47.96,231.28,266.55,248.64
33193_sd808_sl8_pd241_pl8_sv9_bp12_ba670_bp68,175.17,15.12,49.45,192.92,173.79,196.76
33194_sd723_sl9_pd240_pl8_sv11_bp11_ba710_bp52,230.73,19.83,56.75,265.39,270.34,320.44
33195_sd713_sl10_pd211_pl11_sv6_bp13_ba650_bp45,188.65,15.23,50.19,241.32,208.21,209.59
33196_sd679_sl9_pd117_pl11_sv16_bp13_ba930_bp58,346.73,31.29,61.03,385.4,464.42,456.5
33197_sd755_sl14_pd54_pl9_sv9_bp13_ba740_bp51,212.76,18.91,59.97,283.81,238.31,295.62
33198_sd814_sl12_pd202_pl13_sv9_bp13_ba800_bp56,193.32,17.69,61.06,300.81,218.48,302.6
33199_sd803_sl11_pd93_pl10_sv7_bp12_ba610_bp54,151.31,14.54,50.83,217.53,161.41,180.87
33200_sd749_sl11_pd170_pl9_sv9_bp10_ba770_bp67,193.18,17.17,55.69,246.24,184.79,228.2
33201_sd716_sl10_pd214_pl11_sv9_bp11_ba590_bp63,159.66,14.99,49.61,212.83,179.26,181.59
33202_sd811_sl10_pd284_pl8_sv11_bp11_ba690_bp62,194.01,16.73,56.57,228.15,210.03,256.42
33203_sd725_sl11_pd192_pl10_sv7_bp11_ba730_bp51,186.88,17.91,61.48,304.36,180.04,284.05
33204_sd857_sl11_pd194_pl10_sv7_bp13_ba570_bp54,138.53,14.37,48.07,206.73,154.24,183.41
33205_sd768_sl11_pd174_pl10_sv6_bp11_ba650_bp67,186.22,15.28,53.08,234.1,194.68,180.58
33206_sd803_sl8_pd293_pl9_sv6_bp13_ba770_bp45,186.13,15.63,56.14,247.6,168.63,207.76
33207_sd918_sl13_pd199_pl10_sv8_bp13_ba710_bp68,180.04,17.44,60.67,260.32,204.72,245.32
33208_sd666_sl10_pd152_pl9_sv11_bp11_ba820_bp76,218.63,15.81,56.99,269.22,203.68,247.1
33209_sd756_sl7_pd257_pl7_sv6_bp11_ba730_bp69,177.0,14.23,51.41,205.86,154.65,147.75
33210_sd797_sl10_pd201_pl10_sv9_bp12_ba720_bp60,169.36,16.26,56.17,236.79,172.51,226.56
33211_sd612_sl9_pd130_pl12_sv8_bp13_ba790_bp67,193.03,16.99,57.54,294.91,192.9,268.61
33212_sd779_sl11_pd344_pl13_sv6_bp12_ba580_bp43,138.89,13.19,37.46,172.35,143.02,139.63
33213_sd821_sl9_pd219_pl9_sv7_bp13_ba560_bp69,140.93,13.22,41.23,174.29,134.26,163.77
33214_sd882_sl7_pd228_pl8_sv6_bp11_ba670_bp60,178.35,14.41,50.81,212.21,170.34,176.63
33215_sd806_sl13_pd257_pl9_sv7_bp14_ba770_bp58,181.43,15.53,55.31,239.94,179.72,178.05
33216_sd776_sl11_pd266_pl10_sv9_bp11_ba850_bp61,196.62,17.41,57.51,246.14,200.12,218.32
33217_sd738_sl10_pd175_pl9_sv8_bp12_ba840_bp69,202.6,16.31,57.23,285.75,200.27,256.27
33218_sd688_sl10_pd273_pl11_sv7_bp13_ba440_bp59,111.87,12.42,39.9,172.83,112.89,186.39
33219_sd845_sl7_pd187_pl10_sv10_bp13_ba850_bp51,251.69,20.85,60.58,283.88,245.52,294.41
33220_sd705_sl11_pd138_pl9_sv7_bp12_ba660_bp63,164.53,16.78,56.94,283.52,168.67,251.09
33221_sd659_sl9_pd173_pl11_sv4_bp12_ba730_bp62,169.68,13.88,49.98,209.41,151.57,142.96
33222_sd763_sl10_pd223_pl11_sv8_bp11_ba480_bp59,124.58,14.71,48.39,221.19,127.92,203.71
33223_sd737_sl9_pd253_pl10_sv3_bp12_ba900_bp71,200.26,15.86,56.93,254.66,175.99,192.22
33224_sd702_sl9_pd132_pl8_sv10_bp12_ba680_bp56,191.97,15.13,53.14,219.46,209.43,262.41
33225_sd710_sl12_pd187_pl10_sv10_bp12_ba840_bp60,206.18,19.17,59.83,272.58,199.95,249.98
33226_sd804_sl9_pd199_pl13_sv10_bp13_ba750_bp49,247.44,17.38,56.64,277.58,303.62,257.97
33227_sd751_sl9_pd187_pl11_sv8_bp11_ba450_bp52,123.2,13.21,38.37,175.28,131.09,149.85
33228_sd777_sl11_pd193_pl7_sv7_bp11_ba730_bp56,195.48,15.56,52.23,208.42,191.6,174.14
33229_sd796_sl6_pd188_pl12_sv9_bp11_ba730_bp63,190.29,15.37,52.54,226.46,206.35,191.6
33230_sd677_sl10_pd214_pl11_sv8_bp12_ba730_bp79,181.14,16.56,58.84,281.98,170.02,242.92
33231_sd681_sl9_pd205_pl12_sv6_bp12_ba560_bp79,147.38,13.61,41.56,185.39,153.58,155.41
33232_sd789_sl14_pd204_pl11_sv5_bp12_ba810_bp60,188.0,16.13,54.83,250.82,170.64,194.73
33233_sd867_sl10_pd164_pl7_sv8_bp12_ba770_bp43,210.12,16.09,55.23,240.95,199.28,222.94
33234_sd809_sl10_pd241_pl11_sv9_bp11_ba630_bp49,166.16,15.28,53.04,225.9,165.98,196.68
