load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
31045_sd698_sl13_pd201_pl10_sv11_bp12_ba760_bp59,182.17,16.74,60.64,261.05,200.88,291.63
31046_sd749_sl12_pd205_pl5_sv6_bp13_ba760_bp45,191.55,16.54,57.43,257.79,184.08,205.67
31047_sd787_sl9_pd188_pl10_sv9_bp12_ba750_bp41,184.13,16.16,54.59,211.51,197.52,238.98
31048_sd718_sl10_pd201_pl10_sv9_bp11_ba970_bp61,223.8,18.02,61.82,294.39,198.34,264.47
31049_sd821_sl11_pd169_pl8_sv8_bp13_ba630_bp73,204.44,15.59,48.95,223.38,233.57,196.37
31050_sd731_sl9_pd261_pl9_sv7_bp12_ba740_bp64,177.17,15.35,54.88,230.62,164.46,166.9
31051_sd707_sl7_pd206_pl11_sv7_bp10_ba640_bp61,150.66,13.44,45.88,181.67,147.48,145.89
31052_sd783_sl5_pd173_pl7_sv9_bp12_ba760_bp62,214.35,16.06,59.85,242.3,207.81,219.16
31053_sd729_sl7_pd170_pl14_sv7_bp12_ba570_bp56,141.93,12.6,41.6,178.01,146.49,136.7
31054_sd827_sl9_pd93_pl9_sv11_bp13_ba620_bp58,172.33,14.97,53.62,203.3,188.62,253.67
31055_sd705_sl9_pd229_pl7_sv7_bp12_ba650_bp60,155.28,14.26,46.16,189.76,164.87,162.99
31056_sd904_sl10_pd231_pl11_sv6_bp13_ba570_bp44,140.7,13.89,42.39,182.24,146.87,144.24
31057_sd664_sl11_pd141_pl8_sv8_bp13_ba700_bp63,230.79,16.54,50.42,260.84,279.17,221.16
31058_sd810_sl12_pd164_pl11_sv7_bp14_ba640_bp42,155.7,14.62,48.67,213.66,158.75,151.71
31059_sd690_sl8_pd182_pl5_sv9_bp12_ba750_bp70,194.98,15.97,55.63,234.36,195.42,176.61
31060_sd842_sl7_pd182_pl10_sv8_bp12_ba590_bp64,155.82,13.82,42.62,180.71,165.44,174.68
31061_sd766_sl13_pd256_pl10_sv7_bp11_ba730_bp82,174.53,15.44,54.47,233.39,175.34,190.43
31062_sd763_sl9_pd215_pl9_sv11_bp13_ba720_bp69,195.54,15.44,54.64,223.71,214.84,246.17
31063_sd632_sl14_pd291_pl7_sv8_bp11_ba800_bp56,216.82,15.85,56.48,270.92,237.48,229.17
31064_sd726_sl6_pd193_pl10_sv7_bp13_ba550_bp65,132.08,12.5,37.87,155.23,141.07,129.54
31065_sd759_sl10_pd182_pl9_sv9_bp11_ba630_bp71,154.71,14.63,45.93,183.77,149.1,203.83
31066_sd739_sl11_pd150_pl12_sv3_bp10_ba760_bp66,173.6,14.89,51.34,226.04,152.84,168.1
31067_sd841_sl14_pd192_pl11_sv7_bp11_ba720_bp44,212.11,16.8,53.95,230.43,206.09,194.1
31068_sd913_sl9_pd198_pl13_sv11_bp12_ba650_bp49,172.18,17.58,63.78,248.46,181.19,352.58
31069_sd764_sl12_pd220_pl12_sv7_bp13_ba800_bp54,193.52,15.9,56.44,253.23,185.02,190.11
31070_sd748_sl10_pd208_pl9_sv10_bp12_ba800_bp63,204.52,16.13,55.52,227.74,193.44,233.76
31071_sd581_sl12_pd232_pl12_sv6_bp12_ba610_bp60,144.52,13.23,41.25,167.77,134.1,133.49
31072_sd771_sl7_pd276_pl6_sv5_bp12_ba590_bp59,147.81,13.25,43.79,171.08,143.85,136.71
31073_sd795_sl10_pd199_pl11_sv9_bp13_ba790_bp70,225.55,17.85,59.75,278.99,239.48,228.39
31074_sd734_sl9_pd180_pl13_sv2_bp12_ba560_bp49,126.5,12.32,40.11,164.58,114.75,124.17
31075_sd821_sl10_pd222_pl12_sv10_bp12_ba730_bp70,181.2,16.32,54.35,220.72,183.27,220.72
31076_sd973_sl10_pd212_pl10_sv5_bp11_ba690_bp67,197.49,14.62,46.21,214.48,201.31,175.57
31077_sd771_sl10_pd265_pl11_sv9_bp12_ba680_bp58,168.02,16.1,56.57,239.85,172.04,217.38
31078_sd774_sl11_pd144_pl6_sv7_bp11_ba870_bp61,249.94,18.76,59.68,308.24,276.59,284.34
31079_sd755_sl8_pd219_pl8_sv9_bp14_ba850_bp72,228.15,17.68,57.51,264.02,211.9,251.06
31080_sd833_sl12_pd195_pl10_sv9_bp14_ba720_bp67,213.07,17.8,61.29,278.43,226.68,241.2
31081_sd840_sl12_pd153_pl10_sv8_bp11_ba590_bp68,151.0,17.15,57.33,264.58,153.49,254.78
31082_sd638_sl11_pd170_pl14_sv7_bp11_ba670_bp70,157.83,12.83,43.94,192.89,161.45,146.34
31083_sd693_sl5_pd186_pl8_sv11_bp12_ba610_bp59,259.08,18.89,55.94,356.01,394.67,322.5
31084_sd785_sl12_pd281_pl13_sv7_bp12_ba850_bp54,198.61,16.2,56.62,257.38,189.62,201.55
31085_sd665_sl11_pd293_pl10_sv9_bp11_ba820_bp69,203.95,17.39,58.21,262.53,193.4,253.14
31086_sd719_sl8_pd181_pl8_sv9_bp12_ba730_bp51,201.35,16.2,54.74,253.72,202.59,250.78
31087_sd774_sl8_pd274_pl5_sv7_bp11_ba700_bp57,172.57,14.98,51.9,222.39,154.54,189.37
31088_sd658_sl9_pd202_pl10_sv5_bp11_ba530_bp59,159.78,12.86,39.34,180.37,176.38,138.47
31089_sd819_sl9_pd278_pl10_sv4_bp12_ba580_bp61,134.25,13.05,43.54,176.63,120.7,141.1
31090_sd839_sl7_pd278_pl8_sv9_bp11_ba550_bp38,155.78,15.25,47.19,192.15,182.1,185.72
31091_sd724_sl13_pd130_pl11_sv6_bp10_ba670_bp45,163.2,14.05,45.83,192.54,147.08,155.58
31092_sd884_sl10_pd214_pl7_sv6_bp12_ba610_bp56,151.55,15.59,55.81,241.88,144.06,219.2
31093_sd696_sl12_pd153_pl10_sv5_bp14_ba710_bp64,160.33,14.03,50.12,205.15,141.79,158.33
31094_sd660_sl8_pd230_pl10_sv9_bp12_ba620_bp50,158.8,14.03,42.82,176.72,156.03,177.25
31095_sd721_sl10_pd195_pl12_sv11_bp13_ba640_bp69,162.55,16.0,52.68,214.38,169.54,217.63
31096_sd810_sl12_pd175_pl10_sv8_bp12_ba630_bp51,164.69,17.39,58.42,278.98,167.29,252.98
31097_sd767_sl11_pd181_pl11_sv10_bp11_ba660_bp47,170.61,15.4,51.34,214.01,169.45,208.8
31098_sd728_sl12_pd180_pl10_sv7_bp13_ba910_bp72,217.02,18.54,63.47,306.38,203.46,224.91
31099_sd682_sl14_pd162_pl11_sv8_bp13_ba720_bp59,178.51,15.57,54.24,237.07,176.04,205.13
31100_sd804_sl9_pd232_pl10_sv6_bp12_ba760_bp46,184.57,15.31,54.71,241.11,172.53,197.17
31101_sd693_sl5_pd242_pl11_sv11_bp12_ba800_bp65,236.1,18.41,55.49,254.3,245.4,259.8
31102_sd704_sl9_pd232_pl9_sv8_bp14_ba590_bp38,147.16,14.2,42.48,162.53,146.09,158.02
31103_sd664_sl9_pd180_pl12_sv8_bp10_ba690_bp50,171.3,17.13,58.04,303.27,170.11,259.39
31104_sd688_sl9_pd218_pl6_sv7_bp12_ba680_bp51,169.22,13.94,46.37,193.88,176.98,153.55
31105_sd524_sl10_pd229_pl11_sv7_bp12_ba790_bp58,184.28,15.72,54.98,232.36,173.58,186.53
31106_sd618_sl9_pd197_pl11_sv8_bp12_ba590_bp53,149.55,15.71,53.65,248.5,147.33,209.35
31107_sd802_sl10_pd271_pl8_sv9_bp13_ba610_bp71,152.67,14.76,49.07,186.44,146.76,194.27
31108_sd793_sl5_pd215_pl12_sv7_bp12_ba560_bp54,171.24,13.55,42.34,183.27,188.69,161.79
31109_sd781_sl10_pd204_pl10_sv7_bp13_ba790_bp71,182.97,16.45,57.69,236.58,172.89,206.48
31110_sd703_sl15_pd242_pl12_sv8_bp11_ba800_bp63,210.6,17.22,56.3,276.46,210.95,247.19
31111_sd817_sl9_pd197_pl11_sv9_bp14_ba650_bp55,178.92,15.15,50.15,206.27,190.67,252.75
31112_sd764_sl8_pd148_pl12_sv7_bp13_ba930_bp55,222.41,18.54,66.66,331.72,206.66,289.54
31113_sd787_sl10_pd183_pl8_sv5_bp13_ba740_bp49,188.58,15.45,54.46,230.96,189.81,186.42
31114_sd746_sl10_pd177_pl10_sv7_bp12_ba880_bp58,211.92,16.44,59.48,259.78,189.0,212.49
31115_sd805_sl8_pd150_pl11_sv6_bp10_ba770_bp76,180.19,14.49,52.24,226.81,159.98,190.77
31116_sd743_sl11_pd251_pl12_sv9_bp12_ba790_bp60,190.61,17.85,63.37,320.59,202.6,280.68
31117_sd803_sl12_pd190_pl8_sv7_bp11_ba790_bp55,190.63,15.99,58.35,251.87,186.63,207.18
31118_sd655_sl10_pd97_pl9_sv7_bp12_ba860_bp54,205.19,16.52,55.83,258.16,189.58,234.92
31119_sd782_sl11_pd193_pl10_sv7_bp12_ba820_bp63,203.32,19.72,64.78,326.71,190.71,292.02
31120_sd637_sl11_pd271_pl13_sv11_bp12_ba500_bp68,123.99,12.57,37.56,160.44,131.25,147.92
31121_sd854_sl10_pd196_pl9_sv7_bp12_ba750_bp46,201.22,17.65,61.54,297.53,194.39,268.99
31122_sd719_sl9_pd167_pl7_sv7_bp12_ba760_bp68,193.6,14.89,53.74,227.34,190.39,193.85
31123_sd805_sl11_pd182_pl10_sv9_bp13_ba670_bp75,193.33,16.01,52.61,232.72,209.2,225.62
31124_sd770_sl11_pd229_pl5_sv13_bp14_ba680_bp64,404.77,23.26,67.16,396.66,593.84,700.15
31125_sd683_sl6_pd271_pl5_sv9_bp12_ba790_bp72,282.09,18.77,55.69,306.01,355.74,262.89
31126_sd620_sl8_pd221_pl13_sv12_bp12_ba560_bp48,156.04,14.89,53.94,251.96,169.41,270.2
31127_sd788_sl9_pd222_pl11_sv9_bp12_ba560_bp46,177.44,14.34,43.11,209.03,213.93,193.89
31128_sd637_sl13_pd283_pl11_sv11_bp12_ba570_bp69,141.44,14.27,45.81,185.38,154.37,202.78
31129_sd783_sl11_pd299_pl8_sv9_bp11_ba930_bp55,228.28,17.35,61.13,308.45,211.33,266.31
31130_sd517_sl10_pd229_pl10_sv9_bp12_ba690_bp62,158.46,14.79,49.43,203.88,162.54,177.48
31131_sd724_sl11_pd133_pl8_sv8_bp13_ba690_bp44,226.74,16.74,52.98,257.32,290.1,227.55
31132_sd850_sl11_pd224_pl9_sv9_bp12_ba830_bp58,239.49,18.29,62.04,283.68,266.24,305.49
31133_sd753_sl13_pd128_pl10_sv9_bp12_ba810_bp60,210.35,19.52,63.84,329.21,214.29,275.6
31134_sd750_sl6_pd131_pl6_sv11_bp13_ba810_bp62,230.14,17.78,66.54,344.84,245.93,351.51
31135_sd819_sl10_pd201_pl10_sv11_bp12_ba740_bp42,194.95,18.11,63.31,283.97,224.55,312.16
31136_sd706_sl12_pd245_pl10_sv7_bp13_ba540_bp81,126.72,12.98,43.33,174.51,115.95,155.14
31137_sd842_sl8_pd221_pl9_sv8_bp12_ba720_bp40,177.08,15.47,50.95,204.23,188.55,196.81
31138_sd827_sl6_pd221_pl11_sv7_bp11_ba780_bp50,223.82,16.56,53.64,264.46,254.32,248.79
31139_sd773_sl7_pd199_pl7_sv7_bp12_ba710_bp57,164.95,14.29,48.37,194.23,156.87,149.89
31140_sd697_sl11_pd140_pl11_sv8_bp11_ba730_bp83,179.87,17.9,61.66,316.71,166.32,277.21
31141_sd667_sl9_pd166_pl12_sv7_bp12_ba660_bp65,157.17,13.51,49.15,204.0,150.98,172.92
31142_sd776_sl8_pd252_pl13_sv8_bp12_ba570_bp55,183.01,14.79,47.78,217.91,215.03,204.21
31143_sd766_sl12_pd134_pl8_sv4_bp11_ba800_bp67,183.88,16.1,54.97,231.13,169.82,164.86
31144_sd743_sl10_pd128_pl9_sv6_bp11_ba810_bp49,191.44,15.27,55.29,250.32,190.34,207.25
31145_sd662_sl8_pd230_pl6_sv11_bp11_ba740_bp44,271.52,19.33,57.55,307.81,335.9,269.35
31146_sd947_sl10_pd190_pl11_sv9_bp14_ba920_bp55,230.03,18.17,63.15,282.7,233.69,283.72
31147_sd811_sl11_pd243_pl11_sv5_bp12_ba850_bp50,195.61,15.51,56.6,239.74,174.71,205.63
31148_sd768_sl10_pd191_pl9_sv7_bp13_ba820_bp51,193.25,16.36,58.74,287.4,176.51,246.73
31149_sd693_sl10_pd219_pl8_sv8_bp13_ba590_bp53,151.42,13.95,44.11,181.58,150.97,197.61
31150_sd667_sl10_pd250_pl10_sv7_bp14_ba910_bp45,209.54,16.06,57.0,270.32,198.17,205.4
31151_sd641_sl13_pd208_pl13_sv8_bp13_ba660_bp50,165.92,14.64,46.61,205.38,175.42,180.47
31152_sd740_sl7_pd222_pl10_sv9_bp12_ba590_bp73,154.09,14.62,51.06,224.17,169.39,205.32
31153_sd741_sl7_pd135_pl9_sv8_bp12_ba830_bp70,216.32,16.01,53.28,235.76,210.2,171.99
31154_sd695_sl8_pd155_pl8_sv11_bp11_ba620_bp67,241.87,17.23,49.36,250.88,300.72,343.58
31155_sd779_sl11_pd197_pl11_sv8_bp13_ba590_bp54,155.0,17.15,57.84,271.65,155.59,250.09
31156_sd662_sl10_pd254_pl13_sv8_bp14_ba780_bp65,188.0,15.52,54.28,245.12,183.29,228.27
31157_sd809_sl13_pd181_pl11_sv7_bp11_ba770_bp63,193.44,15.77,56.98,254.34,191.91,214.95
31158_sd718_sl10_pd150_pl11_sv8_bp12_ba910_bp73,217.89,19.33,64.12,344.59,208.25,318.82
31159_sd772_sl10_pd190_pl9_sv10_bp11_ba710_bp59,187.28,15.17,55.23,216.93,190.47,249.15
31160_sd680_sl9_pd254_pl11_sv7_bp13_ba630_bp71,145.74,13.27,47.37,185.88,134.14,160.66
31161_sd672_sl10_pd312_pl12_sv10_bp12_ba570_bp41,143.14,13.93,42.56,184.24,148.35,181.0
31162_sd619_sl10_pd170_pl10_sv4_bp13_ba640_bp69,149.68,13.05,46.04,185.34,135.86,142.08
31163_sd722_sl10_pd192_pl9_sv8_bp12_ba810_bp48,197.16,15.28,52.64,222.07,197.29,202.0
31164_sd706_sl13_pd167_pl10_sv8_bp10_ba620_bp47,156.04,14.47,50.99,211.89,149.23,191.39
31165_sd682_sl10_pd147_pl12_sv10_bp12_ba660_bp55,177.76,14.57,48.27,221.73,196.13,212.4
31166_sd775_sl10_pd259_pl11_sv9_bp10_ba630_bp68,174.85,15.47,50.28,222.97,181.87,175.55
31167_sd667_sl9_pd139_pl8_sv10_bp12_ba670_bp52,195.27,16.52,52.43,211.46,208.44,247.24
31168_sd675_sl6_pd200_pl8_sv12_bp11_ba590_bp47,326.72,20.07,55.92,381.14,488.16,367.26
31169_sd737_sl9_pd205_pl9_sv11_bp11_ba840_bp47,242.15,16.67,59.25,267.93,246.39,392.92
31170_sd562_sl9_pd234_pl11_sv7_bp13_ba710_bp89,160.99,13.79,50.16,205.32,143.26,158.78
31171_sd672_sl11_pd203_pl6_sv5_bp12_ba610_bp58,138.61,12.89,45.7,184.29,132.04,151.2
31172_sd873_sl9_pd226_pl14_sv6_bp12_ba790_bp56,191.33,15.66,54.53,236.04,181.56,183.24
31173_sd793_sl12_pd153_pl8_sv9_bp13_ba600_bp66,176.79,14.92,47.56,205.74,195.27,251.52
31174_sd911_sl13_pd239_pl9_sv9_bp11_ba690_bp57,246.69,17.33,57.72,289.89,290.59,307.71
31175_sd858_sl6_pd224_pl9_sv8_bp11_ba600_bp80,173.34,15.52,56.51,265.99,188.08,219.42
31176_sd825_sl11_pd286_pl9_sv9_bp11_ba850_bp74,205.22,17.45,59.42,269.26,182.96,257.16
31177_sd751_sl7_pd98_pl14_sv11_bp13_ba780_bp38,224.09,17.21,61.99,279.74,227.26,332.32
31178_sd767_sl11_pd241_pl11_sv9_bp11_ba540_bp41,137.99,15.23,48.79,223.54,147.46,205.69
31179_sd760_sl12_pd227_pl10_sv6_bp12_ba810_bp39,226.56,17.15,59.64,288.28,236.8,235.72
31180_sd753_sl9_pd182_pl10_sv7_bp13_ba600_bp63,151.08,13.97,43.7,177.81,154.13,166.24
31181_sd722_sl9_pd149_pl11_sv7_bp12_ba810_bp47,202.01,17.59,58.89,300.45,192.69,259.01
31182_sd729_sl11_pd126_pl12_sv10_bp11_ba730_bp68,197.44,16.38,53.98,242.61,196.44,227.03
31183_sd820_sl9_pd145_pl6_sv7_bp10_ba720_bp55,190.98,15.33,54.0,224.51,200.53,174.83
31184_sd832_sl7_pd247_pl10_sv8_bp11_ba760_bp67,193.64,15.71,53.45,229.31,199.14,203.1
31185_sd818_sl12_pd189_pl12_sv10_bp12_ba680_bp52,167.67,15.81,51.79,226.89,194.2,248.7
31186_sd849_sl12_pd141_pl9_sv10_bp13_ba790_bp54,207.8,19.32,61.51,251.25,240.94,318.2
31187_sd840_sl10_pd174_pl13_sv10_bp14_ba720_bp69,198.14,16.66,58.09,232.35,201.44,247.78
31188_sd739_sl9_pd214_pl10_sv4_bp12_ba660_bp67,154.26,13.66,49.1,201.03,145.49,154.67
31189_sd779_sl12_pd135_pl10_sv9_bp13_ba500_bp61,140.06,16.81,51.05,252.21,153.61,236.14
31190_sd721_sl12_pd212_pl13_sv8_bp12_ba650_bp73,160.86,14.32,48.08,207.08,167.39,159.42
31191_sd727_sl8_pd161_pl11_sv7_bp13_ba740_bp53,174.16,14.77,53.03,220.51,163.6,178.6
31192_sd796_sl11_pd108_pl8_sv9_bp12_ba600_bp70,162.86,14.54,47.27,177.22,164.97,206.51
31193_sd738_sl10_pd181_pl12_sv4_bp12_ba690_bp53,158.79,13.81,49.52,199.99,143.11,151.13
31194_sd596_sl11_pd195_pl11_sv10_bp11_ba840_bp76,200.81,17.44,56.41,270.22,204.48,240.15
31195_sd540_sl8_pd143_pl9_sv10_bp13_ba630_bp57,174.8,13.48,47.86,191.64,181.23,191.68
31196_sd751_sl6_pd242_pl8_sv7_bp13_ba720_bp59,170.61,14.93,49.45,197.85,159.07,151.82
31197_sd604_sl8_pd166_pl13_sv8_bp12_ba600_bp58,149.04,14.24,51.27,227.83,152.26,198.79
31198_sd741_sl8_pd185_pl8_sv8_bp12_ba870_bp60,209.16,17.29,58.77,257.28,202.0,221.58
31199_sd838_sl9_pd166_pl9_sv8_bp13_ba710_bp47,181.66,15.44,51.31,216.17,197.97,233.37
31200_sd717_sl11_pd129_pl7_sv4_bp13_ba570_bp60,153.19,13.12,43.07,188.15,153.03,124.13
31201_sd794_sl9_pd278_pl8_sv8_bp11_ba690_bp81,161.8,16.06,48.17,195.69,154.9,193.8
31202_sd670_sl10_pd166_pl11_sv8_bp12_ba840_bp55,196.48,17.22,58.32,299.17,190.62,246.89
31203_sd725_sl11_pd110_pl9_sv10_bp12_ba680_bp49,182.59,16.57,51.63,217.39,200.83,265.81
31204_sd688_sl12_pd202_pl9_sv6_bp12_ba740_bp68,179.63,14.93,54.53,235.75,172.57,188.61
31205_sd692_sl7_pd137_pl12_sv4_bp12_ba790_bp83,181.9,14.09,49.71,225.38,156.9,152.2
31206_sd709_sl9_pd176_pl10_sv9_bp12_ba650_bp52,159.65,13.96,47.23,188.01,161.18,185.3
31207_sd758_sl9_pd130_pl11_sv8_bp12_ba760_bp56,198.1,16.78,58.59,276.8,210.18,236.14
31208_sd748_sl8_pd201_pl7_sv11_bp12_ba720_bp34,277.28,20.14,56.57,283.83,344.28,349.42
31209_sd874_sl10_pd170_pl9_sv12_bp12_ba890_bp82,243.77,18.44,65.93,291.16,259.82,402.7
31210_sd751_sl10_pd143_pl10_sv9_bp13_ba690_bp58,164.09,16.59,51.95,213.86,174.82,209.43
31211_sd798_sl9_pd248_pl13_sv7_bp11_ba630_bp57,153.89,15.1,49.89,217.98,151.19,187.67
31212_sd840_sl6_pd228_pl8_sv8_bp11_ba660_bp56,168.01,14.48,50.17,229.0,189.68,168.14
31213_sd729_sl10_pd77_pl14_sv9_bp13_ba490_bp74,131.79,16.36,56.6,259.12,151.72,235.02
31214_sd754_sl10_pd167_pl10_sv9_bp10_ba520_bp55,137.17,13.2,39.74,174.83,140.67,167.93
31215_sd644_sl9_pd180_pl9_sv7_bp12_ba860_bp56,206.37,15.88,55.17,271.08,199.38,227.86
31216_sd943_sl8_pd233_pl11_sv7_bp12_ba690_bp72,169.68,16.26,57.29,271.49,169.6,243.79
31217_sd764_sl8_pd142_pl7_sv8_bp12_ba710_bp61,179.98,15.49,50.35,222.1,178.38,197.96
31218_sd791_sl13_pd269_pl10_sv12_bp10_ba890_bp59,228.62,22.71,76.27,402.97,279.49,453.08
31219_sd699_sl11_pd199_pl11_sv7_bp11_ba650_bp66,156.26,15.31,51.94,222.31,160.21,197.14
31220_sd804_sl10_pd144_pl9_sv8_bp14_ba610_bp66,161.6,14.31,46.78,202.03,179.36,196.32
31221_sd706_sl6_pd134_pl11_sv7_bp12_ba790_bp66,189.94,15.24,51.69,238.9,186.66,180.04
31222_sd800_sl11_pd194_pl8_sv12_bp13_ba730_bp67,189.41,18.46,58.55,226.56,225.2,365.15
31223_sd772_sl10_pd131_pl9_sv11_bp13_ba810_bp54,205.05,17.24,61.35,274.47,227.38,386.05
31224_sd733_sl10_pd173_pl14_sv8_bp12_ba640_bp50,158.29,13.74,46.95,199.96,155.88,166.75
31225_sd658_sl7_pd151_pl10_sv9_bp12_ba820_bp52,200.32,15.76,53.54,235.72,189.95,211.46
31226_sd766_sl12_pd225_pl14_sv10_bp11_ba630_bp56,171.16,15.2,53.25,207.47,172.11,213.3
31227_sd763_sl11_pd214_pl8_sv8_bp12_ba660_bp68,178.56,14.76,53.32,255.25,190.02,240.68
31228_sd745_sl11_pd201_pl10_sv8_bp14_ba610_bp53,162.07,16.87,58.1,283.19,164.32,270.51
31229_sd719_sl8_pd263_pl7_sv3_bp10_ba740_bp50,169.22,14.35,52.9,225.28,150.57,168.17
31230_sd832_sl11_pd215_pl8_sv8_bp13_ba890_bp43,228.07,18.24,62.72,267.15,233.05,289.0
31231_sd759_sl10_pd205_pl8_sv9_bp13_ba850_bp45,212.88,17.67,62.24,275.7,229.0,248.43
31232_sd712_sl7_pd241_pl8_sv10_bp12_ba630_bp62,213.28,15.42,47.71,217.48,249.25,272.49
31233_sd603_sl13_pd246_pl8_sv7_bp13_ba640_bp64,150.48,13.41,46.09,184.19,139.71,143.12
31234_sd814_sl12_pd277_pl5_sv10_bp12_ba590_bp55,175.55,15.82,48.7,209.86,197.6,260.14
