load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
45079_sd780_sl12_pd259_pl12_sv9_bp14_ba750_bp57,194.31,17.94,63.01,296.24,186.67,263.54
45080_sd604_sl15_pd149_pl9_sv10_bp11_ba730_bp53,213.68,15.42,51.89,237.73,220.9,230.28
45081_sd636_sl13_pd225_pl7_sv5_bp12_ba650_bp48,150.92,13.28,42.39,182.02,143.29,143.56
45082_sd728_sl11_pd176_pl11_sv6_bp11_ba750_bp72,185.05,14.37,50.15,210.15,181.84,166.86
45083_sd828_sl9_pd66_pl10_sv5_bp12_ba930_bp61,215.41,16.11,57.68,270.45,199.37,216.02
45084_sd664_sl11_pd294_pl12_sv9_bp15_ba650_bp54,161.31,16.63,56.7,272.81,158.63,224.17
45085_sd772_sl8_pd153_pl9_sv7_bp12_ba690_bp80,161.12,14.51,46.82,197.96,163.51,170.96
45086_sd742_sl11_pd209_pl6_sv9_bp13_ba810_bp46,211.38,18.97,64.9,305.65,215.13,301.11
45087_sd752_sl7_pd183_pl10_sv7_bp13_ba700_bp78,172.15,14.28,47.09,197.5,159.04,167.1
45088_sd785_sl13_pd209_pl9_sv9_bp11_ba870_bp66,234.19,19.28,61.5,300.6,242.18,283.58
45089_sd862_sl11_pd114_pl13_sv9_bp14_ba630_bp71,165.0,16.64,54.95,250.4,193.04,233.87
45090_sd832_sl13_pd165_pl8_sv6_bp12_ba750_bp64,189.48,16.74,61.17,265.25,184.59,241.02
45091_sd769_sl9_pd154_pl11_sv6_bp11_ba680_bp85,186.06,14.59,52.42,221.43,193.83,171.5
45092_sd740_sl9_pd237_pl11_sv6_bp11_ba820_bp54,188.92,15.13,55.88,246.22,166.72,200.28
45093_sd664_sl9_pd175_pl10_sv10_bp13_ba540_bp78,142.4,13.44,43.3,167.46,150.65,179.79
45094_sd742_sl9_pd300_pl10_sv6_bp12_ba920_bp78,219.98,16.7,60.1,290.87,203.27,240.4
45095_sd693_sl12_pd272_pl9_sv7_bp12_ba780_bp60,184.35,16.19,55.46,246.36,179.77,192.41
45096_sd840_sl9_pd260_pl10_sv7_bp13_ba760_bp73,179.28,16.34,57.77,254.07,176.51,228.76
45097_sd727_sl9_pd175_pl10_sv8_bp10_ba440_bp65,133.31,12.53,35.23,156.71,146.97,149.05
45098_sd661_sl9_pd166_pl9_sv3_bp10_ba590_bp63,138.11,12.58,41.25,168.83,123.98,116.34
45099_sd664_sl11_pd127_pl8_sv4_bp12_ba640_bp54,150.68,12.97,46.39,189.59,140.22,140.34
45100_sd903_sl9_pd155_pl8_sv10_bp11_ba810_bp70,248.46,21.34,59.49,290.3,268.18,329.45
45101_sd753_sl5_pd145_pl11_sv2_bp11_ba660_bp57,151.17,13.15,45.49,183.32,132.72,129.76
45102_sd686_sl10_pd208_pl10_sv8_bp11_ba710_bp55,176.45,15.39,54.89,242.27,158.8,203.85
45103_sd796_sl9_pd261_pl11_sv5_bp12_ba730_bp41,176.53,14.63,51.78,210.76,171.84,160.66
45104_sd799_sl11_pd151_pl10_sv7_bp11_ba670_bp42,171.02,14.66,50.78,206.61,163.58,193.18
45105_sd721_sl9_pd101_pl8_sv7_bp12_ba540_bp69,151.99,13.19,42.2,188.33,154.11,176.01
45106_sd680_sl9_pd191_pl12_sv10_bp13_ba790_bp40,194.94,16.81,57.9,265.73,199.36,262.65
45107_sd673_sl8_pd154_pl9_sv6_bp12_ba710_bp56,170.41,14.06,47.54,203.39,159.6,161.19
45108_sd737_sl8_pd213_pl9_sv5_bp11_ba640_bp55,172.46,13.61,45.54,191.23,164.63,162.02
45109_sd726_sl12_pd158_pl12_sv8_bp12_ba590_bp58,144.87,13.47,45.02,189.11,148.79,175.1
45110_sd857_sl8_pd246_pl10_sv11_bp13_ba700_bp56,220.41,18.25,55.19,240.19,265.07,276.54
45111_sd641_sl8_pd206_pl13_sv9_bp11_ba730_bp68,227.13,15.86,50.19,239.4,265.15,216.44
45112_sd818_sl10_pd181_pl12_sv11_bp12_ba790_bp62,214.08,17.25,62.02,271.14,210.38,319.98
45113_sd694_sl9_pd105_pl8_sv8_bp13_ba670_bp57,181.27,14.29,49.14,196.93,169.29,196.75
45114_sd780_sl7_pd231_pl15_sv11_bp13_ba700_bp62,195.38,16.07,58.88,228.89,215.56,253.65
45115_sd705_sl8_pd197_pl8_sv6_bp12_ba680_bp95,165.17,14.57,52.32,223.36,145.23,181.42
45116_sd629_sl14_pd215_pl6_sv9_bp13_ba650_bp75,187.59,15.47,48.42,202.19,189.71,208.15
45117_sd709_sl9_pd198_pl11_sv8_bp11_ba650_bp56,163.75,16.28,53.69,251.24,165.0,211.91
45118_sd682_sl8_pd190_pl12_sv8_bp13_ba600_bp68,217.48,15.1,46.93,237.17,271.81,211.85
45119_sd715_sl10_pd264_pl8_sv5_bp13_ba660_bp73,175.73,14.44,52.07,220.06,180.43,180.71
45120_sd696_sl11_pd184_pl5_sv7_bp12_ba710_bp60,196.53,15.06,51.92,239.0,201.2,206.95
45121_sd766_sl10_pd151_pl9_sv9_bp13_ba860_bp45,207.87,19.26,64.2,273.48,234.33,282.76
45122_sd769_sl12_pd151_pl10_sv6_bp12_ba740_bp47,169.79,14.26,48.94,214.88,155.75,167.15
45123_sd817_sl8_pd295_pl13_sv11_bp12_ba800_bp56,208.34,17.14,61.65,257.37,194.43,322.24
45124_sd772_sl9_pd182_pl11_sv6_bp8_ba720_bp72,181.32,14.46,51.57,223.18,179.55,198.39
45125_sd830_sl13_pd94_pl11_sv12_bp13_ba730_bp72,194.67,19.79,65.16,317.72,237.77,364.33
45126_sd885_sl9_pd237_pl6_sv5_bp14_ba770_bp40,184.4,15.27,54.69,217.29,164.49,166.01
45127_sd617_sl6_pd209_pl12_sv8_bp11_ba870_bp58,263.22,19.41,58.72,331.08,309.73,295.41
45128_sd742_sl10_pd162_pl11_sv5_bp11_ba740_bp57,172.04,14.83,53.47,227.02,155.44,176.57
45129_sd854_sl9_pd240_pl6_sv7_bp12_ba830_bp66,201.99,16.55,57.59,239.65,190.91,204.04
45130_sd772_sl12_pd244_pl9_sv5_bp12_ba800_bp52,192.0,15.73,54.72,228.42,174.92,162.17
45131_sd768_sl12_pd206_pl12_sv6_bp12_ba660_bp71,162.98,15.05,47.38,194.3,151.35,164.56
45132_sd600_sl8_pd259_pl12_sv7_bp12_ba500_bp59,119.33,11.64,33.62,146.43,116.09,113.89
45133_sd601_sl8_pd197_pl8_sv8_bp13_ba830_bp79,198.19,15.39,53.48,239.22,186.5,196.98
45134_sd877_sl9_pd160_pl10_sv4_bp14_ba790_bp47,185.58,15.17,53.83,228.93,179.67,168.03
45135_sd688_sl11_pd170_pl8_sv7_bp12_ba690_bp61,166.51,14.04,52.01,218.6,165.14,179.17
45136_sd699_sl11_pd324_pl14_sv8_bp12_ba630_bp75,153.36,13.94,44.46,207.42,157.96,162.68
45137_sd663_sl8_pd189_pl14_sv3_bp13_ba710_bp53,162.66,13.46,47.81,194.71,142.25,135.58
45138_sd666_sl12_pd287_pl7_sv7_bp12_ba720_bp63,174.66,14.65,53.93,210.47,162.24,158.46
45139_sd805_sl10_pd209_pl11_sv6_bp12_ba660_bp53,170.17,14.63,52.48,214.81,169.54,176.63
45140_sd769_sl11_pd184_pl14_sv10_bp12_ba910_bp58,219.27,18.62,63.99,302.29,221.38,304.04
45141_sd645_sl9_pd156_pl8_sv9_bp12_ba630_bp72,159.13,14.46,45.97,180.46,151.52,164.83
45142_sd683_sl8_pd196_pl7_sv10_bp14_ba830_bp67,248.16,18.68,56.91,274.31,272.6,350.7
45143_sd789_sl5_pd255_pl10_sv8_bp12_ba620_bp62,169.4,15.31,54.16,256.31,175.53,233.37
45144_sd956_sl10_pd208_pl10_sv9_bp13_ba500_bp67,129.43,14.99,44.99,192.59,138.69,182.16
45145_sd722_sl6_pd191_pl7_sv8_bp13_ba610_bp76,167.9,14.12,46.26,190.84,166.25,169.26
45146_sd803_sl10_pd151_pl11_sv11_bp13_ba910_bp56,228.74,18.95,63.53,313.48,237.38,281.61
45147_sd907_sl12_pd198_pl10_sv6_bp12_ba760_bp78,218.1,17.29,61.19,277.01,229.97,233.49
45148_sd847_sl11_pd207_pl10_sv7_bp12_ba660_bp47,167.91,15.66,57.11,251.58,167.73,233.21
45149_sd787_sl12_pd234_pl9_sv4_bp12_ba710_bp62,165.15,15.01,52.23,217.31,147.58,163.34
45150_sd661_sl11_pd222_pl9_sv11_bp13_ba670_bp57,164.19,15.48,59.31,258.49,166.17,261.76
45151_sd973_sl8_pd200_pl8_sv4_bp11_ba800_bp74,184.17,15.78,55.18,213.12,163.28,176.31
45152_sd739_sl13_pd224_pl8_sv6_bp13_ba850_bp61,220.21,16.5,59.36,288.4,206.37,266.29
45153_sd846_sl11_pd229_pl8_sv7_bp10_ba610_bp54,146.47,13.88,48.61,188.25,141.64,170.87
45154_sd761_sl8_pd304_pl13_sv9_bp12_ba660_bp75,227.01,17.25,51.31,248.96,264.93,196.17
45155_sd742_sl11_pd153_pl12_sv8_bp13_ba520_bp69,133.23,15.23,53.22,227.57,141.93,230.45
45156_sd772_sl8_pd134_pl11_sv6_bp12_ba530_bp79,125.79,12.09,36.61,152.48,124.3,127.96
45157_sd566_sl10_pd223_pl12_sv6_bp12_ba510_bp65,130.19,11.87,35.49,155.9,125.35,123.16
45158_sd727_sl11_pd247_pl10_sv6_bp13_ba800_bp58,207.45,15.44,55.02,258.79,211.23,222.14
45159_sd781_sl10_pd146_pl9_sv10_bp11_ba520_bp62,135.35,13.87,40.17,161.8,149.11,207.1
45160_sd758_sl12_pd192_pl8_sv12_bp12_ba700_bp62,180.41,18.92,59.51,272.96,197.65,333.8
45161_sd658_sl9_pd130_pl8_sv10_bp16_ba840_bp51,235.11,16.03,54.89,247.62,225.17,258.33
45162_sd762_sl9_pd118_pl11_sv8_bp12_ba680_bp61,216.45,15.61,50.2,237.37,260.98,225.3
45163_sd707_sl11_pd224_pl9_sv4_bp11_ba820_bp53,194.35,15.76,54.48,249.66,177.33,192.75
45164_sd784_sl8_pd133_pl11_sv5_bp11_ba700_bp43,191.27,14.57,48.44,213.45,187.63,163.35
45165_sd777_sl11_pd118_pl11_sv8_bp12_ba600_bp44,154.95,19.63,61.53,351.23,162.11,313.71
45166_sd779_sl11_pd142_pl10_sv6_bp10_ba720_bp66,177.85,14.54,51.07,200.91,166.78,173.1
45167_sd717_sl11_pd207_pl11_sv7_bp12_ba830_bp55,200.13,16.34,58.05,246.02,184.34,189.87
45168_sd720_sl10_pd235_pl10_sv7_bp11_ba550_bp67,135.58,13.98,44.45,199.87,133.44,186.97
45169_sd696_sl9_pd183_pl10_sv9_bp12_ba780_bp40,191.33,16.4,55.29,237.96,205.5,261.32
45170_sd927_sl11_pd243_pl11_sv10_bp13_ba790_bp72,189.74,18.48,58.01,249.49,197.61,228.53
45171_sd729_sl11_pd224_pl13_sv9_bp11_ba620_bp49,147.03,14.88,52.52,237.64,159.47,201.43
45172_sd863_sl12_pd257_pl10_sv7_bp12_ba560_bp50,140.36,14.81,46.48,214.32,156.73,195.33
45173_sd722_sl9_pd171_pl11_sv5_bp10_ba730_bp63,168.34,14.41,52.21,222.49,161.47,166.71
45174_sd812_sl7_pd183_pl9_sv8_bp14_ba710_bp58,191.17,15.1,52.1,242.16,198.66,211.57
45175_sd662_sl10_pd174_pl8_sv11_bp14_ba830_bp67,221.05,18.25,56.54,260.78,232.7,296.18
45176_sd690_sl12_pd217_pl11_sv6_bp13_ba720_bp65,186.95,14.94,51.23,235.76,196.25,171.48
45177_sd779_sl12_pd172_pl11_sv7_bp12_ba560_bp50,147.74,13.63,46.6,197.57,148.18,160.07
45178_sd767_sl8_pd218_pl7_sv8_bp14_ba810_bp71,215.16,16.95,59.97,263.71,204.6,251.56
45179_sd714_sl6_pd188_pl8_sv7_bp11_ba530_bp50,136.58,12.43,40.61,175.69,142.16,138.36
45180_sd652_sl10_pd166_pl10_sv8_bp13_ba710_bp46,176.05,15.08,51.38,218.69,173.06,224.43
45181_sd702_sl10_pd279_pl11_sv10_bp13_ba660_bp57,169.6,15.12,48.5,196.84,168.18,199.15
45182_sd732_sl12_pd122_pl10_sv7_bp12_ba680_bp49,168.17,14.89,49.7,225.22,166.53,193.72
45183_sd794_sl9_pd259_pl5_sv8_bp14_ba590_bp58,154.52,17.34,60.12,276.41,170.99,278.6
45184_sd855_sl11_pd233_pl10_sv5_bp11_ba630_bp47,147.46,14.18,44.45,182.06,134.77,140.41
45185_sd791_sl12_pd224_pl8_sv10_bp13_ba610_bp57,164.9,14.75,57.11,218.41,168.62,287.01
45186_sd726_sl13_pd208_pl13_sv8_bp11_ba470_bp61,128.66,13.02,39.35,182.07,127.04,157.14
45187_sd652_sl14_pd196_pl9_sv8_bp12_ba730_bp67,175.4,15.71,55.78,242.09,163.97,189.17
45188_sd559_sl9_pd304_pl8_sv8_bp13_ba630_bp48,151.59,13.3,44.16,181.36,148.16,181.49
45189_sd683_sl12_pd174_pl10_sv9_bp11_ba820_bp72,225.83,17.53,59.7,280.2,240.88,278.51
45190_sd741_sl13_pd115_pl12_sv7_bp13_ba750_bp60,214.37,16.26,54.32,262.94,241.87,204.61
45191_sd760_sl12_pd227_pl10_sv7_bp9_ba550_bp78,137.96,13.46,45.35,188.78,143.5,160.98
45192_sd782_sl12_pd209_pl12_sv9_bp10_ba670_bp59,166.86,15.76,54.18,252.58,172.22,211.95
45193_sd811_sl10_pd163_pl10_sv7_bp13_ba650_bp47,157.15,13.94,48.25,185.99,151.06,169.78
45194_sd739_sl9_pd164_pl11_sv11_bp11_ba790_bp52,190.72,17.51,60.02,266.94,200.94,266.79
45195_sd772_sl10_pd158_pl10_sv8_bp12_ba680_bp65,170.55,14.87,53.55,232.63,154.26,203.82
45196_sd857_sl11_pd128_pl9_sv6_bp14_ba760_bp59,190.52,15.54,56.74,238.04,194.31,184.6
45197_sd603_sl11_pd162_pl13_sv5_bp12_ba780_bp68,182.23,14.86,51.41,231.3,162.58,168.07
45198_sd660_sl12_pd240_pl10_sv10_bp12_ba570_bp44,149.79,14.46,44.74,175.41,158.84,218.96
45199_sd653_sl8_pd191_pl13_sv6_bp10_ba740_bp56,185.72,14.84,53.62,240.09,173.99,203.91
45200_sd676_sl8_pd247_pl13_sv6_bp15_ba660_bp57,169.02,14.79,51.98,232.14,158.93,192.48
45201_sd799_sl13_pd207_pl9_sv9_bp11_ba780_bp76,246.33,17.73,61.2,305.37,276.5,306.61
45202_sd657_sl10_pd237_pl10_sv10_bp9_ba750_bp49,179.15,15.63,54.13,230.86,189.56,205.22
45203_sd837_sl12_pd107_pl12_sv10_bp11_ba700_bp55,168.27,16.53,54.35,225.31,194.3,245.6
45204_sd801_sl5_pd220_pl10_sv3_bp12_ba580_bp45,138.07,12.83,41.69,175.19,129.06,132.9
45205_sd714_sl9_pd184_pl9_sv9_bp12_ba730_bp61,184.05,15.21,53.13,220.54,188.33,214.4
45206_sd721_sl12_pd195_pl11_sv8_bp12_ba780_bp55,186.18,16.78,59.41,294.85,183.06,255.32
45207_sd697_sl13_pd178_pl6_sv8_bp11_ba650_bp44,244.57,17.1,52.96,287.72,305.31,238.63
45208_sd781_sl10_pd199_pl7_sv9_bp13_ba810_bp38,206.26,17.76,60.73,256.13,230.52,268.82
45209_sd729_sl9_pd231_pl13_sv8_bp12_ba860_bp63,204.35,19.38,67.06,349.04,200.96,297.27
45210_sd796_sl8_pd209_pl10_sv9_bp13_ba570_bp58,158.88,13.99,44.97,170.12,164.16,185.92
45211_sd718_sl12_pd222_pl9_sv10_bp12_ba620_bp54,166.67,14.99,49.82,200.12,183.57,245.79
45212_sd867_sl9_pd234_pl9_sv8_bp12_ba680_bp69,167.91,14.99,49.28,188.89,162.45,198.76
45213_sd724_sl10_pd179_pl9_sv8_bp12_ba690_bp80,192.28,14.9,52.09,208.21,200.22,196.35
45214_sd720_sl7_pd225_pl11_sv8_bp10_ba640_bp58,173.24,14.15,50.14,220.92,188.94,176.22
45215_sd668_sl9_pd73_pl9_sv8_bp11_ba720_bp55,174.13,14.46,50.1,229.94,181.15,204.0
45216_sd641_sl12_pd177_pl9_sv5_bp12_ba700_bp68,162.78,14.02,50.13,207.6,148.38,157.14
45217_sd647_sl11_pd192_pl10_sv7_bp13_ba650_bp50,159.45,14.73,54.2,234.43,155.89,205.2
45218_sd662_sl9_pd198_pl9_sv9_bp13_ba760_bp77,188.65,15.98,53.83,211.6,178.64,206.96
45219_sd776_sl10_pd253_pl12_sv6_bp13_ba650_bp54,160.79,14.19,46.08,188.68,151.03,153.36
45220_sd736_sl12_pd250_pl14_sv3_bp13_ba610_bp51,137.66,13.92,44.34,182.3,121.7,139.57
45221_sd701_sl10_pd203_pl12_sv6_bp11_ba730_bp63,189.6,14.99,50.04,222.73,186.17,182.08
45222_sd803_sl13_pd207_pl11_sv6_bp11_ba690_bp56,169.37,15.35,52.32,217.64,155.03,173.35
45223_sd753_sl8_pd249_pl9_sv6_bp14_ba690_bp59,164.67,13.93,52.11,222.36,151.93,189.0
45224_sd697_sl14_pd218_pl11_sv7_bp11_ba840_bp85,194.15,15.93,54.85,244.19,179.63,177.82
45225_sd821_sl11_pd244_pl10_sv8_bp13_ba840_bp67,208.32,18.5,63.5,304.43,198.54,295.39
45226_sd665_sl10_pd248_pl8_sv8_bp13_ba770_bp47,202.76,15.98,54.1,230.82,224.71,225.45
45227_sd914_sl11_pd188_pl11_sv11_bp11_ba780_bp59,200.64,17.11,63.81,270.57,229.23,348.33
45228_sd775_sl10_pd244_pl13_sv11_bp13_ba670_bp79,179.22,15.35,54.71,211.36,175.34,239.61
45229_sd707_sl7_pd262_pl11_sv10_bp12_ba800_bp48,208.47,17.35,59.59,255.58,210.65,281.97
45230_sd807_sl10_pd127_pl9_sv5_bp13_ba810_bp59,193.35,15.48,54.02,230.84,177.34,164.31
45231_sd818_sl11_pd131_pl9_sv8_bp10_ba600_bp79,167.54,17.02,56.56,271.13,168.3,240.92
45232_sd814_sl11_pd180_pl10_sv8_bp9_ba650_bp69,169.2,15.51,52.25,235.64,185.0,217.54
45233_sd794_sl13_pd243_pl4_sv9_bp11_ba760_bp54,186.81,16.59,61.37,263.6,199.36,226.19
45234_sd741_sl12_pd177_pl9_sv6_bp11_ba530_bp57,134.12,13.1,40.1,182.45,142.08,157.83
