load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
39021_sd793_sl10_pd164_pl14_sv9_bp13_ba600_bp57,151.26,17.18,60.01,275.25,179.81,249.67
39022_sd769_sl12_pd235_pl6_sv7_bp11_ba610_bp59,217.67,16.43,53.82,265.91,263.95,214.58
39023_sd806_sl10_pd150_pl13_sv6_bp12_ba730_bp67,176.46,14.79,52.32,207.33,163.14,173.73
39024_sd661_sl8_pd230_pl11_sv8_bp10_ba520_bp66,172.14,13.77,40.79,194.13,198.59,174.8
39025_sd770_sl12_pd150_pl13_sv5_bp12_ba730_bp59,172.27,15.12,51.62,224.91,160.73,174.78
39026_sd739_sl11_pd123_pl13_sv11_bp12_ba640_bp57,168.31,15.99,52.17,215.29,174.02,253.83
39027_sd709_sl10_pd207_pl12_sv10_bp11_ba800_bp73,202.79,16.23,54.65,244.39,223.34,225.39
39028_sd885_sl10_pd202_pl9_sv8_bp12_ba670_bp71,178.22,14.3,54.08,233.92,172.31,235.18
39029_sd719_sl10_pd218_pl10_sv8_bp11_ba820_bp66,194.91,16.66,57.82,280.37,179.64,247.04
39030_sd726_sl11_pd272_pl11_sv7_bp13_ba490_bp56,124.13,12.28,37.88,161.37,126.58,134.04
39031_sd702_sl12_pd199_pl7_sv8_bp12_ba750_bp69,216.32,16.59,52.83,240.61,231.36,236.74
39032_sd695_sl11_pd237_pl9_sv6_bp12_ba590_bp43,140.58,12.8,42.45,170.13,130.26,151.23
39033_sd714_sl11_pd158_pl6_sv8_bp13_ba740_bp57,182.04,15.42,56.16,222.91,194.59,218.47
39034_sd833_sl11_pd202_pl12_sv7_bp12_ba480_bp61,129.51,12.99,38.71,157.53,130.08,147.59
39035_sd636_sl9_pd181_pl12_sv10_bp13_ba790_bp59,207.47,15.54,54.17,246.72,217.78,278.21
39036_sd694_sl10_pd151_pl13_sv12_bp12_ba470_bp70,147.89,16.68,52.42,253.9,184.39,320.68
39037_sd730_sl9_pd124_pl7_sv9_bp10_ba770_bp58,211.32,18.34,59.17,299.09,209.89,267.54
39038_sd691_sl12_pd296_pl9_sv7_bp11_ba870_bp55,212.14,18.47,63.14,304.26,202.31,246.26
39039_sd670_sl11_pd260_pl10_sv7_bp12_ba800_bp73,191.14,16.11,57.96,259.39,183.97,226.62
39040_sd777_sl9_pd198_pl13_sv8_bp11_ba820_bp70,198.07,19.66,67.09,332.35,196.94,320.7
39041_sd705_sl7_pd133_pl11_sv11_bp11_ba920_bp47,245.81,19.69,64.22,310.55,244.49,325.36
39042_sd654_sl8_pd188_pl10_sv5_bp13_ba660_bp71,160.97,13.15,43.36,182.42,145.9,133.26
39043_sd804_sl11_pd175_pl13_sv6_bp12_ba730_bp46,171.45,14.22,48.74,209.85,164.86,165.6
39044_sd554_sl11_pd120_pl8_sv7_bp12_ba650_bp58,154.11,13.97,49.69,211.54,144.59,171.73
39045_sd784_sl11_pd269_pl6_sv9_bp10_ba800_bp60,203.54,17.83,63.69,300.49,195.74,260.9
39046_sd742_sl9_pd176_pl12_sv9_bp12_ba840_bp51,227.44,16.94,57.46,285.04,243.05,298.69
39047_sd764_sl8_pd271_pl12_sv9_bp12_ba750_bp85,206.24,15.87,53.92,221.87,219.76,245.63
39048_sd716_sl13_pd237_pl9_sv11_bp11_ba620_bp64,152.93,15.48,55.32,221.65,172.12,217.69
39049_sd637_sl9_pd223_pl10_sv9_bp10_ba890_bp71,213.31,16.86,57.26,260.31,226.2,216.3
39050_sd799_sl13_pd191_pl11_sv9_bp13_ba530_bp48,144.52,16.24,54.97,268.66,166.04,263.6
39051_sd691_sl12_pd265_pl6_sv6_bp13_ba810_bp48,189.14,15.21,53.39,224.69,175.6,182.38
39052_sd859_sl9_pd56_pl11_sv6_bp13_ba720_bp86,205.72,15.14,52.5,232.31,221.07,187.91
39053_sd743_sl12_pd200_pl9_sv13_bp11_ba580_bp53,181.6,16.26,55.81,240.02,243.06,404.59
39054_sd823_sl10_pd289_pl13_sv9_bp11_ba670_bp75,160.9,17.01,58.69,276.94,165.12,223.52
39055_sd695_sl10_pd150_pl10_sv9_bp12_ba720_bp53,165.78,15.9,54.25,218.26,188.52,216.84
39056_sd636_sl6_pd157_pl9_sv10_bp12_ba650_bp44,187.81,16.34,50.66,234.03,193.36,220.23
39057_sd826_sl7_pd197_pl8_sv10_bp10_ba840_bp82,261.62,18.34,55.95,279.58,277.1,350.91
39058_sd706_sl8_pd107_pl10_sv5_bp12_ba800_bp49,187.79,15.24,52.25,227.24,170.89,164.48
39059_sd726_sl11_pd197_pl5_sv9_bp12_ba710_bp67,187.77,20.11,64.42,339.74,190.89,310.81
39060_sd749_sl13_pd275_pl9_sv8_bp11_ba700_bp47,164.04,15.01,53.01,229.74,177.83,202.86
39061_sd718_sl12_pd220_pl11_sv9_bp12_ba620_bp60,156.74,15.65,48.91,213.07,175.05,206.41
39062_sd744_sl10_pd256_pl10_sv9_bp11_ba730_bp59,176.67,16.07,52.22,209.95,183.92,200.57
39063_sd698_sl11_pd219_pl13_sv10_bp12_ba520_bp57,150.24,13.67,38.49,184.82,161.14,187.93
39064_sd868_sl9_pd184_pl10_sv5_bp13_ba850_bp69,201.12,15.79,56.32,264.78,182.46,189.66
39065_sd600_sl12_pd226_pl12_sv8_bp13_ba690_bp55,165.28,15.43,54.67,224.41,160.88,219.3
39066_sd690_sl9_pd229_pl11_sv10_bp12_ba670_bp71,184.72,15.05,49.83,196.22,172.77,246.75
39067_sd750_sl11_pd275_pl11_sv9_bp12_ba760_bp62,183.55,16.18,54.35,241.44,204.35,201.47
39068_sd670_sl14_pd267_pl9_sv12_bp11_ba730_bp67,197.54,20.37,65.56,322.78,204.87,342.29
39069_sd679_sl11_pd204_pl6_sv8_bp13_ba820_bp70,201.76,16.38,57.35,258.17,199.22,222.54
39070_sd715_sl13_pd193_pl9_sv9_bp12_ba610_bp58,208.12,15.59,50.53,244.51,245.33,247.96
39071_sd779_sl13_pd168_pl12_sv9_bp12_ba740_bp64,188.58,16.78,60.56,289.4,207.38,307.85
39072_sd747_sl10_pd247_pl10_sv12_bp12_ba770_bp69,205.51,16.44,60.07,255.52,247.34,392.55
39073_sd731_sl11_pd150_pl7_sv9_bp10_ba660_bp53,184.3,14.18,47.84,204.96,175.86,203.51
39074_sd829_sl8_pd143_pl9_sv11_bp14_ba660_bp63,206.38,15.12,50.87,209.51,244.82,246.58
39075_sd753_sl11_pd193_pl10_sv8_bp10_ba690_bp67,169.42,15.26,52.9,230.48,164.86,203.19
39076_sd690_sl10_pd150_pl9_sv9_bp13_ba650_bp58,167.03,15.7,48.67,190.54,174.2,189.75
39077_sd739_sl11_pd216_pl9_sv8_bp11_ba530_bp51,165.32,14.14,47.96,216.64,201.71,182.95
39078_sd779_sl10_pd249_pl10_sv6_bp12_ba600_bp61,144.42,13.37,42.23,179.07,136.86,136.8
39079_sd757_sl4_pd236_pl9_sv3_bp12_ba580_bp62,133.68,12.3,40.55,165.93,121.04,113.3
39080_sd849_sl8_pd188_pl9_sv5_bp12_ba680_bp59,164.57,14.26,51.0,205.67,152.28,166.87
39081_sd661_sl11_pd191_pl10_sv7_bp13_ba670_bp77,160.26,13.65,49.15,200.26,154.52,152.06
39082_sd701_sl11_pd170_pl10_sv7_bp12_ba790_bp58,185.59,15.43,55.81,245.81,178.2,195.67
39083_sd840_sl8_pd222_pl15_sv10_bp12_ba790_bp65,259.17,18.76,58.17,285.51,310.91,296.13
39084_sd758_sl8_pd237_pl10_sv11_bp13_ba530_bp49,172.28,14.79,47.35,184.95,208.22,241.56
39085_sd864_sl11_pd154_pl7_sv7_bp11_ba710_bp62,202.94,16.35,54.05,238.48,221.92,207.15
39086_sd728_sl11_pd209_pl11_sv9_bp12_ba570_bp53,148.8,15.06,43.62,196.34,164.92,184.65
39087_sd803_sl6_pd245_pl9_sv7_bp12_ba510_bp49,151.12,12.01,38.12,177.75,153.05,169.77
39088_sd705_sl9_pd209_pl7_sv10_bp13_ba450_bp75,143.92,14.14,34.62,139.34,159.04,176.75
39089_sd715_sl9_pd135_pl14_sv11_bp13_ba690_bp45,184.01,17.57,62.24,261.01,208.91,335.04
39090_sd691_sl9_pd330_pl12_sv9_bp13_ba520_bp51,158.58,13.68,38.29,183.36,182.74,175.37
39091_sd843_sl10_pd175_pl11_sv10_bp11_ba660_bp59,176.7,15.6,48.01,211.09,205.94,219.4
39092_sd676_sl8_pd177_pl12_sv6_bp11_ba710_bp66,164.12,13.94,50.2,207.64,164.95,168.31
39093_sd800_sl13_pd222_pl14_sv9_bp11_ba830_bp63,206.95,17.89,56.83,265.61,202.05,245.08
39094_sd946_sl11_pd174_pl13_sv11_bp13_ba650_bp66,187.46,16.94,56.05,218.66,189.29,265.2
39095_sd724_sl9_pd143_pl9_sv7_bp12_ba690_bp34,182.0,14.27,50.55,203.16,172.93,178.14
39096_sd818_sl10_pd284_pl7_sv9_bp13_ba670_bp51,180.79,16.09,57.99,270.05,192.49,256.9
39097_sd639_sl11_pd202_pl10_sv5_bp12_ba650_bp77,146.89,13.09,44.51,175.44,133.42,143.99
39098_sd772_sl12_pd91_pl11_sv7_bp11_ba690_bp89,171.5,15.29,54.51,213.87,166.6,196.28
39099_sd744_sl10_pd264_pl10_sv6_bp12_ba750_bp66,180.96,15.31,54.53,236.79,167.63,193.79
39100_sd735_sl11_pd200_pl8_sv8_bp12_ba560_bp54,200.43,15.34,42.4,224.1,254.84,214.7
39101_sd729_sl12_pd244_pl7_sv8_bp11_ba570_bp58,189.46,15.14,46.3,216.25,225.4,175.83
39102_sd779_sl10_pd222_pl10_sv11_bp11_ba690_bp72,199.3,15.4,57.29,225.92,203.1,277.19
39103_sd802_sl10_pd157_pl7_sv5_bp13_ba720_bp62,172.93,14.22,53.14,220.05,164.48,152.89
39104_sd713_sl10_pd96_pl9_sv6_bp11_ba780_bp68,184.64,15.31,53.77,232.52,171.81,188.84
39105_sd728_sl10_pd217_pl8_sv7_bp12_ba680_bp75,167.42,14.79,49.59,200.05,185.36,191.81
39106_sd707_sl11_pd99_pl9_sv11_bp14_ba580_bp66,141.37,14.84,50.34,192.34,163.1,236.93
39107_sd705_sl9_pd259_pl14_sv7_bp12_ba680_bp72,170.02,15.65,52.97,239.32,167.96,178.58
39108_sd735_sl10_pd224_pl12_sv9_bp10_ba530_bp59,130.2,15.5,47.32,224.77,134.29,204.27
39109_sd705_sl11_pd222_pl14_sv7_bp13_ba840_bp49,193.66,15.91,54.64,258.93,176.54,208.28
39110_sd716_sl10_pd182_pl11_sv10_bp10_ba830_bp52,200.76,17.39,57.84,263.41,196.23,214.68
39111_sd725_sl12_pd243_pl8_sv6_bp12_ba690_bp50,162.96,13.86,51.41,204.09,145.83,171.54
39112_sd635_sl12_pd274_pl8_sv9_bp12_ba630_bp65,190.69,14.57,46.51,223.97,222.79,210.25
39113_sd891_sl9_pd149_pl8_sv8_bp11_ba670_bp47,182.06,15.94,47.34,193.74,183.57,209.26
39114_sd718_sl8_pd244_pl12_sv6_bp13_ba720_bp54,165.85,14.13,50.85,200.49,164.89,164.91
39115_sd915_sl5_pd202_pl9_sv7_bp13_ba790_bp65,200.15,18.03,63.33,324.89,202.54,302.47
39116_sd826_sl12_pd191_pl10_sv9_bp13_ba700_bp56,191.75,18.04,57.57,268.09,209.2,251.32
39117_sd876_sl10_pd266_pl8_sv7_bp13_ba710_bp62,185.22,15.93,50.51,224.39,196.66,219.38
39118_sd785_sl11_pd182_pl11_sv8_bp13_ba690_bp40,181.61,20.09,64.53,345.78,174.52,336.17
39119_sd707_sl6_pd161_pl11_sv8_bp13_ba710_bp56,180.39,15.19,52.21,235.72,180.12,196.34
39120_sd688_sl13_pd172_pl14_sv12_bp12_ba700_bp54,196.8,16.16,56.54,235.95,226.14,251.96
39121_sd779_sl7_pd186_pl9_sv7_bp11_ba830_bp67,200.8,15.58,55.03,247.72,186.77,188.21
39122_sd687_sl12_pd230_pl9_sv10_bp12_ba680_bp69,175.76,15.43,50.09,204.53,186.24,250.77
39123_sd750_sl11_pd128_pl11_sv11_bp10_ba770_bp64,195.32,16.78,56.74,271.44,206.0,250.15
39124_sd724_sl10_pd192_pl11_sv8_bp12_ba730_bp65,173.65,15.0,53.85,239.33,168.56,223.28
39125_sd790_sl7_pd339_pl13_sv9_bp12_ba850_bp51,241.11,17.0,59.81,270.0,270.37,288.62
39126_sd737_sl14_pd250_pl9_sv9_bp11_ba660_bp61,207.57,16.76,53.82,246.01,226.8,264.88
39127_sd711_sl9_pd165_pl10_sv7_bp12_ba630_bp54,153.9,14.75,51.36,227.97,156.24,205.86
39128_sd896_sl10_pd233_pl13_sv8_bp12_ba770_bp44,187.57,15.99,59.3,265.09,170.94,233.22
39129_sd702_sl10_pd213_pl12_sv12_bp12_ba510_bp53,140.67,15.44,45.46,207.27,173.17,277.86
39130_sd735_sl12_pd167_pl8_sv7_bp12_ba710_bp68,174.39,15.23,52.86,220.42,169.52,176.33
39131_sd829_sl11_pd196_pl9_sv9_bp12_ba700_bp66,220.62,16.99,56.46,250.75,246.54,273.77
39132_sd824_sl12_pd131_pl13_sv6_bp14_ba790_bp59,184.45,15.67,54.59,237.93,170.05,196.55
39133_sd814_sl10_pd106_pl10_sv5_bp11_ba290_bp46,76.82,9.07,24.3,105.34,74.36,93.41
39134_sd780_sl12_pd135_pl11_sv12_bp13_ba770_bp71,201.47,18.8,63.53,306.55,218.16,343.1
39135_sd890_sl10_pd109_pl13_sv10_bp14_ba560_bp60,169.52,15.52,51.75,199.14,183.04,236.53
39136_sd684_sl10_pd227_pl9_sv9_bp13_ba660_bp72,164.7,14.98,49.5,188.2,161.61,177.26
39137_sd619_sl10_pd233_pl8_sv9_bp11_ba560_bp65,137.16,13.0,37.02,151.85,137.29,163.64
39138_sd905_sl10_pd113_pl11_sv8_bp12_ba680_bp73,178.92,17.46,59.44,266.49,205.6,230.11
39139_sd870_sl11_pd206_pl11_sv7_bp12_ba800_bp45,193.75,16.47,57.45,251.24,196.24,222.0
39140_sd566_sl14_pd255_pl9_sv8_bp12_ba820_bp50,198.28,15.1,53.08,228.96,190.25,188.35
39141_sd825_sl10_pd241_pl9_sv7_bp11_ba660_bp56,171.99,14.58,52.07,217.33,162.3,189.72
39142_sd717_sl9_pd219_pl9_sv9_bp12_ba780_bp57,192.87,16.45,55.87,236.42,200.38,204.04
39143_sd766_sl12_pd196_pl11_sv8_bp11_ba540_bp70,135.03,14.06,44.64,199.62,140.01,179.83
39144_sd813_sl9_pd207_pl7_sv12_bp12_ba650_bp68,355.78,22.74,59.8,331.46,493.46,504.03
39145_sd775_sl10_pd226_pl9_sv7_bp13_ba710_bp36,173.87,15.13,54.03,225.2,167.4,189.2
39146_sd752_sl10_pd313_pl10_sv8_bp11_ba660_bp56,156.94,15.07,51.39,209.86,147.71,174.84
39147_sd823_sl7_pd201_pl10_sv6_bp12_ba730_bp34,182.8,16.95,57.03,268.19,162.79,227.25
39148_sd665_sl13_pd158_pl11_sv7_bp11_ba700_bp66,166.3,15.01,52.81,222.34,154.73,176.77
39149_sd775_sl8_pd160_pl7_sv5_bp11_ba730_bp69,172.7,14.26,51.64,217.42,161.68,177.12
39150_sd632_sl13_pd126_pl11_sv9_bp12_ba650_bp51,159.91,16.28,53.62,252.98,172.11,199.35
39151_sd694_sl9_pd148_pl10_sv9_bp12_ba760_bp68,191.86,15.93,53.03,223.62,194.61,206.93
39152_sd809_sl10_pd215_pl9_sv8_bp13_ba740_bp59,195.46,15.64,56.74,221.52,204.48,232.44
39153_sd707_sl12_pd265_pl12_sv8_bp12_ba710_bp53,174.2,15.61,53.8,225.98,171.81,214.14
39154_sd693_sl10_pd282_pl11_sv8_bp13_ba640_bp69,158.23,15.06,47.49,206.13,159.77,158.15
39155_sd708_sl9_pd285_pl10_sv10_bp12_ba610_bp67,160.31,14.03,47.6,184.38,162.36,199.41
39156_sd841_sl9_pd175_pl12_sv4_bp11_ba650_bp53,170.7,13.81,48.3,205.45,168.64,148.28
39157_sd822_sl8_pd107_pl9_sv8_bp13_ba680_bp65,191.09,14.54,49.71,204.17,188.8,192.68
39158_sd687_sl10_pd196_pl7_sv11_bp13_ba650_bp83,185.82,16.48,48.53,188.7,195.63,189.27
39159_sd798_sl13_pd237_pl7_sv8_bp12_ba580_bp39,231.29,16.28,51.91,246.72,290.5,264.37
39160_sd681_sl10_pd218_pl10_sv7_bp12_ba700_bp58,170.87,14.97,51.78,228.45,159.18,194.45
39161_sd713_sl8_pd144_pl12_sv9_bp12_ba750_bp89,207.6,15.68,52.65,234.78,227.75,248.45
39162_sd772_sl12_pd200_pl12_sv10_bp13_ba550_bp63,145.03,14.35,44.51,180.62,151.46,190.33
39163_sd716_sl10_pd161_pl11_sv7_bp13_ba880_bp52,208.44,16.26,56.39,262.43,197.12,213.27
39164_sd772_sl10_pd163_pl10_sv6_bp11_ba730_bp59,180.5,15.3,53.59,236.98,173.04,193.04
39165_sd732_sl8_pd131_pl10_sv8_bp12_ba740_bp72,198.25,15.07,52.97,216.81,200.08,199.66
39166_sd837_sl11_pd179_pl7_sv8_bp11_ba600_bp63,179.41,14.97,48.71,215.03,189.48,206.21
39167_sd702_sl10_pd205_pl8_sv9_bp12_ba660_bp72,162.8,14.44,47.97,191.43,165.02,212.96
39168_sd883_sl9_pd134_pl10_sv9_bp12_ba630_bp58,174.69,15.41,50.46,186.13,176.67,267.79
39169_sd702_sl10_pd218_pl10_sv8_bp12_ba700_bp57,174.18,14.57,51.35,229.28,156.93,194.39
39170_sd859_sl9_pd131_pl11_sv6_bp11_ba630_bp63,169.1,14.4,51.24,217.09,170.11,173.94
39171_sd847_sl11_pd149_pl11_sv8_bp12_ba640_bp57,165.36,19.49,64.53,341.85,166.54,309.11
39172_sd857_sl14_pd219_pl14_sv5_bp12_ba730_bp62,179.33,15.36,54.01,226.77,171.57,178.46
39173_sd919_sl5_pd107_pl12_sv5_bp13_ba900_bp67,207.32,15.73,55.56,254.43,185.13,198.7
39174_sd869_sl9_pd188_pl10_sv12_bp11_ba840_bp59,259.64,22.48,60.9,292.43,321.06,490.27
39175_sd724_sl13_pd141_pl9_sv9_bp13_ba560_bp58,213.75,15.95,47.5,239.75,270.09,278.7
39176_sd750_sl10_pd222_pl12_sv9_bp11_ba650_bp43,190.4,16.11,53.11,236.88,202.16,196.2
39177_sd837_sl10_pd194_pl8_sv10_bp13_ba750_bp46,211.85,18.42,58.43,239.77,223.62,305.81
39178_sd703_sl7_pd206_pl5_sv5_bp12_ba470_bp71,116.96,11.54,33.94,143.62,111.81,123.41
39179_sd606_sl11_pd174_pl10_sv10_bp11_ba680_bp56,169.27,15.82,48.91,205.09,170.12,211.94
39180_sd779_sl10_pd291_pl11_sv9_bp12_ba550_bp65,141.78,13.91,42.75,181.82,150.68,167.77
39181_sd785_sl8_pd252_pl13_sv10_bp9_ba650_bp58,192.61,14.93,48.36,203.84,220.92,232.12
39182_sd855_sl8_pd153_pl11_sv8_bp12_ba480_bp68,165.66,13.12,37.44,176.27,197.17,213.7
39183_sd867_sl9_pd178_pl11_sv8_bp12_ba620_bp75,183.27,15.51,54.15,242.31,209.59,213.91
39184_sd731_sl8_pd304_pl7_sv6_bp12_ba650_bp43,157.42,13.49,49.69,202.86,151.53,177.01
39185_sd679_sl12_pd283_pl8_sv10_bp12_ba660_bp61,174.35,14.65,46.38,202.82,195.68,233.53
39186_sd798_sl10_pd131_pl13_sv10_bp12_ba690_bp61,200.53,16.2,52.01,239.9,237.55,225.5
39187_sd787_sl13_pd178_pl11_sv8_bp12_ba700_bp70,172.12,15.53,51.35,225.42,170.51,202.09
39188_sd798_sl10_pd166_pl10_sv8_bp12_ba650_bp72,151.83,14.57,48.17,192.22,164.08,186.49
39189_sd713_sl9_pd192_pl13_sv8_bp13_ba830_bp69,191.36,16.79,56.43,268.18,179.08,226.28
39190_sd780_sl9_pd154_pl8_sv9_bp15_ba540_bp66,154.01,14.01,41.55,171.41,157.5,181.59
39191_sd901_sl11_pd166_pl11_sv7_bp12_ba750_bp67,184.38,16.53,58.93,252.51,185.49,226.26
39192_sd691_sl13_pd297_pl9_sv8_bp11_ba860_bp48,203.62,16.61,59.59,261.03,202.61,216.93
39193_sd762_sl7_pd148_pl10_sv8_bp12_ba650_bp75,202.93,14.48,48.04,230.34,226.73,209.27
39194_sd685_sl9_pd286_pl10_sv8_bp13_ba710_bp59,168.01,14.75,51.02,214.41,180.32,192.35
39195_sd629_sl9_pd193_pl12_sv5_bp15_ba790_bp62,181.17,14.53,50.67,214.64,161.1,164.56
39196_sd790_sl11_pd194_pl7_sv7_bp12_ba780_bp51,191.55,16.11,54.84,237.84,185.53,200.04
39197_sd858_sl9_pd196_pl11_sv7_bp12_ba840_bp58,207.54,19.87,66.55,351.74,199.1,317.44
39198_sd738_sl9_pd204_pl11_sv6_bp12_ba690_bp64,174.41,14.65,50.52,226.68,165.55,173.65
39199_sd644_sl12_pd166_pl10_sv9_bp12_ba710_bp70,212.72,16.25,54.86,262.18,250.72,228.91
39200_sd744_sl8_pd58_pl9_sv8_bp12_ba570_bp60,158.5,12.91,40.97,172.87,175.95,191.54
39201_sd740_sl11_pd205_pl11_sv7_bp12_ba780_bp41,185.68,16.77,60.74,269.42,190.11,234.17
39202_sd719_sl7_pd217_pl12_sv9_bp12_ba730_bp41,228.08,16.54,51.15,249.29,267.63,248.43
39203_sd689_sl13_pd183_pl11_sv7_bp13_ba790_bp55,200.56,16.08,54.57,244.17,203.73,186.83
39204_sd809_sl10_pd144_pl10_sv8_bp12_ba650_bp61,162.12,14.5,52.8,239.24,156.64,211.53
39205_sd728_sl9_pd149_pl10_sv7_bp12_ba720_bp69,171.42,15.41,52.34,237.63,165.71,227.21
39206_sd729_sl11_pd185_pl13_sv7_bp11_ba680_bp80,173.44,15.22,50.34,214.17,171.23,174.48
39207_sd655_sl5_pd137_pl13_sv8_bp12_ba850_bp50,261.38,17.91,55.74,313.92,291.82,275.49
39208_sd844_sl10_pd217_pl5_sv3_bp11_ba720_bp55,167.1,14.86,52.94,215.59,146.86,165.32
39209_sd841_sl9_pd217_pl11_sv9_bp11_ba660_bp70,185.14,15.48,48.67,211.88,212.05,207.56
39210_sd772_sl9_pd305_pl7_sv12_bp11_ba690_bp69,387.79,23.29,65.17,388.4,551.68,503.45
39211_sd915_sl9_pd217_pl11_sv5_bp12_ba610_bp59,149.47,13.73,47.33,190.47,143.29,141.52
39212_sd600_sl10_pd173_pl10_sv12_bp12_ba790_bp49,197.5,15.73,56.01,242.37,211.52,323.75
39213_sd738_sl12_pd175_pl8_sv9_bp11_ba550_bp57,154.81,14.15,41.46,170.37,169.29,232.74
39214_sd757_sl9_pd210_pl8_sv6_bp13_ba690_bp58,162.07,15.48,56.72,260.62,159.76,207.77
39215_sd826_sl10_pd176_pl8_sv8_bp11_ba560_bp67,153.69,13.86,47.42,205.31,159.87,196.27
39216_sd827_sl10_pd166_pl9_sv4_bp12_ba700_bp83,159.27,14.17,50.32,196.84,141.02,136.35
39217_sd797_sl13_pd114_pl11_sv7_bp13_ba750_bp55,185.02,16.26,57.28,231.71,188.67,197.26
39218_sd713_sl7_pd213_pl7_sv6_bp12_ba490_bp70,121.15,11.72,36.39,157.69,112.5,148.67
39219_sd580_sl9_pd102_pl11_sv5_bp12_ba560_bp58,137.2,12.07,35.36,159.93,129.2,113.78
39220_sd676_sl11_pd228_pl12_sv8_bp15_ba590_bp47,147.06,13.18,47.48,204.94,150.38,187.72
39221_sd663_sl9_pd203_pl12_sv8_bp11_ba610_bp61,155.02,14.96,51.54,233.56,157.33,203.17
39222_sd802_sl12_pd163_pl11_sv11_bp14_ba740_bp53,184.41,18.09,56.6,249.89,200.72,273.56
39223_sd825_sl11_pd166_pl11_sv2_bp12_ba680_bp65,155.26,14.18,48.91,203.99,135.21,153.82
39224_sd697_sl8_pd177_pl13_sv6_bp12_ba740_bp45,184.95,15.64,54.38,255.49,172.82,202.42
39225_sd831_sl10_pd146_pl11_sv9_bp12_ba780_bp57,215.58,16.43,58.37,265.76,224.43,249.71
39226_sd833_sl12_pd297_pl12_sv10_bp11_ba680_bp69,168.14,16.07,51.81,218.42,180.48,226.01
39227_sd769_sl13_pd273_pl11_sv6_bp13_ba760_bp54,181.62,15.26,54.79,237.45,168.85,199.98
39228_sd776_sl12_pd91_pl10_sv4_bp12_ba790_bp60,182.93,15.58,55.28,244.25,165.63,173.44
39229_sd669_sl5_pd209_pl9_sv8_bp11_ba610_bp64,169.69,16.8,56.23,277.34,168.24,236.57
39230_sd855_sl12_pd165_pl9_sv10_bp11_ba500_bp64,143.4,14.92,42.33,167.74,165.73,263.16
39231_sd713_sl9_pd168_pl12_sv9_bp11_ba840_bp70,248.12,17.67,54.22,260.09,273.9,281.54
39232_sd770_sl10_pd272_pl9_sv7_bp11_ba680_bp69,162.68,14.13,50.17,196.51,144.73,175.82
39233_sd856_sl11_pd151_pl10_sv5_bp12_ba810_bp64,194.3,15.05,54.23,241.99,172.82,196.72
39234_sd712_sl8_pd167_pl10_sv6_bp13_ba630_bp72,149.09,13.28,48.19,200.04,139.61,153.5
