load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
20049_sd747_sl10_pd293_pl10_sv6_bp13_ba510_bp60,125.81,12.32,34.73,155.65,126.69,121.49
20050_sd746_sl8_pd227_pl12_sv8_bp12_ba650_bp52,173.59,16.08,54.4,241.12,174.54,214.17
20051_sd727_sl9_pd215_pl9_sv8_bp11_ba810_bp65,195.8,15.33,54.57,252.67,192.04,219.85
20052_sd781_sl10_pd288_pl10_sv6_bp11_ba710_bp56,172.13,14.7,51.45,213.14,165.57,157.12
20053_sd804_sl9_pd180_pl9_sv9_bp11_ba830_bp48,202.71,17.02,56.14,239.25,201.74,273.48
20054_sd751_sl12_pd230_pl11_sv7_bp11_ba760_bp67,188.58,15.17,56.51,240.8,184.93,218.4
20055_sd654_sl12_pd184_pl13_sv8_bp12_ba580_bp74,139.43,13.3,42.93,201.12,153.32,157.14
20056_sd759_sl10_pd151_pl12_sv7_bp12_ba620_bp54,151.67,13.97,45.48,187.44,156.17,171.53
20057_sd746_sl12_pd171_pl12_sv6_bp12_ba500_bp76,130.32,12.48,38.36,171.24,138.76,149.08
20058_sd592_sl10_pd193_pl11_sv9_bp11_ba680_bp66,190.98,14.7,48.31,213.95,199.89,180.7
20059_sd549_sl11_pd169_pl7_sv6_bp12_ba690_bp65,163.77,13.54,48.18,200.57,151.24,145.8
20060_sd802_sl14_pd194_pl11_sv6_bp11_ba820_bp58,191.44,16.85,57.51,239.47,177.33,200.04
20061_sd852_sl11_pd268_pl14_sv7_bp12_ba730_bp72,173.48,15.63,53.43,218.39,166.74,191.08
20062_sd646_sl11_pd111_pl10_sv6_bp11_ba680_bp67,175.37,13.58,44.64,196.25,182.6,153.65
20063_sd671_sl7_pd196_pl10_sv5_bp11_ba570_bp56,139.33,12.27,41.42,168.04,134.04,132.37
20064_sd774_sl11_pd277_pl10_sv6_bp12_ba750_bp76,214.25,16.34,58.28,259.5,221.45,198.43
20065_sd603_sl11_pd142_pl9_sv10_bp14_ba690_bp74,169.49,15.65,51.53,220.52,169.87,194.7
20066_sd619_sl6_pd160_pl7_sv10_bp12_ba620_bp66,207.37,16.14,48.73,227.13,246.11,182.98
20067_sd746_sl8_pd248_pl6_sv12_bp11_ba660_bp54,311.49,20.66,63.41,374.15,436.86,414.62
20068_sd794_sl10_pd90_pl12_sv3_bp12_ba760_bp70,174.37,14.63,50.87,222.53,148.38,150.22
20069_sd752_sl9_pd199_pl7_sv6_bp12_ba690_bp78,165.54,13.79,49.04,207.98,152.19,169.34
20070_sd787_sl8_pd198_pl11_sv10_bp14_ba560_bp66,152.86,13.36,47.54,188.24,158.06,266.67
20071_sd832_sl13_pd215_pl12_sv8_bp13_ba810_bp59,199.79,17.13,59.1,250.83,205.22,188.26
20072_sd642_sl13_pd186_pl10_sv6_bp11_ba720_bp54,174.72,13.74,47.92,203.77,165.38,154.06
20073_sd684_sl14_pd173_pl13_sv11_bp13_ba720_bp43,188.15,15.39,55.58,226.86,188.51,257.52
20074_sd786_sl9_pd227_pl11_sv8_bp12_ba610_bp57,169.08,15.76,52.15,227.66,187.06,193.76
20075_sd701_sl10_pd151_pl10_sv9_bp12_ba790_bp60,189.84,16.94,58.66,237.55,192.92,250.09
20076_sd652_sl14_pd148_pl12_sv8_bp11_ba770_bp60,190.16,16.0,52.89,238.94,182.8,175.51
20077_sd652_sl7_pd175_pl10_sv9_bp12_ba640_bp55,162.88,13.83,46.73,184.97,164.61,181.51
20078_sd752_sl7_pd281_pl10_sv11_bp11_ba780_bp56,218.02,17.78,57.44,271.09,222.34,263.24
20079_sd664_sl10_pd100_pl12_sv7_bp10_ba630_bp54,154.28,14.75,52.13,216.98,152.8,194.77
20080_sd603_sl5_pd179_pl12_sv10_bp13_ba690_bp68,193.17,15.57,55.4,275.86,181.99,256.49
20081_sd772_sl13_pd197_pl8_sv8_bp11_ba770_bp74,214.83,16.29,55.72,255.14,228.43,220.71
20082_sd783_sl9_pd209_pl9_sv8_bp12_ba590_bp66,153.3,13.65,46.78,198.32,155.43,186.32
20083_sd827_sl8_pd199_pl8_sv6_bp11_ba540_bp73,139.15,15.39,49.94,220.94,123.92,189.85
20084_sd726_sl7_pd245_pl8_sv10_bp13_ba620_bp78,178.45,14.75,44.42,203.45,193.38,206.85
20085_sd624_sl9_pd100_pl10_sv7_bp12_ba770_bp79,182.3,15.01,50.93,220.0,160.88,184.9
20086_sd636_sl10_pd198_pl11_sv7_bp12_ba670_bp51,163.75,13.77,47.27,203.16,157.21,173.26
20087_sd779_sl7_pd286_pl8_sv4_bp13_ba690_bp77,165.28,14.22,50.51,205.85,149.2,161.59
20088_sd815_sl9_pd243_pl11_sv7_bp11_ba910_bp69,210.57,16.32,58.84,272.97,190.5,219.73
20089_sd720_sl10_pd203_pl10_sv10_bp14_ba600_bp44,155.02,14.82,48.18,190.63,167.23,234.65
20090_sd821_sl8_pd250_pl9_sv7_bp11_ba710_bp58,174.65,14.71,51.82,207.58,172.06,171.24
20091_sd856_sl11_pd196_pl9_sv11_bp14_ba720_bp69,196.17,16.51,55.47,228.22,236.28,345.2
20092_sd861_sl8_pd236_pl10_sv7_bp12_ba860_bp64,222.02,16.44,55.51,256.67,214.4,215.11
20093_sd661_sl9_pd233_pl10_sv9_bp11_ba820_bp39,194.86,16.58,55.77,252.79,200.62,211.79
20094_sd735_sl11_pd251_pl10_sv10_bp13_ba830_bp66,198.41,18.16,57.75,253.99,198.21,252.77
20095_sd828_sl10_pd211_pl12_sv7_bp11_ba550_bp57,136.68,13.74,44.27,182.44,130.18,165.74
20096_sd803_sl10_pd174_pl8_sv5_bp11_ba660_bp55,177.68,15.05,45.48,205.61,181.23,158.6
20097_sd649_sl11_pd243_pl9_sv7_bp12_ba860_bp56,203.63,17.39,59.24,282.88,183.06,247.84
20098_sd676_sl8_pd165_pl11_sv7_bp11_ba650_bp64,154.56,14.28,46.52,195.22,145.1,151.37
20099_sd763_sl11_pd172_pl10_sv6_bp11_ba720_bp71,209.48,15.74,55.45,246.24,219.78,193.82
20100_sd956_sl11_pd214_pl12_sv10_bp11_ba500_bp72,139.97,14.72,41.52,183.89,165.57,210.75
20101_sd818_sl14_pd148_pl13_sv11_bp13_ba640_bp54,184.96,16.22,58.15,219.17,204.91,274.82
20102_sd725_sl7_pd164_pl7_sv7_bp12_ba810_bp69,201.85,15.8,53.41,228.68,177.49,182.56
20103_sd660_sl7_pd180_pl9_sv8_bp13_ba640_bp54,166.63,14.25,45.11,200.69,168.26,180.66
20104_sd682_sl13_pd165_pl11_sv8_bp12_ba860_bp53,205.17,16.98,57.37,252.37,206.01,219.74
20105_sd810_sl11_pd195_pl11_sv7_bp13_ba660_bp50,160.08,14.83,48.57,214.99,161.12,186.64
20106_sd722_sl8_pd86_pl13_sv6_bp12_ba730_bp32,188.02,16.12,55.7,260.24,181.75,232.83
20107_sd793_sl6_pd206_pl15_sv8_bp13_ba740_bp65,192.06,14.37,52.99,240.12,202.46,198.63
20108_sd828_sl12_pd223_pl7_sv8_bp13_ba720_bp60,243.83,17.9,58.16,269.5,302.74,225.56
20109_sd766_sl9_pd99_pl7_sv8_bp12_ba730_bp74,191.09,16.38,54.31,243.32,181.47,202.14
20110_sd812_sl10_pd160_pl11_sv7_bp13_ba780_bp58,190.36,16.13,59.0,270.6,186.52,221.63
20111_sd758_sl8_pd247_pl10_sv8_bp12_ba740_bp54,198.33,15.42,51.42,222.39,212.22,229.2
20112_sd897_sl7_pd194_pl10_sv7_bp11_ba810_bp47,200.41,15.81,55.55,227.23,203.26,214.76
20113_sd771_sl8_pd162_pl8_sv9_bp14_ba830_bp60,225.15,17.91,57.17,267.72,218.96,263.34
20114_sd747_sl11_pd196_pl9_sv7_bp12_ba810_bp64,190.16,15.46,56.57,242.66,179.93,195.83
20115_sd685_sl12_pd217_pl9_sv11_bp12_ba780_bp80,195.21,18.68,62.32,281.77,190.3,291.32
20116_sd743_sl8_pd132_pl7_sv9_bp12_ba650_bp63,187.09,15.71,55.55,237.46,192.94,246.73
20117_sd730_sl10_pd173_pl6_sv6_bp12_ba840_bp65,204.45,17.72,59.89,275.64,187.75,229.25
20118_sd803_sl9_pd163_pl12_sv9_bp12_ba590_bp53,210.01,15.65,46.25,238.52,263.57,215.01
20119_sd601_sl13_pd223_pl11_sv8_bp11_ba710_bp66,169.61,14.93,50.98,210.39,166.39,160.49
20120_sd781_sl10_pd188_pl10_sv7_bp12_ba710_bp79,169.15,15.72,55.83,249.8,168.07,230.97
20121_sd665_sl8_pd170_pl5_sv7_bp11_ba650_bp50,154.72,13.44,45.66,183.29,141.43,146.5
20122_sd810_sl13_pd116_pl14_sv7_bp12_ba720_bp58,193.66,17.7,54.11,229.7,185.18,206.49
20123_sd854_sl7_pd124_pl13_sv7_bp10_ba650_bp77,160.77,14.08,49.15,195.8,162.01,170.81
20124_sd726_sl10_pd135_pl8_sv9_bp13_ba750_bp60,185.11,16.7,57.86,242.18,192.53,238.7
20125_sd711_sl11_pd191_pl11_sv7_bp12_ba710_bp63,170.68,15.62,54.3,228.79,164.68,204.11
20126_sd778_sl12_pd163_pl8_sv7_bp13_ba1000_bp43,237.64,18.29,65.38,311.43,221.48,254.46
20127_sd846_sl9_pd194_pl9_sv4_bp12_ba790_bp71,180.59,15.9,56.31,245.39,156.86,180.94
20128_sd735_sl12_pd165_pl7_sv11_bp11_ba850_bp79,223.87,20.81,62.45,292.53,209.87,326.29
20129_sd852_sl10_pd276_pl7_sv6_bp10_ba560_bp75,138.9,14.29,48.72,209.57,134.3,190.37
20130_sd759_sl13_pd243_pl9_sv9_bp11_ba570_bp53,189.9,16.2,47.92,235.24,227.34,216.94
20131_sd769_sl11_pd242_pl12_sv7_bp11_ba830_bp72,197.26,16.31,58.57,245.28,190.2,206.06
20132_sd810_sl12_pd113_pl12_sv6_bp12_ba700_bp78,164.13,13.8,50.5,209.61,158.02,174.49
20133_sd737_sl5_pd224_pl7_sv5_bp12_ba530_bp48,131.18,11.99,34.57,153.09,129.2,132.67
20134_sd708_sl13_pd195_pl9_sv8_bp10_ba730_bp54,184.97,18.58,60.08,299.35,192.92,243.57
20135_sd808_sl13_pd227_pl7_sv5_bp12_ba660_bp71,155.66,14.08,48.65,189.47,146.42,145.31
20136_sd745_sl8_pd157_pl16_sv7_bp12_ba800_bp56,184.02,15.11,53.64,245.0,168.96,184.19
20137_sd742_sl14_pd248_pl7_sv7_bp10_ba620_bp52,154.93,13.63,46.25,174.46,149.52,140.54
20138_sd679_sl8_pd230_pl8_sv6_bp14_ba810_bp58,183.45,15.38,54.86,232.43,176.42,184.62
20139_sd860_sl12_pd232_pl8_sv9_bp11_ba780_bp39,212.13,15.93,56.78,237.02,229.66,267.86
20140_sd733_sl7_pd142_pl8_sv10_bp10_ba750_bp57,228.46,15.81,51.28,249.38,250.47,304.73
20141_sd744_sl10_pd170_pl7_sv9_bp12_ba600_bp52,161.79,14.6,51.11,214.9,180.64,214.58
20142_sd606_sl9_pd129_pl8_sv8_bp11_ba680_bp44,178.2,14.87,45.86,191.5,174.17,168.04
20143_sd719_sl13_pd160_pl9_sv11_bp13_ba580_bp51,160.28,15.39,58.06,233.77,171.43,297.18
20144_sd755_sl7_pd157_pl10_sv8_bp11_ba690_bp58,191.54,14.13,49.33,198.86,191.35,176.62
20145_sd680_sl9_pd143_pl10_sv6_bp12_ba840_bp64,196.51,15.1,52.58,238.26,174.68,180.31
20146_sd710_sl12_pd218_pl12_sv6_bp12_ba720_bp51,170.64,13.94,47.88,213.47,166.36,151.67
20147_sd682_sl10_pd198_pl12_sv9_bp10_ba530_bp64,135.32,14.76,49.46,237.82,133.52,204.68
20148_sd780_sl12_pd312_pl8_sv7_bp11_ba850_bp71,199.69,16.65,58.57,239.07,188.81,203.31
20149_sd709_sl11_pd328_pl8_sv4_bp13_ba810_bp55,185.74,15.86,55.74,226.79,172.95,154.55
20150_sd631_sl8_pd294_pl9_sv7_bp12_ba540_bp59,133.08,12.95,39.54,171.31,121.24,143.51
20151_sd776_sl8_pd186_pl10_sv9_bp14_ba680_bp56,181.26,15.16,51.55,214.26,185.52,224.85
20152_sd712_sl9_pd156_pl9_sv4_bp13_ba770_bp57,173.54,15.1,51.99,212.18,155.56,145.23
20153_sd872_sl10_pd218_pl8_sv8_bp12_ba700_bp72,174.13,16.38,52.22,210.71,180.65,195.81
20154_sd703_sl8_pd203_pl12_sv10_bp12_ba670_bp40,188.17,14.64,57.13,229.2,183.14,252.82
20155_sd649_sl10_pd226_pl11_sv11_bp12_ba680_bp52,173.29,15.97,54.35,220.46,165.71,225.59
20156_sd789_sl11_pd265_pl11_sv12_bp12_ba910_bp43,243.19,18.94,68.09,326.31,256.39,378.14
20157_sd800_sl13_pd288_pl12_sv9_bp10_ba850_bp63,196.24,18.17,60.37,282.48,198.63,238.54
20158_sd718_sl11_pd161_pl10_sv7_bp12_ba650_bp72,161.02,15.3,55.71,254.68,160.87,230.86
20159_sd772_sl9_pd170_pl12_sv11_bp13_ba730_bp56,178.78,16.05,59.19,246.17,185.25,305.37
20160_sd810_sl12_pd231_pl15_sv7_bp13_ba620_bp67,155.31,15.45,47.59,202.54,169.56,179.4
20161_sd824_sl12_pd232_pl8_sv4_bp10_ba660_bp62,155.63,13.77,49.68,199.48,137.85,147.92
20162_sd825_sl7_pd161_pl10_sv7_bp12_ba630_bp60,153.94,14.7,50.77,221.88,152.16,184.86
20163_sd770_sl11_pd180_pl10_sv10_bp13_ba710_bp56,189.67,17.02,53.65,216.02,188.68,219.52
20164_sd694_sl10_pd111_pl10_sv10_bp12_ba810_bp63,192.25,17.44,58.03,261.1,180.76,233.7
20165_sd827_sl12_pd224_pl7_sv4_bp11_ba680_bp58,176.04,14.46,53.59,235.31,176.45,184.6
20166_sd695_sl14_pd278_pl8_sv10_bp11_ba490_bp66,132.63,13.51,39.1,162.65,147.48,182.2
20167_sd693_sl15_pd170_pl12_sv9_bp12_ba540_bp75,152.14,14.67,38.67,171.48,166.2,140.75
20168_sd790_sl7_pd151_pl8_sv9_bp10_ba670_bp61,187.37,17.07,57.18,261.67,211.31,234.21
20169_sd694_sl8_pd188_pl8_sv10_bp13_ba800_bp65,228.72,16.39,54.47,241.45,234.1,274.44
20170_sd823_sl10_pd207_pl12_sv5_bp11_ba760_bp53,173.33,14.76,52.21,211.13,153.96,168.71
20171_sd700_sl10_pd263_pl10_sv9_bp12_ba680_bp61,161.14,14.89,50.18,203.4,163.46,182.01
20172_sd765_sl12_pd224_pl5_sv11_bp12_ba710_bp70,205.18,16.22,49.34,218.73,209.1,266.79
20173_sd782_sl8_pd211_pl11_sv7_bp13_ba590_bp63,160.41,14.73,42.72,188.77,175.03,173.1
20174_sd689_sl10_pd53_pl12_sv8_bp13_ba760_bp61,178.56,16.39,57.12,272.08,186.03,240.05
20175_sd824_sl11_pd231_pl9_sv10_bp12_ba810_bp64,191.74,17.17,59.25,230.1,177.55,260.93
20176_sd864_sl9_pd217_pl11_sv7_bp11_ba770_bp59,187.61,15.62,54.76,241.28,182.87,193.29
20177_sd697_sl9_pd126_pl9_sv6_bp12_ba660_bp63,159.32,13.36,45.07,190.93,155.4,142.83
20178_sd617_sl8_pd137_pl8_sv12_bp11_ba700_bp53,238.31,19.42,49.76,251.75,263.81,288.46
20179_sd809_sl9_pd119_pl13_sv6_bp12_ba650_bp68,184.72,17.08,55.25,276.59,194.32,247.75
20180_sd569_sl10_pd218_pl4_sv8_bp11_ba590_bp77,150.92,16.49,57.98,292.56,148.07,260.86
20181_sd732_sl13_pd167_pl11_sv8_bp11_ba770_bp76,184.45,16.08,56.3,240.57,179.51,220.2
20182_sd877_sl7_pd194_pl9_sv11_bp12_ba700_bp75,274.93,18.87,55.75,282.59,330.79,395.12
20183_sd696_sl12_pd212_pl12_sv6_bp12_ba780_bp67,183.89,15.18,52.55,217.25,171.59,169.32
20184_sd653_sl9_pd206_pl12_sv9_bp12_ba800_bp70,241.94,17.25,55.36,268.0,278.28,220.07
20185_sd736_sl8_pd261_pl11_sv6_bp11_ba690_bp61,182.73,14.67,52.2,214.64,181.37,176.81
20186_sd731_sl9_pd148_pl9_sv5_bp11_ba700_bp45,169.37,14.42,52.39,221.73,159.32,161.61
20187_sd703_sl11_pd158_pl8_sv8_bp11_ba860_bp46,232.92,16.23,56.55,268.65,236.81,220.81
20188_sd769_sl9_pd160_pl10_sv4_bp12_ba840_bp43,198.75,15.37,55.25,246.22,183.13,172.1
20189_sd731_sl16_pd203_pl13_sv4_bp11_ba660_bp62,156.46,15.07,45.63,194.21,145.86,145.53
20190_sd860_sl8_pd155_pl9_sv10_bp12_ba730_bp60,225.76,16.43,56.69,232.93,237.3,322.88
20191_sd764_sl9_pd158_pl5_sv9_bp12_ba680_bp88,196.73,16.51,54.47,235.91,197.63,191.89
20192_sd731_sl10_pd300_pl8_sv10_bp12_ba760_bp74,193.43,15.34,54.34,210.96,178.35,200.89
20193_sd720_sl10_pd176_pl13_sv11_bp10_ba450_bp75,118.53,13.13,36.89,164.1,142.06,198.84
20194_sd720_sl12_pd272_pl9_sv8_bp12_ba840_bp64,207.63,18.61,63.12,317.2,211.52,263.27
20195_sd797_sl9_pd155_pl8_sv11_bp12_ba570_bp60,195.42,15.41,46.94,223.99,231.34,274.02
20196_sd739_sl10_pd188_pl9_sv9_bp13_ba480_bp66,124.6,13.62,38.28,149.73,131.05,162.34
20197_sd755_sl7_pd109_pl9_sv8_bp12_ba590_bp56,160.55,13.11,41.43,185.17,172.58,190.11
20198_sd740_sl10_pd275_pl11_sv6_bp12_ba730_bp47,188.48,15.59,54.78,242.43,189.0,188.06
20199_sd726_sl12_pd197_pl7_sv9_bp11_ba650_bp53,167.86,15.51,48.52,196.09,175.64,245.89
20200_sd892_sl9_pd90_pl9_sv8_bp11_ba670_bp57,167.04,15.23,53.9,228.04,175.52,204.17
20201_sd787_sl12_pd214_pl8_sv7_bp11_ba810_bp53,205.64,17.49,59.97,290.01,213.36,233.4
20202_sd718_sl13_pd208_pl11_sv10_bp12_ba830_bp47,202.55,18.29,58.77,267.07,211.18,256.52
20203_sd746_sl10_pd241_pl9_sv8_bp13_ba660_bp67,175.8,15.06,50.85,219.66,193.02,227.85
20204_sd679_sl12_pd304_pl9_sv4_bp13_ba650_bp73,167.87,14.05,48.07,200.59,161.9,145.41
20205_sd861_sl8_pd215_pl6_sv10_bp11_ba540_bp60,200.94,15.87,49.07,223.02,254.8,296.16
20206_sd799_sl11_pd182_pl9_sv5_bp10_ba640_bp65,156.89,13.68,48.03,196.04,141.81,155.61
20207_sd684_sl9_pd249_pl13_sv10_bp12_ba610_bp66,158.85,14.05,46.83,186.88,165.21,211.35
20208_sd817_sl9_pd212_pl10_sv9_bp12_ba740_bp50,181.38,16.8,53.55,214.35,183.39,205.78
20209_sd710_sl10_pd110_pl12_sv13_bp12_ba840_bp52,225.79,27.6,62.44,324.65,281.05,443.2
20210_sd837_sl14_pd130_pl9_sv7_bp12_ba840_bp52,203.05,16.11,56.6,240.52,190.19,200.44
20211_sd579_sl11_pd213_pl11_sv8_bp12_ba760_bp73,179.42,16.0,55.01,242.49,176.48,206.96
20212_sd700_sl12_pd111_pl10_sv9_bp11_ba910_bp45,257.04,19.56,59.3,310.87,283.63,330.61
20213_sd532_sl9_pd204_pl10_sv7_bp12_ba630_bp51,149.78,13.21,44.41,178.67,144.07,133.49
20214_sd719_sl11_pd229_pl10_sv13_bp12_ba860_bp45,228.55,17.75,63.91,334.73,265.26,367.86
20215_sd543_sl8_pd215_pl8_sv8_bp12_ba550_bp79,138.74,12.68,39.27,157.09,134.55,130.85
20216_sd705_sl8_pd162_pl14_sv4_bp15_ba930_bp57,206.56,15.94,56.0,273.15,186.72,182.13
20217_sd727_sl8_pd176_pl14_sv7_bp11_ba600_bp70,142.92,13.28,43.61,185.16,136.5,137.95
20218_sd632_sl9_pd181_pl10_sv8_bp12_ba620_bp42,177.19,13.98,48.74,226.8,178.01,166.17
20219_sd782_sl12_pd114_pl10_sv5_bp10_ba810_bp58,192.05,15.96,54.12,229.32,176.67,169.44
20220_sd858_sl7_pd144_pl10_sv6_bp11_ba720_bp81,166.85,14.59,52.69,228.72,156.81,181.58
20221_sd759_sl9_pd165_pl9_sv8_bp12_ba630_bp76,148.7,13.58,47.98,178.69,152.93,167.09
20222_sd806_sl7_pd249_pl11_sv6_bp13_ba700_bp53,161.4,14.23,49.51,198.84,153.96,166.68
20223_sd843_sl12_pd180_pl11_sv10_bp12_ba710_bp68,179.75,17.71,57.11,230.71,180.54,249.54
20224_sd764_sl9_pd149_pl10_sv6_bp12_ba680_bp64,208.66,14.86,52.35,238.16,227.06,199.48
20225_sd677_sl8_pd229_pl7_sv9_bp13_ba510_bp78,136.26,12.95,41.47,187.07,144.66,200.84
20226_sd853_sl9_pd247_pl10_sv9_bp11_ba760_bp74,194.45,16.26,54.45,214.57,180.51,227.78
20227_sd869_sl9_pd230_pl9_sv8_bp12_ba570_bp71,149.44,14.3,42.28,163.4,147.06,175.39
20228_sd780_sl11_pd128_pl8_sv8_bp14_ba600_bp54,217.66,15.93,46.01,229.29,268.02,218.22
20229_sd691_sl11_pd155_pl9_sv10_bp12_ba610_bp64,153.89,15.41,47.35,175.89,157.27,207.21
20230_sd726_sl13_pd219_pl11_sv5_bp12_ba540_bp59,127.84,12.77,39.83,170.1,121.6,134.47
20231_sd780_sl10_pd204_pl9_sv11_bp11_ba740_bp49,200.71,16.02,59.33,274.84,237.38,347.65
20232_sd873_sl10_pd179_pl10_sv7_bp12_ba740_bp70,180.72,16.87,58.69,274.78,180.54,256.71
20233_sd763_sl10_pd222_pl14_sv6_bp11_ba730_bp71,171.99,14.85,51.28,214.96,155.36,178.53
20234_sd700_sl13_pd240_pl12_sv9_bp12_ba710_bp58,174.34,14.8,52.43,224.03,171.09,221.03
