load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
14108_sd688_sl8_pd181_pl5_sv12_bp12_ba570_bp56,282.7,22.12,62.14,374.04,448.18,435.88
14109_sd738_sl8_pd205_pl10_sv6_bp13_ba630_bp61,153.29,13.62,45.64,187.6,149.31,165.34
14110_sd606_sl9_pd182_pl9_sv7_bp11_ba560_bp64,137.74,13.12,41.55,178.66,140.07,145.47
14111_sd757_sl10_pd259_pl9_sv7_bp12_ba650_bp64,157.54,14.42,48.31,198.48,147.11,163.43
14112_sd913_sl14_pd170_pl10_sv6_bp11_ba590_bp36,144.69,14.09,42.96,194.69,149.81,152.49
14113_sd664_sl12_pd192_pl9_sv7_bp10_ba780_bp65,187.0,14.87,54.33,241.85,175.32,199.45
14114_sd743_sl9_pd230_pl7_sv8_bp12_ba710_bp70,184.82,15.46,48.49,203.89,170.45,172.74
14115_sd712_sl10_pd180_pl9_sv6_bp13_ba600_bp77,143.5,13.19,43.1,169.98,141.93,133.51
14116_sd650_sl8_pd229_pl10_sv7_bp11_ba580_bp39,150.49,13.46,42.43,177.79,147.08,159.95
14117_sd641_sl11_pd231_pl9_sv11_bp12_ba710_bp56,178.39,15.86,56.89,235.37,193.82,291.24
14118_sd814_sl12_pd247_pl12_sv8_bp13_ba700_bp63,171.66,15.03,54.54,234.05,181.63,203.77
14119_sd604_sl13_pd173_pl9_sv10_bp13_ba710_bp75,184.08,15.63,51.8,212.02,192.2,230.99
14120_sd758_sl12_pd203_pl6_sv9_bp11_ba730_bp66,190.81,17.56,54.38,218.72,209.78,224.49
14121_sd806_sl9_pd169_pl14_sv7_bp13_ba600_bp60,144.16,13.98,43.16,187.4,146.08,157.64
14122_sd848_sl11_pd194_pl10_sv6_bp13_ba860_bp64,227.63,16.94,59.83,268.9,233.33,217.5
14123_sd817_sl11_pd186_pl13_sv7_bp12_ba810_bp76,189.1,15.92,55.21,249.0,188.94,211.11
14124_sd822_sl10_pd185_pl11_sv12_bp13_ba740_bp69,205.26,24.02,63.57,289.87,274.58,448.46
14125_sd737_sl10_pd169_pl12_sv9_bp14_ba750_bp43,215.45,16.84,53.6,251.91,243.97,253.51
14126_sd684_sl12_pd156_pl11_sv6_bp13_ba670_bp48,162.26,14.45,49.51,200.1,153.18,164.16
14127_sd679_sl12_pd208_pl11_sv6_bp13_ba760_bp62,185.33,14.77,52.45,237.48,176.49,173.1
14128_sd766_sl11_pd206_pl11_sv6_bp11_ba610_bp61,167.14,14.22,47.62,202.92,171.7,163.07
14129_sd765_sl11_pd179_pl9_sv6_bp13_ba690_bp63,176.69,14.55,49.12,208.99,171.26,167.85
14130_sd746_sl7_pd211_pl10_sv10_bp13_ba680_bp62,189.26,16.7,53.06,229.64,211.08,223.9
14131_sd758_sl9_pd116_pl8_sv9_bp13_ba660_bp57,189.17,14.86,51.59,210.04,188.09,234.95
14132_sd839_sl7_pd223_pl12_sv9_bp11_ba820_bp60,210.26,16.1,55.9,253.43,226.17,252.16
14133_sd702_sl10_pd207_pl8_sv7_bp11_ba540_bp53,157.74,13.72,41.03,180.39,178.32,150.51
14134_sd787_sl12_pd200_pl11_sv9_bp12_ba650_bp66,165.34,19.18,62.72,345.04,179.09,290.87
14135_sd770_sl9_pd185_pl11_sv7_bp11_ba730_bp50,175.39,15.82,55.06,261.26,168.76,224.1
14136_sd701_sl11_pd148_pl15_sv8_bp15_ba830_bp53,202.46,16.51,56.24,260.67,199.43,214.34
14137_sd646_sl14_pd206_pl11_sv13_bp11_ba750_bp41,215.25,20.05,68.62,352.88,269.42,374.65
14138_sd684_sl11_pd194_pl11_sv5_bp12_ba660_bp61,156.04,13.69,46.26,183.69,141.09,136.5
14139_sd752_sl8_pd154_pl14_sv10_bp10_ba580_bp48,197.68,14.28,49.33,205.82,247.81,241.44
14140_sd736_sl9_pd140_pl12_sv8_bp13_ba730_bp60,186.15,17.76,59.29,313.08,177.77,286.23
14141_sd677_sl13_pd187_pl7_sv9_bp13_ba730_bp67,240.89,16.57,53.0,251.79,275.09,256.49
14142_sd816_sl8_pd246_pl12_sv7_bp13_ba700_bp58,168.15,15.22,52.93,228.99,164.65,189.1
14143_sd799_sl8_pd174_pl10_sv8_bp11_ba630_bp70,162.96,13.91,45.35,197.14,175.67,189.68
14144_sd796_sl8_pd213_pl8_sv8_bp12_ba700_bp46,185.78,16.15,49.15,206.74,197.54,192.64
14145_sd740_sl11_pd200_pl9_sv9_bp10_ba600_bp52,186.68,14.96,47.01,201.32,199.96,199.73
14146_sd832_sl11_pd260_pl11_sv8_bp13_ba680_bp67,165.09,18.15,61.01,283.51,155.6,243.38
14147_sd742_sl9_pd245_pl7_sv5_bp12_ba580_bp70,139.57,12.96,38.59,168.87,136.03,129.37
14148_sd851_sl10_pd117_pl8_sv8_bp11_ba720_bp45,231.4,16.63,55.12,285.77,261.35,228.66
14149_sd695_sl9_pd199_pl9_sv14_bp11_ba610_bp65,324.08,20.43,54.77,289.46,432.11,389.99
14150_sd706_sl11_pd248_pl11_sv8_bp13_ba530_bp82,134.38,13.45,47.06,192.49,128.8,185.49
14151_sd876_sl7_pd245_pl10_sv7_bp14_ba840_bp85,235.31,17.42,57.4,279.66,257.04,216.44
14152_sd748_sl10_pd265_pl12_sv9_bp11_ba670_bp54,168.1,15.93,54.67,232.32,181.37,194.12
14153_sd791_sl10_pd237_pl10_sv8_bp13_ba720_bp48,175.29,15.87,53.32,230.8,177.28,202.61
14154_sd794_sl10_pd286_pl11_sv11_bp12_ba680_bp63,185.96,15.99,55.49,236.67,189.43,238.31
14155_sd858_sl15_pd254_pl11_sv7_bp12_ba630_bp64,198.21,17.67,57.74,275.95,228.7,237.44
14156_sd790_sl13_pd70_pl8_sv8_bp12_ba840_bp39,223.95,19.69,66.55,355.28,227.94,293.6
14157_sd715_sl6_pd88_pl9_sv4_bp12_ba1010_bp60,228.48,16.88,57.82,295.9,202.12,208.03
14158_sd713_sl9_pd253_pl8_sv7_bp11_ba880_bp66,212.16,15.79,56.38,276.93,188.06,217.18
14159_sd760_sl10_pd169_pl9_sv10_bp12_ba700_bp72,172.76,15.91,52.8,194.86,175.61,224.32
14160_sd728_sl10_pd134_pl11_sv3_bp13_ba730_bp56,164.53,14.28,50.57,207.83,146.41,159.54
14161_sd762_sl12_pd278_pl10_sv9_bp12_ba710_bp63,180.18,18.22,57.57,255.33,191.54,248.7
14162_sd718_sl9_pd279_pl9_sv8_bp13_ba640_bp60,161.64,14.41,45.65,189.39,166.02,213.66
14163_sd739_sl10_pd250_pl7_sv5_bp12_ba630_bp63,152.8,13.85,47.15,193.13,151.56,166.43
14164_sd852_sl10_pd238_pl11_sv11_bp13_ba810_bp71,196.12,17.74,60.6,266.11,208.57,305.05
14165_sd589_sl11_pd184_pl8_sv6_bp13_ba630_bp80,152.31,12.99,40.94,173.6,141.14,130.16
14166_sd926_sl9_pd207_pl9_sv9_bp11_ba440_bp72,126.02,13.25,34.83,134.76,133.26,165.44
14167_sd707_sl6_pd240_pl11_sv8_bp12_ba500_bp65,135.12,12.4,34.49,152.96,144.94,137.08
14168_sd736_sl12_pd275_pl11_sv8_bp12_ba800_bp51,195.81,18.84,65.04,340.64,187.9,269.38
14169_sd759_sl9_pd168_pl11_sv10_bp13_ba720_bp76,170.78,16.53,54.83,222.4,190.31,282.54
14170_sd838_sl5_pd236_pl9_sv10_bp13_ba800_bp57,260.49,21.43,58.62,291.33,310.1,262.75
14171_sd721_sl11_pd140_pl13_sv10_bp10_ba860_bp60,206.4,18.2,56.96,279.93,210.52,240.62
14172_sd723_sl10_pd188_pl6_sv6_bp11_ba600_bp58,159.3,13.32,44.1,185.81,147.18,147.22
14173_sd664_sl10_pd132_pl12_sv10_bp11_ba690_bp58,171.9,15.89,52.73,223.45,161.56,237.67
14174_sd765_sl7_pd259_pl7_sv10_bp13_ba660_bp70,213.72,16.35,50.15,223.08,246.84,239.5
14175_sd657_sl10_pd83_pl12_sv6_bp13_ba640_bp62,180.39,15.34,50.66,239.59,190.31,202.85
14176_sd672_sl9_pd121_pl13_sv8_bp12_ba680_bp58,182.12,17.0,58.71,310.1,193.76,272.48
14177_sd778_sl10_pd201_pl10_sv8_bp12_ba550_bp56,137.72,13.4,47.41,213.5,134.51,195.18
14178_sd818_sl8_pd213_pl12_sv7_bp13_ba710_bp75,165.7,15.3,54.26,224.12,159.11,202.77
14179_sd745_sl11_pd294_pl14_sv8_bp13_ba710_bp68,167.17,15.08,53.29,229.33,157.45,227.38
14180_sd721_sl8_pd280_pl11_sv11_bp13_ba660_bp63,164.19,15.31,52.67,202.22,169.1,235.01
14181_sd591_sl12_pd167_pl10_sv9_bp12_ba690_bp64,172.71,16.6,56.96,274.7,172.51,225.19
14182_sd664_sl12_pd275_pl12_sv8_bp11_ba620_bp76,149.39,13.6,45.31,188.37,145.39,176.22
14183_sd804_sl7_pd162_pl9_sv8_bp13_ba780_bp54,199.07,15.2,52.54,225.84,211.95,211.85
14184_sd775_sl8_pd295_pl14_sv11_bp12_ba560_bp61,157.17,15.04,51.27,197.96,162.63,283.87
14185_sd735_sl10_pd236_pl13_sv10_bp11_ba740_bp57,190.03,17.15,54.3,238.36,205.37,230.62
14186_sd781_sl8_pd169_pl7_sv6_bp11_ba760_bp55,189.83,15.2,53.46,221.01,169.34,188.57
14187_sd762_sl10_pd326_pl11_sv5_bp12_ba800_bp55,182.77,16.11,57.15,233.58,166.06,177.58
14188_sd814_sl10_pd229_pl11_sv7_bp13_ba630_bp42,153.35,14.99,48.0,200.49,149.3,170.33
14189_sd765_sl9_pd191_pl10_sv10_bp13_ba640_bp59,181.75,15.13,50.7,194.75,180.57,240.29
14190_sd777_sl9_pd230_pl7_sv9_bp11_ba760_bp62,210.77,17.35,59.6,252.95,198.41,259.51
14191_sd777_sl9_pd254_pl7_sv7_bp11_ba610_bp74,143.83,14.4,49.19,204.49,153.57,172.55
14192_sd888_sl10_pd142_pl12_sv6_bp11_ba600_bp51,164.81,15.55,49.11,206.87,187.65,163.4
14193_sd674_sl11_pd254_pl10_sv7_bp11_ba820_bp77,195.53,15.35,55.13,252.79,173.2,200.21
14194_sd830_sl10_pd145_pl10_sv7_bp12_ba650_bp49,164.05,15.48,54.47,246.12,163.22,224.76
14195_sd765_sl13_pd192_pl12_sv5_bp12_ba630_bp56,149.32,14.41,44.95,186.2,137.47,132.15
14196_sd580_sl9_pd178_pl10_sv8_bp12_ba630_bp55,174.37,13.58,47.26,214.28,166.82,183.8
14197_sd720_sl12_pd158_pl11_sv5_bp11_ba760_bp70,174.77,15.15,51.69,220.44,157.04,170.21
14198_sd819_sl10_pd193_pl10_sv9_bp13_ba660_bp70,161.3,16.01,50.56,194.38,172.59,187.17
14199_sd679_sl7_pd196_pl11_sv8_bp12_ba660_bp62,186.42,14.58,47.19,203.08,204.28,185.23
14200_sd767_sl8_pd50_pl7_sv9_bp14_ba810_bp66,226.88,17.83,56.93,265.76,249.82,258.15
14201_sd859_sl8_pd182_pl13_sv10_bp14_ba860_bp49,265.05,19.32,59.14,294.17,302.88,295.78
14202_sd828_sl10_pd222_pl10_sv8_bp11_ba720_bp58,182.53,15.64,54.95,251.78,186.65,216.66
14203_sd738_sl7_pd205_pl8_sv10_bp11_ba560_bp59,199.94,14.68,48.1,216.97,245.84,308.47
14204_sd789_sl12_pd144_pl8_sv6_bp12_ba620_bp56,148.5,13.63,43.3,180.18,140.43,151.73
14205_sd823_sl7_pd205_pl12_sv7_bp12_ba700_bp56,172.88,14.42,49.79,207.77,172.4,163.15
14206_sd734_sl11_pd220_pl13_sv9_bp12_ba660_bp73,169.64,16.38,57.79,260.32,172.54,233.28
14207_sd740_sl9_pd218_pl9_sv6_bp11_ba750_bp68,176.97,15.03,52.49,226.47,160.12,183.17
14208_sd705_sl9_pd211_pl14_sv12_bp13_ba800_bp81,198.62,19.88,67.59,342.19,227.07,367.14
14209_sd621_sl8_pd239_pl8_sv6_bp12_ba720_bp59,178.16,15.01,53.49,237.21,167.06,184.09
14210_sd820_sl11_pd136_pl7_sv10_bp13_ba610_bp81,180.95,17.34,51.36,194.97,184.29,224.66
14211_sd685_sl8_pd144_pl11_sv4_bp11_ba730_bp40,191.6,14.52,50.58,230.25,194.48,181.39
14212_sd762_sl6_pd146_pl12_sv10_bp12_ba740_bp63,196.17,15.6,56.02,236.99,202.36,260.7
14213_sd855_sl12_pd222_pl8_sv11_bp12_ba670_bp46,176.33,18.2,67.59,307.58,185.36,365.62
14214_sd820_sl10_pd238_pl10_sv10_bp14_ba760_bp48,201.73,16.19,58.2,250.09,216.01,289.14
14215_sd814_sl13_pd196_pl7_sv7_bp13_ba810_bp58,220.71,16.91,58.66,294.7,217.62,251.31
14216_sd722_sl9_pd224_pl10_sv12_bp11_ba680_bp56,189.9,15.34,58.1,249.91,207.83,313.49
14217_sd664_sl11_pd197_pl9_sv4_bp12_ba630_bp44,151.72,13.27,46.6,190.95,139.55,150.23
14218_sd705_sl11_pd240_pl10_sv7_bp13_ba770_bp54,180.12,14.87,53.96,220.17,181.1,184.09
14219_sd644_sl10_pd204_pl13_sv7_bp11_ba740_bp44,184.17,15.21,51.88,223.11,185.1,175.88
14220_sd681_sl8_pd139_pl11_sv4_bp13_ba580_bp55,144.13,12.72,41.71,180.58,143.23,134.32
14221_sd598_sl10_pd227_pl10_sv10_bp12_ba720_bp66,174.51,16.12,50.31,200.74,173.2,192.11
14222_sd700_sl12_pd211_pl7_sv8_bp11_ba670_bp73,230.49,16.56,55.84,288.82,271.42,214.54
14223_sd832_sl10_pd193_pl11_sv7_bp14_ba600_bp51,147.62,13.89,46.81,191.52,144.44,158.37
14224_sd681_sl11_pd276_pl11_sv7_bp13_ba570_bp65,136.87,13.58,46.11,178.64,131.97,155.36
14225_sd800_sl8_pd209_pl11_sv9_bp12_ba630_bp53,172.03,13.79,47.54,181.42,188.85,212.13
14226_sd798_sl12_pd245_pl10_sv13_bp13_ba640_bp62,186.53,17.66,62.12,264.63,268.79,379.49
14227_sd736_sl8_pd184_pl12_sv5_bp12_ba660_bp48,179.15,14.23,49.87,216.95,186.55,181.33
14228_sd825_sl11_pd223_pl8_sv5_bp12_ba830_bp46,204.23,16.29,57.64,242.06,195.91,175.59
14229_sd786_sl12_pd223_pl12_sv5_bp10_ba610_bp59,140.15,13.58,45.79,180.47,128.08,152.07
14230_sd719_sl13_pd291_pl10_sv11_bp12_ba700_bp70,174.85,16.46,58.12,249.36,191.94,250.84
14231_sd754_sl12_pd244_pl12_sv10_bp12_ba770_bp82,181.14,16.7,56.67,241.77,181.33,204.41
14232_sd809_sl13_pd151_pl11_sv5_bp13_ba900_bp45,211.56,17.16,57.8,283.77,201.36,234.55
14233_sd770_sl15_pd172_pl8_sv10_bp12_ba630_bp50,171.59,16.97,55.54,226.85,208.24,237.08
14234_sd833_sl9_pd146_pl11_sv10_bp11_ba700_bp55,179.78,16.16,56.67,236.76,192.94,283.83
