load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
43104_sd781_sl10_pd236_pl12_sv8_bp12_ba780_bp46,186.77,15.67,56.55,247.77,182.19,217.85
43105_sd764_sl11_pd157_pl9_sv6_bp10_ba600_bp58,182.02,14.98,51.65,235.48,205.57,203.32
43106_sd627_sl13_pd224_pl9_sv10_bp11_ba510_bp60,133.38,13.8,40.61,158.38,140.22,222.06
43107_sd756_sl8_pd181_pl10_sv8_bp13_ba650_bp59,167.29,14.22,46.5,185.54,172.36,172.5
43108_sd654_sl7_pd221_pl10_sv5_bp12_ba710_bp63,166.68,14.12,46.55,196.12,150.87,149.08
43109_sd819_sl12_pd165_pl6_sv9_bp12_ba760_bp65,198.3,18.65,58.57,235.78,223.78,234.98
43110_sd647_sl10_pd160_pl10_sv7_bp11_ba740_bp58,176.42,15.43,54.2,246.21,167.53,216.99
43111_sd685_sl7_pd132_pl8_sv6_bp11_ba700_bp61,164.12,14.21,51.58,215.4,153.02,168.93
43112_sd776_sl11_pd246_pl14_sv8_bp11_ba980_bp64,225.97,17.61,60.66,315.12,217.53,252.23
43113_sd789_sl9_pd126_pl8_sv8_bp13_ba800_bp66,199.85,17.02,55.64,233.82,195.64,217.83
43114_sd708_sl11_pd163_pl7_sv8_bp11_ba720_bp54,192.49,14.52,53.16,256.45,194.89,187.65
43115_sd922_sl12_pd256_pl10_sv7_bp12_ba720_bp54,178.93,16.39,58.31,241.04,179.92,203.19
43116_sd849_sl6_pd202_pl10_sv8_bp11_ba640_bp54,174.78,14.32,48.3,205.7,187.71,185.15
43117_sd819_sl9_pd149_pl10_sv6_bp12_ba650_bp63,155.0,13.51,44.37,184.3,145.94,160.6
43118_sd747_sl7_pd219_pl7_sv10_bp12_ba700_bp61,214.62,17.02,54.82,237.95,245.12,231.77
43119_sd669_sl9_pd267_pl7_sv8_bp12_ba540_bp70,142.97,13.36,41.85,186.77,135.45,158.02
43120_sd560_sl11_pd321_pl11_sv6_bp12_ba660_bp62,159.67,13.9,46.1,187.63,149.66,140.77
43121_sd782_sl11_pd218_pl10_sv6_bp12_ba800_bp61,198.32,16.03,57.7,261.43,187.34,198.62
43122_sd840_sl10_pd217_pl10_sv5_bp14_ba560_bp74,180.43,14.09,42.12,207.38,206.0,162.94
43123_sd834_sl15_pd193_pl10_sv7_bp13_ba720_bp65,179.98,15.16,51.25,232.11,189.5,210.87
43124_sd804_sl8_pd138_pl11_sv7_bp10_ba820_bp51,196.8,17.2,56.69,282.83,184.02,229.74
43125_sd809_sl10_pd151_pl6_sv8_bp14_ba670_bp55,174.85,18.59,64.49,307.07,194.9,294.21
43126_sd755_sl11_pd175_pl11_sv7_bp11_ba650_bp57,158.1,14.81,52.88,207.29,154.33,195.67
43127_sd745_sl9_pd138_pl8_sv7_bp12_ba530_bp58,141.78,13.37,43.07,189.44,151.75,159.77
43128_sd806_sl12_pd216_pl10_sv5_bp12_ba830_bp55,186.43,14.99,56.02,254.76,164.39,186.57
43129_sd773_sl11_pd146_pl13_sv8_bp11_ba760_bp63,184.09,18.93,63.83,300.18,184.97,257.04
43130_sd722_sl10_pd161_pl9_sv6_bp14_ba660_bp47,159.03,14.16,51.07,206.87,159.02,169.8
43131_sd701_sl8_pd219_pl14_sv11_bp13_ba800_bp58,202.52,18.13,64.25,295.68,210.57,352.25
43132_sd808_sl9_pd67_pl9_sv12_bp11_ba620_bp66,228.35,19.55,52.23,242.84,291.06,406.41
43133_sd746_sl11_pd215_pl9_sv7_bp12_ba800_bp59,192.84,17.16,59.26,285.59,181.49,265.21
43134_sd865_sl8_pd218_pl15_sv9_bp11_ba630_bp53,171.61,14.86,55.54,233.98,209.7,224.05
43135_sd667_sl10_pd271_pl11_sv7_bp12_ba660_bp52,164.77,13.68,46.81,197.87,156.21,165.05
43136_sd832_sl9_pd293_pl11_sv10_bp13_ba590_bp57,170.2,14.65,46.44,178.49,155.75,278.28
43137_sd697_sl10_pd136_pl14_sv9_bp14_ba590_bp65,157.99,16.45,58.14,283.39,161.0,248.0
43138_sd739_sl10_pd163_pl11_sv4_bp12_ba780_bp50,179.35,14.93,53.19,219.69,161.9,151.32
43139_sd750_sl8_pd263_pl11_sv8_bp11_ba730_bp62,225.68,16.63,55.64,261.73,263.9,269.95
43140_sd691_sl12_pd183_pl9_sv9_bp10_ba640_bp57,196.01,15.26,47.35,218.84,216.72,212.7
43141_sd861_sl8_pd242_pl12_sv10_bp13_ba670_bp63,174.93,15.48,53.0,205.35,188.88,303.19
43142_sd632_sl9_pd155_pl11_sv12_bp11_ba550_bp74,150.88,17.22,51.68,248.46,186.03,299.2
43143_sd695_sl8_pd210_pl8_sv7_bp12_ba720_bp65,176.78,14.34,48.64,198.65,166.47,167.56
43144_sd806_sl10_pd224_pl11_sv7_bp12_ba630_bp57,145.19,14.74,51.08,208.03,150.96,194.42
43145_sd694_sl12_pd196_pl8_sv11_bp10_ba700_bp54,176.26,17.38,62.49,280.65,188.48,308.45
43146_sd815_sl11_pd176_pl9_sv6_bp12_ba810_bp68,223.82,16.02,56.93,256.53,227.0,208.76
43147_sd808_sl9_pd208_pl6_sv10_bp12_ba730_bp49,218.31,17.07,54.54,247.6,238.48,304.65
43148_sd852_sl9_pd226_pl10_sv6_bp12_ba760_bp58,174.24,15.33,52.03,212.31,165.46,190.37
43149_sd810_sl8_pd171_pl10_sv10_bp11_ba610_bp54,170.32,13.91,50.59,185.31,173.77,235.99
43150_sd663_sl10_pd270_pl12_sv7_bp12_ba770_bp49,183.94,15.28,53.89,225.19,178.27,174.41
43151_sd729_sl9_pd130_pl5_sv7_bp12_ba460_bp53,120.04,13.14,39.8,179.76,131.3,159.72
43152_sd841_sl7_pd223_pl12_sv5_bp12_ba690_bp69,174.24,14.6,51.27,215.54,167.91,162.49
43153_sd833_sl13_pd142_pl9_sv12_bp11_ba770_bp68,220.63,24.59,76.53,410.69,283.33,501.95
43154_sd849_sl8_pd210_pl12_sv12_bp12_ba680_bp50,183.07,21.12,58.93,303.85,218.17,344.54
43155_sd694_sl5_pd212_pl11_sv9_bp13_ba590_bp58,159.88,15.97,55.58,263.99,166.98,253.49
43156_sd615_sl8_pd186_pl8_sv8_bp11_ba810_bp62,196.41,14.8,51.9,228.17,196.14,171.53
43157_sd852_sl9_pd280_pl12_sv8_bp13_ba750_bp61,209.16,17.58,59.47,267.54,238.17,199.29
43158_sd732_sl11_pd228_pl10_sv9_bp12_ba560_bp59,165.83,14.1,41.21,201.29,198.36,200.32
43159_sd743_sl11_pd168_pl10_sv8_bp11_ba540_bp59,141.1,16.82,58.68,282.56,148.59,267.46
43160_sd724_sl9_pd341_pl11_sv8_bp11_ba470_bp60,127.44,13.88,42.28,196.1,119.71,173.51
43161_sd808_sl10_pd169_pl10_sv5_bp11_ba570_bp70,174.88,14.39,42.04,199.79,197.85,157.59
43162_sd891_sl12_pd163_pl11_sv10_bp12_ba840_bp53,209.93,19.02,59.68,273.78,243.33,266.6
43163_sd776_sl8_pd205_pl11_sv9_bp13_ba780_bp51,206.59,16.53,56.61,233.57,203.83,261.86
43164_sd675_sl11_pd208_pl12_sv7_bp11_ba650_bp56,180.88,15.17,48.97,218.13,185.08,166.36
43165_sd831_sl10_pd236_pl7_sv9_bp12_ba760_bp53,206.22,17.81,61.56,284.57,213.49,272.94
43166_sd735_sl9_pd320_pl10_sv6_bp12_ba620_bp93,142.0,12.98,40.83,170.22,138.81,131.98
43167_sd705_sl8_pd202_pl11_sv6_bp10_ba690_bp55,164.4,13.7,50.68,205.22,157.06,176.17
43168_sd756_sl9_pd297_pl10_sv8_bp13_ba630_bp56,183.67,14.57,44.62,197.11,196.86,188.91
43169_sd719_sl12_pd215_pl5_sv7_bp13_ba760_bp62,215.21,16.05,54.34,247.65,236.56,184.67
43170_sd650_sl13_pd231_pl11_sv7_bp12_ba630_bp63,149.9,14.45,44.2,188.43,149.88,164.57
43171_sd805_sl15_pd142_pl12_sv6_bp13_ba620_bp51,154.04,14.47,49.6,245.41,163.97,193.87
43172_sd780_sl11_pd196_pl9_sv9_bp13_ba450_bp65,123.68,13.53,34.5,146.36,132.72,180.69
43173_sd680_sl8_pd196_pl10_sv8_bp11_ba600_bp64,177.26,13.83,47.37,229.95,215.42,187.01
43174_sd740_sl11_pd168_pl9_sv4_bp13_ba700_bp41,167.04,14.11,50.43,205.34,151.5,147.44
43175_sd762_sl14_pd230_pl11_sv11_bp12_ba830_bp58,208.37,18.32,59.89,265.69,212.69,271.81
43176_sd652_sl10_pd243_pl8_sv9_bp12_ba690_bp62,168.15,15.32,48.76,204.51,174.91,185.97
43177_sd760_sl9_pd192_pl10_sv8_bp14_ba640_bp65,168.18,14.1,45.89,183.31,166.75,196.27
43178_sd629_sl11_pd221_pl12_sv4_bp12_ba630_bp51,145.53,13.18,45.18,181.14,130.81,133.58
43179_sd750_sl14_pd108_pl10_sv10_bp12_ba810_bp74,207.32,18.62,59.56,262.08,216.62,238.45
43180_sd605_sl12_pd209_pl11_sv8_bp12_ba720_bp50,167.86,14.97,52.03,231.69,163.68,210.68
43181_sd710_sl11_pd167_pl6_sv12_bp11_ba630_bp57,212.45,17.28,51.4,211.78,239.86,334.58
43182_sd752_sl11_pd255_pl9_sv7_bp11_ba610_bp39,157.46,14.76,49.45,223.8,164.41,202.41
43183_sd633_sl10_pd221_pl10_sv8_bp12_ba680_bp72,165.0,14.55,48.57,215.42,167.8,200.21
43184_sd835_sl11_pd211_pl7_sv9_bp12_ba720_bp67,191.31,16.23,56.23,221.88,193.73,221.19
43185_sd681_sl12_pd95_pl9_sv8_bp12_ba910_bp53,229.52,20.09,65.17,343.02,222.45,289.79
43186_sd717_sl12_pd237_pl10_sv10_bp13_ba800_bp73,206.28,17.21,57.64,248.11,205.44,249.23
43187_sd635_sl13_pd173_pl8_sv7_bp11_ba710_bp68,176.3,15.23,50.26,223.09,173.66,166.38
43188_sd767_sl10_pd155_pl10_sv7_bp10_ba780_bp71,182.61,14.94,53.03,232.84,169.55,210.89
43189_sd858_sl11_pd57_pl9_sv6_bp11_ba550_bp66,141.35,13.56,45.12,192.74,148.17,165.99
43190_sd843_sl9_pd158_pl13_sv9_bp11_ba690_bp66,197.13,17.6,56.28,270.75,204.53,234.84
43191_sd720_sl7_pd224_pl7_sv7_bp12_ba600_bp59,153.72,13.04,40.17,165.44,147.73,127.98
43192_sd724_sl12_pd215_pl11_sv5_bp11_ba740_bp55,173.55,15.16,52.49,222.07,154.64,176.05
43193_sd826_sl15_pd181_pl8_sv7_bp11_ba640_bp82,167.15,14.9,48.76,208.52,169.76,172.36
43194_sd880_sl9_pd312_pl9_sv7_bp12_ba730_bp55,182.38,16.38,58.36,250.78,168.68,192.21
43195_sd635_sl9_pd249_pl11_sv11_bp12_ba660_bp56,177.03,14.42,53.08,211.29,174.63,208.83
43196_sd732_sl12_pd207_pl9_sv6_bp13_ba630_bp47,167.27,14.89,53.93,229.44,174.27,205.48
43197_sd684_sl8_pd154_pl12_sv10_bp12_ba670_bp59,177.54,14.52,53.19,213.29,183.57,275.53
43198_sd843_sl7_pd187_pl9_sv8_bp12_ba620_bp60,174.21,13.92,43.21,186.96,169.25,175.36
43199_sd738_sl9_pd182_pl9_sv9_bp11_ba670_bp62,163.56,15.46,46.93,186.39,165.7,188.4
43200_sd729_sl12_pd272_pl12_sv4_bp10_ba760_bp61,173.32,15.15,52.23,227.27,153.17,168.46
43201_sd728_sl9_pd252_pl13_sv9_bp11_ba520_bp63,149.05,14.84,45.89,200.88,156.76,169.02
43202_sd648_sl10_pd170_pl12_sv10_bp10_ba790_bp59,203.57,17.12,53.35,252.85,226.41,244.44
43203_sd740_sl11_pd240_pl10_sv6_bp13_ba680_bp48,170.56,14.88,47.86,205.29,164.64,161.27
43204_sd630_sl10_pd69_pl12_sv9_bp13_ba760_bp54,185.76,16.97,57.72,319.05,207.26,248.91
43205_sd670_sl9_pd200_pl9_sv6_bp13_ba830_bp71,186.63,15.19,55.62,259.05,167.91,197.73
43206_sd744_sl12_pd214_pl9_sv7_bp12_ba790_bp45,194.54,16.23,57.59,251.28,194.75,187.78
43207_sd749_sl8_pd103_pl8_sv10_bp13_ba770_bp62,224.91,16.23,54.25,236.65,249.53,256.56
43208_sd692_sl11_pd276_pl12_sv8_bp11_ba940_bp58,222.49,17.14,61.7,299.79,203.21,262.68
43209_sd816_sl9_pd142_pl7_sv10_bp13_ba560_bp47,179.58,16.25,45.27,202.17,200.29,214.01
43210_sd858_sl15_pd237_pl12_sv7_bp13_ba780_bp53,202.06,16.87,58.82,259.39,207.45,235.43
43211_sd708_sl11_pd227_pl9_sv8_bp11_ba590_bp49,159.98,15.76,54.51,245.63,156.07,212.22
43212_sd647_sl13_pd214_pl10_sv3_bp13_ba800_bp65,181.09,15.15,52.69,236.57,158.19,171.4
43213_sd785_sl9_pd205_pl8_sv9_bp13_ba740_bp71,178.69,16.03,56.57,215.44,169.88,204.32
43214_sd838_sl13_pd182_pl9_sv8_bp12_ba760_bp50,206.55,20.33,64.07,328.51,213.22,264.64
43215_sd693_sl8_pd168_pl11_sv8_bp12_ba700_bp51,209.33,15.23,52.4,238.55,235.12,241.49
43216_sd736_sl11_pd209_pl11_sv7_bp13_ba610_bp58,147.1,14.25,51.14,200.08,148.58,176.49
43217_sd684_sl11_pd329_pl10_sv9_bp12_ba690_bp56,164.45,15.28,49.54,207.72,173.67,174.17
43218_sd650_sl9_pd290_pl12_sv7_bp11_ba720_bp58,170.35,14.34,51.23,208.95,156.21,175.83
43219_sd786_sl12_pd237_pl11_sv7_bp11_ba620_bp46,183.61,15.0,47.25,210.36,185.87,185.41
43220_sd747_sl13_pd219_pl14_sv7_bp13_ba760_bp68,204.71,16.27,53.95,259.46,231.27,206.53
43221_sd744_sl9_pd190_pl9_sv4_bp11_ba680_bp57,158.44,14.68,50.81,208.78,140.72,160.35
43222_sd708_sl6_pd204_pl8_sv8_bp11_ba680_bp55,179.06,16.37,54.87,252.12,183.04,211.93
43223_sd756_sl6_pd245_pl11_sv7_bp10_ba620_bp69,175.55,13.73,40.83,183.95,184.83,153.55
43224_sd735_sl8_pd233_pl11_sv10_bp12_ba770_bp73,199.95,15.9,54.59,224.53,192.52,253.91
43225_sd768_sl12_pd286_pl11_sv8_bp12_ba920_bp63,218.58,18.13,65.49,308.08,207.8,272.41
43226_sd795_sl8_pd200_pl7_sv7_bp12_ba640_bp53,165.51,14.11,43.89,182.38,162.88,173.6
43227_sd825_sl10_pd195_pl9_sv7_bp13_ba590_bp79,141.69,13.69,50.75,211.0,134.64,175.88
43228_sd760_sl12_pd238_pl9_sv11_bp12_ba740_bp71,187.34,17.47,57.14,231.02,172.68,254.96
43229_sd611_sl10_pd136_pl9_sv10_bp12_ba740_bp54,180.97,15.21,56.38,226.52,184.94,231.64
43230_sd917_sl13_pd125_pl10_sv6_bp11_ba740_bp69,179.95,14.83,51.3,230.9,192.5,195.12
43231_sd711_sl11_pd111_pl10_sv5_bp11_ba680_bp58,158.25,14.08,50.36,202.83,142.74,151.46
43232_sd687_sl13_pd126_pl10_sv9_bp13_ba600_bp40,159.91,16.07,50.42,241.56,173.19,243.56
43233_sd814_sl10_pd184_pl6_sv9_bp11_ba730_bp59,200.19,19.14,57.75,268.39,197.15,233.06
43234_sd679_sl11_pd140_pl10_sv7_bp12_ba900_bp67,213.95,16.46,59.59,264.29,188.37,224.47
