load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
18025_sd786_sl9_pd269_pl13_sv8_bp12_ba720_bp58,191.16,16.99,61.87,299.72,183.99,291.37
18026_sd739_sl9_pd164_pl11_sv8_bp11_ba670_bp47,219.57,16.88,53.79,263.92,263.48,224.82
18027_sd756_sl10_pd153_pl10_sv8_bp11_ba850_bp58,215.91,20.93,66.07,359.69,196.96,328.11
18028_sd753_sl9_pd93_pl8_sv9_bp14_ba800_bp63,207.74,17.6,57.73,267.2,198.99,249.0
18029_sd690_sl9_pd286_pl10_sv10_bp14_ba620_bp59,162.84,15.11,48.08,199.84,171.04,217.29
18030_sd859_sl11_pd145_pl8_sv8_bp13_ba750_bp51,229.84,17.02,57.49,271.91,282.32,250.11
18031_sd733_sl10_pd150_pl7_sv9_bp12_ba700_bp56,185.86,16.57,51.45,206.06,202.85,212.36
18032_sd733_sl8_pd132_pl11_sv7_bp12_ba670_bp69,163.83,14.93,49.98,207.21,156.72,154.89
18033_sd788_sl9_pd158_pl14_sv9_bp11_ba660_bp63,193.12,16.23,54.71,256.35,223.01,206.28
18034_sd662_sl6_pd186_pl10_sv7_bp13_ba680_bp71,196.61,14.12,47.09,215.75,205.54,164.61
18035_sd691_sl11_pd133_pl11_sv4_bp12_ba650_bp74,148.95,13.24,46.64,187.06,136.22,139.47
18036_sd792_sl12_pd99_pl8_sv11_bp14_ba840_bp72,212.02,19.03,67.61,294.91,219.33,352.01
18037_sd748_sl8_pd209_pl7_sv7_bp10_ba630_bp68,164.48,14.05,45.87,189.2,154.21,149.72
18038_sd694_sl11_pd182_pl12_sv9_bp13_ba820_bp86,207.58,18.05,61.82,329.29,199.69,267.59
18039_sd668_sl11_pd253_pl10_sv7_bp11_ba780_bp64,181.03,15.26,54.43,238.09,168.54,195.48
18040_sd795_sl5_pd207_pl12_sv10_bp10_ba600_bp69,170.84,15.84,57.67,282.13,174.35,244.25
18041_sd665_sl6_pd269_pl7_sv8_bp11_ba750_bp69,183.15,14.89,52.29,216.39,168.44,169.79
18042_sd735_sl9_pd152_pl14_sv8_bp11_ba820_bp58,192.11,16.48,55.18,247.44,180.69,218.74
18043_sd711_sl7_pd189_pl8_sv8_bp12_ba860_bp50,217.24,16.31,55.72,252.98,216.72,197.86
18044_sd728_sl11_pd240_pl10_sv9_bp12_ba840_bp62,199.69,17.22,59.66,258.8,193.68,242.38
18045_sd803_sl10_pd232_pl11_sv9_bp13_ba720_bp52,181.15,17.38,59.18,261.45,193.45,236.17
18046_sd860_sl7_pd153_pl12_sv8_bp12_ba640_bp65,242.94,16.53,52.01,269.41,316.64,279.09
18047_sd759_sl10_pd125_pl7_sv7_bp13_ba620_bp63,186.17,14.61,46.84,206.5,209.45,165.96
18048_sd782_sl12_pd204_pl10_sv6_bp12_ba770_bp50,204.36,16.04,56.27,256.66,202.45,199.25
18049_sd828_sl9_pd164_pl8_sv5_bp12_ba750_bp53,184.01,15.17,52.26,218.8,182.88,165.62
18050_sd858_sl9_pd141_pl9_sv7_bp10_ba860_bp57,206.31,17.02,57.25,275.29,196.88,236.58
18051_sd674_sl11_pd218_pl9_sv4_bp11_ba690_bp64,160.56,14.1,49.2,200.54,145.35,137.19
18052_sd727_sl10_pd222_pl12_sv9_bp11_ba680_bp71,183.31,15.75,52.52,235.97,186.1,203.22
18053_sd671_sl4_pd176_pl11_sv7_bp12_ba590_bp65,154.67,13.04,41.12,186.6,168.95,141.54
18054_sd743_sl14_pd192_pl11_sv5_bp12_ba660_bp55,171.22,14.82,45.58,202.03,167.02,162.29
18055_sd688_sl12_pd252_pl10_sv8_bp11_ba710_bp65,172.68,15.7,54.42,248.35,169.14,216.34
18056_sd754_sl12_pd233_pl12_sv9_bp11_ba730_bp66,175.19,16.15,57.69,253.47,176.91,227.89
18057_sd897_sl10_pd155_pl9_sv10_bp11_ba560_bp67,155.04,14.31,44.51,173.74,168.62,216.96
18058_sd868_sl11_pd164_pl10_sv7_bp12_ba570_bp60,144.35,14.87,50.16,224.64,149.42,226.49
18059_sd737_sl12_pd231_pl6_sv6_bp11_ba710_bp65,172.03,15.26,50.37,199.74,162.93,158.22
18060_sd805_sl12_pd148_pl8_sv9_bp12_ba760_bp57,241.17,17.05,58.38,289.88,287.89,274.19
18061_sd670_sl9_pd258_pl6_sv7_bp12_ba710_bp61,181.04,14.66,50.33,206.66,177.36,161.53
18062_sd825_sl11_pd170_pl11_sv10_bp12_ba560_bp47,143.8,16.25,46.67,192.47,153.92,224.5
18063_sd723_sl12_pd236_pl8_sv9_bp12_ba750_bp65,241.52,17.19,57.39,275.45,277.5,253.67
18064_sd775_sl12_pd103_pl7_sv10_bp11_ba780_bp69,211.73,16.26,61.81,239.29,203.79,292.71
18065_sd815_sl17_pd126_pl11_sv6_bp13_ba840_bp61,241.22,18.14,58.04,307.86,253.05,262.78
18066_sd673_sl10_pd231_pl13_sv6_bp13_ba680_bp59,163.7,14.01,48.98,204.75,155.57,146.33
18067_sd750_sl11_pd194_pl10_sv10_bp12_ba670_bp63,164.16,16.17,49.31,199.48,164.57,193.39
18068_sd668_sl11_pd258_pl10_sv6_bp12_ba570_bp56,139.0,12.88,43.69,182.82,132.3,152.42
18069_sd702_sl10_pd224_pl10_sv10_bp12_ba680_bp56,177.15,15.25,50.23,208.6,174.99,211.08
18070_sd773_sl13_pd241_pl9_sv9_bp12_ba540_bp72,177.83,15.81,43.97,213.86,210.82,228.66
18071_sd796_sl8_pd255_pl8_sv9_bp12_ba520_bp69,156.64,13.28,42.07,180.01,157.58,184.9
18072_sd670_sl8_pd65_pl8_sv6_bp11_ba750_bp48,186.82,16.13,56.0,265.41,173.06,240.37
18073_sd647_sl14_pd151_pl12_sv7_bp14_ba750_bp70,178.74,14.95,51.47,220.1,171.22,179.94
18074_sd735_sl11_pd278_pl10_sv10_bp13_ba890_bp51,206.67,19.35,63.61,281.71,205.04,259.32
18075_sd788_sl8_pd124_pl7_sv11_bp11_ba580_bp70,227.03,17.24,52.76,253.4,287.37,382.79
18076_sd670_sl10_pd138_pl12_sv9_bp13_ba740_bp74,173.4,16.35,57.84,266.44,179.52,223.01
18077_sd596_sl12_pd206_pl9_sv11_bp14_ba760_bp56,187.42,16.48,56.95,244.2,194.8,267.83
18078_sd809_sl10_pd127_pl6_sv6_bp11_ba700_bp65,178.14,15.68,55.13,247.41,169.03,225.63
18079_sd808_sl11_pd252_pl11_sv7_bp10_ba540_bp67,135.46,13.53,47.08,198.63,139.19,200.45
18080_sd797_sl12_pd175_pl8_sv4_bp11_ba710_bp65,174.05,15.02,53.03,226.13,166.29,177.04
18081_sd685_sl10_pd212_pl12_sv11_bp12_ba700_bp56,179.12,15.85,57.36,224.82,178.59,236.0
18082_sd869_sl7_pd312_pl12_sv6_bp11_ba810_bp67,191.94,15.44,54.27,229.43,177.58,175.21
18083_sd761_sl13_pd234_pl9_sv6_bp12_ba710_bp61,197.92,16.75,58.09,275.84,203.36,229.66
18084_sd688_sl10_pd170_pl8_sv11_bp11_ba600_bp59,165.58,15.55,50.47,216.66,187.33,246.5
18085_sd869_sl11_pd174_pl6_sv7_bp12_ba870_bp52,216.88,16.49,58.82,275.32,203.56,258.42
18086_sd892_sl11_pd159_pl11_sv8_bp11_ba650_bp61,167.39,19.48,66.72,343.87,172.61,331.37
18087_sd706_sl10_pd228_pl8_sv7_bp10_ba590_bp63,154.81,13.73,42.48,187.74,153.92,152.44
18088_sd763_sl5_pd210_pl10_sv12_bp12_ba550_bp58,301.38,21.14,52.35,324.26,423.08,383.14
18089_sd676_sl6_pd216_pl9_sv11_bp12_ba650_bp47,207.67,17.22,52.42,233.77,241.49,257.24
18090_sd702_sl8_pd172_pl10_sv5_bp11_ba660_bp60,182.83,14.3,48.14,210.85,194.37,160.6
18091_sd633_sl9_pd192_pl9_sv8_bp13_ba770_bp73,187.82,15.04,51.47,208.66,184.22,189.4
18092_sd903_sl11_pd126_pl8_sv9_bp13_ba640_bp64,173.87,15.59,54.0,213.54,208.31,247.48
18093_sd740_sl13_pd235_pl10_sv9_bp13_ba760_bp82,199.68,17.64,58.78,278.77,190.92,254.24
18094_sd730_sl12_pd121_pl8_sv9_bp13_ba770_bp59,202.62,17.3,59.72,253.07,242.34,294.01
18095_sd772_sl8_pd287_pl12_sv8_bp12_ba570_bp46,207.63,15.59,51.2,244.78,251.16,221.68
18096_sd726_sl10_pd172_pl11_sv9_bp12_ba740_bp59,180.8,16.97,55.79,227.52,179.08,230.27
18097_sd769_sl12_pd254_pl8_sv11_bp12_ba840_bp60,217.12,19.14,66.45,303.27,198.0,327.11
18098_sd708_sl9_pd269_pl9_sv7_bp13_ba760_bp72,180.77,16.03,55.84,247.29,159.43,204.65
18099_sd800_sl7_pd168_pl9_sv10_bp11_ba610_bp57,221.06,15.37,47.29,220.0,234.34,264.53
18100_sd756_sl8_pd223_pl9_sv8_bp12_ba600_bp64,159.13,13.63,42.02,176.32,168.15,191.59
18101_sd595_sl9_pd201_pl11_sv12_bp11_ba740_bp60,200.92,17.34,55.9,248.92,197.33,297.69
18102_sd708_sl11_pd207_pl11_sv8_bp13_ba610_bp64,149.98,14.58,53.45,233.87,153.29,230.9
18103_sd726_sl11_pd208_pl8_sv8_bp12_ba850_bp57,227.7,17.67,59.4,261.77,247.7,251.78
18104_sd809_sl5_pd174_pl7_sv8_bp12_ba760_bp85,209.75,17.06,56.83,256.22,213.73,235.98
18105_sd690_sl10_pd337_pl7_sv10_bp11_ba680_bp75,177.07,16.27,52.05,218.4,177.97,222.63
18106_sd648_sl8_pd269_pl10_sv10_bp12_ba900_bp63,225.38,17.26,61.48,286.71,212.2,282.15
18107_sd846_sl7_pd269_pl11_sv8_bp13_ba680_bp58,219.91,15.07,50.81,248.07,251.86,245.79
18108_sd662_sl10_pd182_pl10_sv8_bp14_ba730_bp52,181.11,15.23,54.1,224.44,161.26,196.01
18109_sd750_sl12_pd142_pl8_sv8_bp11_ba610_bp68,202.68,15.45,53.45,254.08,246.37,197.05
18110_sd796_sl11_pd192_pl10_sv4_bp13_ba700_bp58,170.41,14.66,49.93,202.61,158.56,140.04
18111_sd622_sl9_pd174_pl8_sv6_bp11_ba620_bp47,147.31,15.24,52.47,240.02,138.66,201.19
18112_sd644_sl13_pd238_pl10_sv5_bp13_ba840_bp70,190.56,15.59,54.5,244.34,174.76,183.39
18113_sd750_sl12_pd185_pl12_sv10_bp11_ba870_bp63,208.3,17.5,59.48,290.34,215.73,288.88
18114_sd693_sl10_pd218_pl12_sv5_bp10_ba780_bp52,182.09,14.77,51.86,210.32,163.68,152.46
18115_sd755_sl12_pd67_pl8_sv9_bp13_ba750_bp63,266.01,17.97,57.12,283.81,312.22,269.15
18116_sd605_sl11_pd128_pl10_sv6_bp13_ba460_bp49,136.12,12.25,36.06,175.74,160.28,138.17
18117_sd687_sl8_pd324_pl7_sv10_bp14_ba590_bp45,163.29,14.42,41.13,174.11,180.09,188.42
18118_sd705_sl9_pd178_pl12_sv5_bp13_ba820_bp67,193.88,15.12,53.65,246.65,171.84,189.65
18119_sd788_sl12_pd216_pl9_sv8_bp10_ba680_bp62,185.3,17.87,62.54,303.66,190.82,269.83
18120_sd789_sl11_pd197_pl8_sv9_bp12_ba890_bp62,210.68,18.75,64.98,276.5,232.38,287.54
18121_sd757_sl12_pd154_pl10_sv7_bp12_ba660_bp50,161.62,14.61,52.37,214.52,160.53,185.65
18122_sd789_sl8_pd200_pl7_sv7_bp12_ba800_bp66,198.13,15.97,54.52,232.85,181.01,191.65
18123_sd807_sl14_pd161_pl11_sv11_bp13_ba780_bp64,210.1,18.04,59.96,256.65,238.45,278.87
18124_sd909_sl9_pd163_pl10_sv5_bp14_ba600_bp54,154.18,13.44,45.1,185.61,154.11,156.64
18125_sd683_sl9_pd135_pl11_sv5_bp12_ba750_bp58,176.9,14.04,50.41,207.71,165.3,159.73
18126_sd713_sl7_pd183_pl9_sv10_bp12_ba610_bp61,178.08,15.99,47.84,188.06,195.77,221.72
18127_sd692_sl13_pd244_pl8_sv6_bp14_ba530_bp60,125.2,12.42,37.71,155.25,120.25,114.16
18128_sd688_sl10_pd168_pl7_sv8_bp10_ba620_bp66,154.07,14.0,47.28,192.45,159.63,171.22
18129_sd752_sl13_pd165_pl9_sv8_bp11_ba760_bp52,191.65,18.95,62.92,321.42,196.13,269.2
18130_sd757_sl11_pd174_pl14_sv9_bp12_ba500_bp60,127.66,13.77,48.52,219.48,149.16,211.29
18131_sd765_sl10_pd162_pl7_sv7_bp13_ba580_bp60,152.88,14.05,40.95,189.43,142.62,161.02
18132_sd713_sl7_pd218_pl6_sv7_bp12_ba590_bp50,138.51,13.28,40.65,171.61,131.58,122.75
18133_sd675_sl12_pd245_pl13_sv10_bp11_ba820_bp58,197.53,16.93,57.69,268.56,204.67,248.28
18134_sd681_sl11_pd202_pl10_sv9_bp13_ba790_bp44,187.09,16.86,59.73,269.05,194.8,253.9
18135_sd679_sl6_pd156_pl14_sv6_bp12_ba900_bp71,219.51,16.13,57.04,281.52,214.91,225.95
18136_sd730_sl10_pd215_pl8_sv8_bp12_ba720_bp62,171.85,15.13,50.99,204.05,156.9,201.48
18137_sd748_sl11_pd200_pl14_sv9_bp12_ba770_bp58,193.78,18.28,63.72,297.81,212.07,258.39
18138_sd708_sl8_pd164_pl10_sv10_bp12_ba880_bp47,220.09,17.06,58.86,275.99,234.11,309.52
18139_sd860_sl9_pd257_pl6_sv5_bp12_ba610_bp67,150.2,14.05,45.6,190.39,141.78,145.37
18140_sd760_sl12_pd138_pl8_sv10_bp12_ba590_bp48,143.91,14.2,48.07,180.54,155.0,268.22
18141_sd792_sl5_pd152_pl12_sv8_bp12_ba750_bp59,199.42,15.83,51.43,227.98,205.93,184.95
18142_sd754_sl7_pd218_pl10_sv6_bp13_ba670_bp61,160.39,13.47,49.25,201.94,154.25,159.73
18143_sd645_sl12_pd184_pl9_sv8_bp12_ba530_bp72,151.87,14.8,46.81,216.15,158.04,194.02
18144_sd774_sl12_pd297_pl10_sv9_bp13_ba770_bp63,217.9,18.62,61.95,277.21,242.62,280.28
18145_sd661_sl10_pd154_pl9_sv9_bp11_ba820_bp50,196.49,16.25,52.76,233.52,184.87,246.57
18146_sd859_sl11_pd153_pl11_sv10_bp13_ba820_bp60,201.97,19.79,60.57,267.97,220.07,250.96
18147_sd798_sl8_pd195_pl11_sv9_bp12_ba640_bp49,176.26,14.74,48.46,199.68,204.26,243.23
18148_sd890_sl11_pd135_pl12_sv9_bp14_ba740_bp53,189.17,19.81,63.92,340.31,194.11,294.95
18149_sd807_sl11_pd135_pl11_sv9_bp12_ba580_bp60,150.23,16.5,53.55,246.05,157.61,237.48
18150_sd760_sl11_pd172_pl8_sv8_bp10_ba490_bp78,152.42,13.11,40.13,178.74,179.33,181.85
18151_sd665_sl6_pd103_pl9_sv8_bp13_ba840_bp57,209.58,16.95,55.13,275.59,211.48,237.55
18152_sd788_sl10_pd204_pl9_sv8_bp12_ba790_bp66,207.7,16.08,56.18,240.49,233.53,223.78
18153_sd663_sl13_pd252_pl9_sv4_bp12_ba740_bp55,172.14,14.69,50.2,213.81,165.65,156.89
18154_sd736_sl7_pd137_pl10_sv11_bp12_ba730_bp47,205.75,17.85,58.04,253.07,215.44,232.49
18155_sd816_sl8_pd231_pl11_sv9_bp10_ba710_bp61,213.22,15.76,55.36,274.02,247.55,257.07
18156_sd843_sl10_pd113_pl11_sv8_bp12_ba750_bp56,181.95,16.69,57.81,280.17,177.21,259.82
18157_sd874_sl10_pd205_pl8_sv10_bp11_ba640_bp71,183.14,15.54,50.74,194.5,187.74,243.21
18158_sd749_sl9_pd177_pl10_sv8_bp11_ba850_bp47,209.89,16.23,56.45,252.27,209.81,230.73
18159_sd647_sl11_pd239_pl14_sv9_bp11_ba580_bp62,142.75,14.51,49.81,222.03,149.95,184.98
18160_sd812_sl9_pd246_pl9_sv4_bp13_ba620_bp56,148.91,13.37,46.29,184.74,135.53,157.52
18161_sd596_sl11_pd187_pl8_sv5_bp11_ba630_bp53,156.91,13.62,48.14,198.56,152.39,158.98
18162_sd931_sl14_pd143_pl12_sv10_bp12_ba630_bp61,177.32,16.88,53.55,209.92,191.93,292.84
18163_sd814_sl9_pd224_pl10_sv9_bp14_ba700_bp58,173.17,16.1,54.86,208.12,167.92,206.83
18164_sd729_sl12_pd263_pl10_sv5_bp10_ba630_bp68,144.19,13.44,47.42,195.91,127.26,143.68
18165_sd833_sl9_pd242_pl13_sv5_bp11_ba690_bp71,164.56,14.23,50.57,207.41,147.52,157.36
18166_sd677_sl9_pd163_pl12_sv8_bp10_ba760_bp68,213.45,16.34,55.85,256.87,228.33,192.57
18167_sd946_sl12_pd137_pl10_sv7_bp13_ba570_bp70,141.19,15.1,44.53,199.12,152.06,170.87
18168_sd801_sl8_pd220_pl10_sv7_bp11_ba570_bp53,160.3,14.45,43.74,180.59,171.09,166.49
18169_sd874_sl9_pd100_pl5_sv10_bp12_ba710_bp50,231.44,16.81,55.82,263.22,254.0,279.7
18170_sd776_sl11_pd269_pl10_sv5_bp14_ba630_bp47,148.9,14.22,46.57,190.42,139.29,141.32
18171_sd725_sl9_pd165_pl10_sv8_bp12_ba590_bp59,153.63,13.68,46.53,197.43,156.81,184.3
18172_sd760_sl8_pd189_pl11_sv7_bp14_ba520_bp59,125.67,12.05,36.78,153.46,128.0,152.0
18173_sd810_sl10_pd232_pl11_sv10_bp11_ba750_bp61,179.88,18.0,56.37,245.6,170.95,222.16
18174_sd711_sl11_pd208_pl12_sv10_bp12_ba560_bp58,148.14,14.76,42.7,184.31,159.1,203.89
18175_sd689_sl12_pd207_pl10_sv9_bp12_ba560_bp56,166.29,15.45,46.75,212.97,207.13,188.75
18176_sd817_sl10_pd110_pl12_sv10_bp12_ba750_bp56,188.05,18.22,56.64,245.58,198.6,243.34
18177_sd649_sl7_pd192_pl9_sv6_bp10_ba780_bp56,183.45,14.8,51.75,231.82,168.45,167.03
18178_sd628_sl12_pd249_pl12_sv9_bp11_ba640_bp56,161.76,15.73,53.91,250.92,161.03,207.8
18179_sd752_sl12_pd137_pl11_sv6_bp10_ba690_bp47,171.81,14.14,49.49,199.12,165.73,167.75
18180_sd787_sl10_pd170_pl5_sv8_bp11_ba870_bp52,223.58,22.35,69.74,409.03,227.89,350.71
18181_sd761_sl15_pd156_pl13_sv10_bp11_ba820_bp48,208.35,16.94,56.37,261.68,228.73,276.84
18182_sd709_sl9_pd159_pl12_sv6_bp12_ba790_bp71,219.33,17.08,56.2,269.6,220.78,244.09
18183_sd798_sl15_pd231_pl10_sv11_bp14_ba580_bp60,175.03,16.09,51.91,231.05,214.7,281.91
18184_sd792_sl10_pd206_pl12_sv10_bp13_ba660_bp69,166.96,15.15,51.5,207.45,185.85,225.79
18185_sd771_sl9_pd231_pl11_sv9_bp11_ba800_bp57,197.22,17.09,55.41,238.82,205.8,242.17
18186_sd733_sl8_pd202_pl8_sv10_bp13_ba740_bp66,210.68,15.97,54.44,218.0,216.25,214.15
18187_sd745_sl12_pd179_pl12_sv8_bp12_ba650_bp60,164.4,14.81,48.39,208.69,166.69,164.31
18188_sd778_sl16_pd195_pl9_sv10_bp12_ba750_bp49,195.55,17.22,59.16,250.08,221.16,258.48
18189_sd830_sl7_pd168_pl9_sv8_bp14_ba760_bp41,196.97,15.73,57.14,258.18,199.85,247.2
18190_sd750_sl9_pd253_pl9_sv5_bp12_ba750_bp66,180.34,14.93,52.44,226.02,176.75,185.95
18191_sd885_sl9_pd224_pl11_sv9_bp11_ba780_bp60,224.78,16.36,55.49,266.7,236.9,265.59
18192_sd632_sl11_pd196_pl7_sv10_bp13_ba750_bp69,194.13,15.83,52.89,229.02,186.51,204.29
18193_sd733_sl10_pd245_pl8_sv8_bp11_ba680_bp71,163.75,15.33,48.16,188.64,154.24,161.93
18194_sd601_sl8_pd104_pl9_sv6_bp11_ba590_bp83,136.66,12.43,40.91,182.44,129.25,136.43
18195_sd850_sl6_pd265_pl10_sv4_bp12_ba600_bp63,144.42,13.31,44.29,180.17,131.46,141.17
18196_sd814_sl9_pd164_pl11_sv10_bp14_ba730_bp64,183.56,16.25,56.73,227.44,202.13,288.89
18197_sd795_sl10_pd192_pl12_sv12_bp13_ba830_bp53,212.9,17.29,60.41,315.54,232.35,346.3
18198_sd772_sl8_pd120_pl11_sv8_bp12_ba680_bp51,204.74,15.17,53.14,241.33,236.34,232.42
18199_sd734_sl13_pd277_pl7_sv8_bp14_ba670_bp58,242.61,17.2,50.48,254.2,299.45,226.24
18200_sd862_sl10_pd182_pl10_sv7_bp12_ba800_bp52,190.02,16.63,58.61,262.87,190.27,226.9
18201_sd673_sl9_pd193_pl9_sv3_bp14_ba760_bp77,175.81,14.61,51.17,216.84,156.7,146.2
18202_sd731_sl10_pd160_pl11_sv7_bp11_ba980_bp53,235.7,19.85,69.78,364.12,229.89,328.51
18203_sd772_sl10_pd253_pl11_sv6_bp12_ba800_bp78,221.77,17.17,56.58,271.75,227.65,226.76
18204_sd612_sl11_pd150_pl9_sv3_bp11_ba680_bp59,159.35,13.29,46.7,189.17,140.6,141.7
18205_sd718_sl11_pd285_pl11_sv8_bp12_ba700_bp61,168.95,16.29,56.82,270.12,170.48,244.72
18206_sd694_sl8_pd199_pl12_sv8_bp11_ba800_bp67,226.55,17.19,56.53,267.66,260.93,235.59
18207_sd752_sl11_pd194_pl10_sv5_bp12_ba710_bp57,171.7,14.38,49.53,208.17,158.72,153.81
18208_sd691_sl8_pd186_pl8_sv6_bp13_ba760_bp36,190.31,14.5,50.9,228.94,173.53,173.65
18209_sd827_sl10_pd306_pl11_sv7_bp14_ba710_bp64,176.42,16.67,60.21,264.42,168.14,270.75
18210_sd696_sl10_pd263_pl9_sv7_bp12_ba770_bp78,183.2,15.43,53.83,226.25,175.35,198.0
18211_sd791_sl11_pd161_pl14_sv8_bp13_ba840_bp70,198.58,16.89,56.37,253.93,198.41,186.31
18212_sd764_sl8_pd148_pl11_sv7_bp13_ba830_bp52,200.91,16.93,57.16,270.51,190.96,222.29
18213_sd806_sl10_pd261_pl7_sv7_bp12_ba700_bp51,173.6,15.74,54.07,227.62,177.56,180.97
18214_sd781_sl12_pd242_pl9_sv11_bp12_ba720_bp48,192.99,18.73,62.43,277.24,200.11,300.59
18215_sd693_sl14_pd185_pl10_sv8_bp12_ba690_bp60,169.08,14.34,48.25,205.63,174.7,193.85
18216_sd910_sl10_pd171_pl9_sv10_bp11_ba790_bp68,220.8,17.71,57.96,241.69,228.6,285.04
18217_sd660_sl9_pd307_pl13_sv10_bp14_ba590_bp62,183.2,14.89,40.42,198.67,218.07,177.27
18218_sd644_sl9_pd156_pl12_sv7_bp12_ba830_bp61,192.76,15.37,54.6,233.07,181.73,194.23
18219_sd768_sl10_pd291_pl7_sv7_bp11_ba540_bp65,137.92,13.87,44.1,174.07,125.65,153.69
18220_sd760_sl9_pd175_pl7_sv9_bp11_ba800_bp68,211.44,17.93,60.92,267.51,217.9,273.04
18221_sd793_sl8_pd142_pl14_sv6_bp13_ba620_bp68,149.75,13.25,49.06,198.82,138.98,173.31
18222_sd742_sl10_pd196_pl11_sv6_bp11_ba780_bp69,188.79,14.79,53.98,236.82,178.34,184.48
18223_sd566_sl10_pd215_pl9_sv9_bp11_ba650_bp57,151.72,15.03,46.42,194.28,156.16,176.31
18224_sd579_sl9_pd256_pl9_sv9_bp13_ba800_bp69,195.75,16.11,55.14,238.92,185.27,224.07
18225_sd744_sl9_pd241_pl8_sv10_bp11_ba590_bp64,161.35,14.21,45.08,177.24,161.01,235.56
18226_sd690_sl9_pd207_pl12_sv5_bp12_ba690_bp50,163.6,13.43,49.43,204.12,150.77,161.06
18227_sd798_sl9_pd126_pl9_sv5_bp13_ba650_bp67,168.49,14.0,47.67,190.75,163.26,166.88
18228_sd767_sl10_pd177_pl9_sv9_bp11_ba780_bp78,185.04,17.11,56.13,227.03,178.39,230.24
18229_sd741_sl8_pd125_pl13_sv7_bp13_ba690_bp47,165.64,14.59,51.72,218.08,161.26,176.85
18230_sd712_sl10_pd161_pl9_sv12_bp11_ba520_bp53,150.35,13.65,50.53,204.21,182.08,296.06
18231_sd824_sl10_pd163_pl12_sv7_bp13_ba670_bp53,166.31,13.84,50.13,219.56,167.02,171.44
18232_sd744_sl12_pd207_pl11_sv7_bp14_ba590_bp62,152.8,14.85,42.48,197.2,163.45,142.21
18233_sd766_sl7_pd152_pl14_sv8_bp13_ba780_bp67,187.52,14.97,54.28,239.01,189.1,196.86
18234_sd747_sl10_pd266_pl13_sv6_bp12_ba870_bp57,202.21,15.72,56.14,251.19,189.72,179.78
