load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
16046_sd728_sl7_pd206_pl9_sv6_bp12_ba810_bp65,196.89,17.31,60.12,286.02,178.34,248.12
16047_sd631_sl10_pd275_pl13_sv11_bp12_ba750_bp82,196.21,15.93,53.43,218.26,186.5,205.41
16048_sd620_sl9_pd192_pl10_sv9_bp11_ba680_bp68,172.02,14.6,48.38,181.13,165.64,170.85
16049_sd782_sl6_pd234_pl7_sv7_bp11_ba570_bp72,149.51,15.09,49.59,209.24,159.72,186.51
16050_sd800_sl11_pd167_pl12_sv9_bp9_ba610_bp64,158.8,17.74,60.12,305.77,157.23,273.66
16051_sd836_sl11_pd154_pl7_sv8_bp12_ba870_bp63,264.17,19.5,59.42,290.7,281.88,287.93
16052_sd924_sl12_pd287_pl12_sv8_bp12_ba810_bp62,190.88,17.52,61.29,272.73,190.72,236.01
16053_sd708_sl11_pd188_pl10_sv8_bp13_ba680_bp52,177.4,15.62,52.62,245.59,178.99,219.16
16054_sd680_sl9_pd244_pl8_sv10_bp12_ba650_bp80,170.44,14.28,48.74,193.57,158.56,218.36
16055_sd932_sl8_pd247_pl11_sv6_bp12_ba690_bp61,161.75,13.92,46.66,192.93,157.62,158.51
16056_sd596_sl12_pd134_pl8_sv5_bp13_ba690_bp51,162.69,13.89,46.72,205.56,151.14,145.04
16057_sd809_sl10_pd216_pl9_sv9_bp12_ba590_bp65,157.07,15.22,46.05,176.51,165.02,199.81
16058_sd751_sl7_pd184_pl11_sv11_bp12_ba500_bp60,153.53,15.32,48.11,212.89,174.71,217.94
16059_sd986_sl10_pd196_pl9_sv8_bp12_ba600_bp55,159.85,14.86,48.0,188.94,189.06,218.18
16060_sd798_sl10_pd193_pl10_sv9_bp12_ba580_bp60,144.42,14.77,46.06,181.56,150.45,175.3
16061_sd666_sl10_pd186_pl11_sv5_bp12_ba680_bp49,155.13,13.59,47.8,187.3,138.07,151.92
16062_sd748_sl11_pd224_pl13_sv9_bp11_ba810_bp77,191.02,17.27,60.3,309.04,191.74,255.35
16063_sd775_sl10_pd174_pl10_sv11_bp12_ba690_bp69,179.33,15.18,55.75,236.26,216.56,312.2
16064_sd687_sl9_pd149_pl11_sv8_bp12_ba710_bp48,182.38,15.95,53.55,236.53,182.75,199.73
16065_sd727_sl12_pd175_pl7_sv8_bp12_ba480_bp45,184.52,13.92,45.35,216.72,231.59,211.42
16066_sd745_sl6_pd263_pl11_sv8_bp12_ba540_bp75,143.35,13.03,37.01,158.96,147.56,144.0
16067_sd753_sl8_pd260_pl11_sv6_bp12_ba690_bp61,162.47,14.5,51.38,208.32,153.9,169.42
16068_sd881_sl12_pd135_pl8_sv11_bp11_ba780_bp56,221.68,19.61,62.26,307.37,237.37,401.72
16069_sd821_sl9_pd212_pl10_sv4_bp12_ba650_bp70,152.24,13.66,47.44,190.09,148.02,156.46
16070_sd782_sl8_pd210_pl7_sv7_bp13_ba720_bp71,180.71,14.74,50.84,204.22,171.89,178.03
16071_sd738_sl9_pd194_pl10_sv8_bp13_ba550_bp37,136.4,15.55,54.93,245.73,138.51,236.81
16072_sd810_sl10_pd265_pl10_sv8_bp12_ba720_bp60,178.57,18.23,63.02,319.12,170.9,273.2
16073_sd711_sl7_pd234_pl7_sv12_bp12_ba550_bp64,331.55,20.89,58.84,352.03,491.28,386.8
16074_sd683_sl10_pd165_pl8_sv5_bp13_ba480_bp65,140.14,12.33,37.68,172.31,149.15,136.02
16075_sd749_sl7_pd145_pl7_sv8_bp12_ba580_bp50,155.59,13.74,46.45,187.45,167.73,198.77
16076_sd726_sl12_pd199_pl13_sv12_bp12_ba780_bp50,212.43,17.97,60.39,249.53,254.54,281.79
16077_sd640_sl9_pd177_pl11_sv10_bp13_ba690_bp53,172.43,15.47,51.93,219.98,178.64,244.39
16078_sd735_sl7_pd269_pl10_sv7_bp13_ba720_bp56,204.94,15.37,50.6,233.84,219.56,185.31
16079_sd791_sl6_pd142_pl7_sv11_bp13_ba620_bp59,259.84,18.84,55.27,284.71,343.77,278.99
16080_sd634_sl7_pd252_pl11_sv8_bp11_ba540_bp59,155.15,12.44,40.77,194.98,164.46,144.1
16081_sd626_sl12_pd180_pl10_sv10_bp11_ba490_bp72,121.58,13.73,37.08,153.27,130.5,146.91
16082_sd709_sl11_pd209_pl8_sv6_bp13_ba560_bp51,139.56,12.87,36.33,161.17,132.59,129.38
16083_sd870_sl7_pd110_pl9_sv9_bp13_ba730_bp81,211.6,16.78,56.73,277.2,208.48,277.55
16084_sd858_sl10_pd86_pl9_sv4_bp12_ba760_bp57,173.69,14.95,53.36,230.91,160.96,163.32
16085_sd556_sl10_pd221_pl7_sv10_bp13_ba690_bp42,185.06,14.87,51.05,209.29,184.41,220.88
16086_sd663_sl10_pd137_pl12_sv10_bp13_ba750_bp43,201.51,16.14,52.61,245.51,222.8,238.73
16087_sd702_sl8_pd172_pl9_sv7_bp10_ba780_bp74,187.23,14.81,52.78,220.38,170.34,195.6
16088_sd801_sl9_pd233_pl9_sv8_bp12_ba820_bp61,205.81,15.98,54.67,271.91,188.08,224.8
16089_sd829_sl10_pd166_pl9_sv6_bp13_ba670_bp61,163.66,14.45,50.57,203.69,161.03,182.66
16090_sd726_sl11_pd145_pl10_sv9_bp12_ba890_bp58,210.19,18.08,58.91,271.35,214.41,263.37
16091_sd810_sl7_pd115_pl9_sv7_bp12_ba600_bp56,149.35,12.93,44.09,181.51,166.29,137.93
16092_sd803_sl9_pd248_pl9_sv9_bp10_ba840_bp54,201.24,17.18,58.46,273.87,197.75,235.39
16093_sd825_sl9_pd259_pl10_sv8_bp12_ba680_bp50,197.02,15.4,48.75,224.15,225.83,218.98
16094_sd815_sl7_pd288_pl8_sv9_bp12_ba750_bp55,198.74,18.49,57.96,254.89,206.97,238.37
16095_sd632_sl13_pd189_pl11_sv4_bp13_ba700_bp51,161.51,14.19,48.51,193.23,143.38,128.94
16096_sd754_sl14_pd205_pl12_sv6_bp12_ba840_bp62,194.82,16.9,55.26,267.29,180.43,216.46
16097_sd811_sl13_pd197_pl10_sv6_bp11_ba710_bp81,176.31,14.71,52.53,222.88,167.18,175.15
16098_sd679_sl5_pd281_pl9_sv7_bp13_ba720_bp50,178.12,14.94,53.97,224.4,179.2,180.89
16099_sd743_sl11_pd245_pl11_sv12_bp12_ba830_bp48,211.77,17.25,59.72,273.93,210.55,259.26
16100_sd787_sl12_pd256_pl10_sv10_bp11_ba680_bp63,167.79,17.29,52.9,213.16,177.25,223.43
16101_sd760_sl10_pd196_pl10_sv6_bp10_ba880_bp55,214.75,17.07,56.29,256.56,198.03,198.81
16102_sd778_sl14_pd281_pl9_sv6_bp11_ba650_bp62,155.22,14.55,53.51,214.95,143.86,182.2
16103_sd899_sl9_pd194_pl10_sv9_bp12_ba650_bp49,176.23,15.13,47.82,203.95,193.66,198.53
16104_sd713_sl14_pd240_pl13_sv10_bp13_ba640_bp55,171.17,14.79,51.6,208.83,175.67,216.07
16105_sd835_sl13_pd214_pl13_sv9_bp12_ba850_bp64,216.25,19.66,66.05,321.34,224.74,302.66
16106_sd767_sl11_pd242_pl10_sv7_bp14_ba780_bp63,185.39,15.59,55.47,234.05,169.94,174.14
16107_sd728_sl9_pd130_pl13_sv10_bp11_ba850_bp57,225.65,17.38,59.74,288.38,218.4,308.14
16108_sd766_sl11_pd205_pl11_sv5_bp13_ba820_bp56,184.94,15.17,54.26,227.21,169.82,167.65
16109_sd740_sl10_pd332_pl10_sv6_bp12_ba520_bp68,124.22,12.48,39.36,166.88,114.39,144.12
16110_sd732_sl10_pd182_pl8_sv4_bp12_ba750_bp50,173.01,14.83,53.76,229.68,156.62,167.99
16111_sd816_sl9_pd227_pl10_sv11_bp11_ba750_bp55,199.28,17.84,57.86,274.24,217.06,328.68
16112_sd738_sl7_pd160_pl10_sv8_bp11_ba720_bp76,181.14,14.06,50.43,208.67,191.71,174.47
16113_sd713_sl9_pd188_pl9_sv10_bp12_ba680_bp45,198.86,14.41,53.68,219.98,199.67,252.86
16114_sd659_sl10_pd114_pl10_sv10_bp13_ba790_bp62,196.25,16.91,55.27,244.55,191.45,226.33
16115_sd729_sl11_pd180_pl14_sv9_bp13_ba600_bp68,148.18,14.97,54.23,244.57,163.95,224.46
16116_sd669_sl8_pd221_pl11_sv6_bp12_ba670_bp64,189.94,14.29,50.29,224.0,196.74,177.67
16117_sd795_sl12_pd116_pl8_sv11_bp12_ba680_bp42,186.23,18.32,64.02,295.01,198.87,348.27
16118_sd654_sl10_pd141_pl9_sv14_bp10_ba430_bp57,182.32,14.74,46.26,215.11,275.13,400.98
16119_sd719_sl13_pd270_pl13_sv10_bp12_ba600_bp72,151.5,13.98,49.91,198.19,158.76,217.28
16120_sd742_sl11_pd192_pl8_sv9_bp10_ba770_bp53,206.34,15.76,55.46,253.64,201.84,255.56
16121_sd724_sl10_pd194_pl12_sv11_bp12_ba740_bp53,191.91,18.61,60.55,254.58,187.35,278.27
16122_sd706_sl13_pd160_pl13_sv5_bp13_ba810_bp62,184.2,16.26,52.67,229.88,167.05,174.54
16123_sd813_sl9_pd146_pl6_sv9_bp12_ba900_bp64,254.31,19.93,60.6,302.28,250.53,311.8
16124_sd821_sl11_pd214_pl12_sv6_bp12_ba690_bp57,176.28,14.78,50.95,208.68,169.59,171.31
16125_sd683_sl8_pd209_pl11_sv4_bp10_ba770_bp68,180.72,14.51,52.74,226.22,161.98,159.41
16126_sd835_sl8_pd274_pl13_sv9_bp10_ba490_bp47,213.1,16.17,38.92,208.42,279.85,244.5
16127_sd727_sl13_pd240_pl12_sv7_bp12_ba770_bp46,192.77,15.66,52.5,232.95,185.91,194.75
16128_sd859_sl9_pd227_pl9_sv9_bp11_ba650_bp57,163.37,15.33,47.45,182.78,168.29,189.35
16129_sd676_sl10_pd60_pl12_sv9_bp11_ba730_bp51,190.1,16.9,58.62,304.86,197.09,264.75
16130_sd793_sl7_pd214_pl10_sv7_bp13_ba680_bp52,167.24,14.57,49.47,205.98,148.66,168.2
16131_sd637_sl10_pd167_pl9_sv10_bp12_ba750_bp52,181.07,15.37,55.37,232.85,177.52,223.0
16132_sd802_sl10_pd182_pl10_sv8_bp12_ba710_bp45,180.04,17.53,60.39,278.85,171.23,253.47
16133_sd838_sl10_pd247_pl8_sv11_bp11_ba760_bp69,214.49,18.31,59.09,280.05,225.24,295.33
16134_sd663_sl11_pd126_pl11_sv7_bp11_ba480_bp61,120.78,12.46,38.45,160.82,121.05,152.61
16135_sd767_sl9_pd164_pl9_sv6_bp11_ba810_bp50,189.47,14.96,55.18,243.51,183.73,206.85
16136_sd790_sl11_pd224_pl9_sv9_bp10_ba770_bp42,188.27,17.32,56.87,228.45,188.4,234.73
16137_sd709_sl9_pd254_pl8_sv9_bp13_ba720_bp54,190.3,16.75,55.38,239.89,186.03,227.14
16138_sd741_sl12_pd234_pl10_sv7_bp12_ba680_bp64,165.56,15.34,50.59,218.84,179.26,168.62
16139_sd634_sl9_pd206_pl14_sv8_bp11_ba580_bp59,139.0,13.46,43.15,183.62,140.1,177.55
16140_sd782_sl9_pd193_pl10_sv7_bp11_ba590_bp67,147.0,13.69,41.9,181.39,142.0,149.1
16141_sd622_sl10_pd173_pl11_sv10_bp12_ba870_bp62,204.61,18.16,58.1,278.9,208.4,271.1
16142_sd854_sl8_pd158_pl14_sv7_bp10_ba720_bp81,174.86,14.77,50.48,226.14,173.84,180.8
16143_sd790_sl10_pd101_pl12_sv8_bp12_ba560_bp46,141.29,14.4,53.43,254.69,154.13,228.18
16144_sd669_sl10_pd291_pl12_sv6_bp13_ba530_bp62,140.88,12.42,41.39,174.42,142.51,147.34
16145_sd722_sl11_pd247_pl10_sv11_bp14_ba740_bp57,176.99,17.81,61.02,273.88,185.49,264.9
16146_sd846_sl9_pd220_pl7_sv7_bp13_ba670_bp64,167.53,14.71,48.47,195.84,180.92,198.74
16147_sd757_sl10_pd198_pl11_sv8_bp12_ba770_bp59,187.66,17.7,63.27,324.9,189.84,291.09
16148_sd665_sl8_pd205_pl8_sv8_bp12_ba820_bp61,196.26,15.47,54.58,226.47,190.99,185.31
16149_sd831_sl10_pd262_pl12_sv6_bp10_ba650_bp46,189.38,16.29,53.64,262.08,196.84,195.96
16150_sd722_sl12_pd151_pl10_sv8_bp14_ba710_bp65,180.71,20.43,63.83,339.46,176.27,285.9
16151_sd752_sl7_pd228_pl13_sv8_bp12_ba600_bp49,159.91,13.0,45.71,188.59,158.44,169.14
16152_sd859_sl13_pd156_pl14_sv8_bp13_ba590_bp62,181.44,17.1,44.66,224.95,204.16,187.37
16153_sd799_sl8_pd225_pl12_sv6_bp11_ba680_bp59,164.33,14.02,48.35,191.98,153.42,165.07
16154_sd552_sl7_pd171_pl9_sv6_bp13_ba560_bp75,140.49,12.14,39.19,166.5,123.1,127.59
16155_sd864_sl13_pd141_pl12_sv9_bp12_ba590_bp67,162.01,16.74,58.74,295.9,177.08,267.08
16156_sd848_sl12_pd165_pl6_sv7_bp11_ba750_bp50,182.22,15.72,52.98,219.05,185.59,168.34
16157_sd770_sl4_pd111_pl10_sv12_bp13_ba710_bp71,339.58,31.5,60.88,444.16,520.41,539.19
16158_sd798_sl13_pd204_pl7_sv7_bp14_ba760_bp63,195.08,15.71,56.22,243.95,190.9,226.65
16159_sd769_sl10_pd145_pl12_sv7_bp12_ba670_bp75,164.98,14.69,52.57,215.61,167.65,176.1
16160_sd738_sl8_pd208_pl11_sv12_bp10_ba700_bp71,228.16,16.64,56.76,261.1,249.85,346.7
16161_sd957_sl10_pd155_pl9_sv15_bp14_ba880_bp59,440.42,31.95,66.29,384.92,578.63,613.83
16162_sd693_sl10_pd185_pl10_sv7_bp12_ba640_bp71,157.8,17.09,57.44,283.67,154.38,267.93
16163_sd729_sl8_pd261_pl12_sv8_bp14_ba940_bp71,269.36,19.77,61.78,337.47,289.27,278.02
16164_sd834_sl10_pd186_pl7_sv8_bp14_ba840_bp64,210.08,16.3,57.85,265.26,198.89,242.25
16165_sd831_sl11_pd139_pl9_sv10_bp10_ba700_bp48,187.38,15.91,56.24,212.17,183.41,308.29
16166_sd743_sl12_pd139_pl8_sv6_bp11_ba610_bp55,146.61,13.58,47.62,191.75,139.44,166.94
16167_sd658_sl9_pd126_pl10_sv9_bp14_ba570_bp56,154.23,13.31,43.23,173.25,153.43,161.73
16168_sd830_sl9_pd222_pl7_sv7_bp13_ba610_bp70,164.77,14.64,44.02,194.1,152.34,183.06
16169_sd698_sl9_pd208_pl9_sv10_bp13_ba750_bp44,196.76,15.88,57.85,235.32,196.13,247.55
16170_sd666_sl10_pd94_pl9_sv7_bp11_ba820_bp56,200.1,15.47,55.51,248.72,178.24,212.7
16171_sd738_sl9_pd161_pl12_sv6_bp12_ba600_bp61,167.15,14.72,50.01,239.68,172.85,195.04
16172_sd719_sl9_pd183_pl12_sv8_bp11_ba550_bp64,152.02,15.6,49.44,216.2,166.15,190.16
16173_sd769_sl7_pd253_pl12_sv8_bp12_ba830_bp67,265.8,19.45,58.5,307.4,319.69,299.82
16174_sd851_sl13_pd155_pl12_sv7_bp12_ba650_bp62,157.03,15.45,50.14,229.35,170.8,185.31
16175_sd815_sl9_pd335_pl8_sv11_bp12_ba790_bp53,231.38,19.7,59.51,271.63,267.44,321.3
16176_sd830_sl8_pd182_pl13_sv10_bp12_ba680_bp71,197.43,16.35,57.28,220.29,224.21,288.88
16177_sd691_sl10_pd331_pl13_sv5_bp11_ba620_bp57,144.13,13.57,46.35,190.06,131.88,147.5
16178_sd806_sl10_pd244_pl10_sv8_bp13_ba680_bp65,161.97,15.02,50.41,215.42,170.54,189.98
16179_sd624_sl11_pd203_pl3_sv11_bp11_ba670_bp51,227.71,17.76,57.19,270.0,287.22,208.63
16180_sd703_sl12_pd250_pl8_sv6_bp12_ba700_bp43,170.51,14.4,52.72,214.76,158.86,166.13
16181_sd872_sl11_pd184_pl6_sv8_bp14_ba710_bp59,187.34,17.29,61.58,254.97,179.71,253.35
16182_sd744_sl10_pd246_pl15_sv8_bp11_ba570_bp78,134.68,13.14,43.13,190.47,139.69,173.46
16183_sd819_sl12_pd201_pl8_sv12_bp11_ba900_bp79,228.1,21.54,64.59,308.0,257.36,389.55
16184_sd714_sl7_pd176_pl13_sv9_bp12_ba720_bp58,213.68,16.45,53.86,238.67,237.05,245.34
16185_sd616_sl9_pd279_pl13_sv7_bp12_ba690_bp71,164.24,14.02,46.72,192.64,160.96,146.76
16186_sd861_sl9_pd217_pl12_sv8_bp12_ba580_bp65,160.94,17.69,60.46,308.79,176.06,302.21
16187_sd881_sl11_pd248_pl9_sv8_bp12_ba760_bp56,214.73,17.03,55.62,245.3,223.65,243.98
16188_sd748_sl9_pd203_pl10_sv8_bp11_ba610_bp54,150.97,13.76,47.6,204.99,152.3,171.58
16189_sd705_sl12_pd164_pl12_sv4_bp12_ba730_bp47,189.53,16.08,51.94,231.11,190.31,181.63
16190_sd756_sl8_pd198_pl8_sv8_bp12_ba790_bp48,205.58,15.96,54.54,219.2,203.41,206.74
16191_sd865_sl9_pd207_pl13_sv11_bp12_ba840_bp54,222.93,19.93,68.45,301.54,219.75,409.19
16192_sd784_sl9_pd103_pl9_sv8_bp13_ba640_bp54,158.28,15.08,46.25,181.77,161.59,211.96
16193_sd591_sl6_pd221_pl11_sv8_bp13_ba760_bp38,189.44,14.98,53.76,219.68,205.19,211.07
16194_sd759_sl12_pd207_pl8_sv11_bp11_ba670_bp80,182.47,19.28,68.34,334.45,194.33,359.89
16195_sd653_sl11_pd183_pl7_sv8_bp12_ba760_bp72,215.37,15.41,53.62,252.46,221.92,221.87
16196_sd795_sl15_pd217_pl12_sv6_bp13_ba820_bp69,199.44,17.14,55.71,218.42,168.95,174.06
16197_sd796_sl13_pd238_pl12_sv11_bp12_ba830_bp66,206.3,17.14,58.09,250.88,214.83,263.82
16198_sd734_sl11_pd294_pl11_sv2_bp11_ba620_bp63,143.39,13.48,45.56,185.2,122.94,143.71
16199_sd724_sl9_pd257_pl10_sv9_bp13_ba700_bp68,175.06,14.95,50.18,198.24,179.77,184.39
16200_sd680_sl13_pd214_pl11_sv6_bp13_ba850_bp51,200.42,16.9,55.99,244.28,180.52,198.96
16201_sd840_sl8_pd149_pl9_sv7_bp13_ba800_bp56,182.42,16.45,57.73,265.54,178.16,228.18
16202_sd752_sl12_pd286_pl14_sv10_bp12_ba670_bp62,172.34,14.68,53.6,220.64,175.87,229.63
16203_sd637_sl7_pd189_pl13_sv5_bp11_ba510_bp64,121.72,11.53,35.73,147.94,109.48,116.35
16204_sd661_sl12_pd218_pl14_sv8_bp12_ba780_bp64,189.37,15.21,53.83,224.02,180.74,185.36
16205_sd599_sl10_pd165_pl10_sv6_bp12_ba870_bp62,214.36,16.47,57.04,271.04,203.0,224.72
16206_sd640_sl10_pd156_pl6_sv6_bp11_ba610_bp53,152.72,13.17,43.56,169.11,147.37,156.2
16207_sd788_sl7_pd158_pl8_sv8_bp11_ba660_bp46,179.06,14.41,45.86,204.24,172.84,170.08
16208_sd757_sl11_pd177_pl12_sv8_bp12_ba660_bp61,152.73,15.97,56.53,262.82,160.86,240.39
16209_sd787_sl9_pd151_pl9_sv6_bp12_ba870_bp46,202.56,16.07,57.54,272.17,192.83,217.17
16210_sd661_sl7_pd247_pl11_sv11_bp12_ba670_bp62,172.25,15.54,53.0,240.35,180.81,201.13
16211_sd904_sl9_pd142_pl13_sv9_bp12_ba500_bp47,204.27,15.24,40.19,216.61,276.9,221.78
16212_sd807_sl12_pd163_pl10_sv5_bp12_ba760_bp62,175.27,14.38,53.11,227.82,156.38,193.51
16213_sd614_sl10_pd140_pl9_sv9_bp12_ba830_bp67,196.94,17.56,57.79,246.21,198.01,241.49
16214_sd697_sl14_pd128_pl12_sv9_bp12_ba630_bp48,163.66,15.0,54.11,243.03,188.06,232.91
16215_sd727_sl10_pd196_pl12_sv8_bp11_ba650_bp68,170.67,15.84,56.98,277.91,171.89,248.99
16216_sd693_sl15_pd167_pl9_sv11_bp12_ba680_bp37,179.24,16.13,57.26,244.78,209.95,234.98
16217_sd835_sl9_pd163_pl8_sv6_bp14_ba630_bp85,150.4,13.99,53.08,216.5,135.32,195.64
16218_sd720_sl9_pd288_pl9_sv6_bp12_ba550_bp67,131.07,13.13,45.84,192.6,125.07,153.63
16219_sd840_sl10_pd202_pl12_sv10_bp13_ba830_bp62,213.7,17.27,59.86,266.64,217.0,256.36
16220_sd665_sl9_pd177_pl8_sv6_bp12_ba770_bp57,181.2,15.78,56.28,250.6,166.48,192.03
16221_sd717_sl12_pd214_pl9_sv8_bp14_ba630_bp84,165.75,18.17,58.37,284.5,171.57,244.44
16222_sd656_sl13_pd186_pl7_sv8_bp14_ba840_bp38,238.25,17.3,58.97,292.28,273.11,212.94
16223_sd780_sl17_pd184_pl8_sv10_bp12_ba740_bp64,200.97,16.01,57.36,234.35,211.63,266.08
16224_sd713_sl9_pd201_pl9_sv9_bp11_ba640_bp50,151.56,15.29,46.49,179.21,161.11,184.2
16225_sd747_sl5_pd164_pl11_sv8_bp12_ba550_bp69,157.53,14.31,41.88,183.29,168.26,185.97
16226_sd569_sl12_pd173_pl11_sv8_bp11_ba870_bp65,202.29,17.66,59.16,284.6,188.18,228.73
16227_sd840_sl11_pd162_pl11_sv6_bp13_ba580_bp65,179.47,13.91,43.99,210.04,208.56,177.09
16228_sd758_sl8_pd95_pl11_sv6_bp12_ba770_bp54,192.72,14.86,52.21,242.35,183.77,185.57
16229_sd750_sl9_pd152_pl12_sv5_bp12_ba780_bp60,180.57,14.55,52.13,221.06,163.52,165.26
16230_sd664_sl9_pd162_pl10_sv8_bp12_ba760_bp47,197.85,14.64,51.78,238.68,194.58,191.13
16231_sd729_sl7_pd225_pl9_sv6_bp11_ba910_bp63,206.89,16.0,56.17,262.43,191.75,208.62
16232_sd794_sl5_pd323_pl12_sv5_bp12_ba680_bp56,162.29,13.84,48.74,198.71,153.87,157.66
16233_sd838_sl11_pd190_pl11_sv12_bp14_ba610_bp70,196.71,15.39,63.63,236.12,293.09,443.48
16234_sd785_sl10_pd133_pl9_sv6_bp13_ba700_bp66,167.32,14.51,51.43,209.54,156.89,187.02
