load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
27039_sd670_sl9_pd238_pl10_sv10_bp12_ba800_bp60,205.8,16.85,57.08,244.27,192.49,229.67
27040_sd751_sl13_pd189_pl7_sv12_bp12_ba550_bp62,148.82,18.68,52.31,211.37,165.38,291.76
27041_sd634_sl7_pd164_pl10_sv9_bp12_ba680_bp56,177.46,15.1,50.23,217.12,171.74,207.43
27042_sd788_sl8_pd302_pl10_sv6_bp13_ba740_bp51,175.42,14.7,51.9,216.42,167.09,172.68
27043_sd695_sl11_pd162_pl9_sv5_bp13_ba740_bp53,176.83,14.35,49.03,207.25,161.79,157.45
27044_sd838_sl9_pd130_pl12_sv7_bp11_ba460_bp74,113.54,12.49,36.97,162.96,115.53,144.49
27045_sd666_sl12_pd268_pl10_sv9_bp10_ba800_bp52,230.7,17.68,57.2,262.06,241.4,230.89
27046_sd752_sl8_pd187_pl7_sv4_bp11_ba870_bp65,199.67,16.23,55.91,269.65,174.16,198.38
27047_sd637_sl9_pd211_pl10_sv5_bp13_ba700_bp72,162.66,14.22,49.05,198.87,154.78,138.14
27048_sd803_sl9_pd143_pl10_sv12_bp12_ba740_bp50,192.44,17.03,58.19,253.82,218.36,353.34
27049_sd810_sl14_pd262_pl13_sv8_bp14_ba860_bp40,215.92,17.22,57.82,267.36,227.65,233.37
27050_sd747_sl10_pd228_pl10_sv4_bp10_ba780_bp48,177.71,14.88,53.37,215.28,157.09,169.12
27051_sd743_sl9_pd219_pl7_sv8_bp13_ba700_bp68,169.11,15.9,55.22,234.49,176.35,208.59
27052_sd736_sl10_pd223_pl11_sv5_bp13_ba810_bp65,190.51,14.89,53.39,242.65,173.96,181.95
27053_sd793_sl9_pd271_pl9_sv8_bp11_ba800_bp67,192.0,15.87,55.4,241.98,168.7,208.52
27054_sd800_sl7_pd225_pl8_sv10_bp14_ba680_bp58,214.53,15.8,49.42,223.42,249.48,314.83
27055_sd730_sl9_pd138_pl12_sv5_bp11_ba830_bp56,197.47,15.32,55.25,251.92,179.17,192.22
27056_sd685_sl9_pd221_pl10_sv8_bp11_ba710_bp49,197.86,15.5,51.7,235.36,225.55,218.79
27057_sd776_sl7_pd154_pl10_sv10_bp13_ba560_bp81,167.97,15.64,54.16,231.49,170.1,246.47
27058_sd776_sl11_pd84_pl14_sv6_bp12_ba660_bp67,156.66,14.51,46.45,192.23,141.44,158.19
27059_sd682_sl8_pd174_pl7_sv4_bp12_ba830_bp69,206.71,16.34,54.31,244.58,201.85,179.8
27060_sd873_sl8_pd157_pl9_sv9_bp11_ba720_bp78,201.14,15.99,53.21,222.54,202.06,229.05
27061_sd785_sl14_pd238_pl12_sv7_bp13_ba710_bp57,220.4,18.0,57.34,286.63,250.66,229.99
27062_sd704_sl8_pd138_pl8_sv9_bp12_ba540_bp66,152.93,12.93,38.94,162.46,150.63,148.63
27063_sd693_sl9_pd190_pl10_sv8_bp10_ba640_bp39,166.08,13.82,46.55,202.91,168.51,184.44
27064_sd691_sl9_pd253_pl9_sv9_bp13_ba590_bp70,152.36,13.94,44.98,184.19,151.52,182.31
27065_sd748_sl12_pd216_pl9_sv11_bp14_ba650_bp51,164.97,17.37,60.93,244.86,170.55,271.85
27066_sd667_sl7_pd285_pl10_sv8_bp14_ba620_bp61,164.75,13.49,44.37,187.44,160.25,175.83
27067_sd837_sl10_pd261_pl10_sv10_bp11_ba780_bp56,188.62,19.07,57.41,233.08,183.33,223.06
27068_sd656_sl9_pd232_pl12_sv9_bp12_ba770_bp51,196.07,16.83,57.78,263.23,211.02,207.82
27069_sd808_sl13_pd214_pl10_sv10_bp11_ba770_bp81,203.93,18.13,56.81,256.48,208.83,265.9
27070_sd903_sl12_pd193_pl10_sv5_bp14_ba800_bp63,186.24,16.27,55.56,259.46,170.46,203.54
27071_sd850_sl9_pd122_pl9_sv9_bp11_ba520_bp55,130.8,14.5,42.42,143.7,147.22,184.49
27072_sd826_sl10_pd187_pl9_sv4_bp14_ba750_bp72,176.39,15.1,53.08,222.08,160.38,155.32
27073_sd752_sl7_pd208_pl11_sv9_bp11_ba750_bp55,188.74,15.38,51.37,212.29,194.34,195.57
27074_sd694_sl8_pd265_pl8_sv8_bp12_ba800_bp49,203.3,15.33,53.04,232.65,190.71,188.76
27075_sd811_sl9_pd159_pl9_sv10_bp10_ba770_bp71,201.97,17.44,57.01,218.93,204.12,248.73
27076_sd701_sl8_pd182_pl10_sv11_bp13_ba750_bp66,201.04,16.7,56.0,237.19,203.84,219.51
27077_sd643_sl6_pd174_pl9_sv8_bp13_ba580_bp74,156.11,13.36,47.57,219.89,160.88,192.27
27078_sd803_sl12_pd224_pl10_sv10_bp10_ba690_bp62,183.64,16.96,56.43,236.38,194.85,252.5
27079_sd590_sl11_pd221_pl10_sv7_bp12_ba850_bp62,196.9,16.05,56.5,252.12,186.34,183.28
27080_sd746_sl11_pd101_pl12_sv9_bp13_ba480_bp68,132.66,16.31,55.89,287.9,142.21,262.91
27081_sd766_sl11_pd166_pl11_sv9_bp13_ba680_bp73,186.05,17.02,56.71,253.91,196.76,207.24
27082_sd745_sl10_pd250_pl11_sv11_bp12_ba750_bp63,191.34,16.91,57.31,239.54,184.79,263.93
27083_sd689_sl12_pd259_pl9_sv10_bp13_ba610_bp64,159.51,14.71,48.74,185.6,158.34,210.93
27084_sd706_sl12_pd219_pl8_sv8_bp11_ba630_bp50,229.41,15.94,52.89,277.85,285.96,225.92
27085_sd744_sl6_pd103_pl12_sv12_bp11_ba680_bp64,217.54,16.63,53.79,241.14,238.68,279.91
27086_sd796_sl10_pd272_pl11_sv8_bp14_ba610_bp64,161.28,17.28,60.27,288.13,148.69,269.4
27087_sd754_sl7_pd225_pl11_sv9_bp12_ba740_bp45,190.36,15.14,53.61,224.29,194.83,217.05
27088_sd846_sl13_pd146_pl10_sv9_bp11_ba730_bp59,183.84,19.55,63.88,338.62,187.01,289.85
27089_sd856_sl11_pd125_pl7_sv7_bp12_ba370_bp65,166.72,13.19,35.44,179.32,221.38,191.6
27090_sd777_sl9_pd289_pl9_sv10_bp12_ba600_bp47,163.95,15.09,52.22,195.54,166.82,256.64
27091_sd767_sl12_pd157_pl11_sv8_bp11_ba850_bp52,199.62,16.46,60.81,298.25,203.42,268.42
27092_sd735_sl9_pd182_pl7_sv8_bp13_ba890_bp44,222.41,16.93,61.06,286.37,203.8,252.15
27093_sd737_sl5_pd260_pl11_sv9_bp12_ba780_bp54,204.14,17.63,60.24,303.29,192.47,262.01
27094_sd571_sl14_pd184_pl7_sv6_bp14_ba510_bp49,125.2,12.58,39.0,176.8,127.52,139.49
27095_sd677_sl8_pd197_pl8_sv8_bp12_ba910_bp46,225.87,16.11,55.13,257.38,224.12,222.66
27096_sd754_sl8_pd156_pl7_sv4_bp12_ba730_bp81,171.9,14.58,50.59,213.43,152.11,159.19
27097_sd848_sl6_pd150_pl11_sv7_bp13_ba780_bp41,194.7,15.04,50.94,225.49,183.69,193.82
27098_sd833_sl16_pd239_pl9_sv8_bp12_ba730_bp67,181.92,16.05,54.24,206.94,194.36,181.72
27099_sd727_sl8_pd203_pl9_sv5_bp13_ba860_bp75,198.86,16.05,56.4,245.79,179.85,186.03
27100_sd783_sl7_pd200_pl12_sv7_bp13_ba510_bp65,137.27,12.96,43.1,195.53,140.65,171.72
27101_sd631_sl11_pd261_pl10_sv5_bp11_ba520_bp61,122.98,12.68,35.3,156.81,116.79,127.27
27102_sd678_sl7_pd230_pl11_sv10_bp10_ba680_bp56,171.25,13.81,53.2,210.59,171.55,209.07
27103_sd779_sl10_pd184_pl10_sv7_bp13_ba540_bp66,133.4,14.51,48.6,221.88,140.45,214.24
27104_sd655_sl12_pd211_pl13_sv11_bp11_ba650_bp39,171.84,14.91,51.68,216.93,196.97,238.43
27105_sd798_sl16_pd220_pl12_sv8_bp12_ba530_bp67,141.01,14.81,40.88,192.11,166.09,175.04
27106_sd834_sl12_pd199_pl8_sv9_bp13_ba730_bp64,214.08,17.39,54.23,224.63,243.16,292.11
27107_sd705_sl10_pd195_pl14_sv10_bp13_ba710_bp56,201.75,16.43,57.18,228.37,218.31,226.02
27108_sd673_sl9_pd169_pl7_sv7_bp11_ba800_bp75,189.49,15.24,53.27,231.6,176.51,190.26
27109_sd689_sl11_pd141_pl11_sv5_bp11_ba670_bp53,153.97,13.73,48.21,194.85,143.75,147.29
27110_sd745_sl12_pd261_pl12_sv8_bp13_ba870_bp34,208.56,18.79,66.99,346.43,207.77,274.36
27111_sd842_sl13_pd155_pl10_sv7_bp13_ba590_bp64,145.55,14.31,44.72,195.98,154.27,142.74
27112_sd820_sl9_pd149_pl10_sv9_bp12_ba800_bp69,206.42,17.29,56.98,226.91,197.22,228.8
27113_sd752_sl7_pd166_pl13_sv12_bp13_ba630_bp63,171.15,20.66,61.02,342.38,191.84,365.74
27114_sd803_sl11_pd268_pl10_sv4_bp11_ba550_bp54,129.74,12.66,41.38,164.78,119.13,121.41
27115_sd797_sl13_pd168_pl13_sv10_bp11_ba660_bp66,179.18,15.75,57.56,257.16,186.96,233.54
27116_sd789_sl8_pd211_pl13_sv7_bp12_ba800_bp53,192.7,15.89,54.54,239.12,184.95,206.27
27117_sd743_sl11_pd269_pl12_sv7_bp13_ba620_bp54,171.08,14.57,45.25,206.5,186.06,167.15
27118_sd817_sl11_pd211_pl7_sv10_bp12_ba760_bp50,208.7,19.03,61.94,261.08,218.18,292.01
27119_sd668_sl10_pd247_pl8_sv10_bp13_ba570_bp66,145.91,14.68,44.17,183.19,148.42,192.52
27120_sd810_sl12_pd211_pl5_sv8_bp12_ba490_bp69,138.17,13.52,36.51,160.95,144.17,158.28
27121_sd783_sl7_pd257_pl12_sv6_bp12_ba630_bp75,147.82,13.29,43.14,174.27,146.64,140.16
27122_sd514_sl12_pd219_pl9_sv6_bp11_ba790_bp69,190.52,15.11,53.43,235.2,184.6,171.85
27123_sd791_sl9_pd162_pl10_sv5_bp13_ba730_bp66,191.87,14.94,52.0,229.79,195.21,191.36
27124_sd674_sl8_pd275_pl11_sv8_bp12_ba790_bp60,202.18,15.92,58.13,244.49,207.53,209.77
27125_sd744_sl12_pd283_pl10_sv10_bp12_ba730_bp63,181.12,16.19,53.39,216.11,191.63,214.84
27126_sd683_sl10_pd185_pl11_sv9_bp11_ba790_bp64,185.46,17.23,57.59,269.56,191.9,238.69
27127_sd688_sl10_pd172_pl11_sv9_bp12_ba700_bp73,181.86,15.34,51.29,223.29,192.81,193.19
27128_sd828_sl8_pd218_pl10_sv7_bp13_ba590_bp63,141.97,13.58,40.91,178.35,155.82,165.3
27129_sd736_sl12_pd205_pl9_sv11_bp13_ba660_bp62,177.82,15.95,53.96,211.5,174.21,246.79
27130_sd702_sl7_pd129_pl10_sv8_bp13_ba710_bp52,187.46,13.96,49.78,208.7,205.26,212.17
27131_sd866_sl11_pd151_pl6_sv11_bp12_ba620_bp67,213.57,16.32,43.74,214.47,239.72,278.21
27132_sd714_sl7_pd249_pl11_sv8_bp13_ba650_bp56,169.98,14.44,45.37,191.09,179.13,185.93
27133_sd684_sl13_pd192_pl11_sv8_bp12_ba730_bp63,179.34,15.38,54.87,233.1,177.81,197.45
27134_sd675_sl15_pd148_pl6_sv10_bp11_ba570_bp39,173.68,15.1,41.88,190.04,199.91,257.42
27135_sd658_sl9_pd160_pl8_sv9_bp13_ba650_bp77,174.9,14.31,51.38,216.43,176.37,224.02
27136_sd738_sl10_pd207_pl8_sv10_bp13_ba780_bp69,200.68,16.05,54.88,241.4,196.21,227.72
27137_sd757_sl12_pd308_pl9_sv8_bp12_ba560_bp81,158.6,14.13,51.86,241.79,168.73,226.15
27138_sd715_sl10_pd172_pl12_sv7_bp12_ba680_bp62,175.41,14.37,51.09,222.02,178.41,181.97
27139_sd675_sl7_pd209_pl8_sv8_bp13_ba500_bp71,128.72,11.98,39.92,174.6,134.79,156.43
27140_sd941_sl10_pd247_pl9_sv13_bp13_ba840_bp66,326.47,27.16,60.24,360.53,432.26,514.63
27141_sd689_sl12_pd249_pl10_sv4_bp13_ba690_bp63,162.56,14.01,49.81,204.16,142.51,156.72
27142_sd769_sl9_pd223_pl13_sv9_bp12_ba640_bp70,225.59,17.09,51.18,246.19,276.73,216.71
27143_sd803_sl11_pd281_pl9_sv11_bp14_ba760_bp54,193.25,17.28,60.44,252.4,201.1,291.64
27144_sd624_sl12_pd200_pl6_sv11_bp12_ba720_bp75,178.25,16.54,54.33,218.63,183.66,211.92
27145_sd817_sl13_pd226_pl11_sv7_bp11_ba770_bp46,186.64,14.92,52.16,221.69,186.16,179.08
27146_sd782_sl10_pd252_pl9_sv5_bp11_ba860_bp53,233.0,16.7,57.1,262.07,239.85,186.7
27147_sd605_sl8_pd228_pl8_sv10_bp12_ba460_bp55,137.66,12.62,34.88,148.6,149.8,173.62
27148_sd776_sl11_pd275_pl10_sv11_bp13_ba890_bp55,216.59,18.39,61.67,292.56,220.05,295.98
27149_sd788_sl12_pd244_pl11_sv10_bp13_ba570_bp73,142.35,15.34,43.08,183.64,148.6,201.54
27150_sd688_sl12_pd188_pl8_sv10_bp10_ba510_bp50,128.68,12.9,47.49,177.68,132.51,226.66
27151_sd778_sl8_pd239_pl9_sv8_bp13_ba590_bp50,153.29,14.8,42.36,175.09,157.61,158.83
27152_sd692_sl12_pd175_pl10_sv8_bp12_ba610_bp75,161.29,17.58,60.64,312.19,175.17,267.96
27153_sd796_sl10_pd171_pl15_sv11_bp11_ba640_bp56,178.49,15.48,55.74,252.23,221.54,263.95
27154_sd740_sl13_pd152_pl8_sv10_bp13_ba950_bp57,243.46,18.36,64.89,311.87,252.29,374.1
27155_sd883_sl12_pd195_pl10_sv5_bp13_ba740_bp68,181.24,15.32,55.1,222.2,166.5,175.82
27156_sd655_sl8_pd213_pl12_sv10_bp13_ba730_bp52,204.68,15.28,53.38,234.58,201.98,290.18
27157_sd681_sl10_pd131_pl10_sv9_bp12_ba710_bp68,164.22,15.19,52.22,211.22,177.31,182.12
27158_sd734_sl10_pd174_pl10_sv8_bp12_ba810_bp41,198.12,17.01,57.99,270.57,187.23,221.96
27159_sd747_sl10_pd326_pl11_sv10_bp12_ba860_bp51,205.41,17.86,60.52,272.44,202.74,242.9
27160_sd776_sl11_pd53_pl10_sv6_bp13_ba790_bp66,222.59,15.35,54.82,260.03,227.2,228.25
27161_sd702_sl7_pd200_pl10_sv9_bp11_ba690_bp52,170.2,14.31,48.27,200.91,164.41,190.92
27162_sd691_sl13_pd79_pl9_sv6_bp13_ba530_bp75,130.18,12.57,41.34,174.45,127.53,154.09
27163_sd800_sl7_pd249_pl13_sv4_bp12_ba630_bp51,149.06,13.26,46.87,188.76,140.95,144.15
27164_sd721_sl12_pd226_pl12_sv10_bp13_ba660_bp68,175.06,15.97,53.34,231.74,164.11,227.05
27165_sd877_sl8_pd239_pl6_sv5_bp11_ba780_bp51,177.36,15.41,57.23,244.69,158.18,190.6
27166_sd855_sl8_pd112_pl8_sv6_bp11_ba680_bp64,174.08,16.68,59.06,274.09,162.75,244.68
27167_sd745_sl9_pd285_pl10_sv7_bp12_ba840_bp50,205.94,17.32,60.07,285.7,191.67,257.06
27168_sd681_sl10_pd211_pl7_sv6_bp13_ba650_bp63,159.84,13.58,45.22,194.26,153.11,146.71
27169_sd674_sl16_pd188_pl12_sv14_bp12_ba810_bp71,230.74,18.57,57.91,280.98,270.74,416.85
27170_sd795_sl12_pd152_pl13_sv8_bp11_ba800_bp70,193.23,15.45,56.14,233.21,180.71,198.33
27171_sd681_sl10_pd217_pl9_sv8_bp14_ba450_bp63,122.35,13.47,41.97,188.87,123.91,187.61
27172_sd719_sl9_pd217_pl7_sv8_bp13_ba770_bp63,193.42,15.64,55.32,238.86,184.24,204.71
27173_sd709_sl5_pd154_pl10_sv7_bp12_ba670_bp66,168.81,14.55,49.63,217.6,166.66,164.75
27174_sd814_sl6_pd205_pl11_sv8_bp11_ba680_bp51,192.1,15.84,51.86,207.89,199.0,183.96
27175_sd856_sl11_pd237_pl9_sv10_bp12_ba620_bp65,168.44,15.76,48.77,190.15,158.23,241.21
27176_sd751_sl9_pd199_pl10_sv7_bp12_ba670_bp73,163.38,15.13,53.86,235.44,158.48,212.16
27177_sd723_sl7_pd168_pl7_sv7_bp11_ba720_bp65,173.95,14.64,49.07,196.81,171.65,161.22
27178_sd772_sl11_pd232_pl11_sv7_bp11_ba900_bp60,210.63,16.69,60.26,288.03,207.96,236.27
27179_sd822_sl8_pd151_pl8_sv7_bp13_ba740_bp77,185.37,15.99,49.49,208.74,183.26,184.52
27180_sd806_sl9_pd219_pl10_sv9_bp12_ba660_bp49,170.77,16.39,46.73,195.05,176.11,192.29
27181_sd717_sl10_pd255_pl9_sv7_bp12_ba770_bp63,183.55,16.04,56.52,253.7,170.36,213.21
27182_sd823_sl9_pd200_pl10_sv11_bp11_ba750_bp73,205.0,16.54,59.58,260.3,209.05,294.39
27183_sd803_sl9_pd265_pl10_sv7_bp12_ba610_bp63,149.32,14.18,46.93,190.03,145.95,173.41
27184_sd719_sl7_pd232_pl10_sv7_bp13_ba750_bp52,201.58,15.78,51.84,239.3,212.62,184.5
27185_sd712_sl11_pd271_pl13_sv6_bp10_ba840_bp52,199.94,16.11,55.77,243.4,181.02,188.61
27186_sd811_sl10_pd176_pl8_sv6_bp11_ba760_bp51,180.28,15.62,56.03,239.98,169.01,218.64
27187_sd682_sl9_pd196_pl9_sv8_bp11_ba880_bp49,208.89,16.97,56.68,273.19,205.41,240.75
27188_sd857_sl11_pd256_pl12_sv10_bp12_ba590_bp52,154.5,15.51,45.86,196.89,159.44,196.16
27189_sd845_sl7_pd259_pl14_sv12_bp14_ba580_bp88,165.57,17.64,64.11,307.12,197.18,370.64
27190_sd751_sl10_pd237_pl10_sv7_bp12_ba710_bp41,174.81,17.12,58.64,295.23,165.84,262.63
27191_sd738_sl9_pd182_pl8_sv7_bp11_ba770_bp60,195.32,15.48,55.2,250.14,191.38,220.35
27192_sd754_sl9_pd226_pl11_sv2_bp14_ba560_bp74,126.55,12.49,39.85,164.32,110.11,123.27
27193_sd814_sl10_pd167_pl9_sv8_bp12_ba610_bp58,148.7,14.21,44.57,175.42,154.15,204.47
27194_sd674_sl6_pd281_pl9_sv9_bp12_ba690_bp50,191.67,16.78,52.25,243.01,198.56,196.84
27195_sd737_sl6_pd194_pl14_sv8_bp10_ba610_bp64,171.74,15.16,51.95,229.48,182.48,211.59
27196_sd863_sl12_pd174_pl10_sv10_bp11_ba700_bp49,174.93,16.77,52.71,219.24,192.43,254.79
27197_sd741_sl11_pd201_pl8_sv11_bp11_ba640_bp84,163.71,14.74,51.53,195.7,170.75,213.39
27198_sd741_sl10_pd286_pl8_sv7_bp13_ba540_bp59,129.45,12.99,42.26,181.94,125.79,160.0
27199_sd767_sl12_pd177_pl10_sv8_bp11_ba680_bp46,168.03,15.62,57.34,260.27,163.95,228.17
27200_sd762_sl9_pd210_pl10_sv8_bp12_ba640_bp63,157.94,14.11,47.07,177.88,154.03,157.59
27201_sd735_sl11_pd168_pl13_sv9_bp11_ba750_bp61,181.73,16.26,57.55,271.06,197.87,228.01
27202_sd635_sl12_pd140_pl12_sv8_bp11_ba700_bp78,171.39,14.86,52.81,214.03,163.95,166.29
27203_sd627_sl9_pd147_pl11_sv7_bp13_ba640_bp54,157.78,15.77,54.44,253.94,152.24,232.12
27204_sd850_sl9_pd197_pl13_sv8_bp12_ba740_bp61,181.01,17.29,58.87,300.32,178.71,251.15
27205_sd667_sl12_pd206_pl9_sv7_bp13_ba680_bp50,166.24,14.37,51.15,213.28,170.15,173.9
27206_sd800_sl10_pd155_pl6_sv4_bp14_ba820_bp88,185.43,15.4,55.74,241.89,162.53,179.37
27207_sd771_sl11_pd220_pl13_sv6_bp12_ba540_bp65,130.97,12.83,43.0,175.89,132.9,145.49
27208_sd835_sl11_pd269_pl8_sv8_bp12_ba580_bp43,179.99,14.87,51.98,234.18,210.89,228.77
27209_sd681_sl11_pd218_pl12_sv6_bp14_ba750_bp69,176.93,15.08,52.54,218.38,173.23,172.52
27210_sd725_sl13_pd213_pl8_sv5_bp13_ba750_bp72,171.27,14.76,53.81,217.01,150.7,158.43
27211_sd790_sl10_pd157_pl10_sv11_bp12_ba750_bp50,190.87,17.25,62.74,242.94,187.02,272.52
27212_sd726_sl7_pd209_pl9_sv4_bp13_ba470_bp46,121.15,11.7,31.17,134.06,112.31,97.42
27213_sd805_sl8_pd206_pl7_sv5_bp13_ba750_bp81,176.74,14.72,53.4,224.35,166.41,171.41
27214_sd759_sl9_pd217_pl12_sv5_bp11_ba630_bp70,149.96,13.38,46.73,187.53,136.0,151.9
27215_sd616_sl11_pd195_pl9_sv10_bp10_ba520_bp61,135.51,13.04,38.27,156.65,147.57,220.7
27216_sd706_sl7_pd237_pl8_sv9_bp13_ba670_bp49,174.72,14.72,52.72,239.44,193.3,230.57
27217_sd675_sl9_pd252_pl5_sv7_bp11_ba740_bp67,173.06,15.9,56.24,248.39,162.3,212.77
27218_sd742_sl11_pd215_pl13_sv9_bp14_ba650_bp41,173.79,15.21,52.44,235.84,181.67,214.64
27219_sd841_sl12_pd179_pl11_sv7_bp11_ba660_bp57,171.0,14.85,51.48,223.0,192.69,167.29
27220_sd847_sl11_pd186_pl8_sv5_bp12_ba910_bp79,211.08,16.38,58.88,293.87,196.82,216.34
27221_sd802_sl8_pd168_pl7_sv6_bp11_ba1000_bp46,232.06,18.37,62.1,321.74,224.2,250.21
27222_sd766_sl7_pd220_pl10_sv7_bp12_ba560_bp61,176.89,14.2,41.32,200.19,211.63,192.93
27223_sd716_sl8_pd238_pl8_sv9_bp13_ba620_bp58,164.58,13.82,45.39,186.95,168.84,198.09
27224_sd816_sl14_pd213_pl8_sv10_bp11_ba680_bp60,189.93,16.44,56.14,226.78,207.79,272.78
27225_sd848_sl12_pd275_pl9_sv6_bp12_ba710_bp71,178.61,15.66,57.14,236.58,181.51,205.93
27226_sd717_sl10_pd166_pl8_sv10_bp12_ba660_bp42,184.59,17.31,52.24,208.67,190.43,234.78
27227_sd789_sl11_pd174_pl10_sv10_bp13_ba860_bp56,211.48,19.47,60.97,284.07,225.81,268.68
27228_sd666_sl10_pd233_pl11_sv8_bp11_ba610_bp63,154.41,16.68,55.95,253.57,147.16,209.85
27229_sd879_sl9_pd232_pl9_sv11_bp13_ba650_bp63,191.71,15.27,54.02,205.52,228.14,284.46
27230_sd784_sl9_pd287_pl11_sv7_bp11_ba670_bp65,167.19,16.02,57.89,252.86,159.93,234.85
27231_sd801_sl7_pd188_pl14_sv7_bp11_ba670_bp69,161.6,13.78,45.96,199.11,156.58,152.27
27232_sd750_sl9_pd219_pl10_sv9_bp13_ba930_bp60,230.23,18.74,62.07,289.58,217.7,276.83
27233_sd831_sl6_pd234_pl9_sv8_bp13_ba810_bp66,215.3,19.76,65.51,387.14,228.29,299.48
27234_sd828_sl10_pd143_pl8_sv8_bp11_ba1090_bp58,279.32,21.08,63.77,361.4,268.15,295.38
