load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
08017_sd724_sl12_pd143_pl7_sv5_bp11_ba580_bp46,153.75,13.69,43.72,190.19,152.86,161.33
08018_sd663_sl11_pd144_pl10_sv12_bp12_ba790_bp41,210.06,17.66,59.99,293.24,223.98,305.7
08019_sd694_sl9_pd234_pl11_sv8_bp12_ba600_bp75,146.6,15.63,54.8,252.01,146.25,230.99
08020_sd691_sl10_pd297_pl9_sv8_bp13_ba590_bp76,153.13,13.39,42.98,184.68,155.27,174.18
08021_sd816_sl9_pd237_pl8_sv8_bp11_ba650_bp61,166.33,15.49,44.53,187.73,166.4,182.82
08022_sd705_sl7_pd203_pl8_sv7_bp13_ba710_bp69,180.07,14.11,47.4,208.57,174.53,157.15
08023_sd808_sl7_pd219_pl10_sv9_bp13_ba570_bp61,167.4,16.26,55.55,246.62,182.38,269.15
08024_sd694_sl10_pd125_pl8_sv7_bp10_ba640_bp56,183.02,13.8,45.95,197.72,184.51,171.04
08025_sd799_sl8_pd243_pl14_sv7_bp12_ba750_bp60,175.43,14.91,54.65,230.15,175.22,186.1
08026_sd634_sl13_pd234_pl8_sv9_bp11_ba640_bp53,207.81,15.31,52.72,246.18,239.73,221.7
08027_sd610_sl9_pd184_pl9_sv7_bp13_ba580_bp65,141.02,12.87,40.44,170.17,155.47,172.46
08028_sd694_sl8_pd129_pl10_sv11_bp12_ba830_bp45,208.8,18.61,61.32,290.7,243.22,283.02
08029_sd770_sl10_pd238_pl8_sv5_bp12_ba570_bp47,139.34,12.89,38.12,158.79,128.53,137.75
08030_sd822_sl9_pd253_pl11_sv10_bp12_ba720_bp69,184.71,16.62,53.51,218.3,193.15,228.15
08031_sd708_sl14_pd130_pl9_sv7_bp11_ba610_bp53,154.01,13.74,44.6,181.55,158.58,170.55
08032_sd769_sl12_pd180_pl10_sv8_bp13_ba660_bp69,171.14,17.12,57.42,274.53,178.65,237.87
08033_sd842_sl12_pd164_pl11_sv10_bp14_ba670_bp65,182.77,15.88,54.06,219.93,190.31,224.53
08034_sd864_sl13_pd224_pl9_sv10_bp14_ba760_bp73,187.19,16.82,60.0,256.99,208.76,293.75
08035_sd637_sl10_pd147_pl9_sv7_bp13_ba900_bp45,220.63,15.83,55.78,268.04,220.25,232.15
08036_sd762_sl9_pd247_pl7_sv7_bp12_ba630_bp64,166.49,14.43,50.05,213.18,164.09,176.68
08037_sd863_sl7_pd139_pl12_sv12_bp11_ba770_bp58,243.49,19.14,64.85,311.61,293.24,336.67
08038_sd742_sl11_pd129_pl10_sv8_bp13_ba790_bp57,192.75,18.23,63.93,322.8,193.82,288.01
08039_sd778_sl14_pd194_pl12_sv8_bp13_ba710_bp62,190.46,16.1,50.62,236.52,209.46,175.98
08040_sd745_sl10_pd259_pl10_sv12_bp11_ba800_bp72,207.23,17.75,57.45,288.63,225.26,352.29
08041_sd835_sl7_pd203_pl10_sv6_bp13_ba840_bp53,195.54,15.26,54.79,243.56,179.98,190.97
08042_sd839_sl8_pd271_pl11_sv7_bp12_ba660_bp69,157.78,14.1,51.1,206.92,161.34,176.36
08043_sd872_sl11_pd222_pl13_sv11_bp13_ba660_bp55,176.61,16.95,55.17,221.99,174.9,276.97
08044_sd791_sl10_pd294_pl9_sv6_bp13_ba770_bp65,180.06,14.84,53.32,213.33,165.73,164.99
08045_sd987_sl11_pd172_pl11_sv8_bp13_ba700_bp36,176.4,19.23,67.62,332.7,192.16,324.36
08046_sd689_sl10_pd232_pl12_sv8_bp13_ba640_bp65,151.95,14.73,54.1,238.37,151.88,226.64
08047_sd705_sl9_pd204_pl9_sv12_bp12_ba860_bp72,246.82,18.48,59.79,307.75,282.58,406.04
08048_sd874_sl13_pd119_pl10_sv9_bp13_ba760_bp56,199.18,19.96,63.14,309.85,207.21,306.35
08049_sd739_sl15_pd152_pl10_sv9_bp13_ba810_bp58,209.0,17.78,61.7,292.67,215.92,304.71
08050_sd730_sl7_pd164_pl9_sv8_bp13_ba620_bp67,162.91,14.39,45.86,185.95,163.9,171.26
08051_sd811_sl9_pd180_pl9_sv8_bp12_ba820_bp83,201.38,15.98,54.89,253.05,190.19,215.58
08052_sd696_sl9_pd262_pl11_sv7_bp13_ba570_bp71,136.27,13.51,43.87,177.11,133.75,143.49
08053_sd756_sl9_pd178_pl7_sv10_bp13_ba720_bp53,217.75,16.61,54.31,229.18,232.91,302.57
08054_sd683_sl8_pd227_pl11_sv7_bp13_ba690_bp72,166.91,14.87,50.61,218.11,150.09,168.28
08055_sd724_sl10_pd329_pl10_sv10_bp12_ba630_bp50,160.23,15.47,46.53,193.54,166.73,208.64
08056_sd776_sl7_pd124_pl11_sv10_bp12_ba710_bp57,205.98,15.34,57.71,246.95,203.63,257.03
08057_sd807_sl11_pd211_pl11_sv7_bp13_ba660_bp64,163.32,14.22,49.94,207.23,164.06,159.72
08058_sd761_sl11_pd184_pl12_sv8_bp13_ba580_bp62,147.6,13.84,50.11,220.79,144.36,242.36
08059_sd747_sl10_pd95_pl8_sv10_bp14_ba810_bp86,201.6,16.35,54.67,232.65,191.75,243.33
08060_sd722_sl13_pd204_pl7_sv10_bp13_ba700_bp63,180.57,15.23,56.42,213.38,186.05,279.54
08061_sd785_sl11_pd255_pl10_sv5_bp12_ba760_bp77,181.25,14.65,53.18,223.48,179.23,160.05
08062_sd756_sl12_pd191_pl11_sv8_bp13_ba600_bp59,153.71,15.37,55.62,242.09,160.26,257.68
08063_sd695_sl12_pd190_pl10_sv9_bp11_ba770_bp49,209.23,16.64,54.69,265.7,206.5,243.94
08064_sd844_sl7_pd201_pl9_sv5_bp12_ba730_bp83,172.47,14.42,50.18,204.81,157.32,158.09
08065_sd727_sl9_pd176_pl9_sv8_bp10_ba790_bp54,192.26,14.97,53.67,222.06,180.9,196.91
08066_sd745_sl10_pd191_pl11_sv7_bp12_ba660_bp69,160.56,16.3,56.44,266.43,164.94,238.18
08067_sd657_sl8_pd195_pl14_sv9_bp11_ba820_bp60,237.66,16.48,55.35,286.18,264.25,267.85
08068_sd830_sl13_pd144_pl11_sv10_bp11_ba750_bp73,207.33,17.79,56.7,251.45,222.27,270.29
08069_sd832_sl6_pd181_pl13_sv8_bp11_ba630_bp69,191.42,14.0,48.38,219.48,246.43,237.91
08070_sd704_sl13_pd87_pl9_sv8_bp12_ba560_bp63,159.49,15.68,56.06,284.72,162.38,254.67
08071_sd798_sl10_pd179_pl12_sv6_bp12_ba660_bp74,178.33,14.51,50.59,218.02,176.91,186.26
08072_sd751_sl12_pd187_pl12_sv9_bp11_ba680_bp49,169.93,16.48,56.01,268.53,184.65,215.53
08073_sd672_sl11_pd124_pl8_sv9_bp13_ba740_bp53,180.5,15.75,56.07,233.6,207.1,262.32
08074_sd805_sl9_pd152_pl9_sv6_bp13_ba420_bp62,105.0,11.52,33.5,138.6,99.03,124.09
08075_sd801_sl11_pd253_pl10_sv9_bp13_ba640_bp42,169.45,15.29,49.17,216.74,174.08,208.68
08076_sd777_sl8_pd233_pl12_sv11_bp12_ba810_bp57,221.67,20.31,63.5,317.65,212.18,337.84
08077_sd833_sl9_pd160_pl9_sv4_bp11_ba620_bp60,149.85,13.96,47.14,190.82,133.85,151.37
08078_sd834_sl10_pd237_pl10_sv7_bp12_ba640_bp55,159.28,14.62,47.62,204.97,153.4,190.87
08079_sd827_sl14_pd220_pl8_sv4_bp11_ba720_bp62,185.11,15.72,54.16,235.03,173.79,193.94
08080_sd801_sl10_pd316_pl9_sv6_bp14_ba590_bp58,138.36,13.43,46.3,191.31,135.59,167.1
08081_sd865_sl13_pd241_pl8_sv7_bp12_ba730_bp44,181.4,15.64,53.94,225.25,170.83,192.01
08082_sd696_sl11_pd214_pl10_sv9_bp11_ba820_bp67,209.58,17.01,58.56,277.51,209.33,269.88
08083_sd718_sl8_pd210_pl10_sv4_bp11_ba740_bp66,172.88,14.73,51.25,208.95,159.98,139.08
08084_sd593_sl13_pd182_pl9_sv8_bp11_ba610_bp44,148.41,14.01,45.95,200.18,146.42,162.44
08085_sd753_sl11_pd187_pl11_sv6_bp12_ba800_bp69,198.55,15.85,54.65,223.24,188.82,185.16
08086_sd737_sl12_pd157_pl11_sv8_bp12_ba760_bp59,183.56,17.28,59.75,294.54,185.6,267.82
08087_sd871_sl12_pd179_pl10_sv5_bp13_ba700_bp64,164.42,14.2,44.6,202.03,158.0,152.53
08088_sd680_sl11_pd198_pl8_sv6_bp11_ba640_bp43,150.82,13.34,48.03,194.28,145.65,165.17
08089_sd720_sl13_pd230_pl9_sv6_bp12_ba750_bp73,181.16,15.63,55.43,246.23,175.16,207.45
08090_sd740_sl11_pd192_pl9_sv7_bp12_ba740_bp60,177.59,17.52,60.0,298.66,183.57,261.59
08091_sd974_sl10_pd247_pl12_sv9_bp13_ba750_bp39,225.31,18.36,55.81,262.24,254.51,252.75
08092_sd694_sl13_pd165_pl13_sv9_bp13_ba550_bp56,142.91,15.04,44.27,184.95,153.77,200.11
08093_sd766_sl15_pd125_pl8_sv5_bp11_ba690_bp47,170.59,15.18,54.19,234.83,169.02,177.17
08094_sd745_sl10_pd170_pl10_sv11_bp11_ba690_bp49,179.22,16.16,57.53,230.5,194.8,237.56
08095_sd826_sl11_pd121_pl10_sv10_bp12_ba710_bp58,181.45,19.32,56.6,233.28,195.85,246.55
08096_sd753_sl11_pd156_pl10_sv7_bp11_ba740_bp52,177.81,15.31,55.84,232.38,170.92,204.72
08097_sd723_sl11_pd205_pl10_sv4_bp13_ba640_bp56,149.47,13.47,48.07,197.75,133.73,155.08
08098_sd651_sl11_pd190_pl12_sv7_bp12_ba590_bp69,144.52,12.81,42.64,175.37,144.1,135.56
08099_sd800_sl13_pd175_pl7_sv4_bp13_ba650_bp36,152.07,14.18,46.4,189.41,138.16,153.49
08100_sd745_sl9_pd173_pl10_sv9_bp11_ba640_bp61,154.47,14.45,44.69,183.21,164.34,173.82
08101_sd712_sl10_pd123_pl11_sv6_bp13_ba970_bp67,227.64,17.51,58.31,307.79,207.15,245.3
08102_sd890_sl10_pd203_pl11_sv7_bp13_ba600_bp78,150.33,15.96,55.77,225.91,156.28,244.78
08103_sd668_sl7_pd217_pl10_sv5_bp11_ba780_bp55,184.33,14.68,52.07,225.1,171.5,176.6
08104_sd837_sl9_pd247_pl10_sv9_bp12_ba680_bp64,174.17,14.6,51.29,201.53,184.47,206.85
08105_sd792_sl7_pd172_pl12_sv8_bp13_ba680_bp62,256.03,16.95,53.99,275.74,318.73,286.96
08106_sd751_sl6_pd152_pl8_sv8_bp14_ba730_bp53,211.26,16.12,56.15,260.41,220.54,257.1
08107_sd827_sl12_pd257_pl8_sv8_bp13_ba580_bp54,166.67,16.91,58.5,290.25,193.25,277.98
08108_sd702_sl10_pd141_pl8_sv2_bp11_ba620_bp48,141.59,13.17,43.89,177.9,126.34,132.54
08109_sd754_sl14_pd248_pl10_sv7_bp13_ba690_bp50,178.56,15.3,48.65,211.71,184.05,175.13
08110_sd633_sl10_pd223_pl9_sv5_bp11_ba790_bp65,181.73,14.6,52.19,229.5,168.01,171.88
08111_sd658_sl12_pd125_pl8_sv9_bp11_ba690_bp49,183.43,15.22,48.69,217.75,204.05,234.34
08112_sd653_sl10_pd255_pl11_sv9_bp13_ba720_bp49,187.27,15.68,54.26,235.53,190.36,221.51
08113_sd605_sl9_pd177_pl13_sv6_bp11_ba690_bp67,174.03,15.33,53.56,242.77,171.16,210.76
08114_sd772_sl14_pd221_pl15_sv8_bp14_ba580_bp56,205.99,16.82,52.66,266.01,256.65,205.89
08115_sd839_sl11_pd146_pl9_sv7_bp11_ba790_bp63,202.49,19.21,62.61,312.68,184.79,287.15
08116_sd782_sl6_pd159_pl13_sv7_bp13_ba630_bp60,166.04,13.22,46.97,193.17,164.63,163.18
08117_sd762_sl10_pd146_pl8_sv6_bp14_ba530_bp75,127.62,12.63,38.79,152.96,120.04,128.91
08118_sd775_sl13_pd160_pl6_sv8_bp12_ba710_bp77,247.54,18.76,55.77,277.59,289.9,252.29
08119_sd693_sl8_pd172_pl12_sv7_bp13_ba640_bp71,157.96,13.54,48.07,192.74,148.7,159.72
08120_sd622_sl14_pd194_pl12_sv10_bp11_ba850_bp77,205.92,16.44,57.31,268.82,200.99,244.97
08121_sd721_sl11_pd243_pl10_sv10_bp11_ba770_bp59,181.1,17.69,60.14,246.63,180.15,258.91
08122_sd794_sl13_pd182_pl8_sv12_bp12_ba670_bp63,191.58,21.64,75.39,396.02,217.51,466.48
08123_sd798_sl9_pd199_pl10_sv5_bp11_ba610_bp57,146.68,13.25,41.41,175.8,133.44,147.1
08124_sd689_sl10_pd172_pl6_sv9_bp12_ba780_bp64,216.05,17.46,54.78,264.81,211.04,238.99
08125_sd735_sl10_pd222_pl13_sv7_bp11_ba850_bp56,205.4,16.84,57.4,271.74,201.37,211.71
08126_sd686_sl8_pd186_pl9_sv8_bp12_ba510_bp56,138.04,12.79,36.96,156.5,149.51,184.47
08127_sd610_sl9_pd212_pl9_sv4_bp13_ba520_bp70,119.08,11.55,37.64,156.07,104.64,120.41
08128_sd680_sl9_pd165_pl11_sv6_bp12_ba860_bp50,210.01,16.22,57.94,271.39,203.58,218.11
08129_sd726_sl8_pd279_pl9_sv8_bp11_ba690_bp53,171.67,14.96,46.83,191.06,169.35,170.45
08130_sd790_sl11_pd156_pl8_sv11_bp14_ba750_bp56,201.69,17.84,58.08,230.3,230.13,309.1
08131_sd868_sl11_pd214_pl8_sv9_bp11_ba890_bp63,214.91,18.43,60.64,253.37,223.75,252.31
08132_sd888_sl9_pd219_pl10_sv9_bp12_ba660_bp47,160.48,14.97,50.93,193.14,159.67,206.27
08133_sd687_sl12_pd232_pl9_sv6_bp13_ba690_bp52,168.13,14.14,51.61,221.9,168.12,167.31
08134_sd856_sl11_pd213_pl13_sv9_bp13_ba670_bp54,162.38,18.51,62.65,304.62,180.27,287.75
08135_sd628_sl9_pd278_pl8_sv11_bp12_ba730_bp69,197.63,16.11,53.7,210.26,206.61,240.3
08136_sd755_sl8_pd254_pl11_sv9_bp11_ba570_bp51,154.98,12.9,40.18,166.72,174.09,192.28
08137_sd749_sl8_pd320_pl11_sv8_bp13_ba620_bp59,186.01,14.33,45.29,210.41,214.56,207.12
08138_sd869_sl11_pd207_pl11_sv11_bp11_ba660_bp69,156.49,16.45,55.54,214.67,169.67,243.43
08139_sd676_sl9_pd182_pl11_sv8_bp11_ba720_bp70,188.26,15.44,54.5,240.81,195.16,198.0
08140_sd822_sl8_pd153_pl10_sv8_bp13_ba680_bp67,180.67,15.01,51.03,197.0,200.55,185.18
08141_sd730_sl9_pd222_pl7_sv5_bp12_ba760_bp80,176.3,14.85,52.29,226.21,157.08,182.61
08142_sd764_sl10_pd250_pl12_sv12_bp12_ba820_bp69,230.42,20.28,62.31,346.5,267.06,407.69
08143_sd766_sl8_pd164_pl8_sv7_bp12_ba660_bp66,165.23,14.17,43.67,186.32,171.94,159.02
08144_sd700_sl12_pd78_pl12_sv8_bp11_ba540_bp56,136.56,13.22,44.82,187.56,135.18,159.7
08145_sd755_sl11_pd234_pl10_sv8_bp13_ba780_bp47,195.03,18.24,63.01,301.48,186.86,291.41
08146_sd741_sl11_pd160_pl7_sv9_bp12_ba680_bp61,193.81,16.09,57.09,259.73,193.02,236.66
08147_sd665_sl9_pd153_pl9_sv7_bp12_ba640_bp63,151.57,13.02,45.97,181.53,143.72,133.95
08148_sd812_sl9_pd220_pl9_sv13_bp11_ba770_bp51,290.24,22.95,57.4,287.72,365.87,483.66
08149_sd774_sl9_pd138_pl10_sv6_bp13_ba770_bp81,185.53,15.02,52.11,218.37,186.87,170.14
08150_sd718_sl10_pd177_pl8_sv10_bp11_ba750_bp63,201.38,17.64,55.2,220.38,200.59,257.03
08151_sd626_sl10_pd216_pl8_sv10_bp12_ba670_bp40,179.07,14.84,52.93,215.18,179.88,229.39
08152_sd803_sl10_pd244_pl12_sv8_bp13_ba620_bp50,155.51,16.46,55.05,265.9,174.03,227.06
08153_sd777_sl13_pd249_pl10_sv7_bp13_ba720_bp62,175.25,14.64,53.62,225.44,182.05,172.24
08154_sd829_sl12_pd231_pl10_sv7_bp11_ba830_bp78,199.3,15.88,58.17,240.18,183.38,205.35
08155_sd717_sl12_pd110_pl14_sv8_bp13_ba690_bp56,182.79,14.62,50.51,222.63,191.43,169.3
08156_sd720_sl6_pd164_pl12_sv8_bp12_ba840_bp64,250.62,17.67,54.44,292.29,274.37,226.64
08157_sd734_sl8_pd146_pl7_sv12_bp12_ba720_bp71,422.86,25.08,65.66,448.52,615.06,508.34
08158_sd754_sl7_pd201_pl11_sv10_bp13_ba580_bp42,167.99,13.76,50.05,193.46,175.62,223.22
08159_sd650_sl8_pd238_pl12_sv6_bp11_ba760_bp65,183.5,15.12,52.38,235.18,171.7,171.5
08160_sd817_sl9_pd123_pl9_sv11_bp14_ba740_bp59,229.59,18.82,55.71,264.71,267.81,322.16
08161_sd671_sl11_pd226_pl9_sv9_bp12_ba690_bp44,170.73,15.56,49.15,207.01,187.0,204.05
08162_sd703_sl8_pd239_pl13_sv8_bp11_ba750_bp69,184.81,17.04,56.59,280.76,174.22,218.04
08163_sd773_sl10_pd283_pl11_sv7_bp11_ba750_bp73,176.1,15.48,53.35,216.88,165.63,184.32
08164_sd786_sl9_pd135_pl13_sv7_bp12_ba860_bp57,205.7,15.94,55.18,256.32,191.39,212.9
08165_sd748_sl8_pd120_pl10_sv5_bp13_ba810_bp37,202.33,15.21,53.08,227.9,186.27,163.56
08166_sd753_sl9_pd153_pl11_sv9_bp12_ba600_bp62,190.48,15.71,49.02,216.34,230.71,175.29
08167_sd868_sl10_pd209_pl11_sv8_bp14_ba760_bp64,191.79,19.93,67.7,347.95,182.71,315.71
08168_sd767_sl10_pd219_pl9_sv8_bp12_ba650_bp64,171.26,14.74,50.51,215.31,177.82,230.14
08169_sd759_sl8_pd131_pl10_sv5_bp11_ba540_bp69,127.14,12.08,38.92,161.85,118.7,125.9
08170_sd784_sl10_pd121_pl6_sv11_bp13_ba740_bp63,269.69,18.55,53.57,264.18,313.64,338.92
08171_sd680_sl9_pd183_pl13_sv9_bp12_ba670_bp55,168.01,15.35,53.4,253.11,204.38,220.5
08172_sd613_sl12_pd167_pl10_sv6_bp12_ba780_bp58,186.17,13.98,50.24,214.23,176.86,166.69
08173_sd568_sl8_pd123_pl10_sv6_bp11_ba730_bp66,170.01,13.96,48.97,209.71,157.65,158.78
08174_sd637_sl15_pd298_pl9_sv13_bp12_ba700_bp60,182.23,21.45,72.97,376.86,219.98,393.06
08175_sd744_sl12_pd174_pl10_sv10_bp11_ba780_bp74,193.23,18.2,57.21,248.47,206.46,254.66
08176_sd792_sl12_pd282_pl12_sv7_bp11_ba910_bp66,213.04,17.74,61.12,293.42,196.12,227.06
08177_sd653_sl10_pd212_pl12_sv12_bp13_ba780_bp70,192.51,16.83,58.39,280.83,204.9,292.19
08178_sd629_sl12_pd290_pl8_sv8_bp11_ba830_bp61,245.39,17.62,58.34,303.07,286.94,280.51
08179_sd695_sl9_pd303_pl12_sv7_bp14_ba700_bp42,165.62,14.7,51.96,216.08,158.27,164.33
08180_sd736_sl10_pd245_pl6_sv5_bp12_ba670_bp57,155.04,13.83,50.2,205.89,143.71,171.83
08181_sd716_sl10_pd85_pl6_sv7_bp12_ba610_bp77,170.67,13.93,46.28,201.96,169.62,177.64
08182_sd821_sl9_pd222_pl11_sv7_bp11_ba610_bp53,145.34,13.82,48.49,190.21,137.69,169.01
08183_sd784_sl11_pd223_pl11_sv10_bp11_ba750_bp57,177.41,18.03,59.4,249.94,211.61,261.65
08184_sd761_sl11_pd148_pl11_sv6_bp11_ba750_bp61,210.66,16.68,54.17,236.79,213.25,205.22
08185_sd653_sl9_pd225_pl10_sv9_bp11_ba730_bp54,179.43,14.49,52.06,228.06,172.35,208.88
08186_sd707_sl10_pd244_pl8_sv10_bp12_ba830_bp60,221.61,17.8,59.54,273.47,207.82,304.18
08187_sd727_sl13_pd84_pl8_sv10_bp10_ba640_bp57,186.2,14.28,48.31,201.35,201.64,288.94
08188_sd724_sl9_pd142_pl11_sv6_bp9_ba630_bp46,159.94,13.76,46.03,184.25,158.52,137.78
08189_sd906_sl11_pd239_pl10_sv8_bp13_ba990_bp48,251.17,20.47,64.99,328.75,260.99,278.45
08190_sd721_sl9_pd199_pl10_sv9_bp12_ba800_bp57,198.63,17.55,57.86,235.23,194.12,268.25
08191_sd705_sl10_pd266_pl12_sv10_bp11_ba800_bp39,213.6,16.45,55.78,274.76,216.04,258.33
08192_sd732_sl10_pd70_pl12_sv5_bp13_ba630_bp50,154.37,13.2,45.19,189.26,144.07,149.33
08193_sd723_sl16_pd203_pl12_sv9_bp11_ba460_bp70,138.43,14.35,35.68,157.86,149.85,165.32
08194_sd723_sl6_pd167_pl13_sv9_bp11_ba820_bp63,245.96,17.13,53.26,283.71,273.22,279.89
08195_sd653_sl10_pd318_pl11_sv8_bp11_ba750_bp83,175.02,16.57,58.68,283.75,165.18,221.17
08196_sd613_sl10_pd172_pl12_sv10_bp12_ba840_bp58,206.06,17.6,58.15,263.59,206.06,247.46
08197_sd698_sl9_pd183_pl9_sv8_bp13_ba850_bp65,200.8,16.13,57.89,247.45,202.94,223.62
08198_sd715_sl10_pd181_pl12_sv7_bp12_ba740_bp48,177.02,15.74,54.12,225.54,179.24,207.66
08199_sd717_sl15_pd250_pl8_sv8_bp12_ba690_bp54,176.13,15.33,51.36,233.3,181.23,195.16
08200_sd740_sl12_pd177_pl11_sv9_bp12_ba720_bp57,176.88,15.86,53.69,247.9,192.97,206.96
08201_sd709_sl12_pd203_pl10_sv7_bp13_ba790_bp49,185.73,15.36,56.64,239.45,169.39,170.4
08202_sd896_sl9_pd224_pl10_sv9_bp12_ba640_bp58,161.99,15.06,49.46,188.52,166.9,201.99
08203_sd693_sl14_pd241_pl11_sv12_bp11_ba640_bp68,166.1,16.24,55.7,241.46,181.03,252.5
08204_sd738_sl10_pd165_pl10_sv8_bp14_ba640_bp53,164.11,16.22,56.22,256.91,164.8,245.34
08205_sd742_sl6_pd154_pl5_sv6_bp13_ba570_bp76,136.97,12.92,42.34,164.33,132.09,127.49
08206_sd735_sl6_pd282_pl10_sv9_bp11_ba710_bp67,197.57,16.94,61.9,312.3,185.67,277.28
08207_sd735_sl7_pd149_pl9_sv5_bp11_ba570_bp72,142.68,12.5,42.24,173.84,144.2,125.41
08208_sd878_sl10_pd235_pl10_sv5_bp12_ba770_bp86,216.68,15.88,56.64,256.94,224.45,226.63
08209_sd797_sl10_pd282_pl9_sv6_bp15_ba560_bp51,133.62,12.92,43.8,179.32,127.35,155.2
08210_sd709_sl10_pd198_pl13_sv6_bp12_ba790_bp56,190.61,15.37,54.88,232.23,176.15,193.69
08211_sd800_sl10_pd203_pl7_sv8_bp13_ba710_bp57,184.88,16.09,55.0,232.98,193.15,215.47
08212_sd872_sl10_pd270_pl9_sv9_bp12_ba710_bp58,175.44,17.89,54.83,212.77,184.25,214.3
08213_sd727_sl7_pd261_pl12_sv6_bp13_ba600_bp41,148.65,13.01,43.05,176.21,139.87,136.72
08214_sd775_sl9_pd233_pl9_sv7_bp13_ba640_bp59,152.45,13.84,48.36,197.18,142.41,160.02
08215_sd762_sl12_pd176_pl14_sv9_bp12_ba750_bp45,184.88,16.77,52.68,226.58,207.75,234.69
08216_sd710_sl11_pd114_pl9_sv8_bp12_ba740_bp42,194.17,15.47,53.96,264.85,207.63,206.93
08217_sd811_sl9_pd180_pl7_sv7_bp10_ba630_bp67,166.35,14.48,50.69,209.96,160.5,182.19
08218_sd585_sl11_pd180_pl9_sv9_bp12_ba720_bp67,165.24,14.66,51.58,209.0,173.18,202.67
08219_sd771_sl10_pd184_pl7_sv6_bp14_ba590_bp64,144.61,13.52,46.74,188.23,140.29,156.67
08220_sd720_sl13_pd133_pl11_sv7_bp11_ba700_bp74,170.02,15.65,53.91,226.52,164.05,180.65
08221_sd662_sl6_pd104_pl13_sv9_bp11_ba700_bp46,204.98,15.53,50.08,214.38,213.85,229.76
08222_sd840_sl12_pd186_pl14_sv8_bp12_ba700_bp65,182.77,15.66,52.6,233.52,201.23,174.77
08223_sd796_sl10_pd167_pl16_sv11_bp13_ba850_bp72,247.84,19.25,64.08,327.21,273.46,261.92
08224_sd778_sl8_pd181_pl8_sv2_bp11_ba870_bp61,192.7,15.94,55.43,261.61,167.1,187.77
08225_sd746_sl10_pd211_pl10_sv7_bp13_ba770_bp74,181.63,16.24,59.2,264.57,174.16,238.82
08226_sd782_sl10_pd176_pl11_sv8_bp13_ba550_bp62,141.35,17.32,55.52,277.29,153.03,250.88
08227_sd735_sl12_pd130_pl12_sv8_bp12_ba650_bp70,158.21,16.68,60.02,292.04,169.76,251.75
08228_sd793_sl10_pd223_pl5_sv10_bp12_ba610_bp41,200.16,15.22,49.82,232.06,216.03,257.73
08229_sd755_sl8_pd132_pl10_sv7_bp11_ba680_bp78,168.28,14.28,49.54,204.5,175.04,187.03
08230_sd749_sl9_pd185_pl10_sv11_bp14_ba610_bp69,167.78,15.02,50.24,205.6,204.63,254.49
08231_sd813_sl6_pd170_pl7_sv6_bp11_ba650_bp72,161.28,13.87,48.91,204.74,139.14,155.19
08232_sd886_sl9_pd159_pl10_sv11_bp11_ba630_bp61,180.48,16.12,57.29,250.88,210.71,306.48
08233_sd804_sl11_pd268_pl9_sv9_bp12_ba670_bp59,171.34,15.45,50.51,204.45,191.77,212.76
08234_sd834_sl13_pd206_pl10_sv10_bp12_ba810_bp43,211.63,19.23,63.37,279.38,224.42,259.31
