load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
48030_sd760_sl8_pd128_pl11_sv9_bp11_ba810_bp67,216.4,15.77,55.39,258.14,219.4,251.41
48031_sd853_sl12_pd124_pl7_sv10_bp13_ba730_bp66,197.97,16.62,61.32,267.9,192.58,326.72
48032_sd739_sl10_pd194_pl13_sv7_bp12_ba570_bp59,142.28,13.26,44.52,182.05,140.12,156.15
48033_sd773_sl10_pd115_pl11_sv10_bp11_ba640_bp56,164.83,14.98,52.43,216.7,175.49,249.79
48034_sd774_sl8_pd253_pl10_sv4_bp11_ba810_bp79,187.27,15.16,54.67,246.59,160.11,189.44
48035_sd810_sl9_pd137_pl8_sv7_bp11_ba570_bp59,142.96,14.36,44.46,188.14,149.2,167.03
48036_sd586_sl10_pd194_pl9_sv6_bp12_ba570_bp70,163.27,13.14,43.33,194.25,175.61,155.23
48037_sd664_sl12_pd249_pl12_sv4_bp13_ba830_bp59,206.47,16.02,55.19,264.27,193.53,192.73
48038_sd842_sl11_pd203_pl10_sv7_bp13_ba600_bp49,150.56,14.78,53.1,228.4,151.71,224.56
48039_sd788_sl10_pd186_pl10_sv8_bp14_ba790_bp79,185.14,18.2,64.79,311.53,180.9,274.79
48040_sd756_sl9_pd193_pl9_sv5_bp12_ba840_bp50,197.81,15.51,55.25,257.29,189.93,209.35
48041_sd738_sl10_pd121_pl7_sv9_bp11_ba780_bp66,213.74,18.55,62.77,312.58,216.9,296.94
48042_sd877_sl11_pd168_pl12_sv9_bp10_ba770_bp59,177.77,18.13,59.23,268.84,181.71,233.92
48043_sd698_sl7_pd251_pl13_sv6_bp11_ba630_bp64,144.1,12.92,46.06,182.56,138.54,139.57
48044_sd790_sl9_pd149_pl9_sv5_bp12_ba830_bp57,203.56,15.78,56.3,258.14,193.39,219.02
48045_sd690_sl13_pd168_pl13_sv8_bp11_ba700_bp62,173.78,15.03,51.9,218.93,170.03,185.59
48046_sd720_sl11_pd161_pl11_sv9_bp13_ba660_bp43,159.7,16.23,54.05,240.2,176.33,208.52
48047_sd906_sl9_pd247_pl8_sv13_bp12_ba710_bp71,358.47,24.7,62.01,341.36,480.73,501.23
48048_sd700_sl12_pd188_pl9_sv11_bp12_ba780_bp49,194.68,17.92,63.44,264.57,197.67,319.39
48049_sd737_sl10_pd140_pl9_sv9_bp11_ba670_bp59,168.55,14.86,51.15,216.67,153.99,196.49
48050_sd543_sl13_pd153_pl10_sv10_bp13_ba670_bp52,186.91,15.0,49.04,209.55,196.46,222.97
48051_sd695_sl10_pd169_pl11_sv7_bp12_ba690_bp70,163.84,14.99,52.6,214.41,152.89,191.34
48052_sd718_sl9_pd307_pl13_sv9_bp11_ba680_bp74,224.51,16.69,49.95,251.17,269.32,225.88
48053_sd789_sl9_pd196_pl8_sv8_bp11_ba490_bp60,131.65,13.54,41.62,185.61,142.96,171.27
48054_sd715_sl12_pd243_pl8_sv6_bp10_ba640_bp77,181.22,14.76,51.86,228.4,188.12,209.06
48055_sd612_sl8_pd306_pl10_sv7_bp13_ba780_bp46,184.74,15.05,53.54,234.29,168.95,182.66
48056_sd801_sl12_pd176_pl11_sv8_bp13_ba530_bp56,145.2,14.85,52.04,231.62,149.21,248.43
48057_sd711_sl10_pd193_pl12_sv11_bp12_ba830_bp57,202.76,17.69,61.43,271.8,195.42,294.42
48058_sd586_sl10_pd207_pl8_sv6_bp13_ba730_bp52,173.69,14.34,50.54,216.33,161.11,153.76
48059_sd644_sl9_pd133_pl13_sv5_bp11_ba830_bp65,203.74,15.39,53.22,239.19,192.51,180.5
48060_sd717_sl10_pd112_pl15_sv6_bp11_ba700_bp70,165.38,14.32,49.58,203.21,148.55,158.73
48061_sd826_sl14_pd194_pl11_sv11_bp12_ba890_bp67,228.97,20.15,63.06,299.43,234.45,266.5
48062_sd715_sl8_pd112_pl10_sv8_bp10_ba760_bp42,226.5,16.8,53.73,277.91,271.26,247.35
48063_sd841_sl9_pd143_pl9_sv9_bp14_ba690_bp55,185.07,15.72,52.16,231.59,186.0,221.99
48064_sd748_sl14_pd208_pl9_sv10_bp11_ba680_bp49,182.06,15.69,50.84,217.63,203.28,275.13
48065_sd834_sl7_pd168_pl11_sv6_bp14_ba750_bp72,183.94,14.61,52.85,215.36,175.31,158.56
48066_sd705_sl11_pd228_pl11_sv8_bp11_ba650_bp54,165.27,17.23,61.01,293.42,157.84,268.53
48067_sd777_sl13_pd277_pl10_sv5_bp12_ba780_bp51,181.8,15.32,54.72,236.14,167.8,189.39
48068_sd756_sl13_pd144_pl10_sv7_bp10_ba560_bp53,158.73,14.09,48.9,216.79,165.83,193.18
48069_sd707_sl9_pd180_pl10_sv8_bp13_ba860_bp59,208.83,16.74,60.32,255.42,207.76,221.75
48070_sd735_sl9_pd196_pl11_sv10_bp13_ba710_bp61,189.27,15.89,52.81,208.87,194.89,264.17
48071_sd869_sl10_pd243_pl9_sv6_bp12_ba730_bp75,172.96,14.67,49.85,211.2,166.93,170.73
48072_sd658_sl7_pd207_pl11_sv9_bp12_ba750_bp64,196.85,15.45,51.87,217.68,214.31,239.96
48073_sd826_sl9_pd241_pl6_sv8_bp13_ba710_bp53,182.09,15.87,57.97,237.81,171.25,229.12
48074_sd797_sl13_pd217_pl7_sv8_bp12_ba720_bp59,260.07,17.51,58.95,326.0,326.63,261.92
48075_sd636_sl11_pd168_pl13_sv7_bp12_ba710_bp43,170.12,14.81,49.52,212.26,168.37,183.89
48076_sd806_sl7_pd92_pl10_sv8_bp11_ba610_bp52,165.07,13.79,46.49,182.97,176.02,182.05
48077_sd826_sl10_pd172_pl11_sv5_bp10_ba820_bp64,189.42,15.57,55.85,246.8,168.9,174.16
48078_sd722_sl11_pd179_pl12_sv9_bp14_ba800_bp77,197.02,20.44,67.39,364.48,186.81,308.08
48079_sd811_sl14_pd224_pl10_sv7_bp10_ba700_bp69,183.26,15.87,52.08,216.78,183.71,176.77
48080_sd804_sl10_pd108_pl10_sv9_bp12_ba700_bp57,164.83,16.39,53.79,219.83,189.79,194.41
48081_sd606_sl12_pd135_pl10_sv10_bp10_ba710_bp66,174.97,15.56,51.83,214.83,173.45,216.79
48082_sd828_sl11_pd194_pl9_sv9_bp12_ba720_bp78,222.92,17.52,56.87,254.5,253.42,242.69
48083_sd853_sl10_pd236_pl9_sv6_bp14_ba610_bp75,145.02,13.56,47.84,198.64,133.99,168.35
48084_sd747_sl8_pd242_pl9_sv7_bp13_ba940_bp61,219.89,17.65,59.81,267.0,214.51,225.19
48085_sd664_sl9_pd140_pl10_sv9_bp14_ba490_bp75,130.31,12.91,38.94,156.15,138.49,173.33
48086_sd760_sl10_pd159_pl12_sv8_bp11_ba670_bp75,154.95,15.69,56.72,228.93,163.13,207.32
48087_sd800_sl8_pd271_pl14_sv8_bp13_ba740_bp66,191.61,16.64,59.98,287.96,205.01,254.06
48088_sd672_sl10_pd222_pl13_sv11_bp12_ba730_bp58,179.17,16.22,54.4,233.22,175.66,249.25
48089_sd823_sl10_pd273_pl8_sv6_bp11_ba600_bp40,140.65,13.85,42.55,179.61,131.52,176.37
48090_sd794_sl10_pd199_pl6_sv8_bp12_ba760_bp61,188.39,15.86,55.36,226.14,183.28,226.32
48091_sd864_sl10_pd245_pl11_sv4_bp14_ba650_bp64,154.8,14.02,48.75,196.74,139.78,147.95
48092_sd771_sl9_pd213_pl9_sv10_bp11_ba800_bp59,202.33,16.08,59.59,225.02,216.11,253.73
48093_sd754_sl9_pd180_pl11_sv10_bp13_ba750_bp51,202.26,16.1,53.78,252.81,216.69,300.17
48094_sd668_sl11_pd125_pl12_sv9_bp11_ba730_bp42,183.35,16.49,57.89,278.58,190.02,234.82
48095_sd762_sl10_pd171_pl11_sv11_bp12_ba660_bp48,175.11,16.18,54.51,227.84,178.91,239.42
48096_sd753_sl12_pd233_pl8_sv9_bp11_ba470_bp63,135.18,12.84,39.74,183.5,144.57,191.75
48097_sd754_sl11_pd163_pl11_sv9_bp12_ba540_bp54,141.56,14.62,44.2,191.33,155.26,193.69
48098_sd782_sl10_pd195_pl8_sv7_bp11_ba610_bp54,148.77,14.24,49.11,217.5,140.22,159.74
48099_sd843_sl16_pd162_pl13_sv7_bp13_ba830_bp53,224.94,17.45,59.04,292.23,231.91,255.31
48100_sd692_sl11_pd178_pl7_sv8_bp13_ba720_bp54,179.87,14.95,54.29,222.02,185.08,215.25
48101_sd868_sl10_pd261_pl13_sv6_bp10_ba690_bp74,164.3,14.58,52.94,207.71,149.03,182.94
48102_sd759_sl8_pd261_pl13_sv6_bp13_ba660_bp75,153.01,13.68,45.08,186.96,138.04,137.22
48103_sd684_sl8_pd199_pl9_sv11_bp12_ba600_bp56,193.12,16.48,48.99,200.05,229.78,258.43
48104_sd749_sl12_pd213_pl10_sv6_bp12_ba820_bp69,222.61,17.01,58.62,283.4,231.3,248.72
48105_sd575_sl11_pd130_pl13_sv8_bp12_ba760_bp55,177.32,14.75,52.78,224.18,162.3,190.4
48106_sd732_sl12_pd366_pl9_sv4_bp13_ba570_bp67,129.77,13.49,45.34,189.53,116.77,149.95
48107_sd874_sl9_pd223_pl12_sv8_bp12_ba650_bp70,170.56,18.09,58.97,266.93,197.95,240.75
48108_sd801_sl9_pd99_pl11_sv8_bp11_ba640_bp45,166.69,16.28,59.73,280.44,164.34,279.18
48109_sd826_sl10_pd213_pl13_sv8_bp12_ba840_bp61,194.46,16.41,56.91,248.04,187.48,210.05
48110_sd761_sl10_pd196_pl9_sv9_bp12_ba700_bp58,165.63,14.93,52.58,202.49,168.24,228.48
48111_sd847_sl11_pd281_pl10_sv9_bp11_ba760_bp89,185.16,17.26,56.53,236.84,171.12,195.68
48112_sd750_sl12_pd116_pl9_sv10_bp13_ba730_bp54,187.24,17.82,57.61,251.76,180.11,260.41
48113_sd682_sl15_pd262_pl10_sv8_bp11_ba620_bp52,154.47,14.82,48.79,203.88,149.73,163.32
48114_sd693_sl10_pd168_pl10_sv11_bp13_ba670_bp56,173.09,15.26,53.82,206.83,186.26,251.35
48115_sd735_sl12_pd219_pl7_sv8_bp13_ba720_bp54,185.83,16.15,53.49,221.33,205.52,223.38
48116_sd748_sl9_pd198_pl8_sv7_bp10_ba710_bp53,184.38,14.51,52.54,220.15,168.02,186.89
48117_sd746_sl13_pd141_pl10_sv7_bp14_ba680_bp69,172.79,15.2,53.28,211.32,170.45,184.4
48118_sd714_sl13_pd211_pl9_sv9_bp13_ba660_bp41,194.13,17.09,55.75,256.16,212.22,258.16
48119_sd799_sl8_pd90_pl9_sv7_bp11_ba750_bp67,183.71,15.49,53.85,231.36,183.47,200.88
48120_sd721_sl11_pd254_pl9_sv9_bp12_ba800_bp51,200.14,16.52,59.85,256.49,206.47,258.13
48121_sd718_sl13_pd98_pl9_sv6_bp12_ba680_bp68,173.35,15.35,55.28,240.74,171.74,211.98
48122_sd926_sl14_pd119_pl5_sv10_bp11_ba820_bp57,213.14,20.32,70.91,318.63,234.69,352.7
48123_sd665_sl10_pd274_pl11_sv5_bp12_ba770_bp73,175.99,14.38,51.25,218.93,157.13,164.33
48124_sd699_sl12_pd172_pl14_sv6_bp13_ba740_bp46,171.93,15.41,51.16,211.02,156.2,184.73
48125_sd678_sl10_pd197_pl12_sv8_bp11_ba830_bp73,208.27,18.4,63.15,337.23,187.82,263.77
48126_sd818_sl8_pd208_pl12_sv6_bp11_ba930_bp51,239.05,17.83,58.77,283.53,239.13,203.38
48127_sd782_sl8_pd195_pl8_sv9_bp12_ba680_bp71,195.5,14.95,50.73,222.26,196.39,216.55
48128_sd860_sl11_pd271_pl7_sv9_bp12_ba690_bp57,175.72,16.65,50.07,210.72,185.32,206.64
48129_sd874_sl12_pd247_pl13_sv7_bp13_ba770_bp62,186.63,16.5,55.8,244.11,183.5,184.2
48130_sd580_sl10_pd217_pl10_sv8_bp13_ba640_bp78,150.44,14.37,47.4,200.28,151.57,176.15
48131_sd661_sl4_pd168_pl10_sv7_bp11_ba640_bp52,166.82,13.52,49.2,209.54,183.91,151.96
48132_sd711_sl9_pd208_pl7_sv9_bp10_ba640_bp46,153.75,13.69,49.27,214.09,167.85,196.06
48133_sd876_sl10_pd199_pl12_sv7_bp12_ba670_bp59,168.71,14.96,50.38,215.0,171.07,194.19
48134_sd743_sl10_pd260_pl11_sv11_bp13_ba860_bp47,206.25,18.12,61.28,307.35,204.31,299.92
48135_sd834_sl8_pd274_pl9_sv10_bp11_ba800_bp79,218.09,16.7,57.92,245.46,210.64,290.61
48136_sd742_sl7_pd268_pl15_sv6_bp13_ba840_bp74,192.85,16.05,57.64,271.72,172.34,216.3
48137_sd839_sl9_pd219_pl11_sv7_bp9_ba620_bp64,152.8,15.83,55.09,246.11,167.09,225.52
48138_sd881_sl10_pd236_pl9_sv8_bp12_ba620_bp56,158.72,15.25,54.7,263.1,161.78,256.9
48139_sd788_sl8_pd226_pl9_sv10_bp13_ba680_bp55,196.69,15.97,52.46,204.56,215.62,249.57
48140_sd858_sl8_pd212_pl12_sv7_bp14_ba650_bp61,162.74,14.43,48.57,209.3,162.78,200.26
48141_sd789_sl7_pd312_pl12_sv4_bp13_ba660_bp53,153.65,13.21,49.39,203.04,144.19,159.62
48142_sd820_sl11_pd230_pl10_sv7_bp11_ba710_bp65,171.77,14.98,53.52,217.59,170.57,177.55
48143_sd784_sl11_pd163_pl7_sv12_bp11_ba710_bp68,221.78,18.17,56.39,216.14,260.38,352.0
48144_sd845_sl8_pd244_pl11_sv5_bp11_ba670_bp78,159.79,13.97,47.15,189.74,148.2,131.29
48145_sd834_sl7_pd260_pl9_sv7_bp11_ba730_bp65,181.81,15.03,51.99,210.03,176.0,176.64
48146_sd647_sl11_pd167_pl11_sv6_bp13_ba760_bp62,193.11,14.63,50.46,221.05,197.25,173.26
48147_sd819_sl9_pd80_pl15_sv11_bp12_ba730_bp52,204.36,17.88,62.43,272.59,216.2,387.06
48148_sd708_sl8_pd203_pl12_sv5_bp14_ba580_bp55,146.98,13.0,40.07,173.8,145.47,132.58
48149_sd766_sl12_pd169_pl11_sv12_bp11_ba850_bp66,211.64,18.47,60.03,291.34,230.76,270.07
48150_sd640_sl13_pd212_pl14_sv8_bp13_ba810_bp67,211.6,16.95,53.79,249.01,218.69,182.05
48151_sd744_sl10_pd143_pl12_sv13_bp13_ba760_bp70,217.48,19.17,61.67,313.11,271.58,424.72
48152_sd767_sl13_pd254_pl9_sv12_bp11_ba710_bp53,200.67,21.88,72.93,369.04,223.38,400.76
48153_sd801_sl9_pd170_pl12_sv8_bp13_ba600_bp48,166.21,17.86,58.11,291.7,187.19,269.03
48154_sd778_sl11_pd261_pl10_sv10_bp11_ba820_bp51,195.76,17.17,60.97,266.89,198.03,253.04
48155_sd750_sl9_pd250_pl13_sv8_bp12_ba650_bp58,172.2,16.93,56.34,253.35,177.03,219.51
48156_sd679_sl15_pd225_pl10_sv8_bp13_ba530_bp66,131.88,12.61,39.66,165.73,133.06,147.95
48157_sd869_sl9_pd208_pl11_sv6_bp11_ba790_bp60,191.34,15.77,57.14,257.15,188.05,204.89
48158_sd792_sl12_pd219_pl10_sv7_bp14_ba730_bp73,177.78,15.51,56.44,247.67,181.74,223.25
48159_sd691_sl11_pd155_pl12_sv6_bp12_ba780_bp58,191.99,15.27,52.44,222.03,182.24,188.11
48160_sd722_sl13_pd115_pl13_sv9_bp14_ba850_bp56,213.25,18.28,64.52,318.48,212.33,258.7
48161_sd917_sl9_pd257_pl6_sv6_bp12_ba760_bp60,199.39,15.96,58.8,264.43,199.09,204.17
48162_sd702_sl11_pd85_pl14_sv11_bp11_ba660_bp56,171.07,15.71,53.59,239.09,204.25,221.65
48163_sd742_sl8_pd181_pl12_sv11_bp12_ba780_bp42,210.33,16.29,61.96,274.59,206.03,339.91
48164_sd684_sl8_pd164_pl13_sv9_bp13_ba530_bp66,191.04,13.8,40.88,205.28,237.24,199.2
48165_sd642_sl9_pd191_pl6_sv8_bp11_ba800_bp59,195.36,16.77,59.26,271.38,184.25,236.88
48166_sd839_sl10_pd185_pl11_sv11_bp11_ba730_bp57,180.36,17.61,62.17,243.49,190.3,276.96
48167_sd780_sl12_pd163_pl10_sv9_bp10_ba720_bp51,180.48,18.4,59.26,286.17,187.99,249.17
48168_sd796_sl8_pd134_pl13_sv8_bp14_ba720_bp63,172.81,15.63,56.32,250.71,172.66,220.43
48169_sd627_sl9_pd203_pl11_sv5_bp11_ba570_bp63,148.25,12.05,39.89,166.57,139.48,134.55
48170_sd862_sl12_pd186_pl12_sv6_bp12_ba670_bp71,170.8,15.23,49.58,183.88,159.14,163.32
48171_sd712_sl11_pd245_pl9_sv6_bp12_ba840_bp60,196.59,15.81,56.72,261.16,182.25,217.49
48172_sd755_sl10_pd264_pl11_sv11_bp13_ba660_bp83,159.41,15.34,51.51,200.79,157.24,234.66
48173_sd775_sl9_pd210_pl11_sv10_bp13_ba590_bp64,175.61,14.48,46.15,187.21,184.31,252.7
48174_sd673_sl11_pd272_pl12_sv12_bp12_ba750_bp57,193.39,16.6,54.67,237.68,196.36,239.93
48175_sd790_sl8_pd244_pl10_sv6_bp12_ba820_bp61,191.42,16.01,55.73,242.09,166.06,203.39
48176_sd800_sl10_pd225_pl10_sv7_bp10_ba610_bp64,147.47,14.1,47.89,201.5,142.01,176.63
48177_sd840_sl9_pd192_pl10_sv9_bp11_ba760_bp62,182.57,16.95,57.02,214.2,199.73,219.26
48178_sd800_sl6_pd242_pl9_sv7_bp12_ba750_bp56,189.24,14.62,53.8,229.07,192.72,159.68
48179_sd627_sl7_pd173_pl9_sv8_bp13_ba670_bp46,169.53,14.63,46.57,197.09,169.02,192.02
48180_sd754_sl12_pd191_pl11_sv9_bp13_ba470_bp56,123.94,15.12,45.29,219.94,133.93,201.35
48181_sd849_sl10_pd208_pl13_sv5_bp13_ba540_bp60,131.1,13.07,43.58,185.01,134.3,164.4
48182_sd653_sl12_pd201_pl10_sv8_bp12_ba570_bp72,136.63,13.58,43.83,175.07,150.07,172.78
48183_sd753_sl8_pd282_pl9_sv10_bp12_ba890_bp59,232.25,17.13,59.32,283.25,226.15,296.44
48184_sd669_sl11_pd204_pl12_sv9_bp13_ba790_bp42,193.24,19.14,66.18,332.12,179.86,314.51
48185_sd641_sl10_pd286_pl11_sv12_bp11_ba630_bp55,184.21,15.53,54.14,240.07,198.4,310.43
48186_sd635_sl12_pd216_pl11_sv8_bp10_ba700_bp39,168.87,15.08,54.24,218.89,165.69,206.23
48187_sd814_sl8_pd292_pl10_sv5_bp13_ba710_bp63,193.65,15.28,52.25,235.22,197.1,175.96
48188_sd719_sl10_pd297_pl9_sv8_bp11_ba510_bp93,127.58,12.09,44.65,190.11,120.52,162.83
48189_sd788_sl9_pd227_pl8_sv12_bp14_ba480_bp67,189.72,16.42,39.76,178.74,234.13,289.74
48190_sd822_sl9_pd171_pl9_sv13_bp11_ba660_bp57,287.9,20.98,54.27,299.69,378.88,447.78
48191_sd705_sl10_pd215_pl10_sv7_bp12_ba600_bp57,151.43,16.7,57.65,270.5,150.16,251.65
48192_sd719_sl11_pd132_pl9_sv9_bp12_ba570_bp56,154.69,14.39,44.2,184.59,182.19,246.57
48193_sd692_sl12_pd227_pl10_sv10_bp13_ba730_bp61,179.23,16.47,55.13,229.91,178.97,220.69
48194_sd766_sl6_pd213_pl10_sv9_bp13_ba710_bp50,212.95,20.58,59.49,276.52,216.18,227.07
48195_sd702_sl10_pd132_pl8_sv9_bp11_ba770_bp58,189.62,16.65,54.4,220.0,196.3,213.18
48196_sd817_sl8_pd230_pl10_sv8_bp11_ba760_bp76,198.17,15.38,55.07,215.32,183.34,204.82
48197_sd690_sl7_pd295_pl13_sv4_bp11_ba830_bp58,190.5,14.92,53.92,243.12,168.32,180.37
48198_sd785_sl9_pd217_pl9_sv9_bp12_ba730_bp57,185.63,15.66,56.13,218.79,195.67,221.04
48199_sd734_sl8_pd127_pl12_sv8_bp12_ba520_bp59,197.2,14.69,44.76,212.97,255.84,204.37
48200_sd875_sl13_pd138_pl6_sv8_bp12_ba710_bp44,278.74,21.11,60.39,311.52,375.34,332.23
48201_sd776_sl10_pd253_pl10_sv7_bp12_ba810_bp63,190.06,15.48,56.76,237.07,177.73,197.54
48202_sd715_sl11_pd171_pl13_sv11_bp12_ba600_bp55,155.41,14.97,47.3,200.77,158.77,206.58
48203_sd839_sl11_pd132_pl10_sv6_bp12_ba740_bp61,185.36,15.49,56.3,240.58,187.59,213.44
48204_sd659_sl10_pd214_pl11_sv5_bp11_ba770_bp63,186.13,14.74,51.05,206.12,177.64,162.8
48205_sd753_sl13_pd168_pl10_sv9_bp13_ba670_bp79,183.55,17.07,56.56,262.62,174.62,206.37
48206_sd693_sl8_pd197_pl12_sv7_bp11_ba710_bp65,167.2,14.12,48.16,200.41,148.88,159.61
48207_sd679_sl10_pd175_pl9_sv7_bp11_ba910_bp48,213.64,16.63,57.08,262.64,201.48,206.49
48208_sd733_sl15_pd251_pl7_sv7_bp12_ba700_bp69,168.19,14.63,51.53,209.57,170.96,169.51
48209_sd976_sl10_pd138_pl10_sv5_bp11_ba710_bp55,168.33,15.01,50.76,213.0,153.15,178.25
48210_sd763_sl11_pd252_pl8_sv9_bp13_ba690_bp60,181.33,16.22,50.39,219.19,202.85,247.91
48211_sd697_sl12_pd166_pl7_sv9_bp10_ba490_bp54,129.76,13.53,40.25,178.87,143.72,179.61
48212_sd811_sl12_pd126_pl12_sv7_bp12_ba760_bp49,187.5,15.44,54.75,228.6,181.82,204.78
48213_sd737_sl13_pd194_pl6_sv8_bp13_ba610_bp74,195.13,14.59,44.81,212.1,239.01,172.83
48214_sd733_sl12_pd170_pl9_sv10_bp12_ba790_bp76,184.72,16.58,55.51,218.38,186.96,248.51
48215_sd711_sl11_pd162_pl11_sv8_bp13_ba700_bp80,174.7,19.36,63.52,343.89,163.08,292.32
48216_sd833_sl10_pd219_pl11_sv8_bp11_ba720_bp68,183.15,18.21,64.47,316.58,173.69,306.85
48217_sd816_sl11_pd161_pl12_sv6_bp13_ba750_bp74,183.16,15.39,54.0,239.93,184.48,200.87
48218_sd636_sl8_pd260_pl10_sv8_bp11_ba820_bp37,210.57,15.19,52.97,265.61,202.86,212.76
48219_sd760_sl12_pd213_pl8_sv7_bp14_ba830_bp45,191.02,15.77,56.51,252.41,183.7,213.61
48220_sd843_sl11_pd193_pl10_sv6_bp12_ba760_bp83,215.49,16.13,55.35,264.55,227.39,250.02
48221_sd745_sl10_pd179_pl11_sv6_bp13_ba690_bp74,173.23,14.28,49.91,206.57,173.28,154.31
48222_sd670_sl12_pd210_pl11_sv11_bp12_ba640_bp50,154.79,16.54,51.17,221.99,174.96,249.53
48223_sd744_sl11_pd242_pl11_sv13_bp11_ba670_bp60,198.19,16.23,57.71,268.0,241.17,387.87
48224_sd674_sl15_pd210_pl9_sv4_bp13_ba820_bp64,185.26,15.8,54.77,243.74,166.65,158.14
48225_sd618_sl10_pd81_pl8_sv6_bp12_ba810_bp59,183.41,14.85,53.3,223.74,170.74,181.55
48226_sd749_sl11_pd283_pl6_sv9_bp12_ba810_bp45,195.44,17.71,61.01,276.42,207.32,265.91
48227_sd820_sl11_pd198_pl9_sv7_bp10_ba810_bp66,188.81,15.72,58.2,253.61,177.14,237.65
48228_sd716_sl9_pd147_pl9_sv7_bp12_ba600_bp56,146.2,13.24,45.24,180.01,135.38,147.31
48229_sd804_sl7_pd184_pl7_sv9_bp11_ba690_bp59,186.91,14.51,51.83,208.0,211.42,223.41
48230_sd825_sl7_pd215_pl10_sv7_bp12_ba660_bp64,158.05,15.07,49.43,207.6,158.49,171.93
48231_sd653_sl10_pd192_pl9_sv10_bp11_ba570_bp49,138.23,13.63,42.92,180.34,148.67,200.89
48232_sd693_sl10_pd178_pl9_sv7_bp12_ba650_bp62,153.77,14.43,47.81,196.12,146.39,150.98
48233_sd751_sl7_pd112_pl9_sv5_bp12_ba710_bp60,168.91,13.99,49.92,203.91,153.87,159.04
48234_sd725_sl14_pd146_pl10_sv8_bp11_ba720_bp43,177.6,15.02,51.74,218.14,175.71,186.34
