load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
01096_sd660_sl10_pd172_pl10_sv9_bp12_ba630_bp55,157.06,14.66,46.04,196.86,167.35,187.09
01097_sd762_sl10_pd289_pl14_sv10_bp13_ba880_bp55,210.51,18.81,65.72,298.52,201.43,273.44
01098_sd833_sl12_pd228_pl10_sv11_bp13_ba700_bp65,172.13,19.18,63.81,286.32,201.63,306.68
01099_sd820_sl9_pd218_pl11_sv7_bp12_ba710_bp40,167.94,15.25,51.82,215.48,159.28,193.07
01100_sd731_sl9_pd149_pl7_sv8_bp12_ba650_bp69,170.89,15.91,54.54,242.55,167.34,210.83
01101_sd816_sl12_pd245_pl9_sv8_bp11_ba620_bp54,180.63,15.58,51.98,233.63,198.81,203.85
01102_sd899_sl9_pd300_pl9_sv7_bp12_ba630_bp58,153.93,14.93,50.09,206.01,155.78,187.38
01103_sd669_sl9_pd191_pl10_sv5_bp12_ba620_bp73,165.2,13.64,44.14,189.47,172.74,145.04
01104_sd782_sl10_pd137_pl11_sv10_bp14_ba610_bp54,166.0,15.28,48.71,195.0,162.41,211.21
01105_sd787_sl13_pd216_pl6_sv8_bp10_ba660_bp58,201.61,15.12,52.2,245.27,227.18,175.61
01106_sd809_sl10_pd195_pl7_sv7_bp14_ba650_bp64,159.87,14.82,47.47,207.9,172.33,172.78
01107_sd694_sl9_pd197_pl10_sv9_bp14_ba710_bp69,177.76,15.53,53.53,221.75,182.01,202.14
01108_sd670_sl9_pd175_pl11_sv12_bp13_ba590_bp63,161.29,17.34,55.94,251.8,187.45,344.54
01109_sd716_sl10_pd325_pl10_sv6_bp14_ba730_bp57,166.33,14.55,51.8,219.83,148.27,172.63
01110_sd716_sl8_pd143_pl10_sv6_bp12_ba630_bp58,154.62,13.48,44.58,178.5,144.86,152.74
01111_sd732_sl11_pd243_pl11_sv9_bp11_ba840_bp62,205.92,17.26,58.32,274.61,208.87,278.29
01112_sd667_sl8_pd255_pl9_sv7_bp12_ba660_bp72,169.95,14.44,47.41,205.41,170.09,154.79
01113_sd753_sl14_pd100_pl9_sv12_bp12_ba700_bp67,214.66,25.0,80.2,455.07,242.56,460.98
01114_sd728_sl11_pd229_pl10_sv6_bp11_ba650_bp53,163.22,14.57,50.51,213.25,160.89,175.5
01115_sd603_sl10_pd225_pl9_sv9_bp11_ba810_bp69,184.96,15.91,54.81,241.61,183.74,230.39
01116_sd834_sl11_pd316_pl10_sv8_bp11_ba800_bp71,200.46,17.28,61.21,286.15,182.65,239.0
01117_sd806_sl10_pd253_pl10_sv6_bp12_ba840_bp51,201.84,16.0,58.02,276.92,183.61,218.71
01118_sd708_sl10_pd179_pl10_sv9_bp12_ba830_bp47,195.26,16.76,59.81,259.84,199.24,242.38
01119_sd784_sl8_pd189_pl12_sv5_bp11_ba750_bp51,180.84,15.66,53.11,222.97,172.18,149.04
01120_sd671_sl8_pd176_pl11_sv10_bp14_ba680_bp56,179.05,14.77,52.09,201.1,188.83,212.08
01121_sd732_sl11_pd237_pl9_sv10_bp12_ba950_bp41,228.65,18.65,62.64,290.92,230.04,305.45
01122_sd771_sl9_pd133_pl10_sv9_bp13_ba700_bp63,187.66,16.01,52.61,206.92,195.58,237.78
01123_sd718_sl9_pd266_pl10_sv7_bp12_ba640_bp50,153.54,13.6,43.15,179.36,147.09,164.73
01124_sd777_sl11_pd220_pl7_sv7_bp13_ba750_bp53,225.18,15.9,54.55,250.33,234.48,230.64
01125_sd700_sl8_pd184_pl12_sv8_bp13_ba630_bp62,161.33,15.91,54.44,255.97,155.14,219.12
01126_sd770_sl9_pd200_pl10_sv2_bp12_ba640_bp57,148.38,13.29,45.9,187.57,131.56,140.5
01127_sd709_sl9_pd213_pl13_sv6_bp11_ba740_bp67,194.6,16.41,55.06,262.82,193.5,223.21
01128_sd680_sl10_pd60_pl11_sv7_bp13_ba710_bp50,169.7,14.96,54.37,234.4,159.55,225.85
01129_sd781_sl11_pd79_pl10_sv6_bp13_ba740_bp41,187.92,14.27,51.55,225.71,191.48,193.02
01130_sd666_sl13_pd203_pl8_sv9_bp10_ba660_bp61,179.97,15.05,50.88,225.08,189.05,216.76
01131_sd792_sl11_pd203_pl11_sv9_bp12_ba640_bp64,154.84,15.99,53.96,229.64,160.48,222.25
01132_sd717_sl13_pd170_pl9_sv10_bp12_ba670_bp70,180.39,15.11,54.48,221.62,204.69,244.08
01133_sd636_sl8_pd247_pl7_sv7_bp10_ba720_bp65,178.84,14.81,50.56,218.37,159.39,170.91
01134_sd690_sl12_pd237_pl10_sv8_bp13_ba810_bp57,201.52,18.55,62.43,314.84,190.35,263.54
01135_sd707_sl9_pd175_pl11_sv6_bp10_ba790_bp53,201.88,15.9,55.03,256.84,196.0,212.64
01136_sd772_sl8_pd186_pl10_sv6_bp12_ba780_bp63,179.51,15.59,54.24,238.34,166.72,195.7
01137_sd688_sl8_pd155_pl10_sv7_bp12_ba720_bp59,174.81,14.26,51.03,209.94,161.35,165.8
01138_sd695_sl9_pd190_pl12_sv8_bp11_ba800_bp54,210.09,16.65,55.64,282.81,210.06,232.84
01139_sd820_sl10_pd249_pl9_sv7_bp13_ba440_bp68,117.82,13.75,42.12,190.51,112.15,199.36
01140_sd780_sl12_pd190_pl9_sv8_bp12_ba630_bp66,169.69,16.53,58.25,298.1,189.6,255.13
01141_sd818_sl9_pd165_pl9_sv5_bp13_ba820_bp69,214.03,16.56,57.48,277.38,220.63,236.65
01142_sd673_sl10_pd199_pl9_sv9_bp12_ba780_bp44,185.73,16.32,53.77,223.72,199.74,225.92
01143_sd806_sl9_pd180_pl9_sv6_bp11_ba760_bp53,181.68,16.35,59.19,271.46,172.81,207.71
01144_sd692_sl9_pd254_pl11_sv10_bp14_ba560_bp76,137.78,13.38,46.09,188.02,146.62,217.19
01145_sd822_sl10_pd172_pl11_sv8_bp12_ba650_bp38,162.39,19.24,63.81,326.42,177.9,311.71
01146_sd658_sl12_pd189_pl9_sv5_bp12_ba680_bp63,157.46,13.65,49.88,200.8,144.18,155.56
01147_sd773_sl11_pd272_pl6_sv5_bp11_ba810_bp73,185.98,15.65,56.83,254.86,172.73,214.77
01148_sd750_sl10_pd217_pl10_sv9_bp12_ba750_bp71,183.13,15.28,53.98,219.73,177.62,204.63
01149_sd689_sl11_pd171_pl12_sv7_bp11_ba560_bp62,133.17,12.93,44.87,186.51,128.04,162.75
01150_sd688_sl8_pd292_pl11_sv4_bp12_ba680_bp76,164.24,13.76,46.83,186.81,154.13,129.05
01151_sd686_sl11_pd168_pl5_sv6_bp13_ba750_bp68,182.81,15.07,55.64,247.46,165.84,190.85
01152_sd752_sl12_pd255_pl12_sv5_bp14_ba690_bp62,156.47,13.88,44.38,198.69,150.28,137.04
01153_sd717_sl11_pd144_pl9_sv8_bp12_ba700_bp47,186.7,15.82,50.25,231.86,195.41,214.75
01154_sd781_sl13_pd181_pl11_sv8_bp12_ba630_bp53,165.44,17.5,61.94,314.5,173.19,288.02
01155_sd656_sl10_pd219_pl9_sv2_bp13_ba660_bp89,149.81,13.55,47.29,191.19,132.46,127.31
01156_sd701_sl7_pd256_pl12_sv7_bp12_ba700_bp69,178.4,15.03,52.55,223.14,178.79,187.25
01157_sd663_sl12_pd269_pl10_sv4_bp13_ba710_bp71,163.61,14.37,49.66,193.06,153.28,138.5
01158_sd729_sl10_pd168_pl4_sv8_bp12_ba790_bp76,206.31,19.31,64.22,334.01,181.38,300.66
01159_sd682_sl12_pd225_pl8_sv10_bp14_ba540_bp73,142.0,13.51,45.92,183.12,149.4,221.79
01160_sd705_sl8_pd240_pl11_sv6_bp11_ba730_bp62,189.43,15.18,51.56,224.42,194.19,178.53
01161_sd758_sl7_pd186_pl9_sv4_bp12_ba730_bp51,183.23,14.55,51.86,210.69,173.12,150.32
01162_sd876_sl8_pd214_pl10_sv4_bp12_ba600_bp42,141.53,13.37,45.69,184.85,128.1,144.42
01163_sd858_sl9_pd181_pl10_sv9_bp14_ba620_bp62,166.87,14.82,47.93,193.06,169.48,196.48
01164_sd670_sl8_pd252_pl7_sv9_bp11_ba750_bp61,189.56,15.48,54.77,224.45,190.98,197.81
01165_sd737_sl12_pd160_pl9_sv10_bp12_ba720_bp65,188.17,16.18,56.57,224.07,176.3,275.19
01166_sd702_sl12_pd206_pl11_sv9_bp10_ba560_bp55,144.67,15.28,47.15,215.93,147.6,185.65
01167_sd681_sl13_pd203_pl12_sv10_bp10_ba740_bp50,181.27,16.02,54.39,239.85,184.37,223.7
01168_sd599_sl11_pd184_pl8_sv12_bp12_ba800_bp48,199.35,17.69,57.44,261.97,222.67,341.11
01169_sd639_sl9_pd196_pl9_sv7_bp11_ba820_bp86,189.12,15.42,53.52,242.15,177.91,191.16
01170_sd829_sl14_pd185_pl10_sv5_bp12_ba790_bp39,193.75,16.03,56.07,232.64,184.05,179.46
01171_sd823_sl12_pd91_pl10_sv6_bp11_ba510_bp55,153.63,14.38,44.35,197.67,158.74,178.38
01172_sd817_sl13_pd219_pl9_sv5_bp13_ba690_bp47,181.33,14.97,50.97,216.98,181.79,154.82
01173_sd720_sl11_pd143_pl14_sv6_bp11_ba860_bp52,197.96,16.07,54.87,259.73,185.13,206.94
01174_sd678_sl11_pd238_pl9_sv8_bp12_ba780_bp39,216.62,16.3,54.23,260.02,236.9,240.53
01175_sd855_sl13_pd184_pl8_sv7_bp12_ba770_bp53,197.04,15.91,53.86,232.67,195.44,195.11
01176_sd726_sl11_pd219_pl13_sv11_bp12_ba740_bp64,187.61,16.39,55.5,225.56,211.22,257.1
01177_sd732_sl9_pd270_pl9_sv10_bp12_ba780_bp53,197.96,17.39,57.87,228.96,194.27,288.97
01178_sd823_sl12_pd304_pl10_sv5_bp12_ba890_bp70,203.74,17.15,59.44,279.07,181.46,219.7
01179_sd730_sl11_pd185_pl10_sv5_bp11_ba670_bp56,160.45,14.3,48.88,204.23,151.83,154.7
01180_sd808_sl8_pd219_pl10_sv11_bp12_ba900_bp54,243.9,20.33,61.95,318.48,250.89,331.4
01181_sd750_sl10_pd245_pl12_sv7_bp11_ba910_bp74,207.83,17.63,61.16,296.53,192.15,256.43
01182_sd579_sl9_pd219_pl9_sv8_bp13_ba810_bp54,191.76,15.2,53.53,226.28,199.21,197.79
01183_sd858_sl6_pd198_pl14_sv6_bp13_ba870_bp71,201.54,16.07,58.0,261.48,191.29,210.96
01184_sd831_sl11_pd259_pl8_sv8_bp12_ba640_bp53,203.82,16.4,56.11,253.54,255.1,241.48
01185_sd729_sl9_pd206_pl15_sv11_bp13_ba680_bp58,172.17,15.71,56.31,221.26,184.69,210.68
01186_sd709_sl13_pd198_pl12_sv9_bp12_ba800_bp62,197.01,18.41,64.56,317.45,203.91,306.34
01187_sd760_sl11_pd267_pl13_sv9_bp12_ba680_bp73,166.59,17.93,64.43,310.79,172.7,268.32
01188_sd771_sl12_pd253_pl9_sv8_bp11_ba590_bp37,151.96,15.16,52.22,230.35,153.02,220.28
01189_sd884_sl10_pd256_pl11_sv9_bp13_ba680_bp82,197.28,16.12,53.24,250.5,234.32,202.5
01190_sd753_sl9_pd229_pl10_sv9_bp11_ba600_bp65,148.31,14.85,44.36,179.1,155.76,200.07
01191_sd746_sl11_pd237_pl10_sv5_bp12_ba830_bp71,190.15,15.85,54.9,256.51,168.46,192.1
01192_sd742_sl11_pd105_pl6_sv10_bp12_ba680_bp76,197.42,18.2,59.42,268.5,199.05,252.24
01193_sd701_sl11_pd291_pl9_sv9_bp11_ba690_bp56,169.48,15.39,53.41,233.15,162.56,189.83
01194_sd754_sl10_pd290_pl10_sv8_bp12_ba660_bp36,155.43,14.04,50.9,226.89,159.87,187.77
01195_sd727_sl10_pd155_pl15_sv8_bp11_ba590_bp69,139.51,13.78,44.88,194.53,145.71,179.12
01196_sd909_sl10_pd186_pl11_sv7_bp14_ba920_bp62,214.65,17.96,61.16,315.33,211.1,244.54
01197_sd782_sl11_pd240_pl10_sv8_bp12_ba750_bp48,183.3,16.28,57.21,272.3,169.02,218.01
01198_sd776_sl6_pd231_pl11_sv8_bp10_ba520_bp46,149.31,12.91,41.76,174.36,143.66,155.32
01199_sd615_sl11_pd230_pl11_sv7_bp12_ba780_bp44,187.9,15.44,54.11,224.74,176.28,179.2
01200_sd719_sl8_pd187_pl9_sv8_bp13_ba640_bp47,157.94,14.55,44.03,187.55,171.72,199.07
01201_sd736_sl12_pd285_pl10_sv11_bp12_ba740_bp60,198.04,18.13,61.66,272.15,203.2,270.75
01202_sd831_sl8_pd187_pl8_sv6_bp11_ba630_bp51,158.96,15.28,51.9,232.45,145.12,214.33
01203_sd649_sl11_pd238_pl10_sv9_bp11_ba470_bp69,117.19,12.91,38.05,164.5,123.51,145.07
01204_sd681_sl7_pd252_pl5_sv5_bp14_ba750_bp70,170.06,14.4,50.61,207.7,154.65,148.95
01205_sd744_sl7_pd170_pl10_sv10_bp13_ba670_bp51,178.12,14.68,53.35,226.12,186.02,245.66
01206_sd800_sl10_pd216_pl11_sv8_bp10_ba730_bp74,173.23,15.95,56.23,248.0,173.55,188.82
01207_sd754_sl12_pd175_pl10_sv6_bp12_ba620_bp52,154.52,13.68,45.72,191.56,150.26,155.0
01208_sd849_sl10_pd265_pl11_sv10_bp12_ba740_bp68,179.65,17.47,53.55,227.85,185.42,206.73
01209_sd847_sl9_pd202_pl8_sv5_bp12_ba700_bp65,166.47,14.68,53.27,214.86,155.41,181.23
01210_sd723_sl11_pd163_pl9_sv6_bp13_ba650_bp56,154.88,13.44,46.17,186.29,149.94,137.79
01211_sd716_sl11_pd195_pl9_sv3_bp13_ba730_bp56,163.92,14.44,50.57,201.72,147.42,130.87
01212_sd820_sl8_pd253_pl8_sv10_bp12_ba770_bp62,222.25,16.84,55.68,245.81,228.43,251.44
01213_sd681_sl11_pd122_pl7_sv6_bp12_ba800_bp60,186.11,14.75,51.85,221.51,166.61,169.42
01214_sd807_sl9_pd263_pl10_sv8_bp11_ba730_bp59,188.99,14.69,53.44,238.66,189.28,215.36
01215_sd663_sl15_pd224_pl10_sv11_bp12_ba560_bp53,150.07,13.82,47.26,208.95,178.89,242.57
01216_sd617_sl5_pd269_pl10_sv9_bp12_ba800_bp61,204.69,19.51,63.6,351.13,202.76,274.71
01217_sd677_sl9_pd194_pl8_sv8_bp12_ba710_bp61,179.91,15.87,48.72,204.24,168.7,196.85
01218_sd741_sl7_pd173_pl9_sv7_bp12_ba670_bp56,162.63,14.23,48.3,199.68,162.57,175.41
01219_sd711_sl8_pd157_pl12_sv10_bp11_ba930_bp69,247.56,17.47,62.02,312.43,259.79,278.16
01220_sd723_sl10_pd293_pl10_sv7_bp12_ba660_bp53,155.49,13.89,44.72,186.56,146.09,143.11
01221_sd753_sl7_pd164_pl12_sv10_bp13_ba760_bp61,199.13,16.04,52.6,235.85,191.76,287.73
01222_sd792_sl12_pd215_pl12_sv8_bp13_ba690_bp50,170.88,16.01,57.0,261.61,168.6,269.46
01223_sd701_sl14_pd181_pl11_sv8_bp11_ba560_bp56,142.94,13.94,43.96,182.14,135.29,161.54
01224_sd781_sl11_pd223_pl12_sv7_bp13_ba590_bp69,148.37,14.05,43.64,177.58,155.64,142.74
01225_sd677_sl10_pd125_pl8_sv10_bp10_ba620_bp73,154.17,14.22,46.79,183.76,163.16,194.32
01226_sd626_sl8_pd296_pl12_sv11_bp12_ba650_bp41,172.0,15.04,54.14,220.11,179.73,218.23
01227_sd644_sl11_pd239_pl13_sv4_bp12_ba710_bp62,162.43,14.56,48.76,192.93,146.27,137.53
01228_sd721_sl12_pd208_pl11_sv12_bp12_ba550_bp76,158.62,17.63,56.44,252.09,194.19,307.04
01229_sd744_sl10_pd222_pl11_sv6_bp12_ba680_bp57,170.01,14.76,52.9,212.82,171.01,183.35
01230_sd607_sl11_pd204_pl9_sv9_bp12_ba750_bp55,208.13,16.47,54.3,249.26,227.59,254.95
01231_sd755_sl14_pd295_pl11_sv10_bp10_ba700_bp54,172.29,16.67,47.63,204.13,178.23,209.92
01232_sd648_sl9_pd223_pl9_sv8_bp12_ba900_bp57,208.7,16.56,58.14,251.49,204.93,223.56
01233_sd674_sl16_pd224_pl15_sv11_bp14_ba550_bp71,150.15,16.25,52.31,245.38,162.65,317.02
01234_sd747_sl11_pd194_pl11_sv6_bp12_ba530_bp62,165.86,13.54,46.01,218.78,180.03,179.19
