load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
37059_sd716_sl12_pd327_pl7_sv7_bp13_ba700_bp71,182.99,15.23,51.87,224.63,181.59,211.76
37060_sd774_sl9_pd206_pl9_sv6_bp10_ba710_bp56,174.07,14.26,52.23,208.47,159.56,175.5
37061_sd778_sl8_pd219_pl12_sv7_bp11_ba620_bp74,148.68,13.37,43.72,177.38,143.44,143.95
37062_sd652_sl12_pd227_pl11_sv9_bp12_ba500_bp52,127.34,14.62,46.53,219.6,139.46,194.05
37063_sd622_sl11_pd185_pl11_sv6_bp12_ba880_bp68,224.31,16.27,56.14,278.46,224.75,222.69
37064_sd670_sl10_pd106_pl10_sv8_bp12_ba630_bp55,153.53,15.32,51.68,245.6,149.61,192.82
37065_sd744_sl9_pd218_pl8_sv7_bp14_ba710_bp52,174.19,15.84,50.83,209.32,170.05,176.74
37066_sd821_sl12_pd261_pl12_sv6_bp13_ba720_bp52,179.21,15.45,51.63,211.23,175.82,167.21
37067_sd729_sl10_pd208_pl9_sv8_bp10_ba610_bp47,150.61,14.19,47.02,183.28,153.15,183.67
37068_sd472_sl12_pd166_pl9_sv9_bp11_ba500_bp63,138.14,13.15,39.21,178.0,143.1,167.65
37069_sd915_sl8_pd199_pl10_sv9_bp12_ba760_bp66,199.3,16.51,56.13,229.17,216.18,251.69
37070_sd606_sl9_pd126_pl11_sv9_bp12_ba630_bp61,199.78,14.96,48.2,223.75,225.93,176.26
37071_sd873_sl10_pd197_pl12_sv8_bp10_ba660_bp45,164.56,19.92,64.96,359.19,184.67,312.31
37072_sd802_sl10_pd140_pl9_sv8_bp12_ba580_bp69,154.65,13.96,44.44,164.33,148.81,186.79
37073_sd704_sl13_pd145_pl12_sv11_bp11_ba750_bp73,194.57,16.36,56.3,239.16,192.47,256.1
37074_sd701_sl9_pd226_pl10_sv9_bp12_ba600_bp61,150.83,13.36,41.78,163.69,150.29,168.98
37075_sd626_sl13_pd210_pl11_sv8_bp14_ba700_bp67,172.34,14.69,51.78,210.71,176.86,185.05
37076_sd846_sl8_pd245_pl13_sv5_bp11_ba650_bp67,152.92,14.86,47.42,192.3,158.9,145.37
37077_sd729_sl12_pd216_pl7_sv7_bp12_ba600_bp57,155.99,14.34,48.32,199.03,151.66,158.64
37078_sd670_sl10_pd223_pl8_sv11_bp13_ba650_bp50,180.01,15.89,50.24,204.4,198.88,261.58
37079_sd759_sl12_pd200_pl9_sv9_bp12_ba900_bp74,255.69,19.08,62.34,297.22,275.6,323.09
37080_sd771_sl12_pd176_pl8_sv8_bp13_ba800_bp48,267.39,19.53,58.88,298.6,315.69,272.04
37081_sd766_sl9_pd267_pl12_sv8_bp11_ba790_bp78,202.66,18.27,59.38,270.59,210.12,222.95
37082_sd683_sl8_pd208_pl10_sv6_bp11_ba780_bp69,185.29,14.77,52.61,220.05,169.74,178.04
37083_sd653_sl8_pd253_pl11_sv9_bp11_ba980_bp67,228.8,17.43,63.19,311.09,218.42,253.09
37084_sd871_sl10_pd348_pl11_sv8_bp11_ba620_bp59,160.38,17.04,57.43,273.92,150.05,231.49
37085_sd745_sl10_pd172_pl8_sv9_bp12_ba580_bp77,144.07,14.09,46.16,180.45,153.75,186.98
37086_sd837_sl9_pd189_pl11_sv6_bp13_ba530_bp51,172.08,13.91,47.34,232.57,193.98,189.77
37087_sd651_sl9_pd255_pl11_sv10_bp12_ba610_bp62,167.23,14.13,45.54,185.8,158.57,208.88
37088_sd706_sl12_pd276_pl7_sv9_bp12_ba880_bp76,210.18,17.06,59.97,249.98,218.3,257.33
37089_sd805_sl11_pd199_pl11_sv7_bp13_ba660_bp55,157.58,14.46,49.41,204.57,163.67,177.15
37090_sd724_sl7_pd294_pl9_sv12_bp12_ba670_bp47,254.49,18.46,51.78,259.1,327.7,399.93
37091_sd872_sl12_pd218_pl11_sv7_bp12_ba730_bp69,188.62,15.09,56.15,241.66,193.45,203.2
37092_sd717_sl11_pd166_pl9_sv9_bp13_ba590_bp60,156.52,13.97,46.91,177.93,174.72,237.73
37093_sd710_sl9_pd247_pl12_sv7_bp13_ba850_bp66,198.91,15.45,55.03,256.02,179.27,186.78
37094_sd841_sl10_pd205_pl8_sv8_bp12_ba850_bp69,211.87,17.64,59.13,245.87,226.89,227.47
37095_sd683_sl9_pd145_pl9_sv8_bp11_ba660_bp60,159.04,14.03,49.92,221.0,160.07,181.04
37096_sd862_sl8_pd181_pl8_sv8_bp12_ba620_bp41,169.76,14.9,43.25,192.52,176.86,178.2
37097_sd562_sl9_pd224_pl8_sv12_bp13_ba780_bp66,229.03,18.48,53.21,237.08,249.98,287.62
37098_sd719_sl10_pd222_pl9_sv8_bp11_ba610_bp58,162.84,14.05,46.65,200.3,166.15,171.78
37099_sd572_sl8_pd149_pl10_sv8_bp11_ba720_bp53,180.96,14.13,47.66,200.1,171.99,162.89
37100_sd735_sl11_pd166_pl10_sv7_bp11_ba850_bp64,197.89,16.25,56.21,248.03,195.7,206.55
37101_sd713_sl11_pd255_pl11_sv8_bp12_ba580_bp47,138.92,15.01,54.17,243.69,147.79,244.14
37102_sd737_sl9_pd244_pl11_sv9_bp10_ba720_bp64,190.93,15.13,54.17,240.78,191.12,228.68
37103_sd789_sl9_pd206_pl10_sv7_bp12_ba550_bp55,139.21,15.52,55.29,262.34,139.48,249.58
37104_sd779_sl9_pd236_pl12_sv9_bp12_ba710_bp76,232.02,16.67,50.77,251.31,274.93,245.05
37105_sd793_sl8_pd190_pl11_sv8_bp11_ba650_bp72,227.51,15.8,53.66,273.81,266.09,269.82
37106_sd806_sl6_pd166_pl10_sv5_bp11_ba590_bp57,142.8,13.03,39.8,165.4,130.78,140.06
37107_sd679_sl9_pd134_pl13_sv8_bp12_ba770_bp57,179.84,15.19,51.85,238.17,163.98,201.69
37108_sd742_sl12_pd282_pl11_sv10_bp12_ba720_bp61,189.93,16.92,54.92,250.83,210.33,195.75
37109_sd723_sl9_pd159_pl9_sv5_bp11_ba710_bp60,190.06,14.69,52.16,232.53,200.38,166.11
37110_sd816_sl9_pd153_pl7_sv10_bp13_ba530_bp59,168.62,14.89,45.49,194.69,195.37,229.16
37111_sd776_sl11_pd239_pl9_sv11_bp11_ba720_bp64,183.02,15.88,58.95,240.02,201.65,261.48
37112_sd676_sl14_pd273_pl13_sv10_bp12_ba640_bp59,162.67,14.47,50.62,199.03,174.44,211.12
37113_sd764_sl8_pd179_pl8_sv7_bp11_ba790_bp57,193.65,16.27,55.18,230.27,190.75,193.17
37114_sd903_sl8_pd156_pl8_sv5_bp12_ba690_bp62,164.28,14.4,49.5,203.6,162.42,170.26
37115_sd709_sl8_pd167_pl12_sv7_bp10_ba950_bp48,228.89,18.47,64.17,342.09,212.24,277.87
37116_sd743_sl10_pd269_pl10_sv5_bp11_ba900_bp51,211.75,15.93,57.63,268.4,190.83,220.58
37117_sd657_sl9_pd148_pl10_sv6_bp10_ba640_bp59,154.49,13.18,46.49,191.42,147.01,170.66
37118_sd588_sl11_pd200_pl11_sv10_bp13_ba910_bp60,212.67,18.85,62.25,285.54,208.25,273.0
37119_sd697_sl9_pd197_pl12_sv8_bp11_ba570_bp60,147.51,16.16,56.11,268.24,145.51,241.73
37120_sd619_sl10_pd138_pl7_sv6_bp12_ba710_bp73,168.01,13.91,48.23,195.7,155.75,155.6
37121_sd835_sl11_pd188_pl10_sv8_bp12_ba620_bp70,165.32,16.49,55.45,277.53,175.22,229.88
37122_sd729_sl10_pd210_pl12_sv10_bp12_ba480_bp57,122.84,13.66,37.01,162.28,135.86,197.14
37123_sd783_sl11_pd162_pl9_sv4_bp10_ba600_bp58,140.84,13.57,44.45,186.27,126.81,137.56
37124_sd738_sl11_pd198_pl11_sv8_bp11_ba940_bp46,227.5,21.61,68.67,382.37,208.95,330.13
37125_sd716_sl8_pd270_pl11_sv8_bp12_ba690_bp49,188.78,14.82,51.87,224.54,196.37,201.73
37126_sd777_sl9_pd247_pl12_sv11_bp11_ba710_bp42,185.42,15.84,58.81,235.98,189.5,282.46
37127_sd698_sl5_pd167_pl8_sv9_bp11_ba580_bp51,172.54,13.6,44.74,204.08,182.99,176.8
37128_sd813_sl13_pd159_pl12_sv10_bp12_ba890_bp58,215.7,19.95,62.62,289.77,229.38,300.66
37129_sd647_sl7_pd134_pl6_sv7_bp14_ba710_bp57,169.83,13.95,51.35,212.23,163.81,181.93
37130_sd634_sl11_pd245_pl9_sv10_bp10_ba880_bp59,209.05,17.08,58.55,259.89,216.54,232.16
37131_sd701_sl12_pd134_pl7_sv7_bp12_ba540_bp44,157.16,12.74,43.49,182.45,164.81,152.11
37132_sd746_sl12_pd213_pl10_sv7_bp11_ba680_bp70,165.02,15.08,53.48,217.59,148.08,181.52
37133_sd932_sl12_pd254_pl10_sv7_bp11_ba690_bp53,174.54,15.53,55.54,224.34,180.56,208.92
37134_sd647_sl6_pd222_pl12_sv8_bp12_ba750_bp70,231.87,15.95,52.95,265.92,271.63,255.66
37135_sd457_sl10_pd274_pl13_sv7_bp11_ba750_bp55,179.29,14.3,49.66,215.78,160.49,164.77
37136_sd816_sl6_pd251_pl10_sv9_bp13_ba550_bp70,155.22,13.85,48.94,192.78,168.14,217.26
37137_sd852_sl7_pd140_pl12_sv7_bp12_ba710_bp47,176.05,15.28,54.64,243.6,179.22,199.2
37138_sd886_sl7_pd128_pl9_sv9_bp12_ba660_bp38,180.35,14.64,48.39,193.14,180.5,208.36
37139_sd595_sl9_pd122_pl12_sv9_bp11_ba720_bp63,202.24,16.3,55.55,255.81,218.45,196.85
37140_sd770_sl11_pd211_pl11_sv5_bp12_ba590_bp59,134.95,12.37,37.27,162.86,131.05,144.07
37141_sd702_sl9_pd201_pl8_sv6_bp12_ba780_bp66,184.77,15.33,55.34,236.94,168.46,206.04
37142_sd656_sl10_pd203_pl11_sv4_bp12_ba820_bp56,185.52,15.41,54.05,234.49,166.42,169.95
37143_sd840_sl9_pd197_pl11_sv12_bp12_ba710_bp63,193.58,18.2,57.6,252.42,237.34,338.69
37144_sd642_sl7_pd248_pl8_sv5_bp10_ba750_bp55,169.42,14.56,52.3,221.51,159.2,159.93
37145_sd724_sl11_pd95_pl11_sv10_bp13_ba630_bp63,164.16,15.57,50.74,207.28,157.98,230.28
37146_sd799_sl5_pd123_pl15_sv8_bp12_ba540_bp56,166.96,16.26,52.75,256.05,187.29,261.13
37147_sd675_sl9_pd236_pl7_sv5_bp14_ba680_bp59,159.23,13.88,49.43,199.42,142.92,155.43
37148_sd735_sl9_pd318_pl8_sv8_bp10_ba730_bp54,177.44,14.78,54.33,226.49,184.94,206.73
37149_sd772_sl8_pd45_pl9_sv6_bp12_ba830_bp74,195.78,15.11,52.17,232.5,177.46,188.4
37150_sd607_sl10_pd247_pl13_sv9_bp12_ba720_bp60,172.55,16.76,58.99,281.45,187.72,239.45
37151_sd782_sl8_pd188_pl9_sv8_bp13_ba680_bp60,187.52,14.51,50.41,209.29,174.23,198.66
37152_sd851_sl12_pd223_pl7_sv7_bp11_ba830_bp82,213.37,17.22,59.55,249.66,203.24,196.2
37153_sd718_sl8_pd202_pl6_sv6_bp13_ba680_bp74,166.17,14.57,52.16,227.19,159.66,185.48
37154_sd906_sl8_pd241_pl13_sv8_bp11_ba680_bp54,168.61,17.13,56.86,260.47,165.84,233.1
37155_sd645_sl7_pd182_pl14_sv9_bp11_ba730_bp65,247.85,17.05,50.82,259.29,301.05,246.67
37156_sd698_sl10_pd164_pl9_sv9_bp12_ba720_bp69,168.75,16.15,54.94,210.8,180.44,211.51
37157_sd702_sl8_pd153_pl9_sv9_bp12_ba940_bp61,231.2,17.9,61.84,303.76,217.4,304.3
37158_sd716_sl9_pd186_pl10_sv10_bp10_ba720_bp43,186.52,15.67,53.8,225.22,195.0,225.2
37159_sd745_sl5_pd238_pl9_sv8_bp13_ba780_bp74,202.32,16.44,57.9,291.81,190.74,246.01
37160_sd824_sl14_pd238_pl11_sv8_bp12_ba680_bp63,171.65,15.13,49.41,212.13,183.87,177.4
37161_sd642_sl10_pd213_pl12_sv8_bp14_ba580_bp74,143.25,15.66,56.95,274.49,149.33,243.9
37162_sd649_sl10_pd229_pl9_sv7_bp13_ba700_bp57,171.78,14.34,50.93,222.0,186.97,212.13
37163_sd730_sl10_pd150_pl9_sv13_bp10_ba770_bp38,238.34,18.13,57.68,258.72,293.14,432.22
37164_sd708_sl13_pd221_pl7_sv6_bp13_ba660_bp43,159.7,13.79,47.48,190.28,148.92,140.76
37165_sd848_sl11_pd255_pl10_sv8_bp13_ba730_bp65,188.21,20.44,66.53,352.62,186.92,311.53
37166_sd781_sl12_pd160_pl15_sv8_bp14_ba690_bp59,214.45,16.89,56.6,292.76,258.07,242.02
37167_sd830_sl10_pd238_pl13_sv8_bp11_ba840_bp52,199.82,16.92,60.64,272.28,192.04,257.62
37168_sd750_sl10_pd121_pl13_sv10_bp11_ba700_bp47,192.84,15.72,54.05,226.3,199.66,232.86
37169_sd773_sl6_pd232_pl13_sv10_bp13_ba550_bp71,157.59,13.49,43.4,169.79,158.39,238.27
37170_sd705_sl10_pd135_pl7_sv9_bp11_ba580_bp55,154.63,13.46,42.28,173.52,162.97,210.86
37171_sd754_sl7_pd251_pl9_sv10_bp13_ba770_bp76,208.66,17.53,56.72,245.04,220.14,243.67
37172_sd596_sl8_pd158_pl10_sv6_bp10_ba660_bp53,154.26,14.44,51.25,223.4,146.73,181.74
37173_sd674_sl10_pd181_pl10_sv7_bp12_ba600_bp65,149.32,14.39,48.6,218.4,144.2,189.73
37174_sd840_sl12_pd161_pl9_sv7_bp12_ba940_bp69,220.59,16.9,62.88,278.29,198.31,225.01
37175_sd924_sl11_pd229_pl7_sv7_bp12_ba840_bp58,262.89,20.68,63.22,335.36,306.73,285.52
37176_sd734_sl12_pd201_pl9_sv12_bp13_ba600_bp62,164.25,15.78,59.8,253.18,226.59,374.51
37177_sd711_sl13_pd128_pl7_sv9_bp13_ba570_bp54,181.08,15.46,43.77,185.6,208.06,248.76
37178_sd579_sl9_pd135_pl12_sv9_bp12_ba490_bp59,169.4,13.54,39.69,198.99,211.57,156.36
37179_sd691_sl13_pd215_pl8_sv9_bp13_ba630_bp59,229.32,16.31,50.4,249.58,275.96,251.51
37180_sd732_sl13_pd218_pl11_sv6_bp11_ba670_bp70,170.31,14.96,49.07,205.28,162.27,164.2
37181_sd642_sl13_pd249_pl13_sv9_bp11_ba660_bp50,156.71,14.89,49.61,214.63,155.92,175.07
37182_sd642_sl9_pd137_pl10_sv5_bp12_ba790_bp62,181.9,14.34,51.47,222.43,158.84,166.07
37183_sd685_sl9_pd98_pl14_sv7_bp12_ba650_bp53,156.03,13.87,47.11,196.71,156.41,175.35
37184_sd774_sl10_pd163_pl6_sv12_bp11_ba790_bp52,310.17,21.29,57.5,321.95,383.27,487.56
37185_sd765_sl11_pd168_pl11_sv8_bp13_ba660_bp62,165.49,15.63,58.2,248.95,165.71,252.94
37186_sd691_sl12_pd192_pl8_sv8_bp12_ba680_bp69,231.68,16.53,48.99,261.63,288.45,236.92
37187_sd723_sl10_pd206_pl10_sv8_bp12_ba540_bp90,135.2,14.08,41.72,191.16,134.18,166.49
37188_sd864_sl12_pd205_pl11_sv7_bp13_ba720_bp61,168.31,16.12,52.78,225.81,172.92,194.53
37189_sd823_sl10_pd214_pl9_sv7_bp10_ba670_bp66,174.17,16.04,54.78,247.53,163.73,218.74
37190_sd710_sl11_pd123_pl8_sv5_bp12_ba770_bp81,218.36,15.99,54.97,264.87,227.59,199.72
37191_sd866_sl10_pd181_pl12_sv7_bp11_ba550_bp60,132.49,14.04,48.66,202.92,138.8,196.06
37192_sd724_sl11_pd152_pl9_sv9_bp12_ba760_bp53,195.03,16.51,58.03,250.0,209.95,246.5
37193_sd985_sl10_pd149_pl6_sv7_bp11_ba760_bp67,230.52,17.2,59.21,291.81,251.54,251.12
37194_sd781_sl13_pd106_pl11_sv8_bp12_ba830_bp42,202.45,17.28,59.13,250.18,207.52,233.33
37195_sd705_sl7_pd214_pl8_sv6_bp10_ba550_bp52,135.16,12.34,37.61,150.53,129.99,125.46
37196_sd736_sl8_pd100_pl9_sv6_bp13_ba700_bp64,165.96,16.59,58.18,286.46,170.86,261.15
37197_sd731_sl10_pd200_pl11_sv5_bp12_ba630_bp66,150.0,13.83,47.62,196.44,142.94,152.64
37198_sd772_sl11_pd182_pl9_sv11_bp13_ba630_bp68,154.75,16.43,57.21,231.7,171.62,256.19
37199_sd832_sl14_pd170_pl7_sv7_bp10_ba700_bp62,176.95,15.7,57.03,238.52,174.15,206.78
37200_sd771_sl9_pd220_pl8_sv9_bp14_ba680_bp68,175.79,15.36,52.34,232.86,180.68,186.69
37201_sd691_sl11_pd168_pl11_sv10_bp12_ba780_bp61,190.77,17.61,57.68,247.44,187.9,212.85
37202_sd787_sl13_pd236_pl10_sv10_bp13_ba750_bp63,190.79,17.41,58.11,231.88,203.97,216.35
37203_sd794_sl11_pd172_pl11_sv12_bp12_ba740_bp73,190.67,16.45,58.07,267.85,234.91,365.52
37204_sd769_sl8_pd161_pl13_sv9_bp13_ba780_bp59,243.41,16.65,55.34,275.44,288.5,307.21
37205_sd710_sl8_pd224_pl12_sv7_bp12_ba570_bp58,138.69,12.95,40.19,174.0,130.62,144.77
37206_sd689_sl11_pd131_pl10_sv9_bp13_ba830_bp43,197.93,16.67,59.83,268.74,205.03,258.08
37207_sd661_sl8_pd173_pl12_sv7_bp12_ba820_bp59,193.92,14.81,52.46,233.61,181.65,183.23
37208_sd755_sl9_pd257_pl13_sv5_bp13_ba790_bp56,183.4,14.97,54.04,221.51,165.18,162.47
37209_sd623_sl8_pd187_pl11_sv7_bp10_ba640_bp79,152.85,12.97,44.39,181.14,140.99,152.2
37210_sd933_sl12_pd213_pl7_sv9_bp11_ba720_bp47,200.54,16.22,57.29,254.37,209.3,255.15
37211_sd735_sl12_pd71_pl11_sv10_bp12_ba590_bp56,152.69,16.44,49.99,198.47,168.09,246.39
37212_sd704_sl9_pd219_pl10_sv9_bp13_ba700_bp63,182.36,14.57,50.72,209.38,186.34,197.71
37213_sd790_sl14_pd219_pl9_sv5_bp14_ba520_bp48,133.21,13.3,40.98,179.97,131.57,145.37
37214_sd661_sl10_pd170_pl8_sv9_bp11_ba710_bp72,176.98,15.4,49.7,204.42,172.17,201.94
37215_sd815_sl10_pd175_pl12_sv13_bp13_ba820_bp44,220.51,21.69,64.34,314.16,275.81,433.24
37216_sd870_sl12_pd214_pl11_sv8_bp13_ba750_bp62,181.89,16.36,60.86,246.97,196.41,224.9
37217_sd838_sl10_pd273_pl10_sv9_bp12_ba750_bp67,174.09,16.32,57.16,241.86,166.91,230.21
37218_sd819_sl13_pd235_pl10_sv9_bp12_ba660_bp51,177.61,17.29,56.2,253.75,183.79,235.2
37219_sd774_sl13_pd206_pl8_sv6_bp12_ba680_bp71,184.93,15.86,57.85,249.81,179.34,214.01
37220_sd805_sl8_pd136_pl8_sv9_bp11_ba680_bp62,185.53,14.77,45.74,195.56,182.51,189.79
37221_sd642_sl10_pd227_pl13_sv7_bp11_ba550_bp58,148.76,13.59,41.18,181.58,154.7,140.74
37222_sd789_sl11_pd274_pl12_sv9_bp13_ba680_bp51,175.73,19.46,65.84,328.2,178.54,309.47
37223_sd726_sl10_pd175_pl10_sv8_bp11_ba560_bp64,141.11,13.66,45.99,208.22,136.85,172.61
37224_sd691_sl9_pd179_pl13_sv7_bp11_ba740_bp63,169.86,15.63,54.07,223.9,165.21,188.04
37225_sd680_sl7_pd201_pl13_sv12_bp11_ba720_bp60,183.54,21.05,58.48,312.56,206.46,274.21
37226_sd786_sl8_pd243_pl10_sv5_bp13_ba710_bp82,166.59,14.14,48.99,193.91,150.61,136.36
37227_sd774_sl10_pd272_pl11_sv9_bp13_ba650_bp53,178.68,15.81,50.37,229.12,188.25,198.08
37228_sd777_sl9_pd196_pl7_sv6_bp11_ba730_bp64,177.48,15.04,51.6,211.59,162.36,167.55
37229_sd647_sl11_pd144_pl12_sv10_bp11_ba750_bp50,179.78,16.12,50.87,225.38,194.2,225.3
37230_sd713_sl10_pd174_pl10_sv8_bp10_ba710_bp65,177.07,15.62,54.64,250.85,167.87,232.05
37231_sd709_sl11_pd221_pl9_sv8_bp13_ba700_bp62,184.73,15.39,50.83,227.17,198.35,240.18
37232_sd687_sl11_pd134_pl13_sv7_bp11_ba780_bp72,203.56,16.34,53.6,256.37,210.81,208.01
37233_sd711_sl11_pd116_pl10_sv7_bp13_ba790_bp63,192.04,18.43,62.94,319.72,195.6,302.58
37234_sd807_sl12_pd231_pl10_sv9_bp11_ba710_bp51,183.94,17.72,60.1,291.08,186.95,266.25
