load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
15032_sd635_sl12_pd185_pl6_sv6_bp12_ba470_bp44,122.11,11.67,35.32,147.87,120.56,136.24
15033_sd793_sl10_pd128_pl9_sv11_bp14_ba730_bp57,198.09,16.24,58.57,225.13,227.48,325.99
15034_sd749_sl12_pd253_pl8_sv7_bp13_ba780_bp59,190.15,17.26,60.45,308.46,181.31,248.62
15035_sd645_sl8_pd246_pl12_sv6_bp11_ba650_bp57,160.99,13.35,48.01,197.82,148.43,158.12
15036_sd828_sl7_pd136_pl10_sv8_bp10_ba640_bp61,182.9,14.28,47.87,217.87,205.46,192.9
15037_sd933_sl11_pd230_pl11_sv7_bp10_ba820_bp54,196.27,18.31,62.74,268.98,204.52,226.58
15038_sd943_sl9_pd196_pl8_sv9_bp13_ba620_bp68,187.99,16.61,54.6,249.06,182.5,251.86
15039_sd770_sl9_pd64_pl7_sv7_bp12_ba700_bp66,182.24,14.64,49.79,203.67,188.65,174.97
15040_sd716_sl10_pd243_pl10_sv8_bp11_ba730_bp67,177.74,15.18,53.57,229.44,157.12,199.54
15041_sd906_sl8_pd289_pl7_sv7_bp13_ba520_bp62,142.44,14.29,44.93,180.46,144.15,185.54
15042_sd761_sl9_pd150_pl8_sv10_bp10_ba670_bp47,185.93,14.72,48.45,197.59,184.97,241.74
15043_sd800_sl12_pd180_pl10_sv8_bp11_ba750_bp69,179.81,16.17,58.9,265.61,172.03,230.37
15044_sd666_sl11_pd147_pl14_sv8_bp10_ba820_bp57,193.23,15.71,52.94,239.25,195.57,192.98
15045_sd740_sl10_pd195_pl10_sv7_bp12_ba510_bp73,127.27,14.37,49.48,225.98,125.94,218.52
15046_sd814_sl8_pd63_pl13_sv11_bp12_ba730_bp79,210.3,16.52,61.2,319.11,209.0,375.31
15047_sd679_sl9_pd93_pl10_sv9_bp12_ba790_bp65,198.65,15.27,56.8,254.06,202.89,221.37
15048_sd729_sl14_pd215_pl13_sv13_bp13_ba770_bp78,221.72,19.08,58.92,312.15,251.28,333.62
15049_sd743_sl4_pd209_pl11_sv10_bp11_ba580_bp50,173.12,16.38,49.17,222.55,177.27,197.93
15050_sd691_sl11_pd235_pl11_sv7_bp12_ba690_bp61,160.84,14.09,49.3,202.68,158.85,170.22
15051_sd676_sl9_pd199_pl8_sv7_bp12_ba610_bp55,155.97,13.35,41.63,182.34,150.22,152.4
15052_sd784_sl10_pd254_pl11_sv9_bp12_ba650_bp61,164.75,15.5,52.53,228.5,169.31,208.4
15053_sd673_sl14_pd157_pl10_sv10_bp13_ba980_bp71,233.72,19.98,62.58,312.7,225.28,265.74
15054_sd553_sl8_pd236_pl12_sv7_bp14_ba720_bp56,168.34,13.89,49.47,209.2,155.6,149.0
15055_sd717_sl13_pd181_pl10_sv4_bp13_ba570_bp35,134.24,12.93,39.73,164.12,134.55,127.15
15056_sd737_sl8_pd229_pl8_sv7_bp11_ba530_bp62,142.1,12.68,40.69,170.51,138.93,143.81
15057_sd580_sl13_pd182_pl9_sv7_bp13_ba560_bp33,136.22,12.82,39.69,172.18,135.32,148.15
15058_sd717_sl11_pd178_pl7_sv7_bp11_ba800_bp69,183.18,15.31,54.84,223.41,168.46,167.13
15059_sd804_sl13_pd168_pl11_sv7_bp13_ba780_bp51,216.72,15.92,55.7,270.74,231.55,214.9
15060_sd744_sl12_pd147_pl10_sv11_bp13_ba690_bp72,166.63,17.91,58.51,249.26,183.86,257.23
15061_sd685_sl14_pd263_pl8_sv7_bp12_ba660_bp48,154.49,13.85,44.06,183.82,144.67,141.17
15062_sd887_sl9_pd212_pl8_sv11_bp14_ba720_bp71,238.64,18.01,54.32,222.67,275.07,323.46
15063_sd721_sl8_pd110_pl11_sv9_bp11_ba780_bp50,245.71,17.09,55.52,303.02,287.03,300.96
15064_sd778_sl9_pd178_pl12_sv7_bp10_ba570_bp57,138.83,13.45,45.55,184.42,139.14,155.78
15065_sd749_sl9_pd162_pl11_sv10_bp12_ba790_bp73,201.11,16.51,56.38,241.5,203.24,232.45
15066_sd641_sl8_pd290_pl9_sv9_bp12_ba800_bp64,209.27,16.24,57.5,272.28,201.05,245.39
15067_sd722_sl10_pd193_pl9_sv6_bp13_ba690_bp58,165.05,14.58,48.34,199.27,162.37,153.61
15068_sd720_sl12_pd199_pl12_sv12_bp12_ba800_bp53,204.04,17.8,60.29,247.68,228.38,253.19
15069_sd834_sl10_pd216_pl9_sv8_bp11_ba670_bp52,168.55,15.65,54.22,249.67,180.89,203.85
15070_sd703_sl11_pd213_pl11_sv3_bp11_ba640_bp59,144.93,13.31,45.71,183.1,131.1,141.2
15071_sd818_sl13_pd211_pl10_sv7_bp11_ba640_bp50,167.12,15.0,51.67,213.39,172.65,174.38
15072_sd729_sl10_pd213_pl7_sv10_bp11_ba700_bp37,204.38,16.84,54.64,221.81,210.14,260.7
15073_sd709_sl10_pd199_pl8_sv5_bp13_ba610_bp72,147.72,13.16,44.41,178.98,140.7,126.02
15074_sd622_sl9_pd178_pl13_sv9_bp12_ba720_bp46,232.38,15.93,49.91,244.88,273.45,216.41
15075_sd867_sl9_pd211_pl8_sv11_bp11_ba590_bp63,198.34,17.09,50.4,235.0,226.63,275.11
15076_sd692_sl9_pd232_pl12_sv7_bp13_ba750_bp56,178.69,14.58,51.08,212.44,175.26,163.14
15077_sd770_sl10_pd153_pl13_sv7_bp14_ba650_bp41,159.72,14.58,49.87,221.16,163.64,181.16
15078_sd745_sl8_pd190_pl11_sv9_bp12_ba660_bp65,183.61,14.46,50.41,194.34,198.12,208.56
15079_sd677_sl11_pd247_pl9_sv8_bp13_ba720_bp46,195.27,15.35,50.51,230.84,207.08,195.31
15080_sd850_sl10_pd201_pl10_sv5_bp14_ba690_bp55,169.44,14.25,51.65,218.49,164.54,177.63
15081_sd759_sl8_pd132_pl8_sv10_bp11_ba650_bp65,217.28,15.49,48.47,214.26,244.7,308.77
15082_sd924_sl9_pd136_pl6_sv9_bp11_ba600_bp59,180.42,18.92,52.15,235.06,203.77,297.23
15083_sd754_sl9_pd268_pl13_sv8_bp13_ba710_bp56,169.33,15.66,55.7,260.79,162.44,226.97
15084_sd721_sl9_pd264_pl9_sv7_bp11_ba740_bp66,183.36,14.86,52.71,207.23,168.35,168.5
15085_sd767_sl10_pd170_pl10_sv10_bp12_ba590_bp64,162.21,14.15,47.81,178.58,170.19,196.01
15086_sd794_sl12_pd179_pl10_sv7_bp13_ba780_bp65,180.88,15.31,55.55,234.43,182.62,178.56
15087_sd789_sl6_pd279_pl9_sv3_bp11_ba670_bp73,152.68,13.9,48.53,196.0,134.48,143.12
15088_sd831_sl9_pd248_pl10_sv8_bp13_ba660_bp54,169.92,14.72,49.17,197.44,173.59,182.66
15089_sd755_sl8_pd205_pl14_sv5_bp12_ba400_bp65,96.61,10.99,30.02,128.8,87.99,113.94
15090_sd720_sl11_pd201_pl10_sv5_bp14_ba640_bp78,157.31,13.22,47.53,193.58,147.88,155.28
15091_sd808_sl6_pd258_pl8_sv5_bp12_ba720_bp56,178.61,14.55,52.14,212.5,163.19,173.7
15092_sd825_sl13_pd206_pl11_sv4_bp11_ba850_bp56,192.98,16.74,58.02,261.37,173.53,206.59
15093_sd679_sl13_pd130_pl12_sv9_bp13_ba710_bp46,173.42,15.71,55.04,249.4,194.48,266.31
15094_sd808_sl9_pd232_pl14_sv10_bp11_ba570_bp77,210.35,15.75,45.67,225.27,252.65,214.46
15095_sd907_sl7_pd198_pl8_sv9_bp14_ba580_bp65,177.21,16.48,45.96,196.58,201.36,203.63
15096_sd798_sl8_pd207_pl9_sv7_bp12_ba680_bp66,188.29,15.48,49.96,216.53,183.45,186.3
15097_sd817_sl10_pd152_pl10_sv10_bp13_ba600_bp73,159.16,15.42,50.68,192.59,178.52,231.73
15098_sd771_sl9_pd155_pl12_sv8_bp11_ba710_bp54,185.79,17.21,59.49,315.61,181.96,271.21
15099_sd708_sl13_pd213_pl7_sv9_bp11_ba790_bp57,248.54,18.53,57.58,274.63,284.87,290.04
15100_sd509_sl10_pd178_pl9_sv13_bp12_ba670_bp67,182.88,14.81,50.5,215.85,215.34,295.53
15101_sd828_sl8_pd182_pl10_sv8_bp12_ba600_bp81,172.62,14.07,43.51,195.43,196.32,193.22
15102_sd768_sl11_pd260_pl10_sv9_bp12_ba760_bp65,179.96,16.59,59.22,262.48,189.42,248.52
15103_sd826_sl11_pd268_pl9_sv9_bp12_ba680_bp61,171.72,16.16,54.64,218.5,176.5,221.88
15104_sd618_sl13_pd231_pl6_sv8_bp10_ba680_bp79,242.4,16.95,52.84,251.75,286.31,207.54
15105_sd813_sl9_pd195_pl8_sv5_bp13_ba820_bp51,189.12,16.33,57.03,260.33,179.91,195.7
15106_sd762_sl10_pd228_pl11_sv7_bp12_ba590_bp72,138.88,15.31,54.25,245.43,148.79,233.91
15107_sd750_sl11_pd207_pl9_sv6_bp13_ba680_bp81,157.71,14.02,49.3,196.34,157.51,148.87
15108_sd958_sl12_pd195_pl9_sv7_bp12_ba620_bp42,155.55,15.3,56.48,248.91,160.71,237.6
15109_sd825_sl8_pd183_pl12_sv8_bp13_ba650_bp48,229.68,17.47,54.28,262.55,286.8,219.94
15110_sd778_sl9_pd166_pl9_sv7_bp12_ba390_bp59,104.63,13.23,39.22,181.58,106.96,165.49
15111_sd737_sl14_pd190_pl9_sv9_bp12_ba850_bp67,223.74,18.64,62.92,280.49,225.94,319.69
15112_sd885_sl9_pd152_pl13_sv7_bp11_ba800_bp90,187.24,15.42,55.65,236.06,179.85,190.43
15113_sd608_sl13_pd202_pl11_sv6_bp11_ba610_bp66,146.12,12.68,39.76,176.41,144.99,137.33
15114_sd737_sl7_pd259_pl9_sv6_bp13_ba720_bp64,172.85,14.48,48.49,205.61,177.9,172.36
15115_sd711_sl8_pd277_pl10_sv12_bp11_ba710_bp59,221.56,20.16,55.72,257.49,257.13,357.97
15116_sd803_sl9_pd227_pl10_sv7_bp12_ba770_bp52,184.85,16.31,54.39,246.17,196.09,218.61
15117_sd796_sl10_pd171_pl13_sv8_bp12_ba960_bp42,238.57,22.65,74.15,408.27,241.51,360.31
15118_sd674_sl11_pd132_pl8_sv8_bp13_ba810_bp58,220.25,16.57,57.16,251.53,235.27,233.03
15119_sd760_sl14_pd234_pl5_sv9_bp11_ba830_bp34,219.33,17.37,58.58,260.62,225.78,275.5
15120_sd975_sl11_pd183_pl12_sv5_bp13_ba700_bp58,165.45,15.21,50.53,211.24,161.69,180.25
15121_sd737_sl10_pd33_pl11_sv11_bp13_ba580_bp57,152.76,14.93,54.36,230.07,190.58,254.13
15122_sd805_sl9_pd256_pl10_sv10_bp12_ba500_bp40,135.86,13.96,37.04,159.12,149.46,205.18
15123_sd711_sl10_pd213_pl11_sv6_bp12_ba690_bp62,185.48,14.47,48.99,210.81,190.08,162.7
15124_sd676_sl12_pd138_pl9_sv13_bp12_ba700_bp46,179.42,19.44,58.29,241.83,238.97,307.18
15125_sd841_sl8_pd248_pl7_sv7_bp12_ba650_bp67,170.47,14.8,45.04,196.28,172.55,150.26
15126_sd650_sl9_pd174_pl7_sv9_bp13_ba710_bp54,190.56,16.77,52.8,226.33,202.62,225.18
15127_sd731_sl12_pd155_pl12_sv7_bp13_ba780_bp58,192.75,15.49,53.24,238.14,190.72,195.38
15128_sd619_sl9_pd179_pl11_sv7_bp13_ba820_bp75,193.53,16.68,57.4,279.27,179.88,233.88
15129_sd824_sl10_pd169_pl12_sv8_bp11_ba870_bp56,214.15,19.54,62.71,330.51,209.94,268.95
15130_sd768_sl6_pd204_pl12_sv7_bp11_ba870_bp60,210.39,15.88,54.79,250.31,200.67,203.97
15131_sd721_sl8_pd187_pl10_sv10_bp12_ba730_bp66,192.26,15.9,52.27,205.43,179.3,232.26
15132_sd666_sl12_pd197_pl8_sv6_bp13_ba800_bp47,186.18,14.95,54.75,225.6,166.35,182.71
15133_sd821_sl11_pd198_pl10_sv6_bp12_ba710_bp61,211.15,15.71,55.09,262.36,231.17,235.41
15134_sd716_sl10_pd199_pl10_sv8_bp15_ba500_bp69,120.56,12.68,39.26,156.29,116.87,143.21
15135_sd670_sl8_pd199_pl7_sv7_bp15_ba760_bp61,179.14,14.8,53.7,220.42,160.74,186.42
15136_sd618_sl10_pd165_pl10_sv7_bp13_ba830_bp62,188.37,15.97,55.98,247.66,179.66,185.12
15137_sd723_sl10_pd120_pl12_sv8_bp13_ba680_bp47,169.68,18.77,61.85,321.79,175.84,304.13
15138_sd758_sl7_pd222_pl9_sv7_bp13_ba720_bp68,195.65,14.8,50.5,216.74,180.34,187.84
15139_sd732_sl10_pd199_pl9_sv11_bp12_ba700_bp62,189.45,15.13,55.53,245.89,203.19,254.96
15140_sd707_sl10_pd243_pl9_sv8_bp12_ba820_bp67,193.16,16.04,55.79,263.91,186.32,234.23
15141_sd797_sl9_pd265_pl9_sv4_bp13_ba770_bp56,185.38,15.09,51.62,217.43,160.92,153.15
15142_sd679_sl14_pd156_pl11_sv10_bp12_ba690_bp57,173.78,16.12,52.5,225.61,182.6,217.06
15143_sd541_sl10_pd158_pl12_sv8_bp13_ba560_bp51,146.39,14.87,52.2,254.55,152.59,233.0
15144_sd756_sl8_pd176_pl13_sv7_bp12_ba680_bp68,170.03,14.68,52.53,228.05,169.26,183.47
15145_sd665_sl12_pd236_pl8_sv12_bp12_ba780_bp62,195.59,17.65,57.25,223.23,206.87,269.77
15146_sd677_sl12_pd222_pl8_sv7_bp10_ba570_bp66,144.37,13.11,44.83,188.89,139.49,164.43
15147_sd768_sl11_pd282_pl9_sv10_bp12_ba860_bp65,205.46,18.25,61.57,255.99,198.47,252.11
15148_sd704_sl14_pd266_pl10_sv11_bp10_ba820_bp68,196.85,17.05,59.26,278.71,197.27,241.61
15149_sd757_sl10_pd189_pl13_sv5_bp12_ba660_bp74,158.21,14.24,50.28,201.13,148.24,161.79
15150_sd719_sl8_pd208_pl9_sv7_bp13_ba610_bp65,144.98,13.87,43.54,191.32,146.59,148.88
15151_sd725_sl12_pd179_pl11_sv4_bp11_ba680_bp71,162.37,14.19,49.23,195.23,146.54,157.53
15152_sd726_sl6_pd192_pl10_sv6_bp12_ba580_bp72,149.47,12.87,41.24,172.07,144.82,136.27
15153_sd822_sl11_pd187_pl11_sv10_bp11_ba860_bp49,207.71,19.95,60.74,303.36,231.67,258.07
15154_sd776_sl12_pd152_pl9_sv9_bp11_ba640_bp55,228.91,16.3,52.16,257.06,273.49,228.41
15155_sd775_sl9_pd211_pl9_sv9_bp11_ba550_bp65,142.06,14.19,38.96,156.29,144.33,158.57
15156_sd799_sl10_pd160_pl8_sv8_bp11_ba870_bp52,224.63,17.65,58.09,285.51,245.42,259.24
15157_sd663_sl11_pd123_pl13_sv10_bp13_ba780_bp61,191.01,16.02,58.57,252.23,190.78,231.89
15158_sd814_sl9_pd200_pl8_sv8_bp12_ba780_bp72,198.1,16.2,54.44,215.76,185.64,205.17
15159_sd716_sl12_pd143_pl10_sv8_bp11_ba820_bp58,204.36,19.05,61.17,333.71,202.03,279.42
15160_sd822_sl11_pd227_pl11_sv11_bp12_ba730_bp46,178.03,18.17,57.7,249.02,183.4,267.28
15161_sd818_sl8_pd221_pl8_sv8_bp12_ba750_bp62,184.43,16.48,51.65,218.82,185.01,200.77
15162_sd808_sl9_pd246_pl12_sv10_bp11_ba670_bp54,183.9,15.5,53.19,218.09,189.26,275.99
15163_sd731_sl7_pd207_pl5_sv9_bp11_ba790_bp59,212.36,16.62,57.93,263.53,214.7,267.61
15164_sd670_sl10_pd168_pl10_sv6_bp12_ba830_bp70,200.65,16.0,57.14,254.09,195.24,196.78
15165_sd889_sl12_pd225_pl11_sv7_bp14_ba660_bp57,164.52,15.87,56.51,225.5,168.92,203.2
15166_sd657_sl14_pd200_pl10_sv9_bp13_ba660_bp48,163.48,15.92,51.21,236.15,164.54,233.26
15167_sd731_sl12_pd148_pl10_sv7_bp13_ba710_bp66,178.12,14.96,52.96,232.2,182.97,168.33
15168_sd757_sl8_pd172_pl10_sv7_bp11_ba590_bp55,147.88,14.11,44.08,176.16,149.32,152.91
15169_sd723_sl11_pd265_pl15_sv9_bp13_ba560_bp74,145.5,13.99,49.62,210.53,143.02,178.13
15170_sd736_sl10_pd216_pl9_sv8_bp12_ba720_bp65,180.33,14.35,52.09,218.73,176.79,216.97
15171_sd879_sl10_pd189_pl9_sv10_bp10_ba550_bp54,142.34,14.05,45.21,164.7,171.48,215.25
15172_sd615_sl10_pd223_pl9_sv6_bp10_ba650_bp64,154.75,13.38,46.35,180.25,143.64,142.98
15173_sd791_sl11_pd259_pl12_sv8_bp12_ba600_bp64,157.48,17.79,63.26,316.04,158.52,311.18
15174_sd637_sl10_pd149_pl10_sv7_bp11_ba880_bp67,212.18,19.21,61.76,312.13,192.94,286.62
15175_sd811_sl10_pd219_pl11_sv10_bp10_ba720_bp72,170.94,17.18,55.93,229.81,170.76,206.73
15176_sd839_sl8_pd176_pl11_sv8_bp12_ba690_bp56,239.57,17.0,54.29,269.8,282.09,261.87
15177_sd737_sl10_pd148_pl8_sv8_bp13_ba640_bp57,175.33,14.41,46.13,195.68,184.43,203.7
15178_sd833_sl10_pd101_pl10_sv8_bp12_ba800_bp42,191.9,17.02,57.97,309.19,187.21,256.1
15179_sd809_sl10_pd134_pl9_sv6_bp14_ba790_bp60,198.77,15.61,55.67,236.5,194.37,192.56
15180_sd678_sl9_pd222_pl8_sv7_bp11_ba680_bp64,161.09,14.68,50.03,205.92,159.37,161.04
15181_sd679_sl11_pd238_pl10_sv7_bp12_ba630_bp75,147.93,13.83,47.13,193.12,151.24,155.36
15182_sd701_sl7_pd165_pl10_sv8_bp12_ba780_bp57,214.5,15.73,52.92,232.56,224.03,206.16
15183_sd707_sl14_pd152_pl8_sv8_bp11_ba760_bp62,193.68,15.62,56.7,242.59,183.26,196.59
15184_sd721_sl12_pd259_pl12_sv9_bp12_ba680_bp68,163.52,16.3,57.11,257.48,170.89,234.17
15185_sd642_sl14_pd158_pl11_sv10_bp12_ba790_bp61,188.69,16.91,57.13,239.59,202.23,241.65
15186_sd815_sl10_pd182_pl9_sv9_bp13_ba610_bp66,152.55,16.35,47.44,190.39,150.9,182.52
15187_sd685_sl7_pd227_pl11_sv12_bp13_ba670_bp73,206.69,16.29,52.23,225.89,223.54,274.31
15188_sd868_sl9_pd178_pl9_sv6_bp11_ba620_bp71,146.83,16.14,57.66,268.31,150.44,232.22
15189_sd800_sl9_pd171_pl10_sv7_bp11_ba590_bp57,147.73,13.42,42.7,179.8,140.64,178.14
15190_sd717_sl11_pd106_pl10_sv8_bp12_ba750_bp60,182.6,18.22,61.4,314.45,184.59,250.41
15191_sd802_sl11_pd248_pl10_sv11_bp11_ba790_bp65,185.78,17.52,61.18,263.46,188.31,276.73
15192_sd846_sl11_pd250_pl13_sv9_bp13_ba710_bp58,174.85,17.42,62.74,299.45,197.85,311.15
15193_sd893_sl8_pd183_pl13_sv10_bp13_ba720_bp57,225.0,17.39,58.11,239.47,260.87,279.48
15194_sd822_sl10_pd185_pl10_sv7_bp13_ba550_bp63,133.41,14.15,46.86,196.13,135.66,197.13
15195_sd660_sl9_pd138_pl11_sv8_bp12_ba720_bp58,178.68,17.58,60.58,302.74,169.29,270.69
15196_sd785_sl9_pd194_pl10_sv13_bp13_ba750_bp48,220.25,19.3,58.3,301.0,282.66,482.01
15197_sd723_sl10_pd255_pl10_sv7_bp9_ba650_bp58,163.54,16.13,54.68,266.05,162.2,233.27
15198_sd798_sl8_pd271_pl10_sv7_bp10_ba730_bp68,178.56,15.09,50.09,210.57,164.25,177.54
15199_sd793_sl5_pd157_pl15_sv12_bp13_ba670_bp53,187.11,19.21,60.8,338.4,221.3,399.87
15200_sd672_sl8_pd141_pl12_sv8_bp12_ba600_bp70,215.64,16.0,47.65,236.93,279.81,219.97
15201_sd732_sl9_pd356_pl11_sv7_bp12_ba640_bp66,157.77,14.58,47.61,199.6,151.36,158.79
15202_sd698_sl9_pd294_pl8_sv6_bp10_ba760_bp49,179.16,15.26,55.95,248.65,171.47,195.85
15203_sd801_sl12_pd217_pl12_sv11_bp10_ba690_bp71,172.75,15.97,54.87,238.63,186.76,240.02
15204_sd775_sl9_pd231_pl13_sv10_bp12_ba620_bp50,173.91,15.14,50.39,206.36,180.26,252.38
15205_sd834_sl9_pd225_pl11_sv9_bp13_ba700_bp55,194.53,16.32,52.28,234.84,209.53,231.97
15206_sd733_sl8_pd318_pl12_sv8_bp12_ba700_bp50,199.2,14.77,52.8,231.09,220.08,229.5
15207_sd696_sl11_pd248_pl10_sv11_bp12_ba790_bp40,207.37,17.51,63.01,262.92,205.82,276.2
15208_sd788_sl13_pd217_pl10_sv5_bp11_ba730_bp50,170.83,14.98,52.86,205.62,158.4,157.01
15209_sd698_sl10_pd152_pl9_sv9_bp11_ba670_bp50,163.43,14.32,49.65,208.48,149.84,181.28
15210_sd810_sl12_pd129_pl11_sv8_bp11_ba710_bp57,178.55,15.48,57.93,244.92,170.75,231.77
15211_sd800_sl8_pd183_pl5_sv9_bp13_ba610_bp54,158.08,15.1,47.2,189.49,165.19,210.0
15212_sd673_sl7_pd278_pl13_sv6_bp12_ba740_bp55,172.41,14.81,50.54,209.89,166.28,170.63
15213_sd794_sl10_pd147_pl13_sv10_bp11_ba790_bp51,223.51,17.95,59.13,256.56,246.17,261.92
15214_sd747_sl7_pd197_pl10_sv7_bp12_ba670_bp48,163.5,14.34,48.94,202.9,174.45,177.48
15215_sd768_sl10_pd253_pl7_sv6_bp11_ba510_bp63,125.08,14.13,41.6,188.62,122.74,152.02
15216_sd813_sl10_pd201_pl7_sv10_bp11_ba690_bp58,194.67,16.49,56.19,225.29,204.41,277.13
15217_sd730_sl12_pd225_pl12_sv6_bp12_ba780_bp52,184.02,15.43,55.31,225.58,158.01,183.91
15218_sd661_sl11_pd234_pl10_sv3_bp13_ba700_bp66,160.73,13.72,49.11,198.91,142.76,146.25
15219_sd756_sl10_pd150_pl10_sv8_bp11_ba670_bp68,162.61,15.1,52.65,238.0,152.41,192.43
15220_sd799_sl9_pd169_pl8_sv9_bp12_ba940_bp63,226.74,19.13,63.91,284.8,210.69,264.53
15221_sd841_sl11_pd175_pl12_sv6_bp11_ba690_bp55,188.43,16.74,54.18,236.82,194.65,200.16
15222_sd844_sl11_pd196_pl14_sv8_bp10_ba830_bp60,195.4,16.58,55.47,267.1,179.76,219.95
15223_sd665_sl5_pd255_pl10_sv8_bp11_ba730_bp58,187.47,17.36,57.68,297.17,187.73,255.26
15224_sd719_sl11_pd161_pl11_sv8_bp11_ba710_bp61,164.0,14.97,53.51,245.89,162.22,217.34
15225_sd638_sl9_pd227_pl12_sv7_bp10_ba690_bp56,165.84,14.65,50.66,237.25,165.08,186.16
15226_sd769_sl10_pd121_pl13_sv5_bp12_ba650_bp58,150.07,13.84,47.12,199.42,141.07,148.96
15227_sd696_sl7_pd177_pl9_sv9_bp12_ba650_bp53,169.11,14.66,47.46,190.67,165.98,212.11
15228_sd794_sl8_pd213_pl16_sv5_bp13_ba720_bp73,176.62,14.6,49.49,207.11,163.4,154.19
15229_sd815_sl10_pd142_pl11_sv9_bp11_ba740_bp56,195.2,16.71,56.72,247.44,193.97,233.19
15230_sd733_sl11_pd230_pl11_sv5_bp13_ba680_bp61,160.5,14.02,46.04,195.85,149.58,152.8
15231_sd706_sl10_pd187_pl8_sv11_bp12_ba690_bp56,186.84,16.01,54.84,244.72,207.28,242.18
15232_sd837_sl8_pd186_pl13_sv6_bp12_ba650_bp55,161.58,13.78,48.85,196.94,153.37,162.48
15233_sd868_sl11_pd245_pl10_sv8_bp12_ba730_bp81,176.34,17.8,59.92,270.4,185.27,227.03
15234_sd718_sl8_pd246_pl10_sv8_bp13_ba690_bp58,173.73,14.62,50.12,209.45,190.95,195.79
