load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
07026_sd788_sl10_pd139_pl12_sv5_bp14_ba680_bp68,161.76,13.89,49.16,209.4,150.3,163.87
07027_sd723_sl10_pd120_pl9_sv10_bp12_ba780_bp72,200.43,16.01,57.01,226.07,206.16,246.17
07028_sd746_sl15_pd174_pl10_sv9_bp11_ba790_bp69,195.89,17.42,57.05,259.66,197.0,281.53
07029_sd801_sl8_pd189_pl9_sv10_bp12_ba620_bp65,194.52,15.36,52.4,231.2,201.3,248.58
07030_sd682_sl6_pd245_pl9_sv8_bp11_ba650_bp58,169.56,14.26,48.7,219.42,179.8,166.32
07031_sd795_sl10_pd185_pl4_sv9_bp12_ba710_bp43,192.42,16.15,56.36,262.47,180.82,216.31
07032_sd756_sl13_pd254_pl9_sv4_bp11_ba810_bp69,205.52,16.2,55.35,258.06,204.13,213.64
07033_sd687_sl11_pd269_pl10_sv7_bp12_ba730_bp64,177.45,15.18,52.99,233.31,162.77,191.29
07034_sd777_sl8_pd254_pl12_sv8_bp12_ba670_bp62,227.63,16.86,50.75,260.7,288.83,256.72
07035_sd792_sl8_pd230_pl12_sv9_bp12_ba700_bp80,240.99,17.53,51.89,264.42,295.47,276.46
07036_sd664_sl10_pd202_pl10_sv11_bp10_ba720_bp46,170.27,15.93,54.86,223.68,195.88,210.93
07037_sd729_sl11_pd188_pl8_sv12_bp12_ba860_bp70,218.95,19.12,60.71,270.17,224.23,344.22
07038_sd664_sl11_pd216_pl8_sv9_bp10_ba720_bp55,188.56,15.31,52.12,205.05,178.75,236.91
07039_sd850_sl12_pd194_pl11_sv7_bp10_ba660_bp64,175.43,14.49,44.1,216.57,181.04,155.25
07040_sd684_sl13_pd204_pl7_sv8_bp11_ba710_bp68,232.68,16.52,56.17,261.81,279.26,203.22
07041_sd685_sl7_pd125_pl11_sv7_bp13_ba440_bp65,106.61,11.26,31.74,132.46,104.03,125.42
07042_sd866_sl10_pd184_pl11_sv11_bp11_ba870_bp71,206.86,18.54,63.16,287.16,200.35,289.06
07043_sd669_sl13_pd232_pl10_sv4_bp13_ba600_bp62,136.1,13.54,44.14,178.77,124.39,142.51
07044_sd636_sl5_pd165_pl11_sv13_bp13_ba730_bp76,373.43,22.44,55.87,408.35,518.63,530.35
07045_sd832_sl11_pd252_pl14_sv6_bp11_ba670_bp74,156.04,14.85,50.6,203.69,148.26,176.7
07046_sd763_sl7_pd227_pl8_sv7_bp13_ba630_bp40,159.8,13.61,43.69,188.93,172.01,149.36
07047_sd837_sl12_pd229_pl9_sv8_bp11_ba790_bp60,210.72,18.18,59.33,295.3,240.26,234.24
07048_sd804_sl8_pd159_pl7_sv11_bp10_ba690_bp57,310.1,20.09,56.07,303.95,402.44,421.72
07049_sd717_sl12_pd194_pl11_sv7_bp11_ba650_bp62,162.63,14.34,50.78,205.78,164.91,179.14
07050_sd723_sl14_pd246_pl9_sv8_bp13_ba800_bp52,197.05,16.13,57.19,245.12,208.78,206.37
07051_sd741_sl14_pd190_pl10_sv9_bp11_ba490_bp36,128.19,13.56,39.42,172.75,141.74,176.06
07052_sd695_sl13_pd126_pl8_sv8_bp12_ba640_bp53,186.06,15.41,52.72,267.08,214.06,254.34
07053_sd774_sl8_pd182_pl8_sv10_bp13_ba640_bp63,195.16,15.66,45.98,196.54,212.84,203.8
07054_sd749_sl9_pd97_pl12_sv9_bp11_ba760_bp59,243.07,17.31,53.81,289.32,298.05,269.65
07055_sd783_sl12_pd138_pl8_sv8_bp14_ba550_bp53,176.09,14.97,45.7,213.89,199.61,234.3
07056_sd752_sl11_pd261_pl11_sv10_bp11_ba710_bp62,174.68,15.36,53.38,219.8,178.81,232.59
07057_sd761_sl13_pd282_pl9_sv9_bp12_ba870_bp56,247.72,19.56,64.59,300.79,280.39,334.66
07058_sd711_sl10_pd210_pl11_sv12_bp12_ba720_bp63,198.15,17.91,58.7,281.44,245.98,389.78
07059_sd755_sl13_pd221_pl10_sv11_bp12_ba710_bp65,176.05,18.14,58.58,239.54,197.42,275.8
07060_sd746_sl7_pd141_pl13_sv7_bp11_ba680_bp62,160.41,13.68,48.08,196.95,148.57,153.71
07061_sd797_sl9_pd247_pl9_sv10_bp13_ba710_bp64,185.2,15.37,55.89,222.33,191.08,229.17
07062_sd754_sl13_pd187_pl12_sv8_bp12_ba680_bp61,162.94,15.53,49.76,209.41,169.19,189.18
07063_sd751_sl13_pd233_pl9_sv9_bp11_ba730_bp62,203.76,17.56,56.01,269.0,209.23,256.46
07064_sd625_sl8_pd116_pl9_sv9_bp11_ba590_bp66,166.89,13.43,44.46,178.69,181.44,188.67
07065_sd817_sl7_pd162_pl9_sv9_bp11_ba690_bp62,200.73,17.14,55.85,247.63,191.28,225.93
07066_sd692_sl11_pd276_pl7_sv9_bp12_ba810_bp64,197.98,16.86,60.43,251.19,203.76,240.61
07067_sd746_sl10_pd169_pl11_sv14_bp12_ba580_bp30,198.32,17.55,57.43,244.65,295.33,502.9
07068_sd768_sl9_pd240_pl9_sv10_bp12_ba650_bp42,174.73,14.68,51.51,207.18,181.15,261.37
07069_sd799_sl10_pd290_pl10_sv10_bp12_ba700_bp77,190.72,16.19,52.11,196.57,172.03,200.34
07070_sd633_sl9_pd217_pl10_sv8_bp12_ba660_bp48,165.64,14.11,49.11,205.39,170.44,185.95
07071_sd775_sl11_pd116_pl7_sv11_bp11_ba640_bp69,194.59,17.67,55.01,210.88,211.03,239.32
07072_sd724_sl9_pd131_pl9_sv10_bp11_ba890_bp60,232.1,17.31,59.57,292.75,229.25,309.63
07073_sd819_sl12_pd184_pl15_sv7_bp14_ba630_bp65,171.23,15.2,47.15,218.42,204.67,184.0
07074_sd731_sl11_pd262_pl9_sv7_bp13_ba690_bp60,161.62,14.82,53.04,213.62,167.02,164.87
07075_sd690_sl9_pd205_pl11_sv7_bp12_ba710_bp66,162.21,15.06,53.1,212.03,160.14,177.43
07076_sd756_sl13_pd256_pl11_sv5_bp11_ba740_bp61,177.45,15.33,50.78,212.14,160.93,163.77
07077_sd678_sl13_pd173_pl4_sv12_bp14_ba640_bp59,201.68,16.55,50.17,197.06,229.09,284.83
07078_sd649_sl11_pd250_pl10_sv11_bp13_ba700_bp44,167.52,15.76,55.47,250.4,170.29,238.83
07079_sd647_sl11_pd190_pl10_sv10_bp12_ba660_bp49,167.88,15.96,48.18,205.36,178.02,219.15
07080_sd690_sl10_pd131_pl12_sv12_bp12_ba840_bp65,222.82,17.94,57.82,286.91,216.2,276.4
07081_sd803_sl6_pd222_pl9_sv12_bp13_ba900_bp63,460.5,26.58,68.19,525.17,629.19,505.46
07082_sd772_sl11_pd303_pl12_sv7_bp12_ba600_bp56,153.89,13.57,46.52,194.07,158.15,170.9
07083_sd761_sl10_pd277_pl12_sv7_bp12_ba580_bp64,141.81,14.04,42.1,179.93,143.9,154.55
07084_sd661_sl9_pd251_pl14_sv10_bp10_ba700_bp44,212.87,15.63,49.64,236.0,230.6,219.59
07085_sd787_sl11_pd206_pl12_sv6_bp12_ba680_bp57,171.98,14.71,47.57,201.79,171.97,160.81
07086_sd823_sl12_pd170_pl11_sv9_bp10_ba780_bp57,207.96,17.0,56.39,264.04,207.0,242.99
07087_sd712_sl11_pd212_pl9_sv11_bp11_ba700_bp66,191.06,16.92,59.14,247.89,181.26,255.57
07088_sd748_sl10_pd186_pl11_sv6_bp13_ba660_bp52,182.76,14.64,50.44,219.0,201.89,185.79
07089_sd866_sl6_pd284_pl10_sv11_bp12_ba690_bp60,238.84,18.19,52.74,247.36,280.48,309.01
07090_sd751_sl4_pd208_pl4_sv9_bp13_ba700_bp60,193.35,17.69,64.31,350.3,175.61,283.46
07091_sd717_sl10_pd214_pl6_sv9_bp12_ba490_bp49,143.73,14.95,45.09,203.82,154.1,215.27
07092_sd673_sl12_pd189_pl7_sv9_bp10_ba790_bp62,202.52,16.96,54.31,240.69,206.5,214.88
07093_sd807_sl10_pd206_pl14_sv8_bp10_ba720_bp64,171.53,15.24,53.63,239.5,167.02,229.02
07094_sd766_sl9_pd135_pl7_sv8_bp14_ba630_bp70,170.53,14.96,50.26,204.42,166.7,222.06
07095_sd890_sl9_pd283_pl8_sv7_bp12_ba550_bp61,148.89,14.36,48.31,212.54,166.77,193.69
07096_sd650_sl9_pd169_pl13_sv10_bp11_ba800_bp82,228.52,16.34,55.09,270.72,241.98,242.68
07097_sd685_sl8_pd240_pl10_sv7_bp14_ba570_bp65,138.42,13.37,40.32,171.63,131.12,155.74
07098_sd676_sl12_pd190_pl8_sv5_bp12_ba810_bp56,187.77,15.09,53.64,231.85,171.99,162.9
07099_sd760_sl6_pd262_pl11_sv11_bp12_ba670_bp59,208.12,17.29,53.13,218.22,235.91,249.8
07100_sd769_sl9_pd156_pl10_sv9_bp13_ba640_bp63,164.81,14.62,47.6,189.97,164.12,213.95
07101_sd808_sl11_pd211_pl10_sv7_bp12_ba660_bp58,162.74,15.51,56.42,254.82,164.59,230.52
07102_sd755_sl7_pd286_pl9_sv7_bp13_ba630_bp54,173.27,13.8,43.31,187.42,179.78,163.74
07103_sd715_sl9_pd202_pl8_sv9_bp13_ba670_bp60,168.45,14.98,50.36,198.78,176.33,187.32
07104_sd715_sl11_pd194_pl7_sv6_bp11_ba590_bp53,139.21,13.56,41.0,178.55,131.66,141.78
07105_sd787_sl9_pd301_pl14_sv6_bp12_ba550_bp67,134.92,14.53,49.28,227.88,135.35,184.07
07106_sd752_sl10_pd265_pl10_sv8_bp11_ba540_bp42,129.18,14.38,46.49,196.93,132.76,161.91
07107_sd731_sl9_pd118_pl8_sv7_bp12_ba600_bp41,159.72,14.92,49.93,225.43,151.02,191.13
07108_sd671_sl10_pd203_pl13_sv9_bp12_ba650_bp54,166.39,16.07,57.23,282.17,173.85,237.47
07109_sd761_sl9_pd260_pl9_sv11_bp10_ba630_bp60,192.45,14.49,49.83,213.06,195.34,280.51
07110_sd748_sl11_pd243_pl8_sv7_bp13_ba720_bp70,174.9,15.98,55.38,244.29,164.78,229.16
07111_sd691_sl10_pd191_pl10_sv4_bp13_ba730_bp49,167.83,14.54,52.85,219.66,160.69,169.43
07112_sd768_sl11_pd189_pl7_sv10_bp12_ba640_bp51,176.32,16.18,58.07,242.68,189.77,271.7
07113_sd813_sl11_pd280_pl10_sv6_bp11_ba790_bp59,189.0,15.48,56.08,232.37,187.8,173.4
07114_sd737_sl12_pd105_pl8_sv6_bp12_ba730_bp68,209.2,15.8,56.62,264.28,214.92,206.94
07115_sd822_sl12_pd195_pl9_sv9_bp12_ba490_bp64,187.13,15.41,45.78,224.73,248.34,247.67
07116_sd731_sl14_pd167_pl11_sv8_bp12_ba670_bp42,158.84,15.31,50.71,204.54,172.92,188.18
07117_sd766_sl12_pd164_pl7_sv7_bp12_ba620_bp51,163.14,14.79,51.79,228.78,165.27,192.57
07118_sd632_sl11_pd247_pl10_sv8_bp12_ba870_bp61,205.37,18.91,63.06,321.32,191.99,268.73
07119_sd613_sl6_pd186_pl10_sv12_bp12_ba700_bp53,235.95,17.69,52.19,248.71,278.26,324.96
07120_sd685_sl9_pd109_pl6_sv9_bp13_ba760_bp62,211.86,19.47,63.43,339.5,215.62,320.57
07121_sd770_sl14_pd112_pl9_sv10_bp14_ba760_bp60,192.0,16.59,58.3,261.7,223.78,289.44
07122_sd694_sl10_pd201_pl7_sv11_bp13_ba520_bp57,161.08,15.04,41.04,167.53,189.66,226.7
07123_sd729_sl8_pd285_pl10_sv5_bp12_ba690_bp65,168.61,14.34,49.64,209.57,170.88,163.91
07124_sd665_sl9_pd203_pl9_sv9_bp13_ba650_bp51,162.48,14.25,48.61,189.83,174.45,179.1
07125_sd825_sl11_pd182_pl11_sv4_bp13_ba660_bp45,156.35,14.12,49.86,200.46,138.48,156.02
07126_sd781_sl9_pd252_pl11_sv9_bp14_ba570_bp50,165.29,14.45,42.28,195.76,190.54,198.96
07127_sd653_sl11_pd153_pl11_sv10_bp13_ba860_bp60,214.15,18.36,57.71,275.04,214.72,224.28
07128_sd724_sl8_pd209_pl12_sv6_bp13_ba710_bp58,163.64,14.04,50.16,198.9,153.48,152.41
07129_sd767_sl10_pd257_pl12_sv7_bp10_ba800_bp48,192.11,16.35,56.72,243.81,187.38,191.55
07130_sd622_sl12_pd245_pl8_sv9_bp12_ba650_bp56,168.12,15.02,44.93,199.48,190.61,186.97
07131_sd667_sl11_pd255_pl10_sv9_bp10_ba610_bp66,144.39,14.25,47.42,197.27,141.14,168.6
07132_sd693_sl11_pd162_pl9_sv11_bp13_ba760_bp57,189.31,15.81,58.89,238.0,192.12,283.21
07133_sd877_sl10_pd223_pl10_sv7_bp13_ba710_bp60,179.61,17.94,62.06,297.76,172.27,298.0
07134_sd618_sl12_pd222_pl12_sv10_bp11_ba750_bp60,180.05,15.37,52.94,227.47,195.34,232.96
07135_sd812_sl12_pd246_pl11_sv10_bp12_ba610_bp60,157.25,16.2,49.44,193.87,175.64,188.97
07136_sd699_sl12_pd288_pl13_sv9_bp11_ba560_bp56,148.26,15.83,55.64,245.41,155.42,227.09
07137_sd617_sl11_pd196_pl12_sv5_bp12_ba630_bp61,147.56,13.02,44.82,182.87,136.61,136.38
07138_sd801_sl11_pd218_pl9_sv5_bp12_ba630_bp58,153.86,13.41,40.58,180.41,143.75,152.45
07139_sd755_sl10_pd214_pl9_sv8_bp13_ba500_bp43,130.53,12.67,37.43,157.8,150.17,187.12
07140_sd722_sl8_pd138_pl10_sv11_bp13_ba770_bp67,200.47,17.58,56.13,254.49,205.63,260.46
07141_sd637_sl8_pd180_pl11_sv8_bp13_ba700_bp73,230.0,16.0,51.95,254.76,276.22,235.59
07142_sd707_sl6_pd323_pl11_sv6_bp12_ba660_bp54,156.79,13.44,46.95,189.26,139.07,142.93
07143_sd817_sl10_pd174_pl13_sv11_bp11_ba850_bp69,218.2,18.49,65.32,298.39,216.42,325.41
07144_sd810_sl9_pd243_pl10_sv10_bp13_ba720_bp74,192.59,15.29,56.27,219.03,192.94,223.22
07145_sd590_sl10_pd114_pl12_sv7_bp12_ba920_bp66,213.9,17.0,58.01,297.7,204.46,235.55
07146_sd671_sl11_pd272_pl9_sv5_bp12_ba760_bp43,202.04,15.13,54.95,245.95,202.77,178.9
07147_sd720_sl9_pd184_pl10_sv7_bp11_ba660_bp55,167.15,14.44,50.54,202.57,156.5,182.17
07148_sd657_sl11_pd157_pl10_sv8_bp12_ba470_bp48,122.2,15.17,53.93,255.48,134.99,241.91
07149_sd784_sl9_pd116_pl12_sv9_bp12_ba670_bp57,212.7,16.66,52.45,257.01,257.48,197.37
07150_sd745_sl10_pd224_pl8_sv8_bp14_ba630_bp81,163.94,14.53,46.49,186.2,166.51,172.88
07151_sd779_sl9_pd171_pl8_sv8_bp12_ba710_bp60,183.43,15.6,49.91,210.43,172.22,191.54
07152_sd770_sl12_pd235_pl11_sv6_bp10_ba780_bp69,189.38,15.5,54.87,218.72,169.7,175.01
07153_sd681_sl6_pd302_pl10_sv12_bp12_ba670_bp62,281.97,19.74,56.03,307.41,376.6,353.07
07154_sd663_sl8_pd231_pl10_sv9_bp11_ba680_bp51,168.59,14.52,47.97,195.87,171.98,188.56
07155_sd745_sl9_pd167_pl12_sv7_bp12_ba540_bp45,130.7,13.42,41.8,177.14,137.21,164.6
07156_sd650_sl9_pd246_pl7_sv9_bp13_ba530_bp63,147.29,14.4,50.32,225.61,139.82,207.11
07157_sd588_sl7_pd295_pl15_sv6_bp13_ba780_bp70,180.06,14.41,52.45,231.23,160.85,173.33
07158_sd711_sl12_pd180_pl15_sv6_bp13_ba770_bp63,183.19,15.73,53.19,245.34,184.56,194.5
07159_sd793_sl6_pd102_pl10_sv7_bp12_ba790_bp41,217.43,16.16,57.27,250.43,221.18,194.71
07160_sd595_sl9_pd236_pl9_sv8_bp10_ba610_bp76,145.03,13.23,45.32,191.92,143.25,158.44
07161_sd670_sl14_pd286_pl11_sv5_bp12_ba670_bp65,157.77,14.59,48.99,188.84,146.25,145.91
07162_sd872_sl11_pd152_pl11_sv10_bp11_ba590_bp47,147.96,16.07,49.82,203.87,170.02,195.61
07163_sd756_sl11_pd255_pl4_sv7_bp12_ba880_bp35,204.88,16.99,62.01,269.05,218.39,221.31
07164_sd851_sl7_pd198_pl13_sv7_bp14_ba590_bp56,152.41,13.01,41.7,168.78,144.44,137.45
07165_sd686_sl10_pd208_pl10_sv9_bp13_ba580_bp43,143.13,13.73,44.67,187.08,152.98,189.77
07166_sd634_sl11_pd219_pl11_sv10_bp12_ba820_bp46,201.25,18.25,55.26,248.36,207.05,258.87
07167_sd756_sl9_pd154_pl9_sv8_bp12_ba730_bp65,185.97,15.8,51.58,206.0,172.96,196.42
07168_sd841_sl11_pd152_pl11_sv6_bp14_ba800_bp56,195.77,15.4,52.88,227.13,185.77,189.67
07169_sd634_sl7_pd223_pl15_sv9_bp11_ba760_bp44,196.12,14.6,49.69,232.83,199.59,172.11
07170_sd707_sl9_pd214_pl5_sv10_bp12_ba650_bp59,205.84,16.01,48.4,243.66,232.19,236.14
07171_sd646_sl11_pd188_pl9_sv4_bp13_ba570_bp44,149.59,13.29,41.38,186.83,153.64,137.43
07172_sd919_sl7_pd164_pl14_sv9_bp11_ba700_bp77,296.6,21.05,57.49,319.1,384.25,340.22
07173_sd707_sl10_pd159_pl11_sv10_bp11_ba660_bp64,170.43,15.79,49.19,199.18,162.54,231.91
07174_sd737_sl9_pd199_pl11_sv9_bp12_ba640_bp65,183.4,14.09,46.93,206.57,195.57,207.66
07175_sd649_sl8_pd258_pl12_sv8_bp12_ba640_bp66,207.43,15.66,50.42,233.39,247.64,197.65
07176_sd720_sl9_pd211_pl9_sv7_bp12_ba590_bp63,147.55,13.15,45.53,195.26,136.44,180.06
07177_sd748_sl9_pd199_pl11_sv9_bp12_ba690_bp68,212.81,16.58,53.0,247.37,248.89,199.42
07178_sd862_sl15_pd246_pl9_sv10_bp13_ba780_bp47,247.68,17.47,59.86,276.29,281.75,297.21
07179_sd822_sl9_pd119_pl12_sv5_bp10_ba560_bp74,138.37,12.38,40.54,161.98,139.34,135.44
07180_sd916_sl12_pd230_pl6_sv7_bp12_ba570_bp66,175.74,14.76,47.52,212.13,202.34,175.21
07181_sd847_sl15_pd160_pl9_sv11_bp12_ba790_bp84,207.17,18.41,63.42,258.42,236.22,272.83
07182_sd641_sl11_pd220_pl9_sv5_bp12_ba610_bp66,143.56,12.63,41.06,169.47,127.49,134.8
07183_sd806_sl8_pd172_pl13_sv5_bp13_ba680_bp55,169.87,13.91,49.74,206.23,167.07,165.76
07184_sd761_sl11_pd141_pl15_sv9_bp13_ba600_bp49,151.37,14.03,44.37,185.29,154.9,177.6
07185_sd887_sl12_pd179_pl8_sv9_bp13_ba460_bp44,188.43,14.9,41.54,213.58,249.64,224.19
07186_sd573_sl10_pd149_pl12_sv8_bp12_ba850_bp61,204.47,18.76,62.81,338.13,194.23,306.69
07187_sd786_sl12_pd225_pl9_sv7_bp11_ba720_bp58,176.23,15.88,55.89,238.83,170.74,188.65
07188_sd819_sl8_pd312_pl9_sv7_bp10_ba630_bp52,163.64,14.46,44.2,188.86,168.27,162.42
07189_sd807_sl10_pd205_pl7_sv8_bp12_ba580_bp55,146.93,13.68,45.34,190.91,150.5,212.73
07190_sd889_sl12_pd140_pl9_sv11_bp12_ba650_bp59,185.08,17.72,62.05,232.24,186.97,303.1
07191_sd821_sl11_pd176_pl10_sv9_bp13_ba860_bp65,216.57,18.4,60.31,265.8,221.46,238.02
07192_sd729_sl10_pd112_pl12_sv8_bp13_ba680_bp50,158.24,15.39,55.61,269.53,164.64,235.01
07193_sd770_sl9_pd263_pl14_sv7_bp11_ba900_bp54,211.08,16.93,58.5,274.37,192.65,208.94
07194_sd727_sl12_pd217_pl13_sv6_bp10_ba640_bp61,156.69,15.13,49.38,214.58,141.11,175.33
07195_sd608_sl12_pd225_pl13_sv10_bp12_ba750_bp89,182.13,15.24,54.14,218.45,169.9,210.09
07196_sd877_sl10_pd199_pl11_sv10_bp13_ba610_bp55,176.53,16.17,49.69,194.25,176.7,230.79
07197_sd655_sl11_pd197_pl6_sv10_bp11_ba620_bp50,163.45,16.16,49.68,214.85,166.15,225.15
07198_sd688_sl12_pd198_pl9_sv8_bp12_ba430_bp66,115.5,12.63,42.06,189.6,125.61,187.29
07199_sd666_sl12_pd215_pl11_sv9_bp11_ba730_bp47,182.36,16.36,54.97,257.14,191.31,224.68
07200_sd663_sl9_pd211_pl10_sv9_bp12_ba610_bp55,151.59,13.11,44.37,168.37,148.11,169.55
07201_sd800_sl10_pd244_pl12_sv10_bp12_ba630_bp48,164.07,15.73,51.19,213.78,181.13,243.55
07202_sd741_sl9_pd265_pl12_sv8_bp13_ba650_bp60,170.12,15.91,57.37,269.18,157.85,248.72
07203_sd704_sl9_pd206_pl10_sv6_bp13_ba770_bp65,181.13,14.57,51.25,216.57,163.38,163.54
07204_sd638_sl6_pd170_pl11_sv10_bp12_ba650_bp62,176.0,14.77,50.52,220.22,187.05,206.15
07205_sd807_sl7_pd205_pl8_sv11_bp12_ba710_bp47,249.2,19.65,56.59,260.58,314.08,374.16
07206_sd689_sl11_pd183_pl10_sv8_bp14_ba730_bp55,183.26,17.6,61.65,294.85,180.03,266.44
07207_sd763_sl11_pd172_pl9_sv7_bp12_ba750_bp63,180.03,15.26,54.62,242.52,171.0,198.76
07208_sd661_sl11_pd151_pl10_sv5_bp13_ba700_bp58,168.8,14.09,50.06,203.61,156.21,147.56
07209_sd752_sl8_pd219_pl11_sv13_bp12_ba700_bp43,206.07,18.24,60.3,283.11,256.83,401.63
07210_sd829_sl7_pd304_pl9_sv9_bp11_ba670_bp50,178.87,15.17,52.15,238.29,182.99,206.14
07211_sd766_sl10_pd173_pl16_sv11_bp13_ba780_bp61,254.96,20.38,66.1,339.22,327.94,329.66
07212_sd736_sl10_pd183_pl10_sv8_bp13_ba700_bp65,169.43,15.6,52.06,222.72,155.78,188.11
07213_sd653_sl12_pd237_pl15_sv8_bp13_ba650_bp43,160.83,13.4,44.92,182.71,154.85,158.47
07214_sd776_sl12_pd230_pl10_sv12_bp11_ba700_bp52,204.68,17.21,67.81,291.42,260.11,403.02
07215_sd822_sl10_pd226_pl11_sv9_bp12_ba720_bp50,197.43,16.09,51.11,235.89,231.12,221.95
07216_sd723_sl9_pd212_pl10_sv6_bp12_ba760_bp43,176.18,14.83,50.9,205.65,159.32,171.44
07217_sd830_sl10_pd180_pl14_sv10_bp13_ba640_bp92,180.69,16.02,49.85,212.4,188.95,224.43
07218_sd721_sl8_pd190_pl6_sv7_bp11_ba740_bp57,198.97,14.63,50.59,223.88,183.58,180.95
07219_sd786_sl9_pd206_pl10_sv7_bp13_ba690_bp69,162.12,15.44,49.45,201.3,176.29,214.58
07220_sd803_sl11_pd193_pl14_sv9_bp13_ba810_bp61,196.16,17.66,61.53,306.61,210.48,282.61
07221_sd663_sl11_pd258_pl12_sv8_bp12_ba660_bp60,158.14,14.52,49.75,202.98,150.12,208.31
07222_sd775_sl9_pd222_pl9_sv8_bp12_ba760_bp50,188.7,15.09,51.15,218.24,167.1,219.54
07223_sd698_sl9_pd254_pl10_sv6_bp13_ba730_bp61,167.4,14.73,49.3,197.55,152.49,156.77
07224_sd774_sl10_pd249_pl8_sv10_bp11_ba710_bp63,191.77,15.38,55.82,209.0,196.32,229.41
07225_sd763_sl10_pd237_pl10_sv7_bp11_ba550_bp66,140.58,14.43,49.21,223.13,135.27,215.96
07226_sd741_sl10_pd176_pl10_sv7_bp12_ba700_bp57,171.15,15.31,54.44,245.41,165.89,224.07
07227_sd676_sl12_pd151_pl11_sv2_bp14_ba760_bp68,169.86,14.47,51.14,222.41,151.67,156.39
07228_sd727_sl10_pd336_pl12_sv7_bp12_ba610_bp64,148.42,13.31,44.4,185.07,149.18,140.23
07229_sd810_sl11_pd164_pl14_sv5_bp14_ba590_bp64,142.72,13.65,43.3,180.08,136.91,150.49
07230_sd877_sl8_pd193_pl9_sv7_bp11_ba670_bp56,170.16,14.64,50.31,196.31,165.38,174.28
07231_sd780_sl10_pd206_pl11_sv8_bp12_ba780_bp62,191.06,20.1,65.3,352.74,188.35,316.96
07232_sd885_sl12_pd155_pl13_sv6_bp11_ba540_bp57,135.76,13.95,42.37,183.1,131.65,162.41
07233_sd804_sl11_pd186_pl10_sv10_bp11_ba700_bp59,172.16,18.61,55.56,230.93,182.95,197.46
07234_sd604_sl8_pd171_pl12_sv6_bp12_ba980_bp74,231.54,16.59,56.17,290.72,209.11,217.86
