load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
29058_sd743_sl12_pd185_pl9_sv11_bp13_ba820_bp63,202.52,17.42,62.23,280.37,209.62,292.29
29059_sd780_sl8_pd255_pl9_sv12_bp13_ba740_bp61,227.28,17.47,56.31,258.87,269.46,338.76
29060_sd594_sl11_pd291_pl13_sv10_bp11_ba680_bp64,166.88,14.4,51.05,210.94,165.71,186.24
29061_sd774_sl11_pd110_pl9_sv10_bp13_ba750_bp38,195.2,17.66,56.02,222.96,212.55,286.11
29062_sd632_sl13_pd229_pl8_sv5_bp11_ba530_bp73,121.69,12.14,37.97,155.29,115.09,118.7
29063_sd682_sl8_pd182_pl11_sv4_bp14_ba660_bp77,152.9,13.2,46.06,192.49,135.67,139.46
29064_sd833_sl14_pd255_pl11_sv9_bp11_ba730_bp59,189.63,16.81,58.88,252.52,197.3,221.06
29065_sd725_sl11_pd259_pl10_sv5_bp11_ba660_bp65,152.11,13.95,48.8,197.28,137.7,159.49
29066_sd807_sl10_pd193_pl13_sv9_bp10_ba710_bp73,178.49,17.29,59.72,298.18,183.06,255.66
29067_sd717_sl10_pd260_pl9_sv12_bp12_ba630_bp64,185.92,14.8,51.56,199.95,211.0,319.22
29068_sd737_sl12_pd159_pl8_sv6_bp11_ba610_bp64,143.13,13.16,46.11,186.54,133.55,161.91
29069_sd696_sl8_pd207_pl12_sv9_bp10_ba860_bp76,228.05,16.94,56.53,251.74,244.78,243.51
29070_sd700_sl9_pd123_pl9_sv13_bp12_ba640_bp60,269.06,21.23,53.11,274.78,344.73,392.53
29071_sd707_sl9_pd219_pl11_sv5_bp13_ba810_bp68,190.94,15.13,53.29,227.78,168.87,167.65
29072_sd797_sl7_pd280_pl6_sv9_bp11_ba680_bp54,177.95,15.21,54.19,240.47,184.2,227.16
29073_sd768_sl11_pd195_pl12_sv8_bp13_ba980_bp52,242.0,21.78,71.7,403.66,235.3,341.12
29074_sd829_sl9_pd200_pl10_sv8_bp12_ba750_bp62,195.72,15.59,55.13,234.73,214.9,221.86
29075_sd703_sl7_pd205_pl8_sv9_bp10_ba800_bp53,221.67,16.89,53.8,233.73,242.26,229.07
29076_sd825_sl7_pd202_pl12_sv8_bp11_ba550_bp78,223.71,14.84,49.82,262.5,278.34,268.95
29077_sd731_sl10_pd221_pl7_sv10_bp13_ba560_bp69,157.22,15.77,53.71,227.86,162.95,234.27
29078_sd812_sl9_pd117_pl7_sv8_bp13_ba720_bp58,189.47,15.86,54.48,235.81,187.05,226.62
29079_sd726_sl11_pd190_pl12_sv6_bp12_ba840_bp68,206.27,15.5,55.72,235.08,193.95,211.66
29080_sd733_sl9_pd239_pl9_sv10_bp12_ba790_bp59,200.51,17.01,56.3,228.4,184.92,245.47
29081_sd811_sl11_pd228_pl6_sv4_bp12_ba790_bp42,182.3,15.45,56.51,229.2,164.69,181.0
29082_sd821_sl8_pd196_pl10_sv4_bp13_ba480_bp72,116.39,12.26,32.14,140.48,109.49,100.45
29083_sd755_sl9_pd198_pl9_sv9_bp13_ba710_bp36,191.06,15.35,52.09,220.11,193.27,252.84
29084_sd737_sl10_pd257_pl9_sv7_bp12_ba480_bp62,115.95,13.09,37.76,162.33,114.28,152.99
29085_sd796_sl13_pd287_pl8_sv10_bp12_ba800_bp51,202.6,17.34,61.57,251.55,200.91,274.62
29086_sd696_sl14_pd163_pl10_sv11_bp12_ba550_bp43,147.41,14.28,49.52,210.3,175.07,211.41
29087_sd708_sl11_pd213_pl12_sv13_bp12_ba710_bp82,207.75,16.19,58.24,254.51,256.85,379.79
29088_sd783_sl11_pd139_pl12_sv9_bp11_ba590_bp59,154.08,14.96,50.94,223.33,163.49,213.04
29089_sd862_sl12_pd216_pl10_sv6_bp12_ba870_bp62,225.54,17.66,61.37,300.34,221.42,245.29
29090_sd693_sl11_pd163_pl11_sv9_bp12_ba490_bp50,131.57,17.18,56.12,281.65,138.0,252.18
29091_sd783_sl9_pd249_pl10_sv9_bp13_ba860_bp56,210.83,18.87,63.25,257.39,209.79,283.47
29092_sd763_sl11_pd262_pl10_sv8_bp12_ba530_bp61,133.41,13.79,47.4,202.98,139.23,202.69
29093_sd670_sl11_pd343_pl11_sv9_bp11_ba710_bp62,172.69,14.85,49.01,213.7,189.75,195.82
29094_sd817_sl11_pd222_pl13_sv11_bp11_ba710_bp66,180.03,16.76,56.02,237.11,197.17,249.31
29095_sd685_sl7_pd109_pl10_sv10_bp12_ba710_bp54,200.24,16.62,55.14,230.36,208.1,258.61
29096_sd808_sl9_pd119_pl11_sv7_bp12_ba830_bp57,210.64,20.0,63.91,360.5,204.32,305.79
29097_sd804_sl8_pd163_pl10_sv7_bp11_ba640_bp44,175.52,14.87,47.78,209.38,192.24,193.89
29098_sd727_sl11_pd164_pl11_sv8_bp12_ba730_bp39,171.09,15.57,56.22,251.71,168.93,236.19
29099_sd890_sl6_pd296_pl7_sv10_bp10_ba670_bp48,238.59,19.41,58.92,270.61,288.21,270.23
29100_sd800_sl14_pd207_pl10_sv9_bp10_ba690_bp64,172.69,16.42,59.18,263.56,175.98,220.69
29101_sd754_sl11_pd192_pl11_sv7_bp13_ba580_bp79,142.54,13.4,43.99,190.54,139.52,148.11
29102_sd730_sl10_pd211_pl9_sv8_bp14_ba620_bp60,171.77,14.53,48.37,203.33,185.93,194.94
29103_sd750_sl9_pd191_pl7_sv6_bp12_ba520_bp68,127.29,12.64,39.31,174.8,123.51,140.05
29104_sd698_sl12_pd133_pl8_sv7_bp13_ba760_bp38,194.02,16.95,59.89,277.7,196.98,263.56
29105_sd801_sl11_pd230_pl13_sv11_bp12_ba610_bp55,162.52,15.47,49.63,217.36,175.84,240.06
29106_sd753_sl11_pd280_pl7_sv4_bp11_ba570_bp70,133.03,13.13,41.15,160.77,119.93,121.4
29107_sd817_sl10_pd141_pl11_sv5_bp11_ba670_bp64,162.95,14.18,49.92,201.09,154.58,169.81
29108_sd820_sl12_pd196_pl6_sv5_bp10_ba710_bp60,165.19,15.04,53.92,226.83,151.95,190.15
29109_sd734_sl12_pd198_pl10_sv4_bp13_ba680_bp53,156.24,14.14,51.11,208.33,145.11,155.43
29110_sd708_sl13_pd154_pl7_sv9_bp12_ba670_bp68,190.7,16.0,50.8,213.15,221.09,262.83
29111_sd614_sl9_pd168_pl10_sv7_bp13_ba680_bp55,161.93,13.7,50.46,208.15,150.96,175.71
29112_sd842_sl12_pd182_pl5_sv10_bp13_ba830_bp47,224.53,19.61,65.76,277.26,235.56,315.8
29113_sd957_sl11_pd120_pl12_sv10_bp13_ba790_bp71,199.91,17.62,59.92,273.77,231.08,266.66
29114_sd704_sl9_pd270_pl11_sv5_bp13_ba780_bp63,185.95,14.67,53.17,230.9,165.08,179.32
29115_sd654_sl11_pd167_pl8_sv9_bp13_ba690_bp62,170.82,14.37,52.34,203.4,172.18,206.85
29116_sd758_sl10_pd201_pl11_sv4_bp12_ba670_bp64,153.66,13.8,50.89,208.18,144.17,151.21
29117_sd772_sl8_pd123_pl11_sv10_bp15_ba570_bp71,163.49,13.79,47.6,179.15,189.44,206.84
29118_sd702_sl11_pd209_pl10_sv7_bp11_ba630_bp52,152.3,13.63,44.98,193.82,156.93,174.23
29119_sd741_sl9_pd71_pl11_sv7_bp11_ba750_bp55,189.57,17.47,59.35,296.3,177.33,288.5
29120_sd643_sl8_pd204_pl9_sv6_bp11_ba560_bp62,134.65,13.43,44.37,195.31,132.55,163.3
29121_sd699_sl9_pd341_pl12_sv8_bp10_ba700_bp80,186.03,15.37,51.15,208.96,175.89,161.18
29122_sd868_sl11_pd168_pl9_sv10_bp13_ba530_bp61,149.68,15.48,44.51,169.43,150.4,228.82
29123_sd656_sl12_pd118_pl15_sv8_bp11_ba860_bp63,217.16,18.06,55.58,282.32,224.77,248.57
29124_sd748_sl10_pd220_pl13_sv10_bp14_ba570_bp52,188.29,15.29,43.53,207.06,214.01,202.26
29125_sd892_sl11_pd141_pl8_sv8_bp12_ba740_bp62,248.21,18.04,58.9,275.71,292.59,273.67
29126_sd651_sl9_pd212_pl11_sv11_bp11_ba690_bp54,192.97,16.9,57.66,247.89,191.66,251.81
29127_sd830_sl13_pd121_pl10_sv8_bp11_ba680_bp67,178.76,20.94,64.81,334.27,185.73,297.57
29128_sd754_sl12_pd176_pl11_sv6_bp14_ba640_bp61,173.95,14.78,46.95,203.06,173.9,171.51
29129_sd769_sl7_pd205_pl11_sv7_bp10_ba610_bp64,148.12,14.49,46.85,204.51,138.04,164.06
29130_sd931_sl11_pd158_pl9_sv9_bp12_ba670_bp64,172.57,17.58,54.72,220.91,179.85,246.93
29131_sd789_sl13_pd103_pl12_sv3_bp13_ba830_bp57,189.67,16.35,54.54,255.98,168.94,181.14
29132_sd766_sl13_pd131_pl11_sv7_bp11_ba710_bp63,192.88,16.53,51.6,225.79,195.99,188.95
29133_sd832_sl10_pd225_pl10_sv9_bp12_ba810_bp51,193.61,16.9,58.42,244.14,206.47,244.4
29134_sd685_sl11_pd214_pl12_sv11_bp13_ba660_bp64,172.72,16.66,51.71,222.78,181.47,232.9
29135_sd738_sl12_pd219_pl11_sv10_bp12_ba570_bp65,152.69,15.49,46.55,206.21,172.78,210.52
29136_sd797_sl7_pd178_pl8_sv8_bp11_ba870_bp63,223.8,18.24,60.24,277.62,245.06,220.07
29137_sd697_sl7_pd191_pl11_sv7_bp12_ba700_bp54,166.21,15.23,51.65,230.15,157.72,182.6
29138_sd766_sl10_pd171_pl9_sv12_bp14_ba580_bp63,172.03,14.26,48.43,212.34,211.55,334.81
29139_sd708_sl10_pd151_pl11_sv6_bp12_ba580_bp62,151.95,13.59,44.01,185.38,159.94,158.35
29140_sd532_sl10_pd170_pl7_sv7_bp13_ba680_bp62,165.37,13.65,48.04,197.75,156.82,155.76
29141_sd810_sl11_pd176_pl10_sv6_bp12_ba840_bp65,201.74,16.33,57.5,244.23,199.87,208.74
29142_sd870_sl5_pd122_pl12_sv10_bp12_ba760_bp66,214.05,18.3,60.79,320.75,226.56,285.51
29143_sd774_sl10_pd186_pl9_sv9_bp10_ba840_bp57,207.87,17.01,54.85,237.84,201.73,214.0
29144_sd754_sl9_pd138_pl11_sv7_bp11_ba590_bp69,145.88,13.83,48.16,210.87,144.47,198.35
29145_sd828_sl9_pd277_pl9_sv1_bp13_ba750_bp60,165.99,14.9,52.65,226.89,148.75,175.21
29146_sd792_sl9_pd247_pl10_sv9_bp12_ba740_bp46,182.95,15.95,52.84,220.83,191.06,224.45
29147_sd822_sl9_pd157_pl9_sv7_bp12_ba650_bp80,157.76,14.15,49.07,197.92,142.39,151.29
29148_sd748_sl9_pd188_pl9_sv10_bp13_ba680_bp76,182.53,15.39,51.26,211.18,184.28,219.22
29149_sd899_sl12_pd209_pl13_sv7_bp13_ba700_bp74,174.99,16.46,51.16,227.23,179.82,182.83
29150_sd699_sl9_pd145_pl11_sv5_bp13_ba680_bp50,170.77,13.94,48.68,204.48,175.32,161.49
29151_sd698_sl9_pd95_pl9_sv7_bp11_ba640_bp64,155.3,13.84,48.57,197.79,159.34,175.61
29152_sd750_sl10_pd158_pl9_sv6_bp13_ba780_bp50,183.75,14.98,54.03,220.03,167.27,182.92
29153_sd671_sl8_pd234_pl8_sv8_bp12_ba710_bp56,170.24,14.46,48.29,206.0,178.62,186.24
29154_sd738_sl11_pd133_pl10_sv10_bp10_ba700_bp55,173.64,16.4,54.09,219.59,171.16,231.13
29155_sd875_sl8_pd212_pl6_sv7_bp11_ba730_bp59,193.25,15.81,54.11,222.23,186.28,195.54
29156_sd711_sl7_pd283_pl11_sv9_bp12_ba740_bp52,182.91,14.8,51.8,205.27,185.33,204.4
29157_sd804_sl7_pd160_pl7_sv9_bp13_ba540_bp64,163.94,13.98,37.7,171.69,203.11,214.92
29158_sd832_sl9_pd111_pl9_sv10_bp12_ba550_bp68,164.43,13.51,45.4,174.58,181.95,240.27
29159_sd931_sl12_pd337_pl9_sv11_bp13_ba820_bp59,210.54,18.5,66.54,286.83,205.97,349.89
29160_sd801_sl9_pd235_pl8_sv8_bp11_ba810_bp38,208.64,16.3,54.21,222.96,186.84,212.06
29161_sd703_sl13_pd279_pl9_sv9_bp11_ba750_bp70,231.76,17.05,57.16,280.01,251.04,284.19
29162_sd841_sl10_pd298_pl11_sv12_bp12_ba570_bp67,178.0,17.56,57.3,276.73,239.11,432.26
29163_sd706_sl10_pd64_pl10_sv9_bp13_ba830_bp54,197.68,17.93,59.07,259.22,202.47,254.62
29164_sd758_sl11_pd254_pl12_sv7_bp13_ba630_bp53,152.31,14.21,46.14,183.89,151.03,150.42
29165_sd756_sl13_pd244_pl9_sv4_bp13_ba760_bp61,176.9,14.97,53.96,214.93,160.76,146.51
29166_sd914_sl13_pd130_pl10_sv8_bp12_ba780_bp52,207.02,22.83,69.02,378.64,205.58,347.51
29167_sd617_sl13_pd276_pl10_sv5_bp12_ba810_bp51,188.95,15.64,54.85,243.82,165.42,178.02
29168_sd867_sl9_pd315_pl7_sv6_bp11_ba610_bp49,147.99,14.15,44.05,176.01,147.89,159.57
29169_sd754_sl11_pd205_pl10_sv8_bp12_ba600_bp43,160.1,17.06,57.81,274.62,147.81,244.44
29170_sd746_sl7_pd130_pl9_sv9_bp11_ba720_bp72,198.08,15.79,51.04,221.74,182.58,181.9
29171_sd703_sl9_pd255_pl10_sv8_bp11_ba700_bp52,174.6,15.1,52.15,215.14,175.37,169.35
29172_sd751_sl9_pd171_pl8_sv11_bp11_ba580_bp65,188.99,15.41,46.65,218.23,221.32,264.98
29173_sd884_sl11_pd238_pl7_sv5_bp12_ba730_bp68,183.38,14.93,55.16,237.92,181.31,199.99
29174_sd754_sl11_pd138_pl9_sv8_bp9_ba770_bp77,236.67,17.12,56.83,265.18,271.41,223.8
29175_sd711_sl14_pd243_pl11_sv3_bp11_ba730_bp69,166.65,14.92,51.89,214.52,148.19,149.95
29176_sd681_sl13_pd348_pl10_sv5_bp14_ba680_bp68,159.71,14.18,47.24,189.75,145.22,143.28
29177_sd766_sl9_pd294_pl10_sv8_bp11_ba700_bp74,186.16,15.06,52.28,215.74,193.44,188.94
29178_sd791_sl10_pd186_pl9_sv8_bp13_ba700_bp54,195.8,15.59,53.02,220.9,226.4,218.85
29179_sd699_sl10_pd254_pl8_sv11_bp11_ba690_bp51,185.37,15.74,56.67,231.94,198.9,236.67
29180_sd740_sl10_pd188_pl11_sv8_bp11_ba690_bp59,173.97,16.95,57.55,280.19,165.33,231.45
29181_sd783_sl12_pd234_pl10_sv8_bp12_ba610_bp67,154.96,16.02,56.34,253.85,158.22,246.09
29182_sd814_sl11_pd184_pl10_sv8_bp14_ba790_bp54,204.02,19.62,64.53,335.27,196.7,306.86
29183_sd763_sl11_pd173_pl10_sv5_bp12_ba540_bp63,124.28,12.46,40.9,166.12,117.18,145.03
29184_sd762_sl9_pd238_pl9_sv9_bp13_ba820_bp57,207.44,17.6,57.18,258.16,201.72,260.58
29185_sd785_sl6_pd230_pl10_sv8_bp13_ba670_bp75,175.02,15.64,51.06,217.2,180.17,197.0
29186_sd852_sl7_pd199_pl11_sv4_bp13_ba630_bp70,150.33,13.89,42.74,183.05,143.76,121.4
29187_sd739_sl7_pd254_pl13_sv8_bp11_ba750_bp59,201.31,14.61,52.58,235.36,213.18,195.33
29188_sd850_sl9_pd162_pl9_sv4_bp12_ba510_bp54,122.15,13.05,42.13,181.94,120.99,145.51
29189_sd737_sl10_pd264_pl10_sv8_bp11_ba660_bp73,155.79,14.54,51.4,208.87,147.55,182.63
29190_sd722_sl11_pd169_pl12_sv8_bp10_ba630_bp66,149.72,16.98,61.04,286.84,161.49,263.12
29191_sd613_sl9_pd220_pl11_sv7_bp11_ba690_bp43,161.03,13.81,50.07,202.01,155.15,179.67
29192_sd802_sl11_pd91_pl11_sv9_bp13_ba870_bp55,204.28,19.74,66.66,354.63,218.13,319.43
29193_sd744_sl12_pd198_pl8_sv5_bp12_ba730_bp59,168.79,14.67,54.26,229.69,155.62,172.96
29194_sd776_sl7_pd226_pl5_sv8_bp11_ba810_bp53,206.27,16.17,58.96,256.31,197.06,216.95
29195_sd786_sl9_pd99_pl10_sv8_bp14_ba590_bp40,154.26,13.43,46.58,177.54,151.92,175.77
29196_sd795_sl11_pd251_pl8_sv7_bp13_ba690_bp36,179.56,15.02,55.1,258.58,206.47,225.6
29197_sd826_sl11_pd194_pl7_sv9_bp12_ba770_bp54,189.09,16.17,58.44,238.37,197.36,246.42
29198_sd762_sl9_pd214_pl7_sv6_bp12_ba710_bp69,168.98,15.66,57.05,258.31,162.39,206.1
29199_sd757_sl11_pd149_pl10_sv8_bp13_ba910_bp53,219.48,22.19,70.76,406.51,224.03,340.39
29200_sd803_sl10_pd301_pl11_sv10_bp12_ba890_bp75,220.05,18.21,61.35,283.03,225.47,246.27
29201_sd760_sl8_pd210_pl12_sv10_bp14_ba670_bp56,180.35,14.48,51.85,210.62,185.5,307.93
29202_sd718_sl10_pd128_pl7_sv11_bp13_ba660_bp64,213.87,17.23,49.29,211.09,234.74,265.7
29203_sd709_sl11_pd162_pl12_sv8_bp11_ba590_bp54,148.81,17.8,61.22,307.24,156.52,293.13
29204_sd826_sl13_pd274_pl11_sv10_bp14_ba570_bp58,156.58,16.19,48.3,214.94,172.45,207.72
29205_sd821_sl9_pd205_pl7_sv8_bp11_ba730_bp51,195.15,15.91,55.76,244.93,167.91,205.65
29206_sd726_sl13_pd256_pl8_sv6_bp11_ba720_bp50,166.07,14.8,53.95,220.32,158.47,190.5
29207_sd725_sl13_pd233_pl9_sv7_bp10_ba800_bp64,186.11,16.11,56.93,235.76,185.87,187.8
29208_sd746_sl11_pd190_pl13_sv7_bp12_ba590_bp62,145.07,14.14,43.39,181.62,147.86,160.58
29209_sd637_sl7_pd263_pl9_sv12_bp11_ba700_bp72,270.31,20.39,58.93,293.01,346.16,347.52
29210_sd839_sl11_pd139_pl10_sv8_bp13_ba900_bp36,220.87,19.35,67.65,366.51,218.68,309.53
29211_sd779_sl11_pd239_pl7_sv9_bp13_ba900_bp65,216.6,18.29,65.32,295.67,224.73,277.97
29212_sd572_sl6_pd224_pl12_sv8_bp14_ba640_bp60,175.82,14.15,46.24,206.01,188.86,178.3
29213_sd707_sl10_pd240_pl10_sv12_bp11_ba800_bp60,223.8,15.77,58.78,262.41,221.6,337.7
29214_sd784_sl13_pd248_pl10_sv7_bp12_ba820_bp56,205.76,16.9,59.08,263.1,196.37,225.56
29215_sd678_sl9_pd187_pl7_sv11_bp12_ba670_bp57,219.85,18.38,53.5,219.9,258.01,302.2
29216_sd868_sl10_pd237_pl9_sv8_bp12_ba520_bp67,139.92,13.91,40.75,168.25,142.43,187.98
29217_sd777_sl12_pd233_pl10_sv10_bp11_ba880_bp60,213.79,19.12,60.8,289.89,216.5,281.96
29218_sd697_sl11_pd265_pl8_sv7_bp12_ba650_bp49,188.23,14.19,50.48,218.24,189.79,198.36
29219_sd835_sl7_pd139_pl7_sv8_bp12_ba710_bp69,176.77,15.09,55.32,243.98,191.73,230.91
29220_sd790_sl8_pd180_pl11_sv8_bp12_ba740_bp60,222.05,16.01,53.38,257.17,248.57,229.8
29221_sd736_sl9_pd116_pl8_sv9_bp11_ba590_bp63,164.08,14.02,44.71,180.73,161.35,210.9
29222_sd812_sl9_pd157_pl13_sv7_bp10_ba800_bp37,187.13,16.39,54.23,249.83,195.96,199.16
29223_sd750_sl7_pd276_pl8_sv7_bp14_ba820_bp62,188.33,15.08,53.89,213.88,169.59,185.89
29224_sd721_sl12_pd121_pl9_sv8_bp11_ba840_bp57,228.88,19.2,59.19,290.34,257.09,252.04
29225_sd759_sl12_pd209_pl8_sv6_bp13_ba690_bp54,174.91,14.62,54.0,234.51,177.12,191.04
29226_sd785_sl10_pd139_pl10_sv7_bp13_ba620_bp48,161.43,18.19,60.53,292.53,156.75,292.53
29227_sd802_sl7_pd201_pl9_sv8_bp11_ba810_bp53,217.12,15.36,53.36,258.47,188.27,200.98
29228_sd647_sl7_pd214_pl10_sv5_bp12_ba670_bp73,158.28,13.5,47.41,191.29,148.69,140.93
29229_sd895_sl8_pd234_pl9_sv10_bp13_ba690_bp52,204.62,16.49,55.75,224.33,223.19,302.31
29230_sd841_sl11_pd265_pl11_sv7_bp13_ba620_bp61,149.06,13.95,45.59,182.26,155.73,156.42
29231_sd795_sl10_pd109_pl11_sv8_bp13_ba730_bp43,182.81,20.18,65.17,363.23,188.76,339.31
29232_sd736_sl6_pd251_pl9_sv7_bp14_ba720_bp55,192.87,14.44,51.73,216.57,183.98,167.6
29233_sd863_sl9_pd210_pl12_sv9_bp12_ba630_bp71,224.5,17.34,51.88,249.57,266.84,221.66
29234_sd700_sl8_pd222_pl10_sv6_bp11_ba830_bp44,192.87,15.08,54.28,244.57,180.84,188.21
