load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
19032_sd731_sl8_pd202_pl12_sv7_bp12_ba760_bp42,183.73,16.76,55.97,273.12,186.37,202.27
19033_sd675_sl12_pd196_pl12_sv10_bp12_ba690_bp83,166.61,14.6,50.21,214.63,163.55,182.11
19034_sd740_sl9_pd168_pl9_sv7_bp12_ba780_bp56,184.74,14.93,54.27,238.29,173.17,209.56
19035_sd675_sl11_pd180_pl13_sv9_bp13_ba770_bp62,184.82,18.17,63.34,309.79,202.26,299.92
19036_sd727_sl9_pd193_pl11_sv9_bp13_ba850_bp63,226.25,17.08,60.01,284.74,245.77,247.96
19037_sd830_sl9_pd237_pl10_sv8_bp12_ba890_bp50,235.52,17.77,58.17,272.27,250.73,246.37
19038_sd892_sl11_pd206_pl14_sv8_bp12_ba820_bp70,195.9,15.65,57.79,256.56,181.11,232.92
19039_sd608_sl10_pd308_pl7_sv7_bp13_ba700_bp44,190.78,14.39,46.26,208.71,194.51,166.76
19040_sd808_sl10_pd225_pl6_sv8_bp11_ba530_bp57,148.86,16.05,57.44,263.49,162.34,248.64
19041_sd708_sl11_pd221_pl9_sv5_bp15_ba740_bp65,175.81,14.43,50.34,208.6,161.24,155.53
19042_sd591_sl7_pd204_pl9_sv9_bp13_ba520_bp72,137.27,12.25,36.75,152.48,130.9,144.71
19043_sd727_sl12_pd184_pl7_sv5_bp13_ba820_bp70,207.8,15.36,54.08,231.67,195.79,193.76
19044_sd577_sl12_pd171_pl10_sv9_bp11_ba650_bp58,198.01,15.28,51.78,235.52,223.05,238.63
19045_sd760_sl8_pd247_pl8_sv6_bp10_ba730_bp70,175.87,14.61,48.79,198.59,164.08,176.3
19046_sd672_sl10_pd205_pl10_sv10_bp13_ba790_bp75,188.53,16.48,55.49,237.6,192.13,234.26
19047_sd746_sl8_pd274_pl4_sv8_bp11_ba690_bp72,176.04,14.62,53.18,227.24,165.32,189.96
19048_sd664_sl7_pd151_pl14_sv5_bp13_ba790_bp75,178.98,15.13,50.8,226.32,159.51,158.22
19049_sd862_sl13_pd179_pl14_sv8_bp12_ba670_bp60,197.93,16.59,48.9,224.05,217.34,177.66
19050_sd661_sl10_pd208_pl8_sv8_bp12_ba790_bp53,189.64,16.09,56.81,237.28,181.39,220.01
19051_sd844_sl13_pd131_pl8_sv7_bp13_ba590_bp46,146.11,13.83,46.93,179.79,145.33,147.36
19052_sd707_sl10_pd178_pl10_sv7_bp12_ba800_bp58,186.62,16.19,57.67,245.8,181.72,195.9
19053_sd611_sl8_pd186_pl14_sv7_bp14_ba720_bp66,169.52,14.11,49.03,208.28,164.43,164.17
19054_sd769_sl14_pd164_pl11_sv11_bp12_ba680_bp58,188.9,16.56,53.59,230.55,202.35,235.78
19055_sd749_sl9_pd141_pl10_sv6_bp11_ba800_bp71,192.15,15.54,54.34,244.1,186.92,204.23
19056_sd748_sl10_pd174_pl11_sv6_bp11_ba610_bp55,170.86,13.86,42.8,186.16,184.15,150.67
19057_sd734_sl7_pd217_pl12_sv7_bp12_ba680_bp72,163.68,13.84,48.12,192.73,163.92,150.22
19058_sd835_sl9_pd170_pl7_sv9_bp13_ba510_bp60,161.78,13.93,47.9,212.43,184.93,253.09
19059_sd663_sl9_pd268_pl9_sv9_bp12_ba740_bp55,179.16,16.91,53.29,218.6,179.81,192.51
19060_sd746_sl8_pd166_pl11_sv10_bp11_ba590_bp55,156.08,13.62,48.48,187.93,162.27,209.19
19061_sd842_sl9_pd165_pl12_sv6_bp11_ba780_bp72,194.1,16.01,55.38,242.37,194.48,189.26
19062_sd774_sl13_pd156_pl11_sv5_bp13_ba790_bp68,178.03,14.28,51.26,224.32,167.96,162.21
19063_sd762_sl9_pd216_pl11_sv9_bp12_ba760_bp69,190.84,16.49,54.8,217.27,192.09,257.73
19064_sd680_sl9_pd298_pl11_sv5_bp12_ba700_bp73,163.76,13.54,49.64,202.98,145.29,156.05
19065_sd784_sl8_pd323_pl9_sv8_bp11_ba760_bp68,191.41,15.26,51.63,208.39,196.22,187.01
19066_sd743_sl11_pd131_pl13_sv9_bp11_ba730_bp70,190.5,17.97,62.0,324.06,188.15,279.03
19067_sd714_sl13_pd222_pl10_sv10_bp12_ba670_bp53,182.37,16.19,52.25,205.76,199.66,240.79
19068_sd800_sl12_pd142_pl10_sv5_bp11_ba720_bp64,171.2,14.98,51.86,209.5,146.69,165.13
19069_sd759_sl7_pd182_pl8_sv7_bp12_ba580_bp50,149.9,12.8,39.23,168.77,136.37,140.88
19070_sd840_sl12_pd176_pl10_sv6_bp12_ba590_bp66,156.24,13.93,49.05,210.71,156.52,179.62
19071_sd758_sl11_pd215_pl10_sv6_bp12_ba850_bp72,220.82,16.66,56.43,254.48,216.82,210.65
19072_sd661_sl11_pd88_pl10_sv7_bp12_ba820_bp64,193.32,16.34,57.08,265.45,186.84,217.42
19073_sd762_sl8_pd263_pl12_sv9_bp14_ba870_bp58,238.86,18.82,57.73,288.49,259.54,307.89
19074_sd720_sl10_pd184_pl8_sv6_bp13_ba710_bp55,170.69,14.49,53.13,221.95,161.47,168.32
19075_sd723_sl11_pd152_pl9_sv9_bp11_ba700_bp60,177.11,15.85,51.47,219.67,188.5,220.09
19076_sd743_sl9_pd331_pl12_sv9_bp12_ba680_bp72,209.34,16.6,52.12,230.6,228.18,197.01
19077_sd904_sl7_pd210_pl14_sv8_bp12_ba800_bp57,232.03,16.97,57.81,285.3,280.41,314.96
19078_sd844_sl11_pd246_pl13_sv5_bp11_ba770_bp59,186.22,15.45,52.85,232.54,166.48,171.57
19079_sd660_sl7_pd228_pl8_sv9_bp11_ba760_bp56,209.78,16.63,54.76,254.5,200.19,229.87
19080_sd699_sl12_pd149_pl13_sv7_bp13_ba700_bp44,194.1,15.72,50.14,234.5,204.17,180.78
19081_sd701_sl10_pd148_pl11_sv4_bp14_ba710_bp72,163.62,13.8,49.21,205.37,149.21,144.29
19082_sd676_sl8_pd301_pl8_sv8_bp12_ba800_bp48,189.92,15.36,55.35,232.16,184.14,212.77
19083_sd826_sl11_pd217_pl10_sv11_bp11_ba770_bp60,182.83,16.98,61.55,259.69,195.29,293.1
19084_sd796_sl14_pd147_pl9_sv5_bp13_ba650_bp64,151.82,13.18,43.23,185.23,146.42,168.28
19085_sd731_sl9_pd58_pl11_sv8_bp12_ba770_bp60,207.13,18.29,59.93,294.57,229.54,243.74
19086_sd665_sl11_pd204_pl8_sv11_bp13_ba580_bp63,154.54,13.77,46.9,186.24,152.36,218.45
19087_sd756_sl11_pd246_pl11_sv7_bp12_ba910_bp54,215.77,17.7,63.48,292.54,200.73,251.0
19088_sd814_sl9_pd201_pl11_sv10_bp12_ba710_bp50,194.15,15.77,54.1,222.55,200.54,262.02
19089_sd951_sl8_pd195_pl12_sv5_bp11_ba620_bp68,172.81,13.74,47.74,207.84,173.11,179.07
19090_sd638_sl8_pd200_pl10_sv8_bp10_ba700_bp68,180.98,14.47,50.86,216.58,181.3,175.97
19091_sd836_sl8_pd208_pl11_sv12_bp11_ba650_bp72,190.81,17.6,56.48,263.42,213.22,279.84
19092_sd818_sl13_pd188_pl11_sv9_bp12_ba670_bp69,170.04,17.93,62.83,318.39,184.93,281.94
19093_sd945_sl8_pd275_pl8_sv8_bp13_ba720_bp60,208.78,15.48,55.52,246.76,193.95,224.71
19094_sd735_sl10_pd222_pl9_sv8_bp14_ba790_bp69,197.34,15.88,55.0,232.01,210.68,192.98
19095_sd771_sl11_pd238_pl13_sv6_bp12_ba740_bp64,186.59,15.53,54.73,251.15,183.53,208.86
19096_sd682_sl14_pd226_pl11_sv6_bp12_ba510_bp43,125.42,12.81,39.42,164.37,124.37,144.5
19097_sd792_sl11_pd195_pl10_sv7_bp12_ba570_bp63,140.53,15.25,53.18,238.1,155.56,225.13
19098_sd739_sl9_pd144_pl10_sv8_bp13_ba700_bp68,180.94,14.95,49.93,205.39,185.23,196.55
19099_sd676_sl10_pd239_pl11_sv6_bp11_ba670_bp64,193.06,15.22,50.48,221.31,201.63,170.85
19100_sd863_sl10_pd191_pl8_sv3_bp12_ba650_bp70,152.78,13.87,47.42,178.17,136.22,146.61
19101_sd727_sl10_pd137_pl8_sv4_bp12_ba690_bp72,163.4,14.24,50.16,206.56,154.38,156.71
19102_sd868_sl8_pd227_pl11_sv10_bp11_ba530_bp51,155.37,13.7,44.4,171.08,160.06,219.61
19103_sd755_sl11_pd178_pl9_sv8_bp12_ba780_bp33,193.14,16.13,56.43,279.99,193.92,225.04
19104_sd800_sl8_pd106_pl7_sv8_bp12_ba790_bp70,212.12,17.84,63.62,292.53,209.97,276.21
19105_sd722_sl9_pd181_pl7_sv9_bp13_ba760_bp57,197.38,17.14,59.31,269.82,195.65,264.56
19106_sd681_sl8_pd193_pl10_sv9_bp12_ba540_bp70,145.58,13.35,41.32,155.72,151.55,171.69
19107_sd824_sl10_pd133_pl14_sv8_bp13_ba860_bp61,201.47,16.61,58.47,260.58,191.01,238.05
19108_sd780_sl13_pd202_pl9_sv11_bp12_ba790_bp54,197.29,17.87,63.55,279.18,213.08,276.76
19109_sd726_sl10_pd304_pl11_sv9_bp14_ba740_bp67,179.2,16.68,57.41,252.43,170.54,214.78
19110_sd679_sl9_pd157_pl10_sv10_bp11_ba610_bp47,151.57,14.23,52.39,187.62,167.65,239.17
19111_sd772_sl11_pd152_pl7_sv10_bp11_ba780_bp53,208.61,20.64,61.16,239.43,221.13,294.96
19112_sd646_sl14_pd278_pl11_sv7_bp10_ba710_bp68,175.12,14.5,47.17,209.35,179.22,162.02
19113_sd845_sl14_pd180_pl10_sv8_bp13_ba710_bp52,173.17,15.23,53.42,212.48,192.75,207.03
19114_sd809_sl11_pd264_pl12_sv10_bp13_ba790_bp41,200.01,17.55,58.27,260.16,209.91,254.5
19115_sd798_sl8_pd227_pl10_sv6_bp13_ba950_bp74,222.7,18.13,65.23,330.51,200.65,246.46
19116_sd596_sl9_pd209_pl6_sv9_bp12_ba770_bp69,200.83,16.6,52.91,242.55,194.71,210.99
19117_sd647_sl11_pd252_pl10_sv8_bp11_ba680_bp63,168.05,17.63,60.33,295.55,169.28,250.03
19118_sd761_sl5_pd186_pl8_sv6_bp12_ba630_bp58,153.88,13.37,46.11,201.39,147.27,154.86
19119_sd757_sl11_pd198_pl12_sv7_bp12_ba720_bp66,168.7,15.3,52.57,213.44,163.13,182.96
19120_sd793_sl12_pd245_pl9_sv9_bp10_ba590_bp62,203.91,16.09,48.66,232.8,235.21,192.33
19121_sd823_sl10_pd233_pl11_sv9_bp12_ba670_bp48,161.4,16.09,51.68,232.4,169.98,209.37
19122_sd701_sl6_pd223_pl13_sv5_bp12_ba710_bp57,170.85,13.84,47.05,198.75,159.47,143.66
19123_sd687_sl8_pd200_pl12_sv7_bp13_ba750_bp72,187.09,15.28,54.16,246.26,176.92,207.78
19124_sd850_sl9_pd131_pl10_sv9_bp12_ba610_bp50,161.14,14.74,48.8,176.53,166.37,197.37
19125_sd745_sl10_pd244_pl6_sv7_bp12_ba730_bp72,184.6,14.91,52.34,220.37,167.28,186.54
19126_sd819_sl10_pd166_pl8_sv4_bp12_ba680_bp69,155.12,13.75,50.37,202.02,145.36,163.5
19127_sd709_sl6_pd179_pl5_sv9_bp12_ba700_bp56,260.16,17.45,52.8,271.5,320.5,267.09
19128_sd645_sl13_pd284_pl10_sv5_bp12_ba690_bp67,162.72,14.1,49.61,197.0,145.38,147.58
19129_sd797_sl9_pd300_pl11_sv10_bp13_ba760_bp45,199.82,16.34,56.13,235.75,210.08,235.06
19130_sd759_sl15_pd186_pl11_sv7_bp13_ba660_bp55,180.81,15.99,49.06,235.73,203.64,201.06
19131_sd696_sl10_pd205_pl13_sv8_bp12_ba550_bp49,132.05,12.86,39.89,174.8,128.94,173.17
19132_sd673_sl8_pd211_pl9_sv8_bp13_ba690_bp65,182.6,14.67,48.02,188.72,178.03,188.45
19133_sd640_sl7_pd161_pl10_sv7_bp13_ba700_bp60,170.13,14.71,48.26,206.66,158.49,153.6
19134_sd848_sl10_pd211_pl10_sv6_bp14_ba660_bp61,159.84,14.24,50.27,201.24,152.56,171.03
19135_sd831_sl12_pd234_pl15_sv9_bp11_ba800_bp59,219.31,17.52,57.53,266.48,215.2,222.53
19136_sd821_sl11_pd285_pl10_sv7_bp12_ba710_bp66,169.16,15.66,54.25,223.36,170.61,173.04
19137_sd745_sl9_pd227_pl8_sv10_bp12_ba690_bp51,194.84,15.99,56.31,241.62,215.15,276.21
19138_sd636_sl12_pd231_pl11_sv12_bp11_ba780_bp63,191.18,16.99,57.57,237.29,209.1,224.54
19139_sd706_sl11_pd155_pl8_sv10_bp12_ba830_bp66,210.44,17.27,57.09,252.31,213.03,263.82
19140_sd772_sl11_pd272_pl11_sv10_bp12_ba670_bp55,161.81,17.86,53.64,219.6,169.69,196.09
19141_sd653_sl12_pd68_pl11_sv13_bp13_ba650_bp70,197.45,17.64,61.88,308.86,276.41,357.18
19142_sd809_sl10_pd207_pl12_sv9_bp11_ba730_bp53,196.56,16.96,58.07,262.01,187.45,223.28
19143_sd601_sl12_pd201_pl11_sv9_bp11_ba850_bp58,202.05,17.97,58.52,297.15,190.91,259.8
19144_sd662_sl10_pd160_pl10_sv10_bp11_ba740_bp74,175.98,16.41,53.41,220.72,166.6,201.47
19145_sd725_sl8_pd216_pl11_sv6_bp13_ba630_bp54,150.91,13.37,47.41,192.73,148.67,153.3
19146_sd816_sl10_pd156_pl7_sv10_bp13_ba740_bp53,206.67,17.27,59.63,251.71,211.91,286.68
19147_sd807_sl10_pd103_pl11_sv7_bp12_ba640_bp47,159.08,15.74,57.1,266.04,162.4,262.75
19148_sd736_sl10_pd136_pl10_sv7_bp12_ba780_bp64,182.77,15.15,54.6,238.03,174.54,197.26
19149_sd919_sl10_pd264_pl10_sv3_bp13_ba600_bp80,149.32,13.67,46.23,196.7,140.31,143.39
19150_sd762_sl10_pd373_pl5_sv5_bp14_ba700_bp66,164.81,14.61,50.57,196.45,139.55,146.84
19151_sd725_sl10_pd128_pl9_sv5_bp11_ba770_bp59,186.42,14.74,52.0,226.02,170.44,162.58
19152_sd656_sl9_pd229_pl14_sv11_bp13_ba710_bp63,180.23,15.89,55.96,239.35,192.93,278.14
19153_sd778_sl7_pd260_pl9_sv9_bp11_ba600_bp55,161.87,14.03,43.5,193.41,162.76,198.89
19154_sd652_sl12_pd221_pl8_sv8_bp12_ba480_bp54,166.6,13.45,45.53,211.66,210.39,175.57
19155_sd856_sl11_pd183_pl10_sv9_bp13_ba670_bp68,164.74,17.37,56.47,253.84,181.16,249.37
19156_sd799_sl9_pd270_pl9_sv7_bp11_ba650_bp65,161.88,13.81,46.68,183.54,150.15,171.4
19157_sd660_sl12_pd209_pl11_sv7_bp11_ba700_bp43,171.91,14.22,49.82,211.3,175.36,177.67
19158_sd721_sl9_pd182_pl12_sv9_bp14_ba610_bp67,214.85,15.85,47.82,230.58,269.21,213.24
19159_sd843_sl8_pd309_pl10_sv11_bp13_ba620_bp87,177.56,16.12,47.51,199.56,225.52,250.26
19160_sd857_sl12_pd230_pl9_sv9_bp12_ba750_bp57,196.11,16.87,55.15,234.23,214.23,262.37
19161_sd760_sl11_pd188_pl15_sv11_bp13_ba820_bp61,223.43,18.14,64.94,290.94,241.23,284.72
19162_sd759_sl8_pd223_pl7_sv13_bp11_ba760_bp57,431.97,26.78,68.83,466.29,612.32,534.84
19163_sd653_sl12_pd226_pl12_sv9_bp12_ba730_bp65,177.8,16.26,56.46,256.72,187.05,230.31
19164_sd779_sl12_pd197_pl8_sv6_bp14_ba800_bp57,187.78,15.45,56.91,246.65,171.51,209.98
19165_sd798_sl11_pd200_pl7_sv9_bp12_ba640_bp67,167.47,15.58,50.6,187.75,173.17,206.78
19166_sd738_sl8_pd116_pl9_sv5_bp12_ba710_bp81,170.85,14.03,48.52,194.66,155.49,140.51
19167_sd790_sl9_pd273_pl6_sv11_bp12_ba800_bp62,255.69,19.89,59.87,275.1,300.5,326.75
19168_sd762_sl5_pd217_pl7_sv4_bp12_ba780_bp72,177.62,14.63,52.6,215.09,159.14,147.78
19169_sd794_sl13_pd245_pl10_sv7_bp12_ba830_bp77,190.6,16.64,57.93,255.56,187.04,219.73
19170_sd679_sl11_pd277_pl12_sv9_bp12_ba590_bp65,141.37,14.33,47.21,198.69,150.5,170.86
19171_sd666_sl15_pd182_pl11_sv10_bp14_ba590_bp79,149.74,14.43,48.19,225.89,174.97,178.19
19172_sd879_sl9_pd116_pl8_sv10_bp12_ba720_bp60,213.96,16.85,55.95,243.81,223.6,289.45
19173_sd632_sl11_pd217_pl10_sv9_bp12_ba740_bp77,182.28,16.5,55.56,251.56,180.26,229.22
19174_sd821_sl8_pd114_pl8_sv9_bp13_ba920_bp56,255.08,18.36,59.56,344.93,241.25,272.4
19175_sd872_sl10_pd152_pl9_sv8_bp13_ba750_bp68,209.12,16.41,56.11,231.42,228.27,228.03
19176_sd746_sl14_pd97_pl9_sv11_bp11_ba520_bp69,151.36,14.15,51.14,208.78,188.47,250.04
19177_sd818_sl10_pd173_pl10_sv8_bp11_ba710_bp52,168.91,15.66,55.58,238.08,161.72,215.62
19178_sd756_sl6_pd247_pl12_sv8_bp11_ba780_bp73,245.12,16.31,56.9,278.64,279.74,273.4
19179_sd741_sl11_pd192_pl11_sv8_bp11_ba690_bp75,169.4,17.4,58.86,300.7,174.32,256.79
19180_sd738_sl9_pd126_pl8_sv10_bp12_ba720_bp66,212.75,15.2,52.76,220.88,222.04,279.58
19181_sd797_sl10_pd125_pl7_sv5_bp11_ba650_bp64,154.74,13.89,49.1,197.56,144.57,161.76
19182_sd689_sl12_pd152_pl8_sv7_bp13_ba730_bp53,175.48,15.1,54.56,237.85,173.34,191.69
19183_sd731_sl8_pd213_pl10_sv7_bp13_ba610_bp63,149.37,12.83,45.43,187.44,136.73,167.67
19184_sd748_sl9_pd233_pl14_sv9_bp13_ba730_bp66,194.13,16.91,56.39,262.83,200.07,218.89
19185_sd753_sl11_pd302_pl9_sv8_bp12_ba830_bp68,208.52,16.69,58.49,282.2,210.65,263.0
19186_sd854_sl8_pd191_pl11_sv6_bp12_ba670_bp66,162.39,13.77,44.61,187.32,149.08,152.87
19187_sd704_sl10_pd173_pl14_sv7_bp12_ba690_bp54,162.75,14.83,48.48,213.26,164.98,177.75
19188_sd743_sl10_pd110_pl13_sv10_bp14_ba790_bp66,222.9,17.06,56.79,269.04,240.11,247.87
19189_sd676_sl7_pd305_pl11_sv8_bp13_ba630_bp63,164.39,13.67,43.56,186.44,174.12,159.86
19190_sd688_sl9_pd212_pl8_sv3_bp11_ba640_bp53,152.82,13.66,46.93,196.16,143.68,145.7
19191_sd667_sl9_pd177_pl5_sv10_bp13_ba620_bp52,179.38,14.89,43.17,197.99,194.28,188.89
19192_sd679_sl8_pd134_pl13_sv7_bp12_ba530_bp77,128.52,12.52,38.92,166.96,125.69,122.57
19193_sd797_sl10_pd303_pl10_sv8_bp11_ba700_bp78,173.62,15.19,53.99,240.73,157.33,208.23
19194_sd650_sl12_pd225_pl9_sv7_bp12_ba690_bp56,162.7,14.09,45.57,194.42,153.23,150.74
19195_sd745_sl12_pd224_pl9_sv5_bp13_ba600_bp50,142.08,13.24,42.06,172.27,140.86,132.82
19196_sd648_sl14_pd246_pl12_sv9_bp13_ba650_bp50,161.36,14.86,49.33,212.54,168.73,195.92
19197_sd728_sl10_pd187_pl14_sv9_bp12_ba780_bp68,192.19,17.32,62.69,303.21,205.07,250.61
19198_sd742_sl13_pd186_pl8_sv11_bp12_ba810_bp57,208.35,20.19,74.94,372.77,203.58,409.43
19199_sd776_sl14_pd195_pl8_sv8_bp15_ba770_bp61,202.65,16.92,61.18,282.99,205.41,231.42
19200_sd643_sl11_pd197_pl12_sv6_bp13_ba660_bp67,161.54,13.35,48.51,202.55,158.16,152.02
19201_sd756_sl12_pd194_pl8_sv6_bp11_ba720_bp61,167.24,14.66,52.84,214.6,158.24,175.63
19202_sd812_sl9_pd145_pl12_sv8_bp11_ba760_bp63,209.61,18.51,61.78,334.49,212.17,292.11
19203_sd712_sl11_pd121_pl10_sv10_bp13_ba630_bp46,162.01,16.13,52.9,215.59,161.56,210.83
19204_sd763_sl11_pd158_pl8_sv8_bp12_ba670_bp50,189.28,15.22,54.55,249.3,212.68,206.68
19205_sd834_sl11_pd182_pl11_sv8_bp14_ba790_bp48,200.12,22.12,68.97,383.71,200.48,334.19
19206_sd673_sl9_pd208_pl11_sv9_bp11_ba710_bp49,199.73,14.95,49.52,228.31,209.89,212.72
19207_sd579_sl8_pd148_pl8_sv9_bp10_ba690_bp63,184.77,13.55,48.42,206.88,191.81,194.61
19208_sd858_sl9_pd249_pl9_sv13_bp13_ba500_bp62,212.81,17.57,50.67,245.92,297.22,403.09
19209_sd748_sl9_pd129_pl11_sv9_bp12_ba810_bp53,212.86,17.76,57.68,240.7,221.84,247.74
19210_sd759_sl10_pd190_pl8_sv6_bp11_ba710_bp64,176.5,14.46,52.68,214.32,166.63,172.54
19211_sd754_sl12_pd149_pl13_sv9_bp12_ba730_bp58,187.02,17.31,62.93,316.29,208.44,290.96
19212_sd720_sl14_pd199_pl12_sv5_bp12_ba510_bp65,139.74,13.44,34.89,163.54,140.49,140.0
19213_sd831_sl10_pd196_pl9_sv9_bp12_ba780_bp52,190.19,17.2,56.59,228.39,205.23,236.27
19214_sd622_sl10_pd257_pl10_sv3_bp12_ba490_bp44,121.01,11.72,35.26,151.99,114.2,120.88
19215_sd705_sl9_pd234_pl11_sv7_bp10_ba700_bp66,164.34,14.31,50.72,204.54,160.37,155.52
19216_sd753_sl10_pd212_pl12_sv9_bp14_ba820_bp61,201.5,17.97,61.5,304.47,203.67,251.86
19217_sd773_sl11_pd254_pl8_sv9_bp11_ba760_bp81,193.7,16.33,54.19,223.69,190.77,234.76
19218_sd803_sl11_pd178_pl12_sv9_bp11_ba740_bp57,183.12,17.81,61.24,286.18,190.77,250.82
19219_sd812_sl9_pd208_pl8_sv7_bp11_ba760_bp61,191.9,15.61,54.7,227.29,179.35,201.17
19220_sd672_sl9_pd74_pl8_sv10_bp13_ba610_bp53,187.05,14.91,45.47,179.5,204.85,232.22
19221_sd799_sl8_pd125_pl11_sv6_bp13_ba710_bp58,175.79,14.58,50.28,214.63,165.02,168.05
19222_sd635_sl7_pd231_pl14_sv9_bp12_ba810_bp64,227.47,17.26,56.15,267.93,243.08,235.51
19223_sd713_sl9_pd206_pl10_sv10_bp12_ba590_bp66,150.26,14.36,42.83,176.02,145.88,213.7
19224_sd788_sl10_pd245_pl12_sv11_bp11_ba870_bp40,213.82,18.12,65.89,304.91,212.66,305.84
19225_sd796_sl12_pd215_pl8_sv6_bp12_ba760_bp55,184.83,15.46,56.39,246.18,171.38,197.21
19226_sd575_sl12_pd242_pl9_sv8_bp12_ba800_bp66,209.37,16.0,56.72,262.4,211.82,250.13
19227_sd624_sl8_pd319_pl8_sv8_bp11_ba730_bp73,177.64,14.42,49.03,196.61,168.94,165.16
19228_sd754_sl8_pd227_pl10_sv8_bp10_ba820_bp49,228.89,17.36,57.52,277.49,244.45,227.58
19229_sd723_sl10_pd234_pl12_sv9_bp11_ba770_bp60,200.3,16.41,56.4,246.97,190.55,215.56
19230_sd797_sl10_pd266_pl7_sv11_bp12_ba730_bp62,203.94,19.04,58.79,264.07,212.86,277.55
19231_sd759_sl10_pd262_pl10_sv9_bp12_ba630_bp74,155.09,15.15,47.85,183.46,155.89,188.26
19232_sd884_sl11_pd173_pl9_sv8_bp12_ba830_bp64,208.74,18.16,62.62,322.8,222.19,272.46
19233_sd763_sl11_pd202_pl10_sv9_bp10_ba680_bp56,191.55,16.13,52.4,236.94,201.23,206.69
19234_sd543_sl10_pd253_pl11_sv7_bp12_ba760_bp49,184.28,14.86,52.57,224.01,164.99,182.79
