load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
42054_sd731_sl7_pd158_pl10_sv7_bp12_ba880_bp46,206.65,16.36,55.09,267.68,191.1,204.25
42055_sd636_sl12_pd279_pl7_sv7_bp13_ba820_bp40,191.83,15.33,54.47,241.47,180.63,179.31
42056_sd646_sl11_pd265_pl8_sv5_bp12_ba570_bp73,136.09,12.68,37.51,165.29,127.47,108.58
42057_sd802_sl8_pd225_pl9_sv10_bp12_ba630_bp50,188.94,15.97,52.23,219.19,207.23,260.34
42058_sd904_sl13_pd187_pl8_sv8_bp13_ba680_bp54,220.84,16.36,54.24,243.76,256.28,296.28
42059_sd856_sl12_pd181_pl12_sv11_bp11_ba770_bp65,198.44,18.65,61.06,264.81,209.96,290.47
42060_sd832_sl7_pd203_pl10_sv8_bp13_ba840_bp69,223.64,17.28,59.28,277.02,220.9,228.02
42061_sd829_sl9_pd192_pl11_sv9_bp12_ba550_bp59,158.88,14.03,42.91,196.82,185.53,212.94
42062_sd760_sl12_pd245_pl8_sv4_bp12_ba730_bp53,186.21,15.23,50.88,213.43,185.52,168.18
42063_sd745_sl11_pd203_pl13_sv8_bp12_ba890_bp53,211.27,16.62,57.65,265.62,196.85,221.28
42064_sd762_sl14_pd207_pl6_sv6_bp13_ba730_bp72,177.12,15.15,51.79,200.22,172.14,150.85
42065_sd721_sl6_pd205_pl7_sv8_bp10_ba640_bp56,162.16,13.65,45.7,180.64,158.29,178.63
42066_sd759_sl11_pd244_pl10_sv12_bp9_ba770_bp60,193.04,16.82,59.4,247.54,250.36,406.47
42067_sd753_sl12_pd215_pl12_sv10_bp13_ba680_bp46,172.76,16.8,52.6,226.68,175.73,205.44
42068_sd714_sl14_pd149_pl11_sv6_bp11_ba710_bp42,167.12,13.38,47.12,197.28,165.62,145.92
42069_sd726_sl10_pd235_pl7_sv8_bp11_ba840_bp45,210.78,15.7,54.86,229.77,187.12,214.51
42070_sd733_sl6_pd160_pl10_sv9_bp12_ba790_bp37,215.11,19.48,59.14,291.04,223.02,272.26
42071_sd785_sl10_pd150_pl10_sv8_bp13_ba830_bp65,200.05,17.97,62.42,285.42,189.73,249.93
42072_sd795_sl9_pd190_pl15_sv6_bp11_ba790_bp75,182.03,14.92,53.29,232.02,173.16,207.04
42073_sd692_sl12_pd280_pl9_sv8_bp10_ba790_bp75,197.17,18.77,62.61,318.34,193.3,250.37
42074_sd830_sl4_pd192_pl8_sv5_bp12_ba710_bp70,177.89,14.05,51.53,224.1,177.0,165.74
42075_sd857_sl12_pd175_pl15_sv7_bp12_ba660_bp63,177.97,16.85,50.95,219.08,168.65,186.27
42076_sd756_sl9_pd230_pl10_sv8_bp11_ba700_bp62,180.5,14.36,51.51,209.1,183.97,196.39
42077_sd715_sl11_pd254_pl9_sv8_bp11_ba530_bp68,143.97,12.86,45.14,208.08,149.2,192.03
42078_sd768_sl12_pd227_pl11_sv8_bp12_ba780_bp74,191.04,20.43,66.43,361.67,194.23,321.49
42079_sd659_sl12_pd245_pl11_sv6_bp12_ba760_bp58,186.32,15.78,53.44,232.93,172.17,166.26
42080_sd897_sl8_pd232_pl9_sv7_bp12_ba560_bp48,136.39,14.04,44.91,192.53,146.53,175.23
42081_sd712_sl9_pd238_pl9_sv6_bp11_ba640_bp68,149.51,13.32,47.28,191.2,144.83,154.21
42082_sd716_sl13_pd244_pl10_sv9_bp12_ba830_bp62,223.08,18.17,60.04,275.13,247.81,301.12
42083_sd684_sl11_pd167_pl12_sv7_bp13_ba740_bp69,178.39,15.21,53.43,232.77,175.77,168.67
42084_sd814_sl10_pd113_pl11_sv7_bp12_ba610_bp69,154.53,14.31,47.08,196.68,163.56,158.72
42085_sd797_sl10_pd292_pl8_sv9_bp12_ba590_bp64,158.31,15.1,48.11,190.0,162.74,204.21
42086_sd800_sl9_pd122_pl13_sv7_bp13_ba790_bp60,191.18,15.75,55.84,274.53,180.11,213.83
42087_sd737_sl8_pd217_pl8_sv7_bp12_ba920_bp65,213.35,16.18,57.32,281.35,191.01,225.43
42088_sd755_sl11_pd189_pl6_sv5_bp12_ba720_bp58,166.47,14.52,52.17,219.48,155.63,175.0
42089_sd942_sl11_pd273_pl12_sv8_bp14_ba500_bp71,125.82,16.25,60.61,258.13,135.03,240.71
42090_sd729_sl10_pd338_pl10_sv11_bp11_ba650_bp59,175.95,14.84,53.03,221.01,176.05,214.88
42091_sd719_sl9_pd192_pl7_sv9_bp11_ba750_bp61,202.09,17.54,62.06,289.71,205.07,265.03
42092_sd866_sl6_pd176_pl8_sv8_bp13_ba660_bp50,190.46,17.39,60.83,315.27,215.58,301.23
42093_sd840_sl12_pd230_pl15_sv7_bp11_ba770_bp42,197.94,16.26,53.68,231.66,194.77,204.09
42094_sd723_sl13_pd179_pl12_sv7_bp14_ba730_bp57,202.34,16.62,52.39,246.41,217.69,178.98
42095_sd780_sl14_pd236_pl12_sv6_bp13_ba720_bp64,168.47,15.97,52.35,208.01,149.68,159.49
42096_sd798_sl9_pd285_pl10_sv11_bp13_ba600_bp74,178.86,14.93,48.99,194.74,218.51,278.16
42097_sd708_sl11_pd45_pl12_sv12_bp13_ba740_bp67,193.77,17.54,59.29,271.46,212.17,300.97
42098_sd797_sl12_pd139_pl12_sv9_bp12_ba770_bp56,185.25,17.25,58.94,291.55,193.73,255.85
42099_sd858_sl14_pd241_pl8_sv11_bp12_ba710_bp84,194.57,19.23,72.19,326.19,202.86,373.07
42100_sd1002_sl8_pd310_pl11_sv9_bp12_ba850_bp34,207.6,17.82,61.41,246.14,221.43,273.75
42101_sd722_sl7_pd215_pl12_sv9_bp11_ba650_bp81,187.74,14.19,47.44,195.38,205.57,226.98
42102_sd675_sl10_pd133_pl17_sv7_bp12_ba730_bp66,181.31,14.96,49.88,204.77,155.38,176.6
42103_sd717_sl8_pd151_pl9_sv10_bp12_ba820_bp54,210.41,16.14,55.58,247.55,216.73,265.88
42104_sd762_sl9_pd207_pl8_sv8_bp13_ba780_bp78,193.64,16.13,55.63,220.05,187.92,182.26
42105_sd756_sl7_pd224_pl10_sv9_bp9_ba760_bp73,195.6,15.71,54.67,239.84,193.61,234.17
42106_sd648_sl9_pd178_pl9_sv10_bp12_ba700_bp53,181.54,15.65,55.53,219.37,183.18,222.43
42107_sd803_sl8_pd177_pl8_sv5_bp13_ba690_bp30,161.92,14.11,47.78,202.7,149.19,158.03
42108_sd638_sl10_pd210_pl7_sv11_bp13_ba650_bp66,178.74,15.6,47.93,192.56,192.09,186.59
42109_sd749_sl11_pd162_pl9_sv5_bp14_ba720_bp65,169.82,14.23,50.47,201.56,163.84,164.46
42110_sd808_sl13_pd325_pl5_sv6_bp12_ba850_bp64,197.18,16.21,57.11,239.0,180.84,182.1
42111_sd665_sl11_pd307_pl12_sv7_bp14_ba640_bp64,160.32,13.69,44.96,189.22,160.5,139.79
42112_sd741_sl8_pd237_pl11_sv8_bp13_ba640_bp64,207.3,15.7,50.86,237.62,242.19,217.95
42113_sd858_sl12_pd284_pl11_sv9_bp12_ba610_bp62,159.33,17.7,61.19,294.08,167.17,259.12
42114_sd740_sl13_pd102_pl11_sv12_bp12_ba650_bp59,188.35,18.98,57.06,250.53,224.87,305.7
42115_sd780_sl12_pd209_pl11_sv4_bp13_ba770_bp58,179.58,15.41,53.18,233.61,174.12,192.11
42116_sd679_sl9_pd198_pl9_sv4_bp12_ba670_bp62,155.66,13.67,48.35,197.64,146.41,142.63
42117_sd972_sl11_pd257_pl9_sv11_bp11_ba760_bp50,190.47,18.74,63.53,270.66,223.53,346.35
42118_sd760_sl10_pd167_pl9_sv4_bp11_ba730_bp47,166.87,14.25,51.15,198.08,150.95,165.56
42119_sd682_sl8_pd207_pl12_sv5_bp11_ba610_bp52,150.92,12.74,39.37,168.06,140.5,128.15
42120_sd676_sl15_pd200_pl11_sv6_bp12_ba710_bp54,169.27,14.87,50.12,210.97,159.32,168.52
42121_sd737_sl11_pd149_pl10_sv11_bp12_ba590_bp63,162.11,16.65,54.14,227.83,170.97,258.65
42122_sd754_sl11_pd177_pl12_sv8_bp13_ba610_bp67,151.33,14.42,52.02,221.09,158.85,203.67
42123_sd693_sl12_pd82_pl7_sv9_bp11_ba780_bp73,204.2,17.24,56.18,239.42,233.57,267.3
42124_sd757_sl11_pd262_pl8_sv12_bp11_ba640_bp50,173.18,16.83,54.25,224.45,197.92,309.09
42125_sd677_sl9_pd302_pl8_sv9_bp10_ba760_bp52,177.25,15.24,54.09,245.96,172.99,200.73
42126_sd751_sl7_pd212_pl10_sv10_bp11_ba940_bp71,242.96,17.6,60.5,291.56,239.45,243.7
42127_sd774_sl14_pd363_pl10_sv8_bp12_ba670_bp61,165.55,15.07,48.25,192.17,165.84,188.89
42128_sd822_sl12_pd195_pl7_sv8_bp12_ba680_bp56,250.86,17.59,57.04,273.8,317.61,280.53
42129_sd649_sl11_pd212_pl9_sv7_bp13_ba810_bp43,199.09,15.86,55.41,277.35,192.74,221.9
42130_sd763_sl8_pd222_pl10_sv8_bp12_ba890_bp56,229.28,17.18,60.39,275.65,240.84,231.4
42131_sd696_sl12_pd154_pl8_sv6_bp13_ba540_bp63,132.18,12.42,40.07,161.91,122.03,119.34
42132_sd668_sl9_pd238_pl10_sv10_bp11_ba790_bp35,196.71,15.92,58.41,251.77,201.86,271.97
42133_sd643_sl7_pd133_pl9_sv8_bp11_ba760_bp60,186.63,14.84,51.45,229.97,191.68,180.17
42134_sd846_sl12_pd229_pl10_sv7_bp11_ba590_bp66,156.14,14.64,47.62,207.14,163.99,164.91
42135_sd834_sl11_pd192_pl12_sv7_bp12_ba730_bp64,181.55,16.29,57.46,231.8,183.37,204.13
42136_sd781_sl13_pd138_pl9_sv8_bp13_ba440_bp63,137.08,14.17,49.72,229.65,147.78,232.27
42137_sd782_sl7_pd240_pl7_sv11_bp11_ba770_bp56,275.56,21.2,59.45,303.74,349.7,314.18
42138_sd842_sl11_pd201_pl10_sv8_bp13_ba800_bp63,196.27,20.81,67.38,366.27,197.14,318.43
42139_sd808_sl5_pd111_pl11_sv9_bp12_ba640_bp63,174.28,17.65,57.94,314.6,188.44,277.54
42140_sd841_sl10_pd200_pl9_sv9_bp9_ba670_bp68,159.62,16.02,51.73,206.13,163.75,177.05
42141_sd646_sl10_pd184_pl11_sv6_bp11_ba850_bp54,225.97,16.7,58.27,274.3,229.24,224.21
42142_sd753_sl8_pd154_pl9_sv2_bp9_ba640_bp51,145.83,13.28,45.18,181.73,127.85,137.32
42143_sd840_sl5_pd174_pl8_sv8_bp12_ba670_bp62,194.82,16.5,54.2,270.56,184.73,237.49
42144_sd696_sl11_pd284_pl10_sv7_bp11_ba490_bp38,129.02,12.29,37.11,162.23,133.89,152.17
42145_sd710_sl12_pd269_pl9_sv8_bp12_ba560_bp53,145.81,15.44,54.99,261.48,154.91,251.21
42146_sd643_sl10_pd173_pl11_sv8_bp12_ba590_bp69,141.89,15.5,54.93,262.98,140.58,248.39
42147_sd789_sl10_pd257_pl11_sv7_bp12_ba650_bp44,157.0,15.98,53.22,226.97,166.14,206.94
42148_sd740_sl6_pd161_pl11_sv9_bp13_ba870_bp80,225.73,17.83,60.3,320.15,221.37,275.33
42149_sd648_sl10_pd194_pl11_sv7_bp11_ba720_bp62,171.87,14.44,51.37,217.08,156.56,172.43
42150_sd584_sl6_pd128_pl9_sv9_bp12_ba680_bp60,187.47,16.9,51.43,238.81,192.02,207.62
42151_sd736_sl10_pd255_pl7_sv4_bp13_ba820_bp81,183.81,15.35,55.96,255.0,160.72,184.09
42152_sd694_sl10_pd210_pl9_sv6_bp11_ba740_bp62,173.35,14.75,54.43,235.71,163.7,163.73
42153_sd722_sl9_pd198_pl11_sv14_bp13_ba690_bp70,207.64,19.52,55.79,242.89,243.86,456.5
42154_sd771_sl6_pd292_pl11_sv7_bp9_ba600_bp53,150.94,13.24,45.51,180.07,141.82,149.71
42155_sd842_sl12_pd230_pl7_sv6_bp11_ba820_bp68,194.82,15.88,56.77,254.93,171.97,219.55
42156_sd642_sl9_pd163_pl6_sv9_bp13_ba690_bp59,186.86,16.84,49.9,229.75,199.21,223.19
42157_sd681_sl10_pd291_pl11_sv9_bp12_ba720_bp54,172.4,15.78,55.05,240.57,174.03,222.09
42158_sd747_sl7_pd175_pl13_sv10_bp11_ba720_bp42,194.11,14.85,55.83,232.48,209.26,324.53
42159_sd636_sl12_pd167_pl12_sv9_bp14_ba760_bp51,193.32,16.74,58.38,263.87,191.38,234.98
42160_sd823_sl10_pd192_pl9_sv10_bp11_ba760_bp58,197.63,15.81,60.83,225.49,192.78,260.21
42161_sd786_sl11_pd218_pl9_sv7_bp11_ba790_bp57,187.69,16.3,55.99,242.4,180.81,196.11
42162_sd826_sl12_pd202_pl11_sv11_bp12_ba880_bp62,216.5,19.26,62.57,287.12,230.71,238.95
42163_sd832_sl9_pd142_pl11_sv8_bp11_ba720_bp71,182.08,19.03,64.51,329.62,182.96,306.85
42164_sd820_sl9_pd285_pl12_sv8_bp12_ba750_bp57,197.05,17.96,59.84,282.19,214.16,220.19
42165_sd642_sl8_pd224_pl14_sv9_bp13_ba870_bp65,263.16,18.49,58.02,316.11,304.56,269.42
42166_sd708_sl11_pd194_pl7_sv11_bp13_ba740_bp51,207.29,17.4,56.0,229.85,232.49,261.95
42167_sd765_sl11_pd183_pl8_sv6_bp12_ba630_bp52,172.88,14.21,49.32,215.82,187.86,184.32
42168_sd665_sl6_pd234_pl10_sv8_bp12_ba610_bp67,158.7,14.1,43.67,190.75,165.69,162.18
42169_sd698_sl9_pd204_pl9_sv6_bp12_ba610_bp61,139.19,13.34,44.87,195.39,133.7,150.82
42170_sd861_sl11_pd237_pl10_sv7_bp12_ba780_bp64,190.37,16.68,59.6,270.41,186.39,262.33
42171_sd744_sl7_pd177_pl10_sv8_bp11_ba580_bp56,154.36,13.79,41.82,183.09,163.8,179.21
42172_sd711_sl11_pd141_pl9_sv11_bp10_ba700_bp70,180.43,16.21,56.04,221.17,198.76,301.81
42173_sd761_sl11_pd225_pl9_sv13_bp11_ba780_bp65,202.79,16.71,61.12,256.48,263.97,452.65
42174_sd780_sl8_pd174_pl9_sv10_bp10_ba710_bp52,212.75,18.26,54.66,241.28,238.06,254.64
42175_sd663_sl12_pd254_pl7_sv5_bp13_ba690_bp63,167.55,14.6,45.35,199.35,161.57,137.67
42176_sd733_sl6_pd183_pl9_sv8_bp12_ba730_bp67,203.56,20.06,63.68,357.18,211.56,278.47
42177_sd686_sl12_pd166_pl14_sv6_bp12_ba570_bp47,135.88,14.11,44.56,190.2,123.58,158.86
42178_sd702_sl7_pd235_pl8_sv6_bp12_ba720_bp59,180.45,14.97,53.06,229.49,162.0,178.21
42179_sd723_sl11_pd199_pl9_sv5_bp10_ba600_bp68,146.03,13.01,44.41,183.74,134.55,149.12
42180_sd731_sl12_pd263_pl11_sv9_bp12_ba770_bp42,194.48,17.58,57.57,268.96,202.96,268.42
42181_sd814_sl10_pd130_pl9_sv10_bp12_ba800_bp37,204.97,16.04,60.73,256.16,227.26,297.17
42182_sd820_sl11_pd166_pl13_sv5_bp11_ba670_bp85,158.11,14.14,49.52,208.76,143.82,153.3
42183_sd808_sl10_pd210_pl9_sv7_bp12_ba690_bp48,178.77,14.85,53.45,233.15,172.0,205.07
42184_sd749_sl8_pd221_pl13_sv5_bp12_ba810_bp63,183.69,15.38,53.12,227.54,165.48,156.69
42185_sd667_sl8_pd220_pl10_sv9_bp13_ba500_bp48,133.96,12.77,38.45,145.75,138.47,197.66
42186_sd804_sl13_pd195_pl9_sv7_bp12_ba690_bp54,172.82,14.89,51.22,217.49,168.69,177.39
42187_sd782_sl14_pd238_pl8_sv2_bp13_ba700_bp34,162.64,14.54,51.98,211.45,145.59,167.2
42188_sd666_sl10_pd194_pl11_sv7_bp12_ba670_bp68,159.38,14.19,47.94,195.07,152.28,153.8
42189_sd800_sl9_pd171_pl9_sv11_bp12_ba690_bp77,207.82,15.44,56.28,207.7,238.83,304.58
42190_sd798_sl11_pd147_pl7_sv7_bp11_ba750_bp46,214.79,16.54,56.05,246.2,219.57,209.53
42191_sd735_sl12_pd199_pl10_sv13_bp11_ba710_bp55,212.49,18.67,67.62,319.01,257.57,409.06
42192_sd717_sl10_pd141_pl6_sv9_bp13_ba650_bp60,187.06,16.08,55.6,280.42,192.93,252.64
42193_sd816_sl12_pd279_pl9_sv9_bp15_ba790_bp63,235.69,17.46,58.47,251.55,254.36,297.61
42194_sd760_sl11_pd222_pl12_sv7_bp11_ba540_bp73,131.92,13.22,43.8,176.9,127.75,160.73
42195_sd756_sl13_pd209_pl10_sv10_bp10_ba760_bp68,204.71,17.66,58.29,256.33,229.57,280.61
42196_sd774_sl10_pd283_pl7_sv4_bp12_ba680_bp57,156.93,14.01,51.41,206.34,146.66,159.02
42197_sd655_sl9_pd54_pl7_sv7_bp12_ba700_bp53,176.28,14.97,51.93,221.51,176.04,180.17
42198_sd756_sl13_pd196_pl10_sv13_bp11_ba740_bp62,214.36,21.12,72.93,370.06,279.86,442.7
42199_sd745_sl11_pd121_pl10_sv7_bp14_ba700_bp64,178.37,16.08,57.22,255.86,180.08,264.16
42200_sd760_sl6_pd117_pl10_sv8_bp12_ba730_bp53,198.38,15.4,52.08,222.16,192.26,187.73
42201_sd702_sl9_pd217_pl10_sv7_bp12_ba590_bp67,145.88,14.29,48.67,217.93,144.89,203.67
42202_sd703_sl10_pd282_pl14_sv7_bp12_ba610_bp58,153.66,14.72,49.25,218.84,148.32,171.8
42203_sd754_sl14_pd239_pl8_sv8_bp13_ba540_bp60,165.03,13.84,46.74,218.95,188.82,245.91
42204_sd801_sl8_pd331_pl10_sv4_bp12_ba630_bp27,156.74,14.15,45.37,178.09,147.17,128.31
42205_sd708_sl10_pd210_pl11_sv7_bp10_ba790_bp66,185.47,17.62,61.32,311.86,175.97,264.85
42206_sd734_sl14_pd156_pl7_sv6_bp11_ba670_bp59,163.52,15.93,54.98,234.1,151.86,193.22
42207_sd744_sl14_pd181_pl8_sv7_bp11_ba760_bp61,179.34,15.99,54.38,243.19,168.9,190.46
42208_sd795_sl9_pd254_pl10_sv10_bp12_ba490_bp39,141.4,13.76,45.35,164.01,143.99,205.33
42209_sd755_sl11_pd213_pl11_sv13_bp11_ba740_bp51,235.4,16.75,64.16,266.57,269.48,441.81
42210_sd914_sl12_pd177_pl13_sv10_bp11_ba490_bp57,134.82,15.12,50.05,208.48,156.25,256.98
42211_sd755_sl8_pd154_pl10_sv7_bp11_ba740_bp66,188.25,15.45,52.23,220.74,200.7,205.89
42212_sd866_sl12_pd222_pl10_sv9_bp12_ba580_bp54,165.34,17.14,52.0,230.99,188.69,266.37
42213_sd612_sl9_pd161_pl10_sv10_bp12_ba580_bp73,160.76,13.75,45.03,168.8,154.45,181.05
42214_sd747_sl14_pd116_pl12_sv6_bp12_ba850_bp49,198.3,16.47,54.45,253.58,191.78,195.67
42215_sd748_sl9_pd232_pl11_sv6_bp12_ba810_bp45,193.9,15.96,54.6,240.49,183.89,184.91
42216_sd640_sl10_pd161_pl8_sv10_bp12_ba610_bp68,159.54,13.8,46.37,182.23,159.53,195.26
42217_sd661_sl8_pd228_pl4_sv10_bp13_ba620_bp77,175.82,13.76,46.88,174.69,182.32,193.46
42218_sd641_sl8_pd118_pl8_sv6_bp11_ba680_bp75,164.26,16.24,54.06,246.13,146.29,205.12
42219_sd723_sl12_pd143_pl13_sv12_bp11_ba770_bp48,215.75,18.2,62.41,251.4,229.33,278.84
42220_sd755_sl12_pd176_pl11_sv14_bp12_ba580_bp73,180.76,15.52,59.08,247.86,251.04,347.1
42221_sd811_sl13_pd133_pl9_sv9_bp11_ba780_bp48,226.16,18.38,58.92,290.12,247.14,299.75
42222_sd623_sl9_pd218_pl11_sv7_bp12_ba780_bp59,183.18,17.23,59.01,292.75,182.82,239.74
42223_sd736_sl10_pd166_pl8_sv8_bp12_ba530_bp58,166.34,14.09,42.82,191.89,195.33,194.07
42224_sd725_sl8_pd287_pl7_sv11_bp13_ba780_bp54,291.43,21.08,58.64,312.4,364.37,308.97
42225_sd764_sl11_pd212_pl13_sv7_bp13_ba640_bp57,169.36,14.58,49.68,220.66,175.38,191.08
42226_sd820_sl8_pd153_pl9_sv9_bp12_ba730_bp73,190.2,16.0,53.38,207.34,182.53,200.52
42227_sd725_sl14_pd242_pl14_sv10_bp12_ba640_bp58,173.63,16.54,50.54,209.63,190.2,204.84
42228_sd801_sl8_pd164_pl12_sv6_bp10_ba550_bp53,147.28,12.53,39.2,164.35,143.03,139.57
42229_sd563_sl8_pd169_pl11_sv5_bp13_ba810_bp53,197.16,15.0,52.21,246.4,192.22,205.7
42230_sd683_sl10_pd243_pl8_sv8_bp12_ba680_bp62,169.4,14.64,48.43,198.47,171.63,176.64
42231_sd733_sl8_pd141_pl8_sv10_bp13_ba550_bp42,175.58,13.96,43.56,185.63,191.63,228.76
42232_sd795_sl12_pd252_pl9_sv5_bp13_ba650_bp75,153.4,13.83,41.59,181.68,140.49,129.68
42233_sd796_sl12_pd130_pl9_sv9_bp12_ba660_bp78,200.91,17.63,56.78,266.85,234.57,240.45
42234_sd697_sl9_pd255_pl9_sv9_bp12_ba670_bp51,160.74,15.11,48.21,196.51,156.1,194.91
