load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
13023_sd802_sl8_pd144_pl9_sv10_bp12_ba600_bp67,193.25,15.16,46.36,200.35,215.35,269.13
13024_sd863_sl8_pd133_pl12_sv8_bp12_ba740_bp58,207.26,18.21,60.07,293.52,224.38,279.71
13025_sd807_sl10_pd190_pl7_sv8_bp11_ba680_bp48,176.09,14.8,55.31,249.19,186.24,212.27
13026_sd739_sl12_pd202_pl8_sv7_bp12_ba730_bp63,177.06,14.63,50.09,218.05,164.98,177.39
13027_sd788_sl13_pd191_pl12_sv6_bp13_ba610_bp54,141.31,13.59,42.21,196.36,143.98,147.58
13028_sd639_sl8_pd111_pl12_sv11_bp10_ba630_bp61,159.74,13.39,53.38,201.34,164.4,261.46
13029_sd711_sl11_pd212_pl13_sv9_bp12_ba710_bp59,172.36,16.87,59.78,289.55,174.64,252.14
13030_sd736_sl10_pd186_pl8_sv14_bp13_ba750_bp55,397.73,24.75,59.73,337.22,525.66,505.91
13031_sd724_sl10_pd90_pl9_sv8_bp11_ba710_bp57,182.99,15.48,53.96,251.72,204.02,224.42
13032_sd828_sl10_pd161_pl15_sv8_bp12_ba820_bp59,194.73,15.1,53.91,244.67,186.8,211.33
13033_sd690_sl10_pd196_pl12_sv8_bp13_ba580_bp61,143.51,16.93,54.3,275.92,156.91,229.5
13034_sd716_sl14_pd237_pl10_sv3_bp12_ba690_bp71,156.51,14.41,50.01,206.92,140.26,156.37
13035_sd787_sl11_pd200_pl13_sv9_bp10_ba680_bp62,172.74,17.82,61.01,316.07,174.39,268.02
13036_sd664_sl13_pd163_pl11_sv8_bp12_ba720_bp54,176.47,14.81,49.98,212.84,169.58,185.47
13037_sd797_sl5_pd166_pl14_sv9_bp12_ba570_bp55,185.37,15.24,44.66,208.92,223.04,223.66
13038_sd757_sl11_pd201_pl8_sv9_bp12_ba610_bp48,154.96,15.12,45.71,191.28,193.79,215.54
13039_sd766_sl11_pd220_pl13_sv4_bp11_ba660_bp49,157.61,14.59,49.38,209.76,145.02,154.09
13040_sd734_sl10_pd229_pl9_sv8_bp11_ba910_bp64,212.87,17.62,59.3,277.41,198.78,252.38
13041_sd783_sl8_pd256_pl12_sv10_bp12_ba630_bp52,182.57,14.27,49.22,207.91,196.57,279.99
13042_sd694_sl13_pd255_pl9_sv7_bp12_ba830_bp83,191.97,15.94,56.08,239.37,177.92,189.8
13043_sd842_sl10_pd139_pl6_sv12_bp10_ba540_bp56,368.03,20.44,54.56,318.3,539.0,615.77
13044_sd845_sl9_pd146_pl11_sv9_bp13_ba630_bp62,185.46,14.91,50.0,207.8,190.87,235.85
13045_sd895_sl7_pd200_pl10_sv9_bp10_ba540_bp68,167.14,18.61,54.49,250.33,191.88,218.45
13046_sd700_sl11_pd223_pl7_sv9_bp14_ba620_bp66,158.56,14.73,50.84,227.97,158.42,202.32
13047_sd761_sl9_pd200_pl11_sv10_bp12_ba730_bp58,202.25,15.97,54.18,239.77,194.6,282.69
13048_sd860_sl9_pd231_pl8_sv7_bp11_ba760_bp77,192.16,16.25,56.65,251.45,183.12,214.5
13049_sd581_sl9_pd248_pl10_sv7_bp11_ba830_bp64,196.9,15.43,53.84,236.4,173.66,178.14
13050_sd816_sl12_pd295_pl10_sv4_bp13_ba570_bp47,132.41,13.19,44.26,175.07,119.1,149.76
13051_sd740_sl8_pd201_pl9_sv6_bp14_ba780_bp63,181.08,16.11,56.72,247.68,169.64,221.8
13052_sd671_sl11_pd193_pl7_sv10_bp10_ba700_bp69,177.06,14.55,51.27,201.64,166.45,206.58
13053_sd635_sl7_pd209_pl8_sv8_bp11_ba800_bp50,204.02,15.84,54.37,244.23,207.41,191.63
13054_sd854_sl9_pd398_pl11_sv8_bp11_ba790_bp67,220.32,17.55,58.46,272.45,238.55,218.9
13055_sd798_sl12_pd230_pl9_sv11_bp11_ba720_bp62,171.38,16.87,60.28,261.37,183.55,304.95
13056_sd870_sl10_pd148_pl13_sv7_bp14_ba700_bp54,183.76,15.14,52.18,224.67,193.05,171.22
13057_sd847_sl11_pd229_pl8_sv6_bp12_ba750_bp65,171.49,15.36,51.11,210.7,159.51,185.91
13058_sd854_sl9_pd326_pl11_sv5_bp12_ba350_bp54,90.6,10.68,26.09,103.1,95.42,92.19
13059_sd861_sl8_pd173_pl7_sv10_bp13_ba460_bp58,202.87,15.18,35.09,181.85,262.48,357.0
13060_sd711_sl9_pd206_pl9_sv8_bp11_ba690_bp61,179.73,14.17,49.28,226.42,162.55,200.37
13061_sd823_sl5_pd235_pl8_sv5_bp12_ba550_bp54,144.24,12.83,40.96,169.33,143.71,126.98
13062_sd731_sl7_pd243_pl10_sv9_bp13_ba800_bp81,217.55,17.34,59.87,293.55,215.47,287.12
13063_sd780_sl12_pd199_pl10_sv9_bp11_ba790_bp50,221.36,17.81,60.38,284.99,229.24,274.07
13064_sd737_sl14_pd201_pl10_sv9_bp13_ba730_bp50,191.69,17.8,58.37,262.75,188.46,253.1
13065_sd591_sl7_pd213_pl10_sv7_bp11_ba740_bp45,188.43,14.41,49.67,215.21,180.38,172.87
13066_sd655_sl10_pd117_pl13_sv10_bp12_ba590_bp68,166.17,14.82,45.0,210.98,171.89,190.28
13067_sd756_sl10_pd301_pl7_sv8_bp12_ba940_bp55,222.03,17.11,60.64,266.82,203.86,244.21
13068_sd713_sl11_pd182_pl10_sv9_bp12_ba820_bp61,219.06,16.89,60.08,274.07,248.7,282.89
13069_sd789_sl9_pd168_pl12_sv7_bp11_ba580_bp87,139.53,13.84,46.28,199.26,143.22,183.82
13070_sd881_sl5_pd235_pl11_sv7_bp12_ba680_bp50,182.38,14.14,50.19,223.11,188.84,211.1
13071_sd776_sl10_pd146_pl6_sv7_bp13_ba750_bp66,190.02,15.38,58.55,242.11,185.69,226.86
13072_sd829_sl15_pd109_pl10_sv12_bp11_ba740_bp52,214.24,19.41,65.61,301.68,244.61,443.7
13073_sd647_sl10_pd191_pl12_sv10_bp11_ba640_bp63,179.13,14.27,48.32,203.38,194.53,185.07
13074_sd701_sl10_pd107_pl10_sv10_bp11_ba610_bp76,148.69,15.71,45.91,176.54,145.29,187.15
13075_sd786_sl9_pd165_pl12_sv7_bp13_ba750_bp61,178.01,17.09,58.69,294.57,184.84,248.37
13076_sd784_sl9_pd202_pl11_sv9_bp12_ba790_bp70,241.22,17.57,57.83,254.68,262.22,260.51
13077_sd630_sl9_pd265_pl10_sv6_bp13_ba580_bp58,142.12,12.74,42.19,170.19,135.31,139.38
13078_sd638_sl9_pd203_pl10_sv6_bp12_ba670_bp47,159.51,13.22,45.41,193.18,151.96,156.39
13079_sd712_sl11_pd209_pl13_sv7_bp12_ba620_bp57,146.42,13.9,49.69,210.8,147.52,176.47
13080_sd788_sl8_pd290_pl9_sv10_bp12_ba750_bp45,210.74,16.97,58.09,266.43,219.8,269.39
13081_sd786_sl8_pd256_pl11_sv9_bp13_ba700_bp52,193.36,14.86,53.64,208.57,196.7,217.17
13082_sd675_sl13_pd171_pl9_sv6_bp14_ba650_bp54,160.73,14.7,49.46,225.79,154.8,188.68
13083_sd595_sl8_pd188_pl10_sv5_bp13_ba520_bp59,126.34,11.89,36.55,153.93,119.94,122.72
13084_sd764_sl9_pd240_pl8_sv6_bp13_ba630_bp57,154.67,13.51,43.9,176.06,143.22,154.03
13085_sd727_sl9_pd176_pl8_sv6_bp12_ba570_bp57,139.76,15.42,55.57,251.73,137.9,224.61
13086_sd763_sl14_pd236_pl11_sv6_bp10_ba690_bp79,162.06,14.77,49.6,192.63,145.3,152.05
13087_sd638_sl11_pd244_pl9_sv9_bp13_ba930_bp51,217.25,17.63,61.98,291.12,218.63,252.13
13088_sd577_sl9_pd205_pl9_sv5_bp12_ba610_bp50,160.36,13.28,43.17,181.71,155.83,125.78
13089_sd550_sl12_pd202_pl10_sv6_bp12_ba620_bp68,143.15,12.67,39.94,176.29,133.08,123.47
13090_sd937_sl7_pd173_pl11_sv10_bp9_ba820_bp50,236.59,18.02,58.35,285.55,259.18,278.23
13091_sd685_sl9_pd158_pl10_sv10_bp11_ba670_bp49,170.58,15.4,54.51,199.69,173.49,241.59
13092_sd859_sl14_pd132_pl8_sv12_bp11_ba710_bp64,211.03,26.64,81.59,469.78,272.46,521.49
13093_sd846_sl11_pd217_pl11_sv5_bp10_ba760_bp48,176.15,15.13,55.66,222.94,160.08,170.74
13094_sd709_sl11_pd180_pl11_sv6_bp12_ba590_bp72,166.78,14.41,48.15,210.26,181.44,177.05
13095_sd661_sl12_pd317_pl7_sv10_bp10_ba590_bp63,149.56,14.21,44.34,173.01,151.41,191.61
13096_sd823_sl10_pd226_pl13_sv6_bp11_ba710_bp62,167.56,14.97,52.43,205.63,160.93,175.55
13097_sd691_sl10_pd205_pl9_sv8_bp12_ba570_bp45,145.44,13.54,48.1,205.07,136.66,208.36
13098_sd733_sl10_pd299_pl10_sv5_bp12_ba660_bp51,157.21,13.94,45.01,186.15,152.56,139.55
13099_sd756_sl13_pd236_pl9_sv8_bp12_ba670_bp46,181.28,16.59,55.99,276.07,194.46,218.42
13100_sd790_sl11_pd224_pl13_sv11_bp11_ba640_bp62,163.16,15.15,50.88,213.1,192.11,212.83
13101_sd698_sl11_pd265_pl11_sv6_bp11_ba790_bp46,197.89,15.92,57.45,244.84,189.45,197.13
13102_sd732_sl10_pd243_pl12_sv9_bp12_ba710_bp70,167.97,16.93,56.73,258.47,180.89,219.11
13103_sd703_sl10_pd212_pl9_sv8_bp11_ba690_bp70,179.8,14.95,53.1,231.04,192.95,200.02
13104_sd763_sl11_pd246_pl12_sv5_bp11_ba720_bp53,168.92,14.85,52.23,219.31,149.92,167.74
13105_sd811_sl7_pd136_pl9_sv5_bp12_ba590_bp70,150.55,12.94,43.66,186.96,162.88,150.81
13106_sd812_sl13_pd182_pl5_sv7_bp13_ba1000_bp80,301.6,22.36,65.69,360.32,345.29,280.18
13107_sd906_sl9_pd245_pl10_sv9_bp12_ba720_bp47,179.84,17.17,53.18,212.52,176.64,214.61
13108_sd752_sl9_pd205_pl11_sv8_bp11_ba800_bp59,195.28,16.43,55.9,251.99,188.69,211.86
13109_sd695_sl10_pd172_pl8_sv8_bp13_ba650_bp62,174.06,14.62,50.3,205.14,176.27,208.2
13110_sd777_sl8_pd252_pl8_sv8_bp12_ba580_bp69,156.01,13.24,44.28,175.26,147.85,155.88
13111_sd669_sl12_pd194_pl10_sv8_bp12_ba510_bp61,133.29,15.38,52.96,243.93,138.53,212.34
13112_sd902_sl12_pd226_pl7_sv9_bp11_ba590_bp68,165.46,16.36,48.86,204.32,177.23,226.42
13113_sd654_sl9_pd292_pl12_sv8_bp11_ba810_bp60,197.89,16.3,57.14,256.46,189.64,209.24
13114_sd650_sl10_pd181_pl10_sv9_bp12_ba630_bp63,150.07,14.87,47.97,208.47,150.49,179.39
13115_sd744_sl10_pd214_pl9_sv10_bp11_ba700_bp72,173.34,15.15,49.6,197.57,171.57,219.62
13116_sd856_sl10_pd165_pl11_sv7_bp11_ba610_bp38,150.86,15.33,52.69,237.86,163.37,215.91
13117_sd634_sl15_pd227_pl9_sv9_bp12_ba680_bp61,165.54,15.41,50.49,218.68,168.47,227.43
13118_sd843_sl12_pd187_pl12_sv7_bp12_ba770_bp75,181.77,15.72,55.44,240.22,181.37,196.14
13119_sd705_sl9_pd107_pl11_sv9_bp10_ba930_bp55,249.13,18.45,60.42,342.01,266.41,318.27
13120_sd752_sl5_pd257_pl13_sv11_bp13_ba740_bp55,190.88,15.58,54.81,245.81,192.9,229.59
13121_sd634_sl13_pd266_pl12_sv6_bp11_ba670_bp51,164.06,14.35,50.34,199.85,154.55,162.03
13122_sd705_sl9_pd162_pl9_sv10_bp12_ba650_bp60,166.42,14.06,50.97,191.01,185.46,227.59
13123_sd660_sl8_pd179_pl13_sv6_bp13_ba720_bp66,169.28,14.34,48.04,206.55,164.34,154.72
13124_sd820_sl9_pd218_pl10_sv9_bp13_ba800_bp70,196.26,16.27,56.44,239.97,189.61,233.16
13125_sd753_sl6_pd173_pl8_sv9_bp12_ba670_bp77,192.93,17.24,53.23,240.86,200.21,194.88
13126_sd809_sl12_pd250_pl10_sv8_bp11_ba660_bp65,171.3,18.18,61.12,302.3,172.93,239.54
13127_sd719_sl7_pd147_pl8_sv4_bp11_ba720_bp49,199.34,14.82,50.17,226.96,212.76,168.52
13128_sd786_sl11_pd282_pl14_sv7_bp14_ba750_bp71,184.34,15.14,52.67,215.66,163.71,175.81
13129_sd787_sl14_pd192_pl10_sv7_bp12_ba750_bp51,189.54,15.73,56.11,239.85,179.27,204.3
13130_sd732_sl10_pd297_pl13_sv10_bp15_ba630_bp51,196.78,15.36,46.38,223.79,220.27,196.98
13131_sd810_sl11_pd155_pl12_sv6_bp11_ba820_bp61,211.86,17.01,54.71,242.56,202.19,205.4
13132_sd733_sl10_pd172_pl11_sv6_bp14_ba800_bp78,189.43,15.84,55.3,258.91,175.51,211.6
13133_sd669_sl8_pd188_pl11_sv10_bp11_ba750_bp57,197.54,15.29,56.74,234.15,194.35,242.33
13134_sd862_sl12_pd219_pl8_sv10_bp12_ba640_bp68,169.66,15.1,57.29,202.24,180.69,273.96
13135_sd621_sl12_pd256_pl11_sv8_bp12_ba870_bp57,203.96,17.15,59.49,271.27,198.8,232.85
13136_sd649_sl11_pd218_pl8_sv7_bp10_ba780_bp56,200.15,16.77,59.22,287.95,199.32,248.87
13137_sd807_sl9_pd246_pl7_sv10_bp13_ba820_bp47,235.7,18.23,59.35,263.67,251.34,324.5
13138_sd727_sl8_pd184_pl10_sv8_bp12_ba710_bp56,212.46,15.53,52.58,250.64,252.36,238.68
13139_sd909_sl13_pd138_pl12_sv10_bp11_ba860_bp59,219.91,19.87,61.64,295.49,234.88,315.88
13140_sd695_sl9_pd143_pl11_sv10_bp12_ba740_bp56,199.85,16.54,56.24,227.79,183.36,266.61
13141_sd805_sl8_pd229_pl11_sv11_bp11_ba550_bp59,167.54,16.76,52.69,217.95,184.32,296.25
13142_sd646_sl13_pd140_pl7_sv7_bp10_ba690_bp68,169.11,14.12,51.44,211.18,161.09,162.1
13143_sd671_sl13_pd185_pl10_sv7_bp12_ba760_bp51,179.54,15.25,54.4,230.63,165.8,182.81
13144_sd698_sl7_pd198_pl10_sv6_bp13_ba770_bp53,182.87,15.1,54.59,249.75,174.83,198.13
13145_sd676_sl7_pd246_pl11_sv7_bp9_ba710_bp61,176.17,14.67,50.03,207.73,180.65,169.11
13146_sd588_sl8_pd112_pl8_sv8_bp12_ba790_bp64,187.49,15.49,53.56,231.11,182.84,229.55
13147_sd832_sl8_pd210_pl15_sv11_bp13_ba760_bp66,200.46,20.12,64.2,289.61,215.26,360.62
13148_sd733_sl11_pd163_pl8_sv11_bp12_ba750_bp49,191.27,18.77,59.72,263.33,210.88,278.0
13149_sd748_sl12_pd205_pl9_sv8_bp12_ba730_bp69,206.84,16.6,56.15,252.08,222.42,244.48
13150_sd577_sl11_pd255_pl12_sv10_bp11_ba560_bp55,139.31,13.15,41.12,174.91,147.78,189.81
13151_sd697_sl13_pd253_pl9_sv10_bp12_ba630_bp80,152.5,14.81,50.46,196.46,161.32,187.4
13152_sd669_sl9_pd193_pl11_sv9_bp11_ba630_bp82,197.53,15.21,51.91,235.23,222.44,185.89
13153_sd689_sl9_pd131_pl9_sv10_bp14_ba570_bp77,146.97,13.59,44.16,172.03,156.08,176.95
13154_sd758_sl13_pd129_pl10_sv8_bp10_ba830_bp77,209.93,18.48,66.34,350.95,199.99,302.46
13155_sd743_sl8_pd182_pl12_sv7_bp13_ba850_bp51,206.84,18.0,62.43,321.87,198.43,274.59
13156_sd777_sl13_pd141_pl5_sv6_bp11_ba600_bp53,143.15,13.36,48.21,196.97,137.54,184.25
13157_sd849_sl14_pd127_pl12_sv8_bp11_ba760_bp43,194.39,17.81,54.8,246.11,209.3,230.37
13158_sd860_sl13_pd175_pl9_sv10_bp13_ba630_bp73,186.13,15.74,55.28,224.8,200.83,294.71
13159_sd796_sl10_pd256_pl11_sv11_bp11_ba610_bp54,151.53,15.59,52.46,220.31,162.54,231.91
13160_sd903_sl13_pd268_pl11_sv7_bp12_ba770_bp66,216.26,17.45,56.99,283.74,225.72,256.42
13161_sd707_sl7_pd181_pl11_sv10_bp12_ba640_bp41,176.9,14.74,55.39,221.83,184.24,230.63
13162_sd707_sl13_pd291_pl11_sv9_bp13_ba730_bp78,187.69,17.22,57.79,270.22,174.5,230.39
13163_sd743_sl12_pd248_pl11_sv6_bp12_ba780_bp54,180.03,14.49,54.37,228.96,162.42,183.94
13164_sd755_sl12_pd220_pl14_sv9_bp13_ba710_bp42,180.36,15.59,52.84,219.6,195.14,211.25
13165_sd772_sl8_pd258_pl12_sv8_bp13_ba790_bp73,234.2,17.46,57.37,273.29,270.02,238.59
13166_sd890_sl9_pd158_pl11_sv9_bp11_ba690_bp70,195.6,16.01,52.54,235.02,231.3,232.22
13167_sd813_sl13_pd258_pl11_sv10_bp12_ba600_bp44,154.74,15.72,45.74,205.51,175.54,225.9
13168_sd675_sl11_pd85_pl12_sv8_bp13_ba640_bp54,155.87,16.02,56.46,250.76,155.72,252.27
13169_sd610_sl8_pd243_pl10_sv10_bp11_ba920_bp63,231.15,17.2,58.46,292.27,213.49,259.05
13170_sd606_sl9_pd294_pl7_sv9_bp12_ba750_bp91,192.74,15.87,55.31,254.19,175.82,221.44
13171_sd771_sl9_pd156_pl10_sv8_bp12_ba650_bp69,178.62,14.42,47.93,208.14,207.86,194.45
13172_sd773_sl12_pd179_pl12_sv7_bp14_ba640_bp60,165.87,14.39,51.3,214.89,172.83,176.77
13173_sd726_sl11_pd154_pl13_sv6_bp12_ba730_bp62,173.01,14.62,52.03,209.13,152.94,170.77
13174_sd699_sl10_pd180_pl8_sv6_bp12_ba680_bp49,163.4,14.72,54.52,238.17,149.31,195.2
13175_sd829_sl9_pd124_pl11_sv8_bp13_ba630_bp52,166.41,15.85,55.59,247.44,162.41,232.81
13176_sd671_sl10_pd193_pl13_sv5_bp13_ba740_bp59,171.72,14.12,48.33,212.03,166.55,144.29
13177_sd739_sl11_pd195_pl9_sv12_bp13_ba730_bp75,191.76,15.82,58.19,233.18,225.7,364.88
13178_sd836_sl8_pd174_pl8_sv12_bp11_ba610_bp62,361.52,22.53,59.56,344.77,522.26,516.65
13179_sd800_sl8_pd196_pl11_sv10_bp10_ba750_bp71,197.74,17.27,57.62,244.73,205.2,256.52
13180_sd765_sl10_pd247_pl7_sv8_bp13_ba720_bp59,177.63,15.91,55.51,223.84,175.3,209.31
13181_sd632_sl11_pd154_pl14_sv6_bp12_ba720_bp50,168.41,14.36,48.83,208.99,165.29,167.38
13182_sd742_sl10_pd208_pl5_sv4_bp12_ba460_bp54,108.11,12.29,33.41,143.56,102.97,111.75
13183_sd799_sl12_pd109_pl10_sv5_bp13_ba740_bp69,175.51,15.12,52.38,204.06,153.47,152.47
13184_sd663_sl9_pd246_pl10_sv12_bp12_ba630_bp52,167.3,15.23,53.56,233.47,187.17,251.1
13185_sd843_sl10_pd170_pl10_sv8_bp13_ba850_bp73,207.84,16.87,61.98,252.58,203.66,220.06
13186_sd792_sl10_pd273_pl9_sv9_bp10_ba660_bp44,162.79,15.38,52.65,225.91,158.68,186.03
13187_sd726_sl10_pd170_pl9_sv4_bp12_ba730_bp75,165.32,14.2,51.39,212.67,152.4,151.23
13188_sd770_sl9_pd210_pl10_sv9_bp13_ba640_bp77,173.4,14.66,48.18,190.55,186.59,208.83
13189_sd792_sl9_pd213_pl7_sv6_bp15_ba810_bp45,195.79,16.48,58.52,264.32,181.55,202.31
13190_sd743_sl10_pd177_pl10_sv12_bp12_ba730_bp63,193.33,17.66,54.99,264.37,211.14,344.93
13191_sd819_sl9_pd202_pl9_sv7_bp12_ba840_bp65,197.74,16.13,57.27,260.95,182.56,197.09
13192_sd761_sl12_pd130_pl13_sv4_bp11_ba560_bp56,132.08,13.52,41.38,175.08,124.89,123.98
13193_sd926_sl13_pd242_pl12_sv8_bp13_ba750_bp55,197.35,16.87,54.85,236.88,206.88,190.98
13194_sd828_sl10_pd150_pl11_sv7_bp11_ba630_bp64,154.57,14.26,49.04,199.26,161.7,172.49
13195_sd772_sl6_pd226_pl9_sv8_bp13_ba600_bp69,158.8,14.28,46.21,188.63,165.85,180.38
13196_sd735_sl10_pd190_pl8_sv6_bp12_ba640_bp86,150.74,13.57,45.01,182.06,136.76,155.53
13197_sd635_sl11_pd202_pl10_sv11_bp11_ba640_bp52,146.81,15.44,48.61,217.59,160.61,199.22
13198_sd873_sl9_pd234_pl8_sv8_bp14_ba690_bp61,181.85,15.48,51.73,207.59,178.34,221.9
13199_sd719_sl12_pd246_pl8_sv8_bp12_ba680_bp61,174.78,17.56,58.96,303.7,191.3,251.35
13200_sd774_sl10_pd143_pl8_sv6_bp11_ba730_bp62,166.79,15.78,57.88,260.15,163.68,202.66
13201_sd770_sl10_pd122_pl8_sv8_bp11_ba610_bp48,171.79,14.34,48.83,218.4,182.4,196.17
13202_sd868_sl12_pd177_pl11_sv12_bp12_ba680_bp41,190.26,18.27,57.47,233.56,202.27,284.58
13203_sd653_sl13_pd241_pl12_sv10_bp13_ba710_bp54,184.1,15.56,52.74,221.66,191.6,222.06
13204_sd746_sl11_pd146_pl14_sv6_bp14_ba580_bp65,140.18,13.1,43.14,174.7,139.16,143.0
13205_sd792_sl10_pd175_pl10_sv10_bp12_ba740_bp51,181.72,16.47,59.09,237.11,183.04,258.22
13206_sd738_sl11_pd116_pl13_sv6_bp12_ba760_bp55,183.73,15.17,52.42,232.92,170.25,175.67
13207_sd746_sl10_pd244_pl11_sv7_bp11_ba810_bp66,189.68,16.78,60.13,280.25,178.68,258.69
13208_sd608_sl10_pd202_pl14_sv8_bp12_ba900_bp57,212.51,16.81,55.24,259.99,209.85,198.98
13209_sd648_sl13_pd67_pl8_sv10_bp12_ba670_bp69,171.62,15.09,54.83,207.92,182.14,256.69
13210_sd676_sl8_pd210_pl10_sv11_bp13_ba620_bp42,166.27,16.05,52.12,209.15,198.7,218.41
13211_sd710_sl11_pd317_pl10_sv6_bp12_ba710_bp59,186.46,14.57,48.79,214.87,188.65,171.42
13212_sd917_sl13_pd211_pl9_sv9_bp12_ba760_bp59,219.27,18.52,61.9,263.91,246.86,302.49
13213_sd731_sl11_pd230_pl10_sv7_bp14_ba700_bp53,161.46,14.96,54.28,223.94,156.54,192.33
13214_sd840_sl11_pd215_pl10_sv7_bp12_ba680_bp62,167.75,16.01,58.32,237.82,171.86,224.89
13215_sd733_sl8_pd247_pl10_sv8_bp12_ba630_bp57,162.05,13.58,44.33,176.31,164.12,168.54
13216_sd787_sl12_pd196_pl11_sv9_bp13_ba750_bp58,189.26,18.98,63.25,326.03,191.87,274.33
13217_sd783_sl6_pd319_pl11_sv5_bp11_ba950_bp65,215.67,17.45,59.72,275.73,186.12,188.93
13218_sd816_sl7_pd210_pl7_sv6_bp11_ba780_bp70,177.56,14.67,54.66,233.14,160.84,172.6
13219_sd609_sl5_pd196_pl14_sv8_bp10_ba580_bp71,186.2,14.65,43.93,208.91,220.52,152.53
13220_sd805_sl11_pd212_pl9_sv8_bp13_ba600_bp70,186.55,15.29,45.65,221.74,223.22,185.04
13221_sd761_sl11_pd243_pl8_sv10_bp12_ba700_bp76,190.44,15.61,56.68,214.44,177.0,225.11
13222_sd833_sl8_pd93_pl8_sv8_bp13_ba740_bp69,204.13,16.16,52.94,216.84,187.87,207.91
13223_sd553_sl11_pd181_pl7_sv10_bp12_ba490_bp49,137.87,13.39,39.94,155.84,130.08,189.82
13224_sd670_sl11_pd189_pl10_sv6_bp11_ba670_bp63,161.59,14.23,47.93,203.27,162.59,164.42
13225_sd751_sl5_pd122_pl8_sv12_bp13_ba740_bp68,298.17,23.96,64.47,445.44,457.06,429.71
13226_sd795_sl7_pd225_pl11_sv12_bp12_ba780_bp58,223.32,19.28,60.62,259.2,275.19,370.62
13227_sd745_sl10_pd181_pl9_sv8_bp12_ba680_bp72,169.73,14.86,52.72,243.04,171.1,225.3
13228_sd803_sl13_pd184_pl10_sv7_bp11_ba750_bp55,194.13,17.36,57.5,251.42,189.89,197.67
13229_sd738_sl9_pd308_pl13_sv8_bp11_ba750_bp64,182.37,15.65,54.47,250.65,165.79,197.29
13230_sd741_sl8_pd166_pl9_sv6_bp14_ba740_bp65,168.49,14.4,52.67,221.56,159.58,178.63
13231_sd798_sl8_pd200_pl9_sv6_bp11_ba940_bp63,218.94,18.81,62.25,308.76,197.35,248.78
13232_sd761_sl10_pd133_pl11_sv16_bp12_ba710_bp71,256.62,22.99,65.17,317.77,386.57,472.02
13233_sd700_sl11_pd240_pl10_sv11_bp12_ba910_bp53,217.83,18.4,62.05,274.81,224.96,261.73
13234_sd719_sl6_pd390_pl8_sv4_bp11_ba660_bp53,153.85,14.07,47.39,180.91,141.59,133.74
