load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
05082_sd793_sl9_pd184_pl10_sv12_bp11_ba770_bp63,226.78,17.57,57.19,284.81,256.05,349.83
05083_sd785_sl10_pd146_pl7_sv9_bp10_ba640_bp59,194.77,16.89,55.48,242.11,192.39,267.88
05084_sd708_sl8_pd162_pl12_sv7_bp11_ba650_bp56,162.37,14.32,46.61,209.77,149.65,153.82
05085_sd771_sl10_pd190_pl13_sv9_bp13_ba630_bp54,172.84,15.82,52.55,235.02,182.12,220.88
05086_sd769_sl10_pd158_pl11_sv7_bp12_ba750_bp46,178.57,15.56,56.24,251.03,174.39,232.85
05087_sd731_sl9_pd176_pl9_sv7_bp13_ba880_bp59,206.06,16.78,58.0,280.6,179.45,222.56
05088_sd722_sl12_pd175_pl10_sv8_bp10_ba810_bp55,200.99,19.97,64.73,355.4,193.09,277.26
05089_sd707_sl10_pd217_pl6_sv8_bp13_ba770_bp58,193.1,16.29,56.42,239.7,196.99,205.99
05090_sd809_sl8_pd123_pl13_sv11_bp13_ba540_bp59,161.41,14.49,50.88,192.75,181.92,272.81
05091_sd736_sl12_pd286_pl9_sv9_bp12_ba710_bp45,215.43,16.31,53.77,253.21,260.39,250.42
05092_sd850_sl10_pd215_pl9_sv11_bp11_ba820_bp66,224.09,16.64,63.29,295.08,245.25,408.49
05093_sd807_sl10_pd216_pl12_sv10_bp11_ba690_bp72,187.01,16.12,52.08,228.61,216.2,230.13
05094_sd751_sl10_pd261_pl8_sv4_bp12_ba510_bp53,122.69,12.24,37.92,156.28,116.13,136.91
05095_sd773_sl9_pd251_pl14_sv6_bp15_ba720_bp79,179.0,16.69,57.93,278.15,177.13,230.46
05096_sd664_sl9_pd223_pl6_sv6_bp13_ba790_bp67,192.39,14.56,52.68,231.96,186.32,189.3
05097_sd726_sl11_pd92_pl12_sv9_bp13_ba780_bp58,193.16,17.51,60.67,334.0,223.64,277.23
05098_sd731_sl10_pd68_pl12_sv6_bp14_ba760_bp73,219.32,15.78,52.83,244.48,238.32,208.23
05099_sd749_sl12_pd183_pl9_sv5_bp13_ba770_bp57,181.0,14.58,52.4,214.25,163.15,171.03
05100_sd785_sl7_pd177_pl11_sv7_bp12_ba580_bp53,145.13,13.27,43.3,177.33,138.32,140.8
05101_sd903_sl9_pd112_pl10_sv6_bp11_ba640_bp71,160.67,14.29,50.7,206.9,158.66,159.15
05102_sd772_sl12_pd258_pl9_sv8_bp11_ba840_bp69,209.72,18.92,64.28,332.12,217.7,274.39
05103_sd803_sl5_pd290_pl9_sv6_bp12_ba710_bp63,168.69,13.9,50.87,209.51,165.23,168.77
05104_sd647_sl8_pd145_pl12_sv9_bp12_ba660_bp54,213.62,15.46,50.05,234.52,253.86,190.25
05105_sd663_sl11_pd275_pl8_sv9_bp12_ba680_bp76,198.92,15.32,49.36,233.19,235.78,205.59
05106_sd719_sl8_pd204_pl10_sv10_bp12_ba750_bp68,188.31,15.12,54.29,222.22,193.99,236.56
05107_sd698_sl10_pd198_pl9_sv8_bp12_ba740_bp65,192.16,15.25,54.08,234.92,186.7,237.73
05108_sd754_sl12_pd190_pl12_sv7_bp14_ba640_bp63,163.72,13.92,46.41,195.51,158.79,159.71
05109_sd819_sl9_pd191_pl10_sv7_bp12_ba710_bp64,165.4,15.51,56.96,264.7,152.13,234.94
05110_sd766_sl10_pd209_pl11_sv11_bp11_ba920_bp63,217.32,17.66,62.03,300.32,220.75,299.82
05111_sd756_sl8_pd210_pl11_sv9_bp12_ba630_bp46,171.93,13.65,47.44,181.57,180.96,221.17
05112_sd732_sl10_pd274_pl11_sv7_bp12_ba620_bp65,148.08,13.95,42.81,181.65,139.05,140.26
05113_sd659_sl7_pd135_pl14_sv5_bp13_ba740_bp43,189.09,14.76,49.01,227.5,184.4,175.33
05114_sd788_sl13_pd159_pl7_sv9_bp13_ba620_bp73,211.28,16.09,47.59,243.0,269.77,253.15
05115_sd810_sl9_pd223_pl10_sv8_bp13_ba720_bp66,175.19,15.23,53.1,200.86,175.32,185.84
05116_sd573_sl6_pd238_pl9_sv10_bp12_ba640_bp54,169.42,15.24,46.99,208.87,176.37,188.56
05117_sd670_sl9_pd215_pl12_sv8_bp14_ba730_bp67,179.18,18.3,60.04,296.4,184.12,251.35
05118_sd739_sl9_pd158_pl12_sv10_bp12_ba710_bp73,194.99,14.4,51.9,212.57,191.43,312.36
05119_sd740_sl9_pd188_pl10_sv8_bp14_ba730_bp55,196.94,15.6,52.49,226.14,212.44,216.89
05120_sd584_sl11_pd162_pl9_sv9_bp9_ba710_bp67,198.77,15.53,50.25,229.51,215.7,189.35
05121_sd693_sl10_pd203_pl11_sv7_bp11_ba720_bp41,173.42,15.45,54.68,249.92,179.52,219.99
05122_sd835_sl11_pd264_pl13_sv9_bp13_ba680_bp54,165.49,16.98,62.19,292.52,192.25,296.57
05123_sd734_sl11_pd244_pl10_sv7_bp11_ba650_bp67,155.75,13.82,50.34,202.8,146.07,170.8
05124_sd824_sl9_pd169_pl10_sv5_bp12_ba820_bp44,199.2,15.64,54.92,257.74,201.73,205.56
05125_sd814_sl6_pd291_pl8_sv10_bp11_ba550_bp72,185.65,14.8,42.79,186.67,212.19,211.04
05126_sd689_sl7_pd249_pl14_sv9_bp13_ba760_bp72,267.5,18.95,54.24,285.64,316.05,255.69
05127_sd732_sl12_pd218_pl9_sv10_bp12_ba730_bp34,176.11,18.05,60.39,249.05,185.73,255.34
05128_sd722_sl8_pd185_pl13_sv7_bp11_ba690_bp63,163.21,14.06,50.34,212.92,156.54,172.18
05129_sd871_sl10_pd208_pl11_sv10_bp11_ba760_bp61,187.61,17.62,55.49,226.76,210.69,223.78
05130_sd633_sl11_pd273_pl11_sv9_bp13_ba530_bp60,128.83,13.63,41.85,198.87,133.1,191.1
05131_sd723_sl10_pd269_pl12_sv8_bp11_ba720_bp60,172.31,16.34,58.68,266.93,162.78,244.16
05132_sd760_sl13_pd259_pl10_sv10_bp13_ba700_bp62,202.24,16.89,54.4,236.16,224.47,216.6
05133_sd695_sl10_pd186_pl9_sv7_bp10_ba840_bp62,193.43,16.06,56.43,266.97,182.9,231.44
05134_sd864_sl11_pd206_pl9_sv10_bp10_ba550_bp65,145.13,14.31,45.72,181.02,151.78,239.74
05135_sd709_sl12_pd194_pl12_sv7_bp13_ba740_bp59,188.42,15.06,53.49,236.77,191.53,160.37
05136_sd647_sl8_pd225_pl9_sv11_bp12_ba790_bp34,247.72,20.31,53.54,242.81,261.15,303.13
05137_sd866_sl7_pd178_pl11_sv6_bp12_ba660_bp64,156.98,13.5,47.08,185.52,147.23,157.13
05138_sd844_sl10_pd168_pl6_sv6_bp13_ba700_bp51,182.62,16.33,56.64,248.76,188.83,229.05
05139_sd794_sl12_pd324_pl11_sv7_bp13_ba780_bp50,189.81,15.54,54.92,240.55,190.86,171.38
05140_sd680_sl12_pd140_pl9_sv7_bp12_ba600_bp72,152.2,13.92,47.35,198.91,159.33,178.95
05141_sd647_sl9_pd218_pl7_sv8_bp13_ba780_bp65,194.41,15.14,53.17,216.61,187.82,206.42
05142_sd798_sl9_pd286_pl12_sv10_bp14_ba670_bp48,182.14,15.58,53.18,214.47,183.04,224.91
05143_sd768_sl11_pd188_pl11_sv8_bp13_ba670_bp58,169.56,16.67,59.94,283.73,170.69,281.65
05144_sd857_sl12_pd189_pl10_sv11_bp13_ba760_bp63,184.43,19.58,65.68,302.18,209.92,326.86
05145_sd778_sl13_pd190_pl7_sv8_bp11_ba580_bp58,172.45,14.13,46.74,213.67,200.22,188.62
05146_sd813_sl9_pd246_pl10_sv9_bp11_ba760_bp40,181.14,16.73,59.2,219.99,182.41,223.69
05147_sd863_sl9_pd178_pl14_sv6_bp13_ba800_bp62,187.14,15.42,55.01,244.58,182.94,200.74
05148_sd780_sl9_pd226_pl8_sv7_bp12_ba760_bp53,188.0,16.06,53.48,226.84,193.12,205.47
05149_sd710_sl12_pd181_pl11_sv10_bp10_ba680_bp75,166.41,15.79,51.4,207.93,169.72,218.1
05150_sd668_sl8_pd229_pl14_sv7_bp14_ba750_bp61,182.79,14.79,50.7,216.05,168.57,180.32
05151_sd779_sl9_pd222_pl8_sv9_bp13_ba720_bp77,188.99,16.01,54.64,248.67,179.45,211.92
05152_sd770_sl11_pd175_pl11_sv10_bp11_ba900_bp55,213.48,18.15,59.74,292.91,222.55,274.2
05153_sd715_sl12_pd183_pl11_sv11_bp13_ba430_bp60,125.0,14.47,40.02,154.4,129.53,207.08
05154_sd623_sl9_pd183_pl12_sv5_bp12_ba820_bp77,186.36,14.64,52.55,233.94,166.41,185.08
05155_sd742_sl13_pd290_pl9_sv8_bp12_ba610_bp56,170.52,15.74,52.1,242.2,168.78,204.83
05156_sd766_sl7_pd196_pl10_sv4_bp12_ba750_bp48,177.27,14.37,52.09,222.61,161.12,164.61
05157_sd707_sl10_pd261_pl10_sv6_bp14_ba580_bp49,145.51,13.13,41.58,177.56,140.04,126.83
05158_sd776_sl10_pd239_pl9_sv8_bp12_ba740_bp61,195.74,15.53,51.97,232.57,208.66,231.63
05159_sd771_sl10_pd251_pl9_sv10_bp13_ba640_bp70,160.06,15.16,51.76,201.75,170.99,220.18
05160_sd786_sl11_pd131_pl8_sv8_bp12_ba860_bp69,267.86,19.66,59.63,316.01,308.87,270.92
05161_sd708_sl12_pd246_pl10_sv6_bp13_ba780_bp56,186.79,15.37,54.64,232.18,184.06,167.61
05162_sd777_sl11_pd190_pl10_sv10_bp12_ba630_bp54,151.24,17.25,54.39,220.44,161.53,206.13
05163_sd706_sl8_pd313_pl10_sv9_bp11_ba790_bp61,194.92,16.65,57.09,227.89,192.36,208.32
05164_sd728_sl11_pd322_pl9_sv10_bp10_ba810_bp72,199.07,16.7,59.88,237.27,191.76,242.23
05165_sd739_sl8_pd308_pl10_sv6_bp14_ba700_bp73,163.8,15.39,55.48,238.62,157.1,197.58
05166_sd556_sl10_pd101_pl8_sv8_bp11_ba820_bp76,198.59,14.96,51.48,243.38,181.7,186.47
05167_sd758_sl10_pd179_pl11_sv6_bp11_ba750_bp68,205.7,15.98,54.38,247.2,216.8,210.36
05168_sd674_sl12_pd180_pl7_sv9_bp12_ba920_bp44,222.8,18.57,60.99,276.02,236.28,266.81
05169_sd712_sl7_pd280_pl11_sv12_bp11_ba750_bp49,198.41,17.12,55.92,256.66,197.18,242.26
05170_sd912_sl11_pd208_pl9_sv8_bp12_ba880_bp72,234.02,20.01,65.73,325.27,234.24,314.77
05171_sd598_sl10_pd159_pl8_sv11_bp12_ba570_bp63,159.35,14.44,42.79,174.96,173.72,189.0
05172_sd758_sl10_pd164_pl10_sv10_bp11_ba590_bp58,144.3,15.44,47.26,184.65,160.53,220.49
05173_sd629_sl10_pd111_pl14_sv11_bp12_ba600_bp50,158.93,14.02,52.85,217.16,169.59,283.42
05174_sd628_sl9_pd209_pl10_sv11_bp12_ba790_bp63,197.46,16.33,56.19,246.97,188.6,239.47
05175_sd788_sl9_pd280_pl7_sv7_bp11_ba810_bp45,186.5,15.96,55.94,253.29,195.79,224.43
05176_sd812_sl12_pd130_pl13_sv8_bp13_ba710_bp63,178.89,15.98,51.47,223.71,179.17,176.6
05177_sd735_sl9_pd239_pl10_sv9_bp12_ba760_bp74,193.74,16.04,53.83,215.06,190.35,209.45
05178_sd774_sl11_pd208_pl13_sv6_bp12_ba720_bp50,166.56,14.21,48.37,207.53,155.36,164.72
05179_sd826_sl12_pd254_pl11_sv6_bp14_ba610_bp70,154.96,13.67,43.44,187.48,159.87,150.66
05180_sd767_sl8_pd125_pl11_sv9_bp10_ba860_bp74,232.93,16.27,55.28,264.1,233.26,230.44
05181_sd723_sl12_pd294_pl10_sv12_bp11_ba660_bp80,182.7,17.59,56.26,245.09,196.81,259.98
05182_sd856_sl10_pd224_pl10_sv8_bp13_ba520_bp63,132.07,15.67,47.76,218.32,135.76,210.54
05183_sd784_sl11_pd123_pl9_sv9_bp11_ba560_bp53,149.33,14.29,45.71,173.92,169.33,224.93
05184_sd759_sl6_pd220_pl8_sv3_bp11_ba810_bp64,183.75,14.8,52.28,224.35,161.52,155.79
05185_sd572_sl13_pd167_pl9_sv6_bp10_ba660_bp68,153.15,13.6,47.48,194.24,142.68,159.66
05186_sd707_sl9_pd218_pl10_sv9_bp12_ba830_bp59,200.14,18.45,60.41,246.91,192.66,247.4
05187_sd745_sl6_pd184_pl10_sv11_bp11_ba700_bp55,220.77,17.34,54.25,242.73,233.55,252.56
05188_sd726_sl8_pd84_pl8_sv9_bp11_ba740_bp59,217.14,16.32,51.65,239.2,214.48,237.17
05189_sd776_sl12_pd218_pl6_sv7_bp11_ba640_bp59,196.17,14.46,47.94,212.5,216.17,162.54
05190_sd867_sl11_pd247_pl9_sv6_bp12_ba760_bp65,173.31,15.37,52.38,216.85,163.34,190.68
05191_sd725_sl11_pd203_pl12_sv9_bp11_ba760_bp52,192.44,17.33,58.45,294.4,191.42,252.78
05192_sd598_sl11_pd201_pl13_sv5_bp13_ba650_bp62,151.47,13.57,46.18,185.61,141.35,133.76
05193_sd789_sl7_pd201_pl8_sv6_bp11_ba720_bp63,172.51,14.87,50.16,212.74,165.4,175.14
05194_sd696_sl5_pd162_pl13_sv6_bp14_ba740_bp62,173.02,13.93,48.39,214.31,163.0,168.21
05195_sd641_sl12_pd153_pl9_sv9_bp10_ba720_bp64,227.34,16.23,52.41,258.59,255.88,223.81
05196_sd716_sl11_pd266_pl15_sv9_bp13_ba580_bp65,145.36,14.09,45.95,199.13,148.39,180.9
05197_sd670_sl8_pd119_pl9_sv7_bp12_ba830_bp42,214.94,15.83,52.88,259.43,208.09,199.53
05198_sd779_sl9_pd202_pl9_sv11_bp11_ba710_bp69,193.63,15.51,56.57,229.73,198.62,262.05
05199_sd728_sl12_pd237_pl11_sv8_bp13_ba560_bp52,149.87,16.29,58.2,268.66,151.7,247.3
05200_sd686_sl12_pd218_pl9_sv8_bp11_ba660_bp56,198.83,16.06,50.12,239.62,224.21,180.75
05201_sd616_sl9_pd237_pl4_sv5_bp12_ba540_bp58,133.25,12.66,36.8,159.17,122.47,110.85
05202_sd701_sl7_pd178_pl9_sv8_bp12_ba620_bp62,153.55,13.52,42.44,177.13,164.97,164.44
05203_sd700_sl11_pd229_pl6_sv6_bp13_ba770_bp79,178.17,14.94,53.27,214.03,169.05,169.79
05204_sd778_sl11_pd191_pl6_sv7_bp13_ba570_bp66,166.32,13.66,40.23,177.71,174.03,176.28
05205_sd877_sl11_pd119_pl9_sv10_bp12_ba830_bp58,203.17,17.35,64.23,255.1,215.51,304.13
05206_sd731_sl11_pd216_pl10_sv10_bp12_ba700_bp72,176.41,16.18,51.83,207.11,184.94,205.55
05207_sd786_sl8_pd158_pl9_sv6_bp11_ba550_bp70,134.68,12.87,41.15,171.73,130.47,153.02
05208_sd691_sl11_pd99_pl8_sv9_bp13_ba500_bp61,145.91,13.09,40.88,158.53,146.93,170.92
05209_sd712_sl10_pd148_pl9_sv6_bp12_ba700_bp62,165.81,14.29,46.66,195.92,152.4,164.76
05210_sd652_sl9_pd178_pl10_sv9_bp10_ba620_bp59,154.89,15.15,46.86,183.52,156.2,196.63
05211_sd730_sl9_pd210_pl10_sv7_bp12_ba620_bp56,157.05,13.36,47.43,198.24,152.26,183.62
05212_sd791_sl9_pd173_pl11_sv6_bp12_ba640_bp54,159.06,14.03,48.72,198.81,153.0,167.25
05213_sd722_sl9_pd135_pl14_sv9_bp14_ba680_bp56,172.89,16.13,54.61,259.27,179.41,225.18
05214_sd726_sl11_pd151_pl6_sv10_bp12_ba580_bp46,164.18,14.94,55.49,240.2,180.43,263.16
05215_sd652_sl11_pd192_pl11_sv6_bp11_ba620_bp72,177.32,14.12,45.24,207.68,183.54,162.25
05216_sd655_sl13_pd202_pl11_sv9_bp13_ba770_bp52,192.12,17.77,60.72,280.08,188.27,269.56
05217_sd725_sl8_pd154_pl10_sv6_bp10_ba700_bp79,169.32,16.11,54.5,255.59,159.13,213.29
05218_sd711_sl9_pd183_pl12_sv8_bp13_ba800_bp69,213.42,18.55,58.85,298.61,238.18,218.28
05219_sd693_sl9_pd243_pl8_sv8_bp11_ba520_bp66,128.5,12.77,37.59,166.12,126.76,158.0
05220_sd703_sl9_pd292_pl11_sv8_bp13_ba650_bp61,181.51,14.77,47.14,209.2,207.19,199.69
05221_sd721_sl11_pd302_pl10_sv5_bp13_ba860_bp77,198.51,15.48,55.23,255.44,171.09,190.37
05222_sd800_sl9_pd266_pl11_sv6_bp12_ba590_bp83,170.22,13.8,48.69,218.85,188.6,186.13
05223_sd673_sl9_pd192_pl12_sv7_bp14_ba660_bp52,160.71,14.28,48.56,209.13,155.79,160.56
05224_sd912_sl10_pd198_pl10_sv7_bp12_ba780_bp66,191.97,19.98,65.92,347.36,185.01,322.6
05225_sd912_sl11_pd131_pl10_sv10_bp12_ba490_bp54,123.72,16.27,44.27,162.18,143.48,198.7
05226_sd647_sl8_pd202_pl9_sv6_bp14_ba720_bp48,170.9,14.73,50.73,218.99,161.63,154.64
05227_sd767_sl12_pd116_pl9_sv9_bp11_ba750_bp50,222.47,17.97,56.41,281.66,253.62,269.9
05228_sd700_sl8_pd238_pl8_sv8_bp12_ba770_bp49,195.45,15.71,51.5,214.8,199.28,182.39
05229_sd779_sl9_pd172_pl11_sv8_bp11_ba730_bp71,194.23,15.88,55.1,232.62,206.57,204.01
05230_sd718_sl12_pd237_pl12_sv10_bp12_ba820_bp66,202.9,17.27,57.44,265.24,185.75,234.42
05231_sd632_sl5_pd193_pl9_sv6_bp11_ba490_bp58,119.12,11.55,36.05,153.59,115.24,122.66
05232_sd773_sl6_pd264_pl10_sv7_bp12_ba600_bp72,172.68,13.87,42.55,195.7,201.22,163.67
05233_sd585_sl11_pd261_pl12_sv8_bp10_ba650_bp55,151.97,13.97,51.05,218.14,152.35,177.73
05234_sd750_sl7_pd173_pl12_sv9_bp12_ba790_bp68,236.38,16.73,53.96,258.62,258.42,319.85
