load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
06029_sd725_sl10_pd166_pl14_sv8_bp13_ba580_bp61,138.8,13.8,49.66,217.42,136.45,207.87
06030_sd623_sl13_pd174_pl12_sv10_bp12_ba650_bp83,161.81,15.25,49.75,200.66,164.49,194.16
06031_sd677_sl9_pd156_pl10_sv11_bp11_ba780_bp66,211.21,16.78,58.8,258.81,212.64,258.41
06032_sd798_sl12_pd198_pl14_sv9_bp13_ba920_bp50,228.59,18.91,67.84,324.74,246.26,283.11
06033_sd845_sl8_pd133_pl16_sv9_bp13_ba860_bp52,204.44,17.18,58.53,294.05,227.29,278.94
06034_sd774_sl8_pd158_pl10_sv11_bp12_ba750_bp62,205.15,16.76,58.63,231.73,220.85,296.35
06035_sd731_sl7_pd179_pl7_sv12_bp12_ba770_bp58,388.58,23.48,63.76,413.54,540.4,420.66
06036_sd688_sl12_pd222_pl11_sv7_bp12_ba650_bp55,160.44,14.7,46.97,205.83,166.47,173.59
06037_sd717_sl10_pd270_pl11_sv10_bp11_ba740_bp76,179.18,16.53,52.57,205.81,171.37,194.63
06038_sd743_sl9_pd186_pl12_sv9_bp12_ba690_bp62,209.6,15.97,55.38,260.35,238.52,201.33
06039_sd694_sl12_pd231_pl8_sv7_bp13_ba720_bp72,167.69,14.24,52.49,201.06,157.86,148.45
06040_sd828_sl6_pd186_pl9_sv8_bp13_ba580_bp71,174.83,19.27,61.37,351.44,194.86,294.56
06041_sd758_sl10_pd141_pl10_sv10_bp12_ba850_bp66,198.13,18.76,60.19,260.01,199.81,248.08
06042_sd795_sl8_pd155_pl9_sv7_bp13_ba740_bp65,189.44,15.07,52.06,221.88,204.01,220.48
06043_sd791_sl13_pd126_pl14_sv9_bp12_ba700_bp38,203.23,15.93,51.27,228.41,210.95,186.99
06044_sd706_sl7_pd129_pl9_sv6_bp11_ba820_bp67,188.66,15.0,53.36,245.75,175.53,198.19
06045_sd857_sl11_pd302_pl11_sv7_bp14_ba780_bp62,189.92,15.49,57.49,231.32,175.88,174.77
06046_sd808_sl12_pd252_pl9_sv4_bp13_ba770_bp63,191.82,15.31,54.26,221.09,180.43,149.6
06047_sd705_sl10_pd158_pl13_sv7_bp12_ba750_bp61,193.74,15.77,52.41,241.01,192.15,201.46
06048_sd857_sl11_pd281_pl7_sv9_bp10_ba700_bp74,182.34,15.04,55.03,253.4,168.6,240.28
06049_sd846_sl8_pd263_pl11_sv11_bp12_ba670_bp60,177.12,18.36,57.88,264.57,200.61,265.83
06050_sd854_sl9_pd268_pl10_sv9_bp11_ba610_bp56,161.68,15.41,46.98,193.88,172.78,212.83
06051_sd762_sl9_pd234_pl11_sv5_bp12_ba530_bp44,130.76,12.17,36.88,149.43,130.52,126.18
06052_sd750_sl10_pd256_pl9_sv3_bp12_ba670_bp61,155.25,14.22,49.0,199.68,142.54,139.99
06053_sd718_sl9_pd259_pl9_sv9_bp13_ba650_bp59,152.07,14.38,45.87,179.44,147.99,184.63
06054_sd703_sl12_pd196_pl10_sv11_bp11_ba560_bp88,139.47,15.69,47.84,192.23,155.93,201.81
06055_sd825_sl8_pd252_pl8_sv10_bp11_ba800_bp66,221.71,17.11,57.41,239.93,232.28,266.9
06056_sd683_sl10_pd141_pl10_sv8_bp13_ba690_bp61,175.59,15.46,55.35,248.66,164.48,245.46
06057_sd754_sl12_pd135_pl9_sv10_bp12_ba830_bp54,209.18,18.38,62.58,279.84,199.36,314.71
06058_sd840_sl8_pd213_pl12_sv4_bp13_ba600_bp49,139.95,12.76,45.02,183.13,135.72,153.38
06059_sd793_sl12_pd217_pl8_sv7_bp11_ba580_bp80,147.03,14.67,49.96,210.33,152.27,174.41
06060_sd645_sl10_pd181_pl10_sv12_bp13_ba690_bp60,175.73,14.95,52.29,199.34,191.83,312.74
06061_sd697_sl11_pd177_pl12_sv6_bp12_ba500_bp37,131.38,12.31,35.15,154.11,137.14,135.46
06062_sd791_sl9_pd192_pl9_sv10_bp13_ba730_bp48,194.51,15.84,55.55,226.65,209.22,248.5
06063_sd804_sl10_pd107_pl9_sv8_bp13_ba740_bp57,207.13,15.9,54.6,223.98,213.37,237.83
06064_sd783_sl12_pd237_pl10_sv9_bp12_ba560_bp63,157.15,15.58,49.6,221.15,173.24,221.77
06065_sd734_sl10_pd107_pl12_sv9_bp10_ba430_bp61,127.76,13.94,48.1,232.17,134.07,211.78
06066_sd770_sl10_pd357_pl9_sv10_bp12_ba570_bp70,155.62,14.01,44.94,174.78,143.6,188.86
06067_sd824_sl9_pd275_pl11_sv8_bp11_ba680_bp67,172.83,17.13,57.38,260.92,183.76,220.32
06068_sd678_sl11_pd111_pl13_sv11_bp13_ba760_bp62,195.46,15.76,55.51,245.65,194.07,241.61
06069_sd609_sl14_pd224_pl12_sv7_bp13_ba820_bp54,205.82,16.45,56.29,269.44,206.94,210.33
06070_sd751_sl10_pd167_pl9_sv7_bp11_ba730_bp64,177.36,14.86,53.85,231.83,170.78,200.04
06071_sd776_sl10_pd235_pl10_sv8_bp12_ba790_bp51,192.8,19.63,66.38,338.91,195.65,322.76
06072_sd638_sl9_pd262_pl10_sv7_bp12_ba610_bp74,147.31,13.36,45.54,188.54,137.59,155.65
06073_sd773_sl9_pd122_pl10_sv5_bp13_ba910_bp62,206.57,15.86,56.62,257.4,189.36,195.95
06074_sd712_sl10_pd140_pl7_sv8_bp12_ba650_bp31,170.3,14.87,45.8,203.9,189.79,194.62
06075_sd727_sl11_pd272_pl12_sv10_bp14_ba750_bp60,191.84,15.82,55.77,229.98,181.54,203.54
06076_sd766_sl11_pd128_pl11_sv8_bp12_ba730_bp59,174.45,16.75,57.12,284.49,163.89,240.47
06077_sd778_sl16_pd160_pl13_sv7_bp12_ba650_bp61,187.71,15.49,50.48,208.29,166.9,186.75
06078_sd730_sl10_pd225_pl12_sv12_bp13_ba660_bp57,175.11,16.08,56.08,254.12,198.74,290.1
06079_sd737_sl11_pd215_pl11_sv7_bp9_ba880_bp64,208.21,16.93,60.96,290.75,191.63,230.66
06080_sd762_sl11_pd204_pl6_sv9_bp11_ba610_bp65,167.12,16.69,59.18,268.47,176.04,235.57
06081_sd705_sl10_pd183_pl8_sv5_bp12_ba810_bp68,199.83,15.8,56.19,255.54,199.21,216.61
06082_sd782_sl8_pd214_pl10_sv9_bp11_ba700_bp54,184.45,14.82,52.41,196.95,177.93,193.26
06083_sd668_sl10_pd170_pl6_sv8_bp12_ba620_bp73,159.14,15.28,53.66,236.05,150.76,206.37
06084_sd675_sl5_pd173_pl12_sv7_bp12_ba720_bp42,187.93,14.34,50.85,210.88,194.1,181.01
06085_sd810_sl3_pd124_pl10_sv7_bp11_ba700_bp55,174.99,14.66,52.91,258.49,183.67,200.33
06086_sd665_sl10_pd199_pl11_sv10_bp11_ba510_bp59,127.3,13.13,39.69,159.43,129.92,182.62
06087_sd677_sl8_pd203_pl6_sv10_bp13_ba890_bp52,240.95,18.32,60.79,292.64,248.33,265.02
06088_sd782_sl8_pd233_pl7_sv7_bp9_ba840_bp64,200.59,17.35,56.85,246.95,204.07,199.06
06089_sd847_sl9_pd284_pl12_sv7_bp11_ba550_bp67,138.17,14.16,45.27,197.8,144.74,182.2
06090_sd675_sl8_pd120_pl11_sv8_bp12_ba630_bp74,212.37,15.31,47.43,235.54,264.38,227.74
06091_sd763_sl11_pd248_pl7_sv9_bp12_ba710_bp56,179.4,15.99,55.8,227.18,184.0,218.67
06092_sd836_sl9_pd182_pl9_sv8_bp10_ba760_bp51,189.99,15.83,55.11,225.4,191.24,202.29
06093_sd721_sl11_pd272_pl8_sv6_bp12_ba740_bp53,176.33,14.59,53.07,201.84,154.83,154.04
06094_sd688_sl9_pd261_pl11_sv7_bp11_ba770_bp55,186.84,15.71,56.99,249.03,172.72,220.4
06095_sd869_sl11_pd135_pl9_sv8_bp12_ba600_bp45,216.16,16.67,52.8,229.81,259.03,246.98
06096_sd739_sl11_pd192_pl11_sv8_bp11_ba520_bp62,139.31,17.89,57.17,294.93,138.19,266.18
06097_sd804_sl13_pd182_pl11_sv9_bp11_ba830_bp79,209.31,20.87,65.3,337.54,206.6,303.75
06098_sd620_sl10_pd232_pl8_sv8_bp11_ba900_bp71,225.06,16.9,57.22,277.81,221.64,233.8
06099_sd806_sl10_pd178_pl13_sv10_bp12_ba500_bp65,133.91,13.81,40.59,167.86,143.83,205.84
06100_sd610_sl7_pd230_pl8_sv10_bp12_ba610_bp52,193.18,14.22,46.25,212.5,219.63,220.58
06101_sd753_sl10_pd258_pl12_sv10_bp12_ba690_bp40,188.36,15.9,48.96,222.18,212.56,230.95
06102_sd735_sl11_pd151_pl10_sv6_bp12_ba560_bp35,163.51,13.68,41.12,182.62,179.65,158.38
06103_sd851_sl10_pd159_pl9_sv9_bp12_ba730_bp57,184.46,18.09,56.2,229.38,201.95,223.25
06104_sd796_sl4_pd189_pl9_sv8_bp13_ba760_bp61,199.88,17.49,54.59,268.83,212.54,222.11
06105_sd644_sl7_pd252_pl6_sv9_bp14_ba860_bp72,216.34,18.25,60.47,272.07,212.24,209.53
06106_sd768_sl9_pd146_pl11_sv10_bp12_ba510_bp62,152.21,13.85,43.07,162.0,163.04,265.26
06107_sd851_sl9_pd289_pl5_sv7_bp11_ba740_bp65,182.58,20.09,67.27,356.67,181.33,313.64
06108_sd751_sl8_pd303_pl11_sv9_bp13_ba640_bp38,170.67,14.08,47.81,192.64,184.67,228.54
06109_sd627_sl10_pd189_pl14_sv10_bp11_ba830_bp60,205.01,16.86,58.49,259.09,203.94,241.89
06110_sd731_sl6_pd153_pl8_sv10_bp12_ba700_bp59,223.98,16.67,52.78,241.34,254.49,223.27
06111_sd849_sl8_pd162_pl12_sv6_bp12_ba620_bp58,147.41,13.5,43.41,175.41,147.7,149.58
06112_sd764_sl9_pd219_pl8_sv12_bp12_ba780_bp57,247.71,21.47,58.61,282.58,313.48,412.27
06113_sd716_sl13_pd228_pl10_sv8_bp12_ba850_bp61,198.19,17.36,58.66,260.12,214.8,200.12
06114_sd673_sl10_pd188_pl9_sv8_bp9_ba790_bp64,201.16,15.34,52.22,227.27,207.62,216.41
06115_sd711_sl9_pd167_pl11_sv10_bp12_ba780_bp75,195.29,15.99,55.4,225.5,203.39,226.73
06116_sd772_sl12_pd213_pl8_sv10_bp12_ba890_bp74,223.16,17.35,60.53,271.52,212.22,304.96
06117_sd793_sl14_pd143_pl7_sv5_bp12_ba840_bp66,193.78,15.95,56.5,236.91,178.43,179.69
06118_sd722_sl13_pd121_pl14_sv11_bp12_ba770_bp63,209.83,17.07,59.71,246.97,207.78,271.2
06119_sd684_sl13_pd164_pl10_sv6_bp11_ba650_bp69,177.6,14.52,49.62,237.0,191.59,215.66
06120_sd707_sl9_pd245_pl9_sv9_bp13_ba740_bp74,187.28,16.23,54.23,216.58,189.43,211.92
06121_sd622_sl11_pd159_pl8_sv9_bp12_ba850_bp56,208.32,17.8,60.43,265.74,231.97,269.91
06122_sd639_sl8_pd273_pl9_sv10_bp12_ba730_bp61,190.46,15.7,55.64,225.86,189.5,208.58
06123_sd704_sl11_pd253_pl10_sv7_bp13_ba650_bp55,153.83,13.71,46.45,186.26,149.9,153.81
06124_sd739_sl8_pd231_pl8_sv6_bp13_ba800_bp73,184.84,15.52,57.24,251.57,175.87,205.45
06125_sd807_sl8_pd237_pl10_sv11_bp11_ba690_bp65,193.07,17.14,58.96,239.69,205.84,240.95
06126_sd738_sl8_pd214_pl10_sv7_bp11_ba940_bp64,219.76,17.77,60.15,286.84,201.43,227.34
06127_sd767_sl8_pd210_pl8_sv9_bp13_ba570_bp72,154.98,14.06,44.53,198.65,158.77,168.84
06128_sd825_sl12_pd255_pl9_sv7_bp12_ba630_bp75,155.86,15.92,57.52,253.5,164.67,217.86
06129_sd689_sl12_pd228_pl12_sv9_bp11_ba610_bp68,151.12,14.92,50.53,223.51,154.85,182.69
06130_sd854_sl9_pd193_pl11_sv8_bp12_ba600_bp58,156.52,17.99,59.41,300.67,162.11,286.43
06131_sd698_sl9_pd63_pl10_sv10_bp14_ba700_bp61,179.98,15.91,52.35,200.66,204.01,213.5
06132_sd614_sl8_pd147_pl12_sv7_bp11_ba800_bp40,187.77,14.38,52.32,231.69,176.12,187.83
06133_sd768_sl8_pd160_pl10_sv7_bp13_ba560_bp65,141.52,13.32,41.42,180.43,130.52,144.74
06134_sd806_sl11_pd309_pl12_sv8_bp14_ba720_bp47,177.0,16.34,58.84,267.81,175.64,277.71
06135_sd756_sl6_pd215_pl8_sv7_bp11_ba760_bp47,190.94,15.14,53.21,225.07,175.45,185.95
06136_sd751_sl11_pd223_pl6_sv10_bp13_ba790_bp77,212.15,18.01,60.07,259.07,202.74,244.7
06137_sd584_sl10_pd190_pl11_sv6_bp12_ba900_bp74,212.98,15.95,55.76,269.02,200.36,212.86
06138_sd810_sl10_pd273_pl11_sv8_bp12_ba840_bp56,207.19,17.91,60.67,306.92,203.4,251.38
06139_sd750_sl7_pd189_pl6_sv13_bp11_ba720_bp37,250.75,23.92,83.0,453.66,392.91,468.04
06140_sd768_sl4_pd173_pl7_sv5_bp12_ba640_bp66,155.82,12.83,44.41,187.26,155.52,148.71
06141_sd676_sl7_pd189_pl10_sv5_bp13_ba820_bp45,192.09,14.85,54.64,237.91,173.25,182.83
06142_sd814_sl10_pd224_pl12_sv5_bp12_ba670_bp55,154.32,13.19,48.79,190.01,140.53,166.8
06143_sd774_sl11_pd260_pl10_sv10_bp12_ba600_bp57,150.19,15.63,45.3,178.36,149.65,198.52
06144_sd711_sl10_pd264_pl11_sv10_bp13_ba640_bp67,175.48,15.09,50.06,199.14,172.34,210.25
06145_sd781_sl9_pd186_pl11_sv8_bp13_ba650_bp49,170.59,14.71,46.24,203.22,195.34,191.07
06146_sd747_sl10_pd181_pl10_sv9_bp12_ba750_bp63,175.31,15.71,58.09,225.53,168.57,214.22
06147_sd796_sl11_pd220_pl6_sv10_bp13_ba710_bp52,214.05,18.19,52.6,247.45,223.65,277.8
06148_sd844_sl12_pd104_pl10_sv9_bp11_ba580_bp75,194.15,16.62,53.44,258.02,228.02,263.15
06149_sd759_sl6_pd228_pl9_sv6_bp13_ba610_bp61,149.78,13.39,45.8,184.89,149.13,163.98
06150_sd823_sl11_pd224_pl10_sv8_bp12_ba710_bp77,185.11,17.28,58.81,264.14,185.98,237.63
06151_sd605_sl9_pd165_pl8_sv6_bp11_ba750_bp58,175.76,14.21,50.41,215.19,157.22,176.05
06152_sd725_sl9_pd291_pl9_sv7_bp13_ba540_bp45,127.68,13.6,42.92,179.74,131.58,158.83
06153_sd856_sl12_pd172_pl14_sv6_bp12_ba650_bp51,166.75,15.56,52.73,230.7,168.05,186.24
06154_sd727_sl9_pd131_pl5_sv9_bp13_ba610_bp55,169.88,14.82,47.06,210.69,192.81,171.01
06155_sd737_sl10_pd171_pl9_sv6_bp12_ba720_bp73,211.83,15.14,54.87,269.55,227.28,216.45
06156_sd673_sl8_pd153_pl11_sv7_bp13_ba730_bp66,175.35,15.3,51.36,224.38,168.24,177.36
06157_sd729_sl9_pd96_pl9_sv10_bp13_ba740_bp60,192.06,15.32,53.86,235.87,192.2,261.2
06158_sd803_sl9_pd215_pl11_sv7_bp12_ba740_bp58,171.02,14.87,51.43,211.62,168.53,177.73
06159_sd893_sl12_pd150_pl10_sv9_bp12_ba750_bp61,231.05,19.96,63.51,294.77,285.85,310.19
06160_sd812_sl9_pd267_pl13_sv9_bp12_ba950_bp72,295.37,21.99,61.8,355.27,330.42,308.27
06161_sd818_sl9_pd184_pl8_sv9_bp12_ba540_bp72,143.55,13.81,40.91,156.19,146.1,170.78
06162_sd690_sl13_pd244_pl6_sv11_bp11_ba790_bp51,191.11,18.64,61.47,272.66,207.8,268.36
06163_sd718_sl6_pd264_pl9_sv13_bp9_ba820_bp66,411.63,31.14,66.3,445.24,557.48,453.88
06164_sd856_sl12_pd213_pl13_sv8_bp11_ba620_bp57,147.24,14.83,51.32,225.07,168.92,218.37
06165_sd777_sl12_pd188_pl8_sv5_bp11_ba790_bp33,186.06,14.97,55.21,223.16,171.12,160.13
06166_sd776_sl9_pd179_pl7_sv7_bp12_ba830_bp66,216.02,16.57,55.98,273.02,202.47,229.69
06167_sd793_sl7_pd181_pl14_sv8_bp12_ba750_bp71,240.14,16.42,54.81,261.16,281.35,237.31
06168_sd703_sl8_pd154_pl8_sv7_bp13_ba660_bp74,160.71,13.79,45.65,186.04,148.77,162.66
06169_sd687_sl6_pd216_pl7_sv4_bp12_ba800_bp56,181.45,14.9,53.63,238.96,160.31,172.72
06170_sd734_sl9_pd145_pl8_sv7_bp14_ba760_bp55,186.66,15.77,53.95,243.74,190.52,194.6
06171_sd650_sl12_pd158_pl10_sv9_bp11_ba820_bp74,215.16,18.21,59.15,285.26,218.74,283.15
06172_sd799_sl10_pd171_pl10_sv8_bp12_ba860_bp62,209.57,17.44,61.05,314.51,203.54,246.49
06173_sd857_sl10_pd244_pl7_sv9_bp14_ba660_bp61,194.62,18.09,63.06,300.9,194.87,299.3
06174_sd872_sl8_pd183_pl9_sv6_bp13_ba750_bp80,176.29,14.89,56.21,238.13,164.92,196.34
06175_sd756_sl10_pd267_pl8_sv6_bp11_ba530_bp65,123.16,12.65,35.22,157.44,116.85,150.23
06176_sd745_sl13_pd243_pl12_sv4_bp12_ba670_bp63,154.69,13.7,45.38,185.17,141.26,147.69
06177_sd719_sl10_pd226_pl10_sv10_bp12_ba510_bp43,134.95,14.29,40.06,160.26,145.97,202.55
06178_sd773_sl9_pd149_pl10_sv10_bp13_ba680_bp71,191.08,15.97,50.87,211.43,195.11,237.41
06179_sd860_sl13_pd117_pl14_sv9_bp12_ba660_bp58,173.39,16.85,49.58,197.05,186.3,237.11
06180_sd827_sl10_pd298_pl11_sv6_bp13_ba710_bp70,169.32,14.66,51.72,206.11,170.96,154.34
06181_sd829_sl9_pd342_pl7_sv4_bp11_ba720_bp55,187.23,14.73,54.3,238.15,187.91,208.26
06182_sd785_sl11_pd273_pl11_sv9_bp13_ba560_bp47,141.19,14.99,45.58,208.15,150.16,179.68
06183_sd754_sl9_pd157_pl10_sv6_bp12_ba670_bp80,161.25,13.9,46.24,189.06,151.58,174.13
06184_sd806_sl10_pd349_pl8_sv9_bp13_ba750_bp44,183.96,16.6,59.15,243.0,205.54,238.67
06185_sd721_sl11_pd232_pl10_sv5_bp11_ba800_bp70,185.17,14.96,53.65,216.91,159.72,166.18
06186_sd849_sl12_pd315_pl8_sv7_bp12_ba480_bp55,122.6,12.63,35.35,156.42,125.0,140.34
06187_sd729_sl12_pd192_pl9_sv8_bp13_ba750_bp59,193.27,18.68,62.64,308.78,196.56,278.25
06188_sd633_sl9_pd178_pl9_sv9_bp12_ba860_bp49,204.75,19.15,58.43,266.35,208.45,270.0
06189_sd850_sl10_pd127_pl12_sv9_bp12_ba850_bp63,232.69,18.19,60.38,300.87,249.16,313.0
06190_sd796_sl11_pd159_pl14_sv10_bp13_ba710_bp59,185.58,17.28,59.66,254.32,198.26,241.32
06191_sd770_sl9_pd169_pl8_sv9_bp11_ba680_bp62,188.12,15.41,50.6,217.08,185.72,233.09
06192_sd758_sl9_pd208_pl8_sv9_bp13_ba900_bp59,220.33,18.55,64.31,307.93,219.13,283.46
06193_sd827_sl12_pd180_pl11_sv7_bp11_ba920_bp51,220.92,18.39,64.05,306.16,214.16,259.56
06194_sd734_sl11_pd220_pl8_sv8_bp12_ba620_bp61,167.57,14.87,46.16,201.88,187.32,208.73
06195_sd743_sl10_pd185_pl10_sv7_bp12_ba590_bp46,146.95,14.14,47.38,196.41,149.6,165.76
06196_sd735_sl10_pd245_pl10_sv5_bp12_ba650_bp53,152.94,14.37,49.71,200.8,151.63,159.14
06197_sd767_sl13_pd152_pl11_sv10_bp10_ba680_bp55,177.99,16.13,53.01,228.75,194.75,243.99
06198_sd819_sl9_pd223_pl9_sv8_bp14_ba690_bp51,172.1,15.7,54.96,200.16,163.87,201.79
06199_sd746_sl6_pd206_pl10_sv8_bp11_ba630_bp78,158.01,13.74,45.68,189.77,168.96,154.43
06200_sd781_sl11_pd195_pl9_sv9_bp11_ba510_bp56,133.43,14.3,39.63,159.15,153.0,186.69
06201_sd857_sl7_pd191_pl10_sv9_bp12_ba650_bp51,180.73,16.23,54.07,229.12,175.44,231.94
06202_sd878_sl11_pd226_pl11_sv6_bp10_ba830_bp59,205.59,16.52,59.0,250.91,208.21,194.54
06203_sd795_sl11_pd186_pl10_sv5_bp12_ba800_bp39,197.02,15.5,54.27,226.01,191.2,181.53
06204_sd858_sl11_pd119_pl11_sv7_bp11_ba800_bp72,195.12,16.21,58.71,260.17,183.03,213.68
06205_sd706_sl9_pd301_pl8_sv7_bp13_ba790_bp66,191.32,15.84,54.89,240.13,163.64,203.23
06206_sd761_sl10_pd180_pl12_sv9_bp12_ba930_bp52,247.17,18.47,60.75,324.72,247.04,270.4
06207_sd731_sl8_pd249_pl9_sv10_bp12_ba570_bp53,170.89,14.11,46.13,187.33,178.96,208.9
06208_sd828_sl9_pd157_pl9_sv4_bp11_ba520_bp43,129.06,13.01,36.71,151.84,119.79,110.07
06209_sd783_sl7_pd301_pl11_sv8_bp13_ba640_bp51,172.4,15.35,44.81,197.66,192.06,200.63
06210_sd872_sl11_pd201_pl8_sv8_bp13_ba670_bp47,212.46,16.33,51.35,245.55,264.65,231.35
06211_sd661_sl11_pd236_pl12_sv9_bp11_ba750_bp71,184.51,15.8,53.64,234.52,176.65,204.57
06212_sd692_sl12_pd243_pl12_sv6_bp12_ba840_bp71,197.67,16.31,54.71,236.88,182.55,187.57
06213_sd785_sl8_pd256_pl8_sv9_bp11_ba770_bp49,209.78,15.56,55.22,239.79,206.25,232.52
06214_sd715_sl10_pd122_pl12_sv8_bp11_ba760_bp62,183.34,18.15,60.96,297.94,184.72,272.93
06215_sd824_sl13_pd201_pl15_sv8_bp12_ba740_bp69,252.81,20.06,62.06,327.72,298.43,282.67
06216_sd743_sl8_pd281_pl12_sv9_bp12_ba720_bp56,227.02,16.85,53.81,255.48,263.12,256.55
06217_sd634_sl14_pd251_pl12_sv6_bp11_ba770_bp49,182.55,15.33,51.88,230.17,163.18,188.22
06218_sd823_sl11_pd200_pl10_sv11_bp13_ba680_bp58,160.19,17.23,58.36,238.87,178.53,280.14
06219_sd794_sl7_pd239_pl15_sv8_bp12_ba730_bp57,205.03,16.26,55.46,265.77,209.87,278.44
06220_sd881_sl8_pd171_pl14_sv6_bp11_ba620_bp59,152.59,15.09,49.36,236.78,153.59,202.66
06221_sd674_sl12_pd156_pl11_sv8_bp10_ba550_bp67,137.49,14.11,52.61,230.72,139.51,214.35
06222_sd717_sl9_pd280_pl12_sv10_bp9_ba540_bp67,157.17,13.44,39.4,168.75,170.0,171.97
06223_sd760_sl11_pd137_pl11_sv12_bp11_ba740_bp56,217.5,16.97,59.32,274.03,252.84,375.88
06224_sd742_sl14_pd168_pl13_sv9_bp12_ba580_bp71,152.48,15.74,42.99,171.21,159.86,196.92
06225_sd858_sl11_pd223_pl13_sv7_bp14_ba880_bp47,231.1,18.35,60.14,277.07,234.9,231.87
06226_sd770_sl9_pd197_pl6_sv7_bp12_ba670_bp86,170.12,14.33,51.11,216.02,163.99,165.33
06227_sd883_sl10_pd157_pl11_sv5_bp10_ba600_bp71,140.64,13.65,45.31,183.22,128.53,161.02
06228_sd770_sl13_pd229_pl10_sv8_bp13_ba510_bp61,143.56,16.98,57.31,270.67,146.74,263.41
06229_sd838_sl15_pd144_pl10_sv6_bp11_ba700_bp53,172.58,15.79,53.04,220.4,159.85,181.81
06230_sd595_sl12_pd163_pl11_sv5_bp11_ba600_bp50,141.57,13.1,43.4,172.02,127.15,132.24
06231_sd695_sl9_pd183_pl12_sv4_bp11_ba880_bp76,199.52,15.68,55.4,250.08,175.07,173.01
06232_sd814_sl12_pd177_pl12_sv6_bp14_ba860_bp75,201.11,15.88,55.37,263.0,175.8,200.05
06233_sd599_sl10_pd224_pl10_sv6_bp13_ba680_bp52,184.2,13.99,49.11,222.78,188.16,164.16
06234_sd738_sl11_pd274_pl8_sv7_bp11_ba760_bp56,198.11,16.09,56.63,241.55,193.91,192.23
