load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
28074_sd715_sl11_pd227_pl10_sv9_bp13_ba770_bp53,193.89,16.78,57.83,261.85,198.02,236.36
28075_sd807_sl10_pd245_pl12_sv10_bp9_ba800_bp63,216.92,16.7,54.4,249.78,242.97,232.36
28076_sd642_sl8_pd128_pl9_sv10_bp11_ba760_bp61,203.25,16.48,52.76,215.37,196.21,222.09
28077_sd940_sl10_pd152_pl11_sv7_bp12_ba490_bp73,130.04,16.7,58.67,287.33,141.08,297.95
28078_sd707_sl9_pd166_pl11_sv8_bp12_ba870_bp52,222.83,16.92,58.21,290.41,231.1,237.3
28079_sd750_sl9_pd194_pl11_sv9_bp15_ba790_bp72,222.28,16.78,55.44,278.82,239.86,253.1
28080_sd765_sl9_pd221_pl9_sv11_bp11_ba610_bp58,177.06,14.73,52.33,235.22,189.93,274.35
28081_sd821_sl11_pd62_pl8_sv7_bp13_ba560_bp45,149.56,14.33,49.11,224.37,164.27,212.5
28082_sd725_sl8_pd190_pl7_sv6_bp13_ba550_bp56,142.45,13.15,41.98,179.69,145.27,153.49
28083_sd605_sl13_pd189_pl14_sv12_bp13_ba850_bp69,233.0,17.06,57.95,256.99,233.37,279.5
28084_sd774_sl11_pd304_pl14_sv9_bp14_ba830_bp55,203.76,18.81,65.55,312.55,192.67,270.86
28085_sd722_sl11_pd164_pl11_sv6_bp12_ba780_bp43,196.09,15.64,56.23,249.74,201.04,207.43
28086_sd770_sl9_pd159_pl6_sv12_bp12_ba660_bp64,383.75,21.71,62.16,363.44,541.71,508.75
28087_sd712_sl10_pd155_pl9_sv10_bp13_ba730_bp79,185.93,15.57,52.95,217.48,184.74,225.79
28088_sd841_sl10_pd227_pl6_sv8_bp14_ba900_bp63,223.43,17.14,61.84,266.78,223.69,238.79
28089_sd784_sl9_pd236_pl10_sv8_bp13_ba800_bp72,189.94,16.37,54.89,237.41,202.96,202.53
28090_sd786_sl8_pd134_pl7_sv5_bp10_ba730_bp70,170.19,14.2,51.14,200.32,155.87,149.41
28091_sd841_sl7_pd154_pl11_sv8_bp13_ba640_bp70,177.98,14.52,47.92,193.99,196.57,188.09
28092_sd628_sl9_pd214_pl9_sv9_bp9_ba760_bp68,181.02,15.35,53.11,230.66,171.7,182.77
28093_sd1013_sl13_pd202_pl11_sv12_bp12_ba710_bp53,215.36,20.61,62.73,271.27,255.14,383.45
28094_sd810_sl6_pd201_pl11_sv8_bp13_ba740_bp66,201.09,16.66,56.19,236.28,237.44,214.91
28095_sd807_sl9_pd223_pl11_sv9_bp12_ba830_bp55,203.39,16.34,60.87,259.49,201.55,260.09
28096_sd693_sl10_pd181_pl9_sv8_bp12_ba610_bp60,166.79,13.95,48.43,200.75,167.24,217.29
28097_sd692_sl13_pd221_pl14_sv7_bp12_ba600_bp67,141.05,13.7,41.8,192.45,144.56,157.43
28098_sd703_sl10_pd115_pl10_sv8_bp11_ba690_bp50,173.06,15.07,53.93,229.55,166.72,205.47
28099_sd741_sl5_pd309_pl12_sv7_bp12_ba550_bp55,185.47,13.8,40.85,202.91,219.23,175.45
28100_sd748_sl10_pd288_pl7_sv6_bp11_ba730_bp59,173.46,14.51,53.11,214.64,164.26,174.96
28101_sd774_sl10_pd215_pl10_sv8_bp14_ba730_bp65,173.84,15.87,56.6,236.16,175.24,195.2
28102_sd826_sl12_pd243_pl10_sv10_bp13_ba670_bp62,172.24,17.39,53.06,214.41,174.03,206.21
28103_sd776_sl13_pd269_pl10_sv9_bp11_ba810_bp57,204.35,18.63,64.39,326.28,199.9,264.26
28104_sd649_sl9_pd217_pl11_sv9_bp13_ba610_bp76,175.29,13.95,42.48,198.29,189.3,185.85
28105_sd678_sl8_pd183_pl3_sv10_bp14_ba760_bp57,250.46,17.37,58.24,246.37,275.83,246.04
28106_sd810_sl12_pd224_pl8_sv7_bp10_ba710_bp66,186.36,16.93,60.41,298.56,209.71,226.67
28107_sd720_sl7_pd173_pl12_sv6_bp14_ba570_bp66,139.0,12.17,41.3,170.46,127.81,139.93
28108_sd671_sl12_pd214_pl8_sv7_bp11_ba760_bp60,190.66,16.78,58.17,261.22,189.15,209.71
28109_sd870_sl9_pd202_pl11_sv6_bp11_ba860_bp63,222.26,16.96,60.36,273.63,230.5,204.39
28110_sd739_sl11_pd116_pl12_sv11_bp13_ba720_bp63,187.19,17.55,56.67,246.42,206.45,252.99
28111_sd694_sl9_pd226_pl7_sv7_bp11_ba670_bp47,174.16,14.54,50.32,215.66,168.33,159.17
28112_sd629_sl9_pd288_pl12_sv10_bp11_ba700_bp60,180.26,14.73,51.31,221.7,171.63,216.01
28113_sd752_sl9_pd210_pl6_sv11_bp11_ba560_bp49,247.3,16.59,50.94,262.18,316.29,318.6
28114_sd710_sl11_pd164_pl12_sv5_bp12_ba720_bp64,171.04,14.45,50.48,204.01,155.76,141.95
28115_sd750_sl9_pd224_pl13_sv7_bp11_ba640_bp49,154.63,14.81,48.26,203.03,153.22,161.53
28116_sd763_sl7_pd171_pl8_sv8_bp12_ba770_bp68,217.68,16.62,56.85,283.11,218.12,272.73
28117_sd851_sl11_pd198_pl12_sv7_bp13_ba640_bp53,157.87,14.29,49.55,204.68,170.68,166.16
28118_sd630_sl10_pd238_pl8_sv9_bp11_ba610_bp69,148.4,13.51,41.31,166.71,147.81,167.72
28119_sd694_sl11_pd174_pl10_sv11_bp13_ba890_bp74,202.96,18.05,61.97,290.46,209.65,287.07
28120_sd684_sl11_pd93_pl8_sv7_bp13_ba560_bp66,152.41,15.23,52.58,244.29,154.78,225.16
28121_sd761_sl12_pd259_pl11_sv9_bp13_ba740_bp56,187.06,19.19,63.69,315.38,186.29,296.99
28122_sd700_sl15_pd152_pl13_sv7_bp10_ba790_bp67,186.96,16.37,52.72,232.95,178.56,183.57
28123_sd667_sl10_pd120_pl9_sv15_bp13_ba840_bp71,424.65,24.41,61.37,363.59,550.05,469.71
28124_sd892_sl10_pd268_pl13_sv6_bp11_ba590_bp54,161.03,14.78,47.9,227.83,172.43,197.08
28125_sd765_sl7_pd135_pl6_sv5_bp11_ba660_bp48,171.67,13.98,46.76,185.78,169.07,153.4
28126_sd681_sl10_pd215_pl11_sv7_bp13_ba610_bp95,140.53,13.8,48.18,189.29,134.37,169.24
28127_sd872_sl11_pd207_pl9_sv11_bp11_ba620_bp68,169.88,17.79,58.75,247.5,185.92,292.54
28128_sd820_sl13_pd185_pl11_sv5_bp12_ba820_bp60,191.29,15.87,56.33,233.04,173.58,174.28
28129_sd818_sl10_pd117_pl11_sv6_bp13_ba650_bp65,171.73,14.58,46.81,204.66,180.11,160.34
28130_sd735_sl13_pd301_pl10_sv10_bp12_ba710_bp70,177.28,16.07,53.11,217.86,191.48,209.88
28131_sd770_sl8_pd193_pl9_sv9_bp12_ba830_bp65,205.74,15.99,56.53,253.58,194.95,211.38
28132_sd680_sl7_pd201_pl10_sv8_bp14_ba630_bp67,162.83,13.56,46.75,201.77,164.81,180.96
28133_sd841_sl9_pd257_pl10_sv11_bp13_ba680_bp63,181.07,16.01,55.23,214.43,189.59,249.77
28134_sd862_sl9_pd236_pl13_sv6_bp11_ba690_bp72,175.64,15.53,54.94,243.18,174.7,198.24
28135_sd838_sl9_pd203_pl8_sv8_bp13_ba710_bp73,184.89,16.42,54.37,221.25,184.89,186.56
28136_sd788_sl12_pd303_pl11_sv9_bp12_ba710_bp57,184.42,17.46,57.35,262.12,188.46,262.62
28137_sd734_sl11_pd175_pl9_sv9_bp11_ba750_bp62,202.86,15.73,56.03,247.91,202.17,257.76
28138_sd832_sl10_pd215_pl7_sv4_bp12_ba740_bp60,167.97,14.42,54.24,224.32,152.18,179.16
28139_sd549_sl11_pd246_pl10_sv8_bp14_ba740_bp60,187.75,17.17,57.87,283.81,186.01,241.54
28140_sd710_sl8_pd191_pl9_sv9_bp12_ba700_bp48,182.32,16.01,50.7,219.62,188.15,234.67
28141_sd746_sl12_pd243_pl11_sv7_bp13_ba690_bp56,168.79,14.34,49.67,205.65,169.23,154.14
28142_sd799_sl9_pd108_pl13_sv10_bp11_ba750_bp54,220.49,17.11,59.07,252.39,235.29,285.17
28143_sd728_sl7_pd189_pl12_sv6_bp12_ba670_bp65,163.73,13.03,45.46,184.82,148.13,146.59
28144_sd846_sl10_pd89_pl15_sv5_bp11_ba700_bp60,161.28,15.38,51.12,220.07,154.5,192.02
28145_sd694_sl9_pd184_pl10_sv10_bp12_ba670_bp49,186.01,15.43,55.74,215.85,180.27,245.98
28146_sd875_sl11_pd122_pl10_sv12_bp11_ba660_bp58,216.66,16.39,66.35,277.5,268.71,466.46
28147_sd825_sl13_pd75_pl8_sv7_bp12_ba570_bp38,152.22,13.59,50.2,211.55,164.61,192.13
28148_sd687_sl11_pd173_pl11_sv9_bp11_ba700_bp54,167.92,15.15,53.96,228.68,165.24,202.92
28149_sd691_sl9_pd248_pl11_sv8_bp13_ba770_bp60,198.21,17.1,57.88,261.37,215.47,205.17
28150_sd859_sl8_pd159_pl10_sv7_bp13_ba580_bp71,155.6,13.64,40.14,176.88,167.08,172.0
28151_sd726_sl8_pd240_pl10_sv11_bp12_ba710_bp40,185.92,17.91,60.62,267.28,202.6,260.29
28152_sd719_sl7_pd157_pl10_sv9_bp12_ba750_bp58,192.74,14.96,50.94,227.04,191.94,220.73
28153_sd841_sl8_pd300_pl9_sv5_bp13_ba880_bp49,205.2,16.7,59.31,259.74,186.57,202.26
28154_sd572_sl11_pd151_pl8_sv7_bp11_ba650_bp67,155.56,13.38,44.13,184.16,142.03,146.31
28155_sd775_sl11_pd280_pl13_sv6_bp10_ba610_bp83,146.4,14.01,43.77,180.89,137.78,154.78
28156_sd704_sl10_pd90_pl8_sv7_bp12_ba800_bp65,189.77,14.88,54.66,226.06,175.5,186.68
28157_sd706_sl12_pd156_pl10_sv9_bp13_ba690_bp70,179.02,18.47,60.33,304.29,182.19,255.78
28158_sd676_sl10_pd274_pl6_sv7_bp13_ba780_bp73,179.52,15.28,53.03,216.84,165.44,173.83
28159_sd845_sl11_pd225_pl13_sv5_bp12_ba470_bp54,119.39,12.67,38.34,166.55,120.27,147.81
28160_sd798_sl11_pd181_pl11_sv7_bp13_ba730_bp52,173.06,16.23,59.11,242.74,174.64,228.58
28161_sd683_sl10_pd204_pl10_sv9_bp13_ba720_bp64,170.56,15.26,53.3,208.21,158.68,192.0
28162_sd810_sl9_pd293_pl10_sv8_bp12_ba680_bp65,191.75,15.14,53.16,242.65,196.69,215.82
28163_sd721_sl10_pd241_pl9_sv8_bp14_ba620_bp67,175.84,14.53,45.33,194.52,187.53,177.17
28164_sd665_sl8_pd135_pl10_sv8_bp13_ba590_bp70,186.06,14.46,45.75,204.58,210.08,201.03
28165_sd707_sl8_pd179_pl5_sv8_bp12_ba770_bp73,189.1,15.71,54.77,240.2,181.56,193.94
28166_sd819_sl8_pd193_pl10_sv4_bp11_ba960_bp65,220.45,16.85,58.19,269.62,190.35,185.07
28167_sd781_sl15_pd173_pl13_sv7_bp13_ba800_bp61,197.04,16.92,55.05,237.5,178.26,189.78
28168_sd826_sl9_pd213_pl8_sv8_bp13_ba620_bp57,158.36,15.19,47.61,192.9,165.74,218.51
28169_sd654_sl11_pd227_pl10_sv13_bp12_ba740_bp80,192.11,17.26,55.58,230.04,246.68,330.36
28170_sd646_sl10_pd245_pl13_sv7_bp11_ba520_bp42,136.68,13.9,39.77,181.38,149.31,132.82
28171_sd843_sl11_pd208_pl7_sv8_bp15_ba790_bp53,214.84,16.73,59.1,252.18,232.54,230.84
28172_sd738_sl11_pd244_pl10_sv7_bp13_ba960_bp59,225.35,18.44,66.21,314.63,206.63,263.28
28173_sd720_sl8_pd187_pl7_sv4_bp14_ba780_bp62,196.26,15.54,53.5,249.03,195.29,192.38
28174_sd711_sl4_pd214_pl10_sv8_bp12_ba660_bp85,175.66,17.78,55.58,283.18,182.71,218.66
28175_sd709_sl9_pd258_pl7_sv6_bp11_ba620_bp56,150.37,13.9,45.85,191.15,146.84,159.87
28176_sd628_sl8_pd191_pl9_sv8_bp11_ba750_bp81,179.63,14.79,50.38,205.24,176.11,169.52
28177_sd836_sl10_pd267_pl8_sv11_bp12_ba750_bp55,200.09,17.62,59.25,256.81,217.12,269.42
28178_sd629_sl12_pd261_pl8_sv9_bp11_ba710_bp64,197.56,15.35,54.44,246.34,205.19,217.58
28179_sd798_sl11_pd242_pl10_sv8_bp10_ba720_bp54,177.81,16.48,54.83,252.78,172.77,219.04
28180_sd662_sl10_pd215_pl10_sv5_bp12_ba700_bp53,162.96,14.79,51.65,212.44,154.52,160.66
28181_sd753_sl12_pd186_pl9_sv11_bp11_ba750_bp73,186.2,17.66,59.76,248.5,186.13,272.97
28182_sd703_sl14_pd168_pl7_sv12_bp12_ba760_bp51,209.74,23.18,77.51,445.58,203.8,428.02
28183_sd688_sl9_pd195_pl13_sv8_bp12_ba680_bp79,173.73,16.62,59.25,283.85,176.33,263.26
28184_sd732_sl9_pd261_pl11_sv7_bp15_ba620_bp36,152.21,14.23,46.92,202.69,151.98,197.15
28185_sd804_sl7_pd166_pl14_sv7_bp10_ba810_bp63,202.68,15.62,54.21,248.11,194.35,194.43
28186_sd750_sl7_pd74_pl8_sv8_bp11_ba810_bp67,210.13,15.71,55.9,248.29,204.07,183.22
28187_sd790_sl11_pd289_pl9_sv9_bp13_ba650_bp60,165.59,15.35,49.65,195.42,167.14,209.25
28188_sd695_sl11_pd248_pl9_sv7_bp12_ba690_bp68,160.48,14.03,47.52,199.96,150.66,161.62
28189_sd726_sl9_pd125_pl9_sv6_bp11_ba590_bp72,142.38,13.02,40.74,177.12,132.22,144.69
28190_sd873_sl14_pd267_pl12_sv9_bp12_ba680_bp57,171.29,15.81,49.71,202.7,186.95,166.3
28191_sd646_sl7_pd182_pl8_sv10_bp12_ba710_bp69,213.75,15.22,51.6,222.82,232.63,288.65
28192_sd736_sl11_pd209_pl9_sv8_bp13_ba550_bp54,177.53,14.55,39.96,191.59,198.16,190.81
28193_sd775_sl14_pd278_pl9_sv5_bp11_ba590_bp69,143.97,14.18,46.21,193.86,137.6,150.15
28194_sd806_sl10_pd233_pl9_sv6_bp13_ba710_bp67,167.76,14.73,50.3,204.05,161.12,153.05
28195_sd764_sl9_pd211_pl9_sv9_bp10_ba850_bp54,205.68,17.16,56.61,242.75,204.66,240.97
28196_sd792_sl15_pd285_pl12_sv6_bp12_ba770_bp63,184.06,16.52,56.96,238.36,176.36,191.27
28197_sd717_sl10_pd242_pl12_sv8_bp11_ba710_bp65,169.16,15.94,56.83,260.83,163.62,235.93
28198_sd739_sl10_pd235_pl7_sv9_bp13_ba630_bp50,162.69,14.68,51.36,209.36,185.76,219.94
28199_sd738_sl13_pd180_pl11_sv6_bp12_ba630_bp61,148.04,13.54,45.48,186.73,140.43,155.1
28200_sd786_sl11_pd247_pl13_sv9_bp14_ba690_bp52,174.79,17.92,64.31,311.09,190.1,260.57
28201_sd690_sl11_pd143_pl10_sv9_bp13_ba830_bp48,213.22,17.04,61.04,263.62,224.38,273.35
28202_sd843_sl14_pd182_pl11_sv6_bp12_ba810_bp71,191.56,16.69,57.88,229.6,163.43,198.77
28203_sd747_sl13_pd124_pl11_sv8_bp12_ba790_bp59,192.97,16.86,59.04,261.02,196.6,257.63
28204_sd699_sl8_pd186_pl12_sv6_bp12_ba830_bp31,196.01,15.1,54.08,244.72,191.04,199.04
28205_sd787_sl9_pd218_pl11_sv2_bp11_ba770_bp46,172.24,14.67,51.79,226.32,155.45,171.58
28206_sd573_sl10_pd231_pl10_sv8_bp12_ba650_bp53,152.08,13.68,48.43,211.02,141.81,158.88
28207_sd781_sl12_pd213_pl8_sv6_bp13_ba720_bp57,172.46,14.95,55.58,238.16,159.97,180.36
28208_sd837_sl5_pd152_pl9_sv7_bp12_ba810_bp56,202.57,15.17,53.68,243.9,199.21,193.59
28209_sd807_sl14_pd183_pl8_sv13_bp12_ba700_bp65,190.61,24.46,74.94,424.65,239.79,431.67
28210_sd817_sl10_pd171_pl8_sv6_bp12_ba640_bp54,147.18,13.66,44.07,182.87,140.24,163.25
28211_sd793_sl7_pd129_pl10_sv10_bp12_ba560_bp46,183.93,16.62,50.55,194.84,197.61,256.8
28212_sd816_sl9_pd251_pl10_sv9_bp12_ba520_bp59,138.58,13.4,38.96,155.92,151.13,165.36
28213_sd673_sl13_pd195_pl11_sv10_bp13_ba760_bp60,191.46,16.5,56.91,252.45,189.69,216.33
28214_sd698_sl9_pd184_pl9_sv9_bp11_ba700_bp55,173.57,15.61,50.2,200.74,181.47,179.32
28215_sd679_sl13_pd121_pl9_sv7_bp12_ba620_bp62,146.3,13.23,45.17,188.01,143.8,147.32
28216_sd788_sl11_pd189_pl9_sv6_bp12_ba600_bp70,143.92,13.46,42.35,191.49,138.51,150.43
28217_sd701_sl12_pd146_pl11_sv8_bp11_ba850_bp63,203.6,17.54,61.08,284.66,192.2,253.93
28218_sd763_sl13_pd253_pl8_sv10_bp12_ba660_bp48,192.5,15.67,49.19,220.09,218.25,264.6
28219_sd691_sl13_pd261_pl11_sv5_bp10_ba630_bp58,147.83,13.85,46.8,196.09,135.82,142.72
28220_sd694_sl10_pd179_pl12_sv6_bp9_ba770_bp70,181.46,14.8,51.99,231.42,161.68,171.63
28221_sd678_sl13_pd171_pl8_sv7_bp11_ba810_bp58,187.01,15.27,55.35,246.87,179.77,200.06
28222_sd735_sl11_pd203_pl10_sv8_bp10_ba700_bp63,172.78,16.47,58.89,282.83,165.81,263.67
28223_sd704_sl11_pd267_pl12_sv10_bp14_ba630_bp61,167.25,14.9,47.71,194.57,187.54,185.0
28224_sd757_sl10_pd283_pl12_sv11_bp10_ba460_bp60,123.05,13.39,39.27,168.78,154.15,185.67
28225_sd690_sl7_pd150_pl8_sv7_bp10_ba760_bp49,187.89,14.23,51.02,211.38,166.71,181.19
28226_sd662_sl8_pd140_pl12_sv10_bp12_ba570_bp52,154.56,13.16,52.52,189.71,150.74,278.22
28227_sd689_sl11_pd221_pl10_sv7_bp12_ba730_bp63,169.93,14.77,53.18,217.25,162.25,176.18
28228_sd644_sl14_pd262_pl10_sv9_bp13_ba710_bp63,172.79,15.56,54.06,232.79,169.45,202.46
28229_sd775_sl10_pd166_pl10_sv12_bp10_ba650_bp59,178.7,15.19,58.7,207.06,230.22,416.1
28230_sd654_sl10_pd203_pl9_sv8_bp13_ba590_bp62,152.83,13.13,45.05,189.24,162.94,196.46
28231_sd788_sl8_pd192_pl10_sv8_bp12_ba730_bp65,192.06,15.18,53.99,214.72,199.05,207.09
28232_sd727_sl7_pd263_pl15_sv10_bp12_ba720_bp53,202.92,16.78,54.25,225.51,211.3,250.61
28233_sd693_sl11_pd210_pl11_sv7_bp14_ba580_bp56,144.74,13.38,45.57,192.78,144.86,161.1
28234_sd701_sl12_pd254_pl10_sv6_bp11_ba730_bp65,168.52,14.57,51.88,219.96,158.89,175.07
