load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
38060_sd754_sl10_pd206_pl11_sv10_bp12_ba610_bp61,153.09,15.67,46.81,196.2,147.47,211.61
38061_sd866_sl12_pd253_pl12_sv5_bp11_ba530_bp68,123.36,12.98,39.13,154.09,113.81,115.15
38062_sd731_sl10_pd217_pl9_sv9_bp9_ba670_bp93,170.98,15.52,51.1,207.56,170.2,192.78
38063_sd833_sl6_pd242_pl14_sv8_bp13_ba570_bp58,188.38,14.7,49.64,229.76,242.06,273.78
38064_sd804_sl12_pd315_pl12_sv5_bp12_ba680_bp65,159.18,14.59,51.29,216.69,142.39,167.3
38065_sd856_sl7_pd160_pl10_sv8_bp10_ba730_bp69,201.67,15.15,51.44,232.71,193.83,202.47
38066_sd829_sl11_pd207_pl11_sv8_bp13_ba570_bp46,147.75,15.99,57.34,261.38,154.44,261.81
38067_sd776_sl10_pd126_pl11_sv9_bp13_ba670_bp66,165.65,15.66,54.08,232.18,167.05,196.12
38068_sd766_sl13_pd172_pl12_sv8_bp12_ba660_bp68,163.27,15.69,50.38,207.91,164.76,185.39
38069_sd745_sl9_pd148_pl8_sv7_bp13_ba590_bp46,160.19,14.11,43.36,181.44,172.69,156.55
38070_sd564_sl12_pd248_pl9_sv11_bp14_ba690_bp47,169.21,15.53,54.84,233.39,175.13,241.14
38071_sd789_sl11_pd159_pl10_sv7_bp12_ba670_bp35,171.78,15.7,52.51,225.23,175.37,188.41
38072_sd764_sl9_pd210_pl13_sv10_bp12_ba700_bp58,227.54,15.83,52.51,253.83,262.78,236.01
38073_sd745_sl9_pd209_pl11_sv7_bp13_ba710_bp67,171.66,14.69,52.55,220.47,166.09,160.58
38074_sd892_sl13_pd298_pl13_sv10_bp13_ba600_bp63,168.08,15.66,51.0,207.83,169.47,243.34
38075_sd653_sl11_pd229_pl8_sv9_bp13_ba720_bp57,184.62,15.91,53.5,224.61,190.98,242.19
38076_sd882_sl10_pd290_pl11_sv9_bp12_ba670_bp62,164.97,16.11,52.47,213.83,174.44,216.22
38077_sd726_sl9_pd217_pl9_sv7_bp14_ba690_bp59,163.28,14.11,48.58,198.16,160.45,177.84
38078_sd804_sl11_pd126_pl9_sv3_bp11_ba670_bp76,152.91,13.54,49.62,198.92,138.13,152.8
38079_sd810_sl10_pd200_pl11_sv8_bp11_ba860_bp54,207.92,20.0,67.52,343.39,196.3,304.23
38080_sd841_sl9_pd231_pl6_sv7_bp12_ba710_bp56,179.28,14.67,50.64,210.96,167.58,182.55
38081_sd769_sl10_pd178_pl7_sv10_bp12_ba990_bp56,267.28,21.69,64.17,337.19,239.23,321.41
38082_sd686_sl10_pd176_pl7_sv8_bp12_ba710_bp59,172.64,14.84,49.76,199.23,168.35,193.24
38083_sd726_sl11_pd221_pl11_sv8_bp12_ba750_bp56,178.45,16.08,57.74,272.66,165.38,239.7
38084_sd718_sl5_pd304_pl9_sv7_bp11_ba670_bp58,164.03,13.93,49.29,203.18,157.0,172.39
38085_sd767_sl12_pd217_pl7_sv8_bp11_ba860_bp64,277.66,20.48,60.2,330.23,321.95,303.39
38086_sd645_sl8_pd236_pl10_sv10_bp11_ba820_bp64,204.19,16.06,57.32,236.88,195.72,230.9
38087_sd730_sl8_pd236_pl12_sv9_bp12_ba590_bp80,172.06,13.81,45.33,180.79,189.8,214.6
38088_sd708_sl8_pd219_pl8_sv10_bp10_ba720_bp63,210.46,15.39,53.39,226.66,229.23,238.8
38089_sd635_sl10_pd215_pl10_sv6_bp11_ba720_bp73,170.89,14.12,50.63,215.2,157.71,171.58
38090_sd692_sl10_pd210_pl6_sv11_bp11_ba800_bp43,240.2,19.41,58.55,284.58,269.06,361.14
38091_sd798_sl10_pd253_pl11_sv7_bp12_ba660_bp64,165.32,15.31,52.66,230.91,158.22,213.64
38092_sd699_sl6_pd196_pl9_sv10_bp11_ba640_bp72,206.38,16.41,46.23,217.52,235.47,243.25
38093_sd851_sl12_pd192_pl12_sv6_bp11_ba730_bp60,212.94,16.74,54.21,232.94,211.75,202.49
38094_sd814_sl11_pd260_pl12_sv7_bp11_ba840_bp61,202.35,16.27,59.67,268.29,189.58,247.02
38095_sd773_sl8_pd203_pl12_sv9_bp10_ba770_bp56,259.78,18.54,58.37,308.36,309.98,256.22
38096_sd679_sl11_pd129_pl10_sv11_bp11_ba630_bp58,154.29,15.69,53.87,211.74,159.52,222.43
38097_sd805_sl11_pd249_pl11_sv8_bp11_ba670_bp58,175.17,19.7,63.5,341.56,170.41,285.03
38098_sd647_sl10_pd163_pl5_sv5_bp10_ba600_bp54,140.12,13.06,44.31,176.41,125.34,138.6
38099_sd756_sl8_pd250_pl9_sv11_bp14_ba710_bp42,209.2,17.23,54.55,248.81,238.7,278.99
38100_sd775_sl11_pd167_pl11_sv7_bp11_ba860_bp54,208.45,17.16,58.47,258.5,200.75,207.19
38101_sd782_sl9_pd191_pl9_sv7_bp12_ba710_bp49,167.27,15.24,52.63,233.55,175.56,209.5
38102_sd687_sl6_pd226_pl9_sv7_bp12_ba720_bp58,187.76,14.1,49.59,232.83,184.84,190.91
38103_sd790_sl4_pd226_pl11_sv5_bp11_ba610_bp78,143.43,12.49,40.2,160.47,131.36,133.66
38104_sd797_sl9_pd129_pl11_sv5_bp12_ba700_bp59,168.5,14.05,44.79,193.4,159.43,150.54
38105_sd737_sl11_pd246_pl9_sv12_bp11_ba790_bp59,211.94,16.81,61.04,277.74,235.22,376.47
38106_sd899_sl8_pd242_pl10_sv10_bp13_ba650_bp73,188.58,15.87,51.27,194.33,206.14,221.86
38107_sd656_sl10_pd254_pl8_sv7_bp15_ba710_bp67,177.29,15.07,48.99,209.38,170.88,179.43
38108_sd915_sl11_pd199_pl10_sv9_bp11_ba750_bp76,178.78,18.09,56.22,223.76,181.93,200.06
38109_sd793_sl9_pd230_pl10_sv8_bp13_ba650_bp40,176.52,14.8,48.73,210.64,192.37,194.08
38110_sd763_sl10_pd187_pl11_sv8_bp13_ba740_bp53,183.84,19.16,65.05,347.56,175.91,312.2
38111_sd853_sl13_pd174_pl8_sv6_bp11_ba730_bp52,200.18,17.14,58.86,265.84,208.46,227.38
38112_sd713_sl8_pd205_pl11_sv6_bp12_ba670_bp68,159.76,13.98,47.54,197.88,158.58,164.18
38113_sd775_sl6_pd180_pl12_sv7_bp13_ba630_bp73,201.98,14.66,47.17,219.62,238.97,202.64
38114_sd705_sl14_pd223_pl9_sv10_bp12_ba680_bp54,207.39,15.65,52.08,236.16,233.73,264.81
38115_sd692_sl12_pd163_pl9_sv5_bp12_ba650_bp49,156.3,13.55,44.06,185.16,144.01,137.1
38116_sd797_sl10_pd191_pl11_sv10_bp13_ba740_bp68,195.5,17.83,56.12,230.31,183.25,227.74
38117_sd735_sl8_pd230_pl11_sv6_bp12_ba530_bp62,130.33,12.4,37.29,161.77,122.15,138.07
38118_sd592_sl7_pd162_pl11_sv5_bp12_ba730_bp79,175.83,13.83,49.13,210.76,163.2,156.12
38119_sd635_sl11_pd183_pl11_sv8_bp14_ba540_bp68,130.29,14.87,50.41,236.13,134.26,195.52
38120_sd773_sl7_pd81_pl11_sv10_bp12_ba800_bp62,223.88,16.14,57.69,275.56,215.93,292.88
38121_sd688_sl9_pd235_pl9_sv9_bp13_ba930_bp56,212.66,17.19,61.37,284.94,199.91,244.74
38122_sd655_sl12_pd191_pl8_sv7_bp11_ba670_bp74,172.54,16.32,55.11,257.64,180.61,224.37
38123_sd740_sl6_pd129_pl9_sv8_bp11_ba730_bp56,185.23,15.39,53.97,276.03,200.4,223.69
38124_sd779_sl13_pd196_pl9_sv11_bp13_ba680_bp57,181.12,17.28,59.61,238.53,177.5,298.09
38125_sd778_sl8_pd289_pl14_sv9_bp12_ba490_bp74,150.64,13.66,40.7,181.62,170.55,172.26
38126_sd911_sl8_pd248_pl7_sv8_bp12_ba710_bp62,197.46,15.07,55.22,210.05,199.27,201.21
38127_sd723_sl10_pd225_pl10_sv9_bp11_ba650_bp66,154.21,14.5,48.42,203.16,162.47,194.96
38128_sd707_sl11_pd141_pl7_sv8_bp12_ba700_bp62,213.91,15.42,56.03,271.17,243.7,228.63
38129_sd705_sl11_pd191_pl8_sv9_bp14_ba600_bp59,165.52,14.91,45.32,193.18,167.1,203.96
38130_sd736_sl9_pd215_pl9_sv6_bp12_ba650_bp51,154.79,13.78,48.63,195.61,144.95,152.72
38131_sd847_sl10_pd231_pl13_sv10_bp14_ba670_bp70,192.22,16.73,49.34,226.78,226.54,206.86
38132_sd758_sl12_pd260_pl8_sv9_bp13_ba720_bp56,181.66,15.65,56.28,230.74,195.9,242.44
38133_sd716_sl9_pd198_pl11_sv8_bp12_ba600_bp63,179.62,14.61,49.56,221.08,202.8,195.98
38134_sd750_sl10_pd246_pl11_sv6_bp13_ba690_bp60,173.97,14.78,47.65,204.33,171.82,161.94
38135_sd723_sl8_pd117_pl8_sv6_bp12_ba740_bp63,183.23,15.76,57.35,258.35,162.67,208.52
38136_sd765_sl8_pd217_pl13_sv7_bp11_ba810_bp68,197.51,15.89,54.79,249.89,189.42,185.14
38137_sd783_sl10_pd202_pl11_sv7_bp12_ba730_bp54,181.04,18.77,61.68,326.46,173.42,298.72
38138_sd777_sl9_pd153_pl13_sv9_bp13_ba710_bp56,195.29,17.05,57.83,288.54,213.31,257.75
38139_sd777_sl8_pd159_pl12_sv9_bp11_ba760_bp76,240.47,16.53,53.49,275.6,273.53,254.15
38140_sd814_sl10_pd265_pl10_sv7_bp13_ba670_bp64,161.19,14.98,50.85,209.59,164.12,158.85
38141_sd858_sl13_pd159_pl10_sv8_bp13_ba620_bp80,157.22,15.98,54.46,229.75,176.98,209.74
38142_sd656_sl10_pd124_pl12_sv6_bp12_ba650_bp62,154.89,13.1,43.16,191.19,158.98,135.71
38143_sd948_sl9_pd274_pl13_sv13_bp12_ba790_bp64,236.12,27.17,72.47,406.11,290.45,419.53
38144_sd801_sl12_pd237_pl10_sv9_bp12_ba780_bp47,212.49,17.14,58.07,264.1,241.5,244.56
38145_sd738_sl10_pd155_pl11_sv10_bp11_ba820_bp65,205.85,18.45,59.42,273.76,210.59,261.88
38146_sd711_sl10_pd209_pl9_sv10_bp11_ba690_bp53,175.05,16.94,54.72,223.78,178.24,264.26
38147_sd714_sl8_pd272_pl10_sv9_bp12_ba610_bp49,149.71,14.65,42.06,178.38,163.35,193.37
38148_sd766_sl10_pd187_pl8_sv5_bp12_ba720_bp64,189.59,15.56,56.3,239.84,190.04,176.85
38149_sd838_sl12_pd202_pl7_sv11_bp12_ba740_bp64,190.51,19.07,61.9,266.22,198.16,292.99
38150_sd674_sl10_pd175_pl11_sv10_bp12_ba580_bp64,147.45,14.55,43.06,181.39,160.71,208.97
38151_sd822_sl8_pd204_pl9_sv8_bp11_ba630_bp69,170.22,14.61,50.62,219.88,167.29,192.94
38152_sd689_sl11_pd296_pl11_sv6_bp10_ba630_bp73,152.46,14.26,43.41,187.7,140.1,153.41
38153_sd872_sl13_pd195_pl9_sv8_bp12_ba570_bp55,145.87,14.31,50.39,224.31,167.31,216.19
38154_sd841_sl11_pd113_pl11_sv11_bp11_ba570_bp53,152.53,16.56,52.19,207.46,167.0,247.44
38155_sd823_sl9_pd212_pl13_sv8_bp12_ba670_bp45,163.13,16.19,55.96,276.74,172.57,231.41
38156_sd937_sl12_pd161_pl10_sv6_bp12_ba710_bp57,220.24,17.84,61.39,301.42,236.7,271.95
38157_sd782_sl9_pd201_pl10_sv11_bp12_ba870_bp53,218.43,17.56,63.7,310.91,229.78,340.59
38158_sd779_sl10_pd142_pl10_sv8_bp12_ba600_bp64,152.12,16.48,57.27,269.03,145.87,247.37
38159_sd915_sl8_pd162_pl9_sv5_bp12_ba780_bp72,188.7,15.11,55.15,222.74,170.49,194.87
38160_sd623_sl11_pd217_pl7_sv9_bp13_ba630_bp51,158.46,14.28,48.15,187.02,155.63,183.45
38161_sd750_sl12_pd281_pl15_sv11_bp12_ba660_bp58,181.26,15.61,52.3,234.03,200.57,232.55
38162_sd804_sl13_pd183_pl9_sv7_bp11_ba840_bp62,208.47,16.37,59.85,251.54,204.74,202.52
38163_sd792_sl10_pd173_pl10_sv11_bp13_ba610_bp39,161.72,15.05,54.11,213.1,173.71,257.16
38164_sd638_sl13_pd182_pl7_sv8_bp11_ba760_bp59,250.7,17.11,56.33,306.1,301.01,256.71
38165_sd672_sl11_pd261_pl12_sv10_bp14_ba760_bp53,190.34,15.54,54.02,239.85,180.58,216.76
38166_sd906_sl7_pd189_pl12_sv9_bp13_ba730_bp67,229.79,16.95,55.55,247.03,249.68,306.73
38167_sd657_sl10_pd242_pl7_sv10_bp12_ba660_bp68,175.34,15.55,52.23,221.96,178.15,200.01
38168_sd722_sl15_pd154_pl8_sv10_bp12_ba760_bp69,236.01,16.34,55.47,251.51,295.59,284.13
38169_sd866_sl11_pd189_pl10_sv10_bp13_ba620_bp55,159.95,17.41,50.25,202.1,177.05,197.71
38170_sd663_sl11_pd201_pl11_sv10_bp13_ba750_bp63,196.58,16.83,53.05,223.66,192.2,205.69
38171_sd849_sl10_pd85_pl10_sv8_bp12_ba700_bp66,166.18,16.09,57.96,273.28,152.83,222.33
38172_sd667_sl10_pd70_pl11_sv6_bp12_ba650_bp56,184.7,14.51,47.22,206.19,193.83,172.05
38173_sd949_sl12_pd181_pl10_sv7_bp11_ba710_bp59,176.81,15.66,58.27,252.1,176.42,217.24
38174_sd875_sl9_pd249_pl10_sv9_bp12_ba660_bp71,173.13,14.97,48.35,190.31,186.06,214.2
38175_sd823_sl14_pd103_pl10_sv8_bp11_ba620_bp46,160.1,14.94,48.54,206.01,161.62,183.97
38176_sd840_sl11_pd147_pl11_sv7_bp11_ba920_bp56,219.71,16.65,59.26,283.95,214.56,226.6
38177_sd796_sl10_pd217_pl8_sv7_bp11_ba730_bp63,195.04,15.61,53.2,217.42,182.35,182.65
38178_sd580_sl10_pd168_pl8_sv10_bp11_ba710_bp51,179.66,14.34,54.94,212.95,178.77,227.64
38179_sd787_sl12_pd177_pl10_sv6_bp10_ba700_bp58,181.46,15.5,56.42,241.55,175.95,200.36
38180_sd727_sl10_pd207_pl13_sv6_bp11_ba810_bp51,195.99,15.14,53.81,243.02,181.32,197.31
38181_sd733_sl10_pd239_pl12_sv9_bp11_ba720_bp44,203.04,16.19,53.8,267.82,218.95,221.38
38182_sd866_sl9_pd158_pl14_sv8_bp11_ba570_bp56,150.82,16.29,54.58,256.28,164.03,227.06
38183_sd681_sl9_pd233_pl7_sv9_bp11_ba750_bp59,197.1,16.59,56.08,263.22,198.68,228.14
38184_sd761_sl8_pd135_pl12_sv5_bp11_ba550_bp55,125.48,11.93,40.45,166.54,115.11,129.75
38185_sd865_sl11_pd226_pl9_sv5_bp12_ba690_bp72,186.9,15.09,52.76,217.24,192.83,177.42
38186_sd688_sl12_pd218_pl9_sv10_bp13_ba750_bp64,190.24,15.7,53.52,217.08,187.7,236.88
38187_sd699_sl10_pd160_pl9_sv10_bp13_ba740_bp67,194.63,15.6,53.16,222.75,196.14,233.25
38188_sd858_sl9_pd187_pl8_sv8_bp11_ba760_bp67,188.61,16.5,51.88,227.28,188.71,214.53
38189_sd825_sl13_pd144_pl8_sv9_bp13_ba830_bp65,294.64,20.75,63.21,323.14,355.22,333.1
38190_sd682_sl9_pd301_pl9_sv9_bp12_ba740_bp46,176.13,15.88,52.62,214.33,181.81,214.53
38191_sd771_sl8_pd229_pl7_sv9_bp11_ba640_bp51,186.03,15.47,49.95,212.78,207.21,230.68
38192_sd712_sl9_pd289_pl11_sv7_bp13_ba750_bp49,176.53,15.11,54.23,245.08,177.68,220.02
38193_sd778_sl9_pd161_pl9_sv5_bp13_ba800_bp46,196.64,14.98,53.84,224.71,180.68,162.35
38194_sd638_sl13_pd208_pl9_sv9_bp11_ba690_bp42,194.99,15.21,54.01,244.28,205.81,221.14
38195_sd694_sl10_pd175_pl7_sv9_bp13_ba520_bp58,140.79,13.45,45.1,200.23,151.05,193.5
38196_sd759_sl9_pd248_pl10_sv11_bp12_ba920_bp60,231.13,18.08,62.83,303.84,234.23,356.58
38197_sd682_sl10_pd281_pl11_sv11_bp11_ba690_bp67,168.81,14.65,54.54,229.92,165.56,222.08
38198_sd648_sl13_pd216_pl10_sv11_bp11_ba650_bp62,159.24,16.25,56.92,229.79,179.99,225.23
38199_sd909_sl11_pd282_pl9_sv9_bp13_ba620_bp63,189.86,16.25,49.64,221.91,208.06,240.85
38200_sd648_sl10_pd198_pl12_sv9_bp11_ba790_bp55,215.83,16.97,53.97,263.17,246.62,231.03
38201_sd813_sl7_pd202_pl9_sv7_bp13_ba640_bp76,159.12,13.89,43.91,189.83,160.27,158.39
38202_sd821_sl12_pd233_pl10_sv8_bp13_ba460_bp42,136.9,17.58,58.61,298.35,139.26,287.28
38203_sd928_sl11_pd171_pl9_sv10_bp11_ba830_bp58,196.32,18.31,65.36,270.84,211.5,282.71
38204_sd688_sl11_pd184_pl15_sv9_bp13_ba730_bp54,173.63,16.05,53.37,235.13,187.15,235.54
38205_sd786_sl13_pd222_pl12_sv7_bp13_ba820_bp76,201.03,16.77,57.34,254.43,207.76,183.97
38206_sd720_sl8_pd130_pl9_sv4_bp14_ba770_bp52,179.93,14.78,51.79,223.99,173.9,176.01
38207_sd684_sl11_pd206_pl7_sv12_bp11_ba860_bp48,254.12,20.13,60.82,295.27,278.42,390.91
38208_sd805_sl10_pd111_pl12_sv6_bp13_ba760_bp80,218.85,17.05,56.46,275.57,231.86,216.7
38209_sd642_sl11_pd187_pl9_sv11_bp11_ba800_bp66,206.94,17.45,56.2,253.21,205.21,305.67
38210_sd745_sl13_pd187_pl10_sv9_bp13_ba840_bp61,219.63,20.04,65.29,297.43,219.38,303.88
38211_sd795_sl8_pd246_pl10_sv5_bp14_ba720_bp53,173.03,14.4,49.71,213.18,168.13,146.68
38212_sd754_sl13_pd204_pl11_sv8_bp12_ba770_bp51,184.71,15.64,54.06,237.16,180.69,193.4
38213_sd800_sl11_pd150_pl10_sv7_bp12_ba750_bp54,181.46,18.47,62.47,321.07,178.81,295.81
38214_sd876_sl16_pd190_pl12_sv8_bp12_ba710_bp64,239.43,19.49,62.96,326.3,264.33,274.94
38215_sd787_sl8_pd109_pl8_sv7_bp13_ba870_bp63,209.14,17.74,59.31,278.37,185.28,230.14
38216_sd798_sl8_pd207_pl11_sv8_bp11_ba650_bp57,190.81,14.3,49.16,206.63,206.15,192.47
38217_sd795_sl10_pd210_pl12_sv8_bp13_ba610_bp62,161.34,17.97,59.84,310.69,177.08,280.86
38218_sd782_sl5_pd236_pl9_sv6_bp12_ba690_bp69,169.93,14.32,48.42,207.15,170.38,162.86
38219_sd848_sl9_pd151_pl9_sv7_bp12_ba800_bp74,189.6,16.65,60.36,270.08,183.7,227.03
38220_sd681_sl8_pd203_pl9_sv7_bp11_ba620_bp51,162.26,13.68,45.18,200.62,150.19,185.05
38221_sd743_sl10_pd181_pl11_sv7_bp13_ba820_bp74,202.91,16.67,57.12,264.18,184.84,193.99
38222_sd745_sl11_pd201_pl11_sv7_bp9_ba810_bp55,201.77,16.33,56.35,261.47,197.92,203.68
38223_sd653_sl5_pd159_pl12_sv7_bp12_ba790_bp62,232.96,15.8,50.74,261.12,238.27,229.5
38224_sd714_sl10_pd264_pl10_sv5_bp12_ba680_bp45,162.35,13.64,48.47,190.23,155.18,146.44
38225_sd794_sl10_pd290_pl11_sv7_bp12_ba760_bp55,182.01,16.12,53.93,227.29,176.46,190.52
38226_sd696_sl8_pd246_pl8_sv9_bp12_ba520_bp54,153.55,13.05,40.48,176.37,161.32,183.8
38227_sd763_sl9_pd238_pl12_sv9_bp11_ba590_bp66,192.39,15.17,45.68,215.26,221.96,189.12
38228_sd682_sl12_pd206_pl11_sv7_bp13_ba770_bp71,187.86,15.76,53.6,236.04,191.95,160.98
38229_sd753_sl6_pd269_pl13_sv7_bp11_ba590_bp67,148.25,12.86,43.34,178.89,143.53,146.14
38230_sd838_sl11_pd226_pl8_sv8_bp14_ba560_bp46,191.99,15.57,45.73,224.99,236.85,209.46
38231_sd865_sl11_pd164_pl11_sv8_bp13_ba680_bp62,183.63,20.8,66.74,367.06,183.75,336.24
38232_sd682_sl10_pd202_pl10_sv12_bp11_ba830_bp60,231.62,16.38,61.15,259.79,241.59,382.03
38233_sd691_sl7_pd166_pl12_sv7_bp12_ba870_bp64,206.78,16.02,54.7,253.42,183.79,204.74
38234_sd804_sl10_pd204_pl13_sv10_bp11_ba820_bp42,249.89,18.42,56.76,282.79,265.5,248.29
