load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
47076_sd753_sl12_pd177_pl9_sv8_bp13_ba720_bp43,202.74,16.6,55.36,258.24,218.74,226.64
47077_sd788_sl12_pd167_pl11_sv5_bp11_ba680_bp50,160.41,14.5,51.55,216.69,149.53,162.94
47078_sd795_sl13_pd256_pl10_sv7_bp12_ba760_bp62,175.16,15.59,53.33,219.45,165.95,186.7
47079_sd758_sl11_pd171_pl9_sv12_bp11_ba720_bp62,191.75,17.06,56.86,257.51,245.5,378.04
47080_sd782_sl8_pd143_pl9_sv7_bp14_ba770_bp99,184.65,16.06,53.12,229.85,164.88,184.01
47081_sd706_sl9_pd245_pl11_sv6_bp12_ba790_bp59,200.31,16.2,54.05,251.76,200.12,197.14
47082_sd907_sl11_pd243_pl10_sv5_bp11_ba520_bp54,125.91,12.77,40.55,164.31,116.68,143.13
47083_sd769_sl10_pd141_pl9_sv5_bp13_ba500_bp61,124.73,11.93,30.73,137.96,110.69,112.09
47084_sd838_sl7_pd186_pl11_sv5_bp12_ba600_bp64,144.18,12.81,41.84,171.8,137.03,118.61
47085_sd807_sl12_pd318_pl9_sv6_bp12_ba850_bp65,199.55,16.8,60.64,260.95,183.28,203.65
47086_sd692_sl10_pd203_pl10_sv8_bp12_ba720_bp50,176.84,14.67,48.99,219.02,174.36,198.31
47087_sd866_sl10_pd154_pl10_sv12_bp11_ba820_bp59,226.92,17.53,65.18,308.61,271.35,462.68
47088_sd660_sl12_pd228_pl13_sv10_bp12_ba760_bp59,188.69,16.55,56.74,254.2,199.69,228.45
47089_sd746_sl8_pd169_pl9_sv8_bp11_ba640_bp74,173.05,13.94,45.76,206.36,146.15,163.78
47090_sd638_sl12_pd88_pl10_sv7_bp11_ba820_bp66,198.74,16.13,57.13,268.96,189.29,219.16
47091_sd805_sl13_pd141_pl7_sv6_bp11_ba810_bp69,189.25,15.62,56.72,251.86,183.06,218.42
47092_sd698_sl10_pd229_pl13_sv13_bp10_ba740_bp68,213.29,21.81,60.68,320.94,270.05,357.0
47093_sd679_sl9_pd122_pl12_sv6_bp11_ba790_bp59,199.34,15.59,53.86,245.86,191.48,199.27
47094_sd958_sl12_pd193_pl12_sv9_bp10_ba630_bp60,163.68,17.45,55.27,265.23,167.0,230.79
47095_sd916_sl12_pd179_pl7_sv7_bp10_ba730_bp70,222.83,15.99,58.98,267.35,261.19,178.48
47096_sd690_sl11_pd188_pl8_sv8_bp11_ba660_bp54,197.38,15.15,51.99,229.5,233.16,218.25
47097_sd624_sl10_pd226_pl11_sv7_bp13_ba640_bp51,152.73,14.17,50.1,216.19,154.05,199.45
47098_sd798_sl8_pd189_pl10_sv11_bp12_ba650_bp50,190.82,16.87,56.72,252.43,217.61,217.25
47099_sd811_sl9_pd292_pl11_sv7_bp11_ba800_bp58,198.59,16.68,56.56,243.08,186.36,195.2
47100_sd740_sl8_pd208_pl9_sv11_bp11_ba620_bp63,185.13,14.93,49.0,230.44,198.13,254.52
47101_sd641_sl7_pd133_pl10_sv7_bp14_ba700_bp69,166.65,13.83,49.18,213.64,154.09,171.72
47102_sd739_sl7_pd213_pl8_sv8_bp14_ba660_bp69,174.67,14.16,51.36,217.43,172.97,198.43
47103_sd736_sl10_pd184_pl10_sv10_bp12_ba770_bp67,188.25,18.17,56.7,226.66,188.83,210.47
47104_sd740_sl10_pd264_pl11_sv6_bp11_ba660_bp56,171.92,14.35,49.24,205.85,172.76,163.52
47105_sd816_sl10_pd166_pl12_sv9_bp10_ba710_bp52,179.36,18.55,59.68,309.55,179.81,261.15
47106_sd689_sl12_pd82_pl10_sv5_bp14_ba700_bp52,172.15,13.93,49.93,210.57,165.15,168.53
47107_sd711_sl11_pd201_pl13_sv6_bp12_ba770_bp57,186.01,15.56,53.35,241.9,174.96,186.53
47108_sd722_sl7_pd127_pl6_sv10_bp13_ba700_bp70,229.57,18.01,55.76,253.62,265.65,215.79
47109_sd650_sl7_pd197_pl12_sv8_bp13_ba730_bp52,248.75,16.84,54.7,275.93,307.95,241.71
47110_sd735_sl10_pd127_pl10_sv8_bp11_ba560_bp66,146.5,16.0,54.58,246.78,139.74,224.35
47111_sd808_sl11_pd172_pl10_sv12_bp11_ba750_bp53,226.02,18.01,58.88,274.85,292.29,448.55
47112_sd696_sl8_pd266_pl12_sv5_bp12_ba760_bp48,172.57,14.1,51.25,206.32,155.62,166.67
47113_sd826_sl12_pd107_pl10_sv9_bp10_ba700_bp58,189.57,17.93,58.03,284.29,191.94,251.59
47114_sd711_sl13_pd209_pl5_sv9_bp11_ba590_bp67,166.82,16.14,44.11,209.52,192.13,190.84
47115_sd638_sl8_pd198_pl7_sv7_bp10_ba680_bp51,163.14,13.5,47.8,199.49,167.4,152.3
47116_sd896_sl11_pd144_pl9_sv8_bp11_ba670_bp56,206.23,16.62,56.38,260.82,241.67,217.44
47117_sd595_sl13_pd297_pl10_sv9_bp12_ba540_bp43,147.25,13.82,43.92,199.47,149.49,200.66
47118_sd755_sl13_pd74_pl8_sv7_bp12_ba780_bp64,188.33,16.05,57.06,253.72,188.44,208.26
47119_sd815_sl12_pd171_pl8_sv11_bp12_ba600_bp54,173.25,17.05,60.83,254.59,174.49,315.13
47120_sd854_sl10_pd289_pl10_sv8_bp11_ba750_bp67,176.57,16.03,55.1,240.19,172.52,220.57
47121_sd650_sl10_pd272_pl8_sv7_bp13_ba770_bp56,197.22,15.11,51.36,231.6,198.96,189.62
47122_sd654_sl9_pd222_pl12_sv8_bp14_ba660_bp74,165.21,15.53,53.51,240.2,170.86,195.34
47123_sd891_sl12_pd171_pl9_sv9_bp11_ba700_bp58,185.02,17.49,58.37,251.86,196.13,246.95
47124_sd624_sl12_pd194_pl15_sv9_bp11_ba400_bp78,102.7,11.43,28.62,135.52,111.73,107.25
47125_sd762_sl12_pd198_pl4_sv6_bp13_ba600_bp83,154.12,14.02,44.17,180.04,154.64,171.13
47126_sd704_sl12_pd146_pl12_sv9_bp11_ba720_bp69,182.49,16.98,56.65,292.34,178.8,227.11
47127_sd579_sl10_pd208_pl8_sv8_bp12_ba660_bp61,159.58,14.39,44.8,185.89,153.94,165.11
47128_sd753_sl10_pd185_pl13_sv8_bp13_ba440_bp58,109.91,12.09,33.93,152.16,119.75,139.54
47129_sd701_sl10_pd235_pl14_sv7_bp11_ba740_bp64,194.62,16.61,54.43,237.78,195.84,188.11
47130_sd768_sl11_pd198_pl9_sv8_bp11_ba750_bp45,212.75,16.47,55.95,274.25,240.71,223.01
47131_sd623_sl8_pd276_pl8_sv8_bp12_ba610_bp38,154.98,13.75,42.29,176.36,147.84,175.74
47132_sd703_sl10_pd124_pl7_sv8_bp13_ba800_bp57,223.05,16.93,55.17,248.64,240.5,236.46
47133_sd837_sl9_pd266_pl13_sv7_bp13_ba760_bp72,183.54,15.95,56.62,250.9,169.81,184.6
47134_sd831_sl10_pd157_pl8_sv10_bp11_ba770_bp43,213.08,17.3,58.79,253.35,213.29,308.01
47135_sd650_sl9_pd240_pl10_sv9_bp11_ba630_bp60,154.36,14.09,44.29,179.79,168.28,178.09
47136_sd715_sl11_pd237_pl12_sv10_bp12_ba770_bp64,184.27,15.93,54.07,250.62,187.55,211.64
47137_sd808_sl10_pd251_pl10_sv8_bp15_ba640_bp68,164.96,16.34,52.74,230.3,160.87,213.49
47138_sd742_sl8_pd123_pl11_sv8_bp13_ba790_bp48,255.94,17.38,55.74,277.24,298.83,305.79
47139_sd940_sl12_pd179_pl11_sv9_bp10_ba720_bp55,217.77,17.57,56.85,260.77,224.9,232.14
47140_sd733_sl9_pd242_pl9_sv4_bp12_ba710_bp63,166.12,14.3,51.15,205.06,150.83,145.1
47141_sd847_sl11_pd235_pl9_sv8_bp13_ba510_bp56,149.49,13.99,41.09,195.48,184.7,175.9
47142_sd760_sl12_pd237_pl10_sv6_bp12_ba900_bp60,236.46,16.79,60.56,275.39,224.49,228.83
47143_sd817_sl11_pd276_pl12_sv8_bp14_ba690_bp69,171.81,17.78,63.1,300.7,171.14,267.91
47144_sd701_sl14_pd164_pl9_sv6_bp11_ba730_bp58,174.37,14.79,51.37,231.15,174.13,184.31
47145_sd770_sl13_pd249_pl10_sv10_bp12_ba930_bp44,233.76,21.39,61.97,281.49,242.79,297.43
47146_sd790_sl11_pd148_pl10_sv9_bp12_ba590_bp39,162.84,15.5,49.33,210.13,163.52,218.12
47147_sd842_sl8_pd290_pl8_sv7_bp13_ba710_bp60,172.67,14.97,47.96,202.88,177.75,152.3
47148_sd645_sl11_pd177_pl11_sv7_bp12_ba730_bp53,174.14,15.28,52.99,224.2,168.42,193.21
47149_sd801_sl9_pd266_pl9_sv10_bp13_ba700_bp53,184.12,15.16,56.94,228.83,187.48,252.68
47150_sd868_sl8_pd255_pl7_sv7_bp11_ba720_bp76,173.2,14.81,52.53,214.22,159.48,184.09
47151_sd784_sl12_pd230_pl9_sv8_bp12_ba550_bp58,140.46,14.05,49.94,217.76,153.74,194.33
47152_sd633_sl13_pd214_pl9_sv7_bp10_ba660_bp48,163.99,13.87,47.71,199.31,154.31,157.18
47153_sd778_sl10_pd247_pl17_sv9_bp12_ba840_bp49,198.51,17.22,55.78,255.9,205.15,241.56
47154_sd712_sl12_pd165_pl14_sv5_bp11_ba860_bp66,200.45,15.09,55.68,254.67,177.12,175.61
47155_sd788_sl8_pd190_pl11_sv7_bp12_ba680_bp57,169.34,15.58,52.95,230.24,164.77,211.68
47156_sd655_sl12_pd284_pl10_sv5_bp12_ba810_bp51,185.3,15.45,55.51,244.14,159.98,189.53
47157_sd803_sl11_pd206_pl10_sv7_bp11_ba690_bp79,163.71,15.91,55.62,237.49,164.59,215.66
47158_sd815_sl11_pd191_pl9_sv9_bp12_ba580_bp58,143.18,14.73,45.95,178.54,160.44,199.32
47159_sd843_sl10_pd146_pl9_sv9_bp12_ba550_bp47,140.99,15.37,43.7,166.68,161.46,199.56
47160_sd702_sl10_pd166_pl5_sv11_bp12_ba580_bp69,195.7,14.86,39.62,201.1,230.22,216.48
47161_sd856_sl9_pd170_pl10_sv9_bp12_ba580_bp53,153.89,15.4,47.63,173.75,168.84,194.69
47162_sd763_sl10_pd186_pl8_sv9_bp11_ba770_bp52,189.7,16.02,54.75,224.81,199.78,213.68
47163_sd842_sl12_pd108_pl10_sv9_bp12_ba790_bp52,233.0,18.51,58.58,289.71,270.74,304.92
47164_sd712_sl12_pd131_pl9_sv6_bp10_ba810_bp66,193.13,15.53,56.27,249.32,171.15,188.08
47165_sd790_sl8_pd145_pl9_sv10_bp11_ba830_bp57,227.7,16.1,56.87,259.82,228.99,260.12
47166_sd818_sl9_pd140_pl10_sv6_bp11_ba590_bp60,145.48,13.31,46.11,191.35,149.09,169.21
47167_sd726_sl17_pd291_pl9_sv6_bp14_ba600_bp55,146.82,13.88,46.77,188.76,135.41,157.46
47168_sd720_sl9_pd197_pl12_sv9_bp11_ba610_bp55,206.97,15.69,50.1,260.06,259.01,225.96
47169_sd820_sl10_pd169_pl11_sv7_bp12_ba540_bp60,134.4,13.78,42.17,176.51,130.95,156.09
47170_sd694_sl9_pd163_pl11_sv7_bp11_ba620_bp28,156.31,15.32,52.63,244.4,147.08,213.34
47171_sd758_sl8_pd178_pl7_sv7_bp11_ba800_bp51,197.04,15.34,54.01,236.25,188.58,187.32
47172_sd745_sl9_pd192_pl12_sv8_bp12_ba620_bp74,159.74,17.21,61.34,307.65,168.47,286.5
47173_sd750_sl12_pd233_pl15_sv8_bp12_ba700_bp56,188.91,16.83,53.16,252.56,201.52,212.25
47174_sd769_sl11_pd228_pl11_sv8_bp11_ba660_bp60,156.62,15.86,53.61,234.62,167.19,225.22
47175_sd749_sl12_pd217_pl10_sv10_bp12_ba760_bp55,190.35,17.49,57.44,237.68,199.14,248.26
47176_sd775_sl12_pd216_pl10_sv10_bp12_ba830_bp49,230.0,18.17,59.75,272.11,265.85,264.87
47177_sd660_sl14_pd208_pl9_sv8_bp12_ba550_bp72,137.04,14.25,50.55,217.95,149.41,184.37
47178_sd729_sl12_pd159_pl8_sv8_bp9_ba650_bp65,173.77,16.67,57.86,275.52,189.47,229.74
47179_sd849_sl10_pd110_pl11_sv8_bp12_ba830_bp51,213.28,20.89,66.61,362.78,207.08,344.78
47180_sd792_sl11_pd228_pl9_sv7_bp11_ba510_bp70,128.93,12.68,38.03,173.94,125.13,150.2
47181_sd703_sl13_pd299_pl11_sv6_bp12_ba390_bp78,91.88,11.37,31.43,137.05,90.75,120.58
47182_sd720_sl8_pd228_pl12_sv8_bp11_ba720_bp60,232.31,16.69,56.02,274.39,271.58,253.46
47183_sd652_sl9_pd266_pl9_sv9_bp12_ba650_bp74,166.9,14.02,47.3,187.12,155.4,191.4
47184_sd722_sl10_pd276_pl12_sv11_bp13_ba950_bp47,237.28,18.68,64.64,303.51,231.67,324.82
47185_sd768_sl9_pd295_pl10_sv7_bp13_ba720_bp75,168.96,14.95,54.08,219.71,168.06,185.61
47186_sd752_sl11_pd209_pl9_sv10_bp12_ba690_bp49,175.72,16.4,50.53,218.52,181.61,265.19
47187_sd800_sl7_pd205_pl12_sv4_bp12_ba810_bp69,183.11,14.91,53.04,237.98,165.72,173.55
47188_sd678_sl9_pd240_pl9_sv6_bp12_ba620_bp64,148.35,14.01,50.81,213.56,138.34,173.12
47189_sd684_sl10_pd205_pl7_sv10_bp10_ba710_bp62,186.56,16.01,53.36,201.86,198.32,231.55
47190_sd863_sl9_pd205_pl9_sv7_bp12_ba640_bp44,166.14,14.8,51.03,225.38,167.67,186.57
47191_sd795_sl10_pd281_pl12_sv10_bp12_ba640_bp58,162.53,16.13,47.93,209.31,167.74,223.09
47192_sd781_sl8_pd216_pl11_sv11_bp13_ba710_bp42,184.87,18.05,57.42,262.13,211.38,301.78
47193_sd845_sl10_pd134_pl10_sv9_bp12_ba980_bp47,237.37,19.31,66.11,326.43,241.29,280.73
47194_sd744_sl7_pd281_pl9_sv9_bp12_ba730_bp50,192.68,16.13,53.05,223.79,183.21,220.77
47195_sd702_sl11_pd147_pl9_sv7_bp13_ba640_bp68,165.0,15.82,55.09,262.17,168.3,242.31
47196_sd678_sl11_pd264_pl8_sv10_bp11_ba700_bp66,171.78,14.7,49.8,195.78,167.97,217.23
47197_sd751_sl10_pd210_pl8_sv6_bp12_ba760_bp67,179.49,14.92,55.33,231.23,169.31,180.66
47198_sd953_sl10_pd201_pl9_sv5_bp9_ba760_bp72,206.36,15.82,57.23,251.12,207.27,207.81
47199_sd651_sl9_pd162_pl11_sv7_bp11_ba770_bp67,185.89,15.13,52.11,235.26,173.13,174.36
47200_sd773_sl10_pd229_pl7_sv8_bp11_ba610_bp64,160.01,14.85,44.09,195.9,166.73,179.24
47201_sd624_sl10_pd241_pl11_sv11_bp11_ba820_bp56,196.83,16.54,58.16,267.0,189.88,262.26
47202_sd728_sl12_pd203_pl11_sv6_bp13_ba730_bp71,177.05,14.65,51.49,223.58,161.21,172.09
47203_sd890_sl10_pd182_pl8_sv5_bp11_ba580_bp75,138.49,13.08,45.67,187.35,142.38,158.55
47204_sd676_sl9_pd266_pl9_sv7_bp12_ba720_bp45,174.78,15.11,50.72,208.43,161.45,169.81
47205_sd865_sl9_pd217_pl11_sv9_bp11_ba850_bp58,234.36,17.51,58.14,270.71,260.77,280.82
47206_sd681_sl12_pd265_pl10_sv11_bp13_ba750_bp60,188.15,18.02,60.6,260.09,187.61,295.57
47207_sd754_sl12_pd167_pl10_sv8_bp11_ba710_bp61,183.84,17.51,57.83,292.32,182.7,240.25
47208_sd713_sl7_pd143_pl10_sv6_bp13_ba740_bp50,172.25,15.86,55.83,260.7,181.73,230.44
47209_sd678_sl12_pd206_pl13_sv9_bp12_ba730_bp43,187.65,17.9,63.58,315.76,197.06,263.72
47210_sd868_sl11_pd52_pl10_sv5_bp12_ba670_bp68,161.51,14.23,49.6,199.56,155.4,164.16
47211_sd638_sl11_pd239_pl10_sv7_bp12_ba870_bp39,200.86,15.52,54.67,246.58,187.61,187.77
47212_sd657_sl10_pd141_pl12_sv9_bp11_ba770_bp52,191.1,16.85,59.16,286.81,187.29,251.62
47213_sd743_sl8_pd247_pl12_sv9_bp10_ba650_bp50,185.85,14.43,51.94,222.1,212.32,229.75
47214_sd792_sl11_pd247_pl11_sv11_bp13_ba720_bp57,174.64,17.19,59.98,257.94,186.5,282.04
47215_sd856_sl10_pd98_pl11_sv9_bp13_ba750_bp42,179.7,18.1,60.85,289.58,174.92,262.39
47216_sd819_sl11_pd167_pl10_sv6_bp13_ba770_bp64,209.28,15.63,55.27,243.14,216.88,207.17
47217_sd826_sl9_pd167_pl9_sv5_bp12_ba710_bp52,165.35,14.43,52.8,222.23,153.41,168.49
47218_sd757_sl12_pd223_pl8_sv7_bp12_ba910_bp52,219.22,17.55,62.27,293.85,202.38,261.22
47219_sd744_sl10_pd207_pl10_sv6_bp14_ba590_bp55,186.05,14.16,43.36,210.5,204.33,173.59
47220_sd756_sl12_pd201_pl11_sv4_bp13_ba810_bp71,188.34,15.69,54.45,223.01,171.82,169.97
47221_sd760_sl16_pd286_pl9_sv7_bp11_ba830_bp61,196.43,16.94,59.11,253.38,174.74,206.58
47222_sd768_sl13_pd128_pl14_sv8_bp12_ba560_bp45,156.7,14.54,43.4,194.46,178.94,162.97
47223_sd748_sl7_pd260_pl10_sv6_bp14_ba620_bp69,146.71,13.27,44.9,183.23,138.82,146.31
47224_sd741_sl10_pd249_pl9_sv9_bp13_ba880_bp47,206.96,19.33,64.24,290.97,222.15,262.16
47225_sd846_sl10_pd224_pl9_sv11_bp13_ba920_bp58,234.78,19.28,65.28,293.08,241.05,390.76
47226_sd686_sl11_pd225_pl9_sv8_bp12_ba750_bp65,186.56,15.13,54.28,255.04,183.64,232.95
47227_sd634_sl10_pd183_pl14_sv8_bp10_ba790_bp60,179.2,14.77,52.6,239.31,172.88,205.09
47228_sd709_sl12_pd235_pl10_sv7_bp13_ba710_bp64,170.13,15.38,50.32,213.45,166.07,177.35
47229_sd721_sl11_pd200_pl9_sv6_bp13_ba680_bp48,163.6,13.98,45.95,194.63,148.16,154.08
47230_sd811_sl12_pd92_pl13_sv6_bp12_ba690_bp61,164.88,14.84,50.17,204.65,167.06,175.09
47231_sd811_sl10_pd216_pl6_sv10_bp11_ba560_bp43,179.12,15.82,46.72,194.86,214.21,248.31
47232_sd757_sl11_pd156_pl10_sv6_bp11_ba750_bp51,191.45,15.12,55.16,239.66,187.75,180.85
47233_sd827_sl8_pd156_pl9_sv7_bp13_ba740_bp49,204.83,15.6,50.94,228.37,212.12,202.19
47234_sd586_sl8_pd162_pl7_sv8_bp12_ba810_bp68,211.56,15.97,54.44,261.85,204.43,232.51
