load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
04025_sd700_sl9_pd204_pl13_sv6_bp12_ba770_bp65,180.8,15.22,51.15,219.71,174.83,158.98
04026_sd829_sl15_pd245_pl11_sv6_bp10_ba720_bp56,171.28,15.46,52.32,216.82,158.68,187.94
04027_sd874_sl13_pd196_pl6_sv6_bp13_ba840_bp76,196.54,16.21,55.69,225.84,176.88,174.45
04028_sd673_sl10_pd166_pl4_sv5_bp14_ba560_bp42,145.66,12.96,40.58,174.33,147.83,152.23
04029_sd768_sl11_pd170_pl8_sv9_bp10_ba700_bp61,185.12,15.63,55.15,250.54,184.5,237.57
04030_sd637_sl11_pd183_pl10_sv8_bp14_ba780_bp57,195.5,18.58,61.57,309.62,185.4,270.64
04031_sd745_sl10_pd263_pl6_sv9_bp14_ba690_bp55,188.51,17.83,50.99,237.48,190.88,246.08
04032_sd612_sl11_pd248_pl8_sv9_bp11_ba620_bp39,149.54,14.2,45.09,182.1,164.31,200.64
04033_sd771_sl12_pd262_pl10_sv10_bp12_ba620_bp73,153.24,15.79,49.81,197.06,171.95,185.96
04034_sd732_sl12_pd167_pl10_sv10_bp12_ba660_bp64,162.24,16.67,50.42,203.79,180.87,188.64
04035_sd723_sl8_pd215_pl8_sv5_bp11_ba620_bp54,158.16,13.96,45.12,182.24,151.54,125.93
04036_sd741_sl11_pd210_pl9_sv6_bp12_ba840_bp47,200.24,16.11,57.87,278.4,184.84,233.84
04037_sd760_sl10_pd270_pl8_sv7_bp12_ba610_bp46,148.22,13.41,43.93,177.18,143.06,147.68
04038_sd864_sl11_pd185_pl7_sv10_bp13_ba740_bp63,217.49,19.32,58.9,222.04,221.82,255.13
04039_sd822_sl8_pd155_pl13_sv4_bp12_ba660_bp66,188.35,14.78,47.68,216.18,204.87,157.46
04040_sd759_sl9_pd131_pl12_sv5_bp12_ba640_bp65,149.66,13.26,45.02,181.99,135.82,143.01
04041_sd869_sl6_pd180_pl15_sv9_bp10_ba760_bp55,262.08,18.35,55.07,277.9,315.54,307.14
04042_sd771_sl11_pd194_pl10_sv7_bp13_ba690_bp62,171.39,15.11,50.46,217.85,177.89,166.69
04043_sd651_sl14_pd197_pl10_sv9_bp13_ba630_bp56,157.31,16.27,54.73,244.73,168.77,234.83
04044_sd704_sl11_pd148_pl8_sv5_bp13_ba650_bp44,157.69,13.38,44.1,188.6,147.38,133.53
04045_sd800_sl5_pd180_pl11_sv11_bp10_ba920_bp58,292.84,21.83,60.09,341.84,328.8,417.59
04046_sd763_sl8_pd180_pl10_sv4_bp11_ba760_bp64,177.67,14.63,51.46,208.27,160.02,139.91
04047_sd608_sl14_pd189_pl8_sv9_bp13_ba840_bp70,233.31,17.4,58.46,280.47,239.98,263.26
04048_sd758_sl7_pd169_pl12_sv8_bp11_ba860_bp54,236.71,16.07,55.63,277.66,260.68,261.4
04049_sd770_sl10_pd229_pl6_sv4_bp12_ba690_bp63,155.61,13.76,51.94,211.71,144.64,161.73
04050_sd733_sl10_pd190_pl11_sv6_bp12_ba780_bp51,194.2,15.4,56.46,255.02,192.35,200.35
04051_sd695_sl8_pd210_pl8_sv8_bp9_ba750_bp63,187.98,15.37,52.31,229.1,192.69,207.53
04052_sd723_sl11_pd209_pl13_sv7_bp10_ba610_bp60,154.46,13.72,46.8,196.3,148.18,163.69
04053_sd716_sl13_pd267_pl12_sv11_bp13_ba760_bp44,193.26,16.51,57.38,254.29,199.38,259.63
04054_sd762_sl12_pd237_pl11_sv12_bp10_ba880_bp65,215.89,17.97,61.24,294.74,219.65,244.22
04055_sd812_sl8_pd179_pl12_sv10_bp12_ba870_bp45,234.77,17.05,59.96,292.78,250.35,342.19
04056_sd665_sl8_pd265_pl13_sv7_bp12_ba670_bp56,156.67,14.25,46.9,197.2,150.66,153.03
04057_sd814_sl8_pd255_pl11_sv14_bp11_ba780_bp50,248.8,20.59,62.58,302.77,300.2,491.85
04058_sd824_sl9_pd251_pl8_sv9_bp10_ba560_bp73,162.99,13.65,39.34,175.94,168.7,212.26
04059_sd873_sl10_pd260_pl9_sv7_bp12_ba960_bp58,226.42,17.79,62.08,298.47,205.13,263.75
04060_sd897_sl10_pd183_pl12_sv9_bp12_ba740_bp63,194.62,17.8,62.23,285.46,206.61,240.61
04061_sd878_sl12_pd188_pl9_sv11_bp12_ba580_bp52,163.87,16.1,60.91,227.52,177.45,302.23
04062_sd804_sl11_pd146_pl11_sv10_bp11_ba850_bp41,209.18,17.75,59.7,282.71,210.88,253.02
04063_sd748_sl14_pd170_pl13_sv10_bp12_ba840_bp39,215.24,18.17,60.26,269.76,243.87,254.34
04064_sd666_sl11_pd258_pl11_sv9_bp11_ba730_bp57,180.04,15.18,53.16,227.43,186.52,212.48
04065_sd718_sl6_pd216_pl11_sv6_bp11_ba820_bp42,191.27,15.04,52.39,226.52,181.52,171.9
04066_sd626_sl10_pd221_pl9_sv7_bp11_ba710_bp71,174.28,14.81,52.71,232.91,160.0,202.04
04067_sd671_sl13_pd271_pl10_sv9_bp12_ba600_bp75,158.16,15.38,46.94,217.72,168.61,193.69
04068_sd815_sl9_pd230_pl10_sv6_bp12_ba780_bp72,180.81,14.76,51.67,208.95,166.58,164.44
04069_sd834_sl9_pd171_pl12_sv12_bp11_ba640_bp70,209.96,21.2,57.95,302.72,246.71,382.07
04070_sd707_sl9_pd87_pl8_sv9_bp12_ba560_bp64,168.21,14.4,48.66,213.14,173.56,225.87
04071_sd708_sl8_pd159_pl13_sv6_bp13_ba610_bp40,151.53,13.01,44.72,187.65,150.94,142.54
04072_sd763_sl10_pd222_pl10_sv11_bp13_ba690_bp79,175.84,14.92,53.86,222.67,178.95,259.61
04073_sd793_sl8_pd144_pl13_sv6_bp12_ba690_bp48,182.45,16.05,55.1,262.69,179.29,231.97
04074_sd828_sl9_pd171_pl9_sv7_bp12_ba910_bp70,212.08,16.78,57.1,256.8,189.88,216.09
04075_sd638_sl8_pd202_pl12_sv8_bp12_ba800_bp62,221.62,17.7,58.54,280.93,243.21,235.05
04076_sd790_sl10_pd185_pl6_sv9_bp12_ba670_bp62,187.52,18.87,63.15,338.43,196.04,321.34
04077_sd752_sl12_pd166_pl10_sv5_bp12_ba730_bp49,168.66,14.25,52.36,218.41,154.63,172.35
04078_sd782_sl14_pd245_pl10_sv9_bp12_ba800_bp57,198.0,18.74,61.31,269.3,191.89,297.92
04079_sd683_sl12_pd247_pl10_sv11_bp13_ba740_bp63,172.77,17.46,60.81,264.12,181.35,290.39
04080_sd770_sl11_pd255_pl12_sv7_bp12_ba780_bp56,190.43,15.82,54.83,249.75,181.68,201.52
04081_sd679_sl9_pd222_pl11_sv11_bp12_ba700_bp58,172.94,15.38,55.27,250.32,173.41,245.21
04082_sd773_sl8_pd213_pl8_sv8_bp13_ba610_bp48,166.67,13.34,45.61,184.29,158.25,165.2
04083_sd696_sl9_pd257_pl10_sv7_bp12_ba800_bp50,187.23,14.98,53.9,227.45,170.33,177.7
04084_sd666_sl5_pd179_pl8_sv7_bp12_ba720_bp75,172.07,14.55,50.51,215.84,156.75,169.56
04085_sd694_sl13_pd235_pl5_sv7_bp13_ba750_bp72,222.83,16.3,52.49,249.07,250.7,188.36
04086_sd806_sl14_pd260_pl14_sv6_bp13_ba590_bp43,138.56,14.59,42.73,209.79,137.43,177.87
04087_sd809_sl2_pd216_pl11_sv6_bp13_ba730_bp70,182.67,15.07,51.98,229.46,179.73,163.88
04088_sd763_sl9_pd128_pl14_sv7_bp10_ba610_bp59,153.65,13.65,46.23,194.89,146.17,172.44
04089_sd645_sl9_pd114_pl9_sv6_bp12_ba760_bp50,177.03,14.95,52.75,217.04,163.3,191.93
04090_sd727_sl9_pd166_pl12_sv6_bp11_ba680_bp53,167.87,14.24,50.14,214.0,163.62,161.55
04091_sd702_sl9_pd157_pl12_sv11_bp13_ba660_bp66,174.9,14.94,52.66,209.36,179.42,247.95
04092_sd649_sl8_pd269_pl7_sv5_bp11_ba870_bp65,199.12,15.87,56.12,261.37,174.21,195.33
04093_sd748_sl5_pd227_pl8_sv11_bp12_ba610_bp63,269.12,19.36,58.76,378.01,413.62,343.33
04094_sd663_sl6_pd258_pl11_sv12_bp11_ba430_bp47,147.38,13.73,42.04,188.56,165.09,182.55
04095_sd885_sl14_pd216_pl11_sv7_bp11_ba750_bp63,196.69,17.53,58.4,243.81,185.43,185.55
04096_sd649_sl9_pd214_pl12_sv8_bp12_ba730_bp44,176.88,17.82,60.78,312.54,173.47,282.1
04097_sd733_sl7_pd205_pl11_sv9_bp14_ba730_bp62,191.66,15.01,52.27,234.73,197.84,220.78
04098_sd772_sl15_pd235_pl12_sv7_bp13_ba770_bp51,190.59,15.78,54.3,234.5,172.79,194.43
04099_sd708_sl10_pd171_pl7_sv10_bp12_ba530_bp57,152.47,14.23,45.17,194.87,165.56,207.52
04100_sd696_sl7_pd147_pl13_sv11_bp13_ba580_bp64,149.85,14.11,47.65,181.05,158.28,286.82
04101_sd589_sl10_pd286_pl9_sv9_bp12_ba630_bp52,145.93,13.88,42.49,178.75,155.78,171.5
04102_sd689_sl11_pd220_pl12_sv10_bp13_ba840_bp84,197.2,16.66,56.89,256.8,193.14,196.7
04103_sd814_sl8_pd137_pl14_sv8_bp11_ba550_bp50,171.86,14.93,49.08,230.87,199.59,199.12
04104_sd718_sl8_pd254_pl11_sv4_bp10_ba700_bp57,161.9,13.73,49.82,203.09,144.25,144.0
04105_sd808_sl10_pd201_pl7_sv11_bp11_ba720_bp55,249.23,20.57,57.1,295.49,292.18,383.28
04106_sd755_sl9_pd208_pl12_sv9_bp12_ba610_bp40,199.59,15.39,46.13,232.2,243.72,212.08
04107_sd748_sl12_pd142_pl10_sv7_bp13_ba750_bp66,181.9,15.29,56.26,238.55,172.76,185.16
04108_sd680_sl11_pd208_pl8_sv12_bp12_ba900_bp65,235.4,19.14,64.47,275.5,228.01,353.11
04109_sd601_sl12_pd179_pl6_sv8_bp10_ba700_bp47,198.07,15.55,51.3,224.96,218.05,200.28
04110_sd836_sl9_pd172_pl5_sv7_bp12_ba640_bp55,158.17,14.93,49.19,199.11,168.27,185.43
04111_sd768_sl11_pd126_pl9_sv8_bp12_ba700_bp60,178.72,17.55,60.92,314.66,186.16,266.68
04112_sd703_sl7_pd205_pl13_sv5_bp12_ba580_bp57,137.55,12.15,38.77,163.91,126.17,119.71
04113_sd575_sl9_pd212_pl9_sv9_bp11_ba680_bp82,165.59,14.06,45.62,182.89,157.18,164.82
04114_sd702_sl9_pd172_pl11_sv8_bp12_ba680_bp46,183.16,14.42,50.77,221.15,193.34,200.26
04115_sd707_sl11_pd179_pl8_sv10_bp12_ba610_bp58,150.41,14.29,47.33,179.74,146.87,227.98
04116_sd649_sl10_pd251_pl14_sv10_bp13_ba930_bp72,229.43,18.0,62.38,304.68,222.01,256.68
04117_sd764_sl11_pd246_pl9_sv8_bp11_ba740_bp75,198.7,17.0,56.05,251.26,211.98,205.89
04118_sd712_sl8_pd222_pl11_sv9_bp11_ba860_bp54,208.64,16.63,59.02,276.56,227.31,241.85
04119_sd798_sl9_pd217_pl12_sv10_bp11_ba770_bp66,205.07,15.34,55.54,240.64,210.78,295.58
04120_sd657_sl11_pd229_pl10_sv7_bp12_ba710_bp60,172.88,14.51,53.2,219.08,164.4,174.59
04121_sd694_sl10_pd222_pl9_sv6_bp13_ba810_bp63,193.34,15.41,53.87,225.82,175.72,178.23
04122_sd806_sl11_pd135_pl7_sv5_bp12_ba660_bp66,155.51,13.62,50.64,207.76,149.96,170.0
04123_sd766_sl8_pd197_pl11_sv7_bp12_ba710_bp78,168.49,14.13,50.85,201.87,156.4,176.66
04124_sd910_sl9_pd165_pl6_sv9_bp11_ba720_bp67,209.41,18.54,59.3,286.63,213.55,258.19
04125_sd797_sl10_pd204_pl12_sv5_bp11_ba740_bp68,169.88,15.54,52.91,214.45,150.91,172.19
04126_sd695_sl11_pd168_pl13_sv9_bp10_ba660_bp66,164.94,15.14,53.3,252.95,164.75,208.47
04127_sd707_sl8_pd234_pl10_sv9_bp13_ba730_bp66,190.55,15.81,52.05,219.7,183.99,212.72
04128_sd714_sl7_pd108_pl8_sv6_bp12_ba820_bp70,190.63,16.06,54.7,257.49,179.56,234.01
04129_sd977_sl9_pd202_pl10_sv6_bp12_ba760_bp67,182.46,14.84,52.81,209.55,172.17,181.36
04130_sd718_sl12_pd160_pl11_sv5_bp10_ba770_bp46,178.14,15.84,52.65,226.72,164.94,177.74
04131_sd653_sl8_pd125_pl8_sv5_bp12_ba670_bp53,158.0,13.37,48.71,199.73,147.91,151.22
04132_sd682_sl11_pd159_pl9_sv6_bp13_ba700_bp62,170.23,14.27,49.23,209.79,173.3,155.82
04133_sd730_sl15_pd315_pl10_sv7_bp11_ba650_bp49,157.73,14.47,45.49,209.65,166.85,170.54
04134_sd728_sl10_pd210_pl10_sv10_bp13_ba630_bp62,164.47,15.46,50.23,191.98,162.04,203.7
04135_sd781_sl10_pd218_pl11_sv6_bp10_ba630_bp82,154.58,14.19,48.55,194.51,158.23,154.75
04136_sd804_sl12_pd106_pl8_sv9_bp13_ba720_bp50,209.8,16.84,57.63,231.27,233.62,313.36
04137_sd779_sl12_pd250_pl11_sv12_bp11_ba690_bp56,175.23,16.9,57.1,220.9,185.62,246.86
04138_sd633_sl15_pd195_pl11_sv6_bp12_ba370_bp62,86.72,9.92,25.32,116.07,92.59,101.39
04139_sd679_sl9_pd141_pl11_sv4_bp13_ba880_bp62,199.07,15.58,54.0,250.32,171.44,168.06
04140_sd737_sl10_pd219_pl8_sv8_bp11_ba820_bp65,204.04,15.99,55.93,261.42,192.4,219.08
04141_sd632_sl11_pd231_pl9_sv14_bp12_ba750_bp67,193.12,16.73,58.25,255.51,259.13,440.38
04142_sd730_sl9_pd232_pl12_sv8_bp12_ba610_bp60,152.95,16.35,58.33,280.53,157.64,257.85
04143_sd757_sl10_pd258_pl8_sv7_bp11_ba780_bp58,193.81,16.09,54.81,222.09,182.0,182.78
04144_sd797_sl12_pd173_pl8_sv6_bp12_ba530_bp68,134.53,13.06,44.25,188.94,122.39,167.71
04145_sd729_sl10_pd119_pl8_sv6_bp12_ba710_bp62,172.4,14.05,47.46,201.33,158.99,164.2
04146_sd757_sl10_pd120_pl10_sv8_bp12_ba690_bp64,175.26,18.89,60.99,326.13,169.64,304.51
04147_sd785_sl6_pd182_pl8_sv9_bp12_ba810_bp53,226.67,19.04,62.58,298.17,226.17,294.81
04148_sd689_sl8_pd285_pl13_sv12_bp13_ba740_bp66,191.61,19.54,64.5,351.36,208.56,366.98
04149_sd614_sl6_pd166_pl12_sv10_bp11_ba530_bp47,158.38,13.89,43.78,189.17,149.64,193.08
04150_sd861_sl7_pd188_pl10_sv10_bp11_ba530_bp42,166.14,17.23,53.27,221.26,194.44,218.19
04151_sd802_sl7_pd260_pl10_sv9_bp13_ba670_bp61,186.91,16.53,58.32,271.89,192.53,273.28
04152_sd774_sl9_pd190_pl8_sv8_bp12_ba650_bp60,169.57,15.15,49.23,194.64,154.96,202.64
04153_sd708_sl12_pd175_pl7_sv9_bp10_ba670_bp69,188.81,15.35,49.06,208.93,208.79,242.84
04154_sd783_sl11_pd230_pl10_sv6_bp11_ba730_bp74,176.91,14.65,54.75,233.62,168.74,191.77
04155_sd680_sl13_pd192_pl12_sv7_bp12_ba830_bp40,195.05,16.13,53.98,234.91,178.02,193.69
04156_sd668_sl12_pd196_pl12_sv6_bp12_ba580_bp67,138.18,13.21,37.83,176.5,131.6,136.75
04157_sd774_sl6_pd148_pl4_sv8_bp10_ba640_bp54,247.58,16.46,55.26,284.13,310.56,298.88
04158_sd786_sl10_pd206_pl7_sv7_bp12_ba750_bp47,205.24,15.58,55.11,241.33,218.5,229.68
04159_sd666_sl10_pd272_pl13_sv10_bp14_ba730_bp74,205.81,16.24,51.76,241.92,224.09,214.77
04160_sd750_sl10_pd208_pl8_sv8_bp10_ba790_bp51,204.58,16.37,53.7,248.13,210.74,203.67
04161_sd748_sl9_pd225_pl14_sv6_bp12_ba600_bp59,147.03,13.01,39.22,179.74,146.75,133.64
04162_sd734_sl10_pd283_pl13_sv10_bp11_ba610_bp73,167.5,14.73,48.63,199.1,168.35,184.76
04163_sd634_sl11_pd105_pl12_sv8_bp12_ba600_bp59,142.65,13.66,49.38,208.44,140.32,216.15
04164_sd749_sl12_pd198_pl5_sv7_bp11_ba670_bp61,175.0,14.55,49.79,195.7,172.39,158.09
04165_sd652_sl11_pd218_pl9_sv7_bp11_ba760_bp64,178.86,14.82,52.64,212.09,162.11,170.92
04166_sd741_sl11_pd206_pl12_sv8_bp10_ba700_bp28,163.81,15.28,55.05,252.75,166.6,219.01
04167_sd755_sl13_pd145_pl8_sv6_bp12_ba760_bp71,178.59,15.2,55.01,245.13,165.68,187.85
04168_sd759_sl9_pd155_pl9_sv9_bp12_ba630_bp54,162.88,15.31,45.85,180.46,166.22,194.59
04169_sd782_sl9_pd146_pl5_sv6_bp12_ba750_bp54,182.23,15.28,54.52,220.04,177.63,182.43
04170_sd778_sl11_pd203_pl12_sv6_bp13_ba570_bp48,148.88,13.45,44.7,189.42,154.26,161.95
04171_sd846_sl12_pd199_pl9_sv5_bp11_ba530_bp59,124.81,12.76,37.19,149.12,115.36,134.45
04172_sd865_sl11_pd203_pl7_sv7_bp13_ba790_bp56,215.96,16.74,56.04,249.01,213.86,232.56
04173_sd753_sl10_pd145_pl9_sv12_bp12_ba690_bp64,188.03,15.04,55.41,227.18,214.91,365.4
04174_sd760_sl10_pd247_pl8_sv8_bp10_ba830_bp60,204.08,17.53,56.3,260.97,193.33,242.88
04175_sd759_sl10_pd110_pl11_sv7_bp10_ba660_bp56,161.06,15.03,51.7,210.57,155.95,184.26
04176_sd773_sl8_pd148_pl10_sv8_bp13_ba690_bp47,182.79,15.04,48.22,196.72,192.15,209.63
04177_sd768_sl11_pd253_pl9_sv7_bp11_ba730_bp45,171.21,15.14,51.21,211.37,157.04,177.55
04178_sd738_sl5_pd239_pl11_sv9_bp13_ba780_bp49,201.37,18.17,61.85,339.78,208.17,290.14
04179_sd660_sl9_pd146_pl10_sv11_bp12_ba690_bp63,176.43,14.81,53.63,231.06,184.74,276.51
04180_sd779_sl9_pd238_pl9_sv7_bp11_ba830_bp50,200.15,15.96,55.73,246.09,182.43,226.04
04181_sd643_sl9_pd236_pl10_sv6_bp11_ba680_bp48,188.87,14.48,49.14,213.53,201.77,183.02
04182_sd662_sl11_pd265_pl14_sv7_bp11_ba780_bp65,192.51,15.48,53.59,243.08,183.55,176.35
04183_sd788_sl12_pd159_pl8_sv6_bp12_ba790_bp78,191.14,15.52,54.67,235.77,185.98,172.36
04184_sd716_sl13_pd143_pl14_sv9_bp14_ba840_bp66,219.78,18.53,57.08,264.51,221.77,278.65
04185_sd804_sl11_pd165_pl15_sv7_bp12_ba600_bp52,168.42,14.18,44.87,192.26,165.26,171.57
04186_sd790_sl8_pd178_pl8_sv8_bp12_ba630_bp64,159.91,14.86,44.83,191.58,168.24,174.37
04187_sd749_sl10_pd188_pl12_sv9_bp13_ba730_bp67,182.03,17.47,59.65,274.84,186.6,235.47
04188_sd888_sl12_pd211_pl6_sv8_bp13_ba620_bp77,170.59,17.42,53.12,225.45,197.58,199.21
04189_sd778_sl12_pd310_pl10_sv7_bp10_ba580_bp59,146.23,13.36,39.37,177.19,153.75,128.8
04190_sd596_sl9_pd322_pl12_sv8_bp12_ba730_bp65,187.37,15.34,53.47,234.34,184.69,175.92
04191_sd715_sl15_pd226_pl10_sv7_bp12_ba690_bp58,162.86,14.64,48.62,203.22,158.19,182.38
04192_sd795_sl11_pd214_pl15_sv7_bp11_ba720_bp58,172.1,15.98,52.53,222.83,164.1,180.1
04193_sd687_sl10_pd184_pl11_sv9_bp11_ba670_bp60,191.8,15.27,50.89,250.59,211.48,189.27
04194_sd739_sl9_pd149_pl9_sv10_bp13_ba830_bp59,204.76,16.4,56.73,257.89,211.87,268.98
04195_sd801_sl9_pd236_pl10_sv8_bp12_ba1010_bp57,250.95,20.87,63.43,337.75,256.91,268.66
04196_sd716_sl10_pd269_pl12_sv9_bp11_ba660_bp62,200.23,16.19,54.37,249.94,210.96,188.3
04197_sd932_sl9_pd207_pl7_sv8_bp12_ba860_bp58,217.53,16.86,57.82,243.88,204.98,230.43
04198_sd887_sl13_pd159_pl15_sv10_bp13_ba630_bp64,175.46,17.74,52.79,237.86,191.44,259.65
04199_sd727_sl9_pd132_pl11_sv12_bp13_ba650_bp63,181.53,18.02,53.46,258.44,247.33,378.21
04200_sd813_sl11_pd247_pl8_sv10_bp10_ba940_bp62,236.45,20.13,62.64,277.71,231.82,281.71
04201_sd689_sl12_pd188_pl9_sv7_bp12_ba860_bp70,200.87,16.42,57.54,280.81,184.44,219.61
04202_sd720_sl10_pd145_pl10_sv8_bp12_ba620_bp62,151.71,13.91,44.58,187.12,170.64,168.37
04203_sd658_sl13_pd255_pl12_sv7_bp11_ba620_bp44,164.54,14.15,43.2,194.01,177.51,150.21
04204_sd871_sl10_pd217_pl11_sv11_bp12_ba490_bp60,136.16,14.4,47.36,199.96,162.27,234.27
04205_sd813_sl15_pd194_pl8_sv8_bp13_ba600_bp70,179.48,15.22,50.6,220.95,194.96,179.11
04206_sd632_sl11_pd161_pl11_sv3_bp12_ba570_bp52,131.9,12.55,39.91,169.54,118.64,112.84
04207_sd896_sl5_pd241_pl9_sv8_bp12_ba540_bp75,171.03,17.77,55.12,264.46,177.37,201.79
04208_sd710_sl11_pd134_pl11_sv7_bp13_ba790_bp64,187.99,16.5,58.59,272.44,176.07,252.11
04209_sd931_sl9_pd245_pl9_sv7_bp11_ba640_bp77,156.94,14.6,48.04,186.37,154.92,184.51
04210_sd891_sl13_pd211_pl9_sv7_bp10_ba600_bp58,154.86,14.46,52.06,233.62,160.75,207.67
04211_sd696_sl8_pd164_pl5_sv7_bp13_ba630_bp79,154.61,14.78,54.41,235.88,153.03,218.8
04212_sd804_sl12_pd147_pl10_sv8_bp13_ba720_bp61,196.07,20.6,68.25,363.12,190.83,348.45
04213_sd760_sl5_pd241_pl10_sv6_bp12_ba620_bp65,157.9,13.13,44.26,183.59,149.51,148.52
04214_sd757_sl11_pd154_pl9_sv7_bp12_ba530_bp68,130.73,12.47,40.53,174.71,129.8,149.98
04215_sd668_sl10_pd190_pl13_sv9_bp13_ba600_bp43,156.49,15.16,49.28,230.41,187.37,221.19
04216_sd696_sl10_pd227_pl11_sv8_bp11_ba640_bp57,158.98,15.97,56.53,265.97,153.66,224.01
04217_sd802_sl7_pd99_pl8_sv7_bp13_ba610_bp65,150.5,13.12,40.33,171.78,155.13,166.18
04218_sd795_sl7_pd266_pl13_sv6_bp11_ba600_bp50,146.73,13.65,44.24,179.8,145.97,143.43
04219_sd616_sl9_pd211_pl11_sv6_bp12_ba770_bp66,201.92,15.33,52.84,239.52,198.9,205.49
04220_sd692_sl15_pd202_pl9_sv10_bp11_ba870_bp60,215.09,17.86,58.86,302.77,213.98,310.28
04221_sd578_sl13_pd184_pl13_sv8_bp13_ba710_bp65,182.56,15.78,49.51,220.88,179.33,171.14
04222_sd678_sl4_pd226_pl9_sv7_bp12_ba800_bp45,192.74,15.53,51.03,232.43,180.73,233.84
04223_sd665_sl10_pd247_pl9_sv6_bp13_ba810_bp61,187.99,14.86,53.71,225.74,176.55,172.95
04224_sd704_sl9_pd151_pl10_sv8_bp10_ba750_bp65,182.73,15.14,52.36,213.23,170.81,190.29
04225_sd780_sl11_pd195_pl11_sv11_bp13_ba700_bp59,189.51,17.99,58.33,243.29,204.19,262.46
04226_sd771_sl7_pd174_pl9_sv6_bp14_ba710_bp58,169.65,14.65,50.26,218.34,160.74,183.93
04227_sd695_sl9_pd118_pl9_sv11_bp12_ba750_bp68,214.46,16.36,55.19,220.47,218.5,285.36
04228_sd800_sl10_pd126_pl13_sv6_bp13_ba610_bp74,149.6,13.65,45.48,176.91,138.3,152.21
04229_sd718_sl11_pd77_pl12_sv9_bp12_ba800_bp63,201.23,17.25,58.36,290.56,211.92,260.54
04230_sd788_sl11_pd218_pl11_sv6_bp13_ba620_bp63,158.16,13.65,47.51,195.89,153.29,165.35
04231_sd726_sl7_pd214_pl10_sv6_bp13_ba660_bp61,156.01,13.8,45.4,191.81,139.85,147.77
04232_sd676_sl8_pd267_pl12_sv10_bp12_ba720_bp79,196.08,14.19,50.89,206.99,190.51,240.34
04233_sd704_sl13_pd99_pl13_sv8_bp12_ba680_bp67,175.18,14.78,51.6,211.54,178.65,163.67
04234_sd676_sl9_pd325_pl12_sv9_bp11_ba700_bp50,199.33,15.41,52.0,242.53,211.12,204.07
