load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
35027_sd715_sl11_pd178_pl15_sv8_bp12_ba830_bp49,208.42,16.32,55.56,243.39,194.4,204.28
35028_sd643_sl11_pd188_pl12_sv15_bp12_ba700_bp69,195.57,15.78,56.82,235.2,258.8,380.95
35029_sd665_sl11_pd227_pl14_sv7_bp13_ba620_bp76,150.68,13.44,45.94,188.62,154.25,155.3
35030_sd725_sl10_pd154_pl11_sv5_bp11_ba870_bp56,206.74,16.16,54.45,266.44,186.69,215.11
35031_sd781_sl11_pd87_pl8_sv9_bp12_ba600_bp68,155.66,15.08,46.73,189.55,188.11,210.87
35032_sd842_sl12_pd178_pl10_sv10_bp11_ba880_bp76,208.87,19.43,62.07,282.95,204.44,268.82
35033_sd684_sl9_pd151_pl12_sv10_bp12_ba830_bp65,224.99,17.49,57.82,279.93,240.61,273.98
35034_sd820_sl11_pd119_pl11_sv7_bp13_ba720_bp76,172.02,16.16,57.15,252.96,165.81,230.11
35035_sd769_sl10_pd293_pl6_sv8_bp13_ba760_bp47,183.8,15.82,53.94,228.94,181.33,224.25
35036_sd793_sl11_pd189_pl9_sv10_bp11_ba800_bp68,200.65,17.23,57.72,231.37,202.47,295.26
35037_sd826_sl12_pd221_pl11_sv6_bp14_ba660_bp51,184.29,15.54,48.02,218.12,187.77,181.84
35038_sd802_sl7_pd188_pl10_sv7_bp12_ba630_bp59,159.97,13.36,46.12,190.36,155.88,158.82
35039_sd796_sl10_pd244_pl12_sv3_bp11_ba600_bp49,137.47,13.18,44.63,184.54,127.69,147.2
35040_sd810_sl8_pd274_pl12_sv10_bp13_ba730_bp45,203.01,14.95,56.52,244.42,210.64,320.44
35041_sd761_sl9_pd126_pl9_sv9_bp13_ba590_bp53,173.38,13.96,45.97,198.1,168.02,229.1
35042_sd589_sl9_pd261_pl9_sv7_bp10_ba710_bp59,164.22,14.05,49.51,211.16,150.98,167.48
35043_sd711_sl9_pd309_pl12_sv7_bp13_ba740_bp52,176.28,14.74,50.45,207.18,167.6,166.97
35044_sd797_sl12_pd193_pl8_sv8_bp11_ba700_bp60,226.11,16.64,55.26,253.81,254.01,192.71
35045_sd638_sl6_pd126_pl11_sv7_bp12_ba760_bp60,182.02,14.17,49.56,211.16,167.62,170.99
35046_sd866_sl9_pd152_pl8_sv8_bp13_ba590_bp52,149.2,14.61,44.62,181.5,158.93,213.84
35047_sd761_sl8_pd190_pl11_sv7_bp12_ba680_bp75,164.21,14.02,50.02,210.1,159.54,169.78
35048_sd844_sl12_pd145_pl14_sv11_bp13_ba830_bp66,218.37,18.35,65.42,284.69,240.79,302.83
35049_sd768_sl9_pd265_pl11_sv8_bp10_ba750_bp70,184.27,16.31,55.26,251.1,196.65,196.52
35050_sd840_sl10_pd138_pl10_sv8_bp12_ba840_bp65,204.89,17.92,60.92,307.46,197.71,267.11
35051_sd599_sl11_pd225_pl11_sv8_bp14_ba740_bp70,184.7,17.79,61.16,306.39,174.41,265.73
35052_sd849_sl11_pd165_pl12_sv8_bp13_ba640_bp51,167.53,20.26,65.84,363.4,168.55,348.06
35053_sd810_sl11_pd180_pl13_sv9_bp13_ba690_bp67,186.77,16.02,56.87,249.47,176.18,232.18
35054_sd678_sl12_pd231_pl11_sv7_bp12_ba770_bp59,181.77,15.1,53.44,221.83,177.46,187.06
35055_sd754_sl12_pd267_pl9_sv7_bp13_ba680_bp60,161.22,14.39,48.74,211.89,159.67,152.87
35056_sd927_sl12_pd142_pl13_sv11_bp11_ba730_bp47,185.02,17.54,58.79,254.96,222.04,300.84
35057_sd666_sl7_pd152_pl10_sv10_bp11_ba790_bp66,222.43,17.62,55.81,252.35,217.68,274.19
35058_sd806_sl7_pd206_pl10_sv7_bp12_ba720_bp66,196.15,15.61,49.76,226.6,212.83,192.77
35059_sd679_sl8_pd195_pl10_sv9_bp10_ba870_bp76,216.49,16.62,55.46,251.24,214.21,198.69
35060_sd654_sl12_pd182_pl10_sv7_bp12_ba620_bp73,148.89,14.2,48.75,201.94,157.13,170.7
35061_sd832_sl11_pd185_pl7_sv8_bp12_ba730_bp56,196.79,16.03,52.41,240.04,225.88,217.39
35062_sd677_sl10_pd152_pl9_sv8_bp13_ba690_bp48,185.87,14.78,50.09,218.25,205.79,203.89
35063_sd737_sl11_pd91_pl13_sv6_bp13_ba740_bp58,175.13,14.97,51.74,220.18,164.92,172.03
35064_sd881_sl14_pd226_pl9_sv11_bp12_ba540_bp52,159.22,17.08,64.76,243.22,186.69,360.94
35065_sd593_sl9_pd141_pl8_sv6_bp12_ba810_bp56,187.34,14.9,52.37,236.84,179.41,189.51
35066_sd652_sl11_pd187_pl8_sv9_bp12_ba810_bp55,200.32,17.56,59.89,256.42,228.8,252.26
35067_sd819_sl11_pd290_pl9_sv6_bp13_ba760_bp59,213.28,16.25,58.27,267.02,226.03,234.28
35068_sd824_sl12_pd169_pl11_sv10_bp13_ba680_bp57,191.1,17.92,52.84,234.58,215.16,240.42
35069_sd920_sl11_pd194_pl13_sv10_bp14_ba600_bp79,184.47,15.69,49.8,215.6,202.84,212.57
35070_sd797_sl9_pd137_pl12_sv6_bp11_ba780_bp57,202.65,15.94,57.28,255.48,196.13,232.42
35071_sd801_sl13_pd200_pl11_sv8_bp12_ba630_bp52,159.14,15.48,51.74,202.97,161.22,230.72
35072_sd822_sl10_pd163_pl9_sv8_bp13_ba710_bp72,184.57,14.94,52.93,216.43,188.46,216.21
35073_sd757_sl10_pd267_pl12_sv7_bp11_ba580_bp69,141.33,14.76,46.39,196.06,145.39,178.85
35074_sd726_sl8_pd262_pl10_sv7_bp14_ba930_bp65,217.96,16.97,62.37,276.78,196.88,237.02
35075_sd789_sl9_pd258_pl12_sv6_bp12_ba750_bp46,189.37,16.44,55.18,249.32,191.86,202.53
35076_sd681_sl10_pd244_pl7_sv8_bp11_ba610_bp54,150.73,14.01,42.12,181.66,150.94,169.37
35077_sd770_sl15_pd256_pl7_sv7_bp11_ba670_bp52,168.62,15.18,55.58,242.98,171.08,215.13
35078_sd617_sl12_pd234_pl11_sv9_bp14_ba720_bp56,181.63,16.32,58.41,250.37,175.79,215.39
35079_sd871_sl11_pd178_pl7_sv8_bp11_ba500_bp52,142.65,14.02,45.4,199.22,165.46,202.57
35080_sd797_sl9_pd187_pl10_sv5_bp11_ba790_bp52,191.76,14.72,52.64,225.11,173.3,180.05
35081_sd692_sl10_pd153_pl10_sv5_bp12_ba740_bp70,194.04,14.9,51.32,218.03,193.23,162.9
35082_sd836_sl7_pd206_pl8_sv9_bp13_ba860_bp63,229.99,18.37,61.52,318.47,250.68,271.68
35083_sd768_sl7_pd180_pl7_sv10_bp12_ba750_bp74,235.09,16.66,54.25,244.7,259.32,323.45
35084_sd773_sl11_pd214_pl10_sv9_bp12_ba790_bp68,195.63,17.27,60.77,280.26,191.23,276.97
35085_sd724_sl8_pd214_pl12_sv10_bp12_ba760_bp67,190.54,15.58,55.49,229.29,180.87,299.55
35086_sd814_sl11_pd190_pl13_sv8_bp14_ba680_bp38,164.9,15.33,55.14,243.35,166.55,239.12
35087_sd767_sl10_pd172_pl13_sv10_bp14_ba780_bp62,210.27,17.24,57.16,247.53,221.66,243.17
35088_sd878_sl12_pd251_pl12_sv12_bp14_ba830_bp54,215.96,19.74,62.04,312.3,240.2,294.53
35089_sd837_sl10_pd269_pl10_sv6_bp12_ba610_bp51,145.36,13.99,43.46,179.68,136.56,150.99
35090_sd726_sl11_pd226_pl11_sv6_bp12_ba460_bp48,149.91,12.59,38.43,180.62,173.52,149.21
35091_sd855_sl10_pd95_pl8_sv8_bp14_ba610_bp68,173.68,14.15,48.52,192.98,192.15,205.76
35092_sd759_sl9_pd224_pl12_sv8_bp13_ba580_bp77,149.36,16.79,57.28,275.72,157.86,251.56
35093_sd798_sl7_pd220_pl11_sv6_bp10_ba500_bp77,125.99,12.37,37.56,156.7,117.01,141.2
35094_sd749_sl10_pd206_pl12_sv9_bp12_ba730_bp49,174.12,16.15,57.95,290.5,193.51,227.98
35095_sd768_sl11_pd277_pl5_sv10_bp11_ba590_bp60,165.3,15.25,48.59,203.96,171.28,246.96
35096_sd826_sl10_pd161_pl8_sv6_bp10_ba740_bp58,174.72,15.53,58.0,244.58,163.92,207.14
35097_sd680_sl12_pd163_pl13_sv7_bp11_ba790_bp70,212.41,16.85,54.78,245.13,204.59,208.51
35098_sd711_sl10_pd171_pl10_sv6_bp12_ba850_bp71,205.15,15.98,57.08,274.22,198.78,223.92
35099_sd547_sl10_pd261_pl9_sv9_bp12_ba630_bp60,144.88,13.44,44.5,178.0,147.81,178.15
35100_sd691_sl10_pd204_pl5_sv8_bp13_ba800_bp68,199.12,17.62,62.46,308.85,199.02,263.19
35101_sd811_sl9_pd249_pl11_sv11_bp11_ba480_bp55,144.5,13.43,45.95,185.72,146.21,216.17
35102_sd658_sl10_pd214_pl13_sv8_bp12_ba740_bp45,173.78,14.87,51.74,226.07,169.39,218.91
35103_sd777_sl10_pd186_pl7_sv8_bp11_ba750_bp60,193.27,16.46,56.25,247.64,211.34,227.74
35104_sd785_sl9_pd145_pl11_sv8_bp11_ba580_bp53,156.44,17.41,56.12,281.61,153.95,254.1
35105_sd763_sl9_pd208_pl10_sv6_bp12_ba730_bp49,173.94,15.1,52.63,226.14,166.14,177.12
35106_sd635_sl11_pd141_pl8_sv8_bp12_ba580_bp63,189.59,14.87,43.11,203.27,223.05,189.34
35107_sd732_sl11_pd173_pl11_sv5_bp13_ba720_bp51,168.1,14.83,53.19,224.58,160.52,188.03
35108_sd783_sl14_pd227_pl10_sv6_bp12_ba720_bp48,176.93,15.49,55.15,223.91,157.51,182.08
35109_sd898_sl9_pd217_pl10_sv6_bp11_ba890_bp37,210.85,16.0,59.76,258.21,197.14,223.55
35110_sd637_sl8_pd139_pl16_sv10_bp12_ba770_bp76,188.3,15.17,55.74,238.05,187.05,236.6
35111_sd812_sl12_pd189_pl9_sv8_bp12_ba880_bp50,224.41,18.64,62.32,335.0,227.65,247.93
35112_sd703_sl14_pd234_pl10_sv8_bp11_ba800_bp54,195.45,16.26,56.96,256.54,183.41,203.46
35113_sd888_sl11_pd219_pl11_sv8_bp12_ba430_bp71,117.08,17.68,59.61,296.63,131.1,292.25
35114_sd703_sl10_pd127_pl11_sv6_bp13_ba570_bp79,152.34,12.85,41.18,180.63,156.33,140.67
35115_sd765_sl11_pd216_pl11_sv8_bp12_ba640_bp56,164.32,20.09,64.19,344.19,173.15,302.04
35116_sd680_sl8_pd207_pl10_sv7_bp13_ba480_bp59,123.65,13.31,37.6,174.04,112.11,143.62
35117_sd800_sl10_pd154_pl15_sv9_bp13_ba650_bp58,172.88,16.15,56.42,237.71,183.02,235.48
35118_sd835_sl8_pd188_pl12_sv8_bp11_ba800_bp74,218.3,17.82,58.84,273.03,237.28,250.82
35119_sd797_sl14_pd291_pl10_sv8_bp13_ba860_bp50,206.88,16.79,57.73,258.73,230.17,201.14
35120_sd789_sl9_pd215_pl10_sv6_bp12_ba700_bp53,169.55,14.1,49.39,202.82,152.02,171.97
35121_sd938_sl7_pd128_pl9_sv9_bp12_ba840_bp68,243.64,19.65,62.45,310.81,247.18,325.52
35122_sd761_sl13_pd210_pl9_sv10_bp11_ba790_bp43,202.44,16.48,56.52,234.39,221.35,280.74
35123_sd795_sl7_pd141_pl10_sv10_bp10_ba610_bp57,181.31,16.58,50.62,201.05,209.52,230.52
35124_sd881_sl11_pd157_pl9_sv9_bp13_ba480_bp60,127.97,14.7,41.81,147.23,153.83,216.2
35125_sd732_sl9_pd169_pl9_sv7_bp11_ba630_bp70,157.66,14.37,50.58,217.35,156.63,176.22
35126_sd764_sl10_pd222_pl7_sv6_bp13_ba610_bp56,150.72,13.38,48.42,195.1,137.08,161.27
35127_sd711_sl11_pd199_pl13_sv9_bp12_ba700_bp40,171.08,15.97,54.62,238.12,192.44,225.46
35128_sd828_sl12_pd168_pl13_sv8_bp12_ba740_bp34,176.68,15.07,52.27,230.41,176.64,195.16
35129_sd804_sl9_pd157_pl12_sv4_bp12_ba640_bp48,148.7,13.51,45.44,183.06,143.35,130.97
35130_sd637_sl9_pd205_pl12_sv6_bp11_ba850_bp65,219.38,16.76,56.1,260.97,217.35,215.12
35131_sd735_sl10_pd234_pl10_sv8_bp12_ba780_bp54,181.34,15.92,57.75,241.89,183.71,217.83
35132_sd720_sl11_pd201_pl11_sv7_bp13_ba890_bp48,213.87,17.43,61.61,279.03,203.06,230.06
35133_sd822_sl11_pd172_pl10_sv6_bp12_ba730_bp77,193.66,14.88,54.76,239.69,197.46,194.24
35134_sd761_sl15_pd91_pl8_sv9_bp12_ba640_bp50,194.39,15.08,53.9,257.51,224.27,230.08
35135_sd699_sl5_pd204_pl9_sv7_bp12_ba740_bp61,190.41,14.6,52.09,234.21,191.39,161.67
35136_sd753_sl13_pd248_pl12_sv8_bp12_ba560_bp43,134.35,14.77,42.24,182.02,148.43,164.8
35137_sd807_sl13_pd166_pl8_sv7_bp12_ba840_bp44,206.95,17.13,62.58,285.98,209.86,245.53
35138_sd742_sl12_pd192_pl10_sv11_bp14_ba640_bp48,157.65,15.97,55.18,224.24,166.63,250.14
35139_sd727_sl8_pd238_pl13_sv10_bp12_ba600_bp57,179.36,14.83,48.86,190.01,202.39,270.84
35140_sd728_sl8_pd159_pl14_sv8_bp12_ba810_bp69,206.66,17.81,58.06,314.2,238.58,237.27
35141_sd702_sl12_pd154_pl8_sv6_bp13_ba640_bp72,148.84,13.57,46.97,188.75,142.91,137.04
35142_sd871_sl8_pd254_pl8_sv10_bp13_ba690_bp70,220.55,16.39,53.36,230.55,243.19,271.39
35143_sd739_sl12_pd272_pl9_sv9_bp12_ba710_bp79,210.54,16.21,51.24,241.49,228.34,239.34
35144_sd767_sl11_pd201_pl11_sv9_bp12_ba620_bp83,152.45,16.25,53.11,235.63,164.45,218.22
35145_sd839_sl14_pd139_pl8_sv8_bp13_ba730_bp57,211.07,17.39,54.33,268.27,239.43,288.65
35146_sd824_sl10_pd185_pl9_sv9_bp11_ba820_bp58,203.55,16.81,60.56,240.81,193.35,245.34
35147_sd674_sl12_pd157_pl11_sv8_bp11_ba610_bp54,155.89,18.24,59.96,311.83,152.45,276.62
35148_sd706_sl9_pd223_pl11_sv6_bp12_ba680_bp66,167.12,14.29,50.16,210.82,160.94,166.71
35149_sd844_sl9_pd182_pl11_sv9_bp12_ba630_bp50,178.25,15.17,47.4,189.39,203.44,218.33
35150_sd619_sl12_pd207_pl11_sv11_bp13_ba690_bp71,178.43,15.47,52.04,209.98,174.99,195.01
35151_sd646_sl12_pd215_pl9_sv8_bp10_ba700_bp51,171.08,14.35,53.89,241.25,177.9,198.47
35152_sd770_sl8_pd221_pl8_sv5_bp13_ba920_bp75,213.13,16.17,59.31,261.63,191.9,195.48
35153_sd838_sl12_pd54_pl11_sv11_bp12_ba510_bp63,134.73,17.08,46.08,188.53,167.37,221.9
35154_sd814_sl7_pd217_pl7_sv7_bp15_ba600_bp59,159.88,13.79,46.9,200.86,146.86,170.88
35155_sd816_sl11_pd226_pl10_sv7_bp11_ba750_bp54,184.11,16.33,57.79,230.68,183.85,201.41
35156_sd783_sl8_pd213_pl10_sv9_bp11_ba720_bp49,183.26,15.26,50.81,210.47,190.03,210.95
35157_sd894_sl10_pd173_pl10_sv7_bp11_ba870_bp43,212.36,21.74,67.93,360.7,218.5,304.04
35158_sd795_sl7_pd221_pl8_sv7_bp12_ba770_bp68,191.85,14.76,52.19,220.31,175.61,182.61
35159_sd621_sl12_pd218_pl8_sv8_bp11_ba730_bp67,194.61,15.54,53.89,256.74,199.6,222.41
35160_sd759_sl11_pd109_pl10_sv7_bp11_ba650_bp43,155.44,15.33,54.47,240.82,158.11,224.2
35161_sd648_sl8_pd221_pl13_sv6_bp13_ba730_bp59,174.09,15.82,53.93,248.08,172.53,198.56
35162_sd735_sl12_pd84_pl10_sv12_bp13_ba630_bp68,184.84,18.5,63.03,297.13,263.83,427.1
35163_sd706_sl10_pd254_pl8_sv9_bp12_ba680_bp48,164.5,15.31,48.19,197.74,169.94,213.75
35164_sd825_sl10_pd196_pl8_sv8_bp11_ba490_bp68,131.89,13.2,40.85,178.45,123.36,176.79
35165_sd799_sl11_pd219_pl14_sv3_bp13_ba730_bp61,167.62,15.03,51.29,217.46,149.68,161.19
35166_sd686_sl13_pd283_pl9_sv11_bp13_ba580_bp60,154.39,15.02,52.13,209.49,147.7,254.01
35167_sd824_sl13_pd90_pl8_sv8_bp12_ba560_bp63,188.1,14.82,48.95,225.7,235.31,257.68
35168_sd803_sl11_pd150_pl11_sv9_bp12_ba750_bp61,183.01,17.55,59.37,274.41,185.76,241.03
35169_sd662_sl11_pd208_pl12_sv6_bp12_ba650_bp55,164.11,14.19,47.25,198.59,155.82,160.4
35170_sd872_sl12_pd197_pl9_sv5_bp12_ba730_bp64,168.5,15.03,55.25,231.94,158.74,196.89
35171_sd726_sl7_pd200_pl9_sv10_bp11_ba720_bp67,201.75,16.38,55.02,227.02,213.11,262.44
35172_sd707_sl10_pd137_pl7_sv8_bp13_ba810_bp57,194.97,15.37,55.41,222.5,186.92,221.57
35173_sd847_sl10_pd177_pl10_sv8_bp11_ba770_bp76,183.88,16.16,56.88,263.08,173.08,246.74
35174_sd682_sl11_pd172_pl11_sv9_bp14_ba790_bp58,195.95,18.55,62.23,325.45,179.74,278.01
35175_sd697_sl10_pd276_pl6_sv10_bp12_ba830_bp65,211.59,17.99,60.2,268.9,214.74,234.31
35176_sd705_sl10_pd157_pl12_sv7_bp11_ba670_bp38,164.21,14.43,50.95,207.32,162.76,184.9
35177_sd740_sl9_pd165_pl12_sv7_bp14_ba800_bp65,186.7,15.48,56.06,245.59,187.69,202.77
35178_sd669_sl13_pd309_pl8_sv7_bp13_ba430_bp69,106.9,11.39,31.5,129.94,101.5,101.31
35179_sd855_sl13_pd236_pl8_sv10_bp12_ba790_bp43,224.3,17.17,59.21,253.51,255.02,320.29
35180_sd715_sl10_pd146_pl7_sv8_bp13_ba660_bp52,174.87,14.62,49.79,209.25,182.06,207.35
35181_sd649_sl10_pd185_pl10_sv8_bp13_ba530_bp59,131.01,13.38,40.06,182.89,135.89,145.49
35182_sd837_sl12_pd159_pl12_sv9_bp11_ba570_bp51,160.89,17.42,60.92,303.84,167.01,273.37
35183_sd742_sl12_pd146_pl12_sv10_bp13_ba760_bp61,198.66,15.94,56.35,248.49,194.76,257.95
35184_sd840_sl11_pd171_pl10_sv7_bp11_ba750_bp58,176.38,16.07,59.65,264.74,171.47,245.8
35185_sd837_sl13_pd203_pl11_sv5_bp14_ba590_bp58,143.21,13.84,44.3,168.74,127.09,137.16
35186_sd674_sl9_pd196_pl11_sv9_bp13_ba570_bp51,145.93,13.41,44.17,174.54,154.47,177.32
35187_sd605_sl7_pd296_pl7_sv9_bp12_ba730_bp46,178.29,14.36,53.52,247.89,177.35,202.79
35188_sd766_sl10_pd179_pl7_sv9_bp11_ba660_bp46,177.25,16.2,54.13,236.56,185.15,227.53
35189_sd817_sl5_pd152_pl11_sv8_bp12_ba650_bp65,176.27,16.4,49.88,225.79,185.52,191.16
35190_sd772_sl10_pd221_pl7_sv10_bp10_ba660_bp75,184.92,17.43,52.01,203.74,200.28,211.6
35191_sd809_sl12_pd173_pl10_sv7_bp13_ba490_bp39,125.51,13.65,44.83,191.33,133.5,194.2
35192_sd718_sl9_pd233_pl9_sv9_bp12_ba470_bp63,123.07,13.43,37.28,136.0,124.08,147.95
35193_sd795_sl11_pd204_pl13_sv13_bp11_ba640_bp60,188.97,17.94,59.96,321.82,252.25,420.98
35194_sd669_sl11_pd266_pl7_sv7_bp10_ba700_bp50,208.84,14.98,51.26,224.44,217.17,166.63
35195_sd690_sl9_pd119_pl8_sv11_bp11_ba750_bp66,213.55,17.54,54.46,267.45,230.9,269.62
35196_sd676_sl8_pd333_pl14_sv7_bp10_ba600_bp63,149.64,13.22,44.14,183.14,140.86,145.35
35197_sd730_sl8_pd113_pl10_sv9_bp11_ba760_bp44,193.14,15.0,51.49,218.51,202.3,216.12
35198_sd789_sl10_pd216_pl8_sv8_bp12_ba790_bp49,208.46,16.71,57.84,276.82,222.77,246.98
35199_sd874_sl8_pd288_pl13_sv9_bp13_ba500_bp38,220.64,16.65,42.73,224.49,289.68,228.58
35200_sd755_sl10_pd221_pl12_sv10_bp10_ba610_bp63,159.49,14.97,48.39,199.48,184.32,224.76
35201_sd795_sl7_pd188_pl9_sv7_bp13_ba530_bp64,153.54,12.85,35.88,167.12,163.9,145.55
35202_sd749_sl10_pd149_pl10_sv9_bp13_ba920_bp45,226.57,18.58,64.25,323.05,236.75,268.41
35203_sd943_sl10_pd191_pl9_sv12_bp10_ba760_bp62,232.57,17.07,59.16,255.07,254.64,422.38
35204_sd810_sl10_pd159_pl10_sv9_bp13_ba720_bp58,176.27,16.89,56.23,216.83,184.35,226.72
35205_sd744_sl10_pd43_pl11_sv11_bp12_ba570_bp62,168.68,14.44,48.35,205.13,184.75,236.41
35206_sd712_sl9_pd203_pl13_sv8_bp14_ba640_bp47,155.52,15.11,53.84,234.7,154.6,209.62
35207_sd648_sl10_pd202_pl5_sv6_bp13_ba700_bp52,171.68,13.98,51.33,222.34,176.96,169.16
35208_sd754_sl8_pd299_pl9_sv6_bp10_ba700_bp65,162.6,15.65,58.07,260.99,157.63,227.18
35209_sd576_sl9_pd109_pl12_sv7_bp11_ba710_bp75,166.61,13.93,51.09,210.45,154.04,177.8
35210_sd840_sl10_pd245_pl9_sv11_bp12_ba660_bp61,177.7,14.97,56.86,229.89,209.65,330.87
35211_sd878_sl7_pd187_pl11_sv8_bp13_ba670_bp71,192.85,15.29,50.56,214.49,209.16,191.11
35212_sd742_sl11_pd252_pl11_sv10_bp13_ba500_bp40,135.52,13.8,39.06,174.02,151.93,199.82
35213_sd684_sl13_pd186_pl9_sv12_bp11_ba590_bp62,168.59,18.42,68.2,322.92,209.81,398.21
35214_sd745_sl9_pd173_pl10_sv7_bp13_ba670_bp75,157.58,14.22,49.69,203.66,157.71,168.22
35215_sd786_sl10_pd230_pl8_sv5_bp12_ba910_bp62,223.83,16.91,60.12,302.48,222.06,240.94
35216_sd774_sl14_pd224_pl11_sv7_bp12_ba840_bp55,235.02,18.13,59.66,296.7,248.83,253.83
35217_sd621_sl10_pd196_pl10_sv5_bp12_ba660_bp71,159.49,13.41,45.91,182.81,149.9,133.12
35218_sd753_sl9_pd238_pl10_sv9_bp11_ba600_bp64,142.71,14.26,44.83,173.1,148.92,180.12
35219_sd844_sl9_pd169_pl8_sv6_bp13_ba740_bp54,186.1,16.52,59.43,278.95,176.39,241.64
35220_sd711_sl12_pd195_pl11_sv5_bp11_ba530_bp49,122.83,12.78,38.62,165.25,117.72,131.62
35221_sd882_sl10_pd127_pl12_sv5_bp12_ba700_bp43,168.49,15.73,54.33,221.74,157.8,177.12
35222_sd873_sl9_pd194_pl13_sv8_bp12_ba820_bp64,198.19,17.04,58.83,289.63,195.61,237.18
35223_sd709_sl11_pd202_pl12_sv9_bp12_ba600_bp64,158.76,14.83,48.91,231.25,161.01,210.51
35224_sd714_sl12_pd198_pl8_sv9_bp11_ba930_bp88,270.51,20.48,61.06,335.65,289.44,306.37
35225_sd794_sl10_pd335_pl10_sv11_bp12_ba670_bp71,178.95,15.34,54.8,207.98,167.56,244.99
35226_sd693_sl9_pd142_pl8_sv8_bp12_ba680_bp39,174.03,14.95,48.07,199.93,178.88,170.84
35227_sd669_sl11_pd252_pl7_sv9_bp12_ba750_bp63,184.35,15.91,57.71,231.67,199.08,205.65
35228_sd710_sl9_pd221_pl11_sv7_bp11_ba720_bp63,173.63,14.49,52.96,217.62,165.82,190.99
35229_sd715_sl13_pd260_pl7_sv5_bp12_ba720_bp72,169.57,14.78,52.49,207.58,152.86,150.71
35230_sd793_sl12_pd187_pl11_sv8_bp12_ba730_bp57,187.64,19.44,65.25,346.23,186.14,291.95
35231_sd671_sl9_pd240_pl10_sv12_bp12_ba480_bp87,152.1,13.34,37.35,186.99,197.02,327.73
35232_sd793_sl10_pd271_pl11_sv9_bp11_ba460_bp61,145.77,13.01,41.42,199.68,169.55,170.3
35233_sd699_sl12_pd265_pl12_sv4_bp11_ba620_bp66,142.65,13.09,41.81,173.83,128.92,136.98
35234_sd838_sl9_pd107_pl10_sv9_bp11_ba800_bp44,201.54,16.97,53.5,222.88,212.61,236.77
