load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
46053_sd751_sl10_pd170_pl10_sv9_bp13_ba780_bp53,187.07,16.94,60.48,244.5,186.47,247.33
46054_sd626_sl11_pd207_pl12_sv6_bp13_ba690_bp95,159.55,14.2,48.19,202.9,145.03,163.01
46055_sd869_sl13_pd196_pl8_sv7_bp12_ba800_bp62,198.84,17.66,62.48,301.76,215.01,276.12
46056_sd922_sl6_pd180_pl11_sv8_bp11_ba630_bp61,176.03,15.13,47.84,206.81,199.89,203.7
46057_sd878_sl7_pd215_pl13_sv7_bp11_ba650_bp56,158.44,13.86,45.61,189.38,149.91,165.24
46058_sd952_sl12_pd195_pl10_sv5_bp11_ba590_bp47,142.37,14.21,46.86,185.79,128.71,158.97
46059_sd737_sl9_pd200_pl7_sv8_bp11_ba810_bp65,208.12,16.38,56.17,223.58,188.87,205.99
46060_sd732_sl13_pd246_pl7_sv7_bp11_ba740_bp71,175.2,14.68,54.65,228.04,165.16,191.32
46061_sd873_sl13_pd170_pl11_sv9_bp14_ba690_bp42,200.61,18.59,61.35,262.25,203.39,244.2
46062_sd760_sl9_pd224_pl11_sv12_bp13_ba580_bp47,168.18,17.02,53.59,246.61,220.02,353.94
46063_sd739_sl10_pd121_pl9_sv5_bp12_ba710_bp60,174.29,14.27,47.42,196.55,155.12,144.97
46064_sd816_sl11_pd168_pl9_sv6_bp12_ba440_bp62,107.65,11.43,34.96,149.22,109.47,140.3
46065_sd748_sl10_pd149_pl10_sv9_bp13_ba700_bp49,169.04,15.69,55.37,237.89,182.57,219.55
46066_sd938_sl9_pd230_pl6_sv7_bp12_ba800_bp68,197.69,18.18,66.88,271.51,186.12,244.78
46067_sd846_sl8_pd241_pl10_sv6_bp12_ba660_bp69,159.56,14.23,50.76,209.38,151.99,166.65
46068_sd665_sl11_pd213_pl7_sv9_bp10_ba730_bp62,177.37,15.55,52.84,225.69,181.83,198.92
46069_sd905_sl12_pd200_pl13_sv9_bp13_ba680_bp72,182.9,18.53,65.96,311.77,194.95,294.89
46070_sd651_sl10_pd264_pl12_sv11_bp11_ba630_bp49,159.01,16.15,51.94,209.96,156.0,227.63
46071_sd799_sl10_pd199_pl10_sv8_bp12_ba690_bp63,175.04,15.84,53.17,234.44,179.74,233.81
46072_sd733_sl13_pd196_pl8_sv10_bp12_ba700_bp68,177.68,15.88,55.1,217.16,187.15,237.89
46073_sd745_sl11_pd205_pl8_sv7_bp13_ba710_bp66,176.59,15.24,55.84,240.44,168.88,222.39
46074_sd785_sl9_pd116_pl6_sv6_bp12_ba530_bp54,154.1,12.99,40.72,182.79,147.76,161.51
46075_sd778_sl13_pd116_pl12_sv8_bp12_ba590_bp50,153.2,14.31,46.44,179.99,168.82,153.23
46076_sd729_sl9_pd174_pl9_sv7_bp13_ba580_bp46,146.71,13.42,40.98,178.27,136.34,162.12
46077_sd685_sl9_pd221_pl12_sv12_bp12_ba740_bp43,213.4,18.72,62.91,326.57,229.63,383.44
46078_sd747_sl10_pd177_pl9_sv10_bp12_ba700_bp60,180.13,14.85,53.12,227.32,188.15,245.67
46079_sd696_sl11_pd265_pl9_sv7_bp11_ba570_bp62,139.05,13.2,40.12,178.29,142.42,151.1
46080_sd647_sl6_pd295_pl14_sv11_bp12_ba810_bp50,198.75,17.2,58.33,307.33,208.76,295.96
46081_sd733_sl9_pd151_pl13_sv7_bp11_ba780_bp52,181.5,16.44,55.3,249.79,175.62,200.69
46082_sd627_sl6_pd258_pl11_sv8_bp12_ba770_bp59,188.33,14.52,51.05,229.14,196.79,185.1
46083_sd680_sl10_pd218_pl10_sv11_bp11_ba650_bp42,158.54,15.91,53.88,221.32,175.85,222.79
46084_sd716_sl11_pd154_pl11_sv9_bp13_ba710_bp66,171.0,16.01,52.75,222.78,168.41,173.11
46085_sd784_sl9_pd225_pl14_sv8_bp13_ba660_bp77,159.59,15.5,56.7,261.01,161.97,225.27
46086_sd737_sl13_pd239_pl13_sv6_bp12_ba650_bp53,155.09,14.74,48.06,197.72,150.15,172.77
46087_sd773_sl12_pd179_pl9_sv7_bp11_ba640_bp59,158.19,14.56,50.1,203.39,153.59,186.06
46088_sd713_sl7_pd137_pl8_sv4_bp11_ba580_bp65,149.25,12.81,40.4,165.59,135.35,123.96
46089_sd745_sl10_pd179_pl12_sv5_bp12_ba850_bp72,193.68,15.37,55.69,258.33,174.49,189.55
46090_sd707_sl9_pd246_pl6_sv6_bp13_ba650_bp46,168.17,13.8,49.27,199.43,152.51,163.81
46091_sd720_sl10_pd236_pl8_sv8_bp12_ba750_bp48,178.79,15.08,52.21,211.19,176.4,199.63
46092_sd813_sl9_pd163_pl9_sv5_bp13_ba910_bp46,218.06,16.7,58.94,262.91,205.51,213.03
46093_sd620_sl8_pd233_pl8_sv6_bp13_ba830_bp59,192.76,15.17,53.97,230.09,169.9,173.93
46094_sd623_sl12_pd209_pl7_sv7_bp12_ba650_bp78,165.49,13.93,49.53,220.67,171.56,166.02
46095_sd644_sl9_pd215_pl15_sv10_bp12_ba680_bp54,187.05,15.12,52.67,212.21,192.16,233.92
46096_sd758_sl8_pd113_pl15_sv8_bp12_ba630_bp54,161.81,13.65,48.39,200.63,166.67,185.39
46097_sd730_sl8_pd121_pl10_sv7_bp13_ba620_bp74,148.94,13.56,43.72,176.8,160.27,182.08
46098_sd857_sl12_pd278_pl9_sv13_bp13_ba770_bp58,200.07,19.89,61.26,256.52,271.77,382.58
46099_sd806_sl10_pd117_pl7_sv5_bp13_ba550_bp45,136.94,12.6,38.26,164.89,145.9,130.03
46100_sd797_sl10_pd177_pl10_sv9_bp12_ba570_bp69,143.92,15.08,46.63,176.49,143.83,187.81
46101_sd690_sl13_pd223_pl11_sv8_bp13_ba560_bp72,141.1,13.74,44.5,183.3,146.56,168.23
46102_sd758_sl9_pd130_pl10_sv6_bp11_ba760_bp74,179.31,14.56,52.64,226.96,170.95,190.5
46103_sd852_sl12_pd239_pl10_sv6_bp14_ba530_bp47,139.38,13.37,42.89,179.86,146.02,158.67
46104_sd766_sl11_pd205_pl9_sv8_bp13_ba820_bp57,241.73,17.28,60.17,277.33,270.39,269.47
46105_sd743_sl12_pd200_pl12_sv5_bp13_ba680_bp71,159.39,14.22,47.27,185.95,141.75,135.49
46106_sd642_sl8_pd202_pl10_sv7_bp12_ba710_bp48,163.68,14.25,50.91,212.87,163.84,174.28
46107_sd708_sl9_pd189_pl11_sv6_bp11_ba670_bp57,170.67,14.12,49.71,203.71,170.15,149.05
46108_sd770_sl8_pd272_pl6_sv6_bp12_ba650_bp64,155.16,13.69,44.25,184.73,140.59,149.36
46109_sd803_sl8_pd200_pl6_sv10_bp12_ba770_bp50,248.19,19.6,62.19,284.44,301.58,329.52
46110_sd785_sl8_pd142_pl9_sv6_bp12_ba830_bp55,202.93,18.23,61.41,305.41,187.0,277.17
46111_sd695_sl9_pd224_pl7_sv9_bp12_ba640_bp53,163.5,14.5,47.87,204.91,177.23,203.11
46112_sd742_sl8_pd172_pl10_sv6_bp11_ba630_bp62,150.75,13.3,46.86,193.7,143.32,149.34
46113_sd614_sl15_pd194_pl10_sv4_bp12_ba710_bp56,163.9,14.47,49.66,208.69,148.85,155.68
46114_sd727_sl11_pd234_pl11_sv6_bp13_ba640_bp68,176.81,13.84,45.0,212.72,196.92,163.86
46115_sd862_sl12_pd166_pl11_sv5_bp12_ba640_bp57,155.28,13.97,47.9,184.6,142.9,148.18
46116_sd685_sl10_pd314_pl10_sv8_bp10_ba910_bp68,205.84,17.43,61.73,280.31,198.39,222.85
46117_sd706_sl12_pd194_pl14_sv7_bp12_ba730_bp56,168.42,14.59,49.06,215.53,154.15,167.82
46118_sd707_sl10_pd267_pl9_sv7_bp14_ba680_bp62,162.35,13.84,50.29,205.93,146.13,167.88
46119_sd600_sl9_pd234_pl12_sv8_bp12_ba820_bp64,207.71,16.63,56.23,269.35,213.52,216.9
46120_sd706_sl13_pd235_pl10_sv9_bp13_ba730_bp48,181.23,18.0,58.58,273.95,187.25,255.76
46121_sd753_sl9_pd215_pl11_sv8_bp13_ba510_bp72,135.97,15.32,53.09,239.73,138.11,235.0
46122_sd765_sl8_pd107_pl13_sv7_bp11_ba880_bp58,214.18,16.63,57.44,283.25,192.53,226.54
46123_sd781_sl10_pd240_pl8_sv8_bp12_ba640_bp64,161.15,14.69,46.32,182.38,159.91,177.8
46124_sd819_sl10_pd165_pl9_sv8_bp12_ba810_bp76,208.53,16.28,57.2,287.11,212.89,242.88
46125_sd733_sl8_pd274_pl9_sv9_bp12_ba750_bp68,181.34,15.07,54.65,217.15,170.14,192.86
46126_sd742_sl10_pd176_pl9_sv10_bp11_ba470_bp65,132.27,12.93,37.29,151.42,139.97,176.87
46127_sd846_sl12_pd226_pl8_sv8_bp12_ba740_bp79,247.0,17.3,56.88,278.83,294.26,246.88
46128_sd735_sl9_pd166_pl9_sv6_bp13_ba850_bp74,197.77,15.52,54.81,233.19,191.64,174.38
46129_sd740_sl11_pd210_pl12_sv7_bp13_ba770_bp51,188.07,15.28,55.51,255.13,198.2,204.18
46130_sd749_sl11_pd243_pl9_sv10_bp13_ba690_bp61,170.95,16.67,51.11,201.76,174.94,216.25
46131_sd721_sl15_pd259_pl10_sv7_bp13_ba590_bp61,152.64,13.79,42.15,186.26,163.07,170.03
46132_sd752_sl10_pd194_pl11_sv4_bp13_ba650_bp58,157.27,13.66,46.95,188.71,150.51,136.76
46133_sd799_sl11_pd240_pl13_sv9_bp12_ba540_bp48,134.65,14.32,53.43,242.58,144.62,243.34
46134_sd711_sl10_pd267_pl9_sv10_bp13_ba670_bp58,180.71,14.77,51.97,202.43,186.66,230.61
46135_sd631_sl10_pd269_pl5_sv9_bp12_ba510_bp78,137.7,13.93,41.91,193.52,126.04,177.32
46136_sd657_sl12_pd176_pl12_sv8_bp13_ba660_bp44,156.57,14.39,52.16,216.01,156.7,233.67
46137_sd743_sl11_pd187_pl15_sv8_bp10_ba690_bp62,178.55,15.7,50.64,227.0,161.07,179.19
46138_sd896_sl12_pd246_pl7_sv11_bp12_ba620_bp67,166.48,17.84,55.24,228.49,175.75,256.61
46139_sd672_sl8_pd187_pl14_sv12_bp11_ba790_bp44,232.13,20.89,62.23,326.25,228.92,406.33
46140_sd702_sl10_pd176_pl10_sv9_bp11_ba560_bp43,134.33,13.41,45.7,206.03,135.14,167.01
46141_sd883_sl9_pd201_pl10_sv9_bp12_ba800_bp57,206.27,17.95,60.72,243.25,213.46,284.28
46142_sd755_sl15_pd204_pl10_sv7_bp13_ba700_bp71,200.29,17.59,57.68,277.74,213.02,241.72
46143_sd828_sl11_pd247_pl12_sv6_bp11_ba780_bp64,183.87,15.47,51.72,225.2,184.7,179.63
46144_sd744_sl6_pd147_pl12_sv7_bp12_ba750_bp67,234.2,15.6,51.54,247.41,263.3,244.19
46145_sd829_sl9_pd227_pl12_sv4_bp12_ba660_bp54,154.44,14.13,48.72,201.94,140.0,154.72
46146_sd625_sl5_pd209_pl12_sv7_bp11_ba700_bp46,176.28,13.89,48.38,197.92,176.26,170.52
46147_sd842_sl11_pd242_pl10_sv8_bp12_ba630_bp65,173.09,19.07,62.05,307.01,164.59,284.26
46148_sd746_sl10_pd140_pl12_sv5_bp13_ba650_bp64,150.88,13.26,45.87,185.36,136.78,146.39
46149_sd665_sl11_pd244_pl9_sv11_bp10_ba880_bp68,213.12,16.83,60.44,265.61,203.24,241.33
46150_sd772_sl7_pd225_pl9_sv6_bp11_ba630_bp65,151.55,14.18,47.51,206.82,139.56,163.23
46151_sd729_sl9_pd180_pl7_sv7_bp12_ba770_bp70,185.15,15.14,52.22,222.08,186.44,179.84
46152_sd749_sl13_pd282_pl13_sv6_bp14_ba770_bp45,181.56,15.18,53.14,233.38,166.05,183.13
46153_sd787_sl11_pd132_pl11_sv8_bp11_ba730_bp67,190.8,21.28,65.09,373.93,185.08,312.28
46154_sd756_sl8_pd135_pl6_sv6_bp12_ba540_bp75,152.21,13.18,42.52,182.19,151.32,168.54
46155_sd722_sl5_pd199_pl6_sv8_bp11_ba500_bp70,188.15,14.05,46.74,224.92,229.6,208.65
46156_sd596_sl10_pd175_pl10_sv6_bp13_ba720_bp51,169.61,13.82,49.53,206.79,163.62,147.16
46157_sd780_sl12_pd123_pl12_sv13_bp13_ba660_bp49,200.22,16.34,62.47,274.68,263.29,408.79
46158_sd845_sl9_pd219_pl12_sv5_bp14_ba620_bp58,148.66,14.06,47.29,188.49,143.27,149.87
46159_sd668_sl11_pd190_pl11_sv7_bp13_ba480_bp28,123.47,12.23,37.72,154.32,124.36,150.82
46160_sd857_sl11_pd210_pl11_sv7_bp12_ba490_bp64,121.16,13.67,43.47,178.72,135.15,164.86
46161_sd777_sl8_pd174_pl9_sv5_bp11_ba610_bp47,148.46,13.14,46.8,190.63,139.17,151.94
46162_sd743_sl10_pd187_pl11_sv10_bp10_ba690_bp35,172.05,15.91,52.97,215.48,177.51,225.69
46163_sd812_sl9_pd212_pl9_sv11_bp11_ba810_bp59,221.03,16.46,60.35,283.68,239.95,323.36
46164_sd905_sl10_pd216_pl10_sv8_bp13_ba650_bp53,165.72,16.2,55.37,240.31,171.77,239.77
46165_sd720_sl9_pd175_pl11_sv8_bp11_ba580_bp48,150.17,14.23,46.8,196.42,146.62,165.25
46166_sd751_sl7_pd234_pl11_sv5_bp13_ba780_bp62,188.39,15.73,53.84,253.07,175.58,191.63
46167_sd733_sl8_pd196_pl6_sv11_bp12_ba520_bp48,233.87,18.18,55.41,293.75,336.87,209.24
46168_sd773_sl11_pd208_pl11_sv8_bp13_ba810_bp55,196.52,18.84,63.86,343.41,202.58,296.75
46169_sd655_sl12_pd114_pl9_sv9_bp12_ba700_bp61,200.69,15.83,54.37,241.72,224.56,239.28
46170_sd729_sl14_pd156_pl11_sv10_bp13_ba670_bp65,181.9,17.0,54.11,236.91,174.34,215.61
46171_sd883_sl12_pd169_pl12_sv9_bp12_ba640_bp66,162.39,17.94,60.2,286.26,170.3,250.39
46172_sd705_sl11_pd210_pl10_sv12_bp13_ba790_bp54,203.19,16.65,65.78,282.39,244.91,399.01
46173_sd712_sl10_pd214_pl12_sv6_bp11_ba770_bp64,199.75,15.66,53.11,244.96,202.4,189.95
46174_sd904_sl8_pd235_pl11_sv8_bp12_ba630_bp56,189.85,14.73,47.0,205.9,218.47,205.76
46175_sd802_sl9_pd263_pl12_sv8_bp12_ba760_bp56,186.54,17.99,59.93,297.9,187.06,241.18
46176_sd841_sl12_pd197_pl9_sv9_bp12_ba700_bp49,198.92,17.06,53.43,236.94,224.24,242.67
46177_sd792_sl10_pd210_pl9_sv8_bp12_ba540_bp84,138.0,13.42,41.3,151.12,133.61,162.47
46178_sd645_sl6_pd172_pl13_sv4_bp12_ba940_bp59,211.51,15.9,54.97,268.59,188.34,181.98
46179_sd793_sl12_pd246_pl10_sv4_bp12_ba690_bp56,161.34,14.52,51.41,212.33,151.1,165.63
46180_sd756_sl12_pd161_pl11_sv8_bp13_ba710_bp47,186.39,19.21,63.73,328.88,177.42,318.23
46181_sd678_sl10_pd328_pl12_sv10_bp13_ba610_bp58,157.45,14.51,45.25,184.17,162.2,197.67
46182_sd638_sl13_pd207_pl8_sv9_bp12_ba580_bp58,196.82,14.94,46.7,228.51,233.09,226.16
46183_sd634_sl7_pd224_pl9_sv6_bp12_ba820_bp58,195.97,16.8,57.45,270.56,171.66,222.24
46184_sd623_sl12_pd171_pl8_sv9_bp11_ba780_bp66,190.7,15.88,55.67,228.67,212.02,251.73
46185_sd579_sl10_pd195_pl10_sv5_bp13_ba810_bp65,195.92,15.01,51.33,235.91,190.81,165.6
46186_sd924_sl9_pd255_pl7_sv7_bp13_ba690_bp59,185.48,15.13,49.23,204.11,176.6,165.44
46187_sd755_sl8_pd235_pl13_sv7_bp12_ba760_bp58,181.36,15.33,53.08,227.01,180.29,170.14
46188_sd816_sl11_pd266_pl11_sv9_bp12_ba580_bp74,142.24,16.78,57.58,266.05,144.26,232.83
46189_sd777_sl8_pd208_pl14_sv6_bp13_ba670_bp59,165.61,13.84,50.87,211.74,157.96,170.89
46190_sd635_sl8_pd127_pl13_sv7_bp13_ba750_bp71,180.1,13.83,48.63,219.07,166.23,152.58
46191_sd883_sl11_pd218_pl7_sv10_bp11_ba750_bp52,202.43,17.28,60.0,233.64,214.97,298.62
46192_sd852_sl12_pd131_pl9_sv11_bp10_ba560_bp74,145.23,17.5,56.79,215.75,181.13,267.48
46193_sd788_sl7_pd230_pl11_sv7_bp13_ba730_bp72,215.58,15.67,51.49,241.83,232.34,202.06
46194_sd702_sl10_pd198_pl12_sv5_bp11_ba760_bp43,175.36,14.95,52.01,215.98,166.1,165.98
46195_sd744_sl12_pd223_pl10_sv9_bp12_ba740_bp47,204.06,16.44,53.45,252.98,240.36,244.75
46196_sd729_sl8_pd171_pl12_sv10_bp12_ba830_bp52,225.41,17.04,57.43,264.45,215.64,338.26
46197_sd759_sl9_pd245_pl13_sv9_bp13_ba710_bp66,205.5,17.71,56.85,246.13,225.25,215.41
46198_sd780_sl10_pd92_pl15_sv9_bp12_ba650_bp65,163.03,15.26,53.95,252.7,185.81,241.5
46199_sd687_sl12_pd195_pl9_sv12_bp11_ba670_bp53,185.31,17.63,59.64,267.34,201.71,288.39
46200_sd920_sl15_pd125_pl12_sv6_bp11_ba770_bp67,190.94,17.98,59.35,267.8,189.43,200.07
46201_sd776_sl12_pd201_pl9_sv13_bp12_ba490_bp60,151.92,17.02,49.46,230.7,203.48,292.21
46202_sd760_sl9_pd202_pl10_sv9_bp12_ba750_bp61,187.57,15.59,54.49,229.71,189.87,251.66
46203_sd739_sl13_pd234_pl14_sv8_bp12_ba650_bp48,193.99,17.22,52.77,250.34,223.56,215.54
46204_sd726_sl10_pd270_pl8_sv6_bp11_ba700_bp91,165.5,14.09,51.7,208.52,148.51,164.03
46205_sd817_sl10_pd217_pl12_sv8_bp11_ba780_bp43,186.4,16.78,59.35,286.18,173.77,237.49
46206_sd736_sl8_pd218_pl12_sv8_bp11_ba600_bp54,165.55,14.35,48.87,210.36,189.13,178.29
46207_sd656_sl9_pd178_pl10_sv9_bp13_ba590_bp46,143.62,13.44,42.84,167.62,136.9,167.38
46208_sd723_sl10_pd215_pl10_sv9_bp11_ba800_bp60,191.79,17.71,55.74,230.83,192.48,217.16
46209_sd876_sl6_pd202_pl8_sv5_bp12_ba750_bp68,173.29,14.8,50.69,207.66,159.01,168.68
46210_sd850_sl11_pd116_pl6_sv4_bp11_ba610_bp53,147.96,13.89,47.3,199.72,137.65,167.66
46211_sd937_sl15_pd181_pl11_sv9_bp11_ba750_bp62,183.6,16.85,55.57,228.52,199.16,240.08
46212_sd606_sl11_pd157_pl10_sv7_bp13_ba750_bp51,178.09,14.55,51.59,217.46,171.31,167.26
46213_sd790_sl8_pd230_pl10_sv5_bp12_ba740_bp60,177.06,14.11,51.25,210.42,156.93,161.93
46214_sd583_sl7_pd246_pl10_sv7_bp11_ba650_bp61,185.2,13.98,48.38,227.67,192.03,186.49
46215_sd675_sl10_pd122_pl8_sv7_bp13_ba720_bp59,188.96,15.14,50.03,213.58,182.63,173.5
46216_sd642_sl11_pd147_pl9_sv10_bp12_ba670_bp45,177.88,17.0,49.89,212.39,186.98,244.39
46217_sd800_sl12_pd185_pl9_sv7_bp12_ba700_bp69,175.35,14.96,52.78,224.47,173.0,188.22
46218_sd701_sl9_pd213_pl8_sv9_bp13_ba710_bp44,184.64,15.7,54.38,238.15,196.22,217.88
46219_sd810_sl10_pd135_pl9_sv6_bp12_ba630_bp75,149.27,13.62,42.0,175.69,144.26,156.61
46220_sd669_sl11_pd88_pl11_sv7_bp12_ba710_bp63,172.63,14.9,52.01,222.33,163.88,188.39
46221_sd745_sl12_pd266_pl11_sv10_bp12_ba830_bp57,205.04,18.98,63.36,279.68,203.99,266.14
46222_sd795_sl8_pd191_pl12_sv9_bp13_ba600_bp66,191.99,14.77,46.99,200.77,214.01,250.77
46223_sd927_sl7_pd171_pl10_sv4_bp13_ba790_bp42,184.61,15.25,52.96,215.43,162.34,174.68
46224_sd848_sl9_pd241_pl11_sv9_bp12_ba560_bp48,160.41,13.58,42.48,188.02,183.37,227.91
46225_sd852_sl12_pd274_pl13_sv11_bp11_ba700_bp80,182.33,15.49,57.95,251.55,191.29,228.31
46226_sd745_sl10_pd251_pl9_sv5_bp13_ba780_bp59,214.43,15.48,55.97,267.96,222.76,203.18
46227_sd828_sl8_pd264_pl9_sv4_bp12_ba730_bp56,165.77,14.66,52.9,206.37,147.96,144.37
46228_sd687_sl5_pd217_pl8_sv8_bp12_ba780_bp61,195.44,18.31,61.71,323.72,189.0,298.16
46229_sd688_sl10_pd199_pl12_sv7_bp12_ba640_bp67,154.99,13.97,48.8,202.04,154.56,161.17
46230_sd740_sl10_pd278_pl12_sv6_bp13_ba580_bp55,157.96,13.99,46.13,196.35,162.59,172.2
46231_sd794_sl10_pd181_pl12_sv8_bp12_ba690_bp58,180.82,18.97,63.58,340.92,179.66,309.41
46232_sd682_sl10_pd185_pl12_sv8_bp13_ba650_bp81,152.29,15.27,56.12,239.98,150.44,214.27
46233_sd806_sl11_pd289_pl13_sv5_bp11_ba610_bp47,150.91,13.6,45.49,189.97,142.97,144.64
46234_sd853_sl12_pd151_pl9_sv11_bp13_ba810_bp57,200.73,20.53,71.18,349.61,228.3,370.05
