load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
30056_sd677_sl11_pd135_pl11_sv7_bp14_ba550_bp51,136.79,12.84,42.23,178.91,141.39,161.85
30057_sd820_sl9_pd278_pl11_sv8_bp13_ba590_bp53,195.41,15.35,44.26,205.68,226.12,205.08
30058_sd694_sl13_pd228_pl9_sv10_bp14_ba800_bp46,221.3,17.73,61.55,266.35,222.52,305.27
30059_sd736_sl13_pd219_pl11_sv12_bp10_ba760_bp57,181.32,18.3,59.02,242.53,216.15,306.05
30060_sd889_sl13_pd289_pl9_sv4_bp11_ba800_bp63,208.38,16.36,56.61,263.92,203.33,230.7
30061_sd696_sl9_pd159_pl13_sv9_bp13_ba700_bp48,202.55,16.85,54.39,264.46,215.07,229.68
30062_sd773_sl14_pd234_pl11_sv8_bp11_ba480_bp61,126.16,14.05,40.57,174.16,122.7,145.1
30063_sd856_sl7_pd167_pl13_sv9_bp10_ba740_bp66,279.1,19.39,56.15,320.7,351.03,337.4
30064_sd605_sl6_pd98_pl12_sv6_bp9_ba730_bp61,173.79,14.16,48.43,211.15,166.07,153.66
30065_sd791_sl9_pd148_pl9_sv9_bp13_ba530_bp56,146.31,13.81,41.42,159.16,154.17,197.13
30066_sd833_sl13_pd205_pl9_sv6_bp11_ba810_bp60,197.09,15.66,57.76,265.44,185.36,213.4
30067_sd783_sl8_pd214_pl4_sv13_bp11_ba570_bp64,202.28,29.44,84.55,578.03,250.79,425.94
30068_sd718_sl12_pd279_pl8_sv6_bp12_ba830_bp79,192.47,15.68,56.99,258.55,170.57,214.39
30069_sd803_sl11_pd76_pl9_sv11_bp12_ba620_bp60,173.55,15.26,54.25,199.28,181.62,276.76
30070_sd742_sl10_pd154_pl11_sv7_bp12_ba670_bp52,163.9,14.91,50.97,211.88,156.77,188.17
30071_sd693_sl9_pd197_pl6_sv7_bp11_ba710_bp62,177.29,14.81,53.82,225.44,178.84,171.2
30072_sd824_sl11_pd137_pl9_sv7_bp13_ba740_bp63,180.88,15.51,55.72,257.83,176.34,218.71
30073_sd683_sl9_pd173_pl9_sv8_bp11_ba660_bp71,154.84,14.07,50.81,214.69,147.45,189.49
30074_sd743_sl11_pd198_pl9_sv8_bp11_ba830_bp62,209.88,17.23,57.49,259.9,223.61,213.74
30075_sd663_sl9_pd235_pl12_sv8_bp11_ba780_bp45,198.81,16.78,55.36,268.94,201.16,229.28
30076_sd841_sl11_pd166_pl9_sv8_bp13_ba770_bp66,225.58,16.89,59.41,270.26,261.94,232.84
30077_sd560_sl11_pd152_pl12_sv9_bp10_ba590_bp72,138.72,13.66,45.51,200.26,143.46,154.29
30078_sd744_sl13_pd316_pl15_sv6_bp11_ba590_bp68,143.05,13.71,44.65,177.86,140.76,145.7
30079_sd852_sl9_pd199_pl9_sv5_bp12_ba580_bp72,154.33,13.4,46.03,196.51,155.0,163.79
30080_sd596_sl11_pd203_pl13_sv6_bp13_ba830_bp60,188.91,15.42,53.1,246.44,173.12,186.5
30081_sd789_sl8_pd259_pl12_sv10_bp11_ba660_bp59,159.41,15.79,56.94,208.18,163.12,241.7
30082_sd709_sl10_pd148_pl9_sv12_bp12_ba710_bp68,195.03,16.03,59.75,213.02,223.73,378.99
30083_sd620_sl9_pd263_pl11_sv10_bp11_ba670_bp58,165.65,14.56,53.21,202.8,162.24,217.32
30084_sd726_sl11_pd187_pl9_sv9_bp14_ba890_bp55,215.47,18.79,62.3,280.69,215.14,272.08
30085_sd699_sl9_pd139_pl11_sv5_bp12_ba890_bp63,201.9,15.34,55.06,262.95,181.88,189.91
30086_sd634_sl9_pd247_pl10_sv4_bp11_ba780_bp40,177.22,14.54,51.73,207.97,157.84,144.6
30087_sd736_sl12_pd209_pl10_sv6_bp12_ba840_bp60,225.38,16.99,59.29,287.31,236.25,248.57
30088_sd722_sl7_pd274_pl7_sv9_bp14_ba760_bp49,215.68,16.53,58.0,251.5,232.11,214.78
30089_sd865_sl11_pd292_pl9_sv8_bp10_ba590_bp65,165.23,15.1,52.22,217.13,172.89,189.44
30090_sd785_sl10_pd254_pl6_sv10_bp13_ba690_bp65,189.45,17.24,57.39,236.06,199.15,222.18
30091_sd684_sl7_pd179_pl9_sv8_bp13_ba770_bp71,198.18,15.63,51.76,223.42,188.55,178.43
30092_sd739_sl11_pd182_pl10_sv7_bp14_ba690_bp54,173.23,15.98,57.21,264.52,182.23,252.87
30093_sd770_sl10_pd219_pl13_sv5_bp12_ba610_bp73,142.15,13.48,45.64,180.49,128.32,143.19
30094_sd754_sl8_pd281_pl11_sv8_bp13_ba740_bp69,195.2,15.77,52.86,216.73,197.87,193.66
30095_sd609_sl9_pd168_pl12_sv9_bp13_ba670_bp52,180.35,15.24,51.44,246.68,197.5,207.11
30096_sd856_sl12_pd153_pl8_sv6_bp11_ba640_bp67,152.74,14.08,49.53,197.88,145.76,176.85
30097_sd740_sl10_pd225_pl11_sv7_bp12_ba860_bp49,201.35,16.5,57.83,274.66,202.05,227.43
30098_sd832_sl10_pd211_pl13_sv7_bp11_ba820_bp78,189.07,16.49,56.21,269.95,177.72,205.25
30099_sd783_sl9_pd198_pl6_sv9_bp14_ba590_bp74,170.6,15.4,50.1,247.65,177.29,233.43
30100_sd724_sl14_pd205_pl10_sv6_bp13_ba760_bp78,177.1,15.25,55.13,233.56,158.71,188.9
30101_sd753_sl11_pd187_pl10_sv7_bp13_ba460_bp76,114.13,13.12,42.12,178.4,117.28,186.37
30102_sd942_sl9_pd193_pl9_sv7_bp10_ba750_bp63,183.9,17.45,58.95,253.66,191.02,218.26
30103_sd816_sl11_pd175_pl9_sv2_bp12_ba550_bp74,125.25,12.44,40.57,167.96,110.3,134.4
30104_sd783_sl8_pd254_pl6_sv7_bp12_ba650_bp68,165.03,14.37,49.46,202.15,151.46,168.06
30105_sd764_sl9_pd142_pl12_sv11_bp14_ba500_bp64,129.4,13.06,41.06,170.6,145.22,273.93
30106_sd763_sl9_pd130_pl10_sv8_bp11_ba750_bp66,190.6,15.01,53.87,249.97,180.92,220.63
30107_sd816_sl10_pd249_pl11_sv7_bp13_ba640_bp60,155.04,15.08,55.63,234.37,155.28,249.59
30108_sd726_sl12_pd222_pl8_sv11_bp11_ba600_bp64,156.09,14.8,53.97,207.89,154.82,259.72
30109_sd848_sl11_pd187_pl11_sv7_bp13_ba760_bp61,185.77,16.13,57.69,236.6,181.94,195.84
30110_sd816_sl7_pd208_pl9_sv12_bp11_ba570_bp59,358.68,20.76,55.81,359.19,518.27,477.74
30111_sd812_sl11_pd173_pl8_sv5_bp13_ba600_bp76,178.15,14.56,51.27,234.42,194.25,194.22
30112_sd776_sl9_pd193_pl16_sv12_bp14_ba730_bp60,201.37,17.13,60.54,269.29,222.01,266.78
30113_sd681_sl11_pd185_pl13_sv9_bp11_ba670_bp34,178.47,18.04,59.73,309.84,179.13,253.85
30114_sd825_sl10_pd225_pl8_sv8_bp12_ba740_bp64,202.96,15.86,53.15,239.54,196.53,225.66
30115_sd779_sl12_pd224_pl8_sv5_bp12_ba600_bp63,153.15,13.69,45.71,184.74,144.46,125.85
30116_sd657_sl11_pd171_pl9_sv7_bp13_ba760_bp77,192.18,17.24,59.18,283.81,180.37,264.41
30117_sd605_sl9_pd88_pl8_sv7_bp13_ba610_bp65,157.92,13.62,42.05,177.27,151.6,147.93
30118_sd821_sl11_pd159_pl9_sv6_bp11_ba640_bp56,150.49,13.93,45.85,184.98,141.68,164.36
30119_sd818_sl9_pd202_pl13_sv7_bp13_ba550_bp56,137.64,13.42,41.49,183.06,136.04,151.93
30120_sd735_sl12_pd209_pl10_sv9_bp12_ba710_bp58,178.91,17.17,56.67,279.81,189.41,225.15
30121_sd819_sl6_pd118_pl3_sv11_bp12_ba580_bp55,167.27,21.15,56.9,241.35,171.54,247.18
30122_sd904_sl12_pd160_pl7_sv8_bp13_ba680_bp62,258.76,18.16,55.6,279.19,320.65,268.5
30123_sd851_sl7_pd215_pl9_sv10_bp12_ba610_bp63,194.24,16.8,52.09,214.12,212.36,234.16
30124_sd756_sl12_pd222_pl10_sv7_bp11_ba830_bp55,206.18,17.34,59.07,281.43,193.39,222.36
30125_sd673_sl11_pd226_pl11_sv5_bp12_ba710_bp50,166.19,13.41,45.92,196.28,154.67,145.17
30126_sd795_sl10_pd203_pl8_sv9_bp11_ba930_bp72,221.99,18.47,62.21,269.5,225.58,302.0
30127_sd755_sl10_pd245_pl9_sv8_bp12_ba610_bp68,163.33,13.74,47.69,185.56,168.15,208.89
30128_sd685_sl13_pd216_pl8_sv6_bp11_ba700_bp58,163.73,14.16,51.8,207.16,149.14,164.33
30129_sd780_sl8_pd296_pl11_sv10_bp12_ba620_bp64,158.38,14.53,51.5,204.86,169.08,222.93
30130_sd785_sl11_pd227_pl8_sv10_bp11_ba680_bp67,172.53,14.91,54.69,198.57,183.38,230.59
30131_sd714_sl9_pd278_pl10_sv6_bp11_ba540_bp68,128.5,12.47,39.91,165.32,123.75,146.12
30132_sd725_sl13_pd141_pl12_sv9_bp13_ba720_bp66,193.05,17.59,59.14,301.78,197.83,266.88
30133_sd727_sl9_pd158_pl10_sv9_bp11_ba730_bp52,177.69,15.7,53.0,209.34,184.84,225.24
30134_sd712_sl10_pd218_pl10_sv6_bp12_ba850_bp63,234.29,16.66,58.29,276.51,237.36,231.28
30135_sd706_sl11_pd121_pl7_sv6_bp12_ba760_bp70,179.89,14.78,52.86,202.21,160.8,161.19
30136_sd690_sl11_pd207_pl10_sv5_bp12_ba770_bp57,180.96,15.76,54.21,238.33,165.35,165.66
30137_sd862_sl12_pd209_pl10_sv9_bp12_ba720_bp74,206.08,18.61,60.44,273.71,252.7,265.83
30138_sd713_sl12_pd268_pl12_sv9_bp13_ba670_bp56,158.73,15.2,54.99,243.47,157.98,211.91
30139_sd672_sl10_pd218_pl9_sv12_bp13_ba850_bp60,210.94,16.09,59.67,247.21,222.14,330.81
30140_sd701_sl7_pd317_pl10_sv9_bp11_ba680_bp65,180.69,15.4,50.37,207.82,169.8,194.46
30141_sd673_sl12_pd200_pl9_sv10_bp12_ba820_bp51,215.02,17.45,57.63,240.12,235.45,291.02
30142_sd768_sl11_pd111_pl11_sv5_bp12_ba590_bp61,137.61,12.39,42.89,170.56,127.3,150.98
30143_sd914_sl8_pd181_pl8_sv6_bp9_ba710_bp44,173.22,16.81,57.17,254.72,156.92,192.07
30144_sd742_sl14_pd243_pl14_sv4_bp13_ba610_bp77,140.72,14.32,42.33,178.2,127.02,147.52
30145_sd671_sl13_pd181_pl7_sv7_bp13_ba420_bp58,115.43,11.71,32.75,140.46,128.01,129.89
30146_sd800_sl8_pd258_pl8_sv7_bp14_ba820_bp63,194.42,15.86,55.26,238.58,179.52,200.05
30147_sd759_sl9_pd242_pl11_sv11_bp11_ba800_bp49,221.45,19.02,64.06,299.61,212.01,350.75
30148_sd800_sl6_pd239_pl14_sv7_bp9_ba790_bp57,202.16,15.47,54.52,244.99,204.74,218.14
30149_sd791_sl14_pd164_pl11_sv6_bp14_ba720_bp61,172.19,15.21,52.66,219.83,159.23,177.15
30150_sd758_sl10_pd66_pl5_sv9_bp12_ba800_bp64,221.07,20.27,66.9,374.54,218.33,312.51
30151_sd873_sl10_pd144_pl14_sv10_bp12_ba710_bp63,187.59,16.7,60.44,243.13,191.92,252.99
30152_sd725_sl11_pd164_pl10_sv6_bp11_ba660_bp80,179.97,14.79,52.89,230.93,185.31,181.71
30153_sd798_sl9_pd208_pl12_sv10_bp10_ba650_bp52,175.76,14.62,49.32,202.34,201.03,271.86
30154_sd736_sl9_pd202_pl3_sv8_bp12_ba680_bp66,167.98,14.62,54.92,222.18,148.97,192.66
30155_sd817_sl11_pd263_pl14_sv8_bp13_ba650_bp52,159.23,14.76,51.66,222.49,153.47,220.33
30156_sd679_sl4_pd197_pl12_sv6_bp12_ba870_bp47,200.29,15.73,55.59,268.64,189.57,198.54
30157_sd784_sl8_pd237_pl12_sv13_bp13_ba770_bp67,211.01,20.31,59.68,331.03,267.24,358.86
30158_sd651_sl8_pd230_pl10_sv8_bp11_ba690_bp47,194.3,15.19,50.55,237.62,220.87,215.45
30159_sd701_sl12_pd106_pl9_sv9_bp11_ba660_bp65,227.22,16.3,55.35,261.53,269.54,263.64
30160_sd742_sl11_pd114_pl6_sv4_bp12_ba610_bp73,144.22,13.27,42.78,168.73,133.12,121.58
30161_sd643_sl10_pd254_pl13_sv4_bp13_ba760_bp57,173.32,14.72,50.98,208.65,154.47,139.98
30162_sd730_sl8_pd186_pl13_sv9_bp12_ba680_bp35,224.35,15.58,50.13,253.78,274.11,265.62
30163_sd768_sl11_pd233_pl11_sv6_bp13_ba590_bp70,162.32,13.64,41.41,186.07,165.66,166.11
30164_sd697_sl12_pd254_pl9_sv9_bp13_ba620_bp46,184.04,15.27,47.89,219.89,223.41,220.42
30165_sd760_sl9_pd257_pl7_sv9_bp13_ba610_bp54,171.08,15.25,54.21,249.09,161.49,213.03
30166_sd636_sl10_pd201_pl8_sv9_bp12_ba840_bp46,202.42,17.5,57.43,255.36,211.55,278.4
30167_sd763_sl13_pd220_pl9_sv7_bp12_ba740_bp53,174.23,14.93,51.46,215.11,167.22,170.27
30168_sd746_sl9_pd157_pl10_sv12_bp9_ba710_bp61,186.48,15.89,57.07,208.77,227.2,369.02
30169_sd892_sl13_pd196_pl7_sv8_bp12_ba700_bp64,250.41,16.81,58.5,281.72,293.56,274.53
30170_sd777_sl13_pd137_pl8_sv8_bp13_ba790_bp74,208.93,19.02,65.16,348.9,221.88,284.19
30171_sd873_sl7_pd191_pl13_sv8_bp13_ba840_bp54,246.52,18.06,56.21,275.55,298.7,307.1
30172_sd866_sl10_pd162_pl8_sv10_bp10_ba630_bp61,168.66,15.7,48.4,181.36,176.78,238.58
30173_sd853_sl11_pd231_pl9_sv8_bp11_ba900_bp54,231.15,20.21,68.98,360.19,209.29,303.38
30174_sd844_sl11_pd131_pl10_sv9_bp11_ba540_bp50,139.99,15.76,47.23,205.44,147.98,193.67
30175_sd723_sl10_pd162_pl9_sv8_bp13_ba600_bp65,153.53,14.17,44.28,192.41,170.51,210.79
30176_sd630_sl9_pd183_pl7_sv11_bp14_ba710_bp47,204.65,17.18,51.9,237.12,221.25,228.5
30177_sd844_sl9_pd237_pl12_sv10_bp12_ba870_bp66,219.03,17.82,60.47,281.09,219.15,236.28
30178_sd945_sl8_pd197_pl12_sv13_bp13_ba730_bp57,226.96,21.84,65.11,285.16,307.78,444.34
30179_sd704_sl12_pd197_pl9_sv9_bp12_ba730_bp60,224.62,16.11,55.39,266.39,264.42,276.11
30180_sd757_sl8_pd227_pl10_sv8_bp12_ba690_bp63,190.33,14.53,48.91,203.97,205.92,203.3
30181_sd825_sl14_pd245_pl10_sv12_bp12_ba690_bp52,196.63,18.54,62.91,272.76,220.62,338.32
30182_sd734_sl11_pd235_pl12_sv10_bp12_ba590_bp30,153.35,14.17,42.93,201.79,176.11,220.87
30183_sd785_sl13_pd195_pl8_sv8_bp12_ba700_bp61,223.08,16.78,56.71,277.34,254.5,222.17
30184_sd887_sl14_pd220_pl10_sv9_bp13_ba580_bp51,188.2,17.46,51.74,230.07,210.14,243.99
30185_sd757_sl6_pd171_pl8_sv9_bp11_ba670_bp53,188.69,15.24,50.42,230.09,211.88,203.72
30186_sd728_sl10_pd264_pl12_sv9_bp12_ba630_bp60,155.85,17.48,54.9,248.48,163.73,215.4
30187_sd798_sl10_pd197_pl10_sv9_bp13_ba900_bp65,223.09,19.01,61.91,293.42,202.41,255.3
30188_sd731_sl10_pd286_pl12_sv9_bp13_ba840_bp54,217.64,17.47,60.4,265.65,214.67,258.48
30189_sd613_sl8_pd175_pl12_sv10_bp12_ba800_bp45,206.67,15.02,56.14,265.82,215.01,284.81
30190_sd753_sl7_pd148_pl13_sv10_bp14_ba850_bp65,243.59,16.77,57.73,273.72,262.97,334.93
30191_sd875_sl15_pd213_pl12_sv7_bp10_ba670_bp64,219.65,19.18,63.07,321.03,251.77,283.74
30192_sd622_sl11_pd261_pl11_sv8_bp11_ba730_bp49,175.37,17.79,61.34,308.12,171.65,257.42
30193_sd837_sl9_pd246_pl9_sv9_bp12_ba650_bp65,168.56,15.75,50.11,188.75,175.19,210.97
30194_sd689_sl9_pd184_pl8_sv6_bp13_ba790_bp85,182.41,15.43,55.25,249.49,166.97,205.5
30195_sd739_sl9_pd151_pl9_sv8_bp12_ba630_bp57,161.24,13.74,45.36,196.72,158.17,193.57
30196_sd600_sl10_pd193_pl11_sv7_bp10_ba500_bp54,118.12,12.39,41.87,187.5,126.48,161.97
30197_sd745_sl15_pd228_pl10_sv11_bp12_ba640_bp67,179.93,15.53,52.19,220.71,211.79,231.66
30198_sd786_sl13_pd155_pl10_sv5_bp11_ba620_bp48,146.72,14.18,45.09,182.08,133.19,131.37
30199_sd665_sl11_pd127_pl10_sv7_bp12_ba700_bp72,168.74,14.95,52.33,228.87,171.23,176.41
30200_sd725_sl10_pd163_pl7_sv5_bp13_ba700_bp48,164.05,14.18,47.67,198.53,153.66,164.43
30201_sd644_sl10_pd264_pl8_sv8_bp11_ba780_bp52,184.02,15.55,52.44,208.58,168.68,193.19
30202_sd797_sl10_pd272_pl11_sv6_bp13_ba610_bp51,153.74,14.23,43.52,196.82,157.17,139.62
30203_sd732_sl7_pd179_pl7_sv12_bp11_ba740_bp67,391.69,23.06,63.02,431.9,565.37,455.77
30204_sd751_sl9_pd82_pl13_sv4_bp12_ba640_bp56,147.56,13.31,45.3,186.57,137.87,128.03
30205_sd848_sl14_pd143_pl10_sv6_bp12_ba690_bp55,164.25,13.9,47.35,206.87,161.44,182.66
30206_sd795_sl12_pd235_pl9_sv8_bp14_ba750_bp67,231.15,17.81,58.18,270.59,264.93,245.38
30207_sd679_sl12_pd182_pl11_sv11_bp13_ba750_bp57,189.0,17.58,56.75,255.64,183.2,260.19
30209_sd753_sl11_pd221_pl9_sv11_bp14_ba660_bp57,178.15,15.6,52.98,202.63,194.75,275.4
30210_sd576_sl9_pd273_pl10_sv8_bp13_ba480_bp56,117.71,12.05,32.95,135.6,121.63,119.0
30211_sd891_sl11_pd188_pl11_sv8_bp11_ba700_bp57,178.5,19.69,65.12,341.03,183.84,314.77
30212_sd751_sl10_pd278_pl11_sv7_bp12_ba790_bp71,189.46,15.62,55.57,231.68,177.6,184.79
30213_sd742_sl10_pd110_pl9_sv10_bp13_ba690_bp73,168.44,16.0,52.66,212.86,177.73,226.46
30214_sd827_sl12_pd240_pl7_sv7_bp12_ba640_bp61,186.33,14.57,54.07,240.0,224.05,197.4
30215_sd729_sl8_pd297_pl10_sv8_bp12_ba630_bp66,157.2,14.12,43.13,181.31,170.84,175.43
30216_sd949_sl8_pd222_pl12_sv8_bp12_ba700_bp62,218.41,16.75,57.8,262.78,273.9,257.65
30217_sd739_sl12_pd174_pl5_sv8_bp13_ba800_bp72,195.64,17.51,60.33,277.54,196.97,226.65
30218_sd679_sl10_pd182_pl11_sv5_bp12_ba740_bp67,171.72,14.63,50.73,202.05,152.28,148.33
30219_sd742_sl10_pd223_pl8_sv7_bp13_ba750_bp63,169.2,16.52,58.05,268.61,170.27,233.56
30220_sd675_sl9_pd305_pl8_sv9_bp13_ba720_bp53,187.11,16.13,54.84,229.07,176.5,234.62
30221_sd722_sl9_pd157_pl15_sv10_bp14_ba790_bp46,238.21,16.84,59.34,261.22,258.76,274.5
30222_sd836_sl10_pd182_pl8_sv7_bp11_ba710_bp54,175.37,15.34,50.28,219.26,178.08,172.1
30223_sd778_sl9_pd259_pl10_sv6_bp13_ba600_bp57,144.27,13.21,42.72,172.89,137.29,148.75
30224_sd729_sl12_pd230_pl13_sv8_bp11_ba580_bp50,145.59,14.39,46.14,198.64,147.66,168.04
30225_sd741_sl9_pd248_pl11_sv7_bp11_ba780_bp47,187.98,15.27,56.86,245.93,174.57,214.73
30226_sd790_sl12_pd223_pl11_sv9_bp12_ba590_bp59,153.86,17.58,56.09,260.04,153.83,243.85
30227_sd774_sl13_pd108_pl10_sv10_bp14_ba740_bp57,200.18,17.24,59.0,263.77,218.93,295.7
30228_sd922_sl12_pd109_pl10_sv10_bp13_ba670_bp65,196.77,17.68,55.84,232.28,203.75,297.36
30229_sd731_sl12_pd183_pl12_sv9_bp13_ba730_bp73,185.52,17.05,59.73,274.51,186.38,248.58
30230_sd831_sl13_pd168_pl10_sv10_bp14_ba890_bp67,213.29,19.65,65.73,313.03,245.02,312.65
30231_sd704_sl11_pd224_pl8_sv9_bp12_ba580_bp68,145.82,13.78,43.8,166.05,159.29,199.04
30232_sd764_sl9_pd290_pl10_sv8_bp13_ba740_bp61,177.99,15.78,52.38,225.64,193.62,215.24
30233_sd669_sl8_pd207_pl10_sv7_bp14_ba720_bp53,187.62,14.53,50.55,207.98,193.0,189.55
30234_sd826_sl11_pd192_pl10_sv8_bp11_ba770_bp54,191.36,16.51,57.14,265.21,188.48,225.51
30235_sd860_sl14_pd237_pl7_sv9_bp13_ba680_bp54,247.42,19.35,54.16,252.26,309.83,317.04
