load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
22110_sd955_sl11_pd158_pl14_sv11_bp13_ba840_bp48,229.74,18.89,66.41,294.03,258.29,348.79
22111_sd841_sl8_pd83_pl8_sv9_bp11_ba590_bp56,175.56,15.04,48.22,213.49,179.86,208.31
22112_sd810_sl11_pd104_pl10_sv12_bp13_ba760_bp71,207.16,18.67,61.64,288.72,276.05,424.81
22113_sd728_sl12_pd219_pl7_sv7_bp13_ba640_bp48,166.24,14.58,50.64,218.64,167.42,185.8
22114_sd734_sl8_pd227_pl11_sv6_bp11_ba650_bp53,151.93,13.92,50.21,200.27,142.07,164.57
22115_sd779_sl11_pd267_pl11_sv7_bp12_ba730_bp53,171.86,15.1,54.46,224.57,160.99,186.28
22116_sd695_sl9_pd239_pl11_sv7_bp10_ba640_bp52,150.02,13.72,47.2,185.93,146.66,155.65
22117_sd803_sl14_pd331_pl13_sv8_bp13_ba700_bp65,179.85,15.1,51.27,212.12,186.87,177.23
22118_sd821_sl12_pd232_pl10_sv8_bp13_ba630_bp63,167.33,15.31,55.5,246.78,178.13,245.01
22119_sd628_sl8_pd306_pl9_sv10_bp13_ba800_bp67,206.95,15.87,55.05,235.27,215.03,217.71
22120_sd809_sl9_pd111_pl10_sv3_bp11_ba800_bp65,183.59,14.79,53.54,243.35,161.34,166.59
22121_sd758_sl10_pd184_pl11_sv7_bp11_ba700_bp41,167.39,14.69,53.28,219.74,172.86,193.5
22122_sd827_sl7_pd202_pl8_sv8_bp11_ba550_bp58,156.81,14.43,48.25,192.48,174.74,155.17
22123_sd779_sl10_pd197_pl8_sv6_bp13_ba670_bp60,158.48,13.56,45.93,198.31,148.22,158.66
22124_sd721_sl12_pd226_pl9_sv8_bp10_ba720_bp62,221.84,16.73,53.31,253.66,250.43,199.3
22125_sd792_sl9_pd166_pl12_sv7_bp12_ba900_bp56,205.08,16.98,59.93,267.99,191.94,235.65
22126_sd630_sl9_pd185_pl11_sv5_bp12_ba780_bp54,181.54,14.72,52.09,229.02,164.58,162.38
22127_sd808_sl10_pd147_pl10_sv9_bp12_ba890_bp46,212.53,20.69,62.18,291.98,223.71,307.45
22128_sd762_sl12_pd217_pl13_sv6_bp11_ba760_bp56,182.27,15.7,53.54,222.1,162.52,177.02
22129_sd728_sl10_pd175_pl9_sv3_bp13_ba710_bp62,164.05,13.93,50.22,205.44,143.37,156.44
22130_sd842_sl6_pd214_pl10_sv8_bp11_ba680_bp47,183.83,14.74,50.82,231.18,176.49,192.17
22131_sd838_sl12_pd217_pl12_sv3_bp12_ba750_bp46,170.39,15.43,52.65,226.09,149.72,170.39
22132_sd772_sl5_pd272_pl11_sv9_bp12_ba460_bp51,130.29,14.36,43.31,203.7,140.04,201.24
22133_sd728_sl13_pd218_pl10_sv13_bp12_ba700_bp65,197.71,20.76,71.45,356.81,242.95,424.84
22134_sd811_sl5_pd198_pl9_sv7_bp11_ba710_bp61,183.62,14.35,51.47,229.72,179.89,194.56
22135_sd677_sl10_pd281_pl9_sv8_bp12_ba820_bp69,207.28,15.63,54.21,250.26,204.03,227.13
22136_sd677_sl10_pd225_pl8_sv8_bp13_ba700_bp42,170.68,14.69,52.16,210.59,172.0,207.62
22137_sd768_sl10_pd230_pl11_sv10_bp13_ba680_bp63,174.63,15.97,51.74,205.69,165.61,204.83
22138_sd801_sl11_pd155_pl10_sv6_bp12_ba570_bp48,143.47,13.32,45.87,188.78,156.04,168.45
22139_sd800_sl11_pd183_pl7_sv10_bp12_ba600_bp56,158.42,14.54,49.76,193.52,161.87,226.06
22140_sd699_sl12_pd265_pl9_sv7_bp12_ba800_bp47,188.88,15.78,56.98,251.27,182.97,201.38
22141_sd747_sl11_pd157_pl7_sv8_bp13_ba710_bp75,240.31,16.81,55.67,261.51,281.17,208.74
22142_sd742_sl7_pd300_pl9_sv7_bp14_ba750_bp70,183.54,14.78,50.11,209.09,180.72,163.54
22143_sd750_sl8_pd218_pl8_sv9_bp12_ba690_bp75,176.75,15.21,49.93,191.74,169.89,172.24
22144_sd536_sl8_pd218_pl9_sv11_bp12_ba830_bp58,214.2,17.19,57.2,249.67,233.43,250.44
22145_sd820_sl11_pd210_pl10_sv5_bp11_ba570_bp61,135.96,12.51,42.96,168.0,122.6,143.77
22146_sd769_sl9_pd168_pl9_sv6_bp12_ba540_bp64,132.54,12.53,39.06,167.26,124.92,146.34
22147_sd805_sl10_pd172_pl8_sv9_bp13_ba530_bp73,143.64,13.69,43.69,172.83,140.5,185.84
22148_sd788_sl7_pd229_pl8_sv6_bp12_ba770_bp69,179.19,16.04,56.39,257.14,170.37,208.13
22149_sd675_sl8_pd220_pl8_sv8_bp11_ba910_bp60,222.12,16.84,59.05,269.24,197.47,244.27
22150_sd645_sl10_pd190_pl10_sv9_bp11_ba630_bp69,152.27,13.97,46.01,191.31,156.92,184.0
22151_sd831_sl9_pd250_pl12_sv8_bp11_ba690_bp56,174.23,17.25,62.37,297.78,182.03,276.1
22152_sd752_sl13_pd206_pl13_sv7_bp13_ba610_bp60,152.11,14.37,45.74,194.48,153.57,158.6
22153_sd674_sl7_pd200_pl11_sv6_bp11_ba570_bp64,134.3,12.55,42.37,176.45,128.89,140.89
22154_sd635_sl12_pd174_pl11_sv10_bp12_ba630_bp63,160.8,15.19,47.51,205.42,161.01,201.47
22155_sd660_sl12_pd148_pl15_sv8_bp13_ba630_bp31,193.84,15.89,48.92,242.82,218.19,195.58
22156_sd699_sl10_pd176_pl11_sv8_bp11_ba860_bp70,200.67,17.2,61.17,304.18,185.1,241.48
22157_sd728_sl12_pd152_pl13_sv7_bp13_ba760_bp54,182.56,15.74,52.48,227.93,177.5,189.2
22158_sd797_sl10_pd220_pl11_sv5_bp12_ba760_bp53,183.45,14.95,52.31,215.76,175.29,161.86
22159_sd695_sl11_pd155_pl11_sv7_bp11_ba670_bp57,162.95,14.17,51.91,211.61,171.29,194.35
22160_sd868_sl10_pd312_pl12_sv8_bp12_ba650_bp69,166.79,16.62,59.1,253.02,184.47,224.66
22161_sd716_sl7_pd295_pl9_sv8_bp12_ba600_bp52,162.47,14.41,51.34,225.47,163.74,193.27
22162_sd792_sl10_pd183_pl9_sv10_bp12_ba720_bp55,201.2,15.91,58.88,229.58,196.45,260.26
22163_sd740_sl11_pd261_pl9_sv6_bp12_ba650_bp85,165.55,14.28,51.62,218.16,159.22,180.56
22164_sd777_sl11_pd265_pl8_sv8_bp11_ba700_bp58,186.36,15.36,54.42,246.99,195.96,204.97
22165_sd788_sl7_pd220_pl11_sv7_bp13_ba1030_bp65,252.49,20.04,60.74,324.09,227.64,254.11
22166_sd692_sl11_pd179_pl11_sv4_bp11_ba720_bp79,165.23,14.24,50.07,206.68,145.44,148.66
22167_sd851_sl10_pd234_pl8_sv11_bp13_ba630_bp63,194.99,17.99,52.29,209.37,242.16,281.12
22168_sd748_sl10_pd161_pl10_sv10_bp11_ba780_bp72,186.82,16.87,57.04,236.9,186.34,212.95
22169_sd639_sl9_pd114_pl14_sv10_bp12_ba720_bp48,226.47,15.83,52.17,251.08,250.52,251.33
22170_sd778_sl10_pd258_pl13_sv8_bp12_ba730_bp63,173.66,16.9,58.7,282.13,179.22,230.69
22171_sd665_sl10_pd200_pl8_sv8_bp11_ba610_bp61,159.7,13.93,48.72,209.91,170.87,191.63
22172_sd736_sl9_pd182_pl6_sv7_bp12_ba670_bp53,166.64,14.24,45.81,196.38,164.42,182.94
22173_sd743_sl10_pd278_pl10_sv10_bp12_ba770_bp50,191.5,16.33,58.33,242.83,193.58,239.34
22174_sd743_sl9_pd272_pl7_sv9_bp13_ba830_bp36,210.71,17.43,61.94,312.43,235.5,273.37
22175_sd729_sl9_pd241_pl13_sv7_bp13_ba680_bp56,164.28,14.44,50.38,226.09,157.76,179.22
22176_sd633_sl12_pd179_pl11_sv6_bp12_ba590_bp64,143.74,13.4,44.93,183.37,141.82,148.39
22177_sd753_sl9_pd210_pl8_sv9_bp11_ba810_bp61,202.01,17.48,57.19,236.4,199.26,229.11
22178_sd843_sl9_pd202_pl8_sv6_bp12_ba520_bp69,129.58,14.26,48.15,216.22,128.01,184.7
22179_sd911_sl11_pd187_pl7_sv8_bp14_ba850_bp63,225.61,18.55,61.98,279.37,228.13,282.14
22180_sd716_sl14_pd252_pl12_sv5_bp12_ba760_bp43,180.24,16.38,54.3,231.11,167.44,177.67
22181_sd801_sl7_pd274_pl13_sv10_bp10_ba800_bp55,206.87,15.87,58.78,250.09,209.35,267.86
22182_sd810_sl11_pd222_pl8_sv8_bp11_ba540_bp64,177.46,14.32,48.23,216.43,213.71,221.01
22183_sd599_sl7_pd183_pl11_sv12_bp14_ba760_bp68,211.82,16.42,52.74,238.51,222.95,241.84
22184_sd769_sl14_pd117_pl10_sv6_bp12_ba690_bp61,171.74,15.31,51.89,204.91,162.32,168.5
22185_sd731_sl9_pd312_pl12_sv8_bp12_ba700_bp71,190.08,16.23,51.49,235.26,196.78,193.48
22186_sd656_sl8_pd192_pl10_sv12_bp12_ba790_bp44,257.72,20.49,56.0,258.42,312.64,406.4
22187_sd706_sl9_pd234_pl12_sv10_bp12_ba700_bp51,181.97,15.55,52.42,229.27,184.01,245.67
22188_sd661_sl9_pd248_pl12_sv9_bp13_ba750_bp63,226.39,16.59,55.1,261.78,248.1,205.18
22189_sd700_sl13_pd173_pl11_sv8_bp11_ba720_bp73,174.15,15.54,52.3,217.01,161.51,167.19
22190_sd784_sl9_pd210_pl14_sv6_bp13_ba460_bp53,112.79,11.92,36.85,159.56,111.08,140.35
22191_sd786_sl10_pd256_pl8_sv9_bp12_ba770_bp35,187.2,16.37,54.2,222.26,183.87,222.72
22192_sd680_sl13_pd177_pl4_sv7_bp11_ba690_bp60,208.72,15.51,51.78,250.31,227.83,200.63
22193_sd595_sl7_pd195_pl10_sv6_bp13_ba650_bp46,152.16,14.15,50.85,211.6,147.75,160.22
22194_sd758_sl6_pd197_pl11_sv7_bp13_ba780_bp59,192.42,14.88,52.96,218.37,201.85,209.69
22195_sd671_sl10_pd237_pl9_sv12_bp12_ba790_bp63,200.21,16.7,58.61,250.1,210.74,283.83
22196_sd793_sl10_pd161_pl10_sv7_bp13_ba640_bp53,158.87,17.12,59.23,298.69,161.74,288.24
22197_sd764_sl12_pd223_pl11_sv7_bp14_ba540_bp60,138.64,13.19,40.99,168.83,144.02,135.64
22198_sd654_sl10_pd197_pl10_sv10_bp11_ba610_bp62,149.5,14.85,44.58,191.13,158.35,195.35
22199_sd866_sl8_pd185_pl8_sv7_bp11_ba640_bp72,162.92,13.93,49.18,203.23,156.28,181.37
22200_sd786_sl15_pd134_pl8_sv6_bp12_ba650_bp58,163.72,16.58,58.03,256.13,150.47,209.93
22201_sd743_sl10_pd211_pl11_sv7_bp11_ba750_bp58,182.39,14.73,52.05,210.75,166.02,184.98
22202_sd763_sl11_pd180_pl9_sv7_bp12_ba840_bp58,210.71,19.33,64.8,335.0,215.85,311.04
22203_sd780_sl9_pd190_pl9_sv7_bp12_ba790_bp66,182.97,17.38,58.44,263.35,174.81,223.51
22204_sd722_sl11_pd89_pl12_sv8_bp13_ba910_bp65,214.85,17.56,58.97,314.39,211.46,245.85
22205_sd764_sl13_pd192_pl11_sv8_bp11_ba730_bp54,178.79,16.8,59.29,266.49,182.33,252.33
22206_sd795_sl14_pd115_pl12_sv6_bp10_ba510_bp60,135.78,13.62,40.18,183.27,134.92,166.65
22207_sd670_sl11_pd223_pl11_sv7_bp12_ba490_bp56,123.89,11.84,34.28,154.35,127.36,128.36
22208_sd674_sl11_pd218_pl7_sv6_bp13_ba560_bp72,135.65,12.52,40.14,154.25,129.78,122.55
22209_sd856_sl13_pd169_pl11_sv13_bp11_ba830_bp52,255.52,20.84,80.94,387.0,341.2,451.89
22210_sd816_sl11_pd237_pl9_sv6_bp9_ba640_bp57,157.5,14.21,49.65,207.14,146.12,168.78
22211_sd659_sl8_pd216_pl9_sv7_bp14_ba730_bp60,190.42,14.84,50.62,217.62,183.05,174.92
22212_sd739_sl11_pd224_pl9_sv10_bp11_ba820_bp39,209.12,17.71,57.41,247.34,211.18,266.69
22213_sd799_sl8_pd154_pl9_sv10_bp12_ba530_bp66,185.84,14.58,40.03,183.77,210.4,242.14
22214_sd858_sl8_pd127_pl12_sv8_bp13_ba690_bp71,188.14,17.94,59.01,280.67,221.71,230.51
22215_sd751_sl10_pd256_pl7_sv7_bp11_ba650_bp61,165.24,14.73,48.34,200.09,161.07,165.69
22216_sd551_sl10_pd268_pl8_sv8_bp14_ba700_bp56,174.57,14.79,48.81,207.59,171.98,197.9
22217_sd801_sl14_pd189_pl10_sv10_bp12_ba510_bp70,145.23,15.61,42.78,187.7,166.52,205.81
22218_sd696_sl9_pd229_pl10_sv8_bp11_ba660_bp50,161.45,14.42,45.82,190.2,162.8,167.33
22219_sd699_sl11_pd163_pl9_sv7_bp13_ba510_bp61,139.15,15.62,52.76,234.59,142.83,236.62
22220_sd779_sl8_pd147_pl10_sv11_bp11_ba820_bp63,222.92,17.39,58.62,285.72,233.88,286.19
22221_sd806_sl10_pd95_pl11_sv11_bp14_ba670_bp70,171.54,15.2,56.02,229.94,216.99,248.65
22222_sd838_sl9_pd190_pl12_sv8_bp12_ba510_bp68,134.9,15.11,51.58,253.98,142.26,228.99
22223_sd770_sl8_pd135_pl14_sv10_bp13_ba660_bp61,242.86,15.94,51.87,246.99,300.1,253.16
22224_sd725_sl13_pd215_pl11_sv14_bp11_ba760_bp56,217.34,17.83,71.19,312.75,298.42,349.47
22225_sd646_sl9_pd239_pl11_sv7_bp13_ba770_bp56,179.13,14.3,52.02,222.78,167.34,178.37
22226_sd660_sl10_pd154_pl9_sv6_bp14_ba630_bp62,147.69,13.23,45.96,189.92,143.03,158.95
22227_sd697_sl9_pd233_pl8_sv10_bp12_ba820_bp73,223.07,16.12,54.92,258.62,218.55,273.79
22228_sd796_sl14_pd230_pl7_sv8_bp11_ba810_bp69,232.87,16.1,59.27,264.97,271.55,249.0
22229_sd765_sl9_pd116_pl9_sv8_bp12_ba620_bp53,152.95,13.52,47.37,173.84,153.89,188.64
22230_sd721_sl6_pd210_pl8_sv9_bp13_ba710_bp81,188.34,16.85,52.6,232.73,199.68,184.91
22231_sd673_sl7_pd252_pl8_sv10_bp12_ba770_bp70,204.81,16.72,51.92,231.21,217.79,257.69
22232_sd764_sl8_pd164_pl7_sv6_bp12_ba780_bp89,183.2,14.53,52.71,234.89,174.0,211.63
22233_sd629_sl6_pd245_pl15_sv9_bp12_ba810_bp53,243.18,17.01,55.92,291.45,280.71,238.9
22234_sd809_sl11_pd146_pl8_sv7_bp13_ba620_bp61,173.44,15.18,53.29,255.17,186.87,230.77
