load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
23001_sd786_sl10_pd221_pl8_sv6_bp11_ba810_bp65,190.18,15.2,56.13,251.98,176.68,205.17
23002_sd740_sl10_pd216_pl9_sv10_bp14_ba720_bp54,180.66,16.26,54.23,230.71,184.57,217.67
23003_sd786_sl10_pd118_pl9_sv7_bp13_ba780_bp73,192.05,16.0,56.32,277.44,178.16,222.37
23004_sd838_sl9_pd166_pl10_sv11_bp11_ba690_bp52,191.37,17.22,60.03,263.81,224.75,322.18
23005_sd664_sl11_pd219_pl13_sv10_bp13_ba730_bp71,190.51,15.44,54.19,229.68,187.78,205.24
23006_sd696_sl8_pd246_pl11_sv10_bp12_ba830_bp61,203.15,15.5,56.14,267.55,205.76,245.4
23007_sd727_sl10_pd137_pl10_sv13_bp12_ba540_bp53,167.04,14.21,54.6,188.16,214.32,410.64
23008_sd860_sl9_pd216_pl10_sv9_bp13_ba800_bp59,204.6,17.47,59.74,240.64,214.1,286.19
23009_sd673_sl11_pd237_pl10_sv10_bp12_ba690_bp46,170.57,17.3,52.4,217.55,177.7,196.1
23010_sd741_sl8_pd100_pl8_sv5_bp12_ba520_bp82,126.46,12.47,37.76,159.83,116.3,125.81
23011_sd664_sl10_pd186_pl9_sv6_bp11_ba730_bp65,169.64,14.28,49.15,198.25,155.23,167.91
23012_sd678_sl9_pd159_pl7_sv7_bp12_ba760_bp68,199.76,15.06,51.43,229.2,193.83,181.94
23013_sd827_sl10_pd221_pl8_sv11_bp12_ba780_bp68,229.8,17.47,59.74,250.45,244.19,312.43
23014_sd796_sl11_pd193_pl13_sv9_bp13_ba600_bp58,163.05,15.27,50.54,222.77,158.45,215.63
23015_sd696_sl12_pd212_pl8_sv6_bp11_ba770_bp70,175.98,14.47,53.58,231.42,160.05,190.76
23016_sd855_sl9_pd280_pl10_sv6_bp11_ba720_bp66,186.57,14.97,55.14,224.15,196.71,180.77
23017_sd719_sl8_pd193_pl10_sv11_bp11_ba350_bp78,139.62,12.38,34.04,140.94,175.3,202.28
23018_sd685_sl14_pd200_pl12_sv9_bp12_ba790_bp59,193.55,16.75,53.97,231.33,196.96,189.43
23019_sd729_sl11_pd180_pl11_sv11_bp10_ba730_bp60,172.51,16.23,55.83,249.98,200.49,265.71
23020_sd715_sl11_pd165_pl10_sv7_bp13_ba750_bp55,181.96,14.85,53.15,230.66,178.54,175.64
23021_sd826_sl7_pd212_pl8_sv9_bp12_ba690_bp52,185.14,18.53,57.34,250.04,207.35,230.66
23022_sd663_sl9_pd230_pl11_sv6_bp13_ba690_bp60,166.88,14.04,48.62,197.75,161.95,150.98
23023_sd822_sl8_pd185_pl13_sv9_bp11_ba520_bp78,208.87,15.4,42.57,226.85,272.97,225.15
23024_sd655_sl13_pd200_pl5_sv13_bp14_ba760_bp65,218.16,16.38,54.22,223.53,227.79,311.59
23025_sd672_sl10_pd277_pl10_sv5_bp12_ba780_bp39,187.75,14.86,51.43,213.29,175.16,172.0
23026_sd851_sl15_pd222_pl7_sv10_bp11_ba720_bp61,206.35,17.8,59.05,243.69,223.93,281.86
23027_sd900_sl11_pd260_pl8_sv8_bp12_ba650_bp73,221.96,16.69,54.43,250.05,284.96,236.45
23028_sd736_sl11_pd173_pl12_sv11_bp12_ba520_bp52,132.74,14.77,42.0,186.9,151.74,211.5
23029_sd828_sl12_pd151_pl12_sv9_bp12_ba700_bp52,183.73,19.62,66.05,338.29,202.69,313.7
23030_sd745_sl12_pd150_pl7_sv9_bp11_ba720_bp46,192.48,16.77,49.08,224.4,221.94,245.85
23031_sd715_sl6_pd204_pl12_sv7_bp12_ba590_bp62,144.3,12.63,42.36,174.34,141.71,134.63
23032_sd683_sl12_pd193_pl5_sv8_bp10_ba800_bp48,196.85,16.17,56.48,238.32,183.64,207.39
23033_sd612_sl14_pd194_pl11_sv6_bp13_ba710_bp83,167.74,14.77,48.9,199.82,140.06,158.88
23034_sd580_sl12_pd101_pl13_sv9_bp12_ba800_bp59,193.81,16.44,56.08,271.31,203.73,270.44
23035_sd710_sl13_pd157_pl9_sv5_bp12_ba670_bp52,153.46,13.79,49.53,197.15,143.83,159.02
23036_sd819_sl11_pd297_pl6_sv8_bp11_ba870_bp64,208.72,17.95,59.84,247.13,198.8,216.2
23037_sd849_sl10_pd148_pl9_sv6_bp12_ba780_bp76,196.91,15.68,55.67,225.55,188.19,183.5
23038_sd748_sl10_pd110_pl9_sv8_bp12_ba870_bp53,203.17,17.01,59.2,301.38,209.48,242.65
23039_sd793_sl14_pd131_pl10_sv5_bp12_ba890_bp75,208.85,17.1,58.61,283.96,189.43,225.08
23040_sd792_sl8_pd178_pl7_sv6_bp14_ba810_bp49,197.52,15.14,54.36,225.79,189.24,184.37
23041_sd783_sl8_pd147_pl12_sv6_bp13_ba610_bp58,148.53,13.16,44.47,182.39,141.75,145.85
23042_sd771_sl9_pd205_pl12_sv7_bp13_ba770_bp45,184.0,15.34,56.26,240.3,169.73,216.61
23043_sd693_sl10_pd108_pl6_sv8_bp10_ba640_bp46,173.33,15.34,53.61,239.66,168.63,220.51
23044_sd686_sl13_pd192_pl10_sv8_bp12_ba550_bp64,133.87,14.15,43.06,179.89,154.4,168.18
23045_sd771_sl13_pd257_pl11_sv5_bp12_ba630_bp67,147.61,14.21,47.42,196.38,131.52,154.87
23046_sd731_sl11_pd143_pl7_sv9_bp11_ba810_bp68,195.91,17.31,57.18,233.41,215.49,243.74
23047_sd774_sl11_pd254_pl11_sv9_bp12_ba730_bp55,176.71,16.46,56.13,254.25,178.05,230.13
23048_sd817_sl11_pd284_pl8_sv11_bp13_ba740_bp39,207.2,17.57,57.18,233.17,229.91,321.12
23049_sd770_sl10_pd257_pl11_sv6_bp13_ba660_bp36,163.55,14.52,52.37,213.41,168.87,181.35
23050_sd669_sl10_pd140_pl10_sv8_bp11_ba630_bp70,152.93,14.73,52.11,238.55,148.38,189.14
23051_sd826_sl10_pd212_pl9_sv6_bp14_ba730_bp73,171.03,14.62,54.5,232.62,156.71,196.65
23052_sd744_sl11_pd274_pl17_sv12_bp13_ba640_bp80,265.39,18.85,56.46,287.58,359.71,342.16
23053_sd801_sl9_pd267_pl9_sv5_bp12_ba790_bp56,190.14,15.78,56.72,250.72,187.32,190.42
23054_sd695_sl6_pd91_pl6_sv10_bp13_ba700_bp58,207.63,16.76,54.07,221.5,222.28,241.96
23055_sd802_sl10_pd233_pl17_sv9_bp12_ba620_bp54,147.67,15.21,44.39,187.44,154.37,187.05
23056_sd646_sl15_pd241_pl9_sv8_bp12_ba730_bp70,171.96,15.3,50.33,222.36,177.41,172.15
23057_sd756_sl12_pd256_pl12_sv9_bp13_ba630_bp65,168.2,15.53,54.49,242.04,157.58,227.83
23058_sd870_sl9_pd252_pl13_sv6_bp13_ba740_bp56,180.84,14.87,54.06,222.14,174.04,183.49
23059_sd717_sl8_pd197_pl5_sv7_bp12_ba770_bp64,185.72,15.1,54.31,230.02,157.9,199.69
23060_sd523_sl15_pd234_pl10_sv10_bp11_ba750_bp60,182.2,15.05,52.31,221.98,174.88,219.84
23061_sd748_sl13_pd273_pl14_sv7_bp13_ba810_bp69,241.8,18.85,56.93,287.95,267.06,221.99
23062_sd861_sl11_pd134_pl10_sv11_bp13_ba640_bp50,172.79,16.8,58.24,220.05,179.33,282.55
23063_sd858_sl10_pd226_pl10_sv8_bp13_ba810_bp74,207.21,16.94,61.07,259.54,202.3,245.61
23064_sd705_sl9_pd218_pl9_sv11_bp10_ba630_bp40,179.97,14.44,49.35,221.15,204.4,246.38
23065_sd745_sl11_pd209_pl11_sv10_bp14_ba500_bp66,132.0,14.63,42.81,164.17,143.24,181.32
23066_sd819_sl13_pd255_pl12_sv8_bp11_ba710_bp57,176.04,15.74,54.08,241.65,178.92,194.56
23067_sd838_sl11_pd194_pl11_sv8_bp12_ba830_bp79,203.0,21.49,69.85,391.5,209.33,339.27
23068_sd741_sl7_pd280_pl11_sv8_bp11_ba660_bp69,164.01,13.53,47.57,217.03,176.3,162.68
23069_sd730_sl10_pd202_pl9_sv8_bp12_ba700_bp70,186.01,15.21,53.35,230.67,187.74,247.8
23070_sd449_sl10_pd211_pl9_sv9_bp11_ba830_bp65,181.74,15.1,55.79,246.7,166.33,213.81
23071_sd779_sl12_pd159_pl12_sv9_bp12_ba740_bp76,186.38,16.78,58.94,293.04,190.51,267.05
