load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
21023_sd720_sl8_pd196_pl9_sv6_bp11_ba700_bp53,168.83,14.69,51.47,213.81,157.98,178.05
21024_sd772_sl10_pd165_pl12_sv8_bp13_ba620_bp64,163.7,18.13,59.19,315.37,172.1,294.32
21025_sd806_sl10_pd246_pl10_sv5_bp13_ba660_bp53,200.81,14.85,53.33,256.96,217.78,195.66
21026_sd922_sl8_pd198_pl10_sv7_bp12_ba690_bp45,168.16,15.44,53.86,222.43,170.71,209.0
21027_sd833_sl7_pd103_pl8_sv8_bp14_ba870_bp62,227.15,17.5,59.21,301.43,223.62,271.42
21028_sd730_sl9_pd273_pl10_sv8_bp13_ba770_bp56,198.26,16.19,53.48,233.02,214.9,209.57
21029_sd657_sl11_pd161_pl11_sv7_bp9_ba630_bp73,169.96,14.16,49.37,209.62,177.33,163.64
21030_sd689_sl12_pd157_pl8_sv9_bp11_ba520_bp57,196.71,14.29,45.81,234.56,247.78,196.2
21031_sd707_sl7_pd136_pl12_sv8_bp12_ba680_bp49,227.84,15.4,50.67,254.81,281.45,256.24
21032_sd753_sl7_pd248_pl10_sv10_bp11_ba510_bp57,147.12,14.34,45.58,180.52,168.11,186.82
21033_sd757_sl8_pd232_pl9_sv6_bp11_ba760_bp46,180.25,15.27,51.57,228.79,161.97,185.37
21034_sd712_sl10_pd195_pl13_sv8_bp12_ba470_bp58,112.62,13.43,43.19,195.67,121.48,176.73
21035_sd731_sl11_pd201_pl7_sv7_bp13_ba670_bp75,160.78,14.15,53.62,242.83,143.57,197.98
21036_sd705_sl7_pd258_pl12_sv9_bp12_ba650_bp55,179.48,14.12,47.09,197.72,191.22,212.48
21037_sd515_sl8_pd232_pl10_sv6_bp12_ba630_bp74,147.13,12.98,42.84,173.02,134.23,126.87
21038_sd677_sl11_pd174_pl9_sv6_bp9_ba780_bp47,185.19,14.55,53.85,243.29,166.58,202.03
21039_sd732_sl10_pd154_pl11_sv7_bp11_ba650_bp55,156.69,14.34,49.09,200.43,151.93,175.29
21040_sd706_sl10_pd168_pl7_sv9_bp13_ba790_bp68,216.75,17.88,60.9,261.33,214.28,268.13
21041_sd769_sl10_pd127_pl8_sv9_bp12_ba750_bp60,182.99,16.66,57.76,238.67,203.21,242.81
21042_sd796_sl11_pd292_pl10_sv7_bp12_ba690_bp45,169.57,15.36,54.05,238.38,171.17,197.89
21043_sd816_sl11_pd232_pl12_sv5_bp11_ba670_bp59,157.0,14.08,50.33,209.19,137.38,157.68
21044_sd705_sl12_pd196_pl12_sv8_bp12_ba820_bp46,189.34,16.95,58.06,248.33,185.75,221.59
21045_sd851_sl9_pd140_pl6_sv10_bp13_ba810_bp46,282.03,21.53,65.03,308.47,359.78,367.34
21046_sd786_sl9_pd131_pl8_sv9_bp12_ba780_bp49,196.41,17.05,55.98,238.6,211.97,220.39
21047_sd730_sl8_pd164_pl9_sv5_bp11_ba860_bp63,199.92,15.91,55.03,247.29,184.67,172.13
21048_sd822_sl9_pd211_pl13_sv9_bp10_ba730_bp59,256.8,18.28,55.37,294.63,305.67,274.29
21049_sd691_sl7_pd157_pl9_sv6_bp12_ba640_bp61,161.7,13.52,46.96,187.8,150.22,162.97
21050_sd692_sl10_pd183_pl10_sv9_bp11_ba730_bp52,180.47,16.4,50.99,210.77,177.14,194.82
21051_sd687_sl13_pd288_pl12_sv4_bp12_ba570_bp62,134.8,12.86,42.06,168.02,120.86,139.78
21052_sd683_sl13_pd183_pl8_sv8_bp11_ba680_bp69,190.46,15.27,52.53,240.05,213.1,193.1
21053_sd613_sl6_pd143_pl12_sv7_bp13_ba790_bp58,189.39,14.54,49.91,225.57,181.13,187.67
21054_sd781_sl6_pd207_pl10_sv9_bp15_ba620_bp57,180.34,16.57,57.7,292.12,184.88,259.81
21055_sd768_sl10_pd209_pl11_sv7_bp12_ba690_bp71,164.14,15.14,50.77,208.96,161.06,170.33
21056_sd601_sl11_pd136_pl6_sv9_bp13_ba680_bp60,180.21,14.92,53.66,237.97,192.64,221.3
21057_sd701_sl10_pd202_pl9_sv10_bp13_ba700_bp64,182.1,14.4,53.58,214.72,185.82,216.41
21058_sd676_sl8_pd133_pl13_sv7_bp11_ba830_bp48,189.15,15.27,53.86,252.57,177.08,187.38
21059_sd663_sl10_pd237_pl8_sv9_bp12_ba780_bp59,181.78,16.44,58.18,249.48,199.71,243.23
21060_sd822_sl11_pd177_pl9_sv12_bp11_ba670_bp59,182.7,16.96,57.65,224.94,231.21,361.25
21061_sd624_sl13_pd267_pl11_sv5_bp11_ba700_bp72,162.58,14.38,49.62,202.46,139.38,147.15
21062_sd730_sl10_pd250_pl11_sv8_bp12_ba600_bp67,147.43,16.07,57.23,264.74,145.56,227.5
21063_sd696_sl10_pd228_pl9_sv9_bp12_ba680_bp47,166.0,15.96,49.43,193.2,171.08,212.06
21064_sd689_sl9_pd225_pl12_sv8_bp12_ba580_bp55,154.92,15.18,48.97,214.94,164.22,182.46
21065_sd787_sl12_pd174_pl8_sv11_bp11_ba790_bp66,191.98,18.01,67.12,289.63,196.3,342.06
21066_sd650_sl8_pd240_pl9_sv7_bp11_ba690_bp86,177.3,14.11,50.13,229.16,171.33,170.32
21067_sd836_sl10_pd163_pl11_sv8_bp12_ba730_bp55,175.99,19.02,65.06,336.8,184.86,309.4
21068_sd695_sl13_pd164_pl8_sv8_bp10_ba610_bp73,162.35,15.46,51.31,250.26,186.79,224.02
21069_sd873_sl9_pd322_pl6_sv13_bp11_ba620_bp44,391.73,22.58,65.92,416.45,604.24,609.08
21070_sd811_sl8_pd153_pl14_sv10_bp13_ba530_bp68,174.79,14.2,46.47,190.45,205.05,250.22
21071_sd677_sl11_pd171_pl11_sv10_bp13_ba690_bp49,177.27,15.57,52.92,214.59,180.45,232.12
21072_sd719_sl12_pd219_pl12_sv11_bp13_ba870_bp61,211.63,18.44,62.77,281.53,210.37,260.46
21073_sd750_sl13_pd174_pl8_sv8_bp11_ba660_bp60,190.31,16.39,54.34,262.46,217.74,188.94
21074_sd759_sl11_pd101_pl10_sv8_bp13_ba710_bp63,186.73,20.16,64.73,346.87,181.09,340.1
21075_sd710_sl10_pd170_pl8_sv7_bp12_ba700_bp58,174.12,16.18,54.92,243.55,156.97,193.97
21076_sd687_sl9_pd201_pl9_sv9_bp14_ba670_bp69,163.18,14.27,49.6,178.72,147.18,160.91
21077_sd548_sl11_pd219_pl13_sv13_bp11_ba690_bp44,185.1,16.37,53.55,260.42,223.29,307.41
21078_sd739_sl9_pd260_pl8_sv7_bp12_ba610_bp63,152.98,13.44,46.77,198.08,140.39,182.26
21079_sd688_sl7_pd265_pl8_sv5_bp12_ba710_bp71,165.53,13.95,49.33,199.25,152.63,155.32
21080_sd758_sl11_pd237_pl6_sv6_bp12_ba810_bp63,196.87,15.86,56.33,254.38,177.75,208.42
21081_sd781_sl12_pd202_pl9_sv7_bp12_ba710_bp59,169.76,15.13,51.41,219.33,160.59,167.36
21082_sd661_sl11_pd180_pl9_sv7_bp13_ba740_bp59,191.62,15.94,54.85,245.74,193.39,233.78
21083_sd981_sl12_pd215_pl10_sv9_bp14_ba710_bp72,236.01,18.63,61.56,282.59,278.05,284.26
21084_sd782_sl12_pd230_pl9_sv10_bp11_ba700_bp66,180.68,16.35,52.96,223.5,210.22,255.07
21085_sd751_sl10_pd147_pl14_sv11_bp13_ba630_bp63,167.68,15.71,53.74,207.41,177.84,238.32
21086_sd806_sl9_pd244_pl13_sv6_bp14_ba690_bp68,189.99,16.04,56.14,252.4,187.34,232.64
21087_sd785_sl9_pd220_pl10_sv6_bp10_ba720_bp59,176.55,14.88,52.07,211.27,166.91,172.33
21088_sd706_sl12_pd212_pl9_sv7_bp10_ba530_bp63,132.38,12.75,42.16,179.8,126.55,152.88
21089_sd947_sl11_pd190_pl10_sv12_bp10_ba640_bp52,188.89,15.42,61.84,223.83,261.71,412.81
21090_sd757_sl11_pd195_pl9_sv8_bp12_ba700_bp46,191.26,15.17,53.36,241.08,204.03,225.42
21091_sd752_sl7_pd240_pl10_sv10_bp12_ba690_bp55,185.59,15.22,55.08,244.87,189.44,247.9
21092_sd870_sl12_pd170_pl10_sv12_bp12_ba750_bp73,210.9,21.69,65.38,296.65,226.33,336.56
21093_sd730_sl10_pd177_pl13_sv10_bp13_ba890_bp62,236.21,18.14,62.55,309.81,256.03,259.13
21094_sd795_sl14_pd179_pl10_sv6_bp13_ba780_bp70,188.47,15.71,54.14,226.61,170.69,176.75
21095_sd760_sl8_pd181_pl13_sv13_bp13_ba720_bp74,193.19,24.17,63.81,339.17,240.49,367.68
21096_sd850_sl11_pd163_pl7_sv8_bp13_ba760_bp72,207.63,16.51,54.28,227.08,214.54,229.9
21097_sd757_sl13_pd192_pl14_sv8_bp13_ba690_bp61,197.62,17.71,51.57,244.35,213.75,188.99
21098_sd868_sl12_pd160_pl9_sv12_bp11_ba630_bp60,198.26,20.0,62.34,303.84,243.74,405.44
21099_sd797_sl10_pd257_pl13_sv10_bp12_ba580_bp59,177.08,15.21,42.49,213.94,205.04,194.45
21100_sd747_sl12_pd216_pl10_sv10_bp12_ba690_bp61,172.98,17.3,52.56,220.17,188.69,216.05
21101_sd793_sl9_pd160_pl11_sv7_bp12_ba680_bp60,165.39,14.22,51.6,212.0,157.2,192.01
21102_sd841_sl6_pd214_pl12_sv4_bp11_ba840_bp63,192.08,15.37,53.94,240.65,173.44,161.66
21103_sd706_sl14_pd260_pl9_sv9_bp12_ba700_bp44,186.74,16.74,56.62,258.82,185.66,210.4
21104_sd695_sl14_pd249_pl13_sv7_bp14_ba590_bp58,162.64,14.79,39.96,180.84,174.91,153.26
21105_sd785_sl7_pd168_pl8_sv5_bp12_ba750_bp54,176.97,14.12,52.24,221.34,162.71,196.58
21106_sd841_sl12_pd226_pl10_sv7_bp13_ba700_bp63,171.99,15.17,50.9,222.35,182.59,168.52
21107_sd757_sl12_pd55_pl10_sv8_bp11_ba600_bp52,151.55,14.61,54.66,247.72,157.57,224.15
21108_sd807_sl10_pd183_pl10_sv6_bp11_ba740_bp55,174.25,14.9,53.12,229.63,164.65,200.16
21109_sd677_sl12_pd229_pl9_sv8_bp12_ba610_bp67,165.89,14.59,50.64,237.87,174.79,213.43
21110_sd588_sl9_pd171_pl9_sv4_bp12_ba630_bp68,145.14,12.72,44.03,178.28,135.34,132.16
21111_sd714_sl14_pd196_pl8_sv11_bp13_ba720_bp63,182.22,16.72,62.08,277.67,196.96,329.91
21112_sd850_sl9_pd143_pl9_sv4_bp13_ba640_bp72,144.1,13.61,48.92,196.8,130.83,162.57
21113_sd740_sl13_pd162_pl11_sv9_bp12_ba710_bp58,183.45,19.36,61.59,306.34,185.58,288.68
21114_sd735_sl9_pd212_pl12_sv11_bp10_ba760_bp68,188.74,16.2,60.74,255.72,189.84,308.79
21115_sd831_sl8_pd200_pl8_sv6_bp12_ba500_bp47,125.3,12.58,39.75,165.54,132.32,170.94
21116_sd826_sl11_pd195_pl12_sv7_bp12_ba690_bp49,170.19,15.51,51.7,218.37,170.06,196.91
21117_sd647_sl12_pd192_pl8_sv8_bp12_ba800_bp59,214.85,15.67,53.99,256.24,224.38,246.1
21118_sd817_sl13_pd267_pl11_sv8_bp12_ba830_bp37,200.53,17.63,61.14,256.35,211.52,224.21
21119_sd827_sl12_pd240_pl6_sv10_bp12_ba890_bp58,225.78,18.02,61.38,278.37,221.87,305.34
21120_sd613_sl12_pd126_pl9_sv6_bp13_ba520_bp83,127.78,12.14,38.44,160.82,118.64,139.43
21121_sd841_sl8_pd221_pl8_sv9_bp14_ba740_bp52,208.87,17.31,53.48,222.74,230.94,246.14
21122_sd883_sl12_pd153_pl10_sv8_bp11_ba710_bp51,191.58,20.44,64.88,345.68,194.84,289.76
21123_sd844_sl4_pd280_pl10_sv5_bp12_ba690_bp60,174.66,13.81,48.61,202.18,169.57,152.48
21124_sd758_sl12_pd175_pl6_sv8_bp12_ba720_bp65,214.94,17.36,53.51,252.38,251.55,217.79
21125_sd713_sl14_pd255_pl8_sv5_bp11_ba580_bp63,137.84,13.77,43.26,184.23,134.96,154.53
21126_sd599_sl11_pd228_pl7_sv5_bp11_ba740_bp67,176.63,14.62,51.46,206.56,167.46,146.92
21127_sd704_sl12_pd41_pl9_sv7_bp9_ba780_bp46,194.34,15.33,53.39,243.82,184.3,208.9
21128_sd838_sl8_pd255_pl11_sv5_bp10_ba700_bp57,193.34,14.96,53.55,235.21,202.15,209.66
21129_sd785_sl10_pd150_pl11_sv13_bp11_ba620_bp55,217.29,15.94,57.25,254.22,278.34,445.9
21130_sd721_sl10_pd227_pl10_sv9_bp12_ba720_bp54,175.3,16.3,54.33,219.67,169.86,215.63
21131_sd644_sl9_pd177_pl13_sv8_bp11_ba690_bp50,166.64,14.77,52.99,239.07,165.05,218.03
21132_sd809_sl7_pd206_pl12_sv9_bp12_ba800_bp43,224.7,16.2,54.29,249.25,247.35,249.03
21133_sd575_sl7_pd265_pl9_sv8_bp13_ba620_bp65,159.92,13.23,44.69,176.81,159.38,172.51
21134_sd765_sl10_pd158_pl9_sv12_bp11_ba600_bp83,186.88,14.21,54.57,233.59,224.95,438.35
21135_sd801_sl11_pd182_pl10_sv9_bp13_ba860_bp47,205.42,17.13,62.23,276.09,214.75,277.23
21136_sd800_sl8_pd219_pl9_sv6_bp11_ba700_bp53,173.47,14.55,52.19,212.99,160.3,177.85
21137_sd634_sl9_pd179_pl14_sv10_bp12_ba560_bp48,157.2,14.69,45.99,181.62,159.82,220.11
21138_sd546_sl11_pd167_pl11_sv6_bp11_ba760_bp67,181.13,14.32,49.61,214.25,174.68,163.29
21139_sd764_sl12_pd162_pl14_sv5_bp13_ba580_bp66,140.09,13.93,40.29,172.03,133.82,135.89
21140_sd675_sl10_pd249_pl11_sv11_bp12_ba480_bp53,128.03,12.76,40.07,162.2,128.2,193.96
21141_sd814_sl11_pd214_pl9_sv12_bp12_ba730_bp55,196.0,17.63,58.99,255.31,220.01,372.67
21142_sd799_sl7_pd274_pl11_sv10_bp12_ba800_bp65,214.62,17.69,57.0,244.48,220.72,267.74
21143_sd758_sl11_pd191_pl9_sv7_bp11_ba630_bp55,174.01,16.66,57.12,264.56,171.29,239.43
21144_sd704_sl10_pd150_pl10_sv8_bp14_ba760_bp56,182.84,15.94,55.53,237.08,191.33,217.75
21145_sd818_sl8_pd139_pl6_sv7_bp12_ba870_bp63,200.19,16.55,59.27,247.14,186.42,192.97
21146_sd730_sl11_pd137_pl9_sv4_bp13_ba930_bp63,218.3,16.69,58.51,289.68,194.65,209.62
21147_sd845_sl10_pd164_pl12_sv9_bp13_ba620_bp77,192.39,15.62,47.01,231.7,232.98,213.58
21148_sd759_sl11_pd203_pl11_sv10_bp12_ba890_bp58,209.57,18.28,62.25,296.71,215.26,232.19
21149_sd706_sl8_pd236_pl10_sv12_bp14_ba700_bp65,197.26,16.66,52.63,229.3,218.35,270.47
21150_sd690_sl10_pd138_pl9_sv7_bp14_ba740_bp56,177.94,15.56,53.49,240.88,173.78,231.11
21151_sd717_sl8_pd127_pl7_sv7_bp12_ba650_bp66,165.69,13.73,44.02,183.58,150.06,165.8
21152_sd735_sl11_pd214_pl8_sv7_bp12_ba710_bp64,170.66,14.53,52.25,208.67,161.16,180.15
21153_sd733_sl9_pd162_pl10_sv13_bp12_ba670_bp59,194.58,16.57,55.74,257.72,272.79,486.59
21154_sd801_sl11_pd256_pl5_sv8_bp11_ba710_bp63,176.82,16.18,54.71,228.68,171.54,213.17
21155_sd770_sl12_pd143_pl10_sv9_bp12_ba850_bp55,236.22,17.98,61.12,307.53,273.18,312.99
21156_sd695_sl12_pd241_pl9_sv13_bp14_ba760_bp57,206.28,20.12,57.53,270.35,276.07,325.65
21157_sd751_sl12_pd187_pl8_sv6_bp10_ba740_bp71,174.92,14.39,53.85,227.52,163.83,189.23
21158_sd699_sl8_pd266_pl10_sv10_bp13_ba630_bp55,164.09,14.05,49.25,190.97,166.99,229.49
21159_sd757_sl9_pd156_pl5_sv6_bp14_ba770_bp50,178.49,15.27,55.78,212.37,167.04,173.28
21160_sd703_sl8_pd187_pl9_sv4_bp12_ba800_bp82,181.28,15.44,52.88,226.52,163.46,152.39
21161_sd646_sl9_pd289_pl13_sv9_bp11_ba900_bp55,237.02,17.72,59.25,305.1,235.99,264.96
21162_sd755_sl12_pd256_pl8_sv10_bp12_ba630_bp53,146.25,14.51,50.97,194.97,146.67,254.38
21163_sd736_sl11_pd190_pl10_sv10_bp13_ba800_bp70,204.13,17.65,57.89,246.42,197.9,233.09
21164_sd740_sl11_pd167_pl7_sv5_bp12_ba630_bp64,159.21,14.48,50.5,213.64,157.13,177.73
21165_sd656_sl10_pd243_pl10_sv6_bp12_ba820_bp56,195.32,16.01,55.71,243.3,191.77,190.31
21166_sd907_sl11_pd197_pl7_sv8_bp13_ba610_bp40,180.63,15.31,47.87,211.04,203.81,220.54
21167_sd677_sl7_pd218_pl10_sv6_bp12_ba620_bp54,149.28,14.33,51.28,219.19,143.45,172.82
21168_sd660_sl11_pd227_pl10_sv5_bp12_ba620_bp79,142.98,12.67,44.63,178.87,125.52,148.47
21169_sd754_sl8_pd121_pl11_sv7_bp11_ba600_bp60,157.93,13.39,43.02,186.05,155.79,159.86
21170_sd847_sl10_pd220_pl6_sv8_bp13_ba650_bp65,171.05,16.09,56.58,232.27,168.67,219.47
21171_sd760_sl12_pd156_pl8_sv9_bp11_ba680_bp58,196.06,16.12,50.57,218.69,207.76,243.54
21172_sd705_sl10_pd186_pl11_sv11_bp11_ba680_bp50,172.99,15.49,57.36,226.75,195.02,253.81
21173_sd720_sl10_pd213_pl7_sv9_bp12_ba770_bp58,201.39,16.52,57.79,254.3,207.57,281.68
21174_sd719_sl11_pd170_pl10_sv6_bp12_ba710_bp51,177.92,15.01,53.9,231.21,178.82,190.04
21175_sd694_sl12_pd237_pl11_sv4_bp11_ba670_bp79,157.3,13.06,45.37,184.13,140.76,139.96
21176_sd803_sl11_pd247_pl9_sv7_bp11_ba650_bp52,155.69,14.35,46.74,193.22,142.21,166.01
21177_sd762_sl10_pd185_pl7_sv12_bp14_ba760_bp56,263.55,19.86,53.11,259.2,304.9,357.21
21178_sd699_sl15_pd187_pl9_sv12_bp12_ba710_bp44,199.53,19.29,62.52,260.34,222.34,409.23
21179_sd821_sl10_pd190_pl11_sv8_bp12_ba630_bp64,156.55,16.65,58.03,293.25,167.95,265.18
21180_sd665_sl7_pd317_pl15_sv7_bp12_ba570_bp39,138.12,12.65,42.13,175.21,131.58,139.49
21181_sd744_sl12_pd259_pl15_sv7_bp14_ba890_bp79,257.71,19.15,59.31,300.88,274.17,240.62
21182_sd653_sl10_pd275_pl9_sv6_bp12_ba780_bp76,180.03,14.83,51.68,208.65,162.92,157.96
21183_sd778_sl14_pd194_pl9_sv8_bp13_ba520_bp65,145.81,14.68,47.21,215.6,158.32,214.01
21184_sd615_sl8_pd149_pl6_sv8_bp12_ba640_bp24,172.52,15.41,50.65,215.33,182.96,220.52
21185_sd901_sl11_pd186_pl12_sv5_bp13_ba740_bp63,169.55,15.41,55.8,236.7,156.57,211.18
21186_sd729_sl13_pd255_pl12_sv9_bp13_ba550_bp57,143.58,14.25,50.12,207.71,154.6,220.67
21187_sd828_sl12_pd303_pl10_sv8_bp12_ba800_bp79,206.24,18.59,62.8,313.05,185.81,253.32
21188_sd885_sl13_pd216_pl7_sv9_bp11_ba650_bp53,220.88,16.55,56.29,271.82,266.52,259.5
21189_sd676_sl6_pd190_pl11_sv8_bp13_ba610_bp59,161.86,14.84,47.27,200.82,171.72,158.33
21190_sd765_sl10_pd172_pl12_sv7_bp11_ba690_bp63,179.7,15.21,52.86,227.82,180.43,178.61
21191_sd692_sl8_pd252_pl12_sv7_bp12_ba680_bp71,167.9,15.44,52.76,239.59,163.94,178.52
21192_sd667_sl13_pd98_pl10_sv8_bp12_ba800_bp54,192.25,15.67,54.61,238.96,192.8,190.51
21193_sd664_sl13_pd255_pl12_sv10_bp12_ba570_bp77,146.87,14.51,44.04,179.73,158.05,195.29
21194_sd783_sl12_pd296_pl12_sv6_bp12_ba890_bp63,203.56,16.39,57.9,250.38,185.7,174.58
21195_sd705_sl8_pd183_pl12_sv6_bp13_ba620_bp60,157.82,13.52,42.32,188.54,160.36,142.49
21196_sd816_sl10_pd227_pl9_sv9_bp12_ba820_bp51,194.05,18.27,58.2,238.48,198.84,236.82
21197_sd649_sl10_pd223_pl10_sv11_bp12_ba710_bp63,170.92,14.64,53.11,224.78,174.02,230.71
21198_sd811_sl13_pd219_pl11_sv8_bp12_ba800_bp57,191.37,16.33,56.98,250.84,193.92,239.45
21199_sd777_sl8_pd217_pl12_sv10_bp10_ba680_bp55,174.11,14.13,51.94,208.43,169.94,244.79
21200_sd828_sl11_pd271_pl10_sv6_bp13_ba800_bp81,194.28,16.46,56.61,244.3,190.7,177.56
21201_sd826_sl9_pd204_pl6_sv8_bp13_ba650_bp59,170.78,15.3,55.62,232.61,166.22,230.35
21202_sd816_sl9_pd157_pl9_sv6_bp12_ba640_bp76,150.79,13.32,42.96,182.5,141.31,156.89
21203_sd765_sl11_pd242_pl10_sv8_bp12_ba910_bp68,214.88,19.02,63.08,335.07,217.43,264.17
21204_sd736_sl11_pd205_pl8_sv8_bp12_ba690_bp50,176.21,15.34,48.02,210.55,188.13,192.73
21205_sd738_sl8_pd207_pl9_sv8_bp12_ba650_bp71,164.27,13.83,46.42,201.47,185.12,194.68
21206_sd765_sl7_pd149_pl9_sv3_bp13_ba820_bp64,182.25,14.69,52.8,239.99,161.41,176.42
21207_sd785_sl8_pd269_pl9_sv8_bp11_ba650_bp72,164.05,15.14,51.39,217.99,156.13,176.17
21208_sd627_sl10_pd171_pl8_sv11_bp14_ba610_bp51,162.66,14.52,47.29,189.63,197.06,267.92
21209_sd772_sl12_pd253_pl11_sv8_bp13_ba550_bp55,144.52,15.69,54.97,240.69,152.55,227.08
21210_sd846_sl14_pd218_pl12_sv4_bp13_ba780_bp55,188.82,16.5,54.84,258.19,177.92,201.65
21211_sd703_sl8_pd181_pl11_sv10_bp11_ba730_bp53,181.45,16.2,57.5,226.55,184.65,256.34
21212_sd879_sl12_pd165_pl8_sv6_bp14_ba710_bp58,168.57,14.8,51.58,209.1,159.82,164.06
21213_sd697_sl10_pd177_pl11_sv9_bp13_ba760_bp39,206.13,16.22,54.41,237.37,209.7,226.94
21214_sd744_sl9_pd259_pl7_sv8_bp12_ba670_bp73,166.13,15.52,51.22,201.45,158.92,165.31
21215_sd810_sl10_pd194_pl10_sv5_bp12_ba700_bp58,175.53,13.99,47.92,194.12,157.76,161.15
21216_sd840_sl12_pd208_pl8_sv12_bp13_ba570_bp54,149.35,18.82,60.54,284.64,197.98,370.85
21217_sd954_sl13_pd120_pl11_sv7_bp13_ba760_bp54,214.67,16.83,59.27,287.54,240.74,234.12
21218_sd893_sl10_pd229_pl11_sv7_bp12_ba770_bp70,183.88,16.21,57.24,229.64,177.54,194.86
21219_sd750_sl8_pd151_pl13_sv10_bp13_ba570_bp51,186.92,14.32,50.7,188.83,205.46,292.5
21220_sd825_sl10_pd161_pl11_sv7_bp11_ba860_bp49,200.75,17.32,61.1,280.32,193.47,238.46
21221_sd734_sl11_pd220_pl10_sv7_bp10_ba470_bp56,119.36,12.76,37.7,156.92,120.4,132.85
21222_sd597_sl11_pd154_pl10_sv8_bp13_ba520_bp72,131.44,16.12,52.88,260.95,139.03,243.19
21223_sd802_sl9_pd259_pl12_sv5_bp13_ba750_bp72,183.85,14.34,53.54,223.16,171.43,185.51
21224_sd766_sl10_pd168_pl10_sv7_bp12_ba720_bp62,178.04,17.62,61.96,301.25,170.89,289.87
21225_sd781_sl11_pd191_pl9_sv6_bp12_ba590_bp46,146.23,13.32,46.73,189.83,144.5,163.45
21226_sd628_sl12_pd226_pl10_sv7_bp11_ba800_bp64,189.62,15.06,53.45,225.58,179.5,175.15
21227_sd775_sl8_pd164_pl9_sv10_bp12_ba840_bp52,211.06,16.54,57.67,275.24,224.33,284.77
21228_sd766_sl10_pd106_pl9_sv8_bp12_ba650_bp72,191.37,15.07,51.47,210.12,229.68,205.71
21229_sd771_sl11_pd214_pl10_sv5_bp12_ba770_bp62,182.42,15.53,53.39,225.58,161.28,166.25
21230_sd731_sl9_pd212_pl10_sv6_bp12_ba640_bp29,154.41,13.48,42.42,185.7,154.95,155.14
21231_sd729_sl8_pd167_pl9_sv7_bp12_ba700_bp43,175.48,15.73,54.83,241.45,164.2,196.1
21232_sd730_sl10_pd218_pl12_sv6_bp14_ba640_bp73,157.23,13.25,43.46,181.61,152.98,151.42
21233_sd730_sl6_pd201_pl14_sv9_bp11_ba750_bp63,271.06,19.02,55.76,306.37,350.79,316.83
21234_sd722_sl9_pd234_pl11_sv9_bp11_ba680_bp49,201.96,16.09,54.21,259.19,218.57,201.53
